,Reggies Brother,Speed Badke,Calder,Muttons Mates,Desleys Girl,White Snake,Moment Of Glory,Aces Up
07-01-2023 19:26:16.244170,"(3.6, 4.4, 4.308333333333334)","(2.7, 3.2, 3.1161764705882353)","(6.0, 7.0, 6.9714285714285715)","(21.0, 36.0, 32.19047619047619)","(6.5, 9.6, 9.183333333333334)","(11.0, 22.0, 21.02857142857143)","(16.0, 20.0, 19.4)","(11.0, 14.5, 14.375)"
07-01-2023 19:26:17.370919,"(3.6, 4.4, 4.315384615384616)","(2.7, 3.15, 3.1153846153846154)","(6.0, 7.0, 6.9)","(21.0, 36.0, 34.166666666666664)","(6.5, 9.2, 9.133333333333333)","(11.0, 22.0, 21.02857142857143)","(16.0, 20.0, 19.4)","(11.0, 14.5, 15.071428571428571)"
07-01-2023 19:26:18.479252,"(3.6, 4.4, 4.315384615384616)","(2.7, 3.15, 3.119047619047619)","(6.0, 7.2, 6.914285714285715)","(21.0, 36.0, 40.36363636363636)","(6.5, 9.2, 9.17142857142857)","(11.0, 22.0, 21.161290322580644)","(16.0, 20.0, 19.4)","(11.0, 15.5, 15.108695652173914)"
07-01-2023 19:26:19.626960,"(3.6, 4.4, 4.300000000000001)","(2.7, 3.15, 3.119047619047619)","(6.0, 7.2, 6.914285714285715)","(21.0, 42.0, 39.75)","(6.5, 9.2, 9.1)","(11.0, 22.0, 21.161290322580644)","(16.0, 20.0, 19.4)","(11.0, 15.5, 15.108695652173914)"
07-01-2023 19:26:20.779295,"(3.6, 4.4, 4.292857142857143)","(2.7, 3.15, 3.1333333333333333)","(6.0, 7.0, 6.866666666666666)","(21.0, 42.0, 40.07142857142857)","(6.5, 9.2, 9.17142857142857)","(11.0, 22.0, 21.161290322580644)","(16.0, 20.0, 19.4)","(11.0, 15.5, 15.108695652173914)"
07-01-2023 19:26:22.014524,"(3.6, 4.4, 4.308333333333334)","(2.7, 3.15, 3.137640449438202)","(6.0, 7.0, 6.866666666666666)","(21.0, 42.0, 40.13793103448276)","(6.5, 9.2, 9.174999999999999)","(11.0, 22.0, 20.9)","(16.0, 20.0, 19.4)","(11.0, 15.5, 15.23913043478261)"
07-01-2023 19:26:23.240403,"(3.7, 4.4, 4.329032258064516)","(2.7, 3.15, 3.137640449438202)","(6.0, 7.0, 6.815384615384615)","(21.0, 42.0, 40.13793103448276)","(7.0, 9.2, 9.05)","(13.0, 22.0, 21.0)","(16.0, 20.0, 19.4)","(11.0, 15.5, 15.48076923076923)"
07-01-2023 19:26:24.432531,"(3.7, 4.4, 4.292857142857143)","(2.7, 3.15, 3.1060975609756096)","(6.0, 7.0, 6.815384615384615)","(21.0, 42.0, 40.13793103448276)","(7.0, 9.2, 9.149999999999999)","(13.0, 22.0, 21.0)","(16.0, 20.0, 19.4)","(11.0, 16.0, 15.35)"
07-01-2023 19:26:25.555136,"(3.7, 4.4, 4.315384615384616)","(2.7, 3.15, 3.103488372093023)","(6.0, 7.0, 6.815384615384615)","(21.0, 42.0, 40.13793103448276)","(7.0, 9.2, 9.133333333333333)","(13.0, 22.0, 21.0)","(16.0, 20.0, 19.428571428571427)","(11.0, 16.0, 15.071428571428571)"
07-01-2023 19:26:26.742126,"(3.7, 4.3, 4.2379310344827585)","(2.7, 3.15, 3.112264150943396)","(6.0, 7.0, 6.866666666666666)","(21.0, 42.0, 40.13793103448276)","(7.0, 9.4, 9.063157894736841)","(13.0, 22.0, 21.02325581395349)","(16.0, 20.0, 19.47826086956522)","(11.0, 16.0, 15.071428571428571)"
07-01-2023 19:26:27.954176,"(3.7, 4.3, 4.222222222222222)","(2.7, 3.15, 3.1040983606557377)","(6.0, 7.0, 6.815384615384615)","(21.0, 42.0, 40.13793103448276)","(7.0, 9.4, 9.063157894736841)","(13.0, 22.0, 21.02325581395349)","(16.0, 20.0, 19.47826086956522)","(11.0, 16.0, 15.578947368421053)"
07-01-2023 19:26:29.186945,"(3.7, 4.3, 4.234999999999999)","(2.7, 3.15, 3.095098039215686)","(6.0, 7.0, 6.814285714285714)","(21.0, 42.0, 40.44444444444444)","(7.0, 9.4, 9.095238095238095)","(13.0, 22.0, 21.0)","(16.0, 20.0, 19.454545454545453)","(11.0, 16.0, 15.578947368421053)"
07-01-2023 19:26:30.386670,"(3.7, 4.3, 4.214893617021277)","(2.7, 3.15, 3.0980769230769227)","(6.0, 7.0, 6.891666666666667)","(21.0, 48.0, 40.0)","(7.0, 9.4, 9.213333333333333)","(13.0, 22.0, 21.02325581395349)","(16.0, 20.0, 19.333333333333332)","(11.0, 16.0, 16.833333333333332)"
07-01-2023 19:26:31.488718,"(3.7, 4.3, 4.222727272727273)","(2.7, 3.05, 3.043269230769231)","(6.0, 7.0, 6.891666666666667)","(21.0, 48.0, 39.42857142857143)","(7.0, 9.4, 9.266666666666666)","(13.0, 22.0, 19.75)","(16.0, 20.0, 20.625)","(11.0, 17.0, 16.59090909090909)"
07-01-2023 19:26:32.668894,"(3.7, 4.3, 4.2124999999999995)","(2.7, 3.1, 3.092857142857143)","(6.0, 7.0, 6.87027027027027)","(21.0, 48.0, 44.0)","(7.0, 9.4, 9.222222222222221)","(13.0, 21.0, 19.846153846153847)","(16.0, 21.0, 20.684210526315788)","(11.0, 17.0, 16.59090909090909)"
07-01-2023 19:26:33.868668,"(3.7, 4.3, 4.182142857142857)","(2.7, 3.1, 3.025)","(6.0, 7.0, 6.933333333333334)","(21.0, 46.0, 44.0)","(7.0, 9.4, 9.244444444444444)","(13.0, 21.0, 19.933333333333334)","(16.0, 21.0, 20.25)","(11.0, 17.0, 16.142857142857142)"
07-01-2023 19:26:35.055950,"(3.7, 4.3, 4.182142857142857)","(2.7, 3.1, 3.025)","(6.0, 7.0, 6.933333333333334)","(21.0, 46.0, 44.0)","(7.0, 9.4, 9.244444444444444)","(13.0, 20.0, 19.933333333333334)","(16.0, 21.0, 20.25)","(11.0, 17.0, 16.142857142857142)"
07-01-2023 19:26:36.217174,"(3.7, 4.3, 4.165306122448979)","(2.7, 3.1, 3.016296296296296)","(6.0, 7.0, 7.0285714285714285)","(21.0, 46.0, 43.61904761904762)","(7.0, 9.4, 9.26153846153846)","(13.0, 20.0, 20.076923076923077)","(16.0, 21.0, 20.166666666666668)","(11.0, 17.0, 16.166666666666668)"
07-01-2023 19:26:37.459082,"(3.7, 4.3, 4.165306122448979)","(2.7, 3.05, 2.994411764705882)","(6.0, 7.2, 7.08235294117647)","(21.0, 46.0, 43.61904761904762)","(7.0, 9.4, 9.25)","(13.0, 21.0, 20.333333333333332)","(16.0, 21.0, 20.166666666666668)","(11.0, 17.0, 16.5)"
07-01-2023 19:26:38.750706,"(3.7, 4.3, 4.184444444444444)","(2.7, 3.0, 2.983448275862069)","(6.0, 7.2, 7.189473684210527)","(21.0, 46.0, 43.14285714285714)","(7.0, 9.4, 9.333333333333334)","(13.0, 21.0, 20.529411764705884)","(16.0, 21.0, 20.166666666666668)","(11.0, 17.0, 17.88888888888889)"
07-01-2023 19:26:39.978833,"(3.7, 4.3, 4.176363636363636)","(2.7, 2.98, 2.9576744186046513)","(6.0, 7.4, 7.163636363636364)","(21.0, 44.0, 43.333333333333336)","(7.0, 9.4, 9.228571428571428)","(13.0, 21.0, 20.6)","(16.0, 21.0, 20.526315789473685)","(11.0, 18.0, 17.285714285714285)"
07-01-2023 19:26:41.127604,"(3.7, 4.3, 4.197674418604651)","(2.7, 2.98, 2.9498245614035086)","(6.0, 7.4, 7.1866666666666665)","(21.0, 44.0, 43.05263157894737)","(7.0, 9.4, 9.285714285714285)","(13.0, 21.0, 20.52)","(16.0, 21.0, 20.526315789473685)","(11.0, 17.5, 18.53125)"
07-01-2023 19:26:42.381485,"(3.7, 4.2, 4.164285714285715)","(2.7, 2.96, 2.922222222222222)","(6.0, 7.4, 7.256)","(21.0, 44.0, 42.17391304347826)","(7.0, 9.4, 9.525)","(13.0, 21.0, 20.52)","(16.0, 21.0, 20.772727272727273)","(11.0, 19.0, 18.76923076923077)"
07-01-2023 19:26:43.666612,"(3.7, 4.2, 4.121875)","(2.7, 2.96, 2.926153846153846)","(6.0, 7.4, 7.266666666666667)","(21.0, 44.0, 43.05263157894737)","(7.0, 9.8, 9.546666666666667)","(13.0, 21.0, 20.849056603773583)","(16.0, 21.0, 20.772727272727273)","(11.0, 19.0, 18.1875)"
07-01-2023 19:26:44.934926,"(3.7, 4.2, 4.121875)","(2.7, 2.96, 2.926153846153846)","(6.0, 7.4, 7.266666666666667)","(21.0, 44.0, 43.05263157894737)","(7.0, 9.6, 9.28)","(13.0, 21.0, 21.515151515151516)","(16.0, 21.0, 20.28)","(11.0, 18.5, 18.285714285714285)"
07-01-2023 19:26:46.287516,"(3.7, 4.2, 4.163636363636364)","(2.7, 2.94, 2.948205128205128)","(6.0, 7.4, 7.408695652173913)","(21.0, 44.0, 45.529411764705884)","(7.0, 9.4, 9.5)","(13.0, 22.0, 21.36986301369863)","(16.0, 21.0, 17.3)","(11.0, 19.0, 18.346153846153847)"
07-01-2023 19:26:47.612697,"(3.7, 4.2, 4.163636363636364)","(2.7, 2.98, 2.9747826086956524)","(6.0, 7.6, 7.482352941176471)","(21.0, 46.0, 45.529411764705884)","(7.0, 9.8, 9.546666666666667)","(13.0, 22.0, 21.428571428571427)","(16.0, 17.5, 17.375)","(12.0, 18.5, 18.166666666666668)"
07-01-2023 19:26:48.956140,"(3.7, 4.2, 4.160975609756098)","(2.7, 2.98, 2.9745454545454546)","(6.0, 7.6, 7.536842105263157)","(21.0, 46.0, 45.529411764705884)","(7.0, 9.6, 9.55)","(13.0, 22.0, 21.428571428571427)","(16.0, 17.5, 17.41304347826087)","(12.0, 18.5, 17.25)"
07-01-2023 19:26:50.285586,"(3.7, 4.2, 4.160975609756098)","(2.7, 2.98, 2.9747826086956524)","(6.0, 7.6, 7.49090909090909)","(21.0, 46.0, 45.529411764705884)","(7.0, 9.6, 9.541176470588235)","(13.0, 22.0, 21.428571428571427)","(16.0, 17.5, 17.41304347826087)","(12.0, 18.0, 17.25)"
07-01-2023 19:26:51.568342,"(3.7, 4.2, 4.160975609756098)","(2.7, 2.98, 2.989655172413793)","(6.0, 7.6, 7.375)","(21.0, 46.0, 47.0)","(7.0, 9.6, 9.333333333333334)","(13.0, 22.0, 21.17391304347826)","(16.0, 17.5, 17.272727272727273)","(12.0, 17.5, 17.25)"
07-01-2023 19:26:52.821994,"(3.7, 4.2, 4.090909090909091)","(2.7, 3.05, 2.989655172413793)","(6.0, 7.6, 7.391304347826087)","(21.0, 48.0, 47.27272727272727)","(7.0, 9.4, 9.454545454545453)","(13.0, 22.0, 21.5)","(16.0, 18.0, 17.2)","(12.0, 17.5, 16.75)"
07-01-2023 19:26:54.092161,"(3.7, 4.2, 4.08)","(2.7, 3.05, 3.04)","(6.0, 7.6, 7.369230769230769)","(21.0, 48.0, 47.333333333333336)","(7.0, 9.6, 9.473684210526315)","(13.0, 22.0, 21.636363636363637)","(16.0, 18.0, 17.2)","(12.0, 17.5, 16.807692307692307)"
07-01-2023 19:26:55.317942,"(3.7, 4.2, 4.08)","(2.7, 3.05, 3.038235294117647)","(6.0, 7.6, 7.34)","(21.0, 48.0, 47.333333333333336)","(7.0, 9.6, 9.385714285714286)","(13.0, 22.0, 21.636363636363637)","(16.0, 18.0, 17.4)","(12.0, 17.5, 17.0)"
07-01-2023 19:26:56.549003,"(3.7, 4.2, 4.125)","(2.7, 3.05, 3.047222222222222)","(6.0, 7.4, 7.325)","(21.0, 48.0, 47.333333333333336)","(7.0, 9.4, 9.38)","(13.0, 22.0, 21.5)","(16.0, 18.0, 17.454545454545453)","(12.0, 17.5, 16.75)"
07-01-2023 19:26:57.806190,"(3.7, 4.2, 4.125)","(2.7, 3.05, 3.0444444444444443)","(6.0, 7.4, 7.325)","(21.0, 48.0, 45.5)","(7.0, 9.4, 9.186666666666666)","(13.0, 22.0, 21.27777777777778)","(16.0, 18.0, 17.294117647058822)","(12.0, 17.5, 16.807692307692307)"
07-01-2023 19:26:59.311753,"(3.7, 4.2, 4.189473684210526)","(2.7, 3.05, 3.052380952380952)","(6.0, 7.4, 7.257142857142857)","(21.0, 46.0, 45.5)","(7.0, 9.2, 9.186666666666666)","(13.0, 22.0, 21.27777777777778)","(16.0, 18.0, 17.5)","(12.0, 17.5, 16.807692307692307)"
07-01-2023 19:27:00.691088,"(3.7, 4.3, 4.189473684210526)","(2.7, 3.1, 3.052380952380952)","(6.0, 7.4, 7.171428571428572)","(21.0, 46.0, 47.333333333333336)","(7.0, 9.2, 9.3)","(13.0, 22.0, 21.27777777777778)","(16.0, 18.0, 17.586206896551722)","(12.0, 17.5, 16.636363636363637)"
07-01-2023 19:27:01.992739,"(3.7, 4.3, 4.2081081081081075)","(2.7, 3.1, 3.039285714285714)","(6.0, 7.2, 7.173913043478261)","(21.0, 48.0, 45.42857142857143)","(7.0, 9.4, 9.314285714285715)","(13.0, 22.0, 21.40909090909091)","(16.0, 18.0, 17.586206896551722)","(12.0, 17.5, 16.636363636363637)"
07-01-2023 19:27:03.383869,"(3.6, 4.2, 4.143396226415094)","(2.6, 3.1, 3.0635714285714286)","(6.0, 7.2, 7.168)","(21.0, 46.0, 49.34782608695652)","(7.0, 9.4, 9.338461538461539)","(13.0, 22.0, 21.40909090909091)","(16.0, 18.0, 17.642857142857142)","(12.0, 17.5, 16.636363636363637)"
07-01-2023 19:27:04.790716,"(3.6, 4.2, 4.11044776119403)","(2.6, 3.1, 3.0635714285714286)","(6.0, 7.2, 7.168)","(21.0, 55.0, 49.34782608695652)","(7.0, 9.4, 9.338461538461539)","(13.0, 22.0, 21.40909090909091)","(16.0, 18.0, 17.642857142857142)","(12.0, 17.5, 16.636363636363637)"
07-01-2023 19:27:06.232377,"(3.6, 4.2, 4.116666666666666)","(2.6, 3.1, 3.0609375)","(6.0, 7.2, 7.165217391304348)","(21.0, 50.0, 48.11764705882353)","(7.0, 9.6, 9.435294117647059)","(13.0, 22.0, 21.0)","(16.0, 18.0, 17.789473684210527)","(12.0, 17.5, 16.636363636363637)"
07-01-2023 19:27:07.584793,"(3.6, 4.2, 4.105714285714286)","(2.6, 3.1, 3.065151515151515)","(6.0, 7.2, 7.161904761904762)","(21.0, 48.0, 46.875)","(7.0, 9.4, 9.357142857142858)","(13.0, 21.0, 20.791666666666668)","(16.0, 18.0, 17.789473684210527)","(12.0, 17.5, 16.636363636363637)"
07-01-2023 19:27:08.873125,"(3.6, 4.2, 4.105714285714286)","(2.6, 3.1, 3.065151515151515)","(6.0, 7.2, 7.161904761904762)","(21.0, 48.0, 46.875)","(7.0, 9.4, 9.357142857142858)","(13.0, 21.0, 21.3015873015873)","(16.0, 18.0, 18.13888888888889)","(12.0, 17.5, 16.72222222222222)"
07-01-2023 19:27:10.151444,"(3.6, 4.1, 4.045098039215686)","(2.6, 3.1, 3.0954545454545457)","(6.0, 7.4, 7.176470588235294)","(21.0, 50.0, 48.7)","(7.0, 8.8, 8.3)","(13.0, 22.0, 21.444444444444443)","(16.0, 19.5, 18.86111111111111)","(12.0, 17.5, 16.875)"
07-01-2023 19:27:11.535456,"(3.6, 4.1, 4.079411764705882)","(2.6, 3.15, 3.05)","(6.0, 7.4, 7.3826086956521735)","(21.0, 55.0, 47.6)","(7.0, 8.4, 8.533333333333333)","(13.0, 22.0, 21.63157894736842)","(16.0, 19.0, 18.895833333333332)","(12.0, 17.5, 17.26)"
07-01-2023 19:27:12.794391,"(3.6, 4.2, 4.152083333333334)","(2.6, 3.05, 3.0270270270270268)","(6.0, 7.6, 7.377777777777777)","(21.0, 50.0, 47.0)","(7.0, 8.6, 8.368888888888888)","(13.0, 22.0, 21.695652173913043)","(16.0, 19.0, 18.910714285714285)","(12.0, 17.5, 17.5)"
07-01-2023 19:27:14.114855,"(3.6, 4.2, 4.176086956521739)","(2.6, 3.05, 3.0440298507462686)","(6.0, 7.6, 6.9904761904761905)","(26.0, 50.0, 46.8235294117647)","(7.0, 8.6, 8.389999999999999)","(15.0, 22.0, 22.75)","(16.0, 19.0, 18.394736842105264)","(12.0, 18.0, 17.61111111111111)"
07-01-2023 19:27:15.463511,"(3.6, 4.2, 4.177083333333333)","(2.6, 3.05, 3.045348837209302)","(6.0, 7.2, 6.969014084507042)","(26.0, 50.0, 46.8235294117647)","(7.0, 8.6, 8.411111111111111)","(15.0, 23.0, 22.954545454545453)","(16.0, 18.5, 18.70967741935484)","(12.0, 18.5, 17.863636363636363)"
07-01-2023 19:27:16.814933,"(3.6, 4.2, 4.177083333333333)","(2.6, 3.05, 3.065)","(6.0, 7.2, 6.969014084507042)","(26.0, 50.0, 46.625)","(7.0, 8.6, 8.38095238095238)","(15.0, 23.0, 23.724137931034484)","(16.0, 19.0, 18.5)","(12.0, 18.5, 18.115384615384617)"
07-01-2023 19:27:18.038511,"(3.6, 4.2, 4.158181818181818)","(2.6, 3.1, 3.063157894736842)","(6.0, 7.2, 6.969014084507042)","(26.0, 50.0, 47.0)","(7.0, 8.6, 8.435714285714287)","(15.0, 24.0, 22.954545454545453)","(16.0, 19.0, 18.433333333333334)","(12.0, 18.5, 18.857142857142858)"
07-01-2023 19:27:19.369736,"(3.6, 4.2, 4.178846153846154)","(2.6, 3.05, 3.041509433962264)","(6.0, 7.2, 6.96)","(26.0, 48.0, 45.0)","(7.0, 8.6, 8.488235294117647)","(15.0, 23.0, 23.470588235294116)","(16.0, 19.0, 18.346153846153847)","(12.0, 19.0, 18.68)"
07-01-2023 19:27:20.864332,"(3.6, 4.2, 4.1661016949152545)","(2.6, 3.05, 3.0505154639175256)","(6.0, 7.2, 6.951898734177215)","(26.0, 48.0, 45.714285714285715)","(7.0, 8.6, 8.488235294117647)","(15.0, 24.0, 23.513513513513512)","(16.0, 19.0, 17.446153846153845)","(12.0, 20.0, 18.875)"
07-01-2023 19:27:22.356543,"(3.6, 4.2, 4.1661016949152545)","(2.6, 3.1, 3.049)","(6.0, 7.2, 6.951898734177215)","(26.0, 48.0, 43.5)","(7.0, 8.6, 8.55)","(15.0, 24.0, 23.485714285714288)","(16.0, 17.5, 17.846153846153847)","(12.0, 20.0, 18.764705882352942)"
07-01-2023 19:27:23.731995,"(3.6, 4.2, 4.1661016949152545)","(2.6, 3.1, 3.049)","(6.0, 7.2, 6.944578313253012)","(26.0, 48.0, 42.857142857142854)","(7.0, 8.6, 8.491428571428571)","(15.0, 24.0, 23.485714285714288)","(16.0, 18.0, 17.558823529411764)","(12.0, 19.0, 18.692307692307693)"
07-01-2023 19:27:25.120853,"(3.6, 4.3, 4.189887640449438)","(2.6, 3.1, 3.053846153846154)","(6.0, 7.2, 6.976842105263158)","(26.0, 48.0, 42.857142857142854)","(7.0, 8.6, 8.482051282051282)","(15.0, 24.0, 23.513513513513512)","(16.0, 18.0, 17.520833333333332)","(12.0, 19.0, 18.52173913043478)"
07-01-2023 19:27:26.574337,"(3.6, 4.3, 4.189887640449438)","(2.6, 3.1, 3.053846153846154)","(6.0, 7.2, 6.993103448275862)","(26.0, 48.0, 42.75)","(7.0, 8.6, 8.482051282051282)","(15.0, 24.0, 23.513513513513512)","(16.0, 18.0, 17.43103448275862)","(12.0, 19.0, 18.142857142857142)"
07-01-2023 19:27:27.968953,"(3.6, 4.3, 4.191111111111111)","(2.6, 3.1, 3.0677685950413225)","(6.0, 7.2, 6.993103448275862)","(26.0, 48.0, 42.75)","(7.0, 8.6, 8.54)","(15.0, 24.0, 23.485714285714288)","(16.0, 17.5, 17.43103448275862)","(12.0, 18.5, 17.90909090909091)"
07-01-2023 19:27:29.355798,"(3.6, 4.3, 4.243859649122807)","(2.6, 3.1, 3.038144329896907)","(6.0, 7.2, 7.006451612903226)","(26.0, 48.0, 43.333333333333336)","(7.0, 8.6, 8.561538461538461)","(15.0, 24.0, 23.53846153846154)","(16.0, 17.5, 17.471698113207548)","(12.0, 18.0, 17.857142857142858)"
07-01-2023 19:27:30.699026,"(3.6, 4.3, 4.271153846153846)","(2.6, 3.1, 3.0173076923076922)","(6.0, 7.2, 6.994285714285715)","(26.0, 48.0, 43.333333333333336)","(7.0, 8.6, 8.618181818181817)","(15.0, 24.0, 23.53846153846154)","(16.0, 17.5, 17.505050505050505)","(12.0, 18.0, 17.75)"
07-01-2023 19:27:32.031106,"(3.6, 4.3, 4.275409836065574)","(2.6, 3.05, 3.0)","(6.0, 7.2, 6.96)","(26.0, 48.0, 43.333333333333336)","(7.0, 8.8, 8.535849056603775)","(15.0, 24.0, 23.53846153846154)","(16.0, 18.0, 17.414893617021278)","(12.0, 18.0, 17.65625)"
07-01-2023 19:27:33.331370,"(3.6, 4.4, 4.333333333333333)","(2.6, 3.0, 2.9614285714285713)","(6.0, 7.2, 7.043137254901961)","(26.0, 48.0, 43.5)","(7.0, 8.8, 8.545454545454547)","(15.0, 24.0, 23.307692307692307)","(16.0, 17.5, 16.86111111111111)","(12.0, 18.0, 17.65625)"
07-01-2023 19:27:34.628010,"(3.6, 4.4, 4.333333333333333)","(2.6, 2.98, 2.9614285714285713)","(6.0, 7.2, 7.048780487804878)","(26.0, 48.0, 43.5)","(7.0, 8.8, 8.542857142857143)","(15.0, 24.0, 23.307692307692307)","(16.0, 17.0, 16.88095238095238)","(12.0, 18.0, 17.307692307692307)"
07-01-2023 19:27:35.959015,"(3.6, 4.4, 4.319444444444445)","(2.6, 3.0, 2.9857142857142858)","(6.0, 7.2, 7.116666666666667)","(26.0, 48.0, 43.5)","(7.0, 8.8, 8.548)","(15.0, 24.0, 23.181818181818183)","(16.0, 17.0, 16.9)","(12.0, 17.5, 17.125)"
07-01-2023 19:27:37.410806,"(3.6, 4.4, 4.375)","(2.6, 3.0, 2.9870967741935486)","(6.0, 7.2, 7.095412844036697)","(26.0, 48.0, 45.333333333333336)","(7.0, 8.8, 8.503225806451614)","(15.0, 24.0, 23.454545454545453)","(16.0, 17.0, 16.926470588235293)","(12.0, 17.5, 16.875)"
07-01-2023 19:27:38.781768,"(3.6, 4.4, 4.376923076923077)","(2.6, 3.0, 3.0007812499999997)","(6.0, 7.4, 7.045454545454546)","(26.0, 48.0, 45.714285714285715)","(7.0, 8.6, 8.503225806451614)","(15.0, 24.0, 23.454545454545453)","(15.0, 17.0, 17.147058823529413)","(12.0, 17.5, 16.846153846153847)"
07-01-2023 19:27:40.122526,"(3.6, 4.4, 4.377215189873418)","(2.6, 3.05, 3.0007812499999997)","(6.0, 7.2, 7.106)","(26.0, 50.0, 46.57142857142857)","(7.0, 8.6, 8.482051282051282)","(15.0, 24.0, 23.454545454545453)","(15.0, 17.5, 17.11111111111111)","(12.0, 17.0, 16.944444444444443)"
07-01-2023 19:27:41.390741,"(3.6, 4.4, 4.377215189873418)","(2.6, 3.05, 3.0035454545454545)","(6.0, 7.2, 7.0081632653061225)","(26.0, 50.0, 46.76923076923077)","(7.0, 8.6, 8.50909090909091)","(15.0, 24.0, 23.454545454545453)","(15.0, 17.5, 17.158536585365855)","(12.0, 17.5, 16.966666666666665)"
07-01-2023 19:27:42.638206,"(3.6, 4.4, 4.337614678899083)","(2.6, 3.05, 3.0345238095238094)","(6.0, 7.2, 7.025)","(26.0, 50.0, 47.27272727272727)","(7.0, 8.6, 8.297777777777778)","(15.0, 24.0, 23.454545454545453)","(15.0, 17.5, 17.08823529411765)","(12.0, 17.5, 16.684210526315788)"
07-01-2023 19:27:43.906616,"(3.6, 4.4, 4.342857142857143)","(2.6, 3.05, 3.0345238095238094)","(6.0, 7.2, 7.025)","(26.0, 50.0, 47.27272727272727)","(7.0, 8.4, 8.297777777777778)","(15.0, 24.0, 23.454545454545453)","(15.0, 17.5, 17.08823529411765)","(12.0, 17.0, 16.684210526315788)"
07-01-2023 19:27:45.410360,"(3.6, 4.4, 4.335238095238095)","(2.6, 3.1, 3.0495726495726494)","(6.0, 7.2, 7.0285714285714285)","(26.0, 50.0, 49.14285714285714)","(7.0, 8.6, 8.384126984126983)","(15.0, 24.0, 23.714285714285715)","(15.0, 17.5, 17.12857142857143)","(12.0, 17.0, 17.8)"
07-01-2023 19:27:46.786386,"(3.6, 4.3, 4.279411764705882)","(2.6, 3.1, 3.051239669421488)","(6.0, 7.2, 7.102439024390244)","(26.0, 50.0, 46.76923076923077)","(7.0, 8.6, 7.947692307692308)","(15.0, 24.0, 23.714285714285715)","(15.0, 17.5, 17.157894736842106)","(12.0, 18.0, 18.55)"
07-01-2023 19:27:48.137621,"(3.6, 4.2, 4.129032258064516)","(2.6, 3.1, 3.0824175824175826)","(6.0, 7.2, 7.0285714285714285)","(26.0, 50.0, 49.193548387096776)","(7.0, 8.0, 8.270833333333332)","(15.0, 24.0, 23.714285714285715)","(15.0, 17.5, 17.233333333333334)","(12.0, 19.0, 18.458333333333332)"
07-01-2023 19:27:49.809545,"(3.6, 4.2, 4.146341463414634)","(2.6, 3.1, 3.0841584158415842)","(6.0, 7.2, 7.08)","(26.0, 55.0, 49.535714285714285)","(7.0, 8.4, 8.260714285714286)","(15.0, 24.0, 23.714285714285715)","(15.0, 17.5, 17.224137931034484)","(12.0, 19.0, 18.53125)"
07-01-2023 19:27:51.208295,"(3.6, 4.2, 4.146341463414634)","(2.6, 3.1, 3.0841584158415842)","(6.0, 7.2, 7.138461538461539)","(26.0, 55.0, 49.535714285714285)","(7.0, 8.4, 8.264150943396226)","(15.0, 24.0, 22.76)","(15.0, 17.5, 17.1)","(12.0, 19.0, 18.586206896551722)"
07-01-2023 19:27:52.648612,"(3.6, 4.2, 4.159090909090909)","(2.6, 3.1, 3.095283018867925)","(6.0, 7.2, 7.137142857142857)","(26.0, 55.0, 49.535714285714285)","(7.0, 8.4, 8.24)","(15.0, 23.0, 21.9)","(15.0, 17.5, 17.11111111111111)","(12.0, 19.0, 18.586206896551722)"
07-01-2023 19:27:54.011486,"(3.6, 4.2, 4.158035714285714)","(2.6, 3.1, 3.0990384615384614)","(6.0, 7.2, 7.1450000000000005)","(26.0, 55.0, 48.095238095238095)","(7.0, 8.4, 8.232558139534882)","(15.0, 22.0, 22.466666666666665)","(15.0, 17.5, 17.175675675675677)","(12.0, 19.0, 18.586206896551722)"
07-01-2023 19:27:55.423865,"(3.6, 4.2, 4.057142857142857)","(2.6, 3.15, 3.1164122137404577)","(6.0, 7.2, 7.184615384615385)","(26.0, 50.0, 48.4)","(7.0, 8.4, 8.3)","(15.0, 23.0, 22.36)","(15.0, 17.5, 17.1)","(12.0, 19.0, 18.68421052631579)"
07-01-2023 19:27:56.779732,"(3.6, 4.1, 4.037647058823529)","(2.6, 3.15, 3.160287081339713)","(6.0, 7.2, 7.15483870967742)","(26.0, 50.0, 48.11764705882353)","(7.0, 8.4, 8.307692307692308)","(15.0, 23.0, 22.58823529411765)","(15.0, 18.0, 17.278688524590162)","(12.0, 19.0, 18.555555555555557)"
07-01-2023 19:27:58.189691,"(3.6, 4.1, 4.025806451612903)","(2.6, 3.2, 3.126953125)","(6.0, 7.4, 7.11864406779661)","(26.0, 50.0, 48.11764705882353)","(7.0, 8.4, 8.25121951219512)","(15.0, 23.0, 22.416666666666668)","(15.0, 18.0, 17.173076923076923)","(12.0, 19.0, 18.365853658536587)"
07-01-2023 19:27:59.521843,"(3.6, 4.1, 4.032876712328767)","(2.6, 3.15, 3.1065573770491803)","(6.0, 7.2, 7.185185185185185)","(26.0, 50.0, 48.57142857142857)","(7.0, 8.4, 8.23157894736842)","(15.0, 23.0, 24.0)","(15.0, 17.5, 17.051724137931036)","(12.0, 19.0, 18.242424242424242)"
