,Jupiter,Hozier Monelli,Ripple Raider,Lost Signal,Fernvale Flash,Here Wolfe
12-01-2023 18:13:24.927907,"(2.9, 3.2, 3.1416666666666666)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.6, 5.9, 5.72608695652174)","(91.0, 370.0, 285.0)","(2.8, 3.3, 3.2666666666666666)"
12-01-2023 18:13:26.031507,"(2.9, 3.2, 3.1416666666666666)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.6, 5.9, 5.72608695652174)","(91.0, 370.0, 285.0)","(2.8, 3.3, 3.2666666666666666)"
12-01-2023 18:13:27.064613,"(2.9, 3.2, 3.1416666666666666)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.6, 5.9, 5.742857142857143)","(91.0, 370.0, 285.0)","(2.8, 3.3, 3.2666666666666666)"
12-01-2023 18:13:28.096358,"(2.9, 3.2, 3.1416666666666666)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.6, 5.9, 5.742857142857143)","(91.0, 370.0, 240.0)","(2.8, 3.3, 3.2666666666666666)"
12-01-2023 18:13:29.125643,"(2.9, 3.2, 3.1416666666666666)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.6, 5.9, 5.94)","(91.0, 380.0, 270.0)","(2.8, 3.3, 3.2666666666666666)"
12-01-2023 18:13:30.097371,"(2.9, 3.2, 3.1708333333333334)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.6, 6.0, 5.98)","(91.0, 370.0, 270.0)","(2.8, 3.3, 3.2666666666666666)"
12-01-2023 18:13:31.171330,"(2.9, 3.2, 3.1708333333333334)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.6, 6.4, 6.2125)","(91.0, 370.0, 270.0)","(2.8, 3.3, 3.2666666666666666)"
12-01-2023 18:13:32.249327,"(2.8, 3.2, 3.1708333333333334)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.4, 6.2125)","(91.0, 370.0, 270.0)","(2.7, 3.3, 3.2666666666666666)"
12-01-2023 18:13:33.245284,"(2.8, 3.2, 3.1708333333333334)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.4, 6.2125)","(91.0, 370.0, 270.0)","(2.7, 3.3, 3.2666666666666666)"
12-01-2023 18:13:34.238744,"(2.8, 3.2, 3.1708333333333334)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.4, 6.2125)","(91.0, 370.0, 270.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:35.081623,"(2.8, 3.2, 3.1708333333333334)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.4, 6.2125)","(91.0, 370.0, 270.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:36.093107,"(2.8, 3.2, 3.0949999999999998)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.4, 6.2125)","(91.0, 370.0, 285.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:37.200737,"(2.8, 3.2, 3.13)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.4, 6.2125)","(91.0, 370.0, 285.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:38.367611,"(2.8, 3.2, 3.1125)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.4, 6.2125)","(91.0, 370.0, 275.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:39.468364,"(2.8, 3.2, 3.1125)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.4, 6.2125)","(91.0, 370.0, 275.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:40.495462,"(2.8, 3.2, 3.1125)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.4, 6.2125)","(91.0, 370.0, 275.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:41.416011,"(2.8, 3.2, 3.1125)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.4, 6.2125)","(91.0, 370.0, 275.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:42.408708,"(2.8, 3.2, 3.1125)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.4, 6.2125)","(91.0, 370.0, 280.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:43.534831,"(2.8, 3.2, 3.1621621621621623)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.4, 6.2125)","(91.0, 370.0, 280.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:44.587858,"(2.8, 3.2, 3.1621621621621623)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.4, 6.3375)","(91.0, 370.0, 280.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:45.635993,"(2.8, 3.2, 3.1875)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.6, 6.3375)","(91.0, 370.0, 280.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:46.626641,"(2.8, 3.2, 3.1875)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.6, 6.444444444444445)","(91.0, 370.0, 280.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:47.576611,"(2.8, 3.2, 3.1625)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.6, 6.466666666666667)","(91.0, 370.0, 280.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:48.612407,"(2.8, 3.2, 3.1625)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.6, 6.466666666666667)","(91.0, 370.0, 280.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:49.710666,"(2.8, 3.2, 3.1625)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.6, 6.466666666666667)","(91.0, 370.0, 280.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:50.792852,"(2.8, 3.2, 3.1714285714285717)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.6, 6.466666666666667)","(91.0, 370.0, 280.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:51.886765,"(2.8, 3.2, 3.1714285714285717)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.6, 6.42)","(91.0, 370.0, 280.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:52.942315,"(2.8, 3.2, 3.1714285714285717)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.6, 6.42)","(91.0, 370.0, 280.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:53.868199,"(2.8, 3.2, 3.1714285714285717)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.6, 6.42)","(91.0, 370.0, 280.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:54.833378,"(2.8, 3.2, 3.1714285714285717)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.6, 6.42)","(91.0, 370.0, 280.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:55.858062,"(2.8, 3.2, 3.1714285714285717)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.6, 6.42)","(91.0, 370.0, 280.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:56.905424,"(2.8, 3.2, 3.1625)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.6, 6.42)","(91.0, 370.0, 280.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:57.933298,"(2.8, 3.2, 3.176923076923077)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.6, 6.1647058823529415)","(91.0, 370.0, 280.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:58.975358,"(2.8, 3.2, 3.176923076923077)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.4, 6.1647058823529415)","(91.0, 370.0, 280.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:13:59.898478,"(2.8, 3.2, 3.176923076923077)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 37.0)","(3.7, 6.4, 6.1647058823529415)","(91.0, 370.0, 280.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:14:00.916903,"(2.8, 3.2, 3.176923076923077)","(4.6, 5.9, 5.633333333333334)","(31.0, 46.0, 35.84615384615385)","(3.7, 6.4, 6.15)","(91.0, 370.0, 290.0)","(2.7, 3.3, 3.2249999999999996)"
12-01-2023 18:14:01.947868,"(2.8, 3.2, 3.1833333333333336)","(4.6, 5.9, 5.838461538461539)","(31.0, 46.0, 40.92307692307692)","(3.7, 6.4, 6.15)","(91.0, 370.0, 253.33333333333334)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:14:03.002304,"(2.8, 3.2, 3.1833333333333336)","(4.6, 5.9, 5.825)","(31.0, 46.0, 42.333333333333336)","(3.7, 6.4, 6.15)","(91.0, 380.0, 325.7142857142857)","(2.7, 3.3, 3.2249999999999996)"
12-01-2023 18:14:04.093428,"(2.8, 3.2, 3.1707317073170733)","(4.6, 5.9, 5.7)","(31.0, 46.0, 42.333333333333336)","(3.7, 6.4, 6.15)","(91.0, 380.0, 260.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:14:05.174429,"(2.8, 3.2, 3.173913043478261)","(4.6, 5.9, 5.845454545454546)","(31.0, 46.0, 42.333333333333336)","(3.7, 6.4, 6.15)","(91.0, 380.0, 260.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:14:06.149973,"(2.8, 3.2, 3.173913043478261)","(4.6, 5.9, 5.8)","(31.0, 46.0, 42.333333333333336)","(3.7, 6.4, 6.15)","(91.0, 380.0, 260.0)","(2.7, 3.3, 3.2249999999999996)"
12-01-2023 18:14:07.127467,"(2.8, 3.2, 3.173913043478261)","(4.6, 5.9, 5.8)","(31.0, 46.0, 42.333333333333336)","(3.7, 6.4, 6.15)","(91.0, 380.0, 260.0)","(2.7, 3.3, 3.253846153846154)"
12-01-2023 18:14:08.115599,"(2.8, 3.2, 3.168421052631579)","(4.6, 5.9, 5.845454545454546)","(31.0, 46.0, 42.333333333333336)","(3.7, 6.4, 6.15)","(91.0, 380.0, 260.0)","(2.7, 3.3, 3.18)"
12-01-2023 18:14:09.072419,"(2.8, 3.2, 3.168421052631579)","(4.6, 5.9, 5.8)","(31.0, 46.0, 35.84615384615385)","(3.7, 6.4, 6.15)","(91.0, 380.0, 325.7142857142857)","(2.7, 3.3, 3.2199999999999998)"
12-01-2023 18:14:10.138642,"(2.8, 3.2, 3.168421052631579)","(4.6, 5.9, 5.857142857142858)","(31.0, 46.0, 40.92307692307692)","(3.7, 6.4, 6.15)","(91.0, 380.0, 325.7142857142857)","(2.7, 3.3, 3.18)"
12-01-2023 18:14:11.194130,"(2.8, 3.2, 3.11)","(4.6, 5.9, 5.857142857142858)","(31.0, 46.0, 40.5)","(3.7, 6.4, 6.15)","(91.0, 380.0, 325.7142857142857)","(2.7, 3.3, 3.18)"
12-01-2023 18:14:12.171714,"(2.8, 3.2, 3.11)","(4.6, 5.9, 5.857142857142858)","(31.0, 46.0, 42.333333333333336)","(3.7, 6.4, 6.127272727272727)","(91.0, 380.0, 325.7142857142857)","(2.7, 3.3, 3.2199999999999998)"
12-01-2023 18:14:13.175587,"(2.8, 3.2, 3.14)","(4.6, 5.9, 5.857142857142858)","(31.0, 46.0, 42.333333333333336)","(3.7, 6.4, 6.127272727272727)","(91.0, 380.0, 325.7142857142857)","(2.7, 3.3, 3.1666666666666665)"
12-01-2023 18:14:14.201827,"(2.8, 3.2, 3.11)","(4.6, 5.9, 5.857142857142858)","(31.0, 46.0, 42.333333333333336)","(3.7, 6.4, 6.127272727272727)","(91.0, 380.0, 325.7142857142857)","(2.7, 3.3, 3.1666666666666665)"
12-01-2023 18:14:15.163525,"(2.8, 3.2, 3.14)","(4.6, 5.9, 5.857142857142858)","(31.0, 46.0, 42.333333333333336)","(3.7, 6.4, 6.127272727272727)","(91.0, 380.0, 325.7142857142857)","(2.7, 3.3, 3.2199999999999998)"
12-01-2023 18:14:16.218857,"(2.8, 3.2, 3.11)","(4.6, 5.9, 5.857142857142858)","(31.0, 46.0, 42.333333333333336)","(3.7, 6.4, 6.127272727272727)","(91.0, 380.0, 325.7142857142857)","(2.7, 3.3, 3.18)"
12-01-2023 18:14:17.324734,"(2.8, 3.2, 3.14)","(4.6, 5.9, 5.857142857142858)","(31.0, 46.0, 35.84615384615385)","(3.7, 6.4, 6.127272727272727)","(91.0, 380.0, 325.7142857142857)","(2.7, 3.3, 3.2199999999999998)"
12-01-2023 18:14:18.321616,"(2.8, 3.2, 3.17)","(4.6, 5.9, 5.857142857142858)","(31.0, 46.0, 35.84615384615385)","(3.7, 6.4, 6.127272727272727)","(91.0, 380.0, 325.7142857142857)","(2.7, 3.3, 3.18)"
12-01-2023 18:14:19.362231,"(2.8, 3.25, 3.15)","(4.6, 5.9, 5.857142857142858)","(31.0, 46.0, 42.333333333333336)","(3.7, 6.4, 6.127272727272727)","(91.0, 380.0, 325.7142857142857)","(2.7, 3.3, 3.192307692307692)"
12-01-2023 18:14:20.411181,"(2.8, 3.25, 3.13)","(4.6, 5.9, 5.857142857142858)","(31.0, 46.0, 42.333333333333336)","(3.7, 6.4, 6.127272727272727)","(91.0, 380.0, 325.7142857142857)","(2.7, 3.3, 3.1857142857142855)"
12-01-2023 18:14:21.403533,"(2.8, 3.3, 3.179032258064516)","(4.6, 5.9, 5.857142857142858)","(31.0, 46.0, 42.333333333333336)","(3.7, 6.4, 6.127272727272727)","(91.0, 380.0, 325.7142857142857)","(2.7, 3.3, 3.1333333333333333)"
12-01-2023 18:14:22.433874,"(2.8, 3.3, 3.1525641025641025)","(4.6, 5.9, 5.857142857142858)","(31.0, 46.0, 42.333333333333336)","(3.7, 6.4, 6.127272727272727)","(91.0, 380.0, 260.0)","(2.7, 3.3, 3.2)"
12-01-2023 18:14:23.531106,"(2.8, 3.3, 3.163095238095238)","(4.6, 5.9, 5.875)","(31.0, 46.0, 42.18181818181818)","(3.7, 6.4, 6.127272727272727)","(91.0, 380.0, 260.0)","(2.7, 3.3, 3.12)"
12-01-2023 18:14:24.516219,"(2.8, 3.3, 3.1606060606060606)","(4.6, 5.9, 5.875)","(31.0, 46.0, 42.18181818181818)","(3.7, 6.4, 6.127272727272727)","(91.0, 380.0, 260.0)","(2.7, 3.3, 3.123076923076923)"
12-01-2023 18:14:25.518984,"(2.8, 3.3, 3.1357142857142857)","(4.6, 5.9, 5.875)","(31.0, 46.0, 42.18181818181818)","(3.7, 6.4, 6.127272727272727)","(91.0, 380.0, 260.0)","(2.7, 3.3, 3.1285714285714286)"
12-01-2023 18:14:26.497844,"(2.8, 3.3, 3.1384615384615384)","(4.6, 5.9, 5.875)","(31.0, 46.0, 35.04347826086956)","(3.7, 6.4, 6.127272727272727)","(91.0, 380.0, 260.0)","(2.7, 3.3, 3.1272727272727274)"
12-01-2023 18:14:27.398401,"(2.8, 3.3, 3.1625)","(4.6, 5.9, 5.875)","(31.0, 46.0, 35.04347826086956)","(3.7, 6.4, 6.127272727272727)","(91.0, 380.0, 260.0)","(2.7, 3.3, 3.123076923076923)"
12-01-2023 18:14:28.421827,"(2.8, 3.3, 3.1370370370370373)","(4.6, 5.9, 5.875)","(31.0, 46.0, 42.18181818181818)","(3.7, 6.4, 6.127272727272727)","(91.0, 380.0, 260.0)","(2.7, 3.2, 3.1115384615384616)"
12-01-2023 18:14:29.675181,"(2.8, 3.3, 3.190909090909091)","(4.6, 5.9, 5.875)","(31.0, 46.0, 42.18181818181818)","(3.7, 6.4, 6.127272727272727)","(91.0, 380.0, 260.0)","(2.7, 3.15, 3.1115384615384616)"
12-01-2023 18:14:30.728213,"(2.8, 3.3, 3.190909090909091)","(4.6, 5.9, 5.875)","(31.0, 46.0, 42.18181818181818)","(3.7, 6.4, 6.127272727272727)","(91.0, 380.0, 260.0)","(2.7, 3.15, 3.11875)"
12-01-2023 18:14:31.873609,"(2.8, 3.3, 3.196774193548387)","(4.6, 5.9, 5.875)","(31.0, 46.0, 42.18181818181818)","(3.7, 6.4, 6.147368421052632)","(91.0, 380.0, 260.0)","(2.7, 3.15, 3.11875)"
12-01-2023 18:14:33.124934,"(2.8, 3.3, 3.2199999999999998)","(4.6, 5.9, 5.875)","(31.0, 46.0, 42.18181818181818)","(3.7, 6.4, 6.2153846153846155)","(91.0, 380.0, 260.0)","(2.7, 3.15, 3.1115384615384616)"
12-01-2023 18:14:34.229038,"(2.8, 3.3, 3.135294117647059)","(4.6, 5.9, 5.875)","(31.0, 46.0, 35.04347826086956)","(3.8, 6.4, 6.2153846153846155)","(101.0, 380.0, 260.0)","(2.7, 3.15, 3.15)"
12-01-2023 18:14:35.549007,"(2.8, 3.3, 3.18)","(4.6, 5.9, 5.875)","(31.0, 46.0, 35.04347826086956)","(3.8, 6.4, 6.2153846153846155)","(101.0, 380.0, 260.0)","(2.7, 3.25, 3.132142857142857)"
12-01-2023 18:14:36.589495,"(2.8, 3.3, 3.18)","(4.6, 5.9, 5.875)","(31.0, 46.0, 35.04347826086956)","(3.8, 6.4, 6.2153846153846155)","(101.0, 380.0, 260.0)","(2.7, 3.25, 3.0714285714285716)"
12-01-2023 18:14:37.516224,"(2.8, 3.3, 3.142857142857143)","(4.6, 5.9, 5.875)","(31.0, 46.0, 42.34782608695652)","(3.8, 6.4, 6.2153846153846155)","(101.0, 380.0, 253.33333333333334)","(2.7, 3.1, 3.0125)"
12-01-2023 18:14:38.478018,"(2.8, 3.3, 3.2066666666666666)","(4.6, 5.9, 5.875)","(31.0, 46.0, 42.34782608695652)","(3.8, 6.4, 6.2153846153846155)","(101.0, 380.0, 253.33333333333334)","(2.7, 3.1, 3.033333333333333)"
12-01-2023 18:14:39.509023,"(2.8, 3.3, 3.142857142857143)","(4.6, 5.9, 5.875)","(31.0, 46.0, 42.34782608695652)","(3.8, 6.4, 6.2153846153846155)","(101.0, 380.0, 253.33333333333334)","(2.7, 3.1, 3.0125)"
12-01-2023 18:14:40.592120,"(2.8, 3.3, 3.1842105263157894)","(4.6, 5.9, 5.875)","(31.0, 46.0, 42.34782608695652)","(3.8, 6.4, 6.56)","(101.0, 380.0, 253.33333333333334)","(2.7, 3.1, 3.01)"
12-01-2023 18:14:41.685673,"(2.8, 3.3, 3.142857142857143)","(4.6, 5.9, 5.875)","(31.0, 46.0, 42.34782608695652)","(3.8, 6.8, 6.172413793103448)","(101.0, 380.0, 253.33333333333334)","(2.7, 3.1, 3.006666666666667)"
12-01-2023 18:14:42.648775,"(2.8, 3.3, 3.1777777777777776)","(4.6, 5.9, 5.875)","(31.0, 46.0, 42.34782608695652)","(3.8, 6.2, 6.373333333333333)","(101.0, 380.0, 253.33333333333334)","(2.7, 3.1, 3.0166666666666666)"
12-01-2023 18:14:43.643920,"(2.8, 3.3, 3.2066666666666666)","(4.6, 5.9, 5.875)","(31.0, 46.0, 36.45454545454545)","(3.8, 6.8, 6.466666666666667)","(101.0, 380.0, 253.33333333333334)","(2.7, 3.15, 3.0375)"
12-01-2023 18:14:44.669888,"(2.8, 3.3, 3.142857142857143)","(4.6, 5.9, 5.875)","(31.0, 46.0, 40.827586206896555)","(3.8, 6.8, 6.270588235294118)","(101.0, 380.0, 253.33333333333334)","(2.7, 3.15, 3.0166666666666666)"
12-01-2023 18:14:45.627750,"(2.8, 3.3, 3.1842105263157894)","(4.6, 5.9, 5.875)","(31.0, 46.0, 40.827586206896555)","(3.8, 6.8, 6.292307692307692)","(101.0, 380.0, 253.33333333333334)","(2.7, 3.15, 3.02)"
12-01-2023 18:14:46.721092,"(2.8, 3.3, 3.2043478260869565)","(4.6, 5.9, 5.818181818181818)","(31.0, 46.0, 42.34782608695652)","(3.8, 6.8, 6.270588235294118)","(101.0, 380.0, 253.33333333333334)","(2.7, 3.1, 2.966666666666667)"
12-01-2023 18:14:47.811545,"(2.8, 3.3, 3.2416666666666667)","(4.6, 5.8, 5.745454545454545)","(31.0, 46.0, 42.34782608695652)","(3.8, 6.8, 6.270588235294118)","(101.0, 380.0, 253.33333333333334)","(2.7, 3.1, 2.941176470588235)"
12-01-2023 18:14:48.854709,"(2.8, 3.35, 3.2333333333333334)","(4.6, 5.8, 5.745454545454545)","(31.0, 46.0, 42.34782608695652)","(3.8, 6.8, 6.270588235294118)","(101.0, 380.0, 253.33333333333334)","(2.7, 3.1, 2.95)"
12-01-2023 18:14:49.786745,"(2.8, 3.35, 3.273913043478261)","(4.6, 5.8, 5.745454545454545)","(31.0, 46.0, 42.34782608695652)","(3.8, 6.8, 6.270588235294118)","(101.0, 380.0, 253.33333333333334)","(2.7, 3.1, 2.95)"
12-01-2023 18:14:50.855437,"(2.7, 3.35, 3.273913043478261)","(4.6, 5.8, 5.75)","(31.0, 46.0, 42.34782608695652)","(4.0, 6.8, 6.270588235294118)","(81.0, 380.0, 253.33333333333334)","(2.7, 3.1, 2.95)"
12-01-2023 18:14:52.066096,"(2.7, 3.35, 3.273913043478261)","(4.6, 5.8, 5.75)","(31.0, 46.0, 37.0)","(4.0, 6.8, 6.17872340425532)","(81.0, 380.0, 253.33333333333334)","(2.7, 3.1, 2.9747826086956524)"
12-01-2023 18:14:53.185012,"(2.7, 3.35, 3.261111111111111)","(4.6, 5.8, 5.75)","(31.0, 46.0, 40.52173913043478)","(4.0, 6.4, 6.256410256410256)","(81.0, 380.0, 253.33333333333334)","(2.7, 3.1, 2.98)"
12-01-2023 18:14:54.297678,"(2.7, 3.35, 3.3000000000000003)","(4.6, 5.8, 5.75)","(31.0, 46.0, 40.52173913043478)","(4.0, 6.4, 6.24)","(81.0, 380.0, 266.6666666666667)","(2.7, 3.1, 2.98)"
12-01-2023 18:14:55.346896,"(2.7, 3.35, 3.3000000000000003)","(4.6, 5.8, 5.75)","(31.0, 46.0, 42.34782608695652)","(4.0, 6.4, 6.24)","(81.0, 380.0, 273.3333333333333)","(2.7, 3.1, 2.98)"
12-01-2023 18:14:56.521180,"(2.7, 3.35, 3.3000000000000003)","(4.6, 5.8, 5.75)","(31.0, 46.0, 42.34782608695652)","(4.0, 6.4, 6.24)","(81.0, 380.0, 273.3333333333333)","(2.7, 3.1, 2.98)"
12-01-2023 18:14:57.666100,"(2.7, 3.35, 3.296666666666667)","(4.6, 5.8, 5.75)","(31.0, 46.0, 42.34782608695652)","(4.0, 6.4, 6.24)","(81.0, 380.0, 273.3333333333333)","(2.7, 3.1, 3.004)"
12-01-2023 18:14:58.714758,"(2.7, 3.35, 3.2884615384615383)","(4.6, 5.8, 5.75)","(31.0, 46.0, 42.34782608695652)","(4.0, 6.4, 6.24)","(81.0, 380.0, 334.2857142857143)","(2.7, 3.1, 3.068235294117647)"
12-01-2023 18:14:59.769863,"(2.7, 3.35, 3.3055555555555554)","(4.6, 5.8, 5.75)","(31.0, 46.0, 37.0)","(4.0, 6.4, 6.256410256410256)","(81.0, 380.0, 334.2857142857143)","(2.7, 3.1, 3.0345454545454547)"
12-01-2023 18:15:00.827641,"(2.7, 3.35, 3.3152173913043477)","(4.6, 5.8, 5.75)","(31.0, 46.0, 37.0)","(4.0, 6.4, 6.256410256410256)","(81.0, 380.0, 334.2857142857143)","(2.7, 3.1, 3.068235294117647)"
12-01-2023 18:15:01.958240,"(2.7, 3.35, 3.3152173913043477)","(4.6, 5.8, 5.75)","(31.0, 46.0, 34.888888888888886)","(4.0, 6.4, 6.24)","(81.0, 380.0, 334.2857142857143)","(2.7, 3.1, 2.9858823529411764)"
12-01-2023 18:15:03.058841,"(2.7, 3.35, 3.3424528301886793)","(4.6, 5.8, 5.754838709677419)","(31.0, 46.0, 42.34782608695652)","(4.0, 6.4, 6.24)","(81.0, 380.0, 334.2857142857143)","(2.7, 3.0, 2.936)"
12-01-2023 18:15:04.113251,"(2.7, 3.45, 3.442857142857143)","(4.6, 5.8, 5.754838709677419)","(31.0, 46.0, 42.34782608695652)","(4.0, 6.4, 6.24)","(81.0, 380.0, 334.2857142857143)","(2.7, 3.0, 2.973333333333333)"
12-01-2023 18:15:05.043189,"(2.7, 3.45, 3.41875)","(4.6, 5.8, 5.754838709677419)","(31.0, 46.0, 42.34782608695652)","(4.0, 6.4, 6.24)","(81.0, 380.0, 273.3333333333333)","(2.7, 3.0, 2.948235294117647)"
12-01-2023 18:15:06.103981,"(2.7, 3.45, 3.41875)","(4.6, 5.8, 5.754838709677419)","(31.0, 46.0, 42.34782608695652)","(4.0, 6.4, 6.24)","(81.0, 380.0, 300.0)","(2.7, 3.0, 2.9323076923076923)"
12-01-2023 18:15:07.202845,"(2.7, 3.45, 3.41875)","(4.6, 5.8, 5.754838709677419)","(31.0, 46.0, 35.04347826086956)","(4.0, 6.4, 6.24)","(81.0, 380.0, 300.0)","(2.7, 3.0, 2.937777777777778)"
12-01-2023 18:15:08.321330,"(2.7, 3.45, 3.41875)","(4.6, 5.8, 5.754838709677419)","(31.0, 46.0, 37.0)","(4.0, 6.4, 6.24)","(81.0, 380.0, 300.0)","(2.7, 3.0, 2.9459999999999997)"
12-01-2023 18:15:09.436358,"(2.7, 3.45, 3.442857142857143)","(4.6, 5.8, 5.754838709677419)","(31.0, 46.0, 37.0)","(4.0, 6.4, 6.24)","(81.0, 380.0, 273.3333333333333)","(2.7, 3.05, 2.94)"
12-01-2023 18:15:10.500717,"(2.7, 3.45, 3.41875)","(4.6, 5.8, 5.746153846153846)","(31.0, 46.0, 37.0)","(4.0, 6.4, 6.24)","(81.0, 380.0, 273.3333333333333)","(2.7, 3.05, 2.9371428571428573)"
12-01-2023 18:15:11.544728,"(2.7, 3.45, 3.41875)","(4.6, 5.8, 5.754838709677419)","(31.0, 46.0, 42.34782608695652)","(4.0, 6.4, 6.24)","(81.0, 380.0, 273.3333333333333)","(2.7, 2.98, 2.9299999999999997)"
12-01-2023 18:15:12.704672,"(2.7, 3.45, 3.41875)","(4.6, 5.8, 5.754838709677419)","(31.0, 46.0, 42.34782608695652)","(4.0, 6.4, 6.24)","(81.0, 380.0, 273.3333333333333)","(2.7, 2.98, 2.9299999999999997)"
12-01-2023 18:15:13.664528,"(2.7, 3.45, 3.4404761904761907)","(4.6, 5.8, 5.765853658536585)","(31.0, 46.0, 42.34782608695652)","(4.0, 6.4, 6.24)","(81.0, 380.0, 273.3333333333333)","(2.7, 2.98, 2.9299999999999997)"
12-01-2023 18:15:14.756833,"(2.7, 3.45, 3.41)","(4.6, 5.9, 5.883333333333334)","(31.0, 46.0, 42.24242424242424)","(4.0, 6.4, 6.24)","(81.0, 380.0, 273.3333333333333)","(2.7, 2.98, 2.9299999999999997)"
12-01-2023 18:15:15.862090,"(2.7, 3.45, 3.41)","(4.6, 5.9, 5.855)","(31.0, 46.0, 42.125)","(4.0, 6.4, 6.182608695652174)","(81.0, 380.0, 273.3333333333333)","(2.7, 2.98, 2.94)"
