,Real Steel,Fake,Federal Flame,Fortune Rose,Unacceptable Bro,Verve To Excel,Pattaya Pete,Smoking Barrel
08-01-2023 16:52:16.851538,"(3.1, 5.4, 4.311111111111111)","(15.0, 36.0, 33.5625)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.2, 2.678181818181818)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:17.935960,"(3.1, 5.4, 4.311111111111111)","(15.0, 38.0, 35.3125)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.2, 2.678181818181818)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:18.935495,"(3.1, 5.4, 4.311111111111111)","(15.0, 38.0, 35.3125)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.2, 2.678181818181818)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:19.985949,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 35.3125)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.2, 2.678181818181818)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:21.042944,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 35.3125)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.2, 2.678181818181818)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:22.059598,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 35.3125)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.2, 2.678181818181818)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:23.054762,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 35.3125)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.2, 2.678181818181818)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:24.149077,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 35.3125)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.2, 2.678181818181818)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:25.208629,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 35.3125)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.2, 2.678181818181818)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:26.272142,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 35.3125)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.2, 2.6366666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:27.346268,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 35.3125)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.15, 2.6366666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:28.408939,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 35.3125)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.15, 2.6366666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:29.519878,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 35.3125)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.15, 2.6366666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:30.664928,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 35.3125)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 570.7142857142858)","(2.3, 3.15, 2.6366666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:31.738390,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 35.3125)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 570.7142857142858)","(2.3, 3.15, 2.6366666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:32.779166,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 35.3125)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 570.7142857142858)","(2.3, 3.15, 2.6366666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:33.871988,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 35.3125)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 570.7142857142858)","(2.3, 3.15, 2.6366666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:35.051605,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 570.7142857142858)","(2.3, 3.15, 2.6366666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:36.204825,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 570.7142857142858)","(2.3, 3.15, 2.6366666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:37.285420,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 570.7142857142858)","(2.3, 3.15, 2.62)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:38.395670,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 570.7142857142858)","(2.3, 3.1, 2.62)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:39.504445,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.1, 2.62)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:40.657222,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.1, 2.62)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:41.835330,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.1, 2.62)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:42.992325,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.1, 2.62)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:44.159797,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.1, 2.62)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:45.289781,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.1, 2.62)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:46.360579,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.1, 2.62)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:47.532259,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.1, 2.62)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:48.665989,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.1, 2.603333333333333)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:49.794460,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.05, 2.603333333333333)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:50.884313,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.05, 2.603333333333333)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:51.901266,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.05, 2.603333333333333)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:52.950964,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.05, 2.603333333333333)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:54.059078,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 3.05, 2.603333333333333)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:55.225507,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 3.05, 2.603333333333333)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:56.420218,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 3.05, 2.603333333333333)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:57.454359,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 3.05, 2.603333333333333)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:58.444113,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 33.7)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 3.05, 2.603333333333333)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:52:59.446716,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 27.25)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 3.05, 2.603333333333333)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:53:00.475673,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 27.25)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 3.05, 2.603333333333333)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:53:01.528102,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 27.25)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 3.05, 2.603333333333333)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:53:02.654471,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 27.25)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 3.05, 2.5866666666666664)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:53:03.717150,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 27.25)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 3.0, 2.5866666666666664)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:53:04.765907,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 27.25)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 3.0, 2.431111111111111)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:53:05.989210,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 27.25)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 3.0, 2.5733333333333333)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:53:07.009374,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 27.25)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 3.0, 2.5733333333333333)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.550000000000001)"
08-01-2023 16:53:07.961414,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 27.25)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 3.0, 2.431111111111111)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.8, 7.449999999999999)"
08-01-2023 16:53:08.991308,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 27.25)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 3.0, 2.431111111111111)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.449999999999999)"
08-01-2023 16:53:10.003926,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 27.25)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 3.0, 2.431111111111111)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.449999999999999)"
08-01-2023 16:53:11.006506,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 27.25)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 3.0, 2.431111111111111)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.449999999999999)"
08-01-2023 16:53:12.063185,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 27.25)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 3.0, 2.431111111111111)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.449999999999999)"
08-01-2023 16:53:13.119567,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 27.25)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 3.0, 2.4219999999999997)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.449999999999999)"
08-01-2023 16:53:14.185806,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 27.25)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 2.98, 2.4219999999999997)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.449999999999999)"
08-01-2023 16:53:15.283980,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 27.25)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 2.98, 2.4219999999999997)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.449999999999999)"
08-01-2023 16:53:16.326550,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 27.25)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 2.98, 2.4219999999999997)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.449999999999999)"
08-01-2023 16:53:17.412697,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 27.25)","(15.0, 36.0, 27.25)","(91.0, 650.0, 372.5)","(2.3, 2.98, 2.4219999999999997)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.449999999999999)"
08-01-2023 16:53:18.593190,"(3.1, 5.4, 4.077777777777778)","(15.0, 38.0, 27.25)","(15.0, 50.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 2.98, 2.4219999999999997)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.449999999999999)"
08-01-2023 16:53:19.758455,"(3.1, 5.8, 4.166666666666667)","(15.0, 38.0, 27.25)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 2.98, 2.4219999999999997)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.449999999999999)"
08-01-2023 16:53:20.869812,"(3.1, 5.8, 4.495454545454545)","(15.0, 38.0, 27.25)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 2.98, 2.4219999999999997)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.449999999999999)"
08-01-2023 16:53:21.932675,"(3.1, 5.8, 4.925)","(15.0, 38.0, 27.25)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 2.98, 2.4219999999999997)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.449999999999999)"
08-01-2023 16:53:22.976223,"(3.1, 5.8, 4.4350000000000005)","(15.0, 38.0, 27.25)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 2.98, 2.4219999999999997)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.449999999999999)"
08-01-2023 16:53:24.064119,"(3.1, 5.8, 4.4350000000000005)","(15.0, 38.0, 27.25)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 2.98, 2.4219999999999997)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.449999999999999)"
08-01-2023 16:53:25.411736,"(3.1, 5.8, 4.4350000000000005)","(15.0, 38.0, 27.25)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 2.98, 2.4219999999999997)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.449999999999999)"
08-01-2023 16:53:26.523471,"(3.1, 5.8, 4.913333333333333)","(15.0, 38.0, 27.25)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 2.98, 2.4266666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.449999999999999)"
08-01-2023 16:53:27.724220,"(3.1, 5.8, 4.913333333333333)","(15.0, 38.0, 27.25)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 2.96, 2.4266666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.449999999999999)"
08-01-2023 16:53:28.792621,"(3.1, 5.8, 4.913333333333333)","(15.0, 38.0, 27.25)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 2.96, 2.4266666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.449999999999999)"
08-01-2023 16:53:29.819219,"(3.1, 5.7, 4.86)","(15.0, 38.0, 27.25)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 2.96, 2.4266666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.449999999999999)"
08-01-2023 16:53:30.906004,"(3.1, 5.7, 4.86)","(15.0, 38.0, 27.25)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 2.96, 2.4266666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.449999999999999)"
08-01-2023 16:53:32.023464,"(3.1, 5.7, 4.86)","(15.0, 38.0, 27.25)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 2.96, 2.4266666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.446153846153846)"
08-01-2023 16:53:33.129031,"(3.1, 5.7, 4.86)","(15.0, 38.0, 27.25)","(15.0, 40.0, 29.583333333333336)","(91.0, 650.0, 372.5)","(2.3, 2.96, 2.4266666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.446153846153846)"
08-01-2023 16:53:34.180924,"(3.1, 5.7, 4.86)","(15.0, 38.0, 27.25)","(15.0, 40.0, 24.6875)","(91.0, 650.0, 372.5)","(2.3, 2.96, 2.4266666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.446153846153846)"
08-01-2023 16:53:35.228567,"(3.1, 5.7, 4.86)","(15.0, 38.0, 27.25)","(15.0, 40.0, 24.6875)","(91.0, 650.0, 372.5)","(2.3, 2.96, 2.4266666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.247058823529411)"
08-01-2023 16:53:36.236752,"(3.1, 5.7, 4.86)","(15.0, 38.0, 27.25)","(15.0, 40.0, 24.6875)","(91.0, 650.0, 372.5)","(2.3, 2.96, 2.4266666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.6)"
08-01-2023 16:53:37.237111,"(3.1, 5.7, 4.86)","(15.0, 38.0, 27.25)","(15.0, 40.0, 24.6875)","(91.0, 650.0, 372.5)","(2.3, 2.96, 2.4266666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.6)"
08-01-2023 16:53:38.275600,"(3.1, 5.7, 4.86)","(15.0, 38.0, 27.25)","(15.0, 40.0, 24.6875)","(91.0, 650.0, 372.5)","(2.3, 2.96, 2.4266666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.6)"
08-01-2023 16:53:39.284067,"(3.1, 5.7, 4.86)","(15.0, 38.0, 27.25)","(15.0, 40.0, 24.6875)","(91.0, 650.0, 372.5)","(2.3, 2.96, 2.4266666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 7.1)"
08-01-2023 16:53:40.316549,"(3.1, 5.7, 4.86)","(15.0, 38.0, 27.25)","(15.0, 40.0, 24.6875)","(91.0, 650.0, 372.5)","(2.3, 2.96, 2.4266666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:53:41.370081,"(3.1, 5.7, 4.377777777777778)","(15.0, 38.0, 27.25)","(15.0, 40.0, 24.6875)","(91.0, 650.0, 372.5)","(2.3, 2.96, 2.4266666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:53:42.387379,"(3.1, 5.7, 4.708333333333334)","(15.0, 38.0, 27.25)","(15.0, 40.0, 24.6875)","(91.0, 650.0, 372.5)","(2.3, 2.96, 2.4266666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:53:43.548778,"(3.1, 5.7, 4.377777777777778)","(15.0, 38.0, 27.25)","(15.0, 40.0, 24.6875)","(91.0, 650.0, 372.5)","(2.3, 2.96, 2.4266666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
08-01-2023 16:53:44.618757,"(3.1, 5.7, 4.85)","(15.0, 38.0, 27.25)","(15.0, 40.0, 24.6875)","(91.0, 650.0, 372.5)","(2.3, 2.96, 2.4266666666666667)","(5.0, 9.0, 8.654545454545454)","(26.0, 75.0, 47.77777777777778)","(5.5, 9.6, 6.742857142857142)"
