,Zeldas Legend,Playboy Danger,Buckle Up Ginna,Locknane Serpent,Buckle Up Zion,Wave Blade,Camrose,Fine Irish
519,"[datetime.datetime(2022, 11, 28, 19, 36, 55, 819899), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 36, 55, 819899), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 36, 55, 819899), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 36, 55, 819899), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 36, 55, 819899), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 36, 55, 819899), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 36, 55, 819899), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 19, 36, 55, 819899), 3.7, 5.9]"
520,"[datetime.datetime(2022, 11, 28, 19, 36, 56, 950048), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 36, 56, 950048), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 36, 56, 950048), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 36, 56, 950048), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 36, 56, 950048), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 36, 56, 950048), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 36, 56, 950048), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 19, 36, 56, 950048), 3.7, 5.9]"
521,"[datetime.datetime(2022, 11, 28, 19, 36, 58, 72215), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 36, 58, 72215), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 36, 58, 72215), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 36, 58, 72215), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 36, 58, 72215), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 36, 58, 72215), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 36, 58, 72215), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 19, 36, 58, 72215), 3.7, 5.9]"
522,"[datetime.datetime(2022, 11, 28, 19, 36, 59, 199986), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 36, 59, 199986), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 36, 59, 199986), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 36, 59, 199986), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 36, 59, 199986), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 36, 59, 199986), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 36, 59, 199986), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 19, 36, 59, 199986), 3.7, 5.9]"
523,"[datetime.datetime(2022, 11, 28, 19, 37, 0, 332732), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 0, 332732), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 0, 332732), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 0, 332732), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 0, 332732), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 0, 332732), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 0, 332732), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 0, 332732), 3.7, 5.9]"
524,"[datetime.datetime(2022, 11, 28, 19, 37, 1, 456483), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 1, 456483), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 1, 456483), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 1, 456483), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 1, 456483), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 1, 456483), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 1, 456483), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 1, 456483), 3.7, 5.9]"
525,"[datetime.datetime(2022, 11, 28, 19, 37, 2, 587411), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 2, 587411), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 2, 587411), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 2, 587411), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 2, 587411), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 2, 587411), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 2, 587411), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 2, 587411), 3.7, 5.9]"
526,"[datetime.datetime(2022, 11, 28, 19, 37, 3, 707998), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 3, 707998), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 3, 707998), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 3, 707998), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 3, 707998), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 3, 707998), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 3, 707998), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 3, 707998), 3.7, 5.9]"
527,"[datetime.datetime(2022, 11, 28, 19, 37, 4, 845742), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 4, 845742), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 4, 845742), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 4, 845742), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 4, 845742), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 4, 845742), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 4, 845742), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 4, 845742), 3.7, 5.9]"
528,"[datetime.datetime(2022, 11, 28, 19, 37, 5, 986089), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 5, 986089), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 5, 986089), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 5, 986089), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 5, 986089), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 5, 986089), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 5, 986089), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 5, 986089), 3.7, 5.9]"
529,"[datetime.datetime(2022, 11, 28, 19, 37, 7, 145003), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 7, 145003), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 7, 145003), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 7, 145003), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 7, 145003), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 7, 145003), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 7, 145003), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 7, 145003), 3.7, 5.9]"
530,"[datetime.datetime(2022, 11, 28, 19, 37, 8, 306307), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 8, 306307), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 8, 306307), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 8, 306307), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 8, 306307), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 8, 306307), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 8, 306307), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 8, 306307), 3.7, 5.9]"
531,"[datetime.datetime(2022, 11, 28, 19, 37, 9, 499128), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 9, 499128), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 9, 499128), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 9, 499128), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 9, 499128), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 9, 499128), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 9, 499128), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 9, 499128), 3.7, 5.9]"
532,"[datetime.datetime(2022, 11, 28, 19, 37, 10, 684063), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 10, 684063), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 10, 684063), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 10, 684063), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 10, 684063), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 10, 684063), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 10, 684063), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 10, 684063), 3.7, 5.9]"
533,"[datetime.datetime(2022, 11, 28, 19, 37, 11, 844398), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 11, 844398), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 11, 844398), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 11, 844398), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 11, 844398), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 11, 844398), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 11, 844398), 3.8, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 11, 844398), 3.7, 5.9]"
534,"[datetime.datetime(2022, 11, 28, 19, 37, 12, 991007), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 12, 991007), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 12, 991007), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 12, 991007), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 12, 991007), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 12, 991007), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 12, 991007), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 12, 991007), 3.8, 5.9]"
535,"[datetime.datetime(2022, 11, 28, 19, 37, 14, 122736), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 14, 122736), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 14, 122736), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 14, 122736), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 14, 122736), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 14, 122736), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 14, 122736), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 14, 122736), 3.8, 5.9]"
536,"[datetime.datetime(2022, 11, 28, 19, 37, 15, 261107), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 15, 261107), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 15, 261107), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 15, 261107), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 15, 261107), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 15, 261107), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 15, 261107), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 15, 261107), 3.8, 5.9]"
537,"[datetime.datetime(2022, 11, 28, 19, 37, 16, 390269), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 16, 390269), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 16, 390269), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 16, 390269), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 16, 390269), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 16, 390269), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 16, 390269), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 16, 390269), 3.8, 5.9]"
538,"[datetime.datetime(2022, 11, 28, 19, 37, 17, 526276), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 17, 526276), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 17, 526276), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 17, 526276), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 17, 526276), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 17, 526276), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 17, 526276), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 17, 526276), 3.8, 5.9]"
539,"[datetime.datetime(2022, 11, 28, 19, 37, 18, 654903), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 18, 654903), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 18, 654903), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 18, 654903), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 18, 654903), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 18, 654903), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 18, 654903), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 18, 654903), 3.8, 5.9]"
540,"[datetime.datetime(2022, 11, 28, 19, 37, 19, 787402), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 19, 787402), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 19, 787402), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 19, 787402), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 19, 787402), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 19, 787402), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 19, 787402), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 19, 787402), 3.8, 5.9]"
541,"[datetime.datetime(2022, 11, 28, 19, 37, 20, 921723), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 20, 921723), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 20, 921723), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 20, 921723), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 20, 921723), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 20, 921723), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 20, 921723), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 20, 921723), 3.8, 5.9]"
542,"[datetime.datetime(2022, 11, 28, 19, 37, 22, 50241), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 22, 50241), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 22, 50241), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 22, 50241), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 22, 50241), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 22, 50241), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 22, 50241), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 22, 50241), 3.8, 5.9]"
543,"[datetime.datetime(2022, 11, 28, 19, 37, 23, 177943), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 23, 177943), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 23, 177943), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 23, 177943), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 23, 177943), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 23, 177943), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 23, 177943), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 23, 177943), 3.8, 5.9]"
544,"[datetime.datetime(2022, 11, 28, 19, 37, 24, 310344), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 24, 310344), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 24, 310344), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 24, 310344), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 24, 310344), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 24, 310344), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 24, 310344), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 24, 310344), 3.8, 5.9]"
545,"[datetime.datetime(2022, 11, 28, 19, 37, 25, 442507), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 25, 442507), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 25, 442507), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 25, 442507), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 25, 442507), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 25, 442507), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 25, 442507), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 25, 442507), 3.8, 5.9]"
546,"[datetime.datetime(2022, 11, 28, 19, 37, 26, 572346), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 26, 572346), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 26, 572346), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 26, 572346), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 26, 572346), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 26, 572346), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 26, 572346), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 26, 572346), 3.8, 5.9]"
547,"[datetime.datetime(2022, 11, 28, 19, 37, 27, 706729), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 27, 706729), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 27, 706729), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 27, 706729), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 27, 706729), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 27, 706729), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 27, 706729), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 27, 706729), 3.8, 5.9]"
548,"[datetime.datetime(2022, 11, 28, 19, 37, 28, 836420), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 28, 836420), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 28, 836420), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 28, 837420), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 28, 837420), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 28, 837420), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 28, 837420), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 28, 837420), 3.8, 5.9]"
549,"[datetime.datetime(2022, 11, 28, 19, 37, 29, 969946), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 29, 969946), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 29, 969946), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 29, 969946), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 29, 969946), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 29, 969946), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 37, 29, 969946), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 19, 37, 29, 969946), 3.8, 5.9]"
550,"[datetime.datetime(2022, 11, 28, 19, 37, 31, 96652), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 31, 96652), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 31, 96652), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 31, 96652), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 31, 96652), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 31, 96652), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 37, 31, 96652), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 37, 31, 96652), 3.8, 5.9]"
551,"[datetime.datetime(2022, 11, 28, 19, 37, 32, 232846), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 32, 232846), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 32, 232846), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 32, 232846), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 32, 232846), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 32, 232846), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 37, 32, 232846), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 37, 32, 232846), 3.8, 5.9]"
552,"[datetime.datetime(2022, 11, 28, 19, 37, 33, 375047), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 33, 375047), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 33, 375047), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 33, 375047), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 33, 375047), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 33, 375047), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 37, 33, 375047), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 37, 33, 375047), 3.8, 5.9]"
553,"[datetime.datetime(2022, 11, 28, 19, 37, 34, 524956), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 34, 524956), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 34, 524956), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 34, 524956), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 34, 524956), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 34, 524956), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 37, 34, 524956), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 37, 34, 524956), 3.8, 5.9]"
554,"[datetime.datetime(2022, 11, 28, 19, 37, 35, 675044), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 35, 675044), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 35, 675044), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 35, 675044), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 35, 675044), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 35, 675044), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 37, 35, 675044), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 37, 35, 675044), 3.8, 5.9]"
555,"[datetime.datetime(2022, 11, 28, 19, 37, 36, 853548), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 36, 853548), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 36, 853548), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 36, 853548), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 36, 853548), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 36, 853548), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 37, 36, 853548), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 37, 36, 853548), 3.8, 5.9]"
556,"[datetime.datetime(2022, 11, 28, 19, 37, 37, 991760), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 37, 991760), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 37, 991760), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 37, 991760), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 37, 991760), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 37, 991760), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 37, 37, 991760), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 37, 37, 991760), 3.8, 5.9]"
557,"[datetime.datetime(2022, 11, 28, 19, 37, 39, 124617), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 39, 124617), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 39, 124617), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 39, 124617), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 39, 124617), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 39, 124617), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 37, 39, 124617), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 37, 39, 124617), 3.8, 5.9]"
558,"[datetime.datetime(2022, 11, 28, 19, 37, 40, 274598), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 37, 40, 274598), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 19, 37, 40, 274598), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 19, 37, 40, 274598), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 37, 40, 274598), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 37, 40, 274598), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 37, 40, 274598), 3.9, 5.7]","[datetime.datetime(2022, 11, 28, 19, 37, 40, 274598), 3.8, 5.9]"
