,Homebush Opal,Mable Jewel,Barbaras Angel,Smash Jagger,Kildys Whiskey,Goldstar Butters,Clarks A Lark,Culvie Bun
12-01-2023 14:05:21.410881,"(10.0, 18.0, 14.583333333333332)","(2.3, 3.2, 2.87)","(6.0, 9.4, 6.685714285714285)","(14.0, 29.0, 27.299999999999997)","(31.0, 340.0, 76.0)","(8.5, 16.5, 14.375)","(4.2, 5.4, 5.1647058823529415)","(6.5, 13.0, 11.571428571428571)"
12-01-2023 14:05:22.668853,"(10.0, 18.0, 14.583333333333332)","(2.3, 3.2, 2.87)","(6.0, 9.4, 7.288888888888889)","(14.0, 29.0, 27.299999999999997)","(31.0, 340.0, 76.0)","(8.5, 16.5, 14.375)","(4.2, 5.4, 5.1647058823529415)","(6.5, 13.0, 11.571428571428571)"
12-01-2023 14:05:23.870026,"(10.0, 18.0, 15.894736842105264)","(2.3, 3.2, 2.5644444444444443)","(6.0, 9.4, 7.747826086956522)","(14.0, 29.0, 27.299999999999997)","(31.0, 340.0, 76.0)","(8.5, 16.5, 14.375)","(4.2, 5.4, 5.1647058823529415)","(6.5, 13.0, 11.571428571428571)"
12-01-2023 14:05:24.979306,"(10.0, 18.0, 15.115384615384615)","(2.3, 3.2, 2.5644444444444443)","(6.0, 9.4, 7.747826086956522)","(14.0, 29.0, 27.299999999999997)","(31.0, 340.0, 76.0)","(8.5, 16.5, 14.375)","(4.2, 5.4, 5.235714285714286)","(6.5, 13.0, 11.571428571428571)"
12-01-2023 14:05:26.217505,"(10.0, 18.0, 15.115384615384615)","(2.3, 3.2, 2.5644444444444443)","(6.0, 9.4, 6.757142857142857)","(14.0, 29.0, 28.15)","(31.0, 340.0, 95.19999999999999)","(8.5, 16.5, 14.375)","(4.2, 5.3, 5.194444444444445)","(6.5, 13.0, 11.571428571428571)"
12-01-2023 14:05:27.437241,"(10.0, 18.0, 15.115384615384615)","(2.3, 3.2, 2.5644444444444443)","(6.0, 9.4, 7.6380952380952385)","(14.0, 29.0, 28.15)","(31.0, 340.0, 146.73684210526315)","(8.5, 16.5, 16.203125)","(4.2, 5.5, 5.386206896551724)","(6.5, 13.0, 11.571428571428571)"
12-01-2023 14:05:28.697670,"(10.0, 18.0, 13.625)","(2.3, 3.2, 2.5644444444444443)","(6.0, 9.4, 7.6380952380952385)","(14.0, 29.0, 28.15)","(31.0, 340.0, 146.73684210526315)","(8.5, 18.5, 13.1)","(4.2, 5.5, 4.888888888888889)","(6.5, 13.0, 12.411764705882353)"
12-01-2023 14:05:29.995220,"(10.0, 18.0, 14.11111111111111)","(2.3, 3.2, 2.5644444444444443)","(6.0, 9.4, 7.2823529411764705)","(14.0, 29.0, 28.15)","(31.0, 340.0, 146.73684210526315)","(8.5, 18.0, 12.777777777777779)","(4.2, 5.5, 5.38)","(6.5, 13.0, 12.411764705882353)"
12-01-2023 14:05:31.244503,"(10.0, 18.0, 15.083333333333334)","(2.3, 3.2, 2.5644444444444443)","(6.0, 9.4, 7.2823529411764705)","(14.0, 29.0, 28.15)","(31.0, 340.0, 146.73684210526315)","(8.5, 18.5, 14.8)","(4.2, 5.5, 5.38)","(6.5, 13.0, 12.411764705882353)"
12-01-2023 14:05:32.526929,"(10.0, 18.0, 15.083333333333334)","(2.3, 3.2, 2.5644444444444443)","(6.0, 9.4, 7.9)","(14.0, 29.0, 28.15)","(31.0, 340.0, 146.73684210526315)","(8.5, 18.0, 16.8)","(4.2, 5.5, 5.38)","(6.5, 13.0, 12.411764705882353)"
12-01-2023 14:05:33.713771,"(10.0, 18.0, 15.083333333333334)","(2.3, 3.2, 2.5644444444444443)","(6.0, 9.4, 7.9)","(14.0, 29.0, 28.15)","(31.0, 340.0, 146.73684210526315)","(8.5, 18.0, 16.8)","(4.2, 5.5, 5.38)","(6.5, 13.0, 12.411764705882353)"
12-01-2023 14:05:34.894763,"(10.0, 17.5, 16.6875)","(2.3, 3.2, 2.5644444444444443)","(6.0, 9.4, 7.9)","(14.0, 29.0, 28.15)","(31.0, 340.0, 146.73684210526315)","(8.5, 18.0, 16.8)","(4.2, 5.5, 5.38)","(6.5, 13.0, 12.411764705882353)"
12-01-2023 14:05:35.916052,"(10.0, 17.5, 16.6875)","(2.3, 3.2, 2.5644444444444443)","(6.0, 9.4, 7.9)","(14.0, 29.0, 28.15)","(31.0, 340.0, 146.73684210526315)","(8.5, 18.0, 16.8)","(4.2, 5.5, 5.38)","(6.5, 13.0, 12.411764705882353)"
12-01-2023 14:05:36.969039,"(10.0, 17.5, 17.13888888888889)","(2.3, 3.2, 2.5644444444444443)","(6.0, 9.4, 7.9)","(14.0, 29.0, 28.15)","(31.0, 340.0, 146.73684210526315)","(8.5, 18.0, 16.8)","(4.2, 5.5, 5.38)","(6.5, 13.0, 12.411764705882353)"
12-01-2023 14:05:38.160527,"(10.0, 17.5, 17.13888888888889)","(2.3, 3.2, 2.5644444444444443)","(6.0, 9.4, 8.341176470588236)","(14.0, 29.0, 28.15)","(31.0, 340.0, 146.73684210526315)","(8.5, 18.0, 16.8)","(4.2, 5.5, 5.38)","(6.5, 13.0, 12.411764705882353)"
12-01-2023 14:05:39.370097,"(10.0, 17.5, 17.13888888888889)","(2.3, 3.2, 2.5644444444444443)","(6.0, 9.4, 8.341176470588236)","(14.0, 29.0, 25.375)","(31.0, 340.0, 198.76923076923077)","(8.5, 18.0, 15.120000000000001)","(4.2, 5.5, 5.38)","(6.5, 13.0, 11.4)"
12-01-2023 14:05:40.601859,"(10.0, 17.5, 17.13888888888889)","(2.3, 3.2, 2.5644444444444443)","(6.0, 9.4, 8.341176470588236)","(14.0, 29.0, 26.92857142857143)","(31.0, 340.0, 272.0)","(8.5, 18.0, 16.560000000000002)","(4.2, 5.5, 5.38)","(6.5, 13.0, 12.04)"
12-01-2023 14:05:41.858725,"(10.0, 17.5, 17.13888888888889)","(2.3, 3.2, 2.5644444444444443)","(6.0, 9.4, 7.685714285714286)","(14.0, 29.0, 26.92857142857143)","(31.0, 340.0, 272.0)","(8.5, 18.0, 16.305882352941175)","(4.2, 5.5, 5.414285714285715)","(6.5, 13.0, 12.04)"
12-01-2023 14:05:43.068815,"(10.0, 17.5, 17.13888888888889)","(2.3, 3.2, 2.5644444444444443)","(6.0, 9.4, 7.685714285714286)","(14.0, 29.0, 27.444444444444443)","(31.0, 340.0, 272.0)","(8.5, 18.0, 15.18)","(4.2, 5.5, 5.202702702702703)","(6.5, 13.0, 12.04)"
12-01-2023 14:05:44.297528,"(10.0, 17.5, 17.13888888888889)","(2.3, 3.2, 2.5644444444444443)","(6.0, 9.4, 7.685714285714286)","(14.0, 29.0, 27.727272727272727)","(31.0, 340.0, 272.0)","(8.5, 18.0, 15.985714285714286)","(4.2, 5.5, 5.202702702702703)","(6.5, 13.0, 12.04)"
12-01-2023 14:05:45.474477,"(10.0, 17.5, 17.13888888888889)","(2.3, 3.2, 2.5644444444444443)","(6.0, 9.4, 7.685714285714286)","(14.0, 29.0, 25.625)","(31.0, 340.0, 272.0)","(8.5, 18.0, 15.985714285714286)","(4.2, 5.5, 5.202702702702703)","(6.5, 13.0, 12.04)"
12-01-2023 14:05:46.494895,"(10.0, 17.5, 17.13888888888889)","(2.25, 3.2, 2.5644444444444443)","(6.0, 9.4, 7.685714285714286)","(14.0, 29.0, 25.625)","(31.0, 340.0, 279.7777777777778)","(9.0, 18.0, 15.985714285714286)","(4.2, 5.5, 5.202702702702703)","(6.5, 13.0, 13.24)"
12-01-2023 14:05:47.685439,"(10.0, 17.5, 17.13888888888889)","(2.25, 3.2, 2.5644444444444443)","(6.0, 9.4, 7.685714285714286)","(14.0, 29.0, 26.75)","(31.0, 350.0, 140.66666666666669)","(9.0, 18.0, 17.21666666666667)","(4.2, 5.5, 5.202702702702703)","(6.5, 14.5, 13.64)"
12-01-2023 14:05:48.867252,"(10.0, 17.5, 17.13888888888889)","(2.25, 3.2, 2.5644444444444443)","(6.0, 9.4, 7.685714285714286)","(14.0, 29.0, 26.75)","(31.0, 350.0, 170.57142857142856)","(9.0, 18.0, 17.21666666666667)","(4.2, 5.5, 5.202702702702703)","(6.5, 15.0, 13.64)"
12-01-2023 14:05:50.054866,"(10.0, 17.5, 17.13888888888889)","(2.25, 3.2, 2.5644444444444443)","(6.0, 9.4, 7.685714285714286)","(14.0, 29.0, 26.75)","(31.0, 350.0, 170.57142857142856)","(9.0, 18.0, 17.50526315789474)","(4.2, 5.5, 5.202702702702703)","(6.5, 15.0, 13.64)"
12-01-2023 14:05:51.253503,"(10.0, 15.5, 14.06)","(2.25, 3.2, 2.5644444444444443)","(6.0, 8.6, 8.223529411764705)","(14.0, 29.0, 28.15625)","(31.0, 350.0, 121.63636363636364)","(9.0, 18.0, 17.21666666666667)","(4.2, 5.5, 5.335714285714286)","(6.5, 15.0, 13.64)"
12-01-2023 14:05:52.455669,"(10.0, 15.5, 14.06)","(2.25, 3.2, 2.6552380952380954)","(6.0, 9.2, 8.76842105263158)","(14.0, 29.0, 28.15625)","(31.0, 350.0, 171.71428571428572)","(9.0, 18.0, 16.130769230769232)","(4.2, 5.4, 5.335714285714286)","(6.5, 15.0, 13.64)"
12-01-2023 14:05:53.639027,"(10.0, 15.5, 14.06)","(2.25, 3.2, 2.6552380952380954)","(6.0, 9.4, 8.76842105263158)","(14.0, 29.0, 28.15625)","(31.0, 350.0, 194.0)","(9.0, 17.5, 16.563157894736843)","(4.2, 5.4, 5.335714285714286)","(6.5, 15.0, 13.64)"
12-01-2023 14:05:54.834233,"(10.0, 15.5, 14.06)","(2.25, 3.2, 2.6552380952380954)","(6.0, 9.4, 8.76842105263158)","(14.0, 29.0, 28.15625)","(31.0, 350.0, 194.0)","(9.0, 17.5, 14.533333333333333)","(4.2, 5.4, 5.335714285714286)","(6.5, 15.0, 13.64)"
12-01-2023 14:05:56.047828,"(10.0, 15.5, 14.06)","(2.25, 3.2, 2.6552380952380954)","(6.0, 9.4, 8.76842105263158)","(14.0, 29.0, 28.15625)","(31.0, 350.0, 194.0)","(9.0, 17.5, 14.533333333333333)","(4.2, 5.4, 5.335714285714286)","(6.5, 15.0, 14.15)"
12-01-2023 14:05:57.210868,"(10.0, 15.5, 14.06)","(2.25, 3.2, 2.6552380952380954)","(6.0, 9.4, 8.76842105263158)","(14.0, 29.0, 28.15625)","(31.0, 350.0, 194.0)","(9.0, 17.5, 14.533333333333333)","(4.2, 5.4, 5.335714285714286)","(6.5, 15.0, 14.15)"
12-01-2023 14:05:58.393725,"(10.0, 15.5, 14.06)","(2.25, 3.2, 2.6552380952380954)","(6.0, 9.4, 8.76842105263158)","(14.0, 29.0, 28.15625)","(31.0, 350.0, 142.0)","(9.0, 17.5, 14.533333333333333)","(4.2, 5.4, 5.335714285714286)","(6.5, 15.0, 14.15)"
12-01-2023 14:05:59.572932,"(10.0, 15.5, 14.06)","(2.25, 3.2, 2.6552380952380954)","(6.0, 9.4, 8.76842105263158)","(14.0, 29.0, 28.15625)","(31.0, 350.0, 142.0)","(9.0, 17.5, 13.83529411764706)","(4.2, 5.4, 5.335714285714286)","(6.5, 15.0, 14.15)"
12-01-2023 14:06:00.863987,"(10.0, 15.5, 14.06)","(2.25, 3.2, 2.7111111111111112)","(6.0, 9.4, 8.76842105263158)","(14.0, 29.0, 28.15625)","(31.0, 350.0, 142.0)","(9.0, 17.5, 13.83529411764706)","(4.2, 5.4, 5.335714285714286)","(6.5, 15.0, 14.15)"
12-01-2023 14:06:02.055568,"(10.0, 15.5, 14.06)","(2.25, 3.2, 2.7111111111111112)","(6.0, 9.4, 8.65)","(14.0, 29.0, 28.15625)","(31.0, 350.0, 142.0)","(9.0, 17.5, 13.83529411764706)","(4.2, 5.4, 5.335714285714286)","(6.5, 15.0, 14.15)"
12-01-2023 14:06:03.274010,"(10.0, 15.5, 14.06)","(2.25, 3.2, 2.7111111111111112)","(6.0, 9.4, 8.65)","(14.0, 29.0, 28.15625)","(31.0, 350.0, 124.54545454545455)","(9.0, 17.5, 13.83529411764706)","(4.2, 5.4, 5.335714285714286)","(6.5, 15.0, 14.15)"
12-01-2023 14:06:04.493088,"(10.0, 15.5, 14.06)","(2.25, 3.2, 2.7111111111111112)","(6.0, 9.4, 8.65)","(14.0, 29.0, 28.15625)","(31.0, 350.0, 124.54545454545455)","(9.0, 17.5, 14.0)","(4.2, 5.4, 5.305263157894737)","(6.5, 15.0, 14.15)"
12-01-2023 14:06:05.778715,"(10.0, 15.0, 14.777777777777779)","(2.25, 3.2, 2.7111111111111112)","(6.0, 9.4, 8.65)","(14.0, 29.0, 28.15625)","(31.0, 350.0, 143.33333333333331)","(9.0, 17.5, 14.666666666666668)","(4.2, 5.4, 5.34)","(6.5, 15.0, 14.15)"
12-01-2023 14:06:07.054119,"(10.0, 15.0, 14.4)","(2.25, 3.2, 2.7111111111111112)","(6.0, 9.4, 8.65)","(14.0, 29.0, 28.15625)","(31.0, 350.0, 143.33333333333331)","(9.0, 17.5, 14.666666666666668)","(4.2, 5.4, 5.34)","(6.5, 15.0, 14.15)"
12-01-2023 14:06:08.383842,"(10.0, 15.0, 14.4)","(2.25, 3.2, 2.5384615384615383)","(6.0, 9.4, 8.65)","(14.0, 29.0, 28.15625)","(31.0, 350.0, 143.33333333333331)","(9.0, 17.5, 15.263157894736842)","(4.2, 5.4, 5.217948717948718)","(6.5, 15.0, 14.15)"
12-01-2023 14:06:09.645004,"(10.0, 15.0, 14.4)","(2.25, 3.2, 2.910344827586207)","(6.0, 9.4, 8.65)","(14.0, 29.0, 28.15625)","(31.0, 350.0, 143.33333333333331)","(9.0, 17.5, 15.263157894736842)","(4.2, 5.5, 5.217948717948718)","(6.5, 15.0, 14.15)"
12-01-2023 14:06:10.824555,"(10.0, 15.0, 14.4)","(2.25, 3.2, 2.903448275862069)","(6.0, 9.4, 8.65)","(14.0, 29.0, 28.15625)","(31.0, 350.0, 212.22222222222223)","(9.0, 17.5, 15.263157894736842)","(4.2, 5.5, 5.217948717948718)","(6.5, 15.0, 14.15)"
12-01-2023 14:06:11.996078,"(10.0, 15.0, 14.4)","(2.25, 3.2, 2.903448275862069)","(6.0, 9.4, 8.65)","(14.0, 29.0, 28.15625)","(31.0, 350.0, 212.22222222222223)","(9.0, 17.5, 15.263157894736842)","(4.2, 5.5, 5.217948717948718)","(6.5, 15.0, 14.15)"
12-01-2023 14:06:13.263928,"(10.0, 15.0, 14.4)","(2.25, 3.2, 2.903448275862069)","(6.0, 9.4, 8.65)","(14.0, 29.0, 28.15625)","(31.0, 350.0, 212.22222222222223)","(9.0, 17.5, 15.8)","(4.2, 5.5, 5.036842105263157)","(6.5, 15.0, 14.15)"
12-01-2023 14:06:14.401491,"(10.0, 15.0, 14.6)","(2.25, 3.2, 3.0805555555555557)","(6.0, 9.4, 8.65)","(14.0, 29.0, 28.15625)","(31.0, 350.0, 212.22222222222223)","(9.0, 17.5, 15.8)","(4.2, 5.1, 4.8999999999999995)","(6.5, 15.0, 13.7125)"
12-01-2023 14:06:15.541102,"(10.0, 15.0, 14.176470588235293)","(2.25, 3.2, 2.949253731343284)","(6.0, 9.4, 8.8)","(14.0, 29.0, 26.916666666666668)","(31.0, 350.0, 212.22222222222223)","(9.0, 17.5, 15.8)","(4.2, 5.1, 4.8999999999999995)","(6.5, 14.5, 10.3)"
12-01-2023 14:06:16.913968,"(10.0, 15.0, 14.176470588235293)","(2.25, 3.2, 2.949253731343284)","(6.0, 9.4, 8.8)","(14.0, 29.0, 25.0)","(31.0, 350.0, 174.0)","(9.0, 17.5, 15.8)","(4.2, 5.1, 4.8999999999999995)","(6.5, 14.5, 10.3)"
12-01-2023 14:06:18.158766,"(10.0, 15.0, 14.176470588235293)","(2.25, 3.2, 2.617391304347826)","(6.0, 9.4, 8.8)","(14.0, 29.0, 26.6)","(31.0, 350.0, 196.0)","(9.0, 17.5, 13.35)","(4.2, 5.1, 5.023529411764706)","(6.5, 14.5, 12.564705882352941)"
12-01-2023 14:06:19.328990,"(10.0, 15.0, 14.176470588235293)","(2.25, 3.1, 2.916)","(6.0, 9.4, 8.120000000000001)","(14.0, 29.0, 26.6)","(31.0, 350.0, 196.0)","(9.0, 17.5, 14.535714285714285)","(4.2, 5.4, 5.162962962962963)","(6.5, 13.5, 12.911111111111111)"
12-01-2023 14:06:20.522643,"(10.0, 15.0, 14.085714285714285)","(2.25, 3.05, 3.0195454545454545)","(6.0, 8.4, 8.120000000000001)","(14.0, 29.0, 26.6)","(31.0, 350.0, 196.0)","(9.0, 17.5, 14.535714285714285)","(4.2, 5.4, 5.162962962962963)","(6.5, 13.5, 14.476923076923077)"
12-01-2023 14:06:21.760207,"(10.0, 15.0, 14.085714285714285)","(2.25, 3.05, 2.745454545454545)","(6.0, 8.4, 8.120000000000001)","(14.0, 29.0, 27.083333333333336)","(31.0, 350.0, 196.0)","(9.0, 17.5, 13.11111111111111)","(4.2, 5.4, 5.162962962962963)","(6.5, 15.0, 14.476923076923077)"
12-01-2023 14:06:23.121840,"(10.0, 15.0, 14.085714285714285)","(2.25, 3.05, 2.8144827586206898)","(6.0, 8.4, 8.120000000000001)","(14.0, 29.0, 27.083333333333336)","(31.0, 350.0, 281.55555555555554)","(9.0, 17.5, 14.461538461538462)","(4.2, 5.4, 5.217142857142857)","(6.5, 15.0, 14.476923076923077)"
12-01-2023 14:06:24.386061,"(10.0, 15.0, 14.085714285714285)","(2.25, 2.98, 2.8144827586206898)","(6.0, 8.4, 8.120000000000001)","(14.0, 29.0, 27.083333333333336)","(31.0, 350.0, 281.55555555555554)","(9.0, 17.5, 14.461538461538462)","(4.2, 5.4, 5.217142857142857)","(6.5, 15.0, 15.861538461538462)"
12-01-2023 14:06:25.675577,"(10.0, 15.0, 14.085714285714285)","(2.25, 2.96, 2.7793442622950817)","(6.0, 8.4, 8.120000000000001)","(14.0, 29.0, 27.083333333333336)","(31.0, 350.0, 281.55555555555554)","(9.0, 17.5, 14.461538461538462)","(4.2, 5.4, 5.1866666666666665)","(6.5, 16.5, 15.5125)"
12-01-2023 14:06:26.934829,"(10.0, 15.0, 14.085714285714285)","(2.25, 2.96, 2.8954545454545455)","(6.0, 8.4, 8.120000000000001)","(14.0, 29.0, 28.28125)","(31.0, 350.0, 238.0)","(9.0, 17.5, 12.6875)","(4.2, 5.4, 5.1866666666666665)","(6.5, 16.0, 15.5125)"
12-01-2023 14:06:28.209090,"(10.0, 15.0, 14.085714285714285)","(2.25, 2.92, 2.771034482758621)","(6.0, 8.4, 8.120000000000001)","(14.0, 29.0, 28.28125)","(31.0, 350.0, 238.0)","(9.0, 17.5, 12.6875)","(4.2, 5.4, 5.1866666666666665)","(6.5, 16.0, 15.5125)"
12-01-2023 14:06:29.447240,"(10.0, 15.0, 14.085714285714285)","(2.25, 2.92, 2.771034482758621)","(6.0, 8.4, 8.120000000000001)","(14.0, 29.0, 28.28125)","(31.0, 350.0, 273.0)","(9.0, 17.5, 12.6875)","(4.2, 5.4, 5.235897435897436)","(6.5, 16.0, 15.5125)"
12-01-2023 14:06:30.675095,"(10.0, 15.0, 14.085714285714285)","(2.25, 2.9, 2.7515625)","(6.0, 8.4, 8.120000000000001)","(14.0, 29.0, 28.28125)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.5, 12.6875)","(4.2, 5.4, 5.0)","(6.5, 16.0, 15.5125)"
12-01-2023 14:06:31.911836,"(10.0, 15.0, 13.115384615384615)","(2.25, 2.9, 2.7515625)","(6.0, 8.4, 8.120000000000001)","(14.0, 29.0, 28.28125)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.5, 12.6875)","(4.2, 5.4, 5.0)","(6.5, 16.0, 15.5125)"
12-01-2023 14:06:33.106056,"(10.0, 15.0, 13.366666666666667)","(2.25, 2.9, 2.7515625)","(6.0, 8.4, 8.120000000000001)","(14.0, 29.0, 28.28125)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.5, 12.6875)","(4.2, 5.4, 5.18)","(6.5, 16.0, 15.5125)"
12-01-2023 14:06:34.259202,"(10.0, 15.0, 13.366666666666667)","(2.25, 2.9, 2.7515625)","(6.0, 8.4, 8.120000000000001)","(14.0, 29.0, 28.28125)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.5, 12.6875)","(4.2, 5.5, 5.233333333333333)","(6.5, 16.0, 15.5125)"
12-01-2023 14:06:35.438826,"(10.0, 15.0, 13.366666666666667)","(2.25, 2.9, 2.7515625)","(6.0, 8.4, 8.120000000000001)","(14.0, 29.0, 28.28125)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.5, 14.120000000000001)","(4.2, 5.5, 5.233333333333333)","(6.5, 16.0, 15.5125)"
12-01-2023 14:06:36.710930,"(10.0, 15.0, 13.366666666666667)","(2.25, 2.9, 2.7515625)","(6.0, 8.4, 8.120000000000001)","(14.0, 29.0, 28.28125)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 12.885714285714286)","(4.2, 5.5, 5.233333333333333)","(6.5, 16.0, 15.5125)"
12-01-2023 14:06:37.835483,"(10.0, 15.0, 13.366666666666667)","(2.25, 2.9, 2.7515625)","(6.0, 8.4, 8.120000000000001)","(14.0, 29.0, 28.28125)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 12.885714285714286)","(4.2, 5.5, 5.233333333333333)","(6.5, 16.0, 15.5125)"
12-01-2023 14:06:39.182801,"(10.0, 15.0, 13.366666666666667)","(2.25, 2.9, 2.7515625)","(6.0, 8.4, 7.888888888888888)","(14.0, 29.0, 28.28125)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 12.885714285714286)","(4.2, 5.5, 5.233333333333333)","(6.5, 16.0, 14.381818181818183)"
12-01-2023 14:06:40.510103,"(10.0, 15.0, 13.366666666666667)","(2.25, 2.9, 2.7285714285714286)","(6.0, 8.2, 7.888888888888888)","(14.0, 29.0, 28.28125)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 12.885714285714286)","(4.2, 5.5, 5.027272727272727)","(6.5, 15.0, 12.540425531914893)"
12-01-2023 14:06:41.892220,"(10.0, 14.5, 13.5)","(2.25, 2.86, 2.735593220338983)","(6.0, 8.2, 7.888888888888888)","(14.0, 29.0, 28.28125)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 12.885714285714286)","(4.2, 5.3, 5.027272727272727)","(6.5, 15.0, 12.540425531914893)"
12-01-2023 14:06:43.358048,"(10.0, 14.5, 13.5)","(2.25, 2.84, 2.6654545454545455)","(6.0, 8.2, 7.888888888888888)","(14.0, 29.0, 28.557692307692307)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 12.885714285714286)","(4.2, 5.3, 5.027272727272727)","(6.5, 15.0, 12.057142857142857)"
12-01-2023 14:06:44.680147,"(10.0, 14.5, 13.31578947368421)","(2.25, 2.84, 2.695806451612903)","(6.0, 8.2, 7.888888888888888)","(14.0, 29.0, 28.557692307692307)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 12.885714285714286)","(4.2, 5.3, 5.027272727272727)","(6.5, 14.5, 12.308695652173913)"
12-01-2023 14:06:46.126364,"(10.0, 14.5, 13.31578947368421)","(2.25, 2.8, 2.695806451612903)","(6.0, 8.2, 7.827586206896552)","(14.0, 29.0, 28.557692307692307)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 12.333333333333334)","(4.2, 5.3, 5.027272727272727)","(6.5, 14.5, 11.98)"
12-01-2023 14:06:47.464702,"(10.0, 14.5, 13.31578947368421)","(2.25, 2.78, 2.639111111111111)","(6.0, 8.2, 7.827586206896552)","(14.0, 29.0, 28.557692307692307)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 15.8)","(4.2, 5.3, 5.203225806451613)","(6.5, 14.5, 11.98)"
12-01-2023 14:06:48.798848,"(10.0, 14.5, 12.7)","(2.25, 2.76, 2.639111111111111)","(6.0, 8.2, 7.827586206896552)","(14.0, 29.0, 28.557692307692307)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 15.8)","(4.2, 5.3, 5.203225806451613)","(6.5, 14.5, 11.7)"
12-01-2023 14:06:50.032697,"(10.0, 14.5, 12.7)","(2.25, 2.76, 2.639111111111111)","(6.0, 8.2, 7.827586206896552)","(14.0, 29.0, 28.557692307692307)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 15.8)","(4.2, 5.3, 5.203225806451613)","(6.5, 14.5, 11.7)"
12-01-2023 14:06:51.354478,"(10.0, 14.5, 12.7)","(2.25, 2.74, 2.582372881355932)","(6.0, 8.2, 7.827586206896552)","(14.0, 29.0, 28.557692307692307)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 15.8)","(4.2, 5.3, 5.022222222222222)","(6.5, 14.5, 11.7)"
12-01-2023 14:06:52.587937,"(10.0, 14.5, 12.7)","(2.25, 2.74, 2.582372881355932)","(6.0, 8.2, 7.827586206896552)","(14.0, 29.0, 28.557692307692307)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 15.8)","(4.2, 5.3, 5.022222222222222)","(6.5, 14.5, 11.7)"
12-01-2023 14:06:53.823816,"(10.0, 14.5, 12.7)","(2.25, 2.74, 2.582372881355932)","(6.0, 8.2, 7.827586206896552)","(14.0, 29.0, 28.557692307692307)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 15.8)","(4.2, 5.3, 5.252941176470588)","(6.5, 14.5, 12.2)"
12-01-2023 14:06:55.072770,"(10.0, 14.5, 12.7)","(2.25, 2.72, 2.577543859649123)","(6.0, 8.2, 7.827586206896552)","(14.0, 29.0, 28.557692307692307)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 15.8)","(4.2, 5.5, 5.252941176470588)","(6.5, 14.0, 12.65)"
12-01-2023 14:06:56.228417,"(10.0, 14.5, 12.7)","(2.25, 2.72, 2.577543859649123)","(6.0, 8.2, 7.827586206896552)","(14.0, 29.0, 28.557692307692307)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 15.8)","(4.2, 5.5, 5.252941176470588)","(6.5, 14.0, 12.65)"
12-01-2023 14:06:57.380981,"(10.0, 14.5, 13.9)","(2.25, 2.7, 2.660727272727273)","(6.0, 8.2, 7.827586206896552)","(14.0, 29.0, 28.557692307692307)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 15.8)","(4.2, 5.5, 5.344444444444444)","(6.5, 14.0, 11.777777777777779)"
12-01-2023 14:06:58.607768,"(10.0, 14.5, 13.9)","(2.25, 2.7, 2.5786206896551724)","(6.0, 8.2, 7.827586206896552)","(14.0, 29.0, 28.557692307692307)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 14.846153846153847)","(4.2, 5.5, 5.42)","(6.5, 14.0, 12.75)"
12-01-2023 14:06:59.833167,"(10.0, 14.5, 13.9)","(2.25, 2.7, 2.5786206896551724)","(6.0, 8.2, 7.827586206896552)","(14.0, 29.0, 28.557692307692307)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 14.846153846153847)","(4.2, 5.5, 5.42)","(6.5, 14.0, 12.461538461538462)"
12-01-2023 14:07:01.028479,"(10.0, 14.5, 13.9)","(2.25, 2.7, 2.5786206896551724)","(6.0, 8.2, 7.827586206896552)","(14.0, 29.0, 28.557692307692307)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 14.846153846153847)","(4.2, 5.5, 5.281818181818182)","(6.5, 14.0, 11.7)"
12-01-2023 14:07:02.221008,"(10.0, 14.5, 13.9)","(2.25, 2.7, 2.5966666666666667)","(6.0, 8.2, 7.827586206896552)","(14.0, 29.0, 28.557692307692307)","(31.0, 350.0, 270.51612903225805)","(9.0, 17.0, 14.846153846153847)","(4.2, 5.5, 5.281818181818182)","(6.5, 14.0, 12.773333333333333)"
