,Jax Bale,Impress Us,Jackey Moon,Southbound,Express Black,Fifty Eight,Razzle Darryl
12-01-2023 19:00:11.031154,"(2.9, 3.55, 3.5264227642276422)","(2.25, 2.8, 2.7657142857142856)","(101.0, 330.0, 290.0)","(8.5, 12.0, 10.222222222222221)","(19.0, 42.0, 38.470588235294116)","(13.0, 24.0, 21.105263157894736)","(4.2, 5.9, 5.609090909090909)"
12-01-2023 19:00:12.320738,"(2.9, 3.55, 3.5264227642276422)","(2.25, 2.8, 2.7657142857142856)","(101.0, 330.0, 296.6666666666667)","(8.5, 12.0, 10.222222222222221)","(19.0, 42.0, 38.470588235294116)","(13.0, 24.0, 21.105263157894736)","(4.2, 5.9, 5.609090909090909)"
12-01-2023 19:00:13.533125,"(2.9, 3.55, 3.5281954887218046)","(2.25, 2.8, 2.7657142857142856)","(101.0, 330.0, 296.6666666666667)","(8.5, 12.0, 10.173913043478262)","(19.0, 42.0, 36.54545454545455)","(13.0, 24.0, 21.105263157894736)","(4.2, 5.9, 5.609090909090909)"
12-01-2023 19:00:14.723068,"(2.9, 3.55, 3.5281954887218046)","(2.25, 2.8, 2.772307692307692)","(101.0, 330.0, 296.6666666666667)","(8.5, 12.0, 10.173913043478262)","(19.0, 42.0, 37.55555555555556)","(13.0, 24.0, 20.379310344827587)","(4.2, 5.9, 5.609090909090909)"
12-01-2023 19:00:15.857156,"(2.9, 3.55, 3.5281954887218046)","(2.25, 2.8, 2.772307692307692)","(101.0, 330.0, 296.6666666666667)","(8.5, 12.0, 10.173913043478262)","(19.0, 42.0, 37.63636363636363)","(13.0, 24.0, 20.379310344827587)","(4.2, 5.9, 5.583720930232558)"
12-01-2023 19:00:17.013943,"(2.9, 3.55, 3.5281954887218046)","(2.25, 2.8, 2.772307692307692)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.173913043478262)","(19.0, 42.0, 37.63636363636363)","(13.0, 24.0, 20.379310344827587)","(4.2, 5.9, 5.583720930232558)"
12-01-2023 19:00:18.370670,"(2.9, 3.55, 3.5281954887218046)","(2.25, 2.8, 2.77037037037037)","(101.0, 330.0, 296.6666666666667)","(8.5, 12.0, 10.173913043478262)","(19.0, 42.0, 37.63636363636363)","(13.0, 24.0, 20.454545454545453)","(4.2, 5.9, 5.638461538461539)"
12-01-2023 19:00:19.659409,"(2.9, 3.7, 3.584090909090909)","(2.25, 2.8, 2.77037037037037)","(101.0, 330.0, 296.6666666666667)","(8.5, 12.0, 10.173913043478262)","(19.0, 42.0, 37.55555555555556)","(13.0, 21.0, 20.8)","(4.2, 5.7, 5.633333333333334)"
12-01-2023 19:00:20.923059,"(2.9, 3.7, 3.5875)","(2.25, 2.8, 2.77037037037037)","(101.0, 330.0, 290.0)","(8.5, 12.0, 10.173913043478262)","(19.0, 42.0, 37.55555555555556)","(13.0, 21.0, 20.8)","(4.2, 5.7, 5.594117647058823)"
12-01-2023 19:00:22.141551,"(2.9, 3.7, 3.6476744186046512)","(2.25, 2.8, 2.77037037037037)","(101.0, 330.0, 290.0)","(8.5, 12.0, 10.173913043478262)","(19.0, 42.0, 37.55555555555556)","(13.0, 21.0, 20.8)","(4.2, 5.7, 5.574418604651163)"
12-01-2023 19:00:23.344450,"(2.9, 3.7, 3.6942307692307694)","(2.25, 2.8, 2.77037037037037)","(101.0, 330.0, 296.6666666666667)","(8.5, 12.0, 10.173913043478262)","(19.0, 42.0, 39.18918918918919)","(13.0, 21.0, 19.857142857142858)","(4.2, 5.9, 5.569565217391305)"
12-01-2023 19:00:24.409656,"(2.9, 3.7, 3.6942307692307694)","(2.25, 2.8, 2.77037037037037)","(101.0, 330.0, 296.6666666666667)","(8.5, 12.0, 10.173913043478262)","(19.0, 40.0, 39.18918918918919)","(13.0, 21.0, 19.94736842105263)","(4.2, 5.7, 5.569565217391305)"
12-01-2023 19:00:25.518713,"(2.9, 3.7, 3.6958333333333333)","(2.25, 2.8, 2.772307692307692)","(101.0, 330.0, 296.6666666666667)","(8.5, 12.0, 10.16326530612245)","(19.0, 40.0, 38.29268292682927)","(13.0, 21.0, 19.761904761904763)","(4.2, 5.7, 5.357142857142857)"
12-01-2023 19:00:26.757303,"(2.9, 3.75, 3.6576923076923076)","(2.25, 2.8, 2.7804878048780486)","(101.0, 330.0, 290.0)","(8.5, 12.0, 10.16326530612245)","(19.0, 40.0, 36.666666666666664)","(13.0, 21.0, 19.615384615384617)","(4.2, 5.7, 5.3999999999999995)"
12-01-2023 19:00:28.003175,"(2.9, 3.75, 3.6678571428571427)","(2.25, 2.8, 2.7804878048780486)","(101.0, 330.0, 296.6666666666667)","(8.5, 12.0, 10.173913043478262)","(19.0, 40.0, 36.666666666666664)","(13.0, 20.0, 19.615384615384617)","(4.2, 5.6, 5.4714285714285715)"
12-01-2023 19:00:29.232082,"(2.9, 3.75, 3.681578947368421)","(2.25, 2.8, 2.7804878048780486)","(101.0, 330.0, 296.6666666666667)","(8.5, 12.0, 10.173913043478262)","(19.0, 40.0, 37.234042553191486)","(14.0, 20.0, 19.615384615384617)","(4.2, 5.6, 5.4714285714285715)"
12-01-2023 19:00:30.485621,"(2.9, 3.75, 3.681578947368421)","(2.25, 2.8, 2.7804878048780486)","(101.0, 330.0, 296.6666666666667)","(8.5, 12.0, 10.16326530612245)","(19.0, 40.0, 36.03448275862069)","(14.0, 20.0, 19.347826086956523)","(4.2, 5.6, 5.325)"
12-01-2023 19:00:31.711823,"(2.9, 3.75, 3.684285714285714)","(2.25, 2.8, 2.7804878048780486)","(101.0, 330.0, 290.0)","(8.5, 12.0, 10.16326530612245)","(19.0, 40.0, 35.96491228070175)","(14.0, 20.0, 19.347826086956523)","(4.2, 5.6, 5.266666666666667)"
12-01-2023 19:00:32.892826,"(2.9, 3.75, 3.6733333333333333)","(2.25, 2.8, 2.7804878048780486)","(101.0, 330.0, 300.0)","(8.5, 12.0, 10.16326530612245)","(19.0, 40.0, 35.96491228070175)","(14.0, 20.0, 19.444444444444443)","(4.2, 5.6, 5.276923076923077)"
12-01-2023 19:00:34.034179,"(2.9, 3.75, 3.6733333333333333)","(2.25, 2.8, 2.7804878048780486)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.16326530612245)","(19.0, 40.0, 35.96491228070175)","(14.0, 20.0, 19.444444444444443)","(4.2, 5.6, 5.276923076923077)"
12-01-2023 19:00:35.147759,"(2.9, 3.75, 3.6895348837209303)","(2.25, 2.8, 2.7804878048780486)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.173913043478262)","(19.0, 40.0, 35.96491228070175)","(14.0, 20.0, 19.272727272727273)","(4.2, 5.6, 5.2555555555555555)"
12-01-2023 19:00:36.465073,"(2.9, 3.75, 3.713157894736842)","(2.25, 2.8, 2.7804878048780486)","(101.0, 330.0, 296.6666666666667)","(8.5, 12.0, 10.173913043478262)","(19.0, 40.0, 35.96491228070175)","(14.0, 19.5, 17.714285714285715)","(4.2, 5.6, 5.260606060606061)"
12-01-2023 19:00:37.752891,"(2.9, 3.75, 3.7033333333333336)","(2.25, 2.8, 2.7804878048780486)","(101.0, 330.0, 296.6666666666667)","(8.5, 12.0, 10.173913043478262)","(19.0, 40.0, 35.96491228070175)","(14.0, 19.5, 17.520833333333332)","(4.2, 5.6, 5.260606060606061)"
12-01-2023 19:00:39.263596,"(2.9, 3.75, 3.7033333333333336)","(2.25, 2.8, 2.7804878048780486)","(101.0, 330.0, 296.6666666666667)","(8.5, 12.0, 10.173913043478262)","(19.0, 40.0, 35.96491228070175)","(14.0, 19.5, 17.520833333333332)","(4.2, 5.6, 5.260606060606061)"
12-01-2023 19:00:40.698570,"(2.9, 3.75, 3.7033333333333336)","(2.25, 2.8, 2.7804878048780486)","(101.0, 330.0, 296.6666666666667)","(8.5, 12.0, 10.173913043478262)","(19.0, 40.0, 35.96491228070175)","(14.0, 19.5, 17.520833333333332)","(4.2, 5.6, 5.260606060606061)"
12-01-2023 19:00:42.050703,"(2.9, 3.85, 3.943103448275862)","(2.25, 2.8, 2.480392156862745)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.55813953488372)","(19.0, 40.0, 36.49122807017544)","(14.0, 19.5, 17.892857142857142)","(4.2, 5.6, 5.65)"
12-01-2023 19:00:43.338229,"(2.9, 4.1, 3.96551724137931)","(2.25, 2.5, 2.480392156862745)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.571428571428571)","(19.0, 40.0, 36.49122807017544)","(14.0, 19.5, 17.803571428571427)","(4.2, 5.8, 5.688888888888888)"
12-01-2023 19:00:44.608115,"(2.9, 4.1, 4.047826086956522)","(2.25, 2.5, 2.4642857142857144)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.75)","(19.0, 40.0, 36.55172413793103)","(14.0, 19.5, 17.98)","(4.2, 5.8, 5.7)"
12-01-2023 19:00:45.874667,"(2.9, 4.1, 4.034782608695652)","(2.25, 2.5, 2.4454545454545453)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.75)","(19.0, 40.0, 36.55172413793103)","(14.0, 19.5, 17.98)","(4.2, 5.8, 5.7)"
12-01-2023 19:00:47.129024,"(2.9, 4.1, 4.034782608695652)","(2.25, 2.5, 2.4478260869565216)","(101.0, 330.0, 300.0)","(8.5, 12.0, 10.833333333333334)","(19.0, 40.0, 36.610169491525426)","(14.0, 19.5, 18.189655172413794)","(4.2, 5.8, 5.7)"
12-01-2023 19:00:48.305183,"(2.9, 4.1, 4.016666666666667)","(2.25, 2.5, 2.4622641509433962)","(101.0, 330.0, 300.0)","(8.5, 12.0, 10.75)","(19.0, 40.0, 36.666666666666664)","(14.0, 19.5, 18.189655172413794)","(4.2, 5.8, 5.7)"
12-01-2023 19:00:49.427353,"(2.9, 4.1, 4.016666666666667)","(2.25, 2.5, 2.4482758620689653)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.75)","(19.0, 40.0, 36.610169491525426)","(14.0, 19.5, 18.274193548387096)","(4.2, 5.8, 5.709090909090909)"
12-01-2023 19:00:50.551205,"(2.9, 4.1, 4.044444444444444)","(2.25, 2.5, 2.442307692307692)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.75)","(19.0, 40.0, 36.666666666666664)","(14.0, 19.5, 18.274193548387096)","(4.2, 5.8, 5.709090909090909)"
12-01-2023 19:00:51.730197,"(2.9, 4.1, 4.044444444444444)","(2.25, 2.5, 2.444444444444444)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.75)","(19.0, 40.0, 36.666666666666664)","(14.0, 19.5, 18.274193548387096)","(4.2, 5.8, 5.691304347826087)"
12-01-2023 19:00:52.826993,"(2.9, 4.1, 4.058333333333334)","(2.25, 2.5, 2.4444036697247706)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.75)","(19.0, 40.0, 36.666666666666664)","(14.0, 19.5, 18.3125)","(4.2, 5.8, 5.691304347826087)"
12-01-2023 19:00:53.959621,"(2.9, 4.1, 4.076923076923077)","(2.25, 2.5, 2.424485981308411)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.90625)","(19.0, 40.0, 36.666666666666664)","(14.0, 19.5, 18.517241379310345)","(4.2, 5.8, 5.691304347826087)"
12-01-2023 19:00:55.096625,"(2.9, 4.1, 4.0588235294117645)","(2.25, 2.5, 2.443888888888889)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.90625)","(19.0, 40.0, 35.42857142857143)","(14.0, 19.5, 18.517241379310345)","(4.2, 5.8, 5.65)"
12-01-2023 19:00:56.355658,"(2.9, 4.1, 4.0588235294117645)","(2.25, 2.5, 2.4438532110091744)","(101.0, 330.0, 305.0)","(8.5, 12.0, 10.970588235294118)","(19.0, 40.0, 35.42857142857143)","(14.0, 19.5, 18.3125)","(4.2, 5.8, 5.684615384615385)"
12-01-2023 19:00:57.734980,"(2.9, 4.1, 4.076923076923077)","(2.25, 2.48, 2.428543689320388)","(101.0, 330.0, 320.0)","(8.5, 12.0, 10.970588235294118)","(19.0, 40.0, 36.0)","(14.0, 19.5, 18.403846153846153)","(4.2, 5.8, 5.766666666666667)"
12-01-2023 19:00:58.951766,"(2.9, 4.1, 4.074999999999999)","(2.25, 2.5, 2.428543689320388)","(101.0, 350.0, 320.0)","(8.5, 12.0, 10.970588235294118)","(19.0, 40.0, 36.36363636363636)","(14.0, 19.5, 18.403846153846153)","(4.2, 5.9, 5.776923076923077)"
12-01-2023 19:01:00.148469,"(2.9, 4.1, 4.027272727272727)","(2.25, 2.5, 2.427128712871287)","(101.0, 350.0, 320.0)","(8.5, 12.0, 10.90625)","(19.0, 40.0, 36.36363636363636)","(14.0, 19.5, 18.403846153846153)","(4.2, 5.9, 5.776923076923077)"
12-01-2023 19:01:01.351578,"(2.9, 4.1, 4.057142857142857)","(2.25, 2.5, 2.4323076923076923)","(101.0, 350.0, 316.6666666666667)","(8.5, 12.0, 10.90625)","(19.0, 40.0, 36.36363636363636)","(14.0, 19.5, 18.403846153846153)","(4.2, 5.9, 5.776923076923077)"
12-01-2023 19:01:02.759089,"(2.9, 4.1, 3.7555981595092023)","(2.25, 2.48, 2.5956521739130434)","(91.0, 350.0, 325.0)","(8.5, 12.0, 11.625)","(19.0, 40.0, 34.54545454545455)","(14.0, 19.5, 24.0)","(4.2, 5.0, 4.902576489533011)"
12-01-2023 19:01:04.079406,"(2.9, 3.8, 3.7555981595092023)","(2.25, 2.6, 2.5989473684210527)","(91.0, 350.0, 325.0)","(8.5, 12.0, 11.333333333333334)","(19.0, 40.0, 34.54545454545455)","(14.0, 25.0, 20.5)","(4.2, 5.0, 4.801391304347826)"
12-01-2023 19:01:05.603305,"(2.9, 3.75, 3.731818181818182)","(2.25, 2.62, 2.626666666666667)","(91.0, 350.0, 315.0)","(8.5, 13.0, 12.305555555555555)","(19.0, 40.0, 37.714285714285715)","(14.0, 27.0, 22.47826086956522)","(4.2, 5.0, 5.05)"
12-01-2023 19:01:07.326929,"(2.9, 3.75, 3.68)","(2.25, 2.76, 2.672)","(91.0, 360.0, 315.0)","(8.5, 13.0, 11.75)","(19.0, 40.0, 37.27272727272727)","(14.0, 25.0, 24.454545454545453)","(4.2, 5.2, 5.16)"
12-01-2023 19:01:08.721862,"(3.0, 3.7, 3.675)","(2.2, 2.72, 2.68)","(101.0, 360.0, 247.5)","(8.5, 13.0, 11.75)","(21.0, 40.0, 37.27272727272727)","(14.0, 25.0, 22.823529411764707)","(4.2, 5.2, 5.086666666666666)"
12-01-2023 19:01:10.053788,"(3.0, 3.75, 3.7)","(2.2, 2.74, 2.7066666666666666)","(101.0, 360.0, 322.5)","(8.5, 13.0, 11.625)","(21.0, 40.0, 37.69230769230769)","(14.0, 26.0, 24.0)","(4.2, 5.1, 5.086666666666666)"
12-01-2023 19:01:11.472052,"(3.0, 3.5, 3.4714285714285715)","(2.2, 2.8, 2.73)","(101.0, 360.0, 322.5)","(8.5, 13.0, 11.658536585365853)","(21.0, 40.0, 37.69230769230769)","(14.0, 26.0, 23.1875)","(4.2, 5.1, 5.086666666666666)"
12-01-2023 19:01:12.790192,"(3.0, 3.45, 3.4375)","(2.2, 2.76, 2.772)","(101.0, 360.0, 322.5)","(8.5, 13.0, 11.862068965517242)","(21.0, 40.0, 38.0)","(14.0, 26.0, 23.5)","(4.2, 5.1, 5.086666666666666)"
12-01-2023 19:01:14.119765,"(3.0, 3.5, 3.45)","(2.2, 2.8, 2.7781818181818183)","(101.0, 360.0, 322.5)","(8.5, 13.0, 11.935483870967742)","(21.0, 40.0, 38.0)","(14.0, 26.0, 24.46153846153846)","(4.2, 5.1, 5.081818181818181)"
12-01-2023 19:01:15.436538,"(3.0, 3.45, 3.4442857142857144)","(2.2, 2.8, 2.7781818181818183)","(101.0, 360.0, 322.5)","(8.5, 13.0, 12.1)","(21.0, 40.0, 38.0)","(14.0, 26.0, 23.1875)","(4.2, 5.1, 4.507435897435897)"
12-01-2023 19:01:16.656623,"(3.0, 3.55, 3.5416666666666665)","(2.2, 2.8, 2.813333333333333)","(101.0, 360.0, 322.5)","(8.5, 13.0, 11.56)","(21.0, 40.0, 38.333333333333336)","(14.0, 26.0, 23.666666666666668)","(4.2, 4.6, 4.7727272727272725)"
12-01-2023 19:01:17.787055,"(3.0, 3.6, 3.533333333333333)","(2.2, 2.88, 2.8266666666666667)","(101.0, 360.0, 322.5)","(8.5, 13.0, 11.466666666666667)","(21.0, 40.0, 38.333333333333336)","(14.0, 25.0, 24.18181818181818)","(4.2, 4.8, 4.7749999999999995)"
12-01-2023 19:01:19.079743,"(2.9, 3.45, 3.44375)","(2.25, 2.88, 2.864)","(101.0, 360.0, 322.5)","(8.5, 13.0, 11.954545454545455)","(21.0, 40.0, 38.333333333333336)","(14.0, 25.0, 24.1)","(4.2, 4.8, 4.76)"
12-01-2023 19:01:20.281688,"(2.9, 3.45, 3.438888888888889)","(2.25, 2.88, 2.876)","(101.0, 360.0, 322.5)","(8.5, 13.0, 11.887096774193548)","(21.0, 40.0, 38.333333333333336)","(14.0, 25.0, 23.736842105263158)","(4.2, 4.8, 4.95)"
12-01-2023 19:01:21.505805,"(2.9, 3.45, 3.4452380952380954)","(2.25, 2.92, 2.935238095238095)","(101.0, 360.0, 322.5)","(8.5, 13.0, 12.080645161290322)","(21.0, 40.0, 37.5)","(14.0, 25.0, 23.5)","(4.2, 5.0, 4.882352941176471)"
12-01-2023 19:01:22.824108,"(2.9, 3.45, 3.4125)","(2.25, 2.94, 2.936734693877551)","(101.0, 360.0, 322.5)","(8.5, 13.0, 12.0625)","(21.0, 40.0, 37.6)","(14.0, 25.0, 23.5)","(4.2, 4.9, 4.818181818181818)"
12-01-2023 19:01:24.060618,"(2.9, 3.45, 3.401470588235294)","(2.25, 2.94, 2.936734693877551)","(101.0, 360.0, 322.5)","(8.5, 13.0, 12.423076923076923)","(21.0, 40.0, 37.6)","(14.0, 24.0, 23.5)","(4.2, 5.0, 4.88421052631579)"
12-01-2023 19:01:25.301182,"(2.9, 3.45, 3.373529411764706)","(2.25, 2.94, 2.897391304347826)","(101.0, 360.0, 247.5)","(8.5, 12.5, 12.1)","(21.0, 40.0, 37.6)","(14.0, 24.0, 23.5)","(4.2, 4.9, 4.735294117647059)"
12-01-2023 19:01:26.521130,"(2.9, 3.45, 3.373529411764706)","(2.25, 2.9, 2.91375)","(101.0, 360.0, 330.0)","(8.5, 12.5, 12.3)","(21.0, 40.0, 37.6)","(14.0, 24.0, 23.5)","(4.2, 5.0, 4.854838709677419)"
12-01-2023 19:01:27.837674,"(2.9, 3.4, 3.3543478260869564)","(2.25, 2.92, 2.95)","(101.0, 360.0, 330.0)","(8.5, 12.5, 12.38888888888889)","(21.0, 40.0, 37.27272727272727)","(14.0, 24.0, 22.5)","(4.2, 5.0, 4.907692307692308)"
12-01-2023 19:01:28.991703,"(2.9, 3.4, 3.3543478260869564)","(2.25, 2.96, 2.95)","(101.0, 360.0, 330.0)","(8.5, 12.5, 11.944444444444445)","(21.0, 40.0, 37.27272727272727)","(14.0, 23.0, 23.25)","(4.2, 5.0, 4.877551020408164)"
12-01-2023 19:01:30.180486,"(2.9, 3.4, 3.346)","(2.25, 2.96, 2.9525925925925924)","(101.0, 360.0, 330.0)","(8.5, 12.5, 11.944444444444445)","(21.0, 40.0, 37.27272727272727)","(14.0, 24.0, 23.25)","(4.2, 5.0, 4.893750000000001)"
12-01-2023 19:01:31.316082,"(2.9, 3.4, 3.3480769230769227)","(2.25, 2.96, 2.9525925925925924)","(101.0, 360.0, 340.0)","(8.5, 12.5, 11.863636363636363)","(21.0, 40.0, 37.6)","(14.0, 24.0, 22.5)","(4.2, 4.9, 4.893750000000001)"
12-01-2023 19:01:32.677651,"(2.9, 3.4, 3.344736842105263)","(2.25, 2.96, 2.977818181818182)","(101.0, 360.0, 337.5)","(8.5, 12.5, 11.863636363636363)","(21.0, 40.0, 37.6)","(14.0, 23.0, 21.26086956521739)","(4.2, 4.9, 4.881034482758621)"
12-01-2023 19:01:33.929828,"(2.9, 3.35, 3.344736842105263)","(2.25, 2.98, 2.9777142857142858)","(101.0, 360.0, 337.5)","(8.5, 12.5, 11.891304347826086)","(21.0, 40.0, 37.6)","(14.0, 23.0, 21.5)","(4.2, 5.0, 4.893548387096774)"
12-01-2023 19:01:35.310998,"(2.9, 3.35, 3.3441176470588236)","(2.25, 2.98, 2.9766101694915252)","(101.0, 360.0, 342.0)","(8.5, 12.5, 11.796296296296296)","(21.0, 40.0, 36.888888888888886)","(14.0, 22.0, 21.5)","(4.2, 4.9, 4.894117647058824)"
12-01-2023 19:01:36.636871,"(2.9, 3.35, 3.32)","(2.25, 3.0, 2.974285714285714)","(101.0, 360.0, 342.0)","(8.5, 12.5, 11.796296296296296)","(21.0, 40.0, 37.565217391304344)","(14.0, 22.0, 21.77777777777778)","(4.2, 4.9, 4.881034482758621)"
12-01-2023 19:01:37.928564,"(2.9, 3.4, 3.32)","(2.3, 2.98, 2.974285714285714)","(101.0, 360.0, 350.0)","(8.5, 12.5, 11.796296296296296)","(21.0, 40.0, 37.333333333333336)","(14.0, 22.0, 21.77777777777778)","(4.2, 5.0, 4.881034482758621)"
12-01-2023 19:01:39.322276,"(2.9, 3.4, 3.3097560975609754)","(2.3, 2.98, 2.998285714285714)","(101.0, 360.0, 345.0)","(8.5, 12.5, 11.796296296296296)","(21.0, 40.0, 36.5)","(14.0, 22.0, 21.6)","(4.2, 5.0, 4.876785714285714)"
12-01-2023 19:01:40.555997,"(2.9, 3.4, 3.3097560975609754)","(2.3, 3.0, 2.998285714285714)","(101.0, 360.0, 345.0)","(8.5, 12.5, 11.796296296296296)","(21.0, 40.0, 37.2)","(14.0, 22.0, 21.5)","(4.0, 5.0, 4.881034482758621)"
12-01-2023 19:01:41.826120,"(2.9, 3.4, 3.337647058823529)","(2.3, 2.98, 2.977777777777778)","(101.0, 360.0, 345.0)","(8.5, 12.5, 11.796296296296296)","(21.0, 40.0, 37.76)","(14.0, 22.0, 21.8)","(4.0, 5.0, 4.881034482758621)"
12-01-2023 19:01:43.086765,"(2.9, 3.4, 3.3435897435897433)","(2.3, 2.98, 3.024285714285714)","(101.0, 360.0, 345.0)","(8.5, 12.5, 11.796296296296296)","(21.0, 40.0, 37.76)","(14.0, 22.0, 21.866666666666667)","(4.0, 5.0, 4.890909090909091)"
12-01-2023 19:01:44.269764,"(2.9, 3.4, 3.3435897435897433)","(2.3, 3.05, 2.991578947368421)","(101.0, 360.0, 345.0)","(8.5, 12.5, 11.796296296296296)","(21.0, 40.0, 37.76)","(14.0, 22.0, 21.866666666666667)","(4.0, 5.0, 4.890909090909091)"
12-01-2023 19:01:45.607868,"(2.9, 3.4, 3.3358974358974356)","(2.3, 3.0, 2.9905882352941178)","(101.0, 360.0, 345.0)","(8.5, 12.5, 11.796296296296296)","(21.0, 40.0, 37.76)","(14.0, 22.0, 21.866666666666667)","(4.0, 5.0, 4.890909090909091)"
12-01-2023 19:01:46.845611,"(2.9, 3.4, 3.3358974358974356)","(2.3, 3.0, 2.9905882352941178)","(101.0, 360.0, 345.0)","(8.5, 12.5, 11.796296296296296)","(21.0, 40.0, 37.2)","(14.0, 22.0, 21.866666666666667)","(4.0, 5.0, 4.944186046511628)"
12-01-2023 19:01:48.021809,"(2.9, 3.4, 3.3345679012345677)","(2.3, 3.0, 2.994666666666667)","(101.0, 360.0, 345.0)","(8.5, 12.5, 11.796296296296296)","(21.0, 40.0, 36.266666666666666)","(14.0, 22.0, 21.866666666666667)","(4.0, 5.0, 4.944186046511628)"
12-01-2023 19:01:49.168336,"(2.9, 3.35, 3.34)","(2.3, 3.0, 2.994666666666667)","(101.0, 360.0, 345.0)","(8.5, 12.5, 11.796296296296296)","(21.0, 40.0, 36.333333333333336)","(14.0, 22.0, 21.866666666666667)","(4.0, 5.0, 4.944186046511628)"
12-01-2023 19:01:50.321447,"(2.9, 3.35, 3.3466666666666667)","(2.3, 3.0, 2.994666666666667)","(101.0, 360.0, 345.0)","(8.5, 12.5, 11.796296296296296)","(21.0, 40.0, 36.333333333333336)","(14.0, 22.0, 21.866666666666667)","(4.0, 5.0, 4.944186046511628)"
12-01-2023 19:01:51.476370,"(2.9, 3.35, 3.34)","(2.3, 3.0, 2.994666666666667)","(101.0, 360.0, 350.0)","(8.5, 12.5, 11.85135135135135)","(21.0, 40.0, 36.333333333333336)","(14.0, 22.0, 21.36)","(4.0, 5.0, 4.9)"
12-01-2023 19:01:52.578998,"(2.9, 3.35, 3.336)","(2.3, 3.05, 3.0045454545454544)","(101.0, 360.0, 350.0)","(8.5, 12.5, 12.065217391304348)","(21.0, 40.0, 36.333333333333336)","(14.0, 22.0, 21.161290322580644)","(4.0, 5.0, 4.851351351351352)"
12-01-2023 19:01:53.993256,"(2.9, 3.3, 3.2944444444444443)","(2.3, 3.05, 3.0323529411764705)","(101.0, 360.0, 350.0)","(8.5, 12.5, 12.55)","(21.0, 40.0, 36.333333333333336)","(14.0, 22.0, 21.161290322580644)","(4.0, 4.9, 4.842105263157895)"
12-01-2023 19:01:55.231456,"(2.9, 3.3, 3.29)","(2.3, 3.05, 3.028)","(101.0, 360.0, 365.0)","(8.5, 13.0, 12.543478260869565)","(21.0, 40.0, 36.266666666666666)","(14.0, 22.0, 21.133333333333333)","(4.0, 4.9, 4.842105263157895)"
12-01-2023 19:01:56.353320,"(2.9, 3.3, 3.256666666666667)","(2.3, 3.05, 3.0338235294117646)","(101.0, 400.0, 360.0)","(8.5, 13.0, 12.275862068965518)","(21.0, 40.0, 36.266666666666666)","(14.0, 22.0, 21.242424242424242)","(4.0, 4.9, 4.808)"
12-01-2023 19:01:57.488905,"(2.9, 3.3, 3.2675)","(2.3, 3.05, 3.032857142857143)","(101.0, 400.0, 360.0)","(8.5, 13.0, 12.275862068965518)","(21.0, 40.0, 36.266666666666666)","(14.0, 23.0, 21.61904761904762)","(4.0, 4.9, 4.808)"
12-01-2023 19:01:58.655635,"(2.9, 3.25, 3.217293233082707)","(2.3, 3.05, 3.0507462686567166)","(101.0, 400.0, 326.6666666666667)","(8.5, 13.0, 12.25)","(21.0, 40.0, 36.266666666666666)","(14.0, 23.0, 21.585365853658537)","(4.0, 4.9, 4.808)"
12-01-2023 19:01:59.896126,"(2.9, 3.3, 3.2953124999999996)","(2.3, 3.1, 3.0421875)","(101.0, 400.0, 360.0)","(8.5, 13.0, 12.294117647058824)","(21.0, 40.0, 36.266666666666666)","(14.0, 23.0, 21.585365853658537)","(4.0, 4.9, 4.814285714285715)"
12-01-2023 19:02:01.137115,"(2.9, 3.35, 3.2965753424657533)","(2.3, 3.1, 3.054098360655738)","(101.0, 400.0, 360.0)","(8.5, 13.0, 12.4375)","(21.0, 40.0, 36.266666666666666)","(14.0, 23.0, 21.585365853658537)","(4.0, 4.9, 4.814285714285715)"
12-01-2023 19:02:02.344286,"(2.8, 3.3, 3.2771186440677966)","(2.3, 3.1, 3.053030303030303)","(101.0, 400.0, 320.0)","(9.0, 12.5, 12.428571428571429)","(21.0, 40.0, 36.266666666666666)","(14.0, 23.0, 21.585365853658537)","(4.0, 4.9, 4.814285714285715)"
12-01-2023 19:02:03.639659,"(2.8, 3.3, 3.2775)","(2.3, 3.1, 3.053030303030303)","(101.0, 400.0, 340.0)","(9.0, 12.5, 12.428571428571429)","(21.0, 40.0, 36.266666666666666)","(14.0, 23.0, 21.571428571428573)","(4.0, 4.9, 4.821739130434783)"
12-01-2023 19:02:04.832679,"(2.8, 3.3, 3.276190476190476)","(2.3, 3.1, 3.0507246376811596)","(101.0, 400.0, 320.0)","(9.0, 12.5, 12.428571428571429)","(21.0, 40.0, 36.266666666666666)","(14.0, 23.0, 21.571428571428573)","(4.0, 4.9, 4.821739130434783)"
