,Danspur,Hardyo,Ringside,Sure Strategy,Corvo,Quest For Honor,Time To Dazzle,Lucky Jackson,Stampede Warrior,The Enzo,Mondial Express,Aisle Six
12-01-2023 14:07:46.753284,"(7.0, 7.6, 7.518181818181818)","(10.0, 16.0, 15.625)","(4.6, 5.0, 4.972222222222222)","(11.0, 15.0, 14.25)","(26.0, 70.0, 50.5)","(12.0, 18.0, 16.214285714285715)","(4.8, 6.8, 6.533333333333333)","(12.0, 13.5, 13.342105263157894)","(7.5, 10.5, 9.524999999999999)","(21.0, 38.0, 36.75)","(21.0, 27.0, 26.0)","(17.0, 23.0, 20.59375)"
12-01-2023 14:07:48.317940,"(7.0, 7.6, 7.518181818181818)","(10.0, 16.0, 15.5)","(4.6, 5.0, 4.928571428571428)","(11.0, 15.0, 14.5)","(26.0, 70.0, 50.5)","(12.0, 18.0, 16.75)","(4.8, 6.8, 6.654545454545454)","(12.0, 13.5, 12.875)","(7.5, 10.5, 10.114285714285714)","(21.0, 38.0, 35.0)","(21.0, 27.0, 25.75)","(17.0, 22.0, 22.375)"
12-01-2023 14:07:49.838470,"(7.0, 8.4, 7.578947368421053)","(10.0, 16.0, 15.666666666666666)","(4.6, 5.1, 4.8769230769230765)","(11.0, 15.0, 14.5)","(26.0, 70.0, 50.5)","(12.0, 18.0, 16.75)","(4.8, 6.8, 6.685714285714286)","(12.0, 13.5, 12.875)","(7.5, 10.5, 10.114285714285714)","(21.0, 38.0, 31.571428571428573)","(21.0, 27.0, 25.75)","(17.0, 25.0, 22.166666666666668)"
12-01-2023 14:07:51.408840,"(7.0, 8.4, 7.533333333333333)","(10.0, 16.0, 18.2)","(4.6, 5.1, 4.8769230769230765)","(11.0, 15.0, 14.5)","(26.0, 70.0, 50.5)","(12.0, 18.0, 16.928571428571427)","(4.8, 6.8, 6.685714285714286)","(12.0, 13.5, 13.0)","(7.5, 10.5, 10.114285714285714)","(21.0, 38.0, 31.571428571428573)","(21.0, 27.0, 25.75)","(17.0, 23.0, 21.636363636363637)"
12-01-2023 14:07:53.042095,"(7.0, 8.2, 7.5777777777777775)","(10.0, 19.0, 17.25)","(4.6, 5.1, 4.8769230769230765)","(11.0, 15.0, 14.5)","(26.0, 70.0, 51.0)","(12.0, 18.0, 16.928571428571427)","(4.8, 6.8, 6.6)","(12.0, 13.5, 13.0)","(7.5, 10.5, 9.9)","(21.0, 38.0, 37.5)","(21.0, 27.0, 25.75)","(17.0, 22.0, 20.90909090909091)"
12-01-2023 14:07:54.667785,"(7.0, 8.2, 7.514285714285714)","(10.0, 19.0, 15.875)","(4.6, 5.1, 4.8769230769230765)","(11.0, 15.0, 14.5)","(26.0, 65.0, 50.5)","(12.0, 18.0, 17.25)","(4.8, 6.8, 6.6)","(12.0, 13.5, 13.0)","(7.5, 10.5, 9.653846153846153)","(21.0, 46.0, 33.666666666666664)","(21.0, 27.0, 25.75)","(17.0, 22.0, 20.666666666666668)"
12-01-2023 14:07:56.209676,"(7.0, 8.2, 7.514285714285714)","(10.0, 18.5, 15.75)","(4.6, 5.1, 5.0)","(11.0, 15.0, 14.5)","(26.0, 70.0, 51.0)","(12.0, 18.0, 17.25)","(4.8, 6.8, 6.571428571428571)","(12.0, 13.5, 13.0)","(7.5, 10.5, 9.653846153846153)","(21.0, 36.0, 33.666666666666664)","(21.0, 27.0, 25.75)","(17.0, 22.0, 20.666666666666668)"
12-01-2023 14:07:57.723624,"(7.0, 8.2, 7.514285714285714)","(10.0, 18.5, 15.75)","(4.6, 5.1, 5.05)","(11.0, 15.0, 14.5)","(26.0, 65.0, 51.0)","(12.0, 18.0, 17.25)","(4.8, 6.8, 6.457142857142857)","(12.0, 13.5, 13.0)","(7.5, 10.5, 9.75)","(21.0, 36.0, 33.666666666666664)","(21.0, 27.0, 25.75)","(17.0, 22.0, 20.666666666666668)"
12-01-2023 14:07:59.264609,"(7.0, 8.2, 7.514285714285714)","(10.0, 18.0, 16.166666666666668)","(4.6, 5.1, 5.06)","(12.0, 15.0, 14.5)","(26.0, 65.0, 51.0)","(12.0, 18.0, 17.25)","(4.8, 6.8, 6.457142857142857)","(12.0, 13.5, 13.0)","(7.5, 10.5, 9.75)","(21.0, 36.0, 33.666666666666664)","(21.0, 27.0, 25.75)","(17.0, 22.0, 20.666666666666668)"
12-01-2023 14:08:00.819180,"(7.0, 8.2, 7.514285714285714)","(10.0, 17.5, 15.833333333333334)","(4.6, 5.1, 4.890909090909091)","(12.0, 15.0, 14.5)","(26.0, 65.0, 51.0)","(12.0, 18.0, 17.5)","(4.8, 6.8, 6.714285714285714)","(12.0, 13.5, 12.9)","(7.5, 10.5, 9.653846153846153)","(21.0, 36.0, 33.666666666666664)","(21.0, 27.0, 25.75)","(17.0, 22.0, 19.214285714285715)"
12-01-2023 14:08:02.335478,"(7.0, 8.2, 7.5600000000000005)","(10.0, 17.5, 15.833333333333334)","(4.6, 5.1, 4.883333333333333)","(12.0, 15.0, 14.5)","(26.0, 65.0, 51.0)","(12.0, 18.5, 17.5)","(4.8, 7.4, 7.1000000000000005)","(12.0, 13.5, 12.9)","(7.5, 10.5, 9.653846153846153)","(21.0, 36.0, 33.666666666666664)","(21.0, 27.0, 25.75)","(17.0, 21.0, 19.214285714285715)"
12-01-2023 14:08:03.802989,"(7.0, 8.2, 7.8)","(10.0, 17.5, 17.30952380952381)","(4.6, 5.1, 4.7444444444444445)","(12.0, 15.0, 14.5)","(26.0, 65.0, 51.0)","(12.0, 18.5, 18.214285714285715)","(4.8, 7.4, 6.823076923076924)","(12.0, 13.5, 12.75)","(7.5, 10.5, 9.733333333333333)","(21.0, 36.0, 31.0)","(21.0, 27.0, 26.0)","(17.0, 21.0, 19.5)"
12-01-2023 14:08:05.289832,"(7.0, 8.0, 7.8)","(10.0, 17.5, 17.0)","(4.6, 5.1, 4.9)","(12.0, 15.0, 14.5)","(26.0, 65.0, 51.0)","(12.0, 18.5, 18.214285714285715)","(4.8, 7.4, 6.605882352941177)","(12.0, 13.0, 12.75)","(7.5, 10.0, 9.85)","(21.0, 36.0, 32.266666666666666)","(21.0, 27.0, 26.0)","(17.0, 20.0, 19.1)"
12-01-2023 14:08:06.908050,"(7.0, 8.0, 7.640000000000001)","(10.0, 17.5, 17.0)","(4.6, 5.1, 4.949999999999999)","(12.0, 15.0, 14.5)","(26.0, 65.0, 62.66666666666667)","(12.0, 18.5, 18.0)","(4.8, 7.4, 6.044444444444444)","(12.0, 13.0, 12.916666666666666)","(7.5, 10.5, 10.28048780487805)","(21.0, 34.0, 30.0)","(21.0, 27.0, 26.0)","(17.0, 20.0, 19.142857142857142)"
12-01-2023 14:08:08.553604,"(7.0, 8.0, 7.6571428571428575)","(10.0, 17.5, 18.775862068965516)","(4.6, 5.1, 4.949999999999999)","(12.0, 15.0, 14.5)","(26.0, 70.0, 62.66666666666667)","(12.0, 18.5, 18.0)","(4.8, 6.2, 6.044444444444444)","(12.0, 13.0, 12.785714285714286)","(7.5, 10.5, 10.28048780487805)","(21.0, 34.0, 30.0)","(21.0, 27.0, 26.0)","(17.0, 20.0, 19.142857142857142)"
12-01-2023 14:08:10.078967,"(7.0, 8.0, 7.5)","(10.0, 19.5, 17.625)","(4.6, 5.1, 5.032307692307692)","(12.0, 15.0, 14.5)","(26.0, 70.0, 60.75)","(12.0, 18.5, 18.0)","(4.8, 6.2, 6.044444444444444)","(12.0, 13.5, 12.785714285714286)","(7.5, 10.5, 10.28048780487805)","(21.0, 34.0, 32.0)","(21.0, 27.0, 26.0)","(17.0, 20.0, 19.142857142857142)"
12-01-2023 14:08:11.603367,"(7.0, 7.8, 7.640000000000001)","(10.0, 19.5, 18.25)","(4.6, 5.1, 5.7323076923076925)","(12.0, 15.0, 14.5)","(26.0, 65.0, 60.75)","(12.0, 18.5, 18.0)","(4.8, 6.2, 6.044444444444444)","(12.0, 13.5, 12.785714285714286)","(7.5, 10.5, 10.28048780487805)","(21.0, 34.0, 30.0)","(21.0, 27.0, 26.0)","(17.0, 20.0, 19.142857142857142)"
12-01-2023 14:08:13.226566,"(7.0, 8.0, 7.640000000000001)","(10.0, 19.5, 17.666666666666668)","(4.6, 5.8, 5.085714285714285)","(12.0, 15.0, 14.333333333333334)","(26.0, 65.0, 60.75)","(12.0, 18.5, 18.214285714285715)","(4.8, 6.2, 5.685714285714286)","(12.0, 13.5, 12.785714285714286)","(7.5, 10.5, 10.28048780487805)","(21.0, 34.0, 30.0)","(21.0, 27.0, 25.75)","(17.0, 20.0, 18.666666666666668)"
12-01-2023 14:08:14.928294,"(7.0, 7.6, 7.288888888888889)","(10.0, 19.0, 18.0)","(4.6, 5.6, 5.35)","(12.0, 15.0, 14.333333333333334)","(26.0, 65.0, 60.75)","(12.0, 18.5, 18.214285714285715)","(5.0, 5.9, 5.7)","(12.0, 13.5, 12.785714285714286)","(7.5, 10.5, 10.354054054054053)","(21.0, 34.0, 30.0)","(21.0, 27.0, 26.0)","(17.0, 19.5, 19.0)"
12-01-2023 14:08:16.666363,"(7.0, 7.6, 7.288888888888889)","(10.0, 19.0, 18.0)","(4.6, 5.5, 5.071428571428572)","(12.0, 15.0, 14.333333333333334)","(26.0, 65.0, 60.75)","(12.0, 18.5, 18.1)","(5.0, 5.9, 5.78)","(12.0, 13.5, 13.304347826086957)","(7.5, 10.5, 10.28048780487805)","(21.0, 34.0, 30.0)","(21.0, 27.0, 26.0)","(17.0, 19.5, 19.0)"
12-01-2023 14:08:18.361618,"(7.0, 7.6, 7.345454545454546)","(10.0, 19.0, 18.0)","(4.6, 5.5, 4.8963636363636365)","(12.0, 15.0, 14.333333333333334)","(26.0, 65.0, 60.75)","(12.0, 18.5, 18.1)","(5.0, 5.9, 5.8742857142857146)","(12.0, 13.5, 12.92)","(7.5, 10.5, 10.354054054054053)","(21.0, 34.0, 33.111111111111114)","(21.0, 27.0, 26.0)","(17.0, 19.5, 19.0)"
12-01-2023 14:08:20.121201,"(7.0, 7.6, 7.288888888888889)","(10.0, 19.0, 17.0)","(4.6, 4.9, 5.173333333333333)","(12.0, 15.0, 14.333333333333334)","(26.0, 65.0, 60.75)","(12.0, 18.5, 17.75)","(5.0, 5.9, 5.876315789473685)","(12.0, 13.0, 12.90909090909091)","(7.5, 10.5, 10.28048780487805)","(21.0, 34.0, 31.666666666666668)","(21.0, 27.0, 26.0)","(17.0, 25.0, 19.428571428571427)"
12-01-2023 14:08:21.818226,"(7.0, 7.6, 7.333333333333333)","(10.0, 20.0, 18.25)","(4.6, 5.5, 5.2125)","(12.0, 15.0, 14.333333333333334)","(26.0, 65.0, 62.16666666666667)","(12.0, 18.5, 17.75)","(5.0, 5.9, 5.75)","(12.0, 13.0, 13.212121212121213)","(7.5, 10.5, 10.3)","(21.0, 34.0, 31.666666666666668)","(21.0, 27.0, 25.666666666666668)","(17.0, 24.0, 19.1875)"
12-01-2023 14:08:23.582508,"(7.0, 7.6, 7.3999999999999995)","(10.0, 19.5, 17.0)","(4.6, 5.4, 5.2125)","(12.0, 15.0, 13.88888888888889)","(26.0, 65.0, 62.16666666666667)","(12.0, 18.5, 18.285714285714285)","(5.0, 5.9, 5.66)","(12.0, 14.0, 13.212121212121213)","(7.5, 10.5, 10.2)","(21.0, 34.0, 31.666666666666668)","(21.0, 27.0, 25.90909090909091)","(17.0, 24.0, 19.1875)"
12-01-2023 14:08:25.326866,"(7.0, 7.6, 7.410526315789474)","(10.0, 17.5, 17.0)","(4.6, 5.4, 5.340476190476191)","(12.0, 15.0, 13.928571428571429)","(26.0, 65.0, 62.16666666666667)","(12.0, 18.5, 18.285714285714285)","(5.0, 5.8, 5.66)","(12.0, 14.0, 12.722222222222221)","(7.5, 10.5, 10.2)","(21.0, 34.0, 31.666666666666668)","(21.0, 27.0, 25.90909090909091)","(17.0, 24.0, 21.375)"
12-01-2023 14:08:27.077517,"(7.0, 7.6, 7.410526315789474)","(10.0, 17.5, 17.0)","(4.6, 5.4, 5.365384615384616)","(12.0, 15.0, 13.88888888888889)","(21.0, 65.0, 62.16666666666667)","(12.0, 18.5, 18.285714285714285)","(5.0, 5.8, 5.66)","(12.0, 13.5, 13.304347826086957)","(8.0, 10.5, 10.2)","(19.0, 34.0, 30.5)","(21.0, 27.0, 25.666666666666668)","(17.0, 22.0, 20.863636363636363)"
12-01-2023 14:08:28.742501,"(7.0, 7.6, 7.410526315789474)","(10.0, 17.5, 17.0)","(4.6, 5.4, 5.362500000000001)","(12.0, 15.0, 14.741379310344827)","(21.0, 65.0, 62.16666666666667)","(12.0, 18.5, 18.416666666666668)","(5.0, 5.8, 5.613333333333333)","(12.0, 13.5, 13.212121212121213)","(8.0, 10.5, 10.292307692307693)","(19.0, 34.0, 30.5)","(21.0, 27.0, 25.90909090909091)","(17.0, 22.0, 20.863636363636363)"
12-01-2023 14:08:30.530335,"(7.0, 7.6, 7.410526315789474)","(10.0, 17.5, 17.0)","(4.6, 5.4, 5.3680851063829795)","(12.0, 15.0, 14.741379310344827)","(21.0, 65.0, 62.16666666666667)","(12.0, 18.5, 18.416666666666668)","(5.0, 5.8, 5.613333333333333)","(12.0, 14.0, 12.7)","(8.0, 10.5, 10.292307692307693)","(19.0, 34.0, 30.5)","(21.0, 27.0, 25.90909090909091)","(17.0, 22.0, 20.863636363636363)"
12-01-2023 14:08:32.620151,"(7.0, 7.6, 7.410526315789474)","(10.0, 17.5, 17.0)","(4.6, 5.4, 5.3680851063829795)","(12.0, 15.0, 14.741379310344827)","(21.0, 65.0, 63.82352941176471)","(12.0, 18.5, 18.416666666666668)","(5.0, 5.8, 5.506666666666667)","(12.0, 14.0, 12.785714285714286)","(8.0, 10.5, 10.283999999999999)","(19.0, 34.0, 28.0)","(21.0, 27.0, 25.90909090909091)","(17.0, 22.0, 21.166666666666668)"
12-01-2023 14:08:34.619677,"(7.0, 7.6, 7.085714285714285)","(10.0, 17.5, 17.0)","(4.6, 5.4, 5.3680851063829795)","(12.0, 15.0, 14.741379310344827)","(21.0, 65.0, 63.0)","(12.0, 18.5, 18.41176470588235)","(5.0, 5.6, 5.506666666666667)","(12.0, 13.5, 12.923076923076923)","(8.0, 10.5, 10.283999999999999)","(19.0, 34.0, 28.6)","(21.0, 27.0, 25.90909090909091)","(17.0, 22.0, 20.928571428571427)"
12-01-2023 14:08:36.479603,"(7.0, 7.6, 7.410526315789474)","(10.0, 17.5, 17.0)","(4.6, 5.4, 5.3680851063829795)","(12.0, 15.0, 14.741379310344827)","(21.0, 65.0, 52.5)","(12.0, 18.5, 18.41176470588235)","(5.0, 5.6, 5.506666666666667)","(12.0, 13.5, 13.232142857142858)","(8.0, 10.5, 10.283999999999999)","(19.0, 34.0, 29.333333333333332)","(21.0, 27.0, 25.90909090909091)","(17.0, 22.0, 20.928571428571427)"
12-01-2023 14:08:38.407574,"(7.0, 7.6, 7.422950819672131)","(10.0, 17.5, 17.0)","(4.6, 5.4, 5.3680851063829795)","(12.0, 15.0, 14.227272727272727)","(21.0, 65.0, 52.5)","(12.0, 18.5, 18.41176470588235)","(5.0, 5.6, 5.506666666666667)","(12.0, 13.5, 12.90909090909091)","(8.0, 10.5, 10.283999999999999)","(19.0, 34.0, 30.57142857142857)","(21.0, 27.0, 26.2)","(17.0, 21.0, 20.5)"
12-01-2023 14:08:40.101165,"(7.0, 7.6, 7.410526315789474)","(10.0, 17.5, 17.0)","(4.6, 5.4, 5.3680851063829795)","(12.0, 14.5, 14.227272727272727)","(21.0, 65.0, 52.5)","(12.0, 18.5, 18.41176470588235)","(5.0, 5.6, 5.506666666666667)","(12.0, 13.0, 12.92)","(8.0, 10.5, 10.283999999999999)","(19.0, 34.0, 33.0)","(21.0, 27.0, 26.2)","(17.0, 21.0, 20.5)"
12-01-2023 14:08:42.042466,"(7.0, 7.6, 7.410526315789474)","(10.0, 17.5, 17.0)","(4.6, 5.4, 5.3680851063829795)","(12.0, 14.5, 13.461538461538462)","(21.0, 65.0, 56.666666666666664)","(12.0, 18.5, 18.41176470588235)","(5.0, 5.6, 5.506666666666667)","(12.0, 13.0, 12.90909090909091)","(8.0, 10.5, 10.283999999999999)","(19.0, 34.0, 31.666666666666668)","(21.0, 27.0, 26.2)","(17.0, 21.0, 20.5)"
12-01-2023 14:08:44.010112,"(7.0, 7.6, 7.506086956521739)","(10.0, 17.5, 17.0)","(4.6, 5.4, 5.372093023255815)","(12.0, 14.5, 13.375)","(21.0, 65.0, 58.57142857142857)","(12.0, 18.5, 18.41176470588235)","(5.0, 5.6, 5.506666666666667)","(12.0, 14.0, 13.4375)","(8.0, 10.5, 10.313793103448276)","(19.0, 34.0, 31.333333333333332)","(21.0, 27.0, 25.90909090909091)","(17.0, 26.0, 23.214285714285715)"
12-01-2023 14:08:45.862655,"(7.0, 7.6, 7.2727272727272725)","(10.0, 17.5, 17.0)","(4.6, 5.4, 5.228571428571429)","(12.0, 14.5, 13.375)","(26.0, 65.0, 58.57142857142857)","(12.0, 18.5, 18.41176470588235)","(4.8, 5.6, 5.506666666666667)","(12.0, 14.0, 12.973684210526315)","(8.0, 10.5, 10.227272727272727)","(19.0, 34.0, 32.0)","(21.0, 27.0, 25.90909090909091)","(17.0, 26.0, 23.725)"
12-01-2023 14:08:47.634137,"(7.0, 7.6, 7.2727272727272725)","(10.0, 17.5, 17.0)","(4.6, 5.4, 5.228571428571429)","(12.0, 14.5, 13.375)","(26.0, 65.0, 58.57142857142857)","(12.0, 18.5, 18.41176470588235)","(4.8, 5.6, 5.5)","(12.0, 14.0, 12.973684210526315)","(8.0, 10.5, 10.227272727272727)","(19.0, 34.0, 32.0)","(21.0, 27.0, 25.666666666666668)","(17.0, 26.0, 21.863636363636363)"
12-01-2023 14:08:49.441402,"(7.0, 7.6, 7.2727272727272725)","(10.0, 17.5, 17.0)","(4.6, 5.4, 5.228571428571429)","(12.0, 14.5, 13.375)","(26.0, 65.0, 58.57142857142857)","(12.0, 18.5, 18.41176470588235)","(4.8, 5.6, 5.5)","(12.0, 14.0, 13.166666666666666)","(8.0, 10.5, 10.227272727272727)","(19.0, 34.0, 29.333333333333332)","(21.0, 28.0, 26.08)","(17.0, 25.0, 23.166666666666668)"
12-01-2023 14:08:51.177169,"(7.0, 7.6, 7.2727272727272725)","(10.0, 17.5, 17.0)","(4.6, 5.4, 5.228571428571429)","(12.0, 14.5, 13.375)","(26.0, 65.0, 56.0)","(12.0, 18.5, 18.41176470588235)","(4.8, 5.6, 5.45)","(12.0, 13.5, 12.944444444444445)","(8.0, 10.5, 10.227272727272727)","(19.0, 32.0, 28.428571428571427)","(21.0, 28.0, 26.08)","(17.0, 25.0, 21.944444444444443)"
12-01-2023 14:08:52.968829,"(7.0, 7.6, 7.2727272727272725)","(10.0, 17.5, 17.0)","(4.6, 5.4, 5.228571428571429)","(12.0, 14.5, 13.375)","(26.0, 65.0, 60.36363636363636)","(12.0, 18.5, 18.41176470588235)","(4.8, 5.5, 5.45)","(12.0, 13.5, 13.166666666666666)","(8.0, 10.5, 10.313793103448276)","(19.0, 32.0, 27.714285714285715)","(21.0, 28.0, 26.08)","(17.0, 25.0, 23.47222222222222)"
12-01-2023 14:08:55.127435,"(7.0, 7.6, 7.2727272727272725)","(10.0, 17.5, 17.045454545454547)","(4.6, 5.4, 5.228571428571429)","(12.0, 14.5, 13.375)","(26.0, 65.0, 56.5)","(12.0, 18.5, 18.40625)","(4.8, 5.5, 5.45)","(12.0, 13.5, 13.166666666666666)","(8.0, 10.5, 9.807692307692307)","(19.0, 32.0, 28.25)","(21.0, 28.0, 26.08)","(17.0, 25.0, 23.47222222222222)"
12-01-2023 14:08:57.034409,"(7.0, 7.6, 7.2727272727272725)","(11.0, 17.5, 16.842105263157894)","(4.6, 5.4, 5.228571428571429)","(12.0, 14.5, 13.375)","(26.0, 65.0, 56.5)","(12.0, 18.5, 18.40625)","(4.8, 5.5, 5.45)","(12.0, 13.5, 13.166666666666666)","(8.0, 10.5, 9.807692307692307)","(19.0, 32.0, 28.25)","(21.0, 28.0, 26.08)","(17.0, 25.0, 23.47222222222222)"
12-01-2023 14:08:58.967098,"(7.0, 7.6, 7.2727272727272725)","(11.0, 17.0, 17.045454545454547)","(4.6, 5.4, 5.228571428571429)","(12.0, 14.5, 13.375)","(26.0, 65.0, 56.5)","(12.0, 18.5, 18.40625)","(4.8, 5.5, 5.45)","(12.0, 13.5, 12.961538461538462)","(8.0, 10.5, 9.807692307692307)","(19.0, 32.0, 28.666666666666668)","(21.0, 28.0, 26.08)","(17.0, 24.0, 22.5)"
12-01-2023 14:09:01.257038,"(7.0, 7.6, 7.2727272727272725)","(11.0, 17.5, 16.86)","(4.6, 5.4, 5.228571428571429)","(12.0, 14.5, 13.375)","(26.0, 65.0, 39.333333333333336)","(12.0, 18.5, 18.40625)","(4.8, 5.5, 5.48974358974359)","(12.0, 14.0, 12.875)","(8.0, 10.5, 9.807692307692307)","(19.0, 32.0, 30.25)","(21.0, 28.0, 26.08)","(17.0, 23.0, 21.833333333333332)"
12-01-2023 14:09:03.533129,"(7.0, 7.6, 7.2727272727272725)","(11.0, 17.5, 16.714285714285715)","(4.4, 5.4, 5.228571428571429)","(12.0, 14.5, 13.375)","(26.0, 60.0, 51.142857142857146)","(12.0, 18.5, 18.40625)","(4.8, 5.9, 5.48974358974359)","(12.0, 14.0, 13.1)","(8.0, 10.5, 9.807692307692307)","(19.0, 32.0, 28.0)","(21.0, 28.0, 26.08)","(17.0, 23.0, 21.055555555555557)"
12-01-2023 14:09:05.196644,"(7.0, 7.6, 7.2727272727272725)","(11.0, 17.0, 16.846153846153847)","(4.4, 5.4, 5.03125)","(12.0, 14.5, 13.375)","(26.0, 55.0, 53.5)","(12.0, 18.5, 18.40625)","(4.8, 5.9, 5.475675675675676)","(12.0, 13.5, 13.1)","(8.0, 10.5, 10.274193548387098)","(19.0, 32.0, 30.5)","(21.0, 28.0, 26.76923076923077)","(17.0, 22.0, 21.166666666666668)"
12-01-2023 14:09:07.223683,"(7.0, 7.6, 7.2727272727272725)","(11.0, 17.0, 16.846153846153847)","(4.4, 5.5, 5.03125)","(12.0, 14.5, 13.375)","(26.0, 55.0, 53.5)","(12.0, 18.5, 18.40625)","(4.8, 5.8, 5.470000000000001)","(12.0, 13.5, 12.875)","(8.0, 10.5, 10.294117647058824)","(19.0, 32.0, 34.0)","(21.0, 28.0, 26.76923076923077)","(17.0, 22.0, 20.61111111111111)"
12-01-2023 14:09:09.120939,"(7.0, 7.6, 7.2727272727272725)","(11.0, 17.0, 16.86842105263158)","(4.4, 5.5, 4.915217391304348)","(12.0, 14.5, 13.375)","(26.0, 55.0, 55.76470588235294)","(12.0, 18.5, 18.40625)","(4.8, 5.8, 5.470000000000001)","(12.0, 13.5, 13.0)","(8.0, 10.5, 10.294117647058824)","(19.0, 40.0, 33.333333333333336)","(21.0, 28.0, 26.76923076923077)","(17.0, 22.0, 20.61111111111111)"
12-01-2023 14:09:11.049004,"(7.0, 7.6, 7.2727272727272725)","(11.0, 17.5, 17.03125)","(4.4, 5.0, 4.835)","(12.0, 14.5, 13.375)","(26.0, 60.0, 55.76470588235294)","(12.0, 18.5, 18.40625)","(4.8, 5.8, 5.470000000000001)","(12.0, 13.5, 12.78125)","(8.0, 10.5, 10.36)","(19.0, 40.0, 32.857142857142854)","(21.0, 28.0, 26.76923076923077)","(17.0, 22.0, 20.61111111111111)"
12-01-2023 14:09:12.791394,"(7.0, 7.6, 7.2727272727272725)","(11.0, 17.5, 17.03125)","(4.4, 5.5, 4.96)","(12.0, 14.5, 13.375)","(26.0, 60.0, 55.76470588235294)","(12.0, 18.5, 18.40625)","(4.8, 5.8, 5.527906976744187)","(12.0, 14.0, 12.78125)","(8.0, 10.5, 10.294117647058824)","(19.0, 40.0, 37.333333333333336)","(21.0, 28.0, 26.76923076923077)","(17.0, 22.0, 20.61111111111111)"
12-01-2023 14:09:14.613704,"(7.0, 7.6, 7.84)","(11.0, 17.5, 17.03125)","(4.4, 5.0, 4.8307692307692305)","(12.0, 14.5, 13.375)","(26.0, 60.0, 55.76470588235294)","(12.0, 18.5, 18.40625)","(4.8, 5.9, 5.541025641025642)","(12.0, 14.0, 12.8)","(8.0, 10.5, 10.36)","(19.0, 40.0, 36.0)","(21.0, 28.0, 26.76923076923077)","(17.0, 22.0, 20.5)"
12-01-2023 14:09:16.384779,"(7.0, 8.0, 7.84)","(11.0, 17.5, 17.03125)","(4.4, 5.0, 4.8307692307692305)","(12.0, 14.5, 13.375)","(26.0, 60.0, 56.25)","(12.0, 18.5, 18.40625)","(4.8, 5.9, 5.5)","(12.0, 13.5, 13.15)","(8.0, 10.5, 10.36)","(19.0, 40.0, 36.0)","(21.0, 28.0, 26.76923076923077)","(17.0, 21.0, 20.5)"
12-01-2023 14:09:18.183217,"(7.0, 8.0, 7.84)","(11.0, 17.5, 17.03125)","(4.4, 5.0, 4.8307692307692305)","(12.0, 14.5, 15.0)","(26.0, 60.0, 56.25)","(12.0, 18.5, 18.40625)","(4.8, 5.9, 5.48974358974359)","(12.0, 13.5, 13.15)","(8.0, 10.5, 10.294117647058824)","(19.0, 40.0, 36.0)","(21.0, 28.0, 26.76923076923077)","(17.0, 21.0, 20.5)"
12-01-2023 14:09:19.970445,"(7.0, 8.0, 7.8)","(11.0, 17.5, 16.86842105263158)","(4.4, 5.0, 4.8307692307692305)","(12.0, 17.5, 15.0)","(26.0, 60.0, 56.25)","(12.0, 18.5, 18.40625)","(4.8, 5.9, 5.48974358974359)","(12.0, 13.5, 13.1875)","(8.0, 10.5, 10.294117647058824)","(19.0, 40.0, 36.0)","(21.0, 28.0, 26.76923076923077)","(17.0, 21.0, 19.571428571428573)"
12-01-2023 14:09:21.800107,"(7.0, 8.0, 7.8)","(11.0, 17.5, 17.03125)","(4.4, 5.0, 4.8307692307692305)","(12.0, 17.5, 15.333333333333334)","(26.0, 60.0, 56.25)","(12.0, 18.5, 18.40625)","(4.8, 5.9, 5.47608695652174)","(12.0, 13.5, 13.1875)","(8.0, 10.5, 10.294117647058824)","(19.0, 40.0, 36.0)","(21.0, 28.0, 26.76923076923077)","(17.0, 21.0, 19.571428571428573)"
12-01-2023 14:09:23.774592,"(7.0, 8.0, 7.742857142857143)","(11.0, 17.5, 17.03125)","(4.4, 5.0, 4.8307692307692305)","(12.0, 17.0, 15.6)","(26.0, 60.0, 54.0)","(13.0, 18.5, 18.40625)","(4.8, 5.9, 5.47608695652174)","(12.0, 13.5, 13.25)","(8.0, 10.5, 10.294117647058824)","(19.0, 40.0, 36.0)","(21.0, 28.0, 26.76923076923077)","(17.0, 21.0, 20.333333333333332)"
12-01-2023 14:09:25.812291,"(7.0, 8.0, 7.742857142857143)","(11.0, 17.5, 17.03125)","(4.4, 5.0, 4.8307692307692305)","(12.0, 16.0, 15.142857142857142)","(26.0, 60.0, 54.0)","(13.0, 18.5, 18.40625)","(4.8, 5.9, 5.47608695652174)","(12.0, 13.5, 13.25)","(8.0, 10.5, 10.294117647058824)","(19.0, 40.0, 36.0)","(21.0, 28.0, 26.76923076923077)","(17.0, 21.0, 20.333333333333332)"
12-01-2023 14:09:27.570346,"(7.0, 8.0, 8.354022988505747)","(11.0, 17.5, 17.03125)","(4.4, 5.0, 4.833333333333333)","(12.0, 16.0, 15.0)","(26.0, 60.0, 56.72727272727273)","(13.0, 18.5, 18.40625)","(4.8, 5.9, 5.47608695652174)","(12.0, 13.5, 13.25)","(8.0, 10.5, 10.294117647058824)","(19.0, 40.0, 36.0)","(21.0, 28.0, 26.76923076923077)","(17.0, 21.0, 20.142857142857142)"
