,Princeton Award,Almsgiver,Dirt On Harry,Springvale Road,Diamond Luke,Johandough,Takumi,Till Its Over,West Cliff,Glitter N Gold,So She Can Fly,Celtic Glory
08-12-2022 15:21:38.064243,"(4.8, 5.1, 5.006896551724138)","(8.5, 12.5, 11.961538461538462)","(19.0, 32.0, 29.8125)","(31.0, 55.0, 49.85714285714286)","(5.0, 5.9, 5.783333333333333)","(12.0, 18.5, 18.25)","(6.5, 7.8, 7.5019607843137255)","(20.0, 25.0, 23.266666666666666)","(41.0, 70.0, 65.0)","(6.0, 8.8, 8.330434782608695)","(18.0, 23.0, 21.735294117647058)","(8.5, 11.0, 10.578125)"
08-12-2022 15:21:39.677750,"(4.8, 5.1, 5.094339622641509)","(8.5, 12.5, 12.131578947368421)","(19.0, 32.0, 29.272727272727273)","(31.0, 55.0, 49.0)","(5.0, 5.9, 5.783333333333333)","(12.0, 18.5, 18.25)","(6.5, 7.8, 7.42)","(20.0, 25.0, 22.833333333333332)","(41.0, 70.0, 65.0)","(6.0, 8.8, 8.35)","(18.0, 22.0, 21.746478873239436)","(8.5, 11.0, 10.614285714285714)"
08-12-2022 15:21:41.068176,"(4.8, 5.1, 5.094174757281553)","(8.5, 12.5, 14.0)","(19.0, 32.0, 28.428571428571427)","(31.0, 55.0, 49.0)","(5.0, 5.9, 5.783333333333333)","(12.0, 18.5, 18.25)","(6.5, 7.8, 7.418181818181819)","(20.0, 25.0, 22.0)","(41.0, 70.0, 65.0)","(6.0, 8.8, 8.16842105263158)","(18.0, 22.0, 21.735294117647058)","(8.5, 11.0, 10.614285714285714)"
08-12-2022 15:21:42.564348,"(4.8, 5.1, 5.185714285714285)","(8.5, 16.5, 14.1)","(19.0, 32.0, 28.428571428571427)","(31.0, 55.0, 49.0)","(5.0, 5.9, 5.783333333333333)","(12.0, 18.5, 18.25)","(6.5, 7.8, 7.516666666666667)","(20.0, 24.0, 21.428571428571427)","(41.0, 70.0, 65.0)","(6.0, 8.8, 8.145454545454546)","(18.0, 22.0, 21.633802816901408)","(8.5, 11.0, 10.629032258064516)"
08-12-2022 15:21:44.136970,"(4.8, 5.3, 5.185714285714285)","(8.5, 15.0, 14.1)","(19.0, 32.0, 28.428571428571427)","(31.0, 55.0, 49.0)","(5.0, 5.9, 5.783333333333333)","(12.0, 18.5, 18.25)","(6.5, 7.6, 7.516666666666667)","(20.0, 24.0, 21.428571428571427)","(41.0, 70.0, 65.0)","(6.0, 8.8, 8.145454545454546)","(18.0, 22.0, 21.611940298507463)","(8.5, 11.0, 10.629032258064516)"
08-12-2022 15:21:45.695910,"(4.8, 5.3, 5.18)","(8.5, 15.0, 14.23913043478261)","(19.0, 32.0, 28.428571428571427)","(31.0, 55.0, 50.69230769230769)","(5.0, 5.9, 5.783333333333333)","(12.0, 18.5, 18.25)","(6.5, 7.6, 7.516666666666667)","(20.0, 24.0, 21.428571428571427)","(41.0, 70.0, 65.0)","(6.0, 8.8, 8.145454545454546)","(18.0, 22.0, 21.515151515151516)","(8.5, 11.0, 10.629032258064516)"
08-12-2022 15:21:47.150400,"(4.8, 5.3, 5.18)","(8.5, 15.0, 13.653846153846153)","(19.0, 32.0, 28.428571428571427)","(31.0, 55.0, 51.705882352941174)","(5.0, 5.9, 5.769444444444444)","(12.0, 18.5, 18.642857142857142)","(6.5, 7.6, 7.516666666666667)","(20.0, 24.0, 21.428571428571427)","(41.0, 70.0, 66.66666666666667)","(6.0, 8.8, 8.145454545454546)","(18.0, 22.0, 21.44927536231884)","(8.5, 11.0, 10.629032258064516)"
08-12-2022 15:21:48.851924,"(4.8, 5.3, 5.18)","(8.5, 15.0, 13.928571428571429)","(19.0, 32.0, 29.8125)","(31.0, 55.0, 48.25)","(5.0, 5.8, 5.73)","(12.0, 19.5, 21.5)","(6.5, 7.6, 7.476923076923077)","(20.0, 24.0, 21.666666666666668)","(41.0, 70.0, 66.66666666666667)","(6.0, 8.8, 8.123076923076923)","(18.0, 22.0, 21.415384615384614)","(8.5, 11.0, 10.629032258064516)"
08-12-2022 15:21:50.405875,"(4.8, 5.3, 5.292753623188406)","(8.5, 14.5, 13.46875)","(19.0, 32.0, 28.666666666666664)","(31.0, 55.0, 49.46153846153846)","(5.0, 5.8, 5.753333333333333)","(12.0, 22.0, 20.333333333333332)","(6.5, 7.6, 7.352941176470589)","(20.0, 23.0, 21.666666666666668)","(41.0, 70.0, 66.66666666666667)","(6.0, 8.8, 8.123076923076923)","(18.0, 22.0, 21.415384615384614)","(8.5, 11.0, 10.629032258064516)"
08-12-2022 15:21:51.971479,"(4.8, 5.4, 5.292753623188406)","(8.5, 14.5, 13.342105263157894)","(19.0, 30.0, 27.6)","(31.0, 55.0, 49.46153846153846)","(5.0, 5.8, 5.872727272727273)","(12.0, 22.0, 19.5)","(6.5, 7.4, 7.222222222222222)","(20.0, 23.0, 21.666666666666668)","(41.0, 70.0, 66.66666666666667)","(6.0, 8.8, 8.2)","(18.0, 22.0, 21.415384615384614)","(8.5, 11.0, 10.629032258064516)"
08-12-2022 15:21:53.676921,"(4.8, 5.4, 5.284375)","(8.5, 14.5, 13.4)","(19.0, 29.0, 25.0)","(31.0, 55.0, 50.2)","(5.0, 5.9, 5.872727272727273)","(12.0, 22.0, 21.130434782608695)","(6.5, 7.4, 7.155555555555556)","(20.0, 23.0, 21.666666666666668)","(41.0, 70.0, 66.66666666666667)","(6.0, 8.6, 8.2)","(18.0, 22.0, 21.415384615384614)","(8.5, 11.5, 11.214285714285714)"
08-12-2022 15:21:55.354303,"(4.8, 5.4, 5.284375)","(8.5, 14.5, 13.5)","(19.0, 28.0, 23.81818181818182)","(31.0, 55.0, 49.46153846153846)","(5.0, 5.9, 5.880000000000001)","(12.0, 22.0, 20.94736842105263)","(6.5, 7.4, 7.1866666666666665)","(20.0, 23.0, 21.666666666666668)","(41.0, 70.0, 66.66666666666667)","(6.0, 8.6, 7.9714285714285715)","(18.0, 22.0, 21.457142857142856)","(8.5, 11.5, 11.1875)"
08-12-2022 15:21:56.909432,"(4.8, 5.4, 5.32)","(8.5, 14.5, 13.375)","(19.0, 27.0, 23.666666666666668)","(31.0, 55.0, 49.46153846153846)","(5.0, 5.9, 5.880000000000001)","(12.0, 22.0, 19.857142857142858)","(6.5, 7.4, 7.1866666666666665)","(20.0, 23.0, 21.6)","(41.0, 70.0, 66.66666666666667)","(6.0, 8.6, 7.949999999999999)","(18.0, 22.0, 21.457142857142856)","(8.5, 11.5, 11.1875)"
08-12-2022 15:21:58.392586,"(4.8, 5.4, 5.333333333333333)","(8.5, 14.5, 13.375)","(19.0, 27.0, 23.666666666666668)","(31.0, 55.0, 47.666666666666664)","(5.0, 5.9, 5.880000000000001)","(12.0, 22.0, 19.857142857142858)","(6.5, 7.4, 7.155555555555556)","(20.0, 24.0, 21.333333333333332)","(41.0, 70.0, 66.66666666666667)","(6.0, 8.2, 7.949999999999999)","(18.0, 22.0, 21.387096774193548)","(8.5, 11.5, 11.1875)"
08-12-2022 15:21:59.841499,"(4.8, 5.4, 5.333333333333333)","(8.5, 14.5, 13.375)","(19.0, 27.0, 23.666666666666668)","(31.0, 55.0, 50.111111111111114)","(5.0, 5.9, 5.840909090909091)","(12.0, 22.0, 20.333333333333332)","(6.5, 7.4, 6.89)","(20.0, 24.0, 21.333333333333332)","(41.0, 70.0, 66.66666666666667)","(6.0, 8.2, 7.949999999999999)","(18.0, 22.0, 21.387096774193548)","(8.5, 11.5, 11.1875)"
08-12-2022 15:22:01.367390,"(4.8, 5.4, 5.271052631578947)","(8.5, 14.5, 13.375)","(19.0, 27.0, 23.666666666666668)","(31.0, 55.0, 50.285714285714285)","(5.0, 5.9, 5.840909090909091)","(12.0, 21.0, 19.571428571428573)","(6.5, 7.4, 6.863157894736842)","(20.0, 24.0, 21.333333333333332)","(41.0, 70.0, 66.66666666666667)","(6.0, 8.2, 8.173684210526314)","(18.0, 22.0, 20.8)","(8.5, 11.5, 11.205882352941176)"
08-12-2022 15:22:03.161008,"(4.8, 5.3, 5.271052631578947)","(8.5, 14.5, 13.375)","(19.0, 27.0, 24.5)","(31.0, 55.0, 49.0)","(5.0, 5.9, 5.8566666666666665)","(12.0, 21.0, 19.833333333333332)","(6.5, 7.4, 6.992)","(20.0, 24.0, 21.9)","(41.0, 70.0, 62.5)","(6.0, 8.2, 8.294117647058822)","(18.0, 21.0, 20.647058823529413)","(8.5, 11.5, 11.833333333333334)"
08-12-2022 15:22:04.828746,"(4.8, 5.4, 5.358333333333333)","(8.5, 14.5, 13.470588235294118)","(19.0, 27.0, 24.5)","(31.0, 55.0, 49.0)","(5.0, 5.9, 5.843478260869565)","(12.0, 21.0, 19.833333333333332)","(6.5, 7.4, 6.992)","(20.0, 24.0, 22.2)","(41.0, 70.0, 62.5)","(6.0, 8.6, 8.285714285714286)","(18.0, 21.0, 20.75)","(8.5, 12.0, 11.73913043478261)"
08-12-2022 15:22:06.407455,"(4.8, 5.5, 5.45)","(8.5, 14.5, 13.653846153846153)","(19.0, 27.0, 23.666666666666668)","(31.0, 55.0, 49.0)","(5.0, 5.9, 5.843478260869565)","(12.0, 21.0, 19.444444444444443)","(6.5, 7.4, 7.133333333333334)","(20.0, 23.0, 22.2)","(41.0, 70.0, 62.5)","(6.0, 8.4, 8.285714285714286)","(18.0, 21.0, 20.714285714285715)","(8.5, 12.0, 11.73913043478261)"
08-12-2022 15:22:08.219001,"(4.8, 5.5, 5.542105263157895)","(8.5, 14.0, 12.333333333333334)","(19.0, 27.0, 23.666666666666668)","(31.0, 55.0, 49.5)","(5.0, 5.9, 5.6575)","(12.0, 21.0, 19.571428571428573)","(6.5, 7.2, 7.354022988505747)","(20.0, 23.0, 23.666666666666668)","(41.0, 70.0, 62.5)","(6.0, 8.4, 8.285714285714286)","(18.0, 21.0, 20.57894736842105)","(8.5, 12.0, 11.68)"
08-12-2022 15:22:09.980263,"(4.8, 5.7, 5.542105263157895)","(8.5, 14.0, 12.071428571428571)","(19.0, 27.0, 26.058823529411764)","(31.0, 55.0, 45.57142857142857)","(5.0, 5.7, 5.65)","(12.0, 21.0, 19.571428571428573)","(6.5, 7.4, 7.28)","(20.0, 24.0, 23.666666666666668)","(41.0, 70.0, 62.5)","(6.0, 8.4, 8.294117647058822)","(18.0, 21.0, 20.57894736842105)","(8.5, 12.0, 11.68)"
08-12-2022 15:22:11.701170,"(4.8, 5.6, 5.469230769230769)","(8.5, 13.5, 14.318181818181818)","(19.0, 27.0, 25.0)","(31.0, 55.0, 53.333333333333336)","(5.0, 5.7, 5.676712328767123)","(12.0, 21.0, 19.22222222222222)","(6.5, 7.4, 7.28)","(20.0, 24.0, 23.333333333333332)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.6, 8.028571428571428)","(18.0, 21.0, 20.57894736842105)","(8.5, 12.0, 11.236842105263158)"
08-12-2022 15:22:13.421269,"(4.8, 5.5, 5.478494623655914)","(8.5, 16.5, 15.0)","(19.0, 27.0, 24.714285714285715)","(31.0, 55.0, 53.75)","(5.0, 5.7, 5.676712328767123)","(12.0, 20.0, 19.2)","(6.5, 7.4, 7.277777777777778)","(20.0, 24.0, 22.772727272727273)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.4, 8.032)","(18.0, 21.0, 20.142857142857142)","(8.5, 12.0, 11.578947368421053)"
08-12-2022 15:22:15.059946,"(4.8, 5.5, 5.478494623655914)","(8.5, 16.0, 15.294117647058824)","(19.0, 27.0, 24.714285714285715)","(31.0, 55.0, 53.75)","(5.0, 5.7, 5.648484848484848)","(12.0, 20.0, 19.2)","(6.5, 7.4, 7.210810810810811)","(20.0, 23.0, 22.772727272727273)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.4, 8.032)","(18.0, 21.0, 19.928571428571427)","(8.5, 12.0, 11.578947368421053)"
08-12-2022 15:22:17.115866,"(4.8, 5.5, 5.4772727272727275)","(8.5, 16.0, 14.7)","(19.0, 27.0, 24.714285714285715)","(31.0, 55.0, 53.75)","(5.0, 5.7, 5.756)","(12.0, 20.0, 19.2)","(6.5, 7.4, 7.317241379310345)","(20.0, 23.0, 22.772727272727273)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.4, 8.174736842105263)","(18.0, 21.0, 19.666666666666668)","(8.5, 12.0, 11.59375)"
08-12-2022 15:22:19.129225,"(4.8, 5.5, 5.4772727272727275)","(8.5, 15.5, 13.972222222222221)","(19.0, 27.0, 24.714285714285715)","(31.0, 55.0, 53.75)","(5.0, 5.8, 5.756)","(12.0, 20.0, 20.333333333333332)","(6.5, 7.4, 7.688)","(20.0, 22.0, 21.6)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.2, 8.174736842105263)","(18.0, 20.0, 19.80952380952381)","(8.5, 12.0, 11.59375)"
08-12-2022 15:22:20.832903,"(4.8, 5.5, 5.452941176470588)","(8.5, 15.5, 14.272727272727273)","(19.0, 27.0, 25.42105263157895)","(31.0, 55.0, 53.75)","(5.0, 5.8, 5.7518518518518515)","(12.0, 23.0, 19.88888888888889)","(6.5, 7.8, 7.6571428571428575)","(20.0, 22.0, 21.142857142857142)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.2, 8.163265306122447)","(18.0, 19.5, 19.430555555555557)","(8.5, 12.0, 11.59375)"
08-12-2022 15:22:22.427358,"(4.8, 5.5, 5.459183673469388)","(9.0, 15.0, 13.933333333333334)","(20.0, 27.0, 25.5)","(31.0, 55.0, 62.85714285714286)","(5.0, 5.8, 5.710204081632653)","(12.0, 23.0, 20.58823529411765)","(6.5, 7.8, 7.64)","(20.0, 22.0, 20.833333333333332)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.2, 8.152475247524752)","(18.0, 19.5, 19.419354838709676)","(8.5, 12.0, 11.59375)"
08-12-2022 15:22:24.087381,"(4.8, 5.5, 5.459183673469388)","(9.0, 15.0, 13.933333333333334)","(20.0, 27.0, 25.8)","(31.0, 65.0, 53.75)","(5.0, 5.8, 5.710204081632653)","(12.0, 22.0, 20.75)","(6.5, 7.8, 7.64)","(20.0, 22.0, 20.25)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.2, 8.152475247524752)","(18.0, 19.5, 19.25)","(8.5, 12.0, 11.59375)"
08-12-2022 15:22:25.813512,"(4.8, 5.5, 5.459183673469388)","(9.0, 15.0, 13.823529411764707)","(20.0, 27.0, 24.6)","(31.0, 55.0, 53.75)","(5.0, 5.8, 5.710204081632653)","(12.0, 22.0, 20.833333333333332)","(6.5, 7.8, 7.64)","(20.0, 22.0, 20.25)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.2, 8.152475247524752)","(18.0, 19.5, 19.142857142857142)","(8.5, 12.0, 11.59375)"
08-12-2022 15:22:27.573411,"(4.8, 5.5, 5.459183673469388)","(9.0, 15.0, 13.9)","(20.0, 27.0, 24.6)","(31.0, 55.0, 53.75)","(5.0, 5.8, 5.755769230769231)","(12.0, 22.0, 20.833333333333332)","(6.5, 7.8, 7.676923076923077)","(20.0, 22.0, 20.25)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.2, 8.152475247524752)","(18.0, 19.5, 19.115384615384617)","(8.5, 12.0, 11.59375)"
08-12-2022 15:22:29.290899,"(4.8, 5.5, 5.459183673469388)","(9.0, 14.5, 13.9)","(20.0, 27.0, 24.6)","(31.0, 55.0, 53.75)","(5.0, 5.9, 5.745945945945945)","(12.0, 22.0, 21.25925925925926)","(6.5, 7.8, 7.699999999999999)","(20.0, 22.0, 20.25)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.2, 8.152475247524752)","(18.0, 19.5, 18.692307692307693)","(8.5, 12.0, 11.59375)"
08-12-2022 15:22:31.102845,"(4.8, 5.5, 5.459183673469388)","(9.0, 14.5, 13.9)","(20.0, 27.0, 24.6)","(31.0, 55.0, 53.75)","(5.0, 5.8, 5.745945945945945)","(12.0, 22.0, 20.6875)","(6.5, 7.8, 7.699999999999999)","(20.0, 22.0, 20.25)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.2, 8.152475247524752)","(18.0, 19.0, 18.071428571428573)","(8.5, 12.0, 11.59375)"
08-12-2022 15:22:33.021162,"(4.8, 5.5, 5.459183673469388)","(9.0, 14.5, 13.642857142857142)","(20.0, 27.0, 24.6)","(31.0, 55.0, 53.75)","(5.0, 5.8, 5.745945945945945)","(12.0, 22.0, 20.583333333333332)","(6.5, 7.8, 7.619512195121951)","(20.0, 22.0, 20.25)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.2, 8.152475247524752)","(18.0, 18.5, 17.9)","(8.5, 12.0, 11.59375)"
08-12-2022 15:22:34.783957,"(4.8, 5.5, 5.4411764705882355)","(9.0, 14.5, 13.642857142857142)","(20.0, 27.0, 24.6)","(31.0, 55.0, 53.75)","(5.0, 5.8, 5.745945945945945)","(12.0, 21.0, 20.25)","(6.5, 7.8, 7.522033898305085)","(20.0, 22.0, 20.833333333333332)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.2, 8.135849056603773)","(18.0, 18.5, 18.2)","(8.5, 12.0, 11.59375)"
08-12-2022 15:22:36.438865,"(4.8, 5.5, 5.4411764705882355)","(9.0, 14.5, 13.642857142857142)","(20.0, 27.0, 24.75)","(31.0, 55.0, 53.75)","(5.0, 5.8, 5.745945945945945)","(12.0, 21.0, 20.264705882352942)","(6.5, 7.8, 7.522033898305085)","(20.0, 22.0, 20.444444444444443)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.2, 8.135849056603773)","(18.0, 18.5, 18.2)","(8.5, 12.0, 11.59375)"
08-12-2022 15:22:37.984311,"(4.8, 5.5, 5.4411764705882355)","(9.0, 14.5, 13.409090909090908)","(20.0, 27.0, 24.75)","(31.0, 55.0, 53.75)","(5.0, 5.8, 5.678151260504202)","(12.0, 21.0, 20.264705882352942)","(6.5, 7.8, 7.522033898305085)","(20.0, 22.0, 20.444444444444443)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.2, 8.135849056603773)","(18.0, 18.5, 17.46153846153846)","(8.5, 12.0, 11.59375)"
08-12-2022 15:22:39.449384,"(4.8, 5.5, 5.4411764705882355)","(9.0, 14.5, 13.409090909090908)","(20.0, 27.0, 24.75)","(31.0, 55.0, 53.75)","(5.0, 5.7, 5.678151260504202)","(12.0, 21.0, 19.333333333333332)","(6.5, 7.8, 7.530909090909091)","(20.0, 22.0, 20.444444444444443)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.2, 8.135849056603773)","(18.0, 17.5, 17.472727272727273)","(8.5, 12.0, 11.59375)"
08-12-2022 15:22:41.025712,"(4.8, 5.5, 5.4411764705882355)","(9.0, 14.5, 13.409090909090908)","(20.0, 27.0, 24.75)","(31.0, 55.0, 53.75)","(5.0, 5.7, 5.6792)","(12.0, 21.0, 19.333333333333332)","(6.5, 7.8, 7.530909090909091)","(20.0, 22.0, 20.444444444444443)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.2, 8.142857142857142)","(18.0, 17.5, 17.470588235294116)","(8.5, 12.0, 11.59375)"
08-12-2022 15:22:42.657670,"(4.8, 5.5, 5.4411764705882355)","(9.0, 14.5, 13.409090909090908)","(20.0, 27.0, 24.0)","(31.0, 55.0, 53.75)","(5.0, 5.7, 5.6792)","(12.0, 21.0, 19.666666666666668)","(6.5, 7.8, 7.530909090909091)","(20.0, 22.0, 20.444444444444443)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.2, 8.142857142857142)","(18.0, 17.5, 17.46808510638298)","(8.5, 12.0, 11.657894736842104)"
08-12-2022 15:22:44.162175,"(4.8, 5.5, 5.4411764705882355)","(9.0, 14.5, 13.409090909090908)","(20.0, 27.0, 25.0)","(31.0, 55.0, 53.75)","(5.0, 5.7, 5.677391304347826)","(12.0, 21.0, 19.666666666666668)","(6.5, 7.8, 7.522033898305085)","(20.0, 22.0, 21.857142857142858)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.2, 8.142857142857142)","(18.0, 17.5, 17.46808510638298)","(8.5, 12.0, 11.657894736842104)"
08-12-2022 15:22:45.620005,"(4.8, 5.5, 5.4411764705882355)","(10.0, 14.5, 13.409090909090908)","(20.0, 27.0, 25.0)","(31.0, 55.0, 62.85714285714286)","(5.0, 5.7, 5.6454545454545455)","(12.0, 21.0, 20.25)","(6.5, 7.8, 7.522033898305085)","(19.0, 23.0, 21.8)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.2, 8.149253731343283)","(17.0, 17.5, 17.46808510638298)","(8.5, 12.0, 11.657894736842104)"
08-12-2022 15:22:47.337108,"(4.8, 5.5, 5.4411764705882355)","(10.0, 14.5, 13.409090909090908)","(20.0, 27.0, 24.75)","(31.0, 65.0, 62.85714285714286)","(5.0, 5.7, 5.488235294117647)","(12.0, 21.0, 19.333333333333332)","(6.5, 7.8, 7.530909090909091)","(19.0, 23.0, 22.0)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.2, 8.12972972972973)","(17.0, 17.5, 17.46808510638298)","(8.5, 12.0, 11.657894736842104)"
08-12-2022 15:22:48.986100,"(4.8, 5.5, 5.4411764705882355)","(10.0, 14.5, 13.409090909090908)","(20.0, 27.0, 25.6)","(31.0, 65.0, 60.0)","(5.0, 5.5, 5.415)","(12.0, 21.0, 19.625)","(6.5, 7.8, 7.522033898305085)","(19.0, 23.0, 21.636363636363637)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.4, 8.274074074074074)","(17.0, 17.5, 17.46808510638298)","(8.5, 12.0, 11.535714285714286)"
08-12-2022 15:22:50.744466,"(4.8, 5.5, 5.4411764705882355)","(10.0, 14.5, 13.409090909090908)","(20.0, 28.0, 25.6)","(31.0, 65.0, 59.44444444444444)","(5.0, 5.5, 5.415)","(12.0, 20.0, 19.625)","(6.5, 7.8, 7.522033898305085)","(19.0, 23.0, 21.75)","(41.0, 70.0, 68.33333333333333)","(6.0, 8.4, 8.274074074074074)","(17.0, 17.5, 17.46808510638298)","(8.5, 12.0, 11.535714285714286)"
08-12-2022 15:22:52.104310,"(4.8, 5.5, 5.4411764705882355)","(10.0, 14.5, 13.409090909090908)","(20.0, 28.0, 25.6)","(31.0, 65.0, 59.44444444444444)","(5.0, 5.5, 5.446875)","(12.0, 20.0, 19.5)","(6.5, 7.8, 7.522033898305085)","(19.0, 23.0, 22.0)","(41.0, 70.0, 66.0)","(6.0, 8.4, 8.452631578947368)","(17.0, 17.5, 17.40625)","(8.5, 12.0, 11.535714285714286)"
08-12-2022 15:22:53.566868,"(4.8, 5.5, 5.4411764705882355)","(10.0, 14.5, 13.409090909090908)","(20.0, 28.0, 27.333333333333332)","(31.0, 65.0, 50.5)","(5.0, 5.5, 5.628125)","(12.0, 22.0, 19.083333333333332)","(6.5, 7.8, 7.522033898305085)","(19.0, 23.0, 21.5)","(41.0, 70.0, 66.0)","(6.0, 8.6, 8.452631578947368)","(17.0, 17.5, 17.38235294117647)","(8.5, 12.0, 11.535714285714286)"
08-12-2022 15:22:55.198093,"(4.8, 5.5, 5.478494623655914)","(10.0, 14.5, 13.409090909090908)","(20.0, 29.0, 24.90909090909091)","(31.0, 55.0, 51.5)","(5.0, 5.7, 5.51875)","(12.0, 22.0, 20.285714285714285)","(6.5, 7.8, 7.522033898305085)","(19.0, 22.0, 21.5)","(41.0, 70.0, 66.0)","(6.0, 8.6, 8.452631578947368)","(17.0, 17.5, 17.88)","(8.5, 12.0, 11.535714285714286)"
08-12-2022 15:22:56.678545,"(4.8, 5.5, 5.4523809523809526)","(10.0, 14.5, 13.409090909090908)","(20.0, 29.0, 25.666666666666668)","(31.0, 55.0, 49.333333333333336)","(5.0, 5.6, 5.435714285714286)","(12.0, 21.0, 20.0625)","(6.5, 7.8, 7.629166666666666)","(19.0, 22.0, 21.523809523809526)","(41.0, 70.0, 66.0)","(6.0, 8.6, 8.452631578947368)","(17.0, 18.0, 17.88)","(8.5, 12.0, 11.535714285714286)"
08-12-2022 15:22:58.079874,"(4.8, 5.5, 5.4523809523809526)","(10.0, 14.5, 13.409090909090908)","(20.0, 29.0, 27.0)","(31.0, 50.0, 52.23076923076923)","(5.0, 5.5, 5.430769230769231)","(12.0, 21.0, 19.75)","(6.5, 7.8, 7.700671140939598)","(19.0, 22.0, 21.09090909090909)","(41.0, 70.0, 66.0)","(6.0, 8.6, 8.55)","(17.0, 18.0, 17.833333333333332)","(8.5, 12.0, 11.535714285714286)"
08-12-2022 15:22:59.552011,"(4.8, 5.5, 5.4375)","(10.0, 14.5, 13.5)","(20.0, 29.0, 27.0)","(31.0, 55.0, 49.6)","(5.0, 5.5, 5.365957446808511)","(12.0, 20.0, 19.5)","(6.5, 7.8, 7.669230769230769)","(19.0, 22.0, 20.5)","(41.0, 70.0, 66.0)","(6.0, 8.8, 8.58)","(17.0, 18.0, 17.974137931034484)","(8.5, 12.0, 11.666666666666666)"
08-12-2022 15:23:01.067773,"(4.8, 5.5, 5.4375)","(10.0, 14.5, 13.75)","(20.0, 29.0, 27.0)","(31.0, 50.0, 51.0625)","(5.0, 5.4, 5.32)","(12.0, 20.0, 19.571428571428573)","(6.5, 7.8, 8.054545454545455)","(19.0, 22.0, 20.5)","(41.0, 70.0, 66.0)","(6.0, 8.8, 8.58)","(17.0, 18.0, 18.166666666666668)","(8.5, 12.0, 11.666666666666666)"
08-12-2022 15:23:02.580297,"(4.8, 5.5, 5.416666666666667)","(10.0, 14.5, 13.75)","(20.0, 29.0, 25.0)","(31.0, 55.0, 51.0625)","(5.0, 5.4, 5.284313725490196)","(12.0, 20.0, 19.75)","(6.5, 8.2, 8.095652173913043)","(19.0, 22.0, 20.444444444444443)","(41.0, 70.0, 66.0)","(6.0, 8.8, 8.885714285714286)","(17.0, 18.5, 18.08695652173913)","(8.5, 12.0, 11.666666666666666)"
08-12-2022 15:23:03.991133,"(4.8, 5.5, 5.449579831932773)","(10.0, 14.5, 13.222222222222221)","(20.0, 29.0, 28.647058823529413)","(31.0, 55.0, 52.869565217391305)","(5.0, 5.3, 5.387654320987655)","(12.0, 22.0, 19.303571428571427)","(6.5, 8.2, 8.573076923076922)","(19.0, 22.0, 19.574468085106382)","(41.0, 70.0, 69.0625)","(6.5, 9.0, 8.683582089552239)","(16.0, 18.5, 18.15137614678899)","(8.5, 12.0, 11.1)"
08-12-2022 15:23:05.407348,"(4.8, 5.5, 5.434959349593496)","(10.0, 14.0, 13.05084745762712)","(20.0, 29.0, 27.666666666666668)","(31.0, 55.0, 53.41935483870968)","(5.0, 5.4, 5.293430656934307)","(12.0, 21.0, 19.727272727272727)","(6.5, 8.6, 8.396330275229358)","(19.0, 20.0, 19.931818181818183)","(41.0, 70.0, 69.375)","(6.5, 8.8, 8.8)","(16.0, 18.5, 18.15137614678899)","(8.5, 11.5, 10.845177664974619)"
08-12-2022 15:23:06.842410,"(4.8, 5.5, 5.434959349593496)","(10.0, 14.0, 13.05084745762712)","(20.0, 29.0, 28.65714285714286)","(31.0, 55.0, 53.41935483870968)","(5.0, 5.3, 5.372972972972973)","(12.0, 20.0, 19.666666666666668)","(6.5, 8.4, 7.961538461538462)","(19.0, 20.0, 20.822222222222223)","(41.0, 70.0, 69.375)","(6.5, 9.0, 8.845454545454546)","(16.0, 18.5, 18.26923076923077)","(8.5, 11.5, 10.877777777777778)"
08-12-2022 15:23:08.715247,"(4.8, 5.5, 5.434959349593496)","(10.0, 14.0, 13.05084745762712)","(20.0, 29.0, 28.65714285714286)","(31.0, 55.0, 53.41935483870968)","(5.0, 5.4, 5.405263157894737)","(12.0, 20.0, 19.8)","(6.5, 8.0, 8.257142857142856)","(19.0, 21.0, 20.48148148148148)","(41.0, 70.0, 69.375)","(6.5, 9.0, 8.833333333333334)","(16.0, 18.5, 18.192307692307693)","(8.5, 11.0, 10.84)"
