,Memumsmedad,Mungerannie,My Prediction,Nahnah Not Me,Star Of Kongo,Tyita,Grinzinger Castle,Italian Virtuoso,Sobart,Golden Beauty,Young Trella,Dupont
10-01-2023 13:49:39.292993,"(18.0, 36.0, 34.08)","(61.0, 85.0, 86.25)","(101.0, 400.0, 317.5)","(41.0, 75.0, 73.88888888888889)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.66, 2.648)","(7.5, 8.6, 8.688)","(6.0, 6.8, 6.702857142857143)","(61.0, 170.0, 150.0)","(14.0, 34.0, 30.666666666666668)","(101.0, 470.0, 382.0)","(4.8, 5.1, 5.031683168316832)"
10-01-2023 13:49:40.763631,"(18.0, 36.0, 34.08)","(61.0, 90.0, 86.25)","(101.0, 400.0, 242.5)","(41.0, 75.0, 73.88888888888889)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.66, 2.648)","(7.5, 8.8, 8.688)","(6.0, 6.8, 6.75177304964539)","(61.0, 170.0, 150.0)","(14.0, 34.0, 30.666666666666668)","(101.0, 470.0, 382.0)","(4.8, 5.1, 5.031683168316832)"
10-01-2023 13:49:42.099005,"(18.0, 36.0, 34.08)","(61.0, 90.0, 86.25)","(101.0, 400.0, 242.5)","(41.0, 75.0, 73.88888888888889)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.66, 2.6363636363636367)","(7.5, 8.8, 8.66)","(6.0, 6.8, 6.667961165048544)","(61.0, 170.0, 156.66666666666666)","(14.0, 34.0, 30.666666666666668)","(101.0, 470.0, 382.0)","(4.8, 5.1, 5.0390243902439025)"
10-01-2023 13:49:43.540788,"(18.0, 36.0, 34.08)","(61.0, 90.0, 86.25)","(101.0, 400.0, 242.5)","(41.0, 75.0, 73.88888888888889)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.64, 2.6363636363636367)","(7.5, 8.8, 8.71764705882353)","(6.0, 6.8, 6.65)","(61.0, 170.0, 150.0)","(14.0, 34.0, 31.57142857142857)","(101.0, 470.0, 400.0)","(4.8, 5.1, 5.0390243902439025)"
10-01-2023 13:49:44.895245,"(18.0, 36.0, 34.08)","(61.0, 90.0, 86.25)","(101.0, 400.0, 242.5)","(41.0, 75.0, 73.88888888888889)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.64, 2.6363636363636367)","(7.5, 8.8, 8.71764705882353)","(6.0, 6.8, 6.663414634146341)","(61.0, 170.0, 170.0)","(14.0, 32.0, 31.6)","(101.0, 500.0, 394.0)","(4.8, 5.1, 5.0390243902439025)"
10-01-2023 13:49:46.257598,"(18.0, 36.0, 34.08)","(61.0, 90.0, 86.25)","(101.0, 400.0, 242.5)","(41.0, 75.0, 73.88888888888889)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.64, 2.6363636363636367)","(7.5, 8.8, 8.71764705882353)","(6.0, 6.8, 6.663414634146341)","(61.0, 190.0, 165.0)","(14.0, 32.0, 31.6)","(101.0, 490.0, 394.0)","(4.8, 5.1, 5.0390243902439025)"
10-01-2023 13:49:47.607129,"(18.0, 36.0, 34.08)","(61.0, 90.0, 86.25)","(101.0, 400.0, 242.5)","(41.0, 75.0, 73.88888888888889)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.64, 2.6363636363636367)","(7.5, 8.8, 8.71764705882353)","(6.0, 6.8, 6.663414634146341)","(61.0, 190.0, 165.0)","(14.0, 32.0, 31.6)","(101.0, 490.0, 394.0)","(4.8, 5.1, 5.0390243902439025)"
10-01-2023 13:49:49.029838,"(18.0, 36.0, 35.46666666666667)","(61.0, 90.0, 83.57142857142857)","(101.0, 400.0, 242.5)","(41.0, 75.0, 73.88888888888889)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.64, 2.6363636363636367)","(7.5, 8.8, 8.71764705882353)","(6.0, 6.8, 6.656410256410257)","(61.0, 190.0, 160.0)","(14.0, 32.0, 31.6)","(101.0, 490.0, 394.0)","(4.8, 5.1, 5.0390243902439025)"
10-01-2023 13:49:50.466486,"(18.0, 36.0, 35.46666666666667)","(61.0, 90.0, 85.9090909090909)","(101.0, 400.0, 242.5)","(41.0, 75.0, 73.88888888888889)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.64, 2.6363636363636367)","(7.5, 8.8, 8.71764705882353)","(6.0, 6.8, 6.656410256410257)","(61.0, 190.0, 160.0)","(14.0, 32.0, 31.6)","(101.0, 490.0, 394.0)","(4.8, 5.1, 5.0390243902439025)"
10-01-2023 13:49:51.868183,"(18.0, 36.0, 35.46666666666667)","(61.0, 90.0, 85.9090909090909)","(101.0, 400.0, 242.5)","(41.0, 75.0, 73.88888888888889)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.64, 2.6563636363636367)","(7.5, 8.8, 8.564705882352941)","(6.0, 6.8, 6.656410256410257)","(61.0, 190.0, 176.0)","(14.0, 32.0, 31.0)","(101.0, 490.0, 394.0)","(4.8, 5.1, 5.0390243902439025)"
10-01-2023 13:49:53.294843,"(18.0, 36.0, 35.46666666666667)","(61.0, 90.0, 85.9090909090909)","(101.0, 400.0, 242.5)","(41.0, 75.0, 73.88888888888889)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.66, 2.6563636363636367)","(7.5, 8.6, 8.564705882352941)","(6.0, 6.8, 6.657627118644068)","(61.0, 190.0, 176.0)","(14.0, 32.0, 31.0)","(101.0, 490.0, 394.0)","(4.8, 5.1, 5.0390243902439025)"
10-01-2023 13:49:54.719906,"(18.0, 36.0, 35.46666666666667)","(61.0, 90.0, 85.9090909090909)","(101.0, 400.0, 242.5)","(41.0, 75.0, 73.88888888888889)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.66, 2.6563636363636367)","(7.5, 8.6, 8.666666666666668)","(6.0, 6.8, 6.656410256410257)","(61.0, 190.0, 176.0)","(14.0, 32.0, 30.2)","(101.0, 490.0, 394.0)","(4.8, 5.1, 5.0390243902439025)"
10-01-2023 13:49:56.178346,"(18.0, 36.0, 35.46666666666667)","(61.0, 90.0, 85.9090909090909)","(101.0, 400.0, 242.5)","(41.0, 75.0, 73.88888888888889)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.66, 2.6563636363636367)","(7.5, 8.8, 8.666666666666668)","(6.0, 6.8, 6.65)","(61.0, 190.0, 176.0)","(14.0, 32.0, 29.666666666666668)","(101.0, 490.0, 394.0)","(4.8, 5.1, 5.0390243902439025)"
10-01-2023 13:49:57.559598,"(18.0, 36.0, 35.46666666666667)","(61.0, 90.0, 85.9090909090909)","(101.0, 400.0, 242.5)","(41.0, 75.0, 73.88888888888889)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.66, 2.6928)","(7.5, 8.8, 8.666666666666668)","(6.0, 6.8, 6.63931623931624)","(61.0, 190.0, 176.0)","(14.0, 32.0, 29.666666666666668)","(101.0, 490.0, 394.0)","(4.8, 5.1, 5.074545454545454)"
10-01-2023 13:49:59.091252,"(18.0, 36.0, 35.46666666666667)","(61.0, 90.0, 85.5)","(101.0, 400.0, 242.5)","(41.0, 75.0, 73.88888888888889)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.72, 2.7033333333333336)","(7.0, 8.8, 8.624)","(6.0, 6.8, 6.63931623931624)","(61.0, 190.0, 176.66666666666669)","(14.0, 32.0, 29.666666666666668)","(101.0, 490.0, 394.0)","(4.8, 5.2, 5.046875)"
10-01-2023 13:50:00.515034,"(18.0, 36.0, 34.888888888888886)","(61.0, 90.0, 85.9090909090909)","(101.0, 400.0, 242.5)","(41.0, 75.0, 73.88888888888889)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.72, 2.7086486486486487)","(7.0, 8.8, 8.556521739130435)","(6.0, 6.8, 6.63931623931624)","(61.0, 190.0, 150.0)","(14.0, 32.0, 29.666666666666668)","(101.0, 490.0, 394.0)","(4.8, 5.1, 5.078749999999999)"
10-01-2023 13:50:01.817886,"(18.0, 36.0, 34.888888888888886)","(61.0, 90.0, 85.9090909090909)","(101.0, 400.0, 242.5)","(41.0, 75.0, 73.88888888888889)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.74, 2.710909090909091)","(7.0, 8.8, 8.556521739130435)","(6.0, 6.8, 6.625806451612903)","(61.0, 190.0, 166.0)","(14.0, 32.0, 29.666666666666668)","(101.0, 490.0, 394.0)","(4.8, 5.1, 5.079268292682927)"
10-01-2023 13:50:03.225741,"(18.0, 36.0, 35.09090909090909)","(61.0, 85.0, 77.5)","(101.0, 400.0, 242.5)","(41.0, 75.0, 73.88888888888889)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.72, 2.7144000000000004)","(7.0, 8.8, 8.556521739130435)","(6.0, 6.8, 6.603389830508474)","(61.0, 190.0, 155.71428571428572)","(14.0, 32.0, 29.75)","(101.0, 490.0, 394.0)","(4.8, 5.1, 5.079268292682927)"
10-01-2023 13:50:04.719857,"(18.0, 36.0, 35.714285714285715)","(61.0, 85.0, 67.85714285714286)","(101.0, 400.0, 242.5)","(41.0, 75.0, 73.88888888888889)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.72, 2.710909090909091)","(7.0, 8.8, 8.556521739130435)","(6.0, 6.8, 6.561904761904762)","(61.0, 190.0, 146.66666666666666)","(14.0, 32.0, 30.2)","(101.0, 490.0, 394.0)","(4.8, 5.1, 5.094890510948905)"
10-01-2023 13:50:06.333019,"(18.0, 36.0, 35.5)","(61.0, 85.0, 67.5)","(101.0, 400.0, 275.0)","(41.0, 75.0, 73.0)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.72, 2.6822222222222223)","(7.0, 8.8, 8.576)","(6.0, 6.6, 6.566197183098591)","(61.0, 180.0, 160.0)","(14.0, 32.0, 30.25)","(101.0, 490.0, 448.1818181818182)","(4.8, 5.2, 5.12)"
10-01-2023 13:50:07.826986,"(18.0, 36.0, 35.5)","(61.0, 85.0, 72.6923076923077)","(101.0, 360.0, 331.66666666666663)","(41.0, 75.0, 58.333333333333336)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.7, 2.6822222222222223)","(7.0, 8.8, 8.73846153846154)","(6.0, 6.6, 6.604878048780488)","(61.0, 170.0, 160.0)","(14.0, 32.0, 29.066666666666666)","(101.0, 490.0, 448.1818181818182)","(4.8, 5.2, 5.121739130434783)"
10-01-2023 13:50:09.192194,"(18.0, 36.0, 35.5)","(61.0, 85.0, 72.6923076923077)","(101.0, 360.0, 331.66666666666663)","(41.0, 75.0, 68.08695652173913)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.7, 2.6822222222222223)","(7.0, 8.8, 8.73846153846154)","(6.0, 6.8, 6.587610619469027)","(61.0, 170.0, 160.0)","(14.0, 32.0, 28.761904761904763)","(101.0, 490.0, 448.1818181818182)","(4.8, 5.2, 5.121739130434783)"
10-01-2023 13:50:10.689506,"(18.0, 36.0, 35.5)","(61.0, 85.0, 72.6923076923077)","(101.0, 360.0, 331.66666666666663)","(41.0, 70.0, 65.11111111111111)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.7, 2.680509259259259)","(7.0, 8.8, 8.73846153846154)","(6.0, 6.8, 6.587610619469027)","(61.0, 170.0, 151.42857142857144)","(14.0, 32.0, 28.761904761904763)","(101.0, 490.0, 448.1818181818182)","(4.8, 5.2, 5.121739130434783)"
10-01-2023 13:50:12.075566,"(18.0, 36.0, 35.5)","(61.0, 85.0, 72.6923076923077)","(101.0, 360.0, 331.66666666666663)","(41.0, 70.0, 65.28571428571428)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.7, 2.6714285714285717)","(7.0, 8.8, 8.73846153846154)","(6.0, 6.8, 6.587610619469027)","(61.0, 180.0, 152.85714285714286)","(14.0, 32.0, 28.761904761904763)","(101.0, 490.0, 448.1818181818182)","(4.8, 5.2, 5.121739130434783)"
10-01-2023 13:50:13.504487,"(20.0, 36.0, 35.714285714285715)","(61.0, 85.0, 72.6923076923077)","(101.0, 360.0, 331.66666666666663)","(41.0, 70.0, 65.28571428571428)","(10.0, 16.5, 15.552631578947368)","(2.2, 2.68, 2.6714285714285717)","(7.0, 8.8, 8.73846153846154)","(6.0, 6.8, 6.581818181818182)","(61.0, 170.0, 141.25)","(14.0, 32.0, 29.48148148148148)","(101.0, 490.0, 448.1818181818182)","(4.8, 5.2, 5.182442748091603)"
10-01-2023 13:50:14.982429,"(20.0, 36.0, 35.833333333333336)","(61.0, 75.0, 73.33333333333333)","(101.0, 360.0, 280.0)","(41.0, 70.0, 63.84)","(10.0, 16.5, 15.717391304347826)","(2.2, 2.68, 2.6702702702702705)","(7.0, 8.8, 8.790243902439025)","(6.0, 6.8, 6.663865546218487)","(61.0, 160.0, 150.0)","(14.0, 32.0, 29.48148148148148)","(101.0, 490.0, 451.6666666666667)","(4.8, 5.2, 5.182442748091603)"
10-01-2023 13:50:16.424625,"(20.0, 40.0, 38.5)","(61.0, 75.0, 73.33333333333333)","(101.0, 350.0, 320.0)","(41.0, 70.0, 63.84)","(10.0, 16.5, 15.717391304347826)","(2.2, 2.68, 2.6702702702702705)","(7.0, 8.8, 8.790243902439025)","(6.0, 6.8, 6.629473684210526)","(61.0, 170.0, 143.33333333333334)","(14.0, 32.0, 29.48148148148148)","(101.0, 490.0, 451.6666666666667)","(4.8, 5.2, 5.182442748091603)"
10-01-2023 13:50:17.866122,"(20.0, 40.0, 38.5)","(61.0, 75.0, 73.33333333333333)","(101.0, 350.0, 312.0)","(31.0, 70.0, 63.84)","(10.0, 16.5, 15.857142857142858)","(2.2, 2.68, 2.6702702702702705)","(7.0, 8.8, 8.733333333333334)","(6.0, 6.8, 6.641176470588235)","(61.0, 170.0, 143.33333333333334)","(14.0, 32.0, 29.379310344827587)","(101.0, 490.0, 451.6666666666667)","(4.8, 5.2, 5.148648648648648)"
10-01-2023 13:50:19.408139,"(20.0, 40.0, 38.09090909090909)","(61.0, 75.0, 73.33333333333333)","(101.0, 340.0, 312.0)","(31.0, 70.0, 63.84)","(10.0, 16.5, 15.857142857142858)","(2.2, 2.68, 2.6702702702702705)","(7.0, 8.8, 8.733333333333334)","(6.0, 6.8, 6.623913043478261)","(61.0, 170.0, 143.33333333333334)","(14.0, 32.0, 29.666666666666668)","(101.0, 490.0, 451.6666666666667)","(4.8, 5.2, 5.133962264150943)"
10-01-2023 13:50:20.954726,"(20.0, 40.0, 38.09090909090909)","(61.0, 75.0, 73.33333333333333)","(101.0, 340.0, 312.0)","(31.0, 70.0, 64.10526315789474)","(10.0, 16.5, 15.857142857142858)","(2.2, 2.68, 2.6702702702702705)","(7.0, 8.8, 8.733333333333334)","(6.0, 6.8, 6.6882758620689655)","(61.0, 170.0, 143.33333333333334)","(14.0, 30.0, 29.77777777777778)","(101.0, 490.0, 451.6666666666667)","(4.8, 5.2, 5.133962264150943)"
10-01-2023 13:50:22.361250,"(20.0, 40.0, 38.09090909090909)","(61.0, 75.0, 73.33333333333333)","(101.0, 340.0, 312.0)","(31.0, 65.0, 61.30434782608695)","(10.0, 16.5, 15.857142857142858)","(2.2, 2.68, 2.6702702702702705)","(7.0, 8.8, 8.733333333333334)","(6.0, 6.8, 6.6734374999999995)","(61.0, 170.0, 143.33333333333334)","(14.0, 30.0, 29.77777777777778)","(101.0, 490.0, 451.6666666666667)","(4.8, 5.2, 5.133962264150943)"
10-01-2023 13:50:23.830980,"(20.0, 40.0, 38.5)","(61.0, 75.0, 73.33333333333333)","(101.0, 340.0, 312.0)","(31.0, 65.0, 61.30434782608695)","(10.0, 16.5, 15.857142857142858)","(2.2, 2.68, 2.6702702702702705)","(7.0, 8.8, 8.766666666666667)","(6.0, 6.8, 6.6734374999999995)","(61.0, 170.0, 143.33333333333334)","(14.0, 30.0, 29.77777777777778)","(101.0, 490.0, 451.6666666666667)","(4.8, 5.2, 5.158024691358024)"
10-01-2023 13:50:25.348653,"(20.0, 40.0, 38.5)","(61.0, 75.0, 73.33333333333333)","(101.0, 340.0, 312.0)","(31.0, 65.0, 61.30434782608695)","(10.0, 16.5, 15.857142857142858)","(2.2, 2.68, 2.6702702702702705)","(7.0, 8.8, 8.746666666666668)","(6.0, 6.8, 6.668292682926829)","(61.0, 170.0, 150.0)","(14.0, 30.0, 29.77777777777778)","(101.0, 490.0, 451.6666666666667)","(4.8, 5.2, 5.1752)"
10-01-2023 13:50:26.880654,"(20.0, 40.0, 38.5)","(61.0, 75.0, 82.05882352941177)","(101.0, 340.0, 275.0)","(31.0, 65.0, 61.30434782608695)","(10.0, 16.5, 15.857142857142858)","(2.2, 2.68, 2.6702702702702705)","(7.0, 8.8, 8.790243902439025)","(6.0, 6.8, 6.668292682926829)","(61.0, 170.0, 155.0)","(14.0, 30.0, 29.77777777777778)","(101.0, 490.0, 451.6666666666667)","(4.8, 5.2, 5.183152173913044)"
10-01-2023 13:50:28.254193,"(20.0, 40.0, 38.5)","(61.0, 85.0, 82.05882352941177)","(101.0, 340.0, 314.0)","(31.0, 65.0, 59.333333333333336)","(10.0, 16.5, 15.75)","(2.2, 2.68, 2.6702702702702705)","(7.0, 8.8, 8.790476190476191)","(6.0, 6.8, 6.668292682926829)","(61.0, 180.0, 155.0)","(14.0, 30.0, 29.625)","(101.0, 490.0, 451.6666666666667)","(4.8, 5.2, 5.183152173913044)"
10-01-2023 13:50:29.667848,"(20.0, 40.0, 38.5)","(61.0, 85.0, 82.05882352941177)","(101.0, 340.0, 314.0)","(31.0, 65.0, 59.333333333333336)","(10.0, 16.5, 15.75)","(2.2, 2.68, 2.6876712328767125)","(7.0, 8.8, 8.790476190476191)","(6.0, 6.8, 6.644230769230769)","(61.0, 180.0, 155.0)","(14.0, 30.0, 28.75)","(101.0, 490.0, 451.6666666666667)","(4.8, 5.2, 5.188356164383562)"
10-01-2023 13:50:31.018709,"(20.0, 40.0, 38.5)","(61.0, 85.0, 82.5)","(101.0, 340.0, 314.0)","(31.0, 65.0, 58.34782608695652)","(10.0, 16.5, 15.9)","(2.2, 2.7, 2.6876712328767125)","(7.0, 8.8, 8.790476190476191)","(6.0, 6.8, 6.644230769230769)","(61.0, 180.0, 155.0)","(14.0, 30.0, 28.75)","(101.0, 490.0, 451.6666666666667)","(4.8, 5.2, 5.19923076923077)"
10-01-2023 13:50:32.362494,"(20.0, 40.0, 38.5)","(61.0, 85.0, 81.66666666666667)","(101.0, 340.0, 280.0)","(31.0, 65.0, 56.94736842105263)","(10.0, 16.5, 15.9)","(2.2, 2.7, 2.689928057553957)","(7.0, 8.8, 8.790476190476191)","(6.0, 6.8, 6.637704918032787)","(61.0, 180.0, 165.0)","(14.0, 30.0, 28.75)","(101.0, 490.0, 451.6666666666667)","(4.8, 5.2, 5.19923076923077)"
10-01-2023 13:50:33.682351,"(20.0, 40.0, 38.5)","(61.0, 85.0, 81.66666666666667)","(101.0, 340.0, 280.0)","(31.0, 65.0, 56.94736842105263)","(10.0, 16.5, 15.9)","(2.2, 2.7, 2.689928057553957)","(7.0, 8.8, 8.790476190476191)","(6.0, 6.8, 6.637704918032787)","(61.0, 180.0, 165.0)","(14.0, 30.0, 28.75)","(101.0, 490.0, 451.6666666666667)","(4.8, 5.2, 5.19923076923077)"
10-01-2023 13:50:35.099651,"(20.0, 40.0, 38.5)","(61.0, 85.0, 81.66666666666667)","(101.0, 340.0, 280.0)","(31.0, 65.0, 56.0)","(10.0, 16.5, 15.262295081967213)","(2.2, 2.7, 2.689928057553957)","(7.0, 8.8, 8.790476190476191)","(6.0, 6.8, 6.659677419354838)","(61.0, 180.0, 165.0)","(14.0, 30.0, 28.75)","(101.0, 490.0, 451.6666666666667)","(4.8, 5.2, 5.19923076923077)"
10-01-2023 13:50:36.510998,"(20.0, 40.0, 38.5)","(61.0, 85.0, 81.66666666666667)","(101.0, 340.0, 280.0)","(31.0, 65.0, 56.0)","(10.0, 16.0, 15.262295081967213)","(2.2, 2.7, 2.689928057553957)","(7.0, 8.8, 8.790476190476191)","(6.0, 6.8, 6.6537815126050415)","(61.0, 180.0, 165.0)","(14.0, 30.0, 28.75)","(101.0, 490.0, 451.6666666666667)","(4.8, 5.2, 5.198571428571428)"
10-01-2023 13:50:37.878218,"(20.0, 38.0, 37.75)","(61.0, 85.0, 81.66666666666667)","(101.0, 340.0, 280.0)","(31.0, 65.0, 56.0)","(10.0, 16.0, 15.470588235294118)","(2.2, 2.7, 2.689928057553957)","(7.0, 8.8, 8.790476190476191)","(6.0, 6.8, 6.6537815126050415)","(61.0, 180.0, 160.0)","(14.0, 30.0, 28.75)","(101.0, 490.0, 343.3333333333333)","(4.8, 5.2, 5.198571428571428)"
10-01-2023 13:50:39.632268,"(20.0, 38.0, 45.0)","(61.0, 85.0, 81.66666666666667)","(101.0, 340.0, 280.0)","(31.0, 65.0, 56.0)","(10.0, 16.0, 15.523809523809524)","(2.2, 2.7, 2.689928057553957)","(7.0, 8.8, 8.790476190476191)","(6.0, 6.8, 6.6537815126050415)","(61.0, 180.0, 160.0)","(14.0, 30.0, 28.75)","(101.0, 490.0, 343.3333333333333)","(4.8, 5.2, 5.19923076923077)"
10-01-2023 13:50:41.133397,"(20.0, 46.0, 37.8)","(61.0, 85.0, 81.66666666666667)","(101.0, 340.0, 300.0)","(31.0, 65.0, 56.0)","(10.0, 16.0, 15.318181818181818)","(2.2, 2.7, 2.689928057553957)","(7.0, 8.8, 8.790476190476191)","(6.0, 6.8, 6.632727272727273)","(61.0, 170.0, 162.0)","(14.0, 30.0, 28.5)","(101.0, 490.0, 451.6666666666667)","(4.8, 5.2, 5.196875)"
10-01-2023 13:50:42.875490,"(20.0, 38.0, 37.8)","(61.0, 85.0, 81.66666666666667)","(101.0, 340.0, 316.0)","(31.0, 65.0, 56.0)","(10.0, 15.5, 15.318181818181818)","(2.2, 2.7, 2.689928057553957)","(7.0, 8.8, 8.790476190476191)","(6.0, 6.8, 6.632727272727273)","(61.0, 170.0, 162.0)","(14.0, 30.0, 27.9)","(101.0, 490.0, 343.3333333333333)","(4.8, 5.3, 5.225)"
10-01-2023 13:50:44.514178,"(20.0, 38.0, 37.8)","(61.0, 85.0, 81.66666666666667)","(101.0, 340.0, 316.0)","(31.0, 65.0, 56.0)","(10.0, 15.5, 15.44)","(2.2, 2.7, 2.6826470588235294)","(7.0, 8.8, 8.790476190476191)","(6.0, 6.8, 6.6528)","(61.0, 170.0, 162.0)","(14.0, 30.0, 27.9)","(101.0, 490.0, 343.3333333333333)","(4.8, 5.3, 5.257798165137615)"
10-01-2023 13:50:46.014926,"(20.0, 38.0, 37.8)","(61.0, 85.0, 81.66666666666667)","(101.0, 340.0, 316.0)","(31.0, 65.0, 56.0)","(10.0, 16.0, 15.392857142857142)","(2.2, 2.7, 2.684266666666667)","(7.0, 8.8, 8.790476190476191)","(6.0, 6.8, 6.6528)","(61.0, 170.0, 162.0)","(14.0, 30.0, 27.9)","(101.0, 490.0, 343.3333333333333)","(4.8, 5.3, 5.257798165137615)"
10-01-2023 13:50:47.447867,"(20.0, 38.0, 37.8)","(61.0, 85.0, 81.66666666666667)","(101.0, 340.0, 316.0)","(31.0, 65.0, 59.130434782608695)","(10.0, 16.0, 15.392857142857142)","(2.2, 2.7, 2.684266666666667)","(7.0, 8.8, 8.790476190476191)","(6.0, 6.8, 6.6528)","(61.0, 170.0, 162.0)","(14.0, 30.0, 27.9)","(101.0, 490.0, 343.3333333333333)","(4.8, 5.3, 5.257798165137615)"
10-01-2023 13:50:48.870490,"(20.0, 38.0, 37.8)","(61.0, 85.0, 81.66666666666667)","(101.0, 340.0, 316.0)","(31.0, 65.0, 59.130434782608695)","(10.0, 16.0, 15.392857142857142)","(2.2, 2.7, 2.6516129032258067)","(7.0, 8.8, 8.755555555555556)","(6.0, 6.8, 6.6466666666666665)","(61.0, 170.0, 162.0)","(14.0, 30.0, 27.9)","(101.0, 490.0, 343.3333333333333)","(4.8, 5.3, 5.231343283582089)"
10-01-2023 13:50:50.305817,"(20.0, 46.0, 43.0)","(61.0, 85.0, 81.66666666666667)","(101.0, 340.0, 316.0)","(31.0, 65.0, 59.130434782608695)","(10.0, 16.0, 15.392857142857142)","(2.2, 2.66, 2.6540909090909093)","(7.0, 8.8, 8.755555555555556)","(6.0, 6.8, 6.6466666666666665)","(61.0, 170.0, 156.66666666666666)","(14.0, 30.0, 27.9)","(101.0, 490.0, 343.3333333333333)","(4.8, 5.3, 5.236363636363636)"
10-01-2023 13:50:51.871480,"(20.0, 46.0, 42.0)","(61.0, 85.0, 81.66666666666667)","(101.0, 340.0, 316.0)","(31.0, 65.0, 59.130434782608695)","(10.0, 16.0, 15.392857142857142)","(2.2, 2.66, 2.6658333333333335)","(7.0, 8.8, 8.755555555555556)","(6.0, 6.8, 6.6466666666666665)","(61.0, 170.0, 160.0)","(14.0, 30.0, 27.9)","(101.0, 490.0, 343.3333333333333)","(4.8, 5.3, 5.240845070422536)"
10-01-2023 13:50:53.464513,"(20.0, 46.0, 42.0)","(61.0, 85.0, 81.66666666666667)","(101.0, 340.0, 285.0)","(31.0, 65.0, 59.130434782608695)","(10.0, 16.0, 15.392857142857142)","(2.2, 2.68, 2.654418604651163)","(7.0, 8.8, 8.755555555555556)","(6.0, 6.8, 6.6466666666666665)","(61.0, 170.0, 160.0)","(14.0, 30.0, 27.9)","(101.0, 490.0, 343.3333333333333)","(4.8, 5.3, 5.240845070422536)"
10-01-2023 13:50:54.979400,"(20.0, 46.0, 42.0)","(61.0, 85.0, 81.66666666666667)","(101.0, 340.0, 285.0)","(31.0, 65.0, 59.130434782608695)","(10.0, 16.0, 15.392857142857142)","(2.2, 2.66, 2.674848484848485)","(7.0, 8.8, 8.755555555555556)","(6.0, 6.8, 6.6466666666666665)","(61.0, 170.0, 160.0)","(14.0, 30.0, 27.9)","(101.0, 490.0, 343.3333333333333)","(4.8, 5.3, 5.240845070422536)"
10-01-2023 13:50:56.476647,"(20.0, 46.0, 42.0)","(61.0, 85.0, 81.66666666666667)","(101.0, 340.0, 285.0)","(31.0, 65.0, 59.130434782608695)","(10.0, 16.0, 15.392857142857142)","(2.2, 2.68, 2.6759036144578316)","(7.0, 8.8, 8.755555555555556)","(6.0, 6.8, 6.6466666666666665)","(61.0, 170.0, 160.0)","(14.0, 30.0, 28.384615384615383)","(101.0, 490.0, 343.3333333333333)","(4.8, 5.3, 5.240845070422536)"
10-01-2023 13:50:58.005186,"(20.0, 46.0, 42.0)","(61.0, 85.0, 81.66666666666667)","(101.0, 340.0, 285.0)","(31.0, 65.0, 59.130434782608695)","(10.0, 16.0, 15.392857142857142)","(2.2, 2.68, 2.675277777777778)","(7.0, 8.8, 8.790243902439025)","(6.0, 6.8, 6.624761904761905)","(61.0, 170.0, 160.0)","(14.0, 30.0, 28.125)","(101.0, 490.0, 343.3333333333333)","(4.8, 5.3, 5.285714285714286)"
10-01-2023 13:50:59.485439,"(20.0, 46.0, 42.0)","(61.0, 85.0, 81.66666666666667)","(101.0, 340.0, 285.0)","(31.0, 65.0, 59.130434782608695)","(10.0, 16.0, 15.392857142857142)","(2.2, 2.68, 2.6612500000000003)","(7.0, 8.8, 8.790476190476191)","(6.0, 6.8, 6.624761904761905)","(61.0, 170.0, 160.0)","(14.0, 30.0, 28.125)","(101.0, 490.0, 343.3333333333333)","(4.8, 5.4, 5.26)"
10-01-2023 13:51:01.049347,"(20.0, 46.0, 42.0)","(61.0, 85.0, 81.66666666666667)","(101.0, 340.0, 285.0)","(31.0, 65.0, 59.130434782608695)","(10.0, 16.0, 15.392857142857142)","(2.2, 2.68, 2.662352941176471)","(7.0, 8.8, 8.790476190476191)","(6.0, 6.8, 6.64)","(61.0, 170.0, 160.0)","(14.0, 30.0, 28.125)","(101.0, 490.0, 343.3333333333333)","(4.8, 5.3, 5.26)"
