,Thumbs Up,Just Like Honey,Witty Wendy,Haras Heidi,Sassy Sniper,Black Horizon
457,"[datetime.datetime(2022, 11, 28, 18, 19, 58, 449743), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 19, 58, 449743), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 18, 19, 58, 449743), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 19, 58, 449743), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 19, 58, 449743), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 19, 58, 449743), 61.0, 570.0]"
458,"[datetime.datetime(2022, 11, 28, 18, 19, 59, 545742), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 19, 59, 545742), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 18, 19, 59, 545742), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 19, 59, 545742), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 19, 59, 545742), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 19, 59, 545742), 61.0, 570.0]"
459,"[datetime.datetime(2022, 11, 28, 18, 20, 0, 650297), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 0, 650297), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 18, 20, 0, 650297), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 20, 0, 650297), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 20, 0, 650297), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 0, 650297), 61.0, 570.0]"
460,"[datetime.datetime(2022, 11, 28, 18, 20, 1, 747915), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 1, 747915), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 18, 20, 1, 747915), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 20, 1, 747915), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 20, 1, 747915), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 1, 747915), 61.0, 570.0]"
461,"[datetime.datetime(2022, 11, 28, 18, 20, 2, 843992), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 2, 843992), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 18, 20, 2, 843992), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 20, 2, 843992), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 20, 2, 843992), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 2, 843992), 61.0, 570.0]"
462,"[datetime.datetime(2022, 11, 28, 18, 20, 3, 967127), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 3, 967127), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 18, 20, 3, 967127), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 20, 3, 967127), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 20, 3, 967127), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 3, 967127), 61.0, 570.0]"
463,"[datetime.datetime(2022, 11, 28, 18, 20, 5, 69613), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 5, 69613), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 18, 20, 5, 69613), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 20, 5, 69613), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 20, 5, 69613), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 5, 69613), 61.0, 570.0]"
464,"[datetime.datetime(2022, 11, 28, 18, 20, 6, 177639), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 6, 177639), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 18, 20, 6, 177639), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 20, 6, 177639), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 20, 6, 177639), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 6, 177639), 61.0, 570.0]"
465,"[datetime.datetime(2022, 11, 28, 18, 20, 7, 279055), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 7, 279055), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 18, 20, 7, 279055), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 20, 7, 279055), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 20, 7, 279055), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 7, 279055), 61.0, 570.0]"
466,"[datetime.datetime(2022, 11, 28, 18, 20, 8, 381429), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 8, 381429), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 18, 20, 8, 381429), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 8, 381429), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 20, 8, 381429), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 8, 381429), 61.0, 570.0]"
467,"[datetime.datetime(2022, 11, 28, 18, 20, 9, 480859), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 9, 480859), 3.5, 5.0]","[datetime.datetime(2022, 11, 28, 18, 20, 9, 480859), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 9, 480859), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 20, 9, 480859), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 9, 480859), 61.0, 570.0]"
468,"[datetime.datetime(2022, 11, 28, 18, 20, 10, 578561), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 10, 578561), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 20, 10, 578561), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 10, 578561), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 20, 10, 578561), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 10, 578561), 61.0, 570.0]"
469,"[datetime.datetime(2022, 11, 28, 18, 20, 11, 682041), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 11, 682041), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 20, 11, 682041), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 11, 682041), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 20, 11, 682041), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 11, 682041), 61.0, 570.0]"
470,"[datetime.datetime(2022, 11, 28, 18, 20, 12, 782638), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 12, 782638), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 20, 12, 782638), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 12, 782638), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 20, 12, 782638), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 12, 782638), 61.0, 570.0]"
471,"[datetime.datetime(2022, 11, 28, 18, 20, 13, 883320), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 13, 883320), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 20, 13, 883320), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 13, 883320), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 20, 13, 883320), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 13, 883320), 61.0, 570.0]"
472,"[datetime.datetime(2022, 11, 28, 18, 20, 14, 993079), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 14, 993079), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 20, 14, 993079), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 14, 993079), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 20, 14, 993079), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 14, 993079), 61.0, 570.0]"
473,"[datetime.datetime(2022, 11, 28, 18, 20, 16, 106992), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 16, 106992), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 20, 16, 106992), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 16, 106992), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 20, 16, 106992), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 16, 106992), 61.0, 570.0]"
474,"[datetime.datetime(2022, 11, 28, 18, 20, 17, 238299), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 17, 238299), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 20, 17, 238299), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 17, 238299), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 20, 17, 238299), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 17, 238299), 61.0, 570.0]"
475,"[datetime.datetime(2022, 11, 28, 18, 20, 18, 340065), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 18, 340065), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 20, 18, 340065), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 18, 340065), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 20, 18, 340065), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 18, 340065), 61.0, 570.0]"
476,"[datetime.datetime(2022, 11, 28, 18, 20, 19, 445271), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 19, 445271), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 20, 19, 445271), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 19, 445271), 16.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 20, 19, 445271), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 19, 445271), 61.0, 570.0]"
477,"[datetime.datetime(2022, 11, 28, 18, 20, 20, 542838), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 20, 542838), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 20, 20, 542838), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 20, 542838), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 20, 542838), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 20, 542838), 61.0, 570.0]"
478,"[datetime.datetime(2022, 11, 28, 18, 20, 21, 642422), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 21, 642422), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 20, 21, 642422), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 21, 642422), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 21, 642422), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 21, 642422), 61.0, 570.0]"
479,"[datetime.datetime(2022, 11, 28, 18, 20, 22, 751031), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 22, 751031), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 20, 22, 751031), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 22, 751031), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 22, 751031), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 22, 751031), 61.0, 570.0]"
480,"[datetime.datetime(2022, 11, 28, 18, 20, 23, 852849), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 23, 852849), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 20, 23, 852849), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 23, 852849), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 23, 852849), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 23, 852849), 61.0, 570.0]"
481,"[datetime.datetime(2022, 11, 28, 18, 20, 24, 973124), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 24, 973124), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 20, 24, 973124), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 24, 973124), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 24, 973124), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 24, 973124), 61.0, 570.0]"
482,"[datetime.datetime(2022, 11, 28, 18, 20, 26, 85354), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 26, 85354), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 20, 26, 85354), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 26, 85354), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 26, 85354), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 26, 85354), 61.0, 570.0]"
483,"[datetime.datetime(2022, 11, 28, 18, 20, 27, 189435), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 27, 189435), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 20, 27, 189435), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 27, 189435), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 27, 189435), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 27, 189435), 61.0, 570.0]"
484,"[datetime.datetime(2022, 11, 28, 18, 20, 28, 295199), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 28, 295199), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 20, 28, 295199), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 20, 28, 295199), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 28, 295199), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 28, 295199), 61.0, 570.0]"
485,"[datetime.datetime(2022, 11, 28, 18, 20, 29, 395679), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 29, 395679), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 20, 29, 395679), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 20, 29, 395679), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 29, 395679), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 29, 395679), 61.0, 570.0]"
486,"[datetime.datetime(2022, 11, 28, 18, 20, 30, 510803), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 30, 510803), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 20, 30, 510803), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 20, 30, 510803), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 30, 510803), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 30, 510803), 61.0, 570.0]"
487,"[datetime.datetime(2022, 11, 28, 18, 20, 31, 616591), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 31, 616591), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 18, 20, 31, 616591), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 20, 31, 616591), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 31, 616591), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 31, 616591), 61.0, 570.0]"
488,"[datetime.datetime(2022, 11, 28, 18, 20, 32, 776216), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 32, 776216), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 32, 776216), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 20, 32, 776216), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 32, 776216), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 32, 776216), 61.0, 570.0]"
489,"[datetime.datetime(2022, 11, 28, 18, 20, 33, 906687), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 33, 906687), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 33, 906687), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 20, 33, 906687), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 33, 906687), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 33, 906687), 61.0, 570.0]"
490,"[datetime.datetime(2022, 11, 28, 18, 20, 35, 27305), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 35, 27305), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 35, 27305), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 20, 35, 27305), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 35, 27305), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 35, 27305), 61.0, 570.0]"
491,"[datetime.datetime(2022, 11, 28, 18, 20, 36, 135500), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 36, 135500), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 36, 135500), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 20, 36, 135500), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 36, 135500), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 36, 135500), 61.0, 570.0]"
492,"[datetime.datetime(2022, 11, 28, 18, 20, 37, 236901), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 37, 236901), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 37, 236901), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 18, 20, 37, 236901), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 37, 236901), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 37, 236901), 61.0, 570.0]"
493,"[datetime.datetime(2022, 11, 28, 18, 20, 38, 339110), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 38, 339110), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 38, 339110), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 20, 38, 339110), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 38, 339110), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 38, 339110), 61.0, 570.0]"
494,"[datetime.datetime(2022, 11, 28, 18, 20, 39, 434805), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 39, 434805), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 39, 434805), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 20, 39, 434805), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 39, 434805), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 39, 434805), 61.0, 570.0]"
495,"[datetime.datetime(2022, 11, 28, 18, 20, 40, 531899), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 40, 531899), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 40, 531899), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 20, 40, 531899), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 40, 531899), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 40, 531899), 61.0, 570.0]"
496,"[datetime.datetime(2022, 11, 28, 18, 20, 41, 635278), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 41, 635278), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 41, 635278), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 20, 41, 635278), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 41, 635278), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 41, 635278), 61.0, 570.0]"
497,"[datetime.datetime(2022, 11, 28, 18, 20, 42, 736586), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 42, 736586), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 42, 736586), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 20, 42, 736586), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 42, 736586), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 42, 736586), 61.0, 570.0]"
498,"[datetime.datetime(2022, 11, 28, 18, 20, 43, 861444), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 43, 861444), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 43, 861444), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 20, 43, 861444), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 43, 861444), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 43, 861444), 61.0, 570.0]"
499,"[datetime.datetime(2022, 11, 28, 18, 20, 44, 978252), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 44, 978252), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 44, 978252), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 20, 44, 978252), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 44, 978252), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 44, 978252), 61.0, 570.0]"
500,"[datetime.datetime(2022, 11, 28, 18, 20, 46, 99503), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 46, 99503), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 46, 99503), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 20, 46, 99503), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 46, 99503), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 46, 99503), 61.0, 570.0]"
501,"[datetime.datetime(2022, 11, 28, 18, 20, 47, 225850), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 47, 225850), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 47, 225850), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 20, 47, 225850), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 47, 225850), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 47, 225850), 61.0, 570.0]"
502,"[datetime.datetime(2022, 11, 28, 18, 20, 48, 387559), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 48, 387559), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 48, 387559), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 20, 48, 387559), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 48, 387559), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 48, 387559), 61.0, 570.0]"
503,"[datetime.datetime(2022, 11, 28, 18, 20, 49, 547870), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 49, 547870), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 49, 547870), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 20, 49, 547870), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 49, 547870), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 49, 547870), 61.0, 570.0]"
504,"[datetime.datetime(2022, 11, 28, 18, 20, 50, 646056), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 50, 646056), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 50, 646056), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 20, 50, 646056), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 50, 646056), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 50, 646056), 61.0, 570.0]"
505,"[datetime.datetime(2022, 11, 28, 18, 20, 51, 745403), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 51, 745403), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 51, 745403), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 20, 51, 745403), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 51, 745403), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 51, 745403), 61.0, 570.0]"
506,"[datetime.datetime(2022, 11, 28, 18, 20, 52, 848641), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 52, 848641), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 52, 848641), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 20, 52, 848641), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 52, 848641), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 52, 848641), 61.0, 570.0]"
507,"[datetime.datetime(2022, 11, 28, 18, 20, 53, 954012), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 53, 954012), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 53, 954012), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 20, 53, 954012), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 53, 954012), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 53, 954012), 61.0, 570.0]"
508,"[datetime.datetime(2022, 11, 28, 18, 20, 55, 54182), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 55, 54182), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 55, 54182), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 20, 55, 54182), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 55, 54182), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 55, 54182), 61.0, 570.0]"
509,"[datetime.datetime(2022, 11, 28, 18, 20, 56, 151166), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 56, 151166), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 56, 151166), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 20, 56, 151166), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 56, 151166), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 56, 151166), 61.0, 570.0]"
510,"[datetime.datetime(2022, 11, 28, 18, 20, 57, 245778), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 20, 57, 245778), 3.5, 4.6]","[datetime.datetime(2022, 11, 28, 18, 20, 57, 245778), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 18, 20, 57, 245778), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 20, 57, 245778), 3.0, 3.45]","[datetime.datetime(2022, 11, 28, 18, 20, 57, 245778), 61.0, 570.0]"
