,Zenani,Bronze Mile,Fascinate Model,Lakota,Apache Teepee,Send It Tiger,Ready To Wiggle,Banebridge
10-01-2023 20:40:58.941550,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:00.085122,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:01.290105,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:02.656144,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:03.965341,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:05.272522,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:06.537809,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:07.761536,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:08.897474,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:10.075185,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:11.496034,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:12.680870,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:14.008892,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:15.242107,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:16.501864,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:17.663515,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:18.923825,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:20.187745,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:21.540862,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:22.614318,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:23.676941,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:24.867967,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:26.107642,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:27.319826,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:28.514016,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:29.669661,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:30.819440,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:31.894767,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:33.043517,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:34.170548,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:35.333429,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:36.478497,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:37.598477,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 257.5)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 11.733333333333334)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:38.728771,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:40.072107,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:41.383440,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:42.675354,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:43.994554,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:45.294298,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:46.555549,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:47.742534,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:48.885093,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:50.096399,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:51.368507,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:52.583466,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:53.807313,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:54.900959,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:56.086719,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:57.245306,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:58.497095,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:41:59.659996,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:00.804306,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:01.899803,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:02.998338,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:04.103398,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:05.272902,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:06.490052,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:07.663044,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:08.835833,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:10.008983,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:11.146969,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:12.288330,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:13.487642,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:14.684563,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:15.921558,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:17.119501,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:18.279111,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:19.444983,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:20.542511,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:21.630561,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:22.760767,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:23.901659,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:25.067531,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:26.131277,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:27.265036,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:28.421717,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:29.577369,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:30.686418,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:31.826378,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:33.002650,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:34.196351,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:35.389278,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:36.596432,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:37.761733,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:38.971532,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:40.084115,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:41.201686,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:42.304305,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
10-01-2023 20:42:43.477079,"(2.7, 4.0, 3.01)","(41.0, 340.0, 190.0)","(21.0, 90.0, 42.0)","(3.3, 6.2, 3.79375)","(71.0, 570.0, 506.875)","(4.4, 7.4, 5.733333333333333)","(7.5, 14.0, 9.466666666666667)","(5.0, 8.8, 7.36)"
