,Melinke,Dissmagic,Drink Then Kiss,Fine Things,Rocknrollprincess,Cato Lake,Coldenkim,Piwhane,Warringah Storm,Lone Raider
04-01-2023 14:03:15.785539,"(3.0, 4.8, 4.7375)","(5.5, 7.0, 6.5636363636363635)","(5.5, 6.8, 6.466666666666667)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.388461538461538)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:17.326426,"(3.0, 4.8, 4.728571428571429)","(5.5, 7.0, 6.888888888888889)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.388461538461538)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:18.759965,"(3.0, 4.8, 4.728571428571429)","(5.5, 7.0, 6.888888888888889)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.388461538461538)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:20.290964,"(3.0, 4.8, 4.728571428571429)","(5.5, 7.0, 6.571428571428572)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.2615384615384615)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:21.758510,"(3.0, 4.8, 4.533333333333333)","(5.5, 7.0, 6.5200000000000005)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.2615384615384615)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:23.205755,"(3.0, 4.8, 4.533333333333333)","(5.5, 7.0, 6.5200000000000005)","(5.5, 6.8, 6.533333333333333)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.285714285714286)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.2615384615384615)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:24.703434,"(3.0, 4.8, 4.402298850574713)","(5.5, 7.0, 6.571428571428572)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.351515151515152)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.38)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:26.175249,"(3.0, 4.0, 3.9501440922190203)","(5.5, 7.0, 6.916666666666667)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.351515151515152)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.388461538461538)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:27.739830,"(3.0, 4.8, 4.490909090909091)","(5.5, 7.0, 6.888888888888889)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.351515151515152)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.388461538461538)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:29.302853,"(3.0, 4.7, 4.631818181818182)","(5.5, 7.0, 6.888888888888889)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.351515151515152)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.388461538461538)","(101.0, 180.0, 164.0)","(51.0, 110.0, 85.0)"
04-01-2023 14:03:30.830886,"(3.0, 4.7, 4.583333333333334)","(5.5, 7.0, 6.571428571428572)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.351515151515152)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.2615384615384615)","(101.0, 180.0, 164.0)","(51.0, 110.0, 88.125)"
04-01-2023 14:03:32.340120,"(3.0, 4.7, 4.583333333333334)","(5.5, 7.0, 6.571428571428572)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.351515151515152)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.2615384615384615)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:33.783682,"(3.0, 4.7, 4.583333333333334)","(5.5, 7.0, 6.571428571428572)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.351515151515152)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.2615384615384615)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:35.319147,"(3.0, 4.7, 4.2)","(5.5, 7.0, 6.571428571428572)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.351515151515152)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.2615384615384615)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:36.869238,"(3.0, 4.7, 4.12)","(5.5, 7.0, 6.571428571428572)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.351515151515152)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.2615384615384615)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:38.593335,"(3.0, 4.6, 4.12)","(5.5, 7.0, 6.571428571428572)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 170.0, 162.0)","(4.8, 7.4, 7.351515151515152)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.2615384615384615)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:40.348690,"(3.0, 4.6, 4.12)","(5.5, 7.0, 6.571428571428572)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 170.0, 166.66666666666666)","(4.8, 7.4, 7.351515151515152)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.2615384615384615)","(101.0, 180.0, 164.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:42.080616,"(3.0, 4.6, 4.12)","(5.5, 7.0, 6.571428571428572)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 180.0, 166.66666666666666)","(4.8, 7.4, 7.351515151515152)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.2615384615384615)","(101.0, 180.0, 170.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:43.689166,"(3.0, 4.6, 4.488888888888889)","(5.5, 7.0, 6.571428571428572)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 180.0, 166.66666666666666)","(4.8, 7.4, 7.351515151515152)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.2615384615384615)","(101.0, 190.0, 170.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:45.226238,"(3.0, 4.6, 4.488888888888889)","(5.5, 7.0, 6.571428571428572)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 180.0, 166.66666666666666)","(4.8, 7.4, 7.351515151515152)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.2615384615384615)","(101.0, 190.0, 170.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:46.713147,"(3.0, 4.6, 4.554285714285714)","(5.5, 7.0, 6.571428571428572)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 180.0, 166.66666666666666)","(4.8, 7.4, 7.351515151515152)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.2615384615384615)","(101.0, 190.0, 170.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:48.238407,"(3.0, 4.6, 4.554285714285714)","(5.5, 7.0, 6.571428571428572)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 180.0, 166.66666666666666)","(4.8, 7.4, 7.351515151515152)","(101.0, 160.0, 120.0)","(4.2, 4.6, 4.3)","(101.0, 190.0, 170.0)","(51.0, 110.0, 98.23529411764706)"
04-01-2023 14:03:49.794916,"(3.0, 4.6, 4.554285714285714)","(5.5, 7.0, 6.571428571428572)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 180.0, 166.66666666666666)","(4.8, 7.4, 7.351515151515152)","(101.0, 160.0, 120.0)","(4.2, 4.5, 4.25)","(101.0, 190.0, 170.0)","(51.0, 110.0, 80.83333333333333)"
04-01-2023 14:03:51.395791,"(3.0, 4.6, 4.465714285714286)","(5.5, 7.0, 6.571428571428572)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 180.0, 166.66666666666666)","(4.8, 7.4, 7.351515151515152)","(101.0, 160.0, 120.0)","(4.2, 4.5, 4.25)","(101.0, 190.0, 170.0)","(51.0, 110.0, 80.83333333333333)"
04-01-2023 14:03:52.994287,"(3.0, 4.5, 4.4447368421052635)","(5.0, 7.0, 6.44)","(5.5, 6.8, 6.5777777777777775)","(11.0, 15.5, 14.75)","(101.0, 180.0, 166.66666666666666)","(4.8, 7.4, 7.351515151515152)","(101.0, 160.0, 120.0)","(4.2, 4.5, 4.25)","(101.0, 190.0, 164.0)","(51.0, 110.0, 80.83333333333333)"
04-01-2023 14:03:54.592605,"(3.0, 4.5, 4.233333333333333)","(5.0, 6.8, 6.464)","(5.5, 6.8, 6.6292682926829265)","(11.0, 15.5, 15.25)","(101.0, 180.0, 166.66666666666666)","(4.8, 7.4, 7.321951219512195)","(101.0, 160.0, 120.0)","(4.2, 4.5, 4.3352941176470585)","(101.0, 180.0, 164.0)","(51.0, 110.0, 91.25)"
04-01-2023 14:03:56.101402,"(3.0, 4.4, 4.184615384615385)","(5.0, 6.8, 6.464)","(5.5, 7.0, 6.6909090909090905)","(11.0, 16.0, 15.25)","(101.0, 180.0, 166.66666666666666)","(4.8, 7.4, 7.321951219512195)","(101.0, 160.0, 140.0)","(4.2, 4.5, 4.3352941176470585)","(101.0, 180.0, 164.0)","(51.0, 110.0, 91.25)"
04-01-2023 14:03:57.649341,"(3.0, 4.3, 4.225)","(5.0, 6.8, 6.464)","(5.5, 6.8, 6.714285714285714)","(11.0, 16.0, 15.25)","(101.0, 180.0, 166.66666666666666)","(4.8, 7.4, 7.321951219512195)","(101.0, 180.0, 140.0)","(4.2, 4.5, 4.3352941176470585)","(101.0, 180.0, 164.0)","(51.0, 110.0, 91.25)"
04-01-2023 14:03:59.108207,"(3.0, 4.3, 4.225)","(5.0, 6.8, 6.464)","(5.5, 6.8, 6.714285714285714)","(11.0, 16.0, 15.25)","(101.0, 180.0, 166.66666666666666)","(4.8, 7.4, 7.321951219512195)","(101.0, 180.0, 140.0)","(4.2, 4.5, 4.3352941176470585)","(101.0, 180.0, 170.0)","(51.0, 110.0, 104.0)"
04-01-2023 14:04:00.569059,"(3.0, 4.3, 4.225)","(5.0, 6.8, 6.464)","(5.5, 6.8, 6.714285714285714)","(11.0, 16.0, 15.25)","(101.0, 200.0, 210.0)","(4.8, 7.4, 7.321951219512195)","(101.0, 180.0, 150.0)","(4.2, 4.5, 4.3352941176470585)","(101.0, 190.0, 170.0)","(51.0, 120.0, 104.0)"
04-01-2023 14:04:02.081799,"(3.0, 4.3, 4.225)","(5.0, 6.8, 6.464)","(5.5, 6.8, 6.767567567567568)","(11.0, 16.0, 15.25)","(101.0, 260.0, 210.0)","(4.8, 7.4, 7.325581395348838)","(101.0, 200.0, 150.0)","(4.2, 4.5, 4.3352941176470585)","(101.0, 190.0, 170.0)","(51.0, 120.0, 104.0)"
04-01-2023 14:04:04.148218,"(3.0, 4.3, 4.256521739130434)","(5.0, 6.8, 6.757142857142857)","(5.5, 6.8, 6.491891891891892)","(11.0, 16.0, 14.666666666666666)","(101.0, 260.0, 245.0)","(4.8, 7.4, 7.325581395348838)","(101.0, 200.0, 210.0)","(4.2, 4.5, 4.3352941176470585)","(101.0, 190.0, 182.0)","(51.0, 100.0, 98.33333333333333)"
04-01-2023 14:04:05.725621,"(3.0, 4.3, 4.233333333333333)","(5.0, 6.8, 7.953846153846153)","(5.5, 6.6, 6.764705882352941)","(11.0, 15.5, 14.0625)","(101.0, 290.0, 222.85714285714286)","(4.8, 7.4, 7.325581395348838)","(101.0, 250.0, 145.71428571428572)","(4.2, 4.5, 4.364516129032258)","(101.0, 190.0, 183.63636363636363)","(51.0, 100.0, 99.28571428571429)"
04-01-2023 14:04:07.365977,"(3.0, 4.3, 4.256521739130434)","(5.0, 8.2, 7.4799999999999995)","(5.5, 6.8, 6.726315789473684)","(11.0, 15.5, 14.078947368421053)","(101.0, 280.0, 220.0)","(4.8, 7.4, 7.325581395348838)","(101.0, 240.0, 145.71428571428572)","(4.2, 4.5, 4.344444444444444)","(101.0, 220.0, 183.63636363636363)","(51.0, 100.0, 99.28571428571429)"
04-01-2023 14:04:08.911832,"(3.0, 4.3, 4.2437499999999995)","(5.0, 8.2, 7.4799999999999995)","(5.5, 6.8, 6.764705882352941)","(11.0, 15.5, 14.078947368421053)","(101.0, 270.0, 220.0)","(4.8, 7.4, 7.325581395348838)","(101.0, 240.0, 127.5)","(4.2, 4.5, 4.344444444444444)","(101.0, 220.0, 183.63636363636363)","(51.0, 100.0, 99.28571428571429)"
04-01-2023 14:04:10.464550,"(3.0, 4.3, 4.229411764705882)","(5.0, 8.2, 7.466666666666667)","(5.5, 6.8, 6.764705882352941)","(11.0, 15.5, 14.078947368421053)","(101.0, 270.0, 228.0)","(4.8, 7.4, 7.325581395348838)","(101.0, 240.0, 183.33333333333331)","(4.2, 4.5, 4.344444444444444)","(101.0, 220.0, 185.0)","(51.0, 100.0, 99.28571428571429)"
04-01-2023 14:04:12.036532,"(3.0, 4.3, 4.237254901960784)","(5.0, 7.8, 7.466666666666667)","(5.5, 6.8, 6.726315789473684)","(11.0, 15.5, 14.078947368421053)","(101.0, 270.0, 228.0)","(4.8, 7.4, 7.325581395348838)","(101.0, 230.0, 127.14285714285714)","(4.2, 4.5, 4.344444444444444)","(101.0, 210.0, 185.0)","(51.0, 100.0, 99.28571428571429)"
04-01-2023 14:04:13.671573,"(3.0, 4.3, 4.237254901960784)","(5.0, 7.8, 6.9818181818181815)","(5.5, 6.8, 6.726315789473684)","(11.0, 15.5, 14.078947368421053)","(101.0, 270.0, 228.0)","(4.8, 7.4, 7.3304347826086955)","(101.0, 220.0, 150.0)","(4.2, 4.5, 4.364516129032258)","(101.0, 210.0, 185.0)","(51.0, 100.0, 99.28571428571429)"
04-01-2023 14:04:15.391579,"(3.1, 4.3, 4.248936170212766)","(5.5, 7.8, 6.866666666666666)","(5.5, 6.8, 6.764705882352941)","(11.0, 15.5, 14.078947368421053)","(101.0, 270.0, 228.0)","(5.0, 7.4, 7.3304347826086955)","(101.0, 210.0, 163.33333333333331)","(4.2, 4.5, 4.344444444444444)","(101.0, 210.0, 185.0)","(51.0, 100.0, 99.28571428571429)"
04-01-2023 14:04:16.981097,"(3.1, 4.3, 4.199999999999999)","(5.5, 7.8, 6.933333333333334)","(5.5, 6.8, 6.764705882352941)","(11.0, 15.5, 14.078947368421053)","(101.0, 270.0, 228.0)","(5.0, 7.4, 7.3304347826086955)","(101.0, 200.0, 140.0)","(4.2, 4.5, 4.344444444444444)","(101.0, 210.0, 185.0)","(51.0, 100.0, 99.28571428571429)"
04-01-2023 14:04:18.655220,"(3.1, 4.3, 4.18974358974359)","(5.5, 7.4, 6.933333333333334)","(5.5, 6.8, 6.764705882352941)","(11.0, 15.5, 14.078947368421053)","(101.0, 270.0, 228.0)","(5.0, 7.4, 7.3304347826086955)","(101.0, 190.0, 118.57142857142857)","(4.2, 4.5, 4.344444444444444)","(101.0, 210.0, 194.0)","(51.0, 100.0, 99.28571428571429)"
04-01-2023 14:04:20.310824,"(3.1, 4.2, 4.18974358974359)","(5.5, 7.4, 6.933333333333334)","(5.5, 6.8, 6.764705882352941)","(11.0, 15.5, 14.078947368421053)","(101.0, 270.0, 235.0)","(5.0, 7.4, 7.3304347826086955)","(101.0, 190.0, 118.57142857142857)","(4.2, 4.5, 4.364516129032258)","(101.0, 210.0, 194.0)","(51.0, 100.0, 99.28571428571429)"
04-01-2023 14:04:21.824151,"(3.1, 4.2, 4.18974358974359)","(5.5, 7.4, 6.933333333333334)","(5.5, 6.8, 6.758620689655173)","(11.0, 15.5, 14.078947368421053)","(101.0, 270.0, 228.0)","(5.0, 7.4, 7.3304347826086955)","(101.0, 190.0, 118.57142857142857)","(4.2, 4.5, 4.376470588235295)","(101.0, 210.0, 194.0)","(51.0, 100.0, 99.28571428571429)"
04-01-2023 14:04:23.374204,"(3.1, 4.2, 4.18974358974359)","(5.5, 7.4, 6.933333333333334)","(5.5, 6.8, 6.708571428571428)","(11.0, 15.5, 14.078947368421053)","(101.0, 270.0, 228.0)","(5.0, 7.4, 7.3304347826086955)","(101.0, 190.0, 106.66666666666667)","(4.2, 4.5, 4.376470588235295)","(101.0, 210.0, 194.0)","(51.0, 100.0, 99.28571428571429)"
04-01-2023 14:04:25.144604,"(3.1, 4.2, 4.18974358974359)","(5.5, 7.4, 6.9)","(5.5, 6.8, 6.708571428571428)","(11.0, 15.5, 14.078947368421053)","(101.0, 270.0, 228.0)","(5.0, 7.4, 7.3304347826086955)","(101.0, 190.0, 106.66666666666667)","(4.2, 4.5, 4.376470588235295)","(101.0, 210.0, 194.0)","(51.0, 100.0, 99.28571428571429)"
04-01-2023 14:04:26.838594,"(3.1, 4.2, 4.26)","(5.5, 7.4, 6.9)","(5.5, 6.8, 6.708571428571428)","(11.0, 15.5, 14.078947368421053)","(101.0, 270.0, 228.0)","(5.0, 7.4, 7.3304347826086955)","(101.0, 190.0, 135.0)","(4.2, 4.5, 4.376470588235295)","(101.0, 210.0, 194.0)","(51.0, 100.0, 99.28571428571429)"
04-01-2023 14:04:29.015163,"(3.1, 4.3, 4.254545454545455)","(5.5, 7.4, 6.9)","(5.5, 6.8, 6.708571428571428)","(11.0, 15.5, 14.078947368421053)","(101.0, 270.0, 228.0)","(5.0, 7.4, 7.3304347826086955)","(101.0, 170.0, 116.66666666666667)","(4.2, 4.5, 4.364516129032258)","(101.0, 210.0, 194.0)","(51.0, 100.0, 99.28571428571429)"
04-01-2023 14:04:31.207877,"(3.1, 4.3, 4.277272727272727)","(5.5, 7.4, 6.9)","(5.5, 6.8, 6.708571428571428)","(11.0, 15.5, 14.078947368421053)","(101.0, 270.0, 228.0)","(5.0, 7.4, 7.3304347826086955)","(101.0, 170.0, 136.66666666666669)","(4.2, 4.5, 4.364516129032258)","(101.0, 210.0, 194.0)","(51.0, 100.0, 99.28571428571429)"
04-01-2023 14:04:32.959134,"(3.1, 4.3, 4.277272727272727)","(5.5, 7.4, 7.036363636363636)","(5.5, 6.8, 6.708571428571428)","(11.0, 15.5, 14.078947368421053)","(101.0, 270.0, 228.0)","(5.0, 7.4, 7.3304347826086955)","(101.0, 170.0, 136.66666666666669)","(4.2, 4.5, 4.389473684210526)","(101.0, 260.0, 215.0)","(51.0, 100.0, 99.28571428571429)"
04-01-2023 14:04:34.509190,"(3.1, 4.3, 4.277272727272727)","(5.5, 7.4, 7.036363636363636)","(5.5, 6.8, 6.708571428571428)","(11.0, 15.5, 14.09375)","(101.0, 270.0, 228.0)","(5.0, 7.4, 7.3304347826086955)","(101.0, 170.0, 136.66666666666669)","(4.2, 4.5, 4.389473684210526)","(101.0, 260.0, 215.0)","(51.0, 100.0, 99.28571428571429)"
04-01-2023 14:04:36.096254,"(3.1, 4.3, 4.277272727272727)","(5.5, 7.4, 7.036363636363636)","(5.5, 6.8, 6.708571428571428)","(11.0, 15.5, 14.078947368421053)","(101.0, 270.0, 228.0)","(5.0, 7.4, 7.3304347826086955)","(101.0, 170.0, 136.66666666666669)","(4.2, 4.5, 4.389473684210526)","(101.0, 260.0, 215.0)","(51.0, 100.0, 104.0)"
04-01-2023 14:04:37.679487,"(3.1, 4.3, 4.277272727272727)","(5.5, 7.4, 7.009090909090909)","(5.5, 6.8, 6.708571428571428)","(11.0, 15.5, 14.09375)","(101.0, 270.0, 228.0)","(5.0, 7.4, 7.3304347826086955)","(101.0, 170.0, 136.66666666666669)","(4.2, 4.5, 4.389473684210526)","(101.0, 260.0, 252.5)","(51.0, 110.0, 101.42857142857143)"
04-01-2023 14:04:39.227342,"(3.1, 4.3, 4.277272727272727)","(5.5, 7.2, 7.009090909090909)","(5.5, 6.8, 6.647619047619048)","(11.0, 15.5, 14.09375)","(101.0, 270.0, 228.0)","(5.0, 7.4, 7.3304347826086955)","(101.0, 170.0, 130.0)","(4.2, 4.5, 4.389473684210526)","(101.0, 280.0, 252.5)","(51.0, 110.0, 101.42857142857143)"
04-01-2023 14:04:40.828331,"(3.1, 4.3, 4.289795918367346)","(5.5, 7.2, 7.138461538461539)","(5.5, 6.8, 6.6080000000000005)","(11.0, 15.5, 14.09375)","(101.0, 270.0, 228.0)","(5.0, 7.4, 7.3304347826086955)","(101.0, 170.0, 125.0)","(4.2, 4.5, 4.406666666666666)","(101.0, 280.0, 230.0)","(51.0, 110.0, 104.54545454545455)"
04-01-2023 14:04:42.432649,"(3.1, 4.3, 4.289795918367346)","(5.5, 7.2, 7.138461538461539)","(5.5, 6.8, 6.6080000000000005)","(11.0, 15.5, 14.09375)","(101.0, 270.0, 228.0)","(5.0, 7.4, 7.3304347826086955)","(101.0, 160.0, 125.71428571428572)","(4.2, 4.5, 4.406666666666666)","(101.0, 270.0, 224.0)","(51.0, 110.0, 102.0)"
04-01-2023 14:04:44.041724,"(3.1, 4.3, 4.289795918367346)","(5.5, 7.2, 7.138461538461539)","(5.5, 6.8, 6.6080000000000005)","(11.0, 15.5, 14.09375)","(101.0, 270.0, 228.0)","(5.0, 7.4, 7.3304347826086955)","(101.0, 140.0, 115.0)","(4.2, 4.5, 4.406666666666666)","(101.0, 260.0, 224.0)","(51.0, 110.0, 102.0)"
04-01-2023 14:04:45.606975,"(3.1, 4.3, 4.289795918367346)","(5.5, 7.2, 7.138461538461539)","(5.5, 6.8, 6.6080000000000005)","(11.0, 15.5, 14.09375)","(101.0, 270.0, 228.0)","(5.0, 7.4, 7.746666666666666)","(101.0, 140.0, 115.0)","(4.2, 4.5, 4.406666666666666)","(101.0, 260.0, 224.0)","(51.0, 110.0, 102.0)"
04-01-2023 14:04:47.248870,"(3.1, 4.3, 4.289795918367346)","(5.5, 7.2, 7.0600000000000005)","(5.5, 6.8, 6.6080000000000005)","(11.0, 15.5, 14.375)","(101.0, 270.0, 210.0)","(5.0, 7.8, 9.098113207547168)","(101.0, 140.0, 115.0)","(4.2, 4.5, 4.406666666666666)","(101.0, 260.0, 210.0)","(51.0, 110.0, 96.66666666666667)"
04-01-2023 14:04:48.866863,"(3.1, 4.3, 4.289795918367346)","(5.5, 7.2, 7.0600000000000005)","(5.5, 6.8, 6.6080000000000005)","(11.0, 15.5, 14.375)","(101.0, 260.0, 175.0)","(5.0, 9.2, 9.036363636363635)","(101.0, 140.0, 115.0)","(4.2, 4.5, 4.406666666666666)","(101.0, 260.0, 210.0)","(51.0, 110.0, 96.66666666666667)"
04-01-2023 14:04:50.400925,"(3.1, 4.3, 4.289795918367346)","(5.5, 7.2, 7.0600000000000005)","(5.5, 6.8, 6.6080000000000005)","(11.0, 15.5, 14.375)","(101.0, 250.0, 175.0)","(5.0, 9.2, 8.909433962264151)","(101.0, 140.0, 100.71428571428571)","(4.2, 4.5, 4.406666666666666)","(101.0, 260.0, 210.0)","(51.0, 110.0, 96.66666666666667)"
04-01-2023 14:04:51.981646,"(3.1, 4.3, 4.289795918367346)","(5.5, 7.2, 7.0600000000000005)","(5.5, 6.8, 6.573333333333333)","(11.0, 15.5, 14.375)","(101.0, 250.0, 175.0)","(5.0, 9.0, 8.82857142857143)","(101.0, 140.0, 107.0)","(4.2, 4.5, 4.406666666666666)","(101.0, 260.0, 207.5)","(51.0, 110.0, 96.66666666666667)"
04-01-2023 14:04:53.468322,"(3.1, 4.3, 4.289795918367346)","(5.5, 7.2, 7.0600000000000005)","(5.5, 6.8, 6.573333333333333)","(11.0, 15.5, 14.375)","(101.0, 250.0, 175.0)","(5.0, 9.0, 8.542857142857143)","(101.0, 140.0, 107.0)","(4.2, 4.5, 4.406666666666666)","(101.0, 350.0, 245.0)","(51.0, 110.0, 96.66666666666667)"
04-01-2023 14:04:54.962711,"(3.1, 4.3, 4.289795918367346)","(5.5, 7.2, 7.0600000000000005)","(5.5, 6.8, 6.573333333333333)","(11.0, 15.5, 14.375)","(101.0, 250.0, 175.0)","(5.0, 8.6, 8.497142857142856)","(101.0, 140.0, 116.42857142857143)","(4.2, 4.5, 4.406666666666666)","(101.0, 330.0, 245.0)","(51.0, 110.0, 96.66666666666667)"
04-01-2023 14:04:56.488595,"(3.1, 4.3, 4.289795918367346)","(5.5, 7.2, 7.121739130434783)","(5.5, 6.8, 6.573913043478261)","(11.0, 15.5, 14.375)","(101.0, 250.0, 186.66666666666666)","(5.0, 8.6, 7.969230769230769)","(101.0, 140.0, 116.42857142857143)","(4.2, 4.5, 4.386666666666667)","(101.0, 330.0, 205.71428571428572)","(51.0, 110.0, 96.66666666666667)"
04-01-2023 14:04:58.002857,"(3.1, 4.3, 4.289795918367346)","(5.5, 7.2, 7.121739130434783)","(5.5, 6.8, 6.448275862068965)","(11.0, 15.5, 14.375)","(101.0, 240.0, 183.33333333333334)","(5.0, 8.4, 7.88235294117647)","(101.0, 140.0, 116.42857142857143)","(4.2, 4.5, 4.386666666666667)","(101.0, 320.0, 235.0)","(51.0, 110.0, 96.66666666666667)"
04-01-2023 14:04:59.534389,"(3.1, 4.3, 4.289795918367346)","(5.5, 7.2, 7.130769230769231)","(5.5, 6.8, 6.448275862068965)","(11.0, 15.5, 14.73913043478261)","(101.0, 230.0, 183.33333333333334)","(5.0, 8.4, 7.88235294117647)","(101.0, 140.0, 116.42857142857143)","(4.2, 4.5, 4.386666666666667)","(101.0, 310.0, 216.0)","(51.0, 110.0, 96.66666666666667)"
04-01-2023 14:05:01.012551,"(3.1, 4.3, 4.2893617021276595)","(5.5, 7.2, 7.130769230769231)","(5.5, 6.8, 6.448275862068965)","(11.0, 15.5, 15.214285714285714)","(101.0, 230.0, 183.33333333333334)","(5.0, 8.4, 7.88235294117647)","(101.0, 140.0, 116.42857142857143)","(4.2, 4.5, 4.386666666666667)","(101.0, 300.0, 216.0)","(51.0, 110.0, 96.66666666666667)"
