,Sweet Kathlene,Just A Jester,Confer,Daintree Lad,All To Mac,Sweaty Hand,Big City Nights
07-01-2023 09:18:28.975110,"(3.0, 4.3, 3.475609756097561)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 15.222222222222221)"
07-01-2023 09:18:29.948799,"(3.0, 4.3, 3.475609756097561)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 15.222222222222221)"
07-01-2023 09:18:30.946582,"(3.0, 4.3, 3.475609756097561)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 15.222222222222221)"
07-01-2023 09:18:31.980546,"(3.0, 4.3, 3.475609756097561)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 12.375)"
07-01-2023 09:18:32.979735,"(3.0, 4.3, 3.475609756097561)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.375)"
07-01-2023 09:18:34.011921,"(3.0, 4.3, 3.475609756097561)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.375)"
07-01-2023 09:18:35.013676,"(3.0, 4.3, 3.475609756097561)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.375)"
07-01-2023 09:18:35.992409,"(3.0, 4.3, 3.475609756097561)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.375)"
07-01-2023 09:18:36.932624,"(3.0, 4.3, 3.475609756097561)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.375)"
07-01-2023 09:18:37.899463,"(3.0, 4.3, 3.475609756097561)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.375)"
07-01-2023 09:18:38.918657,"(3.0, 4.3, 3.475609756097561)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.375)"
07-01-2023 09:18:39.976595,"(3.0, 4.3, 3.475609756097561)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.375)"
07-01-2023 09:18:40.947907,"(3.0, 4.3, 3.475609756097561)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.375)"
07-01-2023 09:18:41.898075,"(3.0, 4.3, 3.475609756097561)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.375)"
07-01-2023 09:18:42.903617,"(3.0, 4.3, 3.475609756097561)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.375)"
07-01-2023 09:18:43.921956,"(3.0, 4.3, 3.475609756097561)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.375)"
07-01-2023 09:18:45.016356,"(3.0, 4.3, 3.475609756097561)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.375)"
07-01-2023 09:18:46.108465,"(3.0, 4.3, 3.475609756097561)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.375)"
07-01-2023 09:18:47.142450,"(3.0, 4.3, 3.475609756097561)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.375)"
07-01-2023 09:18:48.135933,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.375)"
07-01-2023 09:18:49.100988,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.375)"
07-01-2023 09:18:50.046631,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 228.0)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.375)"
07-01-2023 09:18:51.030693,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 222.0)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.375)"
07-01-2023 09:18:52.007913,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 222.0)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.375)"
07-01-2023 09:18:53.047430,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 222.0)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 11.879999999999999)"
07-01-2023 09:18:54.041487,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.65)"
07-01-2023 09:18:55.019211,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.65)"
07-01-2023 09:18:56.033195,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.65)"
07-01-2023 09:18:57.012351,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.65)"
07-01-2023 09:18:57.993115,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.65)"
07-01-2023 09:18:58.910360,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.65)"
07-01-2023 09:18:59.827912,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.65)"
07-01-2023 09:19:00.753637,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 8.373134328358208)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.65)"
07-01-2023 09:19:01.743570,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.65)"
07-01-2023 09:19:02.837839,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.65)"
07-01-2023 09:19:03.871787,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.65)"
07-01-2023 09:19:04.923696,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.65)"
07-01-2023 09:19:05.965521,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.65)"
07-01-2023 09:19:07.008270,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.65)"
07-01-2023 09:19:08.000643,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.65)"
07-01-2023 09:19:09.010517,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.65)"
07-01-2023 09:19:09.951416,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.65)"
07-01-2023 09:19:10.908409,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.65)"
07-01-2023 09:19:11.869747,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 12.65)"
07-01-2023 09:19:12.866204,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 22.0, 15.4)"
07-01-2023 09:19:13.838464,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 15.4)"
07-01-2023 09:19:14.946589,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 101.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 15.4)"
07-01-2023 09:19:15.966815,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 222.0)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 15.4)"
07-01-2023 09:19:16.947236,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 222.0)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 15.4)"
07-01-2023 09:19:17.888655,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 222.0)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 15.4)"
07-01-2023 09:19:18.792954,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 222.0)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 15.4)"
07-01-2023 09:19:19.684071,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 15.4)"
07-01-2023 09:19:20.630615,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 15.4)"
07-01-2023 09:19:21.590244,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 15.4)"
07-01-2023 09:19:22.566438,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 15.4)"
07-01-2023 09:19:23.566487,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 13.914285714285715)"
07-01-2023 09:19:24.556313,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:25.515307,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:26.453411,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:27.364600,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:28.288730,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:29.240125,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:30.245555,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:31.252609,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:32.267064,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:33.303873,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:34.294111,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:35.291927,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:36.244936,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:37.196455,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:38.115085,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:39.048251,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:40.070611,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:41.096692,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:42.146513,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:43.241360,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:44.283177,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:45.308368,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:46.349988,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 4.975)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:47.363627,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 5.4125)","(5.0, 9.0, 7.921052631578947)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:48.352706,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 6.678947368421053)","(5.0, 9.0, 7.709677419354838)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:49.306525,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 6.678947368421053)","(5.0, 9.0, 7.709677419354838)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:50.220338,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 6.678947368421053)","(5.0, 9.0, 7.709677419354838)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:51.180740,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 6.678947368421053)","(5.0, 9.0, 7.709677419354838)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:52.216571,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 6.678947368421053)","(5.0, 9.0, 7.709677419354838)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.184615384615384)"
07-01-2023 09:19:53.223411,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 6.678947368421053)","(5.0, 9.0, 7.709677419354838)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 15.488888888888889)"
07-01-2023 09:19:54.304775,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 6.678947368421053)","(5.0, 9.0, 7.709677419354838)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.426666666666666)"
07-01-2023 09:19:55.412190,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 6.678947368421053)","(5.0, 9.0, 7.709677419354838)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 17.426666666666666)"
07-01-2023 09:19:56.504839,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 6.678947368421053)","(5.0, 9.0, 7.709677419354838)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 14.399999999999999)"
07-01-2023 09:19:57.565496,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 6.678947368421053)","(5.0, 9.0, 7.709677419354838)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 15.222222222222221)"
07-01-2023 09:19:58.633952,"(3.0, 4.3, 3.275757575757576)","(5.5, 10.5, 9.158064516129032)","(4.4, 7.6, 6.678947368421053)","(5.0, 9.0, 7.709677419354838)","(51.0, 410.0, 106.66666666666666)","(5.5, 9.6, 7.871428571428571)","(5.5, 21.0, 15.222222222222221)"
