,Tralee Cruiser,Sugar Keeping,Okay Boomer,Very Dark Gold,Winlock To Rise,Aria Herrera,Rutland Georgia,Sassy Sal
05-01-2023 17:35:54.022957,"(3.2, 4.1, 3.9359375)","(1.75, 2.34, 2.2816666666666667)","(5.0, 6.4, 6.243478260869566)","(81.0, 320.0, 184.0)","(12.0, 19.0, 17.857142857142858)","(21.0, 32.0, 29.714285714285715)","(61.0, 120.0, 95.45454545454545)","(21.0, 32.0, 30.727272727272727)"
05-01-2023 17:35:55.075715,"(3.2, 4.1, 3.9499999999999997)","(1.75, 2.3, 2.2636363636363637)","(5.0, 6.4, 6.243478260869566)","(81.0, 320.0, 184.0)","(12.0, 19.0, 17.857142857142858)","(21.0, 30.0, 29.714285714285715)","(61.0, 120.0, 95.45454545454545)","(21.0, 32.0, 30.25)"
05-01-2023 17:35:56.190838,"(3.2, 4.1, 3.9857142857142858)","(1.75, 2.26, 2.2514285714285713)","(5.0, 6.4, 6.243478260869566)","(81.0, 320.0, 184.0)","(12.0, 19.0, 16.833333333333332)","(21.0, 30.0, 29.428571428571427)","(61.0, 120.0, 92.3076923076923)","(21.0, 32.0, 30.25)"
05-01-2023 17:35:57.289012,"(3.2, 4.1, 3.923076923076923)","(1.75, 2.26, 2.2514285714285713)","(5.0, 6.4, 6.5249999999999995)","(81.0, 320.0, 184.0)","(12.0, 18.5, 16.833333333333332)","(21.0, 30.0, 29.428571428571427)","(61.0, 120.0, 92.3076923076923)","(21.0, 32.0, 30.25)"
05-01-2023 17:35:58.314860,"(3.2, 4.0, 3.9558823529411766)","(1.75, 2.24, 2.2342857142857144)","(5.0, 6.6, 6.587096774193548)","(81.0, 320.0, 184.0)","(12.0, 18.5, 16.72222222222222)","(21.0, 30.0, 29.666666666666668)","(61.0, 120.0, 92.3076923076923)","(21.0, 32.0, 30.25)"
05-01-2023 17:35:59.380707,"(3.2, 3.95, 3.9375)","(1.75, 2.24, 2.2342857142857144)","(5.0, 6.8, 6.6036363636363635)","(81.0, 320.0, 184.0)","(12.0, 18.5, 16.72222222222222)","(21.0, 30.0, 29.666666666666668)","(61.0, 120.0, 92.3076923076923)","(21.0, 32.0, 30.25)"
05-01-2023 17:36:00.345247,"(3.2, 3.95, 3.9375)","(1.75, 2.24, 2.2333333333333334)","(5.0, 6.8, 6.6036363636363635)","(81.0, 320.0, 184.0)","(12.0, 18.5, 16.72222222222222)","(21.0, 30.0, 29.666666666666668)","(61.0, 120.0, 107.82608695652173)","(21.0, 32.0, 30.25)"
05-01-2023 17:36:01.330507,"(3.2, 3.95, 3.9375)","(1.75, 2.24, 2.2333333333333334)","(5.0, 6.8, 6.6761904761904765)","(81.0, 300.0, 225.0)","(12.0, 18.5, 17.357142857142858)","(21.0, 30.0, 29.666666666666668)","(61.0, 120.0, 105.26315789473685)","(21.0, 32.0, 30.25)"
05-01-2023 17:36:02.317125,"(3.2, 3.95, 3.9375)","(1.75, 2.24, 2.216)","(5.0, 6.8, 6.614285714285715)","(81.0, 300.0, 225.0)","(12.0, 18.5, 17.833333333333332)","(21.0, 30.0, 29.666666666666668)","(61.0, 120.0, 105.26315789473685)","(21.0, 32.0, 30.25)"
05-01-2023 17:36:03.357015,"(3.2, 3.95, 3.8785714285714286)","(1.75, 2.24, 2.225)","(5.0, 6.6, 6.546666666666667)","(81.0, 300.0, 225.0)","(12.0, 19.5, 17.833333333333332)","(21.0, 30.0, 29.0)","(61.0, 120.0, 105.26315789473685)","(21.0, 32.0, 30.25)"
05-01-2023 17:36:04.364880,"(3.2, 3.95, 3.92)","(1.75, 2.24, 2.216)","(5.0, 6.6, 6.538461538461538)","(81.0, 300.0, 225.0)","(12.0, 19.5, 17.833333333333332)","(21.0, 32.0, 29.0)","(61.0, 120.0, 102.5)","(21.0, 32.0, 30.25)"
05-01-2023 17:36:05.384375,"(3.2, 3.95, 3.92)","(1.75, 2.24, 2.216)","(5.0, 6.4, 6.377777777777778)","(81.0, 300.0, 225.0)","(12.0, 19.5, 17.9375)","(21.0, 32.0, 29.0)","(61.0, 120.0, 105.26315789473685)","(21.0, 32.0, 30.25)"
05-01-2023 17:36:06.433053,"(3.2, 3.95, 3.9000000000000004)","(1.75, 2.24, 2.216)","(5.0, 6.6, 6.4)","(81.0, 300.0, 225.0)","(12.0, 19.5, 17.9375)","(21.0, 32.0, 28.90909090909091)","(61.0, 120.0, 105.71428571428572)","(21.0, 32.0, 30.25)"
05-01-2023 17:36:07.496975,"(3.2, 3.95, 3.928571428571429)","(1.75, 2.24, 2.216)","(5.0, 6.4, 6.300000000000001)","(91.0, 300.0, 225.0)","(13.0, 19.5, 17.625)","(21.0, 32.0, 29.681818181818183)","(61.0, 110.0, 105.71428571428572)","(21.0, 32.0, 30.25)"
05-01-2023 17:36:08.543610,"(3.2, 4.0, 3.933333333333333)","(1.75, 2.24, 2.2287500000000002)","(5.0, 6.4, 6.329411764705883)","(91.0, 300.0, 225.0)","(13.0, 19.5, 17.545454545454547)","(21.0, 32.0, 29.681818181818183)","(61.0, 110.0, 105.71428571428572)","(21.0, 32.0, 30.25)"
05-01-2023 17:36:09.548750,"(3.2, 4.0, 3.977272727272727)","(1.75, 2.24, 2.230526315789474)","(5.0, 6.2, 6.154545454545454)","(91.0, 300.0, 225.0)","(13.0, 19.0, 17.545454545454547)","(21.0, 32.0, 29.681818181818183)","(61.0, 110.0, 105.71428571428572)","(21.0, 32.0, 30.727272727272727)"
05-01-2023 17:36:10.559566,"(3.2, 4.0, 3.977272727272727)","(1.75, 2.24, 2.235555555555556)","(5.0, 6.2, 6.158333333333333)","(91.0, 300.0, 225.0)","(13.0, 19.0, 17.545454545454547)","(21.0, 32.0, 29.681818181818183)","(61.0, 110.0, 105.71428571428572)","(21.0, 32.0, 30.727272727272727)"
05-01-2023 17:36:11.540412,"(3.2, 4.0, 3.977272727272727)","(1.75, 2.24, 2.235555555555556)","(5.0, 6.2, 6.158333333333333)","(91.0, 300.0, 225.0)","(13.0, 19.0, 17.545454545454547)","(21.0, 32.0, 29.681818181818183)","(61.0, 110.0, 93.33333333333333)","(21.0, 32.0, 30.727272727272727)"
05-01-2023 17:36:12.558126,"(3.2, 4.0, 3.977272727272727)","(1.75, 2.24, 2.236666666666667)","(5.0, 6.4, 6.3047619047619055)","(91.0, 300.0, 225.0)","(13.0, 19.0, 17.75)","(21.0, 32.0, 29.681818181818183)","(61.0, 110.0, 93.33333333333333)","(21.0, 32.0, 30.571428571428573)"
05-01-2023 17:36:13.589664,"(3.2, 4.0, 3.9652173913043476)","(1.75, 2.24, 2.236666666666667)","(5.0, 6.4, 6.266666666666667)","(91.0, 300.0, 225.0)","(13.0, 18.5, 17.75)","(21.0, 32.0, 29.681818181818183)","(61.0, 110.0, 93.33333333333333)","(21.0, 32.0, 30.88888888888889)"
05-01-2023 17:36:14.657047,"(3.2, 4.0, 3.9625)","(1.75, 2.24, 2.236666666666667)","(5.0, 6.4, 6.231578947368421)","(91.0, 300.0, 225.0)","(13.0, 18.5, 16.75)","(21.0, 32.0, 29.681818181818183)","(61.0, 110.0, 93.33333333333333)","(21.0, 32.0, 30.88888888888889)"
05-01-2023 17:36:15.683568,"(3.2, 4.0, 3.9526315789473685)","(1.75, 2.24, 2.236666666666667)","(5.0, 6.4, 6.3304347826086955)","(91.0, 300.0, 225.0)","(13.0, 17.0, 16.75)","(21.0, 32.0, 29.681818181818183)","(61.0, 110.0, 93.33333333333333)","(21.0, 32.0, 30.88888888888889)"
05-01-2023 17:36:16.675370,"(3.2, 4.0, 3.9526315789473685)","(1.75, 2.24, 2.236666666666667)","(5.0, 6.4, 6.3304347826086955)","(91.0, 300.0, 225.0)","(13.0, 17.0, 16.75)","(21.0, 32.0, 29.681818181818183)","(61.0, 110.0, 93.33333333333333)","(21.0, 32.0, 30.88888888888889)"
05-01-2023 17:36:17.680230,"(3.2, 4.0, 3.977272727272727)","(1.75, 2.24, 2.2325000000000004)","(5.0, 6.4, 6.372727272727273)","(91.0, 300.0, 225.0)","(13.0, 17.0, 15.909090909090908)","(21.0, 32.0, 28.90909090909091)","(61.0, 110.0, 93.33333333333333)","(21.0, 32.0, 30.88888888888889)"
05-01-2023 17:36:18.731470,"(3.2, 4.1, 3.977272727272727)","(1.75, 2.24, 2.2290909090909095)","(5.0, 6.4, 6.257142857142857)","(91.0, 280.0, 215.0)","(13.0, 17.0, 15.909090909090908)","(21.0, 32.0, 28.90909090909091)","(61.0, 110.0, 97.5)","(21.0, 32.0, 30.88888888888889)"
05-01-2023 17:36:19.748526,"(3.2, 4.1, 3.977272727272727)","(1.75, 2.24, 2.2290909090909095)","(5.0, 6.4, 6.24)","(91.0, 280.0, 215.0)","(13.0, 17.0, 15.909090909090908)","(21.0, 32.0, 28.90909090909091)","(61.0, 110.0, 97.5)","(21.0, 32.0, 33.2)"
05-01-2023 17:36:20.739250,"(3.2, 4.1, 3.9693877551020407)","(1.75, 2.24, 2.236666666666667)","(5.0, 6.4, 6.257142857142857)","(91.0, 280.0, 193.33333333333334)","(13.0, 17.0, 15.909090909090908)","(21.0, 32.0, 28.90909090909091)","(61.0, 110.0, 97.5)","(21.0, 34.0, 34.36363636363636)"
05-01-2023 17:36:21.781415,"(3.2, 4.1, 3.9693877551020407)","(1.75, 2.24, 2.236666666666667)","(5.0, 6.4, 6.257142857142857)","(91.0, 280.0, 193.33333333333334)","(13.0, 17.0, 16.625)","(21.0, 32.0, 28.90909090909091)","(61.0, 110.0, 97.5)","(21.0, 36.0, 33.0)"
05-01-2023 17:36:22.794315,"(3.2, 4.1, 3.9693877551020407)","(1.75, 2.24, 2.236666666666667)","(5.0, 6.4, 6.226666666666667)","(91.0, 280.0, 193.33333333333334)","(13.0, 17.0, 16.625)","(21.0, 32.0, 28.90909090909091)","(61.0, 110.0, 97.5)","(21.0, 36.0, 32.142857142857146)"
05-01-2023 17:36:23.848481,"(3.2, 4.1, 3.9693877551020407)","(1.75, 2.24, 2.236666666666667)","(5.0, 6.4, 6.226666666666667)","(91.0, 280.0, 236.66666666666669)","(13.0, 17.0, 16.333333333333332)","(21.0, 32.0, 29.681818181818183)","(61.0, 110.0, 97.5)","(21.0, 36.0, 32.142857142857146)"
05-01-2023 17:36:24.889490,"(3.2, 4.1, 3.9618181818181815)","(1.75, 2.24, 2.236666666666667)","(5.0, 6.2, 6.1692307692307695)","(91.0, 280.0, 236.66666666666669)","(13.0, 17.0, 16.357142857142858)","(21.0, 32.0, 29.681818181818183)","(61.0, 110.0, 97.5)","(21.0, 36.0, 32.142857142857146)"
05-01-2023 17:36:25.955213,"(3.2, 4.1, 3.9576271186440675)","(1.75, 2.24, 2.236666666666667)","(5.0, 6.2, 6.1692307692307695)","(91.0, 280.0, 242.85714285714286)","(13.0, 17.0, 16.357142857142858)","(21.0, 32.0, 29.681818181818183)","(61.0, 110.0, 97.5)","(21.0, 36.0, 32.142857142857146)"
05-01-2023 17:36:26.994846,"(3.2, 4.0, 3.9944444444444445)","(1.75, 2.24, 2.235555555555556)","(5.0, 6.2, 6.15)","(91.0, 280.0, 242.85714285714286)","(13.0, 17.0, 16.045454545454547)","(21.0, 32.0, 29.681818181818183)","(61.0, 110.0, 97.5)","(21.0, 36.0, 32.142857142857146)"
05-01-2023 17:36:28.044281,"(3.2, 4.0, 3.9944444444444445)","(1.75, 2.24, 2.235555555555556)","(5.0, 6.2, 6.16)","(91.0, 280.0, 242.85714285714286)","(13.0, 16.5, 16.0)","(21.0, 32.0, 29.681818181818183)","(61.0, 110.0, 97.5)","(21.0, 36.0, 32.142857142857146)"
05-01-2023 17:36:29.109777,"(3.2, 4.0, 3.9944444444444445)","(1.75, 2.24, 2.2375000000000003)","(5.0, 6.2, 6.16)","(91.0, 280.0, 242.85714285714286)","(13.0, 16.5, 16.0)","(21.0, 32.0, 29.75)","(61.0, 110.0, 97.5)","(21.0, 36.0, 32.5)"
05-01-2023 17:36:30.281387,"(3.2, 4.1, 3.987179487179487)","(1.75, 2.24, 2.228888888888889)","(5.0, 6.4, 6.1230769230769235)","(91.0, 280.0, 190.0)","(13.0, 16.5, 17.75)","(21.0, 32.0, 29.75)","(61.0, 110.0, 97.5)","(21.0, 36.0, 34.44444444444444)"
05-01-2023 17:36:31.329676,"(3.2, 4.1, 3.982142857142857)","(1.75, 2.22, 2.21)","(5.0, 6.2, 6.141176470588236)","(91.0, 280.0, 196.66666666666666)","(13.0, 19.0, 17.166666666666668)","(21.0, 32.0, 29.75)","(61.0, 110.0, 97.5)","(21.0, 36.0, 35.6)"
05-01-2023 17:36:32.389512,"(3.2, 4.1, 4.010810810810811)","(1.75, 2.2, 2.1933333333333334)","(5.0, 6.2, 6.109090909090909)","(91.0, 270.0, 196.66666666666666)","(13.0, 18.5, 18.1)","(21.0, 32.0, 29.75)","(61.0, 110.0, 97.5)","(21.0, 36.0, 35.63636363636364)"
05-01-2023 17:36:33.469333,"(3.2, 4.1, 4.0303571428571425)","(1.75, 2.2, 2.184)","(5.0, 6.2, 6.128571428571429)","(91.0, 270.0, 196.66666666666666)","(13.0, 18.5, 18.1)","(21.0, 32.0, 29.75)","(61.0, 110.0, 97.5)","(21.0, 36.0, 35.63636363636364)"
05-01-2023 17:36:34.538541,"(3.2, 4.1, 4.0303571428571425)","(1.75, 2.2, 2.1900000000000004)","(5.0, 6.2, 6.128571428571429)","(91.0, 270.0, 236.66666666666669)","(13.0, 18.5, 17.5)","(21.0, 32.0, 29.75)","(61.0, 110.0, 97.5)","(21.0, 36.0, 35.714285714285715)"
05-01-2023 17:36:35.597169,"(3.2, 4.1, 4.0303571428571425)","(1.75, 2.2, 2.1900000000000004)","(5.0, 6.2, 6.128571428571429)","(91.0, 270.0, 210.0)","(13.0, 18.5, 17.833333333333332)","(21.0, 32.0, 29.75)","(61.0, 110.0, 90.55555555555556)","(21.0, 36.0, 35.714285714285715)"
05-01-2023 17:36:36.773006,"(3.2, 4.1, 4.0203125)","(1.75, 2.2, 2.1900000000000004)","(5.0, 6.2, 6.131818181818182)","(91.0, 260.0, 220.0)","(13.0, 19.5, 17.333333333333332)","(21.0, 32.0, 29.75)","(61.0, 110.0, 95.41666666666666)","(21.0, 36.0, 35.5)"
05-01-2023 17:36:37.879112,"(3.2, 4.1, 4.0203125)","(1.75, 2.2, 2.1942857142857144)","(5.0, 6.2, 6.033333333333333)","(91.0, 260.0, 220.0)","(13.0, 19.0, 17.22222222222222)","(21.0, 32.0, 29.75)","(61.0, 110.0, 90.55555555555556)","(21.0, 36.0, 35.5)"
05-01-2023 17:36:39.049181,"(3.2, 4.1, 4.0203125)","(1.75, 2.2, 2.1942857142857144)","(5.0, 6.2, 6.11)","(91.0, 260.0, 220.0)","(13.0, 19.0, 17.22222222222222)","(21.0, 32.0, 29.75)","(61.0, 110.0, 90.55555555555556)","(21.0, 36.0, 35.5)"
05-01-2023 17:36:40.170208,"(3.2, 4.1, 4.0203125)","(1.75, 2.2, 2.1942857142857144)","(5.0, 6.2, 5.9750000000000005)","(91.0, 260.0, 220.0)","(13.0, 19.0, 17.22222222222222)","(21.0, 32.0, 29.75)","(61.0, 110.0, 90.55555555555556)","(21.0, 36.0, 35.5)"
05-01-2023 17:36:41.301028,"(3.2, 4.1, 4.043333333333333)","(1.75, 2.22, 2.1911111111111112)","(5.0, 6.2, 6.133333333333334)","(91.0, 260.0, 220.0)","(13.0, 19.0, 17.22222222222222)","(21.0, 32.0, 29.75)","(61.0, 110.0, 90.55555555555556)","(21.0, 36.0, 33.0)"
05-01-2023 17:36:42.351038,"(3.2, 4.1, 4.048148148148148)","(1.75, 2.22, 2.1925000000000003)","(5.0, 6.2, 6.1000000000000005)","(91.0, 260.0, 220.0)","(13.0, 19.0, 17.22222222222222)","(21.0, 32.0, 29.75)","(61.0, 110.0, 90.55555555555556)","(21.0, 36.0, 35.0)"
05-01-2023 17:36:43.379016,"(3.2, 4.1, 3.995)","(1.75, 2.2, 2.1637500000000003)","(5.0, 6.2, 6.057142857142857)","(91.0, 260.0, 210.0)","(13.0, 19.0, 17.25)","(21.0, 32.0, 29.75)","(61.0, 110.0, 90.55555555555556)","(21.0, 36.0, 35.0)"
05-01-2023 17:36:44.474945,"(3.2, 4.1, 3.995)","(1.75, 2.2, 2.166857142857143)","(5.0, 6.2, 6.057142857142857)","(91.0, 270.0, 210.0)","(13.0, 18.5, 17.25)","(21.0, 32.0, 29.75)","(61.0, 110.0, 90.55555555555556)","(21.0, 36.0, 35.0)"
05-01-2023 17:36:45.563315,"(3.2, 4.1, 3.995)","(1.75, 2.2, 2.166857142857143)","(5.0, 6.2, 6.057142857142857)","(91.0, 280.0, 233.33333333333334)","(13.0, 18.5, 17.73076923076923)","(21.0, 32.0, 29.75)","(61.0, 110.0, 92.5)","(21.0, 36.0, 35.0)"
05-01-2023 17:36:46.608791,"(3.2, 4.2, 4.188518518518519)","(1.75, 2.2, 2.1634782608695655)","(5.0, 6.2, 6.057142857142857)","(91.0, 280.0, 213.33333333333334)","(13.0, 18.5, 17.73076923076923)","(21.0, 32.0, 29.75)","(61.0, 110.0, 95.0)","(21.0, 36.0, 35.0)"
05-01-2023 17:36:47.694951,"(3.2, 4.2, 4.197188755020081)","(1.75, 2.2, 2.166315789473684)","(5.0, 6.2, 6.057142857142857)","(91.0, 280.0, 213.33333333333334)","(13.0, 18.5, 17.73076923076923)","(21.0, 32.0, 29.75)","(61.0, 110.0, 96.66666666666667)","(21.0, 36.0, 35.0)"
05-01-2023 17:36:48.804324,"(3.2, 4.3, 4.274729241877256)","(1.75, 2.2, 2.166315789473684)","(5.0, 6.2, 6.05)","(91.0, 280.0, 213.33333333333334)","(13.0, 18.5, 17.342105263157894)","(21.0, 32.0, 29.75)","(61.0, 100.0, 96.66666666666667)","(21.0, 36.0, 35.0)"
05-01-2023 17:36:49.865787,"(3.2, 4.3, 4.232038834951456)","(1.75, 2.2, 2.166315789473684)","(5.0, 6.2, 6.1)","(91.0, 280.0, 213.33333333333334)","(13.0, 18.5, 17.342105263157894)","(21.0, 32.0, 29.75)","(61.0, 100.0, 96.66666666666667)","(21.0, 36.0, 35.0)"
05-01-2023 17:36:50.940645,"(3.2, 4.1, 4.061111111111111)","(1.75, 2.2, 2.166315789473684)","(5.0, 6.4, 6.242857142857143)","(91.0, 280.0, 213.33333333333334)","(13.0, 18.5, 17.5)","(21.0, 32.0, 29.75)","(61.0, 100.0, 96.66666666666667)","(21.0, 36.0, 35.0)"
05-01-2023 17:36:52.022747,"(3.2, 4.1, 4.067741935483871)","(1.75, 2.2, 2.166315789473684)","(5.0, 6.4, 6.235294117647059)","(91.0, 280.0, 213.33333333333334)","(13.0, 18.5, 17.5)","(21.0, 32.0, 30.526315789473685)","(61.0, 100.0, 96.66666666666667)","(21.0, 36.0, 35.0)"
05-01-2023 17:36:53.062058,"(3.2, 4.1, 4.0636363636363635)","(1.75, 2.2, 2.1658536585365855)","(5.0, 6.4, 6.254545454545455)","(91.0, 280.0, 213.33333333333334)","(13.0, 18.5, 17.5)","(21.0, 32.0, 30.526315789473685)","(61.0, 100.0, 96.66666666666667)","(21.0, 36.0, 35.0)"
05-01-2023 17:36:54.113724,"(3.2, 4.1, 4.008928571428571)","(1.75, 2.16, 2.146818181818182)","(5.0, 6.4, 6.254545454545455)","(91.0, 280.0, 213.33333333333334)","(13.0, 18.5, 17.5)","(21.0, 32.0, 30.526315789473685)","(61.0, 100.0, 96.66666666666667)","(21.0, 36.0, 35.0)"
05-01-2023 17:36:55.372311,"(3.2, 4.1, 4.055555555555555)","(1.75, 2.16, 2.144390243902439)","(5.0, 6.4, 6.300000000000001)","(91.0, 280.0, 213.33333333333334)","(13.0, 18.5, 17.642857142857142)","(21.0, 32.0, 30.526315789473685)","(61.0, 100.0, 96.66666666666667)","(21.0, 36.0, 35.0)"
05-01-2023 17:36:56.548578,"(3.2, 4.1, 4.055555555555555)","(1.75, 2.16, 2.1435897435897435)","(5.0, 6.4, 6.327272727272727)","(91.0, 280.0, 213.33333333333334)","(13.0, 18.5, 17.166666666666668)","(21.0, 32.0, 30.526315789473685)","(61.0, 100.0, 100.0)","(21.0, 36.0, 33.0)"
05-01-2023 17:36:57.748517,"(3.2, 4.1, 4.058620689655172)","(1.75, 2.18, 2.165263157894737)","(5.0, 6.4, 6.327272727272727)","(91.0, 280.0, 213.33333333333334)","(13.0, 18.0, 17.464285714285715)","(21.0, 32.0, 30.526315789473685)","(61.0, 130.0, 105.45454545454545)","(21.0, 36.0, 33.0)"
05-01-2023 17:36:58.781569,"(3.2, 4.1, 4.053846153846154)","(1.75, 2.18, 2.170769230769231)","(5.0, 6.4, 6.327272727272727)","(91.0, 280.0, 213.33333333333334)","(13.0, 18.0, 17.464285714285715)","(21.0, 32.0, 30.526315789473685)","(61.0, 130.0, 105.45454545454545)","(21.0, 36.0, 33.0)"
05-01-2023 17:36:59.868573,"(3.2, 4.1, 4.017647058823529)","(1.75, 2.18, 2.1434782608695655)","(5.0, 6.4, 6.2875000000000005)","(91.0, 280.0, 210.0)","(13.0, 18.0, 17.884615384615383)","(21.0, 32.0, 36.0)","(61.0, 130.0, 116.81818181818181)","(21.0, 36.0, 30.363636363636363)"
05-01-2023 17:37:00.918372,"(3.2, 4.2, 4.08235294117647)","(1.75, 2.12, 2.101818181818182)","(5.0, 6.6, 6.356521739130435)","(91.0, 270.0, 216.66666666666666)","(13.0, 18.0, 17.7)","(21.0, 40.0, 37.53846153846154)","(61.0, 120.0, 116.81818181818181)","(21.0, 34.0, 31.517241379310345)"
05-01-2023 17:37:01.995726,"(3.2, 4.2, 4.104761904761905)","(1.75, 2.12, 2.095)","(5.0, 6.6, 6.35)","(91.0, 270.0, 219.0909090909091)","(13.0, 18.0, 18.11111111111111)","(21.0, 40.0, 37.53846153846154)","(61.0, 120.0, 116.81818181818181)","(21.0, 34.0, 32.0)"
05-01-2023 17:37:03.100380,"(3.2, 4.2, 4.104761904761905)","(1.75, 2.12, 2.106666666666667)","(5.0, 6.6, 6.333333333333333)","(91.0, 270.0, 212.72727272727272)","(13.0, 19.5, 17.76923076923077)","(21.0, 40.0, 37.4)","(61.0, 120.0, 116.81818181818181)","(21.0, 34.0, 32.37837837837838)"
05-01-2023 17:37:04.178306,"(3.2, 4.2, 4.084615384615384)","(1.75, 2.12, 2.1171428571428574)","(5.0, 6.6, 6.446153846153846)","(91.0, 270.0, 200.0)","(13.0, 19.5, 17.76923076923077)","(21.0, 38.0, 37.4)","(61.0, 120.0, 105.0)","(21.0, 34.0, 32.628571428571426)"
05-01-2023 17:37:05.270266,"(3.2, 4.2, 4.084615384615384)","(1.75, 2.12, 2.1163636363636367)","(5.0, 6.6, 6.482352941176471)","(91.0, 270.0, 200.0)","(13.0, 19.5, 17.5)","(21.0, 38.0, 37.4)","(61.0, 120.0, 105.0)","(21.0, 34.0, 32.628571428571426)"
05-01-2023 17:37:06.346392,"(3.2, 4.2, 4.072222222222222)","(1.75, 2.1, 2.0834782608695654)","(5.0, 6.6, 6.428571428571429)","(91.0, 270.0, 200.0)","(13.0, 19.0, 18.25)","(21.0, 38.0, 37.4)","(61.0, 120.0, 105.0)","(21.0, 34.0, 32.76470588235294)"
05-01-2023 17:37:07.366541,"(3.2, 4.2, 4.064705882352941)","(1.75, 2.12, 2.115555555555556)","(5.0, 6.6, 6.392592592592592)","(91.0, 280.0, 235.0)","(13.0, 19.5, 18.3)","(21.0, 38.0, 37.4)","(61.0, 120.0, 105.0)","(21.0, 34.0, 32.89473684210526)"
05-01-2023 17:37:08.425681,"(3.2, 4.2, 4.064705882352941)","(1.75, 2.12, 2.1093333333333333)","(5.0, 6.6, 6.425806451612903)","(101.0, 280.0, 226.66666666666666)","(13.0, 19.5, 17.666666666666668)","(21.0, 40.0, 35.78947368421053)","(61.0, 120.0, 105.0)","(21.0, 34.0, 32.89473684210526)"
05-01-2023 17:37:09.451332,"(3.2, 4.2, 4.03030303030303)","(1.75, 2.14, 2.1222222222222222)","(5.0, 6.8, 6.425806451612903)","(101.0, 280.0, 226.66666666666666)","(13.0, 18.0, 17.666666666666668)","(21.0, 40.0, 35.78947368421053)","(61.0, 120.0, 105.0)","(21.0, 34.0, 32.89473684210526)"
05-01-2023 17:37:10.454540,"(3.2, 4.2, 4.057894736842106)","(1.75, 2.12, 2.1193939393939396)","(5.0, 6.6, 6.458823529411765)","(101.0, 280.0, 226.66666666666666)","(13.0, 18.0, 17.666666666666668)","(21.0, 40.0, 37.142857142857146)","(61.0, 120.0, 116.81818181818181)","(21.0, 34.0, 32.89473684210526)"
05-01-2023 17:37:11.467443,"(3.2, 4.2, 4.057894736842106)","(1.75, 2.12, 2.1182857142857143)","(5.0, 6.6, 6.431578947368421)","(101.0, 280.0, 226.66666666666666)","(13.0, 18.0, 17.666666666666668)","(21.0, 40.0, 36.25)","(61.0, 120.0, 105.0)","(21.0, 34.0, 32.89473684210526)"
05-01-2023 17:37:12.493181,"(3.2, 4.2, 4.057894736842106)","(1.75, 2.14, 2.131372549019608)","(5.0, 6.6, 6.377777777777777)","(101.0, 180.0, 160.0)","(13.0, 18.0, 17.666666666666668)","(21.0, 40.0, 36.25)","(61.0, 120.0, 115.0)","(21.0, 34.0, 32.0)"
05-01-2023 17:37:13.557224,"(3.2, 4.2, 4.064705882352941)","(1.75, 2.12, 2.1125000000000003)","(5.0, 6.6, 6.377777777777777)","(101.0, 180.0, 175.83333333333334)","(13.0, 18.0, 17.666666666666668)","(21.0, 40.0, 36.25)","(61.0, 120.0, 117.22222222222223)","(21.0, 34.0, 32.0)"
05-01-2023 17:37:14.620032,"(3.2, 4.2, 4.082051282051282)","(1.75, 2.12, 2.118235294117647)","(5.0, 6.6, 6.303225806451613)","(101.0, 180.0, 176.875)","(13.0, 18.0, 17.88888888888889)","(21.0, 40.0, 36.25)","(61.0, 120.0, 117.22222222222223)","(21.0, 34.0, 32.0)"
05-01-2023 17:37:15.680397,"(3.2, 4.2, 4.082051282051282)","(1.75, 2.12, 2.1153846153846154)","(5.0, 6.6, 6.2823529411764705)","(101.0, 180.0, 160.0)","(13.0, 19.0, 17.88888888888889)","(21.0, 40.0, 36.25)","(61.0, 120.0, 109.0)","(21.0, 34.0, 32.0)"
05-01-2023 17:37:16.743111,"(3.2, 4.2, 4.082051282051282)","(1.75, 2.12, 2.1153846153846154)","(5.0, 6.6, 6.472727272727273)","(101.0, 180.0, 160.0)","(13.0, 19.0, 18.0)","(21.0, 40.0, 35.5)","(61.0, 130.0, 113.18181818181819)","(21.0, 34.0, 32.0)"
05-01-2023 17:37:17.796239,"(3.2, 4.2, 4.09047619047619)","(1.75, 2.1, 2.083809523809524)","(5.0, 6.6, 6.509090909090909)","(101.0, 180.0, 160.0)","(13.0, 19.0, 18.0)","(21.0, 38.0, 37.5)","(61.0, 120.0, 113.18181818181819)","(21.0, 34.0, 32.0)"
05-01-2023 17:37:18.914457,"(3.2, 4.2, 4.073913043478261)","(1.75, 2.12, 2.090666666666667)","(5.0, 6.6, 6.571428571428571)","(101.0, 180.0, 160.0)","(13.0, 19.0, 18.0)","(21.0, 38.0, 37.111111111111114)","(61.0, 120.0, 113.18181818181819)","(21.0, 34.0, 31.846153846153847)"
05-01-2023 17:37:19.969651,"(3.2, 4.2, 4.079166666666667)","(1.75, 2.1, 2.0966666666666667)","(5.0, 6.6, 6.509090909090909)","(101.0, 180.0, 160.0)","(13.0, 19.0, 18.0)","(21.0, 38.0, 37.666666666666664)","(61.0, 120.0, 113.18181818181819)","(21.0, 34.0, 32.0)"
