,Delightful Anna,Attahua Ace,Blissfull Identity,Marley Bromac,Seven Rippin Aces,Shes So Brave,Rippin Good Feelin,Spruce Loose,Wotnow Swanee,Betterthankkylie
15-12-2022 12:26:53.893598,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(21.0, 48.0, 41.44444444444444)","(21.0, 44.0, 33.0)","(101.0, 920.0, 828.5)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:26:55.050090,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(21.0, 48.0, 41.44444444444444)","(21.0, 44.0, 33.0)","(101.0, 910.0, 828.5)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:26:56.258767,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(21.0, 48.0, 41.44444444444444)","(21.0, 44.0, 33.0)","(101.0, 910.0, 810.5)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:26:57.850300,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(21.0, 48.0, 41.44444444444444)","(21.0, 44.0, 33.0)","(101.0, 890.0, 810.5)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:26:59.098900,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(21.0, 48.0, 41.44444444444444)","(21.0, 44.0, 33.0)","(101.0, 890.0, 737.2727272727273)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:00.373696,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(21.0, 48.0, 41.44444444444444)","(21.0, 44.0, 33.0)","(101.0, 880.0, 737.2727272727273)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:01.741386,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 41.44444444444444)","(21.0, 44.0, 33.0)","(101.0, 880.0, 599.6428571428571)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:02.915976,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 41.44444444444444)","(21.0, 44.0, 33.0)","(101.0, 880.0, 683.75)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:04.150561,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 41.44444444444444)","(21.0, 44.0, 33.0)","(101.0, 880.0, 683.75)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:05.464087,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 38.5)","(21.0, 44.0, 33.0)","(101.0, 880.0, 683.75)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:06.689171,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 38.5)","(21.0, 44.0, 33.0)","(101.0, 880.0, 721.25)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:08.000235,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 38.5)","(21.0, 44.0, 33.0)","(101.0, 930.0, 770.0)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:09.259692,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 38.5)","(21.0, 44.0, 33.0)","(101.0, 920.0, 770.0)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:10.399094,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 38.5)","(21.0, 44.0, 33.0)","(101.0, 920.0, 770.0)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:11.525248,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 38.5)","(21.0, 44.0, 33.0)","(101.0, 920.0, 706.25)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:12.636869,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 38.5)","(21.0, 44.0, 33.0)","(101.0, 910.0, 819.5)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:13.745580,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 38.5)","(21.0, 44.0, 29.333333333333332)","(101.0, 900.0, 745.4545454545454)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:14.873187,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 745.4545454545454)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:15.968163,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 745.4545454545454)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:17.051831,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 745.4545454545454)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:18.162769,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 606.0714285714286)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:19.552669,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 691.25)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:20.825955,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 691.25)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:22.091558,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 743.75)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:23.353166,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 960.0, 794.5454545454546)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:24.852186,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 950.0, 794.5454545454546)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:26.215247,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 950.0, 794.5454545454546)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:27.517366,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 950.0, 846.5)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:28.799237,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 930.0, 846.5)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:29.964312,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 930.0, 819.5)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:31.043532,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 900.0, 819.5)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:32.192553,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 900.0, 728.75)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:33.415591,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 940.0, 846.5)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:34.575594,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 930.0, 846.5)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:35.737245,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 930.0, 846.5)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:36.890650,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 910.0, 706.25)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:38.145588,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 910.0, 706.25)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:39.533154,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.846153846153847)","(4.8, 8.6, 7.75)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 900.0, 745.4545454545454)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:40.776899,"(3.6, 3.95, 3.725)","(4.8, 8.4, 7.885714285714286)","(4.8, 8.6, 6.3999999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 745.4545454545454)","(11.0, 19.5, 15.46)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:41.997821,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.885714285714286)","(4.8, 8.6, 6.3999999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 691.25)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:43.123549,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.885714285714286)","(4.8, 8.6, 6.3999999999999995)","(20.0, 48.0, 37.2)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 691.25)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:44.324755,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.885714285714286)","(4.8, 8.0, 6.2)","(20.0, 48.0, 39.0)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 691.25)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:45.486643,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.885714285714286)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.0)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 743.75)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:46.696790,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.885714285714286)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.0)","(21.0, 44.0, 29.333333333333332)","(101.0, 960.0, 743.75)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:47.878192,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.885714285714286)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.0)","(21.0, 44.0, 29.333333333333332)","(101.0, 950.0, 794.5454545454546)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:49.115741,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.885714285714286)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.0)","(21.0, 44.0, 29.333333333333332)","(101.0, 950.0, 794.5454545454546)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:50.444582,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.885714285714286)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.0)","(21.0, 44.0, 29.333333333333332)","(101.0, 950.0, 794.5454545454546)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:51.719278,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.885714285714286)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.0)","(21.0, 44.0, 29.333333333333332)","(101.0, 950.0, 846.5)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:52.958102,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.885714285714286)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 930.0, 770.0)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:54.191183,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.885714285714286)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 920.0, 770.0)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:55.410145,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.885714285714286)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 920.0, 770.0)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:56.519526,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.885714285714286)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 920.0, 819.5)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:57.846759,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.885714285714286)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 900.0, 745.4545454545454)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:27:59.141968,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.885714285714286)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 745.4545454545454)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:00.419562,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.885714285714286)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 794.5454545454546)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:01.689658,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.885714285714286)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 950.0, 728.75)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:02.965998,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.885714285714286)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 940.0, 846.5)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:04.209790,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.885714285714286)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 930.0, 846.5)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:05.425053,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.885714285714286)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 920.0, 770.0)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:06.639847,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.885714285714286)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 920.0, 706.25)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:07.817651,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.5)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 910.0, 819.5)","(11.0, 19.5, 16.133333333333333)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:08.989711,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.5)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 900.0, 745.4545454545454)","(11.0, 19.5, 15.899999999999999)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:10.236011,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.5)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 745.4545454545454)","(11.0, 19.5, 11.74)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:11.433478,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.5)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 890.0, 794.5454545454546)","(11.0, 19.5, 15.620000000000001)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:12.627779,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.5)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 39.857142857142854)","(21.0, 44.0, 29.333333333333332)","(101.0, 950.0, 728.75)","(11.0, 19.5, 15.620000000000001)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:13.938059,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.5)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 29.0)","(21.0, 44.0, 29.333333333333332)","(101.0, 940.0, 846.5)","(11.0, 19.5, 15.620000000000001)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
15-12-2022 12:28:15.253582,"(3.6, 3.95, 3.8000000000000003)","(4.8, 8.4, 7.5)","(4.8, 7.6, 6.066666666666666)","(20.0, 48.0, 29.0)","(21.0, 44.0, 29.333333333333332)","(101.0, 930.0, 770.0)","(11.0, 19.5, 15.620000000000001)","(26.0, 65.0, 37.666666666666664)","(3.1, 7.8, 6.119999999999999)","(21.0, 55.0, 43.16666666666667)"
