,Elles Shadow,Sweet She Is,Ema Rock,Black Jag,Shadow Doll,Zipping Randy,Lads On Tour,Aussie Ophira
09-01-2023 17:20:20.569592,"(51.0, 130.0, 129.0909090909091)","(15.0, 28.0, 27.62962962962963)","(1.35, 1.61, 1.6025)","(5.5, 7.6, 7.297560975609756)","(21.0, 40.0, 38.0)","(101.0, 380.0, 360.0)","(7.0, 11.5, 11.304347826086957)","(9.0, 12.5, 11.852941176470589)"
09-01-2023 17:20:21.617182,"(51.0, 130.0, 129.0909090909091)","(15.0, 28.0, 27.62962962962963)","(1.35, 1.61, 1.6025)","(5.5, 7.6, 7.297560975609756)","(21.0, 40.0, 38.0)","(101.0, 380.0, 357.5)","(7.0, 11.5, 11.235294117647058)","(9.0, 12.5, 11.852941176470589)"
09-01-2023 17:20:22.690265,"(51.0, 130.0, 129.0909090909091)","(15.0, 28.0, 27.68)","(1.35, 1.61, 1.5966666666666667)","(5.5, 7.6, 7.297560975609756)","(21.0, 40.0, 38.0)","(101.0, 380.0, 299.0909090909091)","(7.0, 11.5, 11.235294117647058)","(9.0, 12.5, 11.871428571428572)"
09-01-2023 17:20:23.790272,"(51.0, 130.0, 129.0909090909091)","(15.0, 28.0, 27.68)","(1.35, 1.61, 1.5966666666666667)","(5.5, 7.6, 7.297560975609756)","(21.0, 40.0, 38.0)","(101.0, 370.0, 318.0)","(7.0, 11.5, 11.235294117647058)","(9.0, 12.5, 11.871428571428572)"
09-01-2023 17:20:24.909977,"(51.0, 130.0, 129.0909090909091)","(15.0, 28.0, 27.714285714285715)","(1.35, 1.61, 1.6004)","(5.5, 7.6, 7.297560975609756)","(21.0, 40.0, 38.0)","(101.0, 370.0, 310.0)","(7.0, 11.5, 11.326923076923077)","(9.0, 12.5, 11.878378378378379)"
09-01-2023 17:20:25.963577,"(51.0, 130.0, 129.0909090909091)","(15.0, 28.0, 27.714285714285715)","(1.4, 1.6, 1.5978260869565217)","(5.5, 7.6, 7.4487804878048784)","(21.0, 40.0, 38.0)","(101.0, 370.0, 310.0)","(7.5, 11.5, 11.326923076923077)","(10.0, 12.5, 11.88888888888889)"
09-01-2023 17:20:27.028102,"(51.0, 130.0, 129.16666666666666)","(15.0, 28.0, 27.714285714285715)","(1.4, 1.6, 1.5972222222222223)","(5.5, 7.6, 7.4487804878048784)","(21.0, 40.0, 38.0)","(101.0, 370.0, 328.0)","(7.5, 11.5, 11.25)","(10.0, 12.5, 11.88888888888889)"
09-01-2023 17:20:28.071913,"(51.0, 130.0, 129.16666666666666)","(15.0, 29.0, 28.565217391304348)","(1.4, 1.6, 1.5972222222222223)","(5.5, 7.6, 7.4487804878048784)","(21.0, 40.0, 38.0)","(101.0, 370.0, 328.0)","(7.5, 11.5, 11.25)","(10.0, 12.5, 11.88888888888889)"
09-01-2023 17:20:29.142756,"(51.0, 130.0, 129.16666666666666)","(15.0, 29.0, 28.565217391304348)","(1.4, 1.6, 1.5972222222222223)","(5.5, 7.6, 7.4487804878048784)","(21.0, 40.0, 38.0)","(101.0, 370.0, 328.0)","(7.5, 11.5, 11.25)","(10.0, 12.5, 11.88888888888889)"
09-01-2023 17:20:30.219421,"(51.0, 130.0, 129.16666666666666)","(15.0, 29.0, 28.565217391304348)","(1.4, 1.6, 1.5972222222222223)","(5.5, 7.6, 7.4487804878048784)","(21.0, 40.0, 38.0)","(101.0, 370.0, 328.0)","(7.5, 11.5, 11.25)","(10.0, 12.5, 11.88888888888889)"
09-01-2023 17:20:31.343493,"(51.0, 130.0, 129.16666666666666)","(15.0, 29.0, 28.565217391304348)","(1.4, 1.6, 1.5972222222222223)","(5.5, 7.6, 7.4487804878048784)","(21.0, 40.0, 38.0)","(101.0, 370.0, 331.8181818181818)","(7.5, 11.5, 11.25)","(10.0, 12.5, 11.88888888888889)"
09-01-2023 17:20:32.480809,"(51.0, 130.0, 129.16666666666666)","(15.0, 29.0, 28.565217391304348)","(1.4, 1.6, 1.5972222222222223)","(5.5, 7.6, 7.4487804878048784)","(21.0, 40.0, 38.0)","(101.0, 370.0, 331.8181818181818)","(7.5, 11.5, 10.9)","(10.0, 12.5, 11.871428571428572)"
09-01-2023 17:20:33.582377,"(51.0, 130.0, 129.16666666666666)","(15.0, 29.0, 28.84)","(1.4, 1.61, 1.5972222222222223)","(5.5, 7.6, 7.4487804878048784)","(21.0, 40.0, 37.45454545454545)","(101.0, 370.0, 338.0)","(7.5, 11.5, 11.2)","(10.0, 12.5, 11.88888888888889)"
09-01-2023 17:20:34.658551,"(51.0, 130.0, 129.16666666666666)","(15.0, 29.0, 28.84)","(1.4, 1.6, 1.5972222222222223)","(5.5, 7.6, 7.4487804878048784)","(21.0, 40.0, 37.45454545454545)","(101.0, 370.0, 338.0)","(7.5, 11.5, 11.2)","(10.0, 12.5, 11.88888888888889)"
09-01-2023 17:20:35.753850,"(51.0, 130.0, 129.16666666666666)","(15.0, 29.0, 28.84)","(1.4, 1.6, 1.5972222222222223)","(5.5, 7.6, 7.4487804878048784)","(21.0, 40.0, 37.45454545454545)","(101.0, 370.0, 338.0)","(7.5, 11.5, 11.2)","(10.0, 12.5, 11.88888888888889)"
09-01-2023 17:20:36.811099,"(51.0, 130.0, 129.16666666666666)","(15.0, 29.0, 28.84)","(1.4, 1.6, 1.5993333333333335)","(5.5, 7.6, 7.4714285714285715)","(21.0, 40.0, 35.714285714285715)","(101.0, 370.0, 346.0)","(7.5, 11.5, 11.2)","(10.0, 12.5, 11.921052631578947)"
09-01-2023 17:20:37.905154,"(51.0, 130.0, 129.16666666666666)","(15.0, 29.0, 28.84)","(1.4, 1.6, 1.599425287356322)","(5.5, 7.6, 7.4714285714285715)","(21.0, 36.0, 33.67741935483871)","(101.0, 370.0, 347.5)","(7.5, 11.5, 11.2)","(10.0, 12.5, 11.921052631578947)"
09-01-2023 17:20:38.940751,"(51.0, 130.0, 129.16666666666666)","(15.0, 29.0, 28.84)","(1.4, 1.6, 1.599425287356322)","(5.5, 7.6, 7.44)","(21.0, 36.0, 33.16129032258065)","(101.0, 370.0, 338.0)","(7.5, 11.5, 10.9)","(10.0, 12.5, 11.935897435897436)"
09-01-2023 17:20:39.969611,"(51.0, 130.0, 129.16666666666666)","(15.0, 30.0, 29.75)","(1.4, 1.61, 1.6073076923076923)","(5.5, 7.6, 7.44)","(21.0, 36.0, 33.16129032258065)","(101.0, 370.0, 338.0)","(7.5, 11.5, 10.9)","(10.0, 12.5, 11.935897435897436)"
09-01-2023 17:20:41.018477,"(51.0, 130.0, 129.16666666666666)","(15.0, 32.0, 30.105263157894736)","(1.4, 1.61, 1.6073076923076923)","(5.5, 7.6, 7.44)","(21.0, 36.0, 32.17391304347826)","(101.0, 370.0, 346.0)","(7.5, 11.5, 11.2)","(10.0, 12.5, 11.935897435897436)"
09-01-2023 17:20:42.086833,"(51.0, 130.0, 129.16666666666666)","(15.0, 32.0, 30.444444444444443)","(1.4, 1.6, 1.5990000000000002)","(5.5, 7.6, 7.445714285714286)","(21.0, 36.0, 34.08695652173913)","(101.0, 370.0, 346.0)","(7.5, 11.5, 11.2)","(10.0, 12.5, 12.0)"
09-01-2023 17:20:43.158276,"(51.0, 130.0, 129.16666666666666)","(15.0, 32.0, 29.75)","(1.4, 1.6, 1.599056603773585)","(5.5, 7.6, 7.44)","(21.0, 36.0, 34.08695652173913)","(101.0, 370.0, 335.7142857142857)","(7.5, 11.5, 11.2)","(10.0, 12.5, 12.0)"
09-01-2023 17:20:44.228146,"(51.0, 130.0, 129.33333333333334)","(15.0, 32.0, 29.75)","(1.4, 1.6, 1.599056603773585)","(5.5, 7.6, 7.44)","(21.0, 36.0, 34.08695652173913)","(101.0, 370.0, 322.72727272727275)","(7.5, 11.5, 11.2)","(10.0, 12.5, 12.0)"
09-01-2023 17:20:45.302930,"(51.0, 130.0, 129.33333333333334)","(15.0, 32.0, 29.75)","(1.4, 1.6, 1.5996000000000001)","(5.5, 7.6, 7.44)","(21.0, 36.0, 34.08695652173913)","(101.0, 370.0, 340.0)","(7.5, 11.5, 11.2)","(10.0, 12.5, 12.0)"
09-01-2023 17:20:46.384719,"(51.0, 130.0, 129.33333333333334)","(15.0, 32.0, 30.666666666666668)","(1.4, 1.61, 1.608)","(5.5, 7.6, 7.44)","(21.0, 36.0, 34.08695652173913)","(101.0, 360.0, 341.53846153846155)","(7.5, 11.5, 11.2)","(10.0, 12.5, 12.0)"
09-01-2023 17:20:47.414415,"(51.0, 130.0, 129.16666666666666)","(15.0, 32.0, 30.105263157894736)","(1.4, 1.63, 1.6226315789473684)","(5.5, 7.4, 7.177777777777778)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 341.53846153846155)","(7.5, 11.5, 10.9)","(10.0, 12.5, 12.0)"
09-01-2023 17:20:48.449434,"(51.0, 130.0, 129.16666666666666)","(15.0, 32.0, 30.2)","(1.4, 1.63, 1.632)","(5.5, 7.4, 7.177777777777778)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 341.53846153846155)","(7.5, 11.5, 10.9)","(10.0, 12.5, 12.0)"
09-01-2023 17:20:49.494651,"(51.0, 130.0, 129.16666666666666)","(15.0, 32.0, 29.066666666666666)","(1.4, 1.64, 1.632)","(5.5, 7.4, 7.266666666666667)","(21.0, 36.0, 32.61538461538461)","(101.0, 360.0, 341.53846153846155)","(7.5, 11.5, 11.2)","(10.0, 12.5, 11.978260869565217)"
09-01-2023 17:20:50.590247,"(51.0, 130.0, 129.23076923076923)","(15.0, 32.0, 29.066666666666666)","(1.4, 1.63, 1.6215384615384616)","(5.5, 7.4, 7.266666666666667)","(21.0, 36.0, 32.61538461538461)","(101.0, 360.0, 333.33333333333337)","(7.5, 11.5, 11.2)","(10.0, 12.0, 11.978260869565217)"
09-01-2023 17:20:51.672124,"(51.0, 130.0, 129.23076923076923)","(15.0, 32.0, 29.066666666666666)","(1.4, 1.63, 1.6215384615384616)","(5.5, 7.4, 7.266666666666667)","(21.0, 36.0, 32.61538461538461)","(101.0, 360.0, 341.53846153846155)","(7.5, 11.5, 11.2)","(10.0, 12.0, 11.972222222222221)"
09-01-2023 17:20:52.733307,"(51.0, 130.0, 129.23076923076923)","(15.0, 32.0, 29.6)","(1.4, 1.63, 1.616)","(5.5, 7.4, 7.328571428571429)","(21.0, 36.0, 32.61538461538461)","(101.0, 360.0, 341.53846153846155)","(7.5, 11.5, 11.2)","(10.0, 12.0, 11.972222222222221)"
09-01-2023 17:20:53.752731,"(51.0, 130.0, 129.23076923076923)","(15.0, 32.0, 29.6)","(1.4, 1.62, 1.616)","(5.5, 7.4, 7.323076923076924)","(21.0, 36.0, 32.61538461538461)","(101.0, 360.0, 333.33333333333337)","(7.5, 11.5, 11.2)","(10.0, 12.0, 11.972222222222221)"
09-01-2023 17:20:54.761337,"(51.0, 130.0, 129.23076923076923)","(15.0, 32.0, 29.6)","(1.4, 1.62, 1.616)","(5.5, 7.4, 7.323076923076924)","(21.0, 36.0, 32.61538461538461)","(101.0, 360.0, 333.33333333333337)","(7.5, 11.5, 11.2)","(10.0, 12.0, 11.972222222222221)"
09-01-2023 17:20:55.804384,"(51.0, 130.0, 129.23076923076923)","(15.0, 32.0, 29.6)","(1.4, 1.62, 1.612)","(5.5, 7.4, 7.257142857142857)","(21.0, 36.0, 32.61538461538461)","(101.0, 360.0, 333.33333333333337)","(7.5, 11.5, 10.9)","(10.0, 12.0, 11.935897435897436)"
09-01-2023 17:20:56.795025,"(51.0, 130.0, 129.0909090909091)","(15.0, 32.0, 29.6)","(1.4, 1.62, 1.612)","(5.5, 7.4, 7.257142857142857)","(21.0, 36.0, 32.61538461538461)","(101.0, 360.0, 333.33333333333337)","(7.5, 11.5, 10.9)","(10.0, 12.5, 11.935897435897436)"
09-01-2023 17:20:57.814384,"(51.0, 130.0, 129.0909090909091)","(15.0, 32.0, 29.6)","(1.4, 1.62, 1.6175000000000002)","(5.5, 7.4, 7.257142857142857)","(21.0, 36.0, 32.61538461538461)","(101.0, 360.0, 341.53846153846155)","(7.5, 11.5, 11.153846153846153)","(10.0, 12.5, 12.631578947368421)"
09-01-2023 17:20:58.877974,"(51.0, 130.0, 129.0909090909091)","(15.0, 32.0, 30.285714285714285)","(1.4, 1.6, 1.595487804878049)","(5.5, 7.4, 7.3090909090909095)","(21.0, 36.0, 32.61538461538461)","(101.0, 360.0, 333.33333333333337)","(7.5, 11.5, 11.263157894736842)","(10.0, 13.0, 12.653846153846153)"
09-01-2023 17:20:59.943234,"(51.0, 130.0, 129.23076923076923)","(15.0, 32.0, 29.517241379310345)","(1.4, 1.59, 1.5898360655737707)","(5.5, 7.4, 7.328571428571429)","(21.0, 36.0, 32.74074074074074)","(101.0, 360.0, 333.33333333333337)","(7.5, 11.5, 11.263157894736842)","(10.0, 13.0, 12.75)"
09-01-2023 17:21:01.032471,"(51.0, 130.0, 129.23076923076923)","(15.0, 32.0, 29.517241379310345)","(1.4, 1.59, 1.5898412698412698)","(5.5, 7.4, 7.28421052631579)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 333.33333333333337)","(7.5, 11.5, 11.263157894736842)","(10.0, 13.0, 12.75)"
09-01-2023 17:21:02.127242,"(51.0, 130.0, 129.23076923076923)","(15.0, 32.0, 29.517241379310345)","(1.4, 1.6, 1.5940458015267176)","(5.5, 7.4, 7.28421052631579)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 333.33333333333337)","(7.5, 11.5, 11.263157894736842)","(10.0, 13.0, 12.75)"
09-01-2023 17:21:03.259689,"(51.0, 130.0, 129.23076923076923)","(15.0, 32.0, 29.517241379310345)","(1.4, 1.6, 1.5936296296296297)","(5.5, 7.4, 7.28421052631579)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 333.33333333333337)","(7.5, 11.5, 11.263157894736842)","(10.0, 13.0, 12.75)"
09-01-2023 17:21:04.381332,"(51.0, 130.0, 129.41176470588235)","(15.0, 32.0, 29.517241379310345)","(1.4, 1.6, 1.5936296296296297)","(5.5, 7.4, 7.2625)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 333.33333333333337)","(7.5, 11.5, 11.153846153846153)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:05.455997,"(51.0, 140.0, 135.55555555555554)","(15.0, 32.0, 29.75)","(1.4, 1.6, 1.5936296296296297)","(5.5, 7.4, 7.253333333333334)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 333.33333333333337)","(7.5, 11.5, 11.181818181818182)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:06.571242,"(51.0, 140.0, 135.55555555555554)","(15.0, 32.0, 29.75)","(1.4, 1.6, 1.5894845360824743)","(5.5, 7.4, 7.270588235294118)","(21.0, 36.0, 33.25)","(101.0, 360.0, 333.33333333333337)","(7.5, 11.5, 11.294117647058824)","(10.0, 13.0, 12.805555555555555)"
09-01-2023 17:21:07.679996,"(51.0, 140.0, 134.73684210526315)","(15.0, 32.0, 29.818181818181817)","(1.4, 1.59, 1.5811764705882354)","(5.5, 7.4, 7.338461538461539)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 333.33333333333337)","(7.5, 11.5, 12.026315789473685)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:08.737278,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.75)","(1.35, 1.59, 1.585)","(5.5, 7.4, 7.3500000000000005)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 333.33333333333337)","(7.5, 12.5, 11.61111111111111)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:09.789514,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 28.903225806451612)","(1.35, 1.59, 1.5881818181818184)","(5.5, 7.4, 7.3500000000000005)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 333.33333333333337)","(7.5, 12.5, 11.576923076923077)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:10.806888,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.157894736842106)","(1.35, 1.6, 1.5947368421052632)","(5.5, 7.4, 7.3500000000000005)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 345.0)","(7.5, 12.5, 11.576923076923077)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:11.850853,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 28.823529411764707)","(1.35, 1.6, 1.5947368421052632)","(5.5, 7.4, 7.327272727272727)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 345.0)","(7.5, 12.5, 11.357142857142858)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:12.880937,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.272727272727273)","(1.35, 1.6, 1.5947368421052632)","(5.5, 7.4, 7.327272727272727)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 345.0)","(7.5, 12.5, 11.456521739130435)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:14.004211,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.272727272727273)","(1.35, 1.6, 1.5947368421052632)","(5.5, 7.4, 7.327272727272727)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 345.0)","(7.5, 12.5, 11.456521739130435)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:15.063308,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.48148148148148)","(1.35, 1.6, 1.5947368421052632)","(5.5, 7.4, 7.327272727272727)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 333.33333333333337)","(7.5, 12.5, 11.738095238095237)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:16.101791,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.48148148148148)","(1.35, 1.6, 1.592857142857143)","(5.5, 7.4, 7.3500000000000005)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 333.33333333333337)","(7.5, 12.5, 11.891304347826086)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:17.218742,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.48148148148148)","(1.35, 1.6, 1.5916666666666668)","(5.5, 7.4, 7.3500000000000005)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 333.33333333333337)","(7.5, 12.5, 11.94)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:18.309014,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.48148148148148)","(1.35, 1.6, 1.5916666666666668)","(5.5, 7.4, 7.3500000000000005)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 333.33333333333337)","(7.5, 12.5, 11.94)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:19.404049,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.48148148148148)","(1.35, 1.6, 1.5916666666666668)","(5.5, 7.4, 7.3500000000000005)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 333.33333333333337)","(7.5, 12.5, 11.94)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:20.498150,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.48148148148148)","(1.35, 1.6, 1.5916666666666668)","(5.5, 7.4, 7.3500000000000005)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 333.33333333333337)","(7.5, 12.5, 11.94)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:21.531292,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.48148148148148)","(1.35, 1.6, 1.5916666666666668)","(5.5, 7.4, 7.3500000000000005)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 333.33333333333337)","(7.5, 12.5, 11.94)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:22.588113,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.48148148148148)","(1.35, 1.6, 1.5916666666666668)","(5.5, 7.4, 7.327272727272727)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 333.33333333333337)","(7.5, 12.5, 11.852941176470589)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:23.586941,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.48148148148148)","(1.35, 1.6, 1.5916666666666668)","(5.5, 7.4, 7.327272727272727)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 333.33333333333337)","(7.5, 12.5, 12.092592592592593)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:24.587410,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.48148148148148)","(1.35, 1.58, 1.5792592592592594)","(5.5, 7.4, 7.3500000000000005)","(21.0, 36.0, 33.16129032258065)","(101.0, 360.0, 395.55555555555554)","(8.0, 12.5, 12.166666666666666)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:25.607570,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.58, 1.5791666666666668)","(5.5, 7.4, 7.3500000000000005)","(21.0, 36.0, 33.16129032258065)","(101.0, 440.0, 395.55555555555554)","(8.0, 12.5, 12.166666666666666)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:26.634826,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.59, 1.5862962962962963)","(5.5, 7.4, 7.3500000000000005)","(21.0, 36.0, 33.16129032258065)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.026315789473685)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:27.635216,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.59, 1.5876119402985076)","(5.5, 7.4, 7.3500000000000005)","(21.0, 36.0, 33.16129032258065)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.026315789473685)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:28.620823,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.59, 1.5876119402985076)","(5.5, 7.4, 7.3500000000000005)","(21.0, 36.0, 33.16129032258065)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.026315789473685)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:29.610489,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.59, 1.5876119402985076)","(5.5, 7.4, 7.3500000000000005)","(21.0, 36.0, 33.16129032258065)","(101.0, 440.0, 367.27272727272725)","(8.0, 12.5, 12.026315789473685)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:30.632297,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.59, 1.5876119402985076)","(5.5, 7.4, 7.327272727272727)","(21.0, 36.0, 33.16129032258065)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 11.944444444444445)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:31.813368,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.59, 1.5866666666666667)","(5.5, 7.4, 7.327272727272727)","(21.0, 36.0, 33.16129032258065)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 11.944444444444445)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:32.915704,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.59, 1.5866666666666667)","(5.5, 7.4, 7.327272727272727)","(21.0, 36.0, 33.16129032258065)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.210526315789474)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:33.985575,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.59, 1.5864705882352943)","(5.5, 7.4, 7.3500000000000005)","(21.0, 36.0, 33.16129032258065)","(101.0, 440.0, 406.25)","(8.0, 12.5, 12.131578947368421)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:35.063519,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.59, 1.5829411764705883)","(5.5, 7.4, 7.3500000000000005)","(21.0, 36.0, 33.16129032258065)","(101.0, 430.0, 356.6666666666667)","(8.0, 12.5, 12.131578947368421)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:36.134416,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.59, 1.5829411764705883)","(5.5, 7.4, 7.3500000000000005)","(21.0, 36.0, 33.16129032258065)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.131578947368421)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:37.216521,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.59, 1.59)","(5.5, 7.4, 7.338461538461539)","(21.0, 36.0, 33.16129032258065)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.045454545454545)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:38.255046,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.6, 1.59)","(5.5, 7.4, 7.32)","(21.0, 36.0, 33.16129032258065)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.131578947368421)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:39.324611,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.6, 1.576923076923077)","(5.5, 7.4, 7.273684210526316)","(21.0, 36.0, 33.333333333333336)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.131578947368421)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:40.366797,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.59, 1.5871428571428572)","(5.5, 7.4, 7.273684210526316)","(21.0, 36.0, 33.333333333333336)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.131578947368421)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:41.444311,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.59, 1.5871428571428572)","(5.5, 7.4, 7.273684210526316)","(21.0, 36.0, 33.333333333333336)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.088235294117647)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:42.493845,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.59, 1.5855555555555556)","(5.5, 7.4, 7.290909090909091)","(21.0, 36.0, 33.333333333333336)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.088235294117647)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:43.538340,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.59, 1.5855555555555556)","(5.5, 7.4, 7.290909090909091)","(21.0, 36.0, 33.333333333333336)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.0)","(10.0, 13.0, 12.794117647058824)"
09-01-2023 17:21:44.539702,"(71.0, 140.0, 134.73684210526315)","(18.0, 32.0, 29.833333333333332)","(1.35, 1.59, 1.5855555555555556)","(5.5, 7.4, 7.290909090909091)","(21.0, 36.0, 33.333333333333336)","(101.0, 440.0, 356.6666666666667)","(8.0, 12.5, 12.0)","(10.0, 13.0, 12.794117647058824)"
