,Come Along Jeffrey,Pythagoras,Sir Maximus,Francine,Zion,A Good Yarn,Dance Of Thunder,Outstanding Reward,Sugar And Sweet,Fabians Spirit,Snappy Lil Thing
08-12-2022 15:44:41.180358,"(3.4, 5.1, 4.963636363636363)","(10.0, 12.5, 12.25)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.7, 4.683333333333334)","(11.0, 14.5, 13.5)","(10.0, 17.5, 15.75)","(7.5, 9.6, 9.525)","(13.0, 16.0, 15.625)","(51.0, 55.0, 52.8)","(26.0, 50.0, 40.666666666666664)"
08-12-2022 15:44:42.464279,"(3.4, 5.1, 4.963636363636363)","(10.0, 12.5, 12.25)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.7, 4.683333333333334)","(11.0, 14.5, 13.5)","(10.0, 17.5, 15.75)","(7.5, 9.6, 9.525)","(13.0, 16.0, 15.625)","(51.0, 55.0, 52.8)","(26.0, 50.0, 40.666666666666664)"
08-12-2022 15:44:43.714648,"(3.4, 5.1, 4.963636363636363)","(10.0, 12.5, 12.25)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.7, 4.683333333333334)","(11.0, 14.5, 13.5)","(10.0, 17.5, 15.75)","(7.5, 9.6, 9.525)","(13.0, 16.0, 15.625)","(51.0, 55.0, 52.8)","(26.0, 50.0, 40.666666666666664)"
08-12-2022 15:44:44.994766,"(3.4, 5.1, 4.963636363636363)","(10.0, 12.5, 12.25)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.7, 4.683333333333334)","(11.0, 14.5, 13.5)","(10.0, 17.5, 15.75)","(7.5, 9.6, 9.525)","(13.0, 16.0, 15.625)","(51.0, 55.0, 52.8)","(26.0, 50.0, 40.666666666666664)"
08-12-2022 15:44:46.298394,"(3.4, 5.1, 4.963636363636363)","(10.0, 12.5, 12.25)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.7, 4.683333333333334)","(11.0, 14.5, 13.5)","(10.0, 17.5, 15.75)","(7.5, 9.6, 9.525)","(13.0, 16.0, 15.625)","(51.0, 55.0, 52.8)","(26.0, 50.0, 40.666666666666664)"
08-12-2022 15:44:47.632760,"(3.4, 5.1, 4.963636363636363)","(10.0, 12.5, 12.25)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.7, 4.683333333333334)","(11.0, 14.5, 13.5)","(10.0, 17.5, 15.75)","(7.5, 9.6, 9.525)","(13.0, 16.0, 15.625)","(51.0, 55.0, 52.8)","(26.0, 50.0, 40.75)"
08-12-2022 15:44:48.974659,"(3.4, 5.1, 4.963636363636363)","(10.0, 12.5, 12.25)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.7, 4.683333333333334)","(11.0, 14.5, 13.5)","(10.0, 17.5, 15.75)","(7.5, 9.6, 9.525)","(13.0, 16.0, 15.625)","(51.0, 55.0, 52.8)","(26.0, 55.0, 40.75)"
08-12-2022 15:44:50.296135,"(3.4, 5.1, 4.963636363636363)","(10.0, 12.5, 12.25)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.7, 4.683333333333334)","(11.0, 14.5, 13.5)","(10.0, 17.5, 15.75)","(7.5, 9.6, 9.525)","(13.0, 16.0, 15.625)","(51.0, 55.0, 52.8)","(26.0, 55.0, 40.75)"
08-12-2022 15:44:51.725070,"(3.4, 5.1, 4.963636363636363)","(10.0, 12.5, 12.25)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.7, 4.683333333333334)","(11.0, 14.5, 13.5)","(10.0, 17.5, 15.75)","(7.5, 9.6, 9.525)","(13.0, 16.0, 15.625)","(51.0, 55.0, 52.8)","(26.0, 55.0, 40.75)"
08-12-2022 15:44:53.028925,"(3.4, 5.1, 5.055555555555555)","(10.0, 12.5, 12.181818181818182)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.7, 4.683333333333334)","(11.0, 14.5, 13.5)","(10.0, 17.5, 16.807692307692307)","(7.5, 9.6, 9.789473684210526)","(13.0, 16.0, 15.625)","(51.0, 55.0, 52.8)","(26.0, 55.0, 40.75)"
08-12-2022 15:44:54.294456,"(3.4, 5.1, 5.055555555555555)","(10.0, 12.5, 12.181818181818182)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.7, 4.580645161290322)","(11.0, 14.5, 13.5)","(10.0, 17.5, 16.807692307692307)","(7.5, 10.0, 9.789473684210526)","(13.0, 16.0, 15.625)","(51.0, 55.0, 52.8)","(26.0, 55.0, 40.75)"
08-12-2022 15:44:55.574570,"(3.4, 5.1, 5.068421052631579)","(10.0, 12.5, 12.181818181818182)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.578571428571428)","(11.0, 14.5, 13.5)","(10.0, 17.5, 16.807692307692307)","(7.5, 10.0, 9.789473684210526)","(13.0, 16.0, 15.625)","(51.0, 55.0, 52.8)","(26.0, 55.0, 40.75)"
08-12-2022 15:44:56.921261,"(3.4, 5.1, 5.068421052631579)","(10.0, 12.5, 12.181818181818182)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.578571428571428)","(11.0, 14.5, 13.5)","(10.0, 17.5, 16.807692307692307)","(7.5, 10.0, 9.789473684210526)","(13.0, 16.0, 15.625)","(51.0, 55.0, 52.8)","(26.0, 55.0, 40.75)"
08-12-2022 15:44:58.277732,"(3.4, 5.1, 5.068421052631579)","(10.0, 12.5, 12.181818181818182)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.578571428571428)","(11.0, 14.5, 13.5)","(10.0, 17.5, 16.807692307692307)","(7.5, 10.0, 9.789473684210526)","(13.0, 16.0, 15.625)","(51.0, 55.0, 52.8)","(26.0, 55.0, 40.75)"
08-12-2022 15:44:59.596938,"(3.4, 5.1, 5.068421052631579)","(10.0, 12.5, 12.181818181818182)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.578571428571428)","(11.0, 14.5, 13.5)","(10.0, 17.5, 16.807692307692307)","(7.5, 10.0, 9.789473684210526)","(13.0, 16.0, 15.625)","(51.0, 55.0, 52.8)","(26.0, 55.0, 39.25)"
08-12-2022 15:45:00.970125,"(3.4, 5.1, 5.068421052631579)","(10.0, 12.5, 12.181818181818182)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.578571428571428)","(11.0, 14.5, 13.5)","(10.0, 17.5, 16.807692307692307)","(7.5, 10.0, 9.789473684210526)","(13.0, 16.0, 15.625)","(51.0, 55.0, 52.8)","(26.0, 55.0, 39.25)"
08-12-2022 15:45:02.309815,"(3.4, 5.1, 4.9714285714285715)","(10.0, 12.5, 12.181818181818182)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.578571428571428)","(11.0, 14.5, 13.5)","(10.0, 17.5, 16.807692307692307)","(7.5, 10.0, 9.789473684210526)","(13.0, 16.0, 15.625)","(51.0, 55.0, 52.8)","(26.0, 55.0, 39.25)"
08-12-2022 15:45:03.645982,"(3.4, 5.1, 4.9714285714285715)","(10.0, 12.5, 12.181818181818182)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.578571428571428)","(11.0, 14.5, 13.5)","(10.0, 17.5, 16.807692307692307)","(7.5, 10.0, 9.789473684210526)","(13.0, 16.0, 15.625)","(51.0, 55.0, 52.8)","(26.0, 55.0, 39.25)"
08-12-2022 15:45:05.000635,"(3.4, 5.1, 4.9714285714285715)","(10.0, 12.5, 12.181818181818182)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.578571428571428)","(11.0, 14.5, 13.5)","(10.0, 17.5, 16.807692307692307)","(7.5, 10.0, 9.789473684210526)","(13.0, 16.0, 15.625)","(51.0, 55.0, 52.8)","(26.0, 55.0, 39.25)"
08-12-2022 15:45:06.346640,"(3.4, 5.1, 4.9714285714285715)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.578571428571428)","(11.0, 14.5, 13.095238095238095)","(10.0, 17.5, 16.794117647058822)","(7.5, 10.0, 9.826086956521738)","(13.0, 16.0, 15.625)","(51.0, 55.0, 53.77777777777778)","(26.0, 55.0, 44.8)"
08-12-2022 15:45:07.680978,"(3.4, 5.1, 5.018181818181818)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.578571428571428)","(11.0, 15.0, 13.095238095238095)","(10.0, 17.5, 16.794117647058822)","(7.5, 10.0, 10.141379310344828)","(13.0, 16.0, 15.625)","(51.0, 55.0, 53.77777777777778)","(26.0, 55.0, 44.8)"
08-12-2022 15:45:09.032374,"(3.4, 5.1, 5.018181818181818)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.588)","(11.0, 15.0, 13.08)","(10.0, 17.5, 16.794117647058822)","(7.5, 10.5, 10.027272727272727)","(13.0, 16.0, 15.625)","(51.0, 55.0, 53.77777777777778)","(26.0, 55.0, 44.8)"
08-12-2022 15:45:10.416730,"(3.4, 5.1, 5.173333333333333)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.575862068965517)","(11.0, 15.0, 13.08)","(10.0, 17.5, 16.666666666666668)","(7.5, 10.5, 9.936666666666666)","(13.0, 16.0, 15.558823529411764)","(51.0, 55.0, 53.77777777777778)","(26.0, 55.0, 44.8)"
08-12-2022 15:45:11.688943,"(3.4, 5.5, 5.173333333333333)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.575862068965517)","(11.0, 15.0, 13.08)","(10.0, 17.5, 16.666666666666668)","(7.5, 10.5, 9.936666666666666)","(13.0, 16.0, 15.558823529411764)","(51.0, 55.0, 53.77777777777778)","(26.0, 55.0, 44.8)"
08-12-2022 15:45:13.035606,"(3.4, 5.5, 5.173333333333333)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.575862068965517)","(11.0, 15.0, 13.08)","(10.0, 17.5, 16.666666666666668)","(7.5, 10.5, 9.936666666666666)","(13.0, 16.0, 15.884615384615385)","(51.0, 55.0, 53.77777777777778)","(26.0, 55.0, 44.8)"
08-12-2022 15:45:14.364637,"(3.4, 5.5, 5.173333333333333)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.575862068965517)","(11.0, 15.0, 13.08)","(10.0, 17.5, 16.666666666666668)","(7.5, 10.5, 9.936666666666666)","(13.0, 16.0, 15.884615384615385)","(51.0, 55.0, 53.77777777777778)","(26.0, 55.0, 44.8)"
08-12-2022 15:45:15.642817,"(3.4, 5.5, 5.173333333333333)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.575862068965517)","(11.0, 15.0, 13.08)","(10.0, 17.5, 16.666666666666668)","(7.5, 10.5, 9.936666666666666)","(13.0, 16.0, 15.884615384615385)","(51.0, 55.0, 53.77777777777778)","(26.0, 55.0, 44.0)"
08-12-2022 15:45:17.068908,"(3.4, 5.5, 5.173333333333333)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.575862068965517)","(11.0, 15.0, 13.214285714285714)","(10.0, 17.5, 16.305555555555557)","(7.5, 10.5, 9.936666666666666)","(13.0, 16.0, 15.90625)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:18.459346,"(3.4, 5.4, 5.142857142857143)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.575862068965517)","(11.0, 14.5, 13.214285714285714)","(10.0, 17.0, 16.305555555555557)","(7.5, 10.5, 9.936666666666666)","(13.0, 16.0, 15.90625)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:20.158649,"(3.4, 5.4, 5.090909090909091)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.575862068965517)","(11.0, 14.5, 13.214285714285714)","(10.0, 17.0, 16.305555555555557)","(7.5, 10.5, 9.936666666666666)","(13.0, 16.0, 15.90625)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:21.491661,"(3.4, 5.2, 4.977777777777778)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.588)","(11.0, 14.5, 13.5)","(10.0, 17.0, 16.305555555555557)","(7.5, 10.5, 10.11)","(13.0, 16.0, 15.90625)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:22.884381,"(3.4, 5.2, 4.914285714285715)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.588)","(11.0, 14.5, 13.5)","(10.0, 17.0, 16.305555555555557)","(7.5, 10.5, 10.11)","(13.0, 16.0, 15.90625)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:24.238848,"(3.4, 5.2, 4.914285714285715)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.588)","(11.0, 14.5, 13.5)","(10.0, 17.0, 16.305555555555557)","(7.5, 10.5, 10.11)","(13.0, 16.0, 15.90625)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:25.822380,"(3.4, 5.2, 4.914285714285715)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.588)","(11.0, 14.5, 13.5)","(10.0, 17.0, 16.305555555555557)","(7.5, 10.5, 10.11)","(13.0, 16.0, 15.90625)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:27.330880,"(3.4, 5.2, 4.914285714285715)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.588)","(11.0, 14.5, 13.5)","(10.0, 17.0, 16.305555555555557)","(7.5, 10.5, 10.11)","(13.0, 16.0, 15.90625)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:28.756746,"(3.4, 5.2, 4.914285714285715)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.588)","(11.0, 14.5, 13.5)","(10.0, 17.0, 16.305555555555557)","(7.5, 10.5, 10.11)","(13.0, 16.0, 15.90625)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:30.101735,"(3.4, 5.2, 4.914285714285715)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.588)","(11.0, 14.5, 13.5)","(10.0, 17.0, 15.868421052631579)","(7.5, 10.5, 10.11)","(13.0, 16.0, 15.90625)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:31.382434,"(3.4, 5.2, 4.96)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.588)","(11.0, 14.5, 13.5)","(10.0, 16.5, 15.868421052631579)","(7.5, 10.5, 10.11)","(13.0, 16.0, 15.333333333333334)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:32.709289,"(3.4, 5.2, 5.0)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.588)","(11.0, 14.5, 13.5)","(10.0, 16.5, 15.868421052631579)","(7.5, 10.5, 9.884210526315789)","(13.0, 15.5, 15.333333333333334)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:34.016608,"(3.4, 5.4, 5.220000000000001)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.588)","(11.0, 14.5, 13.5)","(10.0, 16.5, 15.868421052631579)","(7.5, 10.5, 9.44375)","(13.0, 15.5, 15.333333333333334)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:35.315903,"(3.4, 5.4, 5.220000000000001)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.588)","(11.0, 14.5, 13.3)","(10.0, 16.5, 16.125)","(7.5, 10.5, 9.44375)","(13.0, 15.5, 15.333333333333334)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:36.761250,"(3.4, 5.4, 5.220000000000001)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.588)","(11.0, 14.5, 13.3)","(10.0, 16.5, 16.125)","(7.5, 10.5, 9.68)","(13.0, 15.5, 15.333333333333334)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:38.126915,"(3.4, 5.4, 5.142857142857143)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.588)","(11.0, 14.5, 13.3)","(10.0, 16.5, 16.125)","(7.5, 10.0, 9.68)","(13.0, 15.5, 15.333333333333334)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:39.444349,"(3.4, 5.2, 5.0285714285714285)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.588)","(11.0, 14.5, 13.3)","(10.0, 16.5, 16.125)","(7.5, 10.0, 9.68)","(13.0, 15.5, 16.166666666666668)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:41.112401,"(3.4, 5.2, 4.914285714285715)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(3.9, 4.6, 4.588)","(11.0, 14.5, 13.3)","(10.0, 16.5, 16.125)","(7.5, 10.0, 9.68)","(13.0, 16.5, 16.166666666666668)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:42.469372,"(3.4, 5.2, 4.914285714285715)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(3.9, 4.6, 4.588)","(11.0, 14.5, 13.3)","(10.0, 16.5, 16.125)","(7.5, 10.0, 9.4)","(13.0, 16.5, 16.166666666666668)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:43.841748,"(3.4, 5.2, 4.914285714285715)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(3.9, 4.6, 4.588)","(11.0, 14.5, 13.3)","(10.0, 16.5, 16.125)","(7.5, 9.8, 9.4)","(13.0, 16.5, 16.166666666666668)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:45.401667,"(3.4, 5.2, 4.914285714285715)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.5)","(11.0, 15.0, 14.055555555555555)","(3.9, 4.6, 4.588)","(11.0, 14.5, 13.3)","(10.0, 16.5, 16.125)","(7.5, 9.8, 9.4)","(13.0, 16.5, 16.166666666666668)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:46.944404,"(3.4, 5.2, 4.914285714285715)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(3.9, 4.6, 4.588)","(11.0, 14.5, 13.3)","(10.0, 16.5, 16.125)","(7.5, 9.8, 9.4)","(13.0, 16.5, 16.166666666666668)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:48.312182,"(3.4, 5.2, 4.914285714285715)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(3.9, 4.6, 4.588)","(11.0, 14.5, 13.3)","(10.0, 16.5, 16.125)","(7.5, 9.8, 9.4)","(13.0, 16.5, 16.166666666666668)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:49.653646,"(3.4, 5.2, 5.066666666666666)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(3.9, 4.6, 4.588)","(11.0, 14.5, 13.5)","(10.0, 16.5, 16.125)","(7.5, 9.8, 9.4)","(13.0, 16.5, 16.166666666666668)","(51.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:51.014963,"(3.4, 5.2, 5.111111111111111)","(10.0, 12.5, 12.333333333333334)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(3.9, 4.6, 4.588)","(11.0, 14.0, 13.1)","(10.0, 16.5, 16.125)","(7.5, 9.8, 9.4)","(13.0, 16.5, 16.166666666666668)","(41.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:52.285225,"(3.4, 5.2, 5.111111111111111)","(10.0, 12.5, 12.333333333333334)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(3.9, 4.6, 4.588)","(11.0, 14.0, 13.1)","(10.0, 16.5, 15.1)","(7.5, 9.8, 9.4)","(13.0, 16.5, 16.166666666666668)","(41.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:53.828391,"(3.4, 5.2, 5.066666666666666)","(10.0, 12.5, 12.333333333333334)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(3.9, 4.6, 4.588)","(11.0, 14.0, 13.1)","(10.0, 16.5, 15.1)","(7.5, 9.8, 9.4)","(13.0, 16.5, 16.166666666666668)","(41.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:55.261236,"(3.4, 5.2, 5.066666666666666)","(10.0, 12.5, 12.333333333333334)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(3.9, 4.6, 4.588)","(11.0, 14.0, 13.1)","(10.0, 16.5, 15.1)","(7.5, 9.8, 9.4)","(13.0, 16.5, 16.166666666666668)","(41.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:56.837696,"(3.4, 5.2, 5.066666666666666)","(10.0, 12.5, 12.23076923076923)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.588)","(11.0, 14.0, 13.1)","(10.0, 16.5, 15.1)","(7.5, 9.8, 9.63076923076923)","(13.0, 16.5, 16.166666666666668)","(41.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:58.229745,"(3.4, 5.2, 5.066666666666666)","(10.0, 12.5, 12.333333333333334)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.588)","(11.0, 14.0, 13.1)","(10.0, 16.5, 15.1)","(7.5, 10.0, 9.466666666666667)","(13.0, 16.5, 16.166666666666668)","(41.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:45:59.600859,"(3.4, 5.2, 5.066666666666666)","(10.0, 12.5, 12.333333333333334)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.588)","(11.0, 14.0, 13.1)","(10.0, 16.5, 15.1)","(7.5, 10.0, 9.466666666666667)","(13.0, 16.5, 16.166666666666668)","(41.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:46:00.919027,"(3.4, 5.2, 5.066666666666666)","(10.0, 12.5, 12.333333333333334)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.588)","(11.0, 14.0, 13.28)","(10.0, 16.5, 15.1)","(7.5, 10.0, 9.466666666666667)","(13.0, 16.5, 16.166666666666668)","(41.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:46:02.284662,"(3.4, 5.2, 5.066666666666666)","(10.0, 12.5, 12.333333333333334)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.055555555555555)","(4.0, 4.6, 4.588)","(11.0, 14.0, 13.379310344827587)","(10.0, 16.5, 15.5)","(7.5, 10.0, 9.63076923076923)","(13.0, 16.5, 16.166666666666668)","(41.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:46:03.653142,"(3.4, 5.2, 5.111111111111111)","(10.0, 12.5, 12.333333333333334)","(11.0, 15.5, 14.3)","(11.0, 15.0, 13.152173913043478)","(4.0, 4.6, 4.588)","(11.0, 14.0, 13.379310344827587)","(10.0, 16.5, 15.5)","(7.5, 10.0, 9.63076923076923)","(13.0, 16.5, 16.166666666666668)","(41.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:46:04.939907,"(3.4, 5.2, 5.111111111111111)","(10.0, 12.5, 12.333333333333334)","(11.0, 15.5, 14.3)","(11.0, 15.0, 13.076923076923077)","(4.0, 4.6, 4.588)","(11.0, 14.0, 13.379310344827587)","(10.0, 16.5, 15.5)","(7.5, 10.0, 9.63076923076923)","(13.0, 16.5, 16.166666666666668)","(41.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:46:06.368440,"(3.4, 5.2, 5.111111111111111)","(10.0, 12.5, 12.333333333333334)","(11.0, 15.5, 14.3)","(11.0, 15.0, 12.727272727272727)","(3.9, 4.6, 4.588)","(11.0, 14.0, 13.379310344827587)","(10.0, 16.5, 15.5)","(7.5, 10.0, 9.63076923076923)","(13.0, 16.5, 16.166666666666668)","(41.0, 55.0, 53.77777777777778)","(26.0, 50.0, 44.0)"
08-12-2022 15:46:07.677923,"(3.4, 5.2, 5.111111111111111)","(10.0, 12.5, 12.333333333333334)","(11.0, 15.5, 14.3)","(11.0, 15.0, 14.18918918918919)","(3.9, 4.6, 4.588)","(11.0, 14.0, 13.470588235294118)","(10.0, 16.5, 15.5)","(7.5, 10.0, 9.63076923076923)","(13.0, 16.5, 16.166666666666668)","(41.0, 55.0, 64.8)","(26.0, 50.0, 44.0)"
