,Tobias,One For Luck,Stimo Command,Krypto Maizie,Bumpy Johnson,Gagan Dolly,Magic Mavis,Harrison House
04-01-2023 13:30:31.627789,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 5.25)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 21.75)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.958333333333332)"
04-01-2023 13:30:32.666735,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 5.25)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 21.75)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.958333333333332)"
04-01-2023 13:30:33.671797,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 5.25)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.666666666666668)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.0)"
04-01-2023 13:30:34.681471,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 5.25)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.72222222222222)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.0)"
04-01-2023 13:30:35.643505,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 5.25)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.72222222222222)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.0)"
04-01-2023 13:30:36.631327,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 5.25)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.72222222222222)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.0)"
04-01-2023 13:30:37.601985,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 5.25)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.72222222222222)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.0)"
04-01-2023 13:30:38.621003,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 5.25)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.72222222222222)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.0)"
04-01-2023 13:30:39.659550,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 5.25)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.72222222222222)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.0)"
04-01-2023 13:30:40.705824,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 5.25)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.72222222222222)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.0)"
04-01-2023 13:30:41.726138,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 5.25)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.72222222222222)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.0)"
04-01-2023 13:30:42.796688,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 5.25)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.72222222222222)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.0)"
04-01-2023 13:30:43.874360,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 5.25)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.72222222222222)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.0)"
04-01-2023 13:30:44.958370,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 5.25)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.72222222222222)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.0)"
04-01-2023 13:30:46.064832,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 5.25)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.72222222222222)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.0)"
04-01-2023 13:30:47.277786,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 5.25)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.72222222222222)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.0)"
04-01-2023 13:30:48.361376,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.72222222222222)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.0)"
04-01-2023 13:30:49.455894,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.72222222222222)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.0)"
04-01-2023 13:30:50.513430,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.72222222222222)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.0)"
04-01-2023 13:30:51.545094,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.72222222222222)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.0)"
04-01-2023 13:30:52.613976,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.72222222222222)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.0)"
04-01-2023 13:30:53.774594,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.61111111111111)","(19.0, 60.0, 39.5)","(9.0, 24.0, 19.88888888888889)"
04-01-2023 13:30:55.008843,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.61111111111111)","(19.0, 60.0, 39.5)","(9.0, 24.0, 19.88888888888889)"
04-01-2023 13:30:56.099526,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.61111111111111)","(19.0, 60.0, 39.5)","(9.0, 24.0, 19.88888888888889)"
04-01-2023 13:30:57.231555,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.61111111111111)","(19.0, 60.0, 39.5)","(9.0, 24.0, 19.88888888888889)"
04-01-2023 13:30:58.348207,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.61111111111111)","(19.0, 60.0, 39.5)","(9.0, 24.0, 19.88888888888889)"
04-01-2023 13:30:59.469513,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.61111111111111)","(19.0, 60.0, 39.5)","(9.0, 24.0, 19.88888888888889)"
04-01-2023 13:31:00.624510,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.61111111111111)","(19.0, 60.0, 39.5)","(9.0, 24.0, 19.88888888888889)"
04-01-2023 13:31:01.748393,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.61111111111111)","(19.0, 60.0, 39.5)","(9.0, 24.0, 19.88888888888889)"
04-01-2023 13:31:02.783084,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.61111111111111)","(19.0, 60.0, 39.5)","(9.0, 24.0, 19.88888888888889)"
04-01-2023 13:31:03.866474,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.61111111111111)","(19.0, 60.0, 39.5)","(9.0, 24.0, 19.88888888888889)"
04-01-2023 13:31:04.945166,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.61111111111111)","(19.0, 60.0, 39.5)","(9.0, 24.0, 19.88888888888889)"
04-01-2023 13:31:06.192210,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.61111111111111)","(19.0, 60.0, 39.5)","(9.0, 24.0, 19.88888888888889)"
04-01-2023 13:31:07.181789,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.61111111111111)","(19.0, 60.0, 39.5)","(9.0, 24.0, 19.88888888888889)"
04-01-2023 13:31:08.190039,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.61111111111111)","(19.0, 60.0, 39.5)","(9.0, 24.0, 19.88888888888889)"
04-01-2023 13:31:09.201952,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.61111111111111)","(19.0, 60.0, 39.5)","(9.0, 24.0, 19.88888888888889)"
04-01-2023 13:31:10.237055,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.61111111111111)","(19.0, 60.0, 39.5)","(9.0, 24.0, 19.88888888888889)"
04-01-2023 13:31:11.276567,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.61111111111111)","(19.0, 60.0, 39.5)","(9.0, 24.0, 19.88888888888889)"
04-01-2023 13:31:12.309532,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.61111111111111)","(19.0, 60.0, 39.5)","(9.0, 24.0, 19.88888888888889)"
04-01-2023 13:31:13.368932,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.61111111111111)","(19.0, 60.0, 39.5)","(9.0, 24.0, 19.88888888888889)"
04-01-2023 13:31:14.381382,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.7026315789473685)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.61111111111111)","(19.0, 60.0, 39.5)","(9.0, 24.0, 19.88888888888889)"
04-01-2023 13:31:15.365905,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.8534883720930235)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 20.61111111111111)","(19.0, 60.0, 39.5)","(9.0, 24.0, 19.88888888888889)"
04-01-2023 13:31:16.507920,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.8534883720930235)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 21.75)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.958333333333332)"
04-01-2023 13:31:17.578754,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.8534883720930235)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 21.75)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.958333333333332)"
04-01-2023 13:31:18.607292,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.8534883720930235)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 21.75)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.958333333333332)"
04-01-2023 13:31:19.601968,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 6.014)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 21.75)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.958333333333332)"
04-01-2023 13:31:20.605205,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 6.014)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 21.75)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.958333333333332)"
04-01-2023 13:31:21.620255,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.016666666666667)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 21.75)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.958333333333332)"
04-01-2023 13:31:22.626788,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.016666666666667)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 21.75)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.958333333333332)"
04-01-2023 13:31:23.655458,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.016666666666667)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 22.863636363636367)","(10.0, 25.0, 21.75)","(19.0, 60.0, 39.5)","(9.0, 24.0, 20.958333333333332)"
04-01-2023 13:31:24.632487,"(6.5, 12.0, 11.290909090909091)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.016666666666667)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 34.6875)","(9.0, 24.0, 21.48275862068966)"
04-01-2023 13:31:25.631541,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.016666666666667)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 34.6875)","(9.0, 24.0, 21.48275862068966)"
04-01-2023 13:31:26.641729,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.016666666666667)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 34.6875)","(9.0, 24.0, 21.48275862068966)"
04-01-2023 13:31:27.674529,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.016666666666667)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 34.6875)","(9.0, 24.0, 21.48275862068966)"
04-01-2023 13:31:28.648624,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.016666666666667)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 34.6875)","(9.0, 24.0, 21.48275862068966)"
04-01-2023 13:31:29.663075,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.016666666666667)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 34.6875)","(9.0, 24.0, 21.48275862068966)"
04-01-2023 13:31:30.858093,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.016666666666667)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 21.48275862068966)"
04-01-2023 13:31:32.044363,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.016666666666667)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 21.48275862068966)"
04-01-2023 13:31:33.177978,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.016666666666667)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 21.48275862068966)"
04-01-2023 13:31:34.263066,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.016666666666667)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:35.314041,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.016666666666667)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:36.385435,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.239285714285714)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:37.490834,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.239285714285714)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:38.585322,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.239285714285714)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:39.645037,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.239285714285714)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:40.783439,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.239285714285714)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:41.794721,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.239285714285714)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:42.793643,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.239285714285714)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:43.817127,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.239285714285714)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:44.835332,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.239285714285714)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:45.839297,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.239285714285714)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:46.890880,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.239285714285714)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:47.868922,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.239285714285714)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:48.929446,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.239285714285714)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:49.991269,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.239285714285714)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:51.082626,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.8100000000000005)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:52.262639,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.8100000000000005)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:53.344359,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.8100000000000005)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 22.310344827586206)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:54.352515,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.8100000000000005)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 17.4)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:55.588556,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.8100000000000005)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 17.4)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:56.797008,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.8100000000000005)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 17.4)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
04-01-2023 13:31:57.870260,"(6.5, 13.0, 10.6)","(3.7, 5.5, 4.65)","(4.0, 7.0, 5.8100000000000005)","(3.3, 5.4, 3.5718750000000004)","(12.0, 24.0, 21.0)","(10.0, 25.0, 17.4)","(19.0, 60.0, 30.545454545454547)","(9.0, 24.0, 15.88888888888889)"
