,Zouologist,Sizzleonthebridge,Participator,Smugglers Run,Brothers Of Antrim,Pindarras Dream,Saiko,Merc,Gironde,Zarsnip
05-01-2023 16:24:21.497611,"(7.5, 14.5, 13.794117647058824)","(31.0, 65.0, 64.16666666666667)","(2.15, 2.34, 2.257590361445783)","(9.0, 18.5, 17.5)","(11.0, 11.5, 11.25)","(19.0, 46.0, 43.857142857142854)","(3.7, 4.9, 4.62972972972973)","(19.0, 38.0, 35.45454545454545)","(21.0, 34.0, 32.5)","(31.0, 85.0, 70.0)"
05-01-2023 16:24:22.881234,"(8.5, 14.5, 13.794117647058824)","(31.0, 65.0, 64.16666666666667)","(2.15, 2.34, 2.246301369863014)","(9.0, 18.5, 17.5)","(11.0, 11.5, 11.25)","(19.0, 46.0, 43.857142857142854)","(3.7, 4.9, 4.62972972972973)","(19.0, 38.0, 35.45454545454545)","(21.0, 34.0, 32.5)","(31.0, 85.0, 70.0)"
05-01-2023 16:24:24.152488,"(8.5, 14.5, 13.794117647058824)","(31.0, 65.0, 64.16666666666667)","(2.15, 2.34, 2.246301369863014)","(9.0, 18.5, 17.5)","(11.0, 11.5, 11.354166666666666)","(19.0, 46.0, 43.857142857142854)","(3.7, 4.9, 4.62972972972973)","(19.0, 38.0, 35.529411764705884)","(21.0, 34.0, 32.5)","(31.0, 85.0, 70.0)"
05-01-2023 16:24:25.546123,"(8.5, 14.5, 13.794117647058824)","(31.0, 65.0, 64.16666666666667)","(2.15, 2.34, 2.246301369863014)","(9.0, 18.5, 17.5)","(11.0, 11.5, 11.287878787878787)","(19.0, 46.0, 43.857142857142854)","(3.7, 4.9, 4.62972972972973)","(19.0, 38.0, 35.45454545454545)","(21.0, 34.0, 32.5)","(31.0, 85.0, 70.0)"
05-01-2023 16:24:26.779583,"(8.5, 14.5, 13.794117647058824)","(31.0, 65.0, 64.16666666666667)","(2.15, 2.34, 2.246301369863014)","(9.0, 18.5, 17.5)","(11.0, 11.5, 11.287878787878787)","(19.0, 46.0, 43.857142857142854)","(3.7, 4.9, 4.677777777777778)","(19.0, 38.0, 35.45454545454545)","(21.0, 34.0, 32.5)","(31.0, 85.0, 70.0)"
05-01-2023 16:24:28.041960,"(8.5, 14.5, 13.794117647058824)","(31.0, 65.0, 64.16666666666667)","(2.15, 2.34, 2.28)","(9.0, 18.5, 17.5)","(11.0, 11.5, 11.287878787878787)","(19.0, 46.0, 43.857142857142854)","(3.7, 4.9, 4.677777777777778)","(19.0, 38.0, 35.45454545454545)","(21.0, 34.0, 32.5)","(31.0, 85.0, 70.0)"
05-01-2023 16:24:29.380261,"(8.5, 14.5, 13.794117647058824)","(31.0, 65.0, 64.16666666666667)","(2.15, 2.34, 2.3329999999999997)","(9.0, 18.5, 17.5)","(11.0, 11.5, 11.287878787878787)","(19.0, 46.0, 43.69230769230769)","(3.7, 4.9, 4.677777777777778)","(19.0, 38.0, 36.0)","(21.0, 34.0, 32.5)","(31.0, 85.0, 67.14285714285714)"
05-01-2023 16:24:30.778170,"(8.5, 14.5, 13.794117647058824)","(31.0, 60.0, 56.15384615384615)","(2.15, 2.34, 2.292)","(9.0, 18.5, 16.0)","(11.0, 11.5, 11.287878787878787)","(19.0, 46.0, 43.69230769230769)","(3.7, 4.9, 4.677777777777778)","(19.0, 38.0, 36.0)","(21.0, 34.0, 32.5)","(31.0, 80.0, 67.14285714285714)"
05-01-2023 16:24:32.220466,"(8.5, 14.5, 13.794117647058824)","(31.0, 60.0, 55.0)","(2.15, 2.34, 2.3321311475409834)","(9.0, 18.0, 16.0)","(11.0, 11.5, 11.287878787878787)","(19.0, 46.0, 43.69230769230769)","(3.7, 4.9, 4.677777777777778)","(19.0, 38.0, 35.45454545454545)","(21.0, 34.0, 32.5)","(31.0, 80.0, 67.14285714285714)"
05-01-2023 16:24:33.564816,"(8.5, 14.5, 13.794117647058824)","(31.0, 60.0, 55.0)","(2.15, 2.34, 2.2480459770114942)","(9.0, 18.0, 16.0)","(11.0, 11.5, 11.287878787878787)","(19.0, 46.0, 43.69230769230769)","(3.7, 4.9, 4.677777777777778)","(19.0, 38.0, 35.45454545454545)","(21.0, 34.0, 32.5)","(31.0, 80.0, 73.6842105263158)"
05-01-2023 16:24:34.814685,"(8.5, 14.5, 13.794117647058824)","(31.0, 60.0, 55.714285714285715)","(2.15, 2.3, 2.2480459770114942)","(9.0, 18.0, 16.0)","(11.0, 11.5, 11.287878787878787)","(19.0, 46.0, 43.69230769230769)","(3.7, 4.9, 4.677777777777778)","(19.0, 38.0, 35.45454545454545)","(21.0, 34.0, 32.5)","(31.0, 80.0, 73.6842105263158)"
05-01-2023 16:24:36.038436,"(8.5, 14.5, 13.794117647058824)","(31.0, 60.0, 56.470588235294116)","(2.15, 2.3, 2.2480459770114942)","(9.0, 18.0, 16.333333333333332)","(11.0, 11.5, 11.287878787878787)","(19.0, 46.0, 43.69230769230769)","(3.7, 4.9, 4.611538461538461)","(19.0, 38.0, 35.45454545454545)","(21.0, 34.0, 32.5)","(31.0, 80.0, 73.6842105263158)"
05-01-2023 16:24:37.283465,"(8.5, 14.5, 13.794117647058824)","(31.0, 60.0, 56.470588235294116)","(2.15, 2.3, 2.2480459770114942)","(9.0, 18.0, 16.333333333333332)","(11.0, 11.5, 11.287878787878787)","(19.0, 46.0, 43.5)","(3.7, 4.9, 4.707692307692308)","(19.0, 38.0, 35.45454545454545)","(21.0, 34.0, 32.5)","(31.0, 80.0, 73.6842105263158)"
05-01-2023 16:24:38.560684,"(8.5, 14.5, 13.794117647058824)","(31.0, 60.0, 56.470588235294116)","(2.15, 2.3, 2.2480459770114942)","(9.0, 18.0, 16.333333333333332)","(11.0, 11.5, 11.287878787878787)","(19.0, 46.0, 43.5)","(3.7, 4.9, 4.707692307692308)","(19.0, 38.0, 35.45454545454545)","(21.0, 34.0, 32.5)","(31.0, 80.0, 73.6842105263158)"
05-01-2023 16:24:39.796958,"(8.5, 14.5, 13.794117647058824)","(31.0, 60.0, 56.470588235294116)","(2.15, 2.3, 2.2480459770114942)","(9.0, 18.0, 16.333333333333332)","(11.0, 11.5, 11.287878787878787)","(19.0, 46.0, 43.5)","(3.7, 4.9, 4.707692307692308)","(19.0, 38.0, 35.45454545454545)","(21.0, 34.0, 32.5)","(31.0, 80.0, 73.6842105263158)"
05-01-2023 16:24:41.125853,"(8.5, 14.5, 13.794117647058824)","(31.0, 60.0, 56.470588235294116)","(2.15, 2.3, 2.2480459770114942)","(9.0, 18.0, 16.333333333333332)","(11.0, 11.5, 11.287878787878787)","(19.0, 46.0, 43.5)","(3.7, 4.9, 4.707692307692308)","(19.0, 38.0, 35.45454545454545)","(21.0, 34.0, 32.5)","(31.0, 80.0, 73.6842105263158)"
05-01-2023 16:24:42.420801,"(8.5, 14.5, 13.794117647058824)","(31.0, 60.0, 53.75)","(2.15, 2.3, 2.2480459770114942)","(9.0, 18.0, 16.333333333333332)","(11.0, 11.5, 10.863636363636363)","(19.0, 46.0, 43.5)","(3.7, 4.9, 4.707692307692308)","(19.0, 38.0, 35.45454545454545)","(21.0, 34.0, 32.5)","(31.0, 80.0, 73.6842105263158)"
05-01-2023 16:24:43.755038,"(8.5, 14.5, 13.868421052631579)","(31.0, 60.0, 56.25)","(2.15, 2.28, 2.2715492957746477)","(9.0, 18.0, 15.75)","(11.0, 11.5, 11.287878787878787)","(19.0, 46.0, 43.5)","(3.7, 4.9, 4.707692307692308)","(19.0, 38.0, 35.45454545454545)","(21.0, 34.0, 32.5)","(31.0, 80.0, 73.6842105263158)"
05-01-2023 16:24:44.982953,"(8.5, 14.5, 13.868421052631579)","(41.0, 60.0, 57.0)","(2.1, 2.28, 2.2715492957746477)","(10.0, 18.0, 15.75)","(11.0, 11.5, 11.287878787878787)","(20.0, 46.0, 43.5)","(3.7, 4.9, 4.707692307692308)","(19.0, 38.0, 35.45454545454545)","(21.0, 34.0, 32.5)","(41.0, 80.0, 73.6842105263158)"
05-01-2023 16:24:46.155764,"(8.5, 14.5, 13.868421052631579)","(41.0, 60.0, 57.0)","(2.1, 2.28, 2.2715492957746477)","(10.0, 17.5, 15.0)","(11.0, 11.5, 11.287878787878787)","(20.0, 46.0, 43.5)","(3.7, 4.9, 4.707692307692308)","(19.0, 38.0, 33.8)","(21.0, 34.0, 32.5)","(41.0, 80.0, 73.6842105263158)"
05-01-2023 16:24:47.360520,"(8.5, 14.5, 13.868421052631579)","(41.0, 60.0, 57.0)","(2.1, 2.28, 2.2715492957746477)","(10.0, 16.5, 15.0)","(11.0, 11.5, 11.339285714285714)","(20.0, 46.0, 43.5)","(3.7, 4.9, 4.707692307692308)","(19.0, 38.0, 33.8)","(21.0, 34.0, 32.5)","(41.0, 80.0, 73.6842105263158)"
05-01-2023 16:24:48.604806,"(8.5, 14.5, 13.868421052631579)","(41.0, 60.0, 57.0)","(2.1, 2.3, 2.2480459770114942)","(10.0, 16.5, 15.346153846153847)","(11.0, 11.5, 11.339285714285714)","(20.0, 46.0, 43.5)","(3.7, 4.9, 4.707692307692308)","(19.0, 38.0, 34.470588235294116)","(21.0, 34.0, 28.857142857142858)","(41.0, 80.0, 67.28571428571428)"
05-01-2023 16:24:49.800047,"(8.5, 14.5, 13.868421052631579)","(41.0, 60.0, 57.0)","(2.1, 2.3, 2.2715492957746477)","(10.0, 16.5, 15.617647058823529)","(11.0, 11.5, 11.339285714285714)","(20.0, 46.0, 43.5)","(3.7, 4.9, 4.707692307692308)","(19.0, 46.0, 36.2)","(21.0, 34.0, 28.857142857142858)","(41.0, 75.0, 67.28571428571428)"
05-01-2023 16:24:51.084295,"(8.5, 14.5, 13.868421052631579)","(41.0, 60.0, 57.0)","(2.1, 2.28, 2.2715492957746477)","(10.0, 16.5, 15.617647058823529)","(11.0, 11.5, 11.339285714285714)","(20.0, 46.0, 43.5)","(3.7, 4.9, 4.707692307692308)","(19.0, 46.0, 34.470588235294116)","(21.0, 34.0, 28.857142857142858)","(41.0, 75.0, 67.28571428571428)"
05-01-2023 16:24:52.336916,"(8.5, 14.5, 13.868421052631579)","(41.0, 60.0, 57.0)","(2.1, 2.28, 2.2715492957746477)","(10.0, 16.5, 15.617647058823529)","(11.0, 11.5, 11.339285714285714)","(20.0, 46.0, 43.5)","(3.7, 4.9, 4.707692307692308)","(19.0, 46.0, 34.470588235294116)","(21.0, 34.0, 28.857142857142858)","(41.0, 75.0, 67.28571428571428)"
05-01-2023 16:24:53.662480,"(8.5, 14.5, 13.868421052631579)","(41.0, 60.0, 52.5)","(2.1, 2.28, 2.2715492957746477)","(10.0, 16.5, 15.617647058823529)","(11.0, 11.5, 11.071428571428571)","(20.0, 46.0, 43.5)","(3.7, 4.9, 4.707692307692308)","(19.0, 46.0, 34.470588235294116)","(21.0, 34.0, 28.857142857142858)","(41.0, 75.0, 67.28571428571428)"
05-01-2023 16:24:54.984938,"(8.5, 14.5, 13.868421052631579)","(41.0, 60.0, 52.5)","(2.1, 2.28, 2.2714285714285714)","(10.0, 16.5, 15.617647058823529)","(11.0, 11.5, 11.071428571428571)","(20.0, 46.0, 43.5)","(3.7, 4.9, 4.764864864864865)","(19.0, 46.0, 34.470588235294116)","(21.0, 34.0, 28.857142857142858)","(41.0, 75.0, 67.28571428571428)"
05-01-2023 16:24:56.235134,"(8.5, 14.5, 13.868421052631579)","(41.0, 60.0, 52.5)","(2.1, 2.28, 2.2714285714285714)","(10.0, 16.5, 14.714285714285714)","(11.0, 11.5, 11.071428571428571)","(20.0, 46.0, 43.5)","(3.7, 4.9, 4.772727272727273)","(19.0, 46.0, 34.470588235294116)","(21.0, 34.0, 31.5)","(41.0, 75.0, 62.5)"
05-01-2023 16:24:57.451557,"(8.5, 14.5, 13.40909090909091)","(41.0, 60.0, 52.857142857142854)","(2.1, 2.28, 2.2714285714285714)","(10.0, 16.5, 14.714285714285714)","(11.0, 11.5, 10.9375)","(20.0, 46.0, 43.5)","(3.7, 4.9, 4.772727272727273)","(19.0, 46.0, 42.285714285714285)","(21.0, 34.0, 31.5)","(41.0, 75.0, 62.5)"
05-01-2023 16:24:58.763615,"(8.5, 14.5, 13.5)","(41.0, 60.0, 53.84615384615385)","(2.1, 2.28, 2.2714285714285714)","(10.0, 16.5, 14.714285714285714)","(11.0, 11.5, 11.339285714285714)","(20.0, 46.0, 43.5)","(3.7, 4.9, 4.772727272727273)","(19.0, 44.0, 42.285714285714285)","(21.0, 34.0, 31.5)","(41.0, 75.0, 62.5)"
05-01-2023 16:25:00.046248,"(8.5, 14.5, 13.5)","(41.0, 60.0, 55.294117647058826)","(2.1, 2.28, 2.2714285714285714)","(10.0, 16.5, 14.714285714285714)","(11.0, 11.5, 11.339285714285714)","(20.0, 46.0, 43.27272727272727)","(3.7, 4.9, 4.811267605633803)","(19.0, 44.0, 41.0)","(21.0, 34.0, 31.5)","(41.0, 75.0, 62.5)"
05-01-2023 16:25:01.312694,"(8.5, 14.5, 13.5)","(41.0, 60.0, 53.84615384615385)","(2.1, 2.28, 2.269830508474576)","(10.0, 16.5, 14.714285714285714)","(11.0, 11.5, 11.339285714285714)","(20.0, 46.0, 42.666666666666664)","(3.7, 4.9, 4.804545454545455)","(19.0, 44.0, 37.25)","(21.0, 34.0, 31.5)","(41.0, 75.0, 62.5)"
05-01-2023 16:25:02.458889,"(8.5, 14.5, 13.5)","(41.0, 60.0, 53.84615384615385)","(2.1, 2.28, 2.269830508474576)","(10.0, 16.5, 14.294117647058824)","(11.0, 11.5, 11.381578947368421)","(20.0, 46.0, 42.0)","(3.7, 4.9, 4.8100000000000005)","(19.0, 46.0, 41.0)","(21.0, 34.0, 31.5)","(41.0, 75.0, 61.666666666666664)"
05-01-2023 16:25:03.721180,"(8.5, 14.5, 13.071428571428571)","(41.0, 60.0, 55.55555555555556)","(2.1, 2.28, 2.273103448275862)","(10.0, 16.5, 14.294117647058824)","(11.0, 11.5, 11.381578947368421)","(20.0, 46.0, 42.0)","(3.7, 4.9, 4.8100000000000005)","(19.0, 44.0, 42.0)","(21.0, 34.0, 31.5)","(41.0, 75.0, 61.666666666666664)"
05-01-2023 16:25:04.915047,"(8.5, 14.5, 13.071428571428571)","(41.0, 60.0, 55.55555555555556)","(2.1, 2.28, 2.273103448275862)","(10.0, 16.5, 14.294117647058824)","(11.0, 11.5, 11.381578947368421)","(20.0, 46.0, 42.0)","(3.7, 4.9, 4.8100000000000005)","(19.0, 44.0, 41.0)","(21.0, 34.0, 31.5)","(41.0, 75.0, 61.666666666666664)"
05-01-2023 16:25:06.125871,"(8.5, 14.5, 13.071428571428571)","(41.0, 60.0, 55.55555555555556)","(2.1, 2.28, 2.273103448275862)","(10.0, 16.5, 14.294117647058824)","(11.0, 11.5, 11.258928571428571)","(20.0, 46.0, 42.0)","(3.7, 4.9, 4.8100000000000005)","(19.0, 44.0, 37.53846153846154)","(21.0, 34.0, 31.5)","(41.0, 75.0, 61.666666666666664)"
05-01-2023 16:25:07.359986,"(8.5, 14.5, 13.071428571428571)","(41.0, 60.0, 55.55555555555556)","(2.1, 2.28, 2.2453225806451615)","(10.0, 16.5, 15.31578947368421)","(11.0, 11.5, 11.276785714285714)","(20.0, 46.0, 43.0)","(3.7, 4.9, 4.3021)","(19.0, 44.0, 39.76470588235294)","(21.0, 34.0, 33.5)","(41.0, 75.0, 61.666666666666664)"
05-01-2023 16:25:08.641413,"(8.5, 14.5, 13.28125)","(41.0, 60.0, 56.95238095238095)","(2.1, 2.3, 2.2435)","(10.0, 16.5, 15.31578947368421)","(11.0, 11.5, 11.276785714285714)","(20.0, 46.0, 42.30769230769231)","(3.7, 4.6, 4.335897435897436)","(19.0, 44.0, 38.0)","(21.0, 44.0, 40.666666666666664)","(41.0, 75.0, 61.666666666666664)"
05-01-2023 16:25:09.942728,"(8.5, 14.5, 13.613636363636363)","(41.0, 60.0, 56.0)","(2.1, 2.3, 2.2435)","(10.0, 16.5, 15.521739130434783)","(11.0, 11.5, 11.276785714285714)","(20.0, 46.0, 42.30769230769231)","(3.7, 4.5, 4.335897435897436)","(19.0, 44.0, 39.2)","(21.0, 42.0, 40.4)","(41.0, 75.0, 61.666666666666664)"
05-01-2023 16:25:11.265938,"(8.5, 14.5, 13.710526315789474)","(41.0, 60.0, 56.266666666666666)","(2.1, 2.3, 2.2435)","(10.0, 16.5, 15.521739130434783)","(11.0, 11.5, 11.276785714285714)","(20.0, 46.0, 42.30769230769231)","(3.7, 4.5, 4.335897435897436)","(19.0, 44.0, 38.666666666666664)","(21.0, 42.0, 40.4)","(41.0, 75.0, 61.666666666666664)"
05-01-2023 16:25:12.723539,"(8.5, 14.5, 13.710526315789474)","(41.0, 60.0, 56.266666666666666)","(2.1, 2.3, 2.2435)","(10.0, 16.5, 15.521739130434783)","(11.0, 11.5, 11.276785714285714)","(20.0, 46.0, 42.30769230769231)","(3.7, 4.5, 4.335897435897436)","(19.0, 44.0, 38.666666666666664)","(21.0, 42.0, 40.4)","(41.0, 75.0, 61.666666666666664)"
05-01-2023 16:25:14.274305,"(8.5, 14.5, 13.710526315789474)","(41.0, 60.0, 56.266666666666666)","(2.1, 2.3, 2.2435)","(10.0, 16.5, 15.521739130434783)","(11.0, 11.5, 11.276785714285714)","(20.0, 46.0, 42.30769230769231)","(3.7, 4.5, 4.389361702127659)","(19.0, 44.0, 38.666666666666664)","(21.0, 42.0, 40.4)","(41.0, 75.0, 61.666666666666664)"
05-01-2023 16:25:15.478903,"(8.5, 14.5, 13.710526315789474)","(41.0, 60.0, 56.266666666666666)","(2.1, 2.3, 2.2435)","(10.0, 16.5, 15.521739130434783)","(11.0, 11.5, 11.276785714285714)","(20.0, 46.0, 42.30769230769231)","(3.7, 4.9, 4.6)","(19.0, 44.0, 41.333333333333336)","(21.0, 42.0, 40.4)","(41.0, 75.0, 61.666666666666664)"
05-01-2023 16:25:16.673108,"(8.5, 14.5, 13.875)","(41.0, 60.0, 54.666666666666664)","(2.1, 2.3, 2.2435)","(10.0, 16.5, 15.521739130434783)","(11.0, 11.5, 11.238461538461538)","(20.0, 46.0, 42.30769230769231)","(3.7, 4.7, 4.5)","(19.0, 44.0, 41.333333333333336)","(21.0, 42.0, 40.4)","(41.0, 75.0, 71.66666666666667)"
05-01-2023 16:25:17.901443,"(8.5, 14.5, 13.875)","(41.0, 60.0, 53.333333333333336)","(2.1, 2.3, 2.2435)","(10.0, 16.5, 15.642857142857142)","(11.0, 11.5, 11.238461538461538)","(20.0, 46.0, 42.30769230769231)","(3.7, 4.7, 4.375675675675676)","(19.0, 44.0, 38.0)","(21.0, 42.0, 40.4)","(41.0, 75.0, 71.66666666666667)"
05-01-2023 16:25:19.244485,"(8.5, 14.5, 13.875)","(41.0, 60.0, 56.0)","(2.1, 2.3, 2.2435)","(10.0, 16.5, 15.75)","(11.0, 11.5, 11.238461538461538)","(20.0, 46.0, 42.30769230769231)","(3.7, 4.7, 4.375675675675676)","(19.0, 44.0, 38.857142857142854)","(21.0, 42.0, 40.4)","(41.0, 75.0, 72.33333333333333)"
05-01-2023 16:25:20.818829,"(8.5, 14.5, 13.875)","(41.0, 60.0, 55.0)","(2.1, 2.3, 2.2435)","(10.0, 16.5, 15.272727272727273)","(11.0, 11.5, 11.238461538461538)","(20.0, 46.0, 42.30769230769231)","(3.7, 4.7, 4.402857142857143)","(19.0, 44.0, 38.857142857142854)","(21.0, 42.0, 37.0)","(41.0, 70.0, 65.0)"
05-01-2023 16:25:22.250552,"(8.5, 14.5, 13.875)","(41.0, 60.0, 55.0)","(2.1, 2.3, 2.2435)","(10.0, 16.5, 15.789473684210526)","(10.0, 11.5, 11.238461538461538)","(20.0, 46.0, 42.30769230769231)","(3.8, 4.7, 4.426315789473684)","(19.0, 44.0, 38.857142857142854)","(21.0, 42.0, 39.77777777777778)","(41.0, 70.0, 65.0)"
05-01-2023 16:25:23.635103,"(8.5, 14.5, 16.076923076923077)","(41.0, 60.0, 58.0)","(2.1, 2.3, 2.301311475409836)","(10.0, 16.5, 16.439393939393938)","(10.0, 11.5, 10.91304347826087)","(20.0, 46.0, 43.333333333333336)","(3.8, 4.7, 4.005075187969925)","(19.0, 44.0, 41.6)","(21.0, 42.0, 39.64705882352941)","(41.0, 85.0, 72.5)"
05-01-2023 16:25:24.934814,"(8.5, 17.0, 16.076923076923077)","(41.0, 60.0, 58.0)","(2.1, 2.38, 2.2983673469387753)","(10.0, 17.5, 16.397058823529413)","(10.0, 11.0, 10.91304347826087)","(20.0, 46.0, 43.333333333333336)","(3.8, 4.3, 4.034285714285715)","(19.0, 44.0, 41.6)","(21.0, 46.0, 39.64705882352941)","(41.0, 85.0, 72.5)"
05-01-2023 16:25:26.125633,"(8.5, 17.0, 15.571428571428571)","(41.0, 60.0, 58.0)","(2.1, 2.38, 2.2983673469387753)","(10.0, 17.5, 16.397058823529413)","(10.0, 11.0, 10.91304347826087)","(20.0, 46.0, 43.333333333333336)","(3.8, 4.2, 3.9739583333333335)","(19.0, 44.0, 41.6)","(21.0, 46.0, 39.64705882352941)","(41.0, 85.0, 72.5)"
05-01-2023 16:25:27.368914,"(8.5, 17.0, 15.571428571428571)","(41.0, 60.0, 58.0)","(2.1, 2.38, 2.2983673469387753)","(10.0, 17.5, 15.714285714285714)","(10.0, 11.0, 10.894736842105264)","(20.0, 46.0, 44.0)","(3.8, 4.0, 4.127083333333333)","(19.0, 44.0, 41.6)","(21.0, 46.0, 39.64705882352941)","(41.0, 85.0, 72.5)"
05-01-2023 16:25:28.585456,"(8.5, 17.0, 15.25)","(41.0, 60.0, 58.0)","(2.1, 2.38, 2.331020408163265)","(10.0, 17.5, 15.714285714285714)","(10.0, 11.0, 10.894736842105264)","(20.0, 46.0, 43.333333333333336)","(3.8, 4.2, 4.135185185185185)","(19.0, 44.0, 40.666666666666664)","(21.0, 46.0, 39.64705882352941)","(41.0, 85.0, 78.75)"
05-01-2023 16:25:29.837370,"(8.5, 17.0, 15.25)","(41.0, 60.0, 58.0)","(2.1, 2.38, 2.331020408163265)","(10.0, 17.5, 15.714285714285714)","(10.0, 11.0, 10.894736842105264)","(20.0, 46.0, 43.333333333333336)","(3.8, 4.2, 4.135185185185185)","(19.0, 44.0, 40.666666666666664)","(21.0, 46.0, 39.64705882352941)","(41.0, 85.0, 78.75)"
05-01-2023 16:25:31.385471,"(8.5, 17.0, 15.25)","(41.0, 60.0, 58.0)","(2.1, 2.38, 2.2714851485148513)","(10.0, 17.5, 15.714285714285714)","(10.0, 11.0, 10.91304347826087)","(20.0, 46.0, 43.333333333333336)","(3.8, 4.2, 4.025)","(19.0, 44.0, 37.05263157894737)","(21.0, 46.0, 37.0)","(41.0, 85.0, 78.75)"
05-01-2023 16:25:32.729689,"(8.5, 17.0, 15.25)","(41.0, 65.0, 62.0)","(2.1, 2.28, 2.2678873239436617)","(10.0, 17.5, 15.517241379310345)","(10.0, 11.0, 10.93939393939394)","(20.0, 46.0, 44.0)","(3.8, 4.2, 4.127083333333333)","(19.0, 44.0, 36.666666666666664)","(21.0, 46.0, 41.33333333333333)","(41.0, 85.0, 82.22222222222223)"
05-01-2023 16:25:34.075812,"(8.5, 17.0, 15.125)","(41.0, 65.0, 62.0)","(2.1, 2.28, 2.2824390243902437)","(10.0, 17.5, 15.517241379310345)","(10.0, 11.0, 10.723076923076922)","(20.0, 46.0, 44.666666666666664)","(3.8, 4.2, 4.135185185185185)","(19.0, 44.0, 37.888888888888886)","(21.0, 44.0, 40.84210526315789)","(41.0, 85.0, 82.22222222222223)"
05-01-2023 16:25:35.581227,"(8.5, 17.0, 15.125)","(41.0, 65.0, 62.0)","(2.1, 2.38, 2.2824390243902437)","(10.0, 17.5, 15.517241379310345)","(10.0, 11.0, 10.723076923076922)","(20.0, 46.0, 44.666666666666664)","(3.8, 4.2, 4.127083333333333)","(19.0, 44.0, 37.888888888888886)","(21.0, 44.0, 40.0)","(41.0, 85.0, 82.22222222222223)"
05-01-2023 16:25:37.026031,"(8.5, 17.0, 15.125)","(41.0, 65.0, 62.0)","(2.1, 2.38, 2.2824390243902437)","(10.0, 17.5, 15.517241379310345)","(10.0, 11.0, 10.723076923076922)","(20.0, 46.0, 44.666666666666664)","(3.8, 4.2, 4.127083333333333)","(19.0, 44.0, 37.888888888888886)","(21.0, 44.0, 40.0)","(41.0, 85.0, 82.22222222222223)"
05-01-2023 16:25:38.364956,"(8.5, 17.0, 15.125)","(41.0, 65.0, 56.666666666666664)","(2.1, 2.38, 2.3544444444444443)","(10.0, 17.5, 16.5)","(10.0, 11.0, 10.727272727272727)","(20.0, 46.0, 44.666666666666664)","(3.8, 4.2, 4.092307692307692)","(19.0, 44.0, 39.0)","(21.0, 44.0, 39.142857142857146)","(41.0, 85.0, 75.0)"
05-01-2023 16:25:39.828052,"(8.5, 16.5, 15.7)","(41.0, 60.0, 56.666666666666664)","(2.1, 2.36, 2.29578947368421)","(10.0, 17.0, 16.636363636363637)","(10.0, 11.0, 10.727272727272727)","(20.0, 46.0, 44.666666666666664)","(3.8, 4.2, 4.092307692307692)","(19.0, 42.0, 39.0)","(21.0, 42.0, 39.77777777777778)","(41.0, 80.0, 76.0)"
05-01-2023 16:25:41.077706,"(8.5, 16.5, 15.7)","(41.0, 60.0, 56.666666666666664)","(2.1, 2.38, 2.29578947368421)","(10.0, 17.0, 16.636363636363637)","(10.0, 11.0, 10.727272727272727)","(20.0, 46.0, 44.666666666666664)","(3.8, 4.2, 4.11764705882353)","(19.0, 42.0, 37.714285714285715)","(21.0, 42.0, 39.142857142857146)","(41.0, 80.0, 76.0)"
05-01-2023 16:25:42.349628,"(8.5, 16.5, 14.0)","(41.0, 60.0, 53.75)","(2.1, 2.38, 2.283720930232558)","(10.0, 17.0, 16.333333333333332)","(10.0, 13.0, 12.0)","(20.0, 46.0, 44.666666666666664)","(3.8, 4.2, 4.11764705882353)","(19.0, 42.0, 37.2)","(21.0, 42.0, 39.368421052631575)","(41.0, 80.0, 78.0)"
05-01-2023 16:25:43.757181,"(8.5, 15.5, 14.75)","(41.0, 55.0, 53.75)","(2.1, 2.38, 2.283720930232558)","(10.0, 17.0, 16.333333333333332)","(10.0, 12.5, 12.166666666666666)","(20.0, 46.0, 44.666666666666664)","(3.8, 4.2, 4.11764705882353)","(19.0, 42.0, 37.2)","(21.0, 46.0, 42.0)","(41.0, 90.0, 78.0)"
05-01-2023 16:25:45.166607,"(8.5, 15.5, 14.75)","(41.0, 55.0, 54.166666666666664)","(2.1, 2.38, 2.240793650793651)","(10.0, 17.0, 16.333333333333332)","(10.0, 12.5, 12.166666666666666)","(20.0, 46.0, 44.666666666666664)","(3.8, 4.2, 4.136363636363637)","(19.0, 42.0, 37.2)","(21.0, 44.0, 42.5)","(41.0, 90.0, 78.0)"
05-01-2023 16:25:46.565435,"(8.5, 15.5, 14.75)","(41.0, 55.0, 63.75)","(2.1, 2.26, 2.240793650793651)","(10.0, 17.0, 16.5)","(10.0, 12.5, 11.95)","(20.0, 46.0, 44.666666666666664)","(3.8, 4.2, 4.136363636363637)","(19.0, 42.0, 39.0)","(21.0, 44.0, 41.5)","(41.0, 90.0, 75.71428571428572)"
05-01-2023 16:25:48.237264,"(8.5, 16.0, 15.375)","(41.0, 65.0, 63.75)","(2.1, 2.26, 2.240365111561866)","(10.0, 17.0, 16.5)","(10.0, 13.0, 11.95)","(20.0, 46.0, 44.666666666666664)","(3.8, 4.2, 4.1)","(19.0, 42.0, 39.0)","(21.0, 44.0, 41.142857142857146)","(41.0, 90.0, 76.66666666666667)"
