,Caribbean Baby,Heavens Baby,Kerrie Be,Singer Snap,Holme Boy,Yarraman Needy,Snack Time Rocks,Boom Boom Boy
11-01-2023 21:36:59.588673,"(41.0, 110.0, 88.66666666666666)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.73)","(91.0, 170.0, 145.71428571428572)","(3.6, 5.1, 4.22)","(21.0, 44.0, 36.0)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:00.618433,"(41.0, 110.0, 88.66666666666666)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.73)","(91.0, 170.0, 145.71428571428572)","(3.6, 5.1, 4.4)","(21.0, 44.0, 36.0)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:01.627022,"(41.0, 110.0, 88.66666666666666)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.73)","(91.0, 170.0, 145.71428571428572)","(3.6, 5.0, 4.4)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:02.741254,"(41.0, 110.0, 84.4)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.0, 4.3)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:03.902962,"(41.0, 110.0, 98.33333333333333)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.3)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:05.143892,"(41.0, 110.0, 90.57142857142857)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.3)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:06.346645,"(41.0, 110.0, 90.57142857142857)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.3)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:07.494349,"(41.0, 110.0, 90.57142857142857)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.3)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:08.591125,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.3)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:09.814339,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.3)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:10.850946,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.3)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:11.970598,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.3)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:13.101578,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.3)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:14.257606,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.3)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:15.344411,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.3)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:16.447635,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.3)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:17.634729,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.3)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:18.668949,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.3)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:19.756964,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.3)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:20.738829,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.3)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:21.831426,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.3)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:22.951177,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.3)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:23.993870,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.3)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:25.109826,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.3)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:26.350176,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.225)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:27.432583,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7357142857142858)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.225)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:28.517831,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.750909090909091)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.225)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:29.545054,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.750909090909091)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.225)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:30.617749,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.750909090909091)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.225)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:31.704338,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.750909090909091)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.225)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:32.745689,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.750909090909091)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.225)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 55.5)"
11-01-2023 21:37:33.790630,"(41.0, 110.0, 97.63636363636363)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.750909090909091)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.225)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 68.0)"
11-01-2023 21:37:35.653933,"(41.0, 110.0, 84.4)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.750909090909091)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.225)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 71.14285714285714)"
11-01-2023 21:37:37.172015,"(41.0, 110.0, 84.4)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.7525)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.225)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 71.14285714285714)"
11-01-2023 21:37:38.416521,"(41.0, 110.0, 84.4)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.763)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.225)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 71.14285714285714)"
11-01-2023 21:37:39.600432,"(41.0, 110.0, 84.4)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.763)","(91.0, 170.0, 154.54545454545456)","(3.6, 4.9, 4.225)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 90.0, 85.2)"
11-01-2023 21:37:40.799282,"(41.0, 110.0, 84.4)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.763)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.5, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 71.5)"
11-01-2023 21:37:42.249841,"(41.0, 110.0, 92.28571428571429)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 71.5)"
11-01-2023 21:37:43.425974,"(41.0, 110.0, 92.28571428571429)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 71.5)"
11-01-2023 21:37:44.655332,"(41.0, 110.0, 92.28571428571429)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 71.5)"
11-01-2023 21:37:45.867756,"(41.0, 110.0, 92.28571428571429)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 71.5)"
11-01-2023 21:37:47.083465,"(41.0, 110.0, 92.28571428571429)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 71.5)"
11-01-2023 21:37:48.223394,"(41.0, 110.0, 92.28571428571429)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 71.5)"
11-01-2023 21:37:49.395170,"(41.0, 110.0, 92.28571428571429)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 71.5)"
11-01-2023 21:37:50.511457,"(41.0, 110.0, 92.28571428571429)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 71.5)"
11-01-2023 21:37:51.592550,"(41.0, 110.0, 92.28571428571429)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 71.5)"
11-01-2023 21:37:52.700717,"(41.0, 110.0, 92.28571428571429)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 71.5)"
11-01-2023 21:37:53.806873,"(41.0, 110.0, 92.28571428571429)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 71.5)"
11-01-2023 21:37:54.846440,"(41.0, 110.0, 92.28571428571429)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 71.5)"
11-01-2023 21:37:55.879525,"(41.0, 110.0, 92.28571428571429)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 71.5)"
11-01-2023 21:37:56.957920,"(41.0, 110.0, 92.28571428571429)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 71.5)"
11-01-2023 21:37:58.001773,"(41.0, 110.0, 92.28571428571429)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 71.5)"
11-01-2023 21:37:59.300911,"(41.0, 110.0, 92.28571428571429)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 71.5)"
11-01-2023 21:38:00.513332,"(41.0, 110.0, 92.28571428571429)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 71.5)"
11-01-2023 21:38:01.678843,"(41.0, 110.0, 92.28571428571429)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 71.5)"
11-01-2023 21:38:03.007053,"(41.0, 110.0, 92.28571428571429)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 79.33333333333333)"
11-01-2023 21:38:04.330620,"(41.0, 110.0, 92.28571428571429)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 89.125)"
11-01-2023 21:38:05.548460,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 89.125)"
11-01-2023 21:38:06.847680,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 89.125)"
11-01-2023 21:38:07.955573,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 89.125)"
11-01-2023 21:38:09.145914,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 89.125)"
11-01-2023 21:38:10.211472,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 89.125)"
11-01-2023 21:38:11.363842,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 89.77777777777777)"
11-01-2023 21:38:12.569874,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.449999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 89.77777777777777)"
11-01-2023 21:38:13.756108,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.5, 4.449999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 89.77777777777777)"
11-01-2023 21:38:14.935581,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.5, 4.449999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 89.77777777777777)"
11-01-2023 21:38:16.109670,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.5, 4.449999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 89.77777777777777)"
11-01-2023 21:38:17.243466,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.5, 4.449999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 89.77777777777777)"
11-01-2023 21:38:18.526712,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.5, 4.449999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 89.77777777777777)"
11-01-2023 21:38:19.678565,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.5, 4.449999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 89.77777777777777)"
11-01-2023 21:38:20.872560,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.5, 4.449999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 89.77777777777777)"
11-01-2023 21:38:22.085556,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.77, 1.758)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.5, 4.449999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 89.77777777777777)"
11-01-2023 21:38:23.197591,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.71, 1.62)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.5, 4.95)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 89.77777777777777)"
11-01-2023 21:38:24.207679,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.71, 1.62)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.5, 4.95)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 89.77777777777777)"
11-01-2023 21:38:25.354990,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.71, 1.62)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.5, 4.95)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 89.77777777777777)"
11-01-2023 21:38:26.529778,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.71, 1.62)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.5, 4.95)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 87.5)"
11-01-2023 21:38:27.681356,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.71, 1.62)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.5, 4.95)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 87.5)"
11-01-2023 21:38:28.845917,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.71, 1.62)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.5, 4.95)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 87.5)"
11-01-2023 21:38:29.974171,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.71, 1.62)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.5, 4.95)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.25)","(41.0, 95.0, 87.5)"
11-01-2023 21:38:31.132652,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.1)","(1.4, 1.71, 1.7)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.5, 4.95)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.6)","(41.0, 95.0, 87.5)"
11-01-2023 21:38:32.352829,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.333333333333334)","(1.4, 1.71, 1.7076086956521739)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.5, 4.66)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.6)","(41.0, 95.0, 87.5)"
11-01-2023 21:38:33.482076,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.333333333333334)","(1.4, 1.71, 1.7087912087912087)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.5, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.6)","(41.0, 95.0, 75.0)"
11-01-2023 21:38:34.652371,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.333333333333334)","(1.4, 1.77, 1.738)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.6)","(41.0, 95.0, 75.0)"
11-01-2023 21:38:35.773371,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.333333333333334)","(1.4, 1.77, 1.6575000000000002)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.6)","(41.0, 95.0, 75.0)"
11-01-2023 21:38:36.930807,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.333333333333334)","(1.4, 1.77, 1.6575000000000002)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.6)","(41.0, 95.0, 75.0)"
11-01-2023 21:38:38.122918,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.333333333333334)","(1.4, 1.77, 1.6575000000000002)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.6)","(41.0, 95.0, 75.0)"
11-01-2023 21:38:39.343513,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.333333333333334)","(1.4, 1.77, 1.6575000000000002)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.6)","(41.0, 95.0, 75.0)"
11-01-2023 21:38:40.650637,"(41.0, 110.0, 88.0)","(13.0, 14.5, 13.333333333333334)","(1.4, 1.77, 1.74)","(91.0, 170.0, 154.54545454545456)","(3.6, 5.4, 4.359999999999999)","(21.0, 44.0, 34.4)","(7.5, 14.0, 12.6)","(41.0, 95.0, 75.0)"
