,Canya Moonshine,Zarr Oso,Freeney,Balts Obsession,Orson Black,Annabelle Rocks,Captain Turbot,Fat Jack
07-12-2022 18:58:10.922465,"(4.4, 9.0, 5.2625)","(21.0, 65.0, 34.45454545454545)","(7.5, 18.0, 16.28)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 28.133333333333333)","(20.0, 55.0, 33.125)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:58:12.324851,"(4.4, 9.0, 7.700000000000001)","(21.0, 65.0, 34.45454545454545)","(7.5, 18.0, 16.28)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 28.133333333333333)","(20.0, 55.0, 33.125)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:58:13.594888,"(4.4, 8.8, 7.700000000000001)","(21.0, 65.0, 34.45454545454545)","(7.5, 18.0, 16.28)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 28.133333333333333)","(20.0, 55.0, 33.125)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:58:14.933436,"(4.4, 8.8, 7.700000000000001)","(21.0, 65.0, 34.45454545454545)","(7.5, 18.0, 16.28)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 28.133333333333333)","(20.0, 55.0, 33.125)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:58:16.310132,"(4.4, 8.8, 7.700000000000001)","(21.0, 65.0, 34.45454545454545)","(7.5, 18.0, 16.28)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 28.133333333333333)","(20.0, 55.0, 33.125)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:58:17.514949,"(4.4, 8.8, 7.700000000000001)","(21.0, 65.0, 34.45454545454545)","(7.5, 18.0, 16.28)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 28.4)","(20.0, 55.0, 33.125)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:58:18.688508,"(4.4, 8.8, 7.700000000000001)","(21.0, 65.0, 34.45454545454545)","(7.5, 18.0, 16.28)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 28.4)","(20.0, 55.0, 40.416666666666664)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:58:19.893486,"(4.4, 8.8, 7.700000000000001)","(21.0, 65.0, 34.45454545454545)","(7.5, 18.0, 16.28)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 28.4)","(20.0, 55.0, 40.416666666666664)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:58:21.072929,"(4.4, 8.8, 7.700000000000001)","(21.0, 65.0, 34.45454545454545)","(7.5, 18.0, 16.28)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 28.4)","(20.0, 55.0, 40.416666666666664)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:58:22.340444,"(4.4, 8.8, 7.700000000000001)","(21.0, 65.0, 34.45454545454545)","(7.5, 18.0, 16.28)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 28.4)","(20.0, 55.0, 40.416666666666664)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:58:23.651791,"(4.4, 8.8, 7.700000000000001)","(21.0, 65.0, 34.45454545454545)","(7.5, 18.0, 16.28)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 28.4)","(20.0, 55.0, 40.416666666666664)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:58:24.922761,"(4.4, 8.8, 7.700000000000001)","(21.0, 65.0, 34.45454545454545)","(7.5, 18.0, 16.4)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 28.4)","(20.0, 55.0, 40.416666666666664)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:58:26.208640,"(4.4, 8.8, 7.700000000000001)","(21.0, 65.0, 34.45454545454545)","(7.5, 18.0, 16.4)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 28.4)","(20.0, 55.0, 40.416666666666664)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:58:27.527493,"(4.4, 8.8, 7.700000000000001)","(21.0, 65.0, 34.45454545454545)","(7.5, 18.0, 16.4)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 28.4)","(20.0, 55.0, 40.416666666666664)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:58:28.799231,"(4.4, 8.8, 7.700000000000001)","(21.0, 65.0, 34.45454545454545)","(7.5, 18.0, 16.4)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 28.4)","(20.0, 55.0, 40.416666666666664)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:58:30.054262,"(4.4, 8.8, 7.700000000000001)","(21.0, 65.0, 34.45454545454545)","(7.5, 18.0, 16.4)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 28.4)","(20.0, 55.0, 40.416666666666664)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:58:31.257362,"(4.4, 8.8, 7.700000000000001)","(21.0, 65.0, 34.45454545454545)","(7.5, 18.0, 16.4)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 28.4)","(20.0, 55.0, 40.416666666666664)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:58:32.464288,"(4.4, 8.8, 7.700000000000001)","(21.0, 65.0, 34.45454545454545)","(7.5, 18.0, 16.4)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 26.0625)","(20.0, 55.0, 33.125)","(21.0, 70.0, 39.375)"
07-12-2022 18:58:33.591588,"(4.4, 8.8, 7.700000000000001)","(21.0, 70.0, 40.625)","(7.5, 18.0, 16.4)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 26.0625)","(20.0, 55.0, 33.125)","(21.0, 70.0, 39.375)"
07-12-2022 18:58:34.668687,"(4.4, 8.8, 7.700000000000001)","(21.0, 70.0, 40.625)","(7.5, 18.0, 16.4)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 26.0625)","(20.0, 55.0, 33.125)","(21.0, 70.0, 39.375)"
07-12-2022 18:58:35.814344,"(4.4, 8.8, 7.700000000000001)","(21.0, 70.0, 40.625)","(7.5, 18.0, 16.4)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 26.0625)","(20.0, 55.0, 33.125)","(21.0, 70.0, 39.375)"
07-12-2022 18:58:36.943969,"(4.4, 8.8, 7.700000000000001)","(21.0, 70.0, 40.625)","(7.5, 18.0, 16.4)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 25.88888888888889)","(20.0, 55.0, 33.125)","(21.0, 70.0, 39.375)"
07-12-2022 18:58:38.083402,"(4.4, 8.8, 7.700000000000001)","(21.0, 70.0, 40.625)","(7.5, 18.0, 16.4)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.75)","(20.0, 55.0, 33.125)","(21.0, 70.0, 39.375)"
07-12-2022 18:58:39.217110,"(4.4, 8.8, 7.700000000000001)","(21.0, 70.0, 40.625)","(7.5, 18.0, 16.4)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.75)","(20.0, 55.0, 33.125)","(21.0, 70.0, 39.375)"
07-12-2022 18:58:40.439109,"(4.4, 8.8, 7.700000000000001)","(21.0, 70.0, 40.625)","(7.5, 18.0, 16.4)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.75)","(20.0, 55.0, 33.125)","(21.0, 70.0, 39.375)"
07-12-2022 18:58:41.539385,"(4.4, 8.8, 7.700000000000001)","(21.0, 70.0, 40.625)","(7.5, 18.0, 16.4)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.75)","(20.0, 55.0, 33.125)","(21.0, 70.0, 39.375)"
07-12-2022 18:58:42.637325,"(4.4, 8.8, 7.700000000000001)","(21.0, 70.0, 40.625)","(7.5, 18.0, 16.4)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.75)","(20.0, 55.0, 33.125)","(21.0, 70.0, 39.375)"
07-12-2022 18:58:43.955154,"(4.4, 8.8, 7.700000000000001)","(21.0, 70.0, 40.625)","(7.5, 18.0, 16.4)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.75)","(20.0, 55.0, 33.125)","(21.0, 70.0, 39.375)"
07-12-2022 18:58:45.316978,"(4.4, 8.8, 7.700000000000001)","(21.0, 70.0, 40.625)","(7.5, 18.0, 16.75)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.75)","(20.0, 55.0, 35.55555555555556)","(21.0, 70.0, 39.375)"
07-12-2022 18:58:46.701729,"(4.4, 8.8, 7.7250000000000005)","(21.0, 70.0, 40.625)","(7.5, 18.0, 17.0625)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.75)","(20.0, 55.0, 35.55555555555556)","(21.0, 70.0, 39.375)"
07-12-2022 18:58:48.087627,"(4.4, 8.8, 7.7250000000000005)","(21.0, 70.0, 40.625)","(7.5, 18.0, 17.423076923076923)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.75)","(20.0, 55.0, 35.55555555555556)","(21.0, 70.0, 39.375)"
07-12-2022 18:58:49.496575,"(4.4, 8.8, 7.7250000000000005)","(21.0, 70.0, 40.625)","(7.5, 18.0, 17.423076923076923)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.75)","(20.0, 55.0, 35.55555555555556)","(21.0, 70.0, 39.375)"
07-12-2022 18:58:50.857808,"(4.4, 8.8, 7.7250000000000005)","(21.0, 70.0, 40.625)","(7.5, 18.0, 17.423076923076923)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.75)","(20.0, 55.0, 35.55555555555556)","(21.0, 70.0, 39.375)"
07-12-2022 18:58:52.336039,"(4.4, 8.8, 5.34375)","(21.0, 70.0, 40.625)","(7.5, 18.0, 17.423076923076923)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.75)","(20.0, 55.0, 35.55555555555556)","(21.0, 70.0, 39.375)"
07-12-2022 18:58:53.687404,"(4.4, 9.0, 5.34375)","(21.0, 70.0, 40.625)","(7.5, 18.0, 17.423076923076923)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.75)","(20.0, 55.0, 35.55555555555556)","(21.0, 70.0, 39.375)"
07-12-2022 18:58:55.027600,"(4.4, 9.0, 5.34375)","(21.0, 70.0, 40.625)","(7.5, 18.0, 17.423076923076923)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.75)","(20.0, 55.0, 35.55555555555556)","(21.0, 70.0, 39.375)"
07-12-2022 18:58:56.364384,"(4.4, 9.0, 5.34375)","(21.0, 70.0, 40.625)","(7.5, 18.0, 17.423076923076923)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.75)","(20.0, 55.0, 35.55555555555556)","(21.0, 70.0, 39.375)"
07-12-2022 18:58:57.608127,"(4.4, 9.0, 5.34375)","(21.0, 70.0, 40.625)","(7.5, 18.0, 17.423076923076923)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 24.8125)","(20.0, 55.0, 35.55555555555556)","(21.0, 70.0, 39.375)"
07-12-2022 18:58:58.995752,"(4.4, 9.0, 5.34375)","(21.0, 70.0, 40.625)","(7.5, 18.0, 17.423076923076923)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 24.8125)","(20.0, 55.0, 35.55555555555556)","(21.0, 70.0, 39.375)"
07-12-2022 18:59:00.227907,"(4.4, 9.0, 5.34375)","(21.0, 70.0, 40.625)","(7.5, 18.0, 17.423076923076923)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 24.8125)","(20.0, 55.0, 35.55555555555556)","(21.0, 70.0, 39.375)"
07-12-2022 18:59:01.407506,"(4.4, 9.0, 5.34375)","(21.0, 70.0, 40.625)","(7.5, 18.0, 17.423076923076923)","(1.65, 2.04, 1.681025641025641)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 25.125)","(20.0, 55.0, 35.55555555555556)","(21.0, 70.0, 39.375)"
07-12-2022 18:59:02.609324,"(4.4, 9.0, 5.635294117647058)","(21.0, 70.0, 34.75)","(7.5, 18.0, 15.875)","(1.65, 2.04, 1.681025641025641)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.6)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 39.375)"
07-12-2022 18:59:03.918350,"(4.4, 9.0, 5.50625)","(21.0, 70.0, 34.75)","(7.5, 17.5, 15.875)","(1.65, 2.04, 1.6807894736842104)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 25.125)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 39.375)"
07-12-2022 18:59:05.097282,"(4.4, 9.0, 5.50625)","(21.0, 70.0, 34.75)","(7.5, 17.5, 15.875)","(1.65, 2.04, 1.6807894736842104)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 25.125)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 39.375)"
07-12-2022 18:59:06.222633,"(4.4, 9.0, 7.006666666666667)","(21.0, 70.0, 34.75)","(7.5, 17.5, 15.875)","(1.65, 2.04, 1.6807894736842104)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 25.125)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 39.375)"
07-12-2022 18:59:07.385127,"(4.4, 9.0, 7.006666666666667)","(21.0, 70.0, 34.75)","(7.5, 17.5, 16.85)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 25.125)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 39.375)"
07-12-2022 18:59:08.721779,"(4.4, 9.0, 7.006666666666667)","(21.0, 70.0, 34.75)","(7.5, 17.5, 16.125)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.6)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:10.017932,"(4.4, 9.0, 7.006666666666667)","(21.0, 70.0, 34.75)","(7.5, 17.5, 16.125)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.6)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:11.278510,"(4.4, 9.0, 7.006666666666667)","(21.0, 70.0, 34.75)","(7.5, 17.5, 16.125)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.6)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:12.535854,"(4.4, 9.0, 7.006666666666667)","(21.0, 70.0, 34.75)","(7.5, 17.5, 16.125)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.6)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:13.773598,"(4.4, 9.0, 7.006666666666667)","(21.0, 70.0, 34.75)","(7.5, 17.5, 16.125)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.6)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:14.982035,"(4.4, 9.0, 7.006666666666667)","(21.0, 70.0, 34.75)","(7.5, 17.5, 16.125)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.6)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:16.127641,"(4.4, 9.0, 7.006666666666667)","(21.0, 70.0, 34.75)","(7.5, 17.5, 16.25)","(1.65, 2.04, 1.681025641025641)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.6)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:17.283648,"(4.4, 9.0, 5.5588235294117645)","(21.0, 70.0, 34.75)","(7.5, 17.5, 16.25)","(1.65, 2.04, 1.681025641025641)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.6)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:18.341447,"(4.4, 9.0, 5.989473684210526)","(21.0, 70.0, 34.75)","(7.5, 17.5, 16.25)","(1.65, 2.04, 1.6807894736842104)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.6)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:19.766169,"(4.4, 9.0, 5.989473684210526)","(21.0, 70.0, 34.75)","(7.5, 17.5, 16.25)","(1.65, 2.04, 1.6807894736842104)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.6)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:20.856458,"(4.4, 9.0, 5.989473684210526)","(21.0, 70.0, 34.75)","(7.5, 17.5, 16.25)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 27.6)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:22.083066,"(4.4, 9.0, 5.989473684210526)","(21.0, 70.0, 34.75)","(7.5, 18.0, 16.625)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 22.727272727272727)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:23.429858,"(4.4, 9.0, 5.989473684210526)","(21.0, 70.0, 34.75)","(7.5, 18.0, 16.625)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 21.2)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:24.719720,"(4.4, 9.0, 5.989473684210526)","(21.0, 70.0, 34.75)","(7.5, 18.0, 16.625)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 21.2)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:26.060947,"(4.4, 9.0, 5.989473684210526)","(21.0, 70.0, 34.75)","(7.5, 18.0, 16.625)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 21.2)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:27.364101,"(4.4, 9.0, 5.989473684210526)","(21.0, 70.0, 34.75)","(7.5, 18.0, 17.166666666666668)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 21.2)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:28.569392,"(4.4, 9.0, 5.989473684210526)","(21.0, 70.0, 34.75)","(7.5, 18.0, 17.166666666666668)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 21.2)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:29.723861,"(4.4, 9.0, 5.989473684210526)","(21.0, 70.0, 34.75)","(7.5, 18.0, 17.166666666666668)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 21.2)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:30.880101,"(4.4, 9.0, 5.989473684210526)","(21.0, 70.0, 34.75)","(7.5, 18.0, 17.166666666666668)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 21.2)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:32.033867,"(4.4, 9.0, 5.989473684210526)","(21.0, 70.0, 34.75)","(7.5, 18.0, 17.166666666666668)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 21.2)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:33.113514,"(4.4, 9.0, 5.989473684210526)","(21.0, 65.0, 38.75)","(7.5, 18.0, 17.333333333333332)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 21.2)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:34.176465,"(4.4, 9.0, 5.989473684210526)","(21.0, 65.0, 38.75)","(7.5, 18.0, 17.333333333333332)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 21.2)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:35.293700,"(4.4, 9.0, 5.989473684210526)","(21.0, 65.0, 38.75)","(7.5, 18.0, 17.333333333333332)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 21.2)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:36.475713,"(4.4, 9.0, 5.989473684210526)","(21.0, 65.0, 38.75)","(7.5, 18.0, 17.333333333333332)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 21.2)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:37.668982,"(4.4, 9.0, 5.989473684210526)","(21.0, 65.0, 34.75)","(7.5, 18.0, 17.333333333333332)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 21.2)","(20.0, 55.0, 40.416666666666664)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:38.762311,"(4.4, 9.0, 5.989473684210526)","(21.0, 70.0, 34.75)","(7.5, 18.0, 17.333333333333332)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 21.2)","(20.0, 55.0, 40.416666666666664)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:40.187473,"(4.4, 9.0, 5.989473684210526)","(21.0, 70.0, 34.75)","(7.5, 18.0, 17.333333333333332)","(1.65, 2.04, 1.6623684210526315)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 21.2)","(20.0, 55.0, 40.416666666666664)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:41.404404,"(4.4, 9.0, 5.989473684210526)","(21.0, 70.0, 34.75)","(7.5, 18.0, 17.333333333333332)","(1.65, 2.04, 1.7153846153846153)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 21.2)","(20.0, 55.0, 40.416666666666664)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:42.561870,"(4.4, 9.0, 5.989473684210526)","(21.0, 70.0, 34.75)","(7.5, 18.0, 15.25)","(1.65, 2.0, 1.7153846153846153)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 21.2)","(20.0, 55.0, 40.416666666666664)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:43.818457,"(4.4, 8.8, 8.200000000000001)","(21.0, 70.0, 34.75)","(7.5, 18.0, 15.25)","(1.65, 2.0, 1.7153846153846153)","(7.5, 10.5, 7.574999999999999)","(13.0, 42.0, 23.090909090909093)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:45.217877,"(4.4, 8.8, 8.200000000000001)","(21.0, 70.0, 34.75)","(7.5, 18.0, 17.125)","(1.65, 2.0, 1.704074074074074)","(7.5, 10.5, 9.82)","(13.0, 42.0, 23.090909090909093)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:46.495343,"(4.4, 8.8, 8.200000000000001)","(21.0, 70.0, 32.4)","(7.5, 18.5, 17.125)","(1.65, 2.0, 1.6898)","(7.5, 10.5, 9.976923076923077)","(13.0, 42.0, 23.090909090909093)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:47.772122,"(4.4, 8.8, 8.200000000000001)","(21.0, 70.0, 32.4)","(7.5, 18.5, 17.125)","(1.65, 2.0, 1.7153846153846153)","(7.5, 10.5, 7.8999999999999995)","(13.0, 42.0, 22.0)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:49.140131,"(4.4, 8.8, 8.200000000000001)","(21.0, 70.0, 32.4)","(7.5, 18.5, 17.125)","(1.65, 2.0, 1.702)","(7.5, 10.5, 8.7)","(13.0, 42.0, 22.0)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:50.572706,"(4.4, 8.8, 8.200000000000001)","(21.0, 70.0, 32.4)","(7.5, 18.5, 15.5)","(1.65, 1.99, 1.702)","(7.5, 10.5, 8.7)","(13.0, 42.0, 22.0)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:51.802212,"(4.4, 8.8, 8.200000000000001)","(21.0, 70.0, 32.4)","(7.5, 18.5, 15.5)","(1.65, 1.99, 1.7153846153846153)","(7.5, 10.5, 8.7)","(13.0, 42.0, 22.0)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
07-12-2022 18:59:52.985909,"(4.4, 8.8, 8.200000000000001)","(21.0, 70.0, 32.4)","(7.5, 18.5, 15.5)","(1.65, 2.0, 1.7153846153846153)","(7.5, 10.5, 8.7)","(13.0, 42.0, 22.0)","(20.0, 55.0, 41.53846153846154)","(21.0, 70.0, 34.36363636363636)"
