,Archarch Cat,Limited Doro,Storminunclejack,Roses Pepino,Baytown Jagger,Baytown Get It On
1290,"[datetime.datetime(2022, 11, 28, 10, 35, 28, 643872), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 28, 643872), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 28, 643872), 1.45, 1.93]","[datetime.datetime(2022, 11, 28, 10, 35, 28, 643872), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 28, 643872), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 35, 28, 643872), 26.0, 220.0]"
1291,"[datetime.datetime(2022, 11, 28, 10, 35, 29, 746974), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 29, 746974), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 29, 746974), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 29, 746974), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 29, 746974), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 35, 29, 746974), 26.0, 220.0]"
1292,"[datetime.datetime(2022, 11, 28, 10, 35, 30, 840703), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 30, 840703), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 30, 840703), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 30, 840703), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 30, 840703), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 35, 30, 840703), 26.0, 120.0]"
1293,"[datetime.datetime(2022, 11, 28, 10, 35, 31, 945002), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 31, 945002), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 31, 945002), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 31, 945002), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 31, 945002), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 35, 31, 945002), 26.0, 120.0]"
1294,"[datetime.datetime(2022, 11, 28, 10, 35, 33, 39336), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 33, 39336), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 33, 39336), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 33, 39336), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 33, 39336), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 35, 33, 39336), 26.0, 110.0]"
1295,"[datetime.datetime(2022, 11, 28, 10, 35, 34, 131324), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 34, 131324), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 34, 131324), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 34, 131324), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 34, 131324), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 35, 34, 131324), 26.0, 110.0]"
1296,"[datetime.datetime(2022, 11, 28, 10, 35, 35, 227995), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 35, 227995), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 35, 227995), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 35, 227995), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 35, 227995), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 35, 227995), 26.0, 110.0]"
1297,"[datetime.datetime(2022, 11, 28, 10, 35, 36, 340457), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 36, 340457), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 36, 340457), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 36, 340457), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 36, 340457), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 36, 340457), 26.0, 110.0]"
1298,"[datetime.datetime(2022, 11, 28, 10, 35, 37, 433782), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 37, 433782), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 37, 433782), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 37, 433782), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 37, 433782), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 37, 433782), 26.0, 110.0]"
1299,"[datetime.datetime(2022, 11, 28, 10, 35, 38, 537441), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 38, 537441), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 38, 537441), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 38, 537441), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 38, 537441), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 38, 537441), 26.0, 110.0]"
1300,"[datetime.datetime(2022, 11, 28, 10, 35, 39, 628830), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 39, 628830), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 39, 628830), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 39, 628830), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 39, 628830), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 39, 628830), 26.0, 110.0]"
1301,"[datetime.datetime(2022, 11, 28, 10, 35, 40, 746444), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 40, 746444), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 40, 746444), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 40, 746444), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 40, 746444), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 40, 746444), 26.0, 110.0]"
1302,"[datetime.datetime(2022, 11, 28, 10, 35, 41, 844703), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 41, 844703), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 41, 844703), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 41, 844703), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 41, 844703), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 41, 844703), 26.0, 110.0]"
1303,"[datetime.datetime(2022, 11, 28, 10, 35, 42, 944061), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 42, 944061), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 42, 944061), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 42, 944061), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 42, 944061), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 42, 944061), 26.0, 110.0]"
1304,"[datetime.datetime(2022, 11, 28, 10, 35, 44, 47086), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 44, 47086), 3.8, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 44, 47086), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 44, 47086), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 44, 47086), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 44, 47086), 26.0, 110.0]"
1305,"[datetime.datetime(2022, 11, 28, 10, 35, 45, 142873), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 45, 142873), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 45, 142873), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 45, 142873), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 45, 142873), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 45, 142873), 26.0, 110.0]"
1306,"[datetime.datetime(2022, 11, 28, 10, 35, 46, 287836), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 46, 287836), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 46, 287836), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 46, 287836), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 46, 287836), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 46, 287836), 26.0, 110.0]"
1307,"[datetime.datetime(2022, 11, 28, 10, 35, 47, 396520), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 47, 396520), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 47, 396520), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 47, 396520), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 47, 396520), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 47, 396520), 26.0, 110.0]"
1308,"[datetime.datetime(2022, 11, 28, 10, 35, 48, 490187), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 48, 490187), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 48, 490187), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 48, 490187), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 48, 490187), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 48, 490187), 26.0, 110.0]"
1309,"[datetime.datetime(2022, 11, 28, 10, 35, 49, 593674), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 49, 593674), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 49, 593674), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 49, 593674), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 49, 593674), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 49, 593674), 26.0, 110.0]"
1310,"[datetime.datetime(2022, 11, 28, 10, 35, 50, 697726), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 50, 697726), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 50, 697726), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 50, 697726), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 50, 697726), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 50, 697726), 26.0, 110.0]"
1311,"[datetime.datetime(2022, 11, 28, 10, 35, 51, 795252), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 35, 51, 795252), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 51, 795252), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 51, 795252), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 51, 795252), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 51, 795252), 26.0, 110.0]"
1312,"[datetime.datetime(2022, 11, 28, 10, 35, 52, 891183), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 35, 52, 891183), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 52, 891183), 1.45, 1.95]","[datetime.datetime(2022, 11, 28, 10, 35, 52, 891183), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 52, 891183), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 52, 891183), 26.0, 110.0]"
1313,"[datetime.datetime(2022, 11, 28, 10, 35, 54, 4497), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 35, 54, 4497), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 54, 4497), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 35, 54, 4497), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 54, 4497), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 54, 4497), 26.0, 110.0]"
1314,"[datetime.datetime(2022, 11, 28, 10, 35, 55, 106400), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 35, 55, 106400), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 55, 106400), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 35, 55, 106400), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 55, 106400), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 55, 106400), 26.0, 110.0]"
1315,"[datetime.datetime(2022, 11, 28, 10, 35, 56, 216781), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 35, 56, 216781), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 56, 216781), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 35, 56, 216781), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 56, 216781), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 56, 216781), 26.0, 110.0]"
1316,"[datetime.datetime(2022, 11, 28, 10, 35, 57, 321989), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 35, 57, 321989), 3.7, 4.6]","[datetime.datetime(2022, 11, 28, 10, 35, 57, 321989), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 35, 57, 321989), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 57, 321989), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 57, 321989), 26.0, 110.0]"
1317,"[datetime.datetime(2022, 11, 28, 10, 35, 58, 413317), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 35, 58, 413317), 3.7, 4.5]","[datetime.datetime(2022, 11, 28, 10, 35, 58, 413317), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 35, 58, 413317), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 58, 413317), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 58, 413317), 26.0, 110.0]"
1318,"[datetime.datetime(2022, 11, 28, 10, 35, 59, 517594), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 35, 59, 517594), 3.7, 4.4]","[datetime.datetime(2022, 11, 28, 10, 35, 59, 517594), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 35, 59, 517594), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 35, 59, 517594), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 35, 59, 517594), 26.0, 110.0]"
1319,"[datetime.datetime(2022, 11, 28, 10, 36, 0, 609751), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 0, 609751), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 10, 36, 0, 609751), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 0, 609751), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 0, 609751), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 36, 0, 609751), 26.0, 110.0]"
1320,"[datetime.datetime(2022, 11, 28, 10, 36, 1, 710749), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 1, 710749), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 10, 36, 1, 710749), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 1, 710749), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 1, 710749), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 36, 1, 710749), 26.0, 110.0]"
1321,"[datetime.datetime(2022, 11, 28, 10, 36, 2, 792963), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 2, 792963), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 10, 36, 2, 792963), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 2, 792963), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 2, 792963), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 36, 2, 792963), 26.0, 110.0]"
1322,"[datetime.datetime(2022, 11, 28, 10, 36, 3, 896850), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 3, 896850), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 36, 3, 896850), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 3, 896850), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 3, 896850), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 36, 3, 896850), 26.0, 110.0]"
1323,"[datetime.datetime(2022, 11, 28, 10, 36, 4, 998056), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 4, 998056), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 36, 4, 998056), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 4, 998056), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 4, 998056), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 36, 4, 998056), 26.0, 110.0]"
1324,"[datetime.datetime(2022, 11, 28, 10, 36, 6, 98857), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 6, 98857), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 10, 36, 6, 98857), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 6, 98857), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 6, 98857), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 36, 6, 98857), 26.0, 110.0]"
1325,"[datetime.datetime(2022, 11, 28, 10, 36, 7, 194495), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 7, 194495), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 10, 36, 7, 194495), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 7, 194495), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 7, 194495), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 36, 7, 194495), 26.0, 110.0]"
1326,"[datetime.datetime(2022, 11, 28, 10, 36, 8, 290231), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 8, 290231), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 36, 8, 290231), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 8, 290231), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 8, 290231), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 36, 8, 290231), 26.0, 110.0]"
1327,"[datetime.datetime(2022, 11, 28, 10, 36, 9, 390001), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 9, 390001), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 36, 9, 390001), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 9, 390001), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 9, 390001), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 36, 9, 390001), 26.0, 110.0]"
1328,"[datetime.datetime(2022, 11, 28, 10, 36, 10, 487021), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 10, 487021), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 10, 36, 10, 487021), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 10, 487021), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 10, 487021), 26.0, 230.0]","[datetime.datetime(2022, 11, 28, 10, 36, 10, 487021), 26.0, 110.0]"
1329,"[datetime.datetime(2022, 11, 28, 10, 36, 11, 580521), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 11, 580521), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 36, 11, 580521), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 11, 580521), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 11, 580521), 26.0, 24.0]","[datetime.datetime(2022, 11, 28, 10, 36, 11, 580521), 26.0, 110.0]"
1330,"[datetime.datetime(2022, 11, 28, 10, 36, 12, 685981), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 12, 685981), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 36, 12, 685981), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 12, 685981), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 12, 685981), 26.0, 23.0]","[datetime.datetime(2022, 11, 28, 10, 36, 12, 685981), 26.0, 110.0]"
1331,"[datetime.datetime(2022, 11, 28, 10, 36, 13, 785309), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 13, 785309), 3.7, 4.1]","[datetime.datetime(2022, 11, 28, 10, 36, 13, 785309), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 13, 785309), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 13, 785309), 26.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 36, 13, 785309), 26.0, 110.0]"
1332,"[datetime.datetime(2022, 11, 28, 10, 36, 14, 882635), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 14, 882635), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 10, 36, 14, 882635), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 14, 882635), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 14, 882635), 26.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 36, 14, 882635), 26.0, 110.0]"
1333,"[datetime.datetime(2022, 11, 28, 10, 36, 15, 996134), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 15, 996134), 3.7, 4.4]","[datetime.datetime(2022, 11, 28, 10, 36, 15, 996134), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 15, 996134), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 15, 996134), 26.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 36, 15, 996134), 26.0, 110.0]"
1334,"[datetime.datetime(2022, 11, 28, 10, 36, 17, 101983), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 17, 101983), 3.7, 4.4]","[datetime.datetime(2022, 11, 28, 10, 36, 17, 101983), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 17, 101983), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 17, 101983), 26.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 36, 17, 101983), 26.0, 110.0]"
1335,"[datetime.datetime(2022, 11, 28, 10, 36, 18, 209520), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 18, 209520), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 10, 36, 18, 209520), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 18, 209520), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 18, 209520), 26.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 36, 18, 210521), 26.0, 110.0]"
1336,"[datetime.datetime(2022, 11, 28, 10, 36, 19, 299586), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 19, 299586), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 36, 19, 299586), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 19, 299586), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 19, 299586), 26.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 36, 19, 299586), 26.0, 110.0]"
1337,"[datetime.datetime(2022, 11, 28, 10, 36, 20, 404734), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 20, 404734), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 36, 20, 404734), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 20, 404734), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 20, 404734), 26.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 36, 20, 404734), 26.0, 110.0]"
1338,"[datetime.datetime(2022, 11, 28, 10, 36, 21, 509375), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 21, 509375), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 36, 21, 509375), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 21, 509375), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 21, 509375), 26.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 36, 21, 509375), 26.0, 110.0]"
1339,"[datetime.datetime(2022, 11, 28, 10, 36, 22, 598644), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 22, 598644), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 36, 22, 598644), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 22, 598644), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 22, 598644), 26.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 36, 22, 598644), 26.0, 110.0]"
1340,"[datetime.datetime(2022, 11, 28, 10, 36, 23, 690307), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 23, 690307), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 36, 23, 690307), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 23, 690307), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 23, 690307), 26.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 36, 23, 690307), 26.0, 110.0]"
1341,"[datetime.datetime(2022, 11, 28, 10, 36, 24, 792868), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 24, 792868), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 36, 24, 792868), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 24, 792868), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 24, 792868), 26.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 36, 24, 792868), 26.0, 110.0]"
1342,"[datetime.datetime(2022, 11, 28, 10, 36, 25, 891483), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 25, 891483), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 36, 25, 891483), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 25, 891483), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 25, 891483), 26.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 36, 25, 891483), 26.0, 110.0]"
1343,"[datetime.datetime(2022, 11, 28, 10, 36, 26, 994584), 26.0, 100.0]","[datetime.datetime(2022, 11, 28, 10, 36, 26, 994584), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 10, 36, 26, 994584), 1.45, 1.96]","[datetime.datetime(2022, 11, 28, 10, 36, 26, 994584), 9.0, 12.5]","[datetime.datetime(2022, 11, 28, 10, 36, 26, 994584), 26.0, 22.0]","[datetime.datetime(2022, 11, 28, 10, 36, 26, 994584), 26.0, 110.0]"
