,Prince Pulpogan,Grants Treasure,Lady Wendy Hook,Rawhide Hand,Red Spur Flyer,Jebrynah Sol,Stay At Home,Rogue Temptation
05-01-2023 15:32:01.982914,"(2.7, 3.45, 3.085714285714286)","(10.0, 13.0, 11.76923076923077)","(10.0, 13.0, 12.181818181818182)","(7.0, 9.6, 8.64)","(3.1, 3.75, 3.675)","(10.0, 11.5, 11.272727272727273)","(20.0, 40.0, 32.0)","(10.0, 32.0, 29.375)"
05-01-2023 15:32:03.203922,"(2.7, 3.45, 3.085714285714286)","(10.0, 13.0, 11.76923076923077)","(10.0, 13.0, 12.181818181818182)","(7.0, 9.6, 8.75)","(3.1, 3.75, 3.476470588235294)","(10.0, 11.5, 11.807692307692308)","(20.0, 40.0, 34.0)","(10.0, 32.0, 30.0)"
05-01-2023 15:32:04.381742,"(2.7, 3.45, 3.3129032258064517)","(10.0, 13.0, 12.0)","(10.0, 13.0, 12.333333333333334)","(7.0, 9.0, 8.742857142857144)","(3.1, 3.6, 3.5250000000000004)","(10.0, 12.0, 11.928571428571429)","(20.0, 40.0, 37.38095238095238)","(10.0, 32.0, 32.57142857142857)"
05-01-2023 15:32:05.557937,"(2.7, 3.45, 3.085714285714286)","(10.0, 13.0, 12.23076923076923)","(10.0, 13.0, 12.75)","(7.0, 9.6, 8.742857142857144)","(3.1, 3.6, 3.5250000000000004)","(10.0, 12.5, 11.928571428571429)","(20.0, 40.0, 31.666666666666668)","(10.0, 36.0, 33.14285714285714)"
05-01-2023 15:32:06.700622,"(2.7, 3.45, 3.085714285714286)","(10.0, 13.0, 12.7)","(10.0, 13.0, 12.75)","(7.0, 9.6, 8.96)","(3.1, 3.6, 3.490909090909091)","(10.0, 12.5, 11.833333333333334)","(20.0, 40.0, 31.666666666666668)","(10.0, 34.0, 31.272727272727273)"
05-01-2023 15:32:07.880475,"(2.7, 3.45, 3.1884615384615382)","(10.0, 13.0, 12.076923076923077)","(10.0, 12.5, 11.8125)","(7.0, 9.6, 8.685714285714287)","(3.1, 3.6, 3.5250000000000004)","(10.0, 12.5, 11.833333333333334)","(20.0, 40.0, 31.666666666666668)","(10.0, 34.0, 31.272727272727273)"
05-01-2023 15:32:09.130444,"(2.7, 3.45, 3.126190476190476)","(10.0, 13.0, 12.076923076923077)","(10.0, 12.5, 11.8125)","(7.0, 9.4, 8.6)","(3.1, 3.6, 3.5250000000000004)","(10.0, 12.5, 11.642857142857142)","(20.0, 40.0, 31.666666666666668)","(10.0, 34.0, 30.25)"
05-01-2023 15:32:10.401553,"(2.7, 3.45, 3.166666666666667)","(10.0, 13.0, 12.428571428571429)","(10.0, 12.5, 12.28125)","(7.0, 9.4, 8.6)","(3.1, 3.6, 3.5250000000000004)","(10.0, 12.0, 11.642857142857142)","(20.0, 40.0, 31.666666666666668)","(10.0, 34.0, 30.0)"
05-01-2023 15:32:11.609639,"(2.7, 3.45, 3.253846153846154)","(10.0, 13.0, 12.428571428571429)","(10.0, 14.0, 12.28125)","(7.0, 9.4, 8.866666666666667)","(3.1, 3.6, 3.4461538461538463)","(10.0, 12.0, 11.821428571428571)","(20.0, 40.0, 31.666666666666668)","(10.0, 34.0, 30.571428571428573)"
05-01-2023 15:32:12.734050,"(2.7, 3.45, 3.286538461538462)","(10.0, 13.0, 12.428571428571429)","(10.0, 13.5, 12.5)","(7.0, 9.4, 8.866666666666667)","(3.1, 3.6, 3.4461538461538463)","(10.0, 12.0, 11.78125)","(20.0, 40.0, 31.666666666666668)","(10.0, 34.0, 30.571428571428573)"
05-01-2023 15:32:13.919985,"(2.7, 3.45, 3.3129032258064517)","(10.0, 13.0, 12.428571428571429)","(10.0, 13.5, 12.214285714285714)","(7.0, 9.4, 8.6)","(3.1, 3.6, 3.50625)","(10.0, 12.0, 11.714285714285714)","(20.0, 40.0, 31.666666666666668)","(10.0, 34.0, 30.571428571428573)"
05-01-2023 15:32:15.029329,"(2.7, 3.45, 3.3129032258064517)","(10.0, 13.0, 11.909090909090908)","(10.0, 13.5, 12.026315789473685)","(7.0, 9.4, 8.6)","(3.1, 3.6, 3.428125)","(10.0, 12.0, 11.909090909090908)","(20.0, 40.0, 31.666666666666668)","(10.0, 34.0, 30.571428571428573)"
05-01-2023 15:32:16.091358,"(2.7, 3.45, 3.3129032258064517)","(10.0, 13.0, 11.909090909090908)","(10.0, 13.5, 12.026315789473685)","(7.0, 9.2, 8.628571428571428)","(3.1, 3.6, 3.428125)","(10.0, 12.0, 11.681818181818182)","(20.0, 40.0, 35.0)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:17.115011,"(2.7, 3.45, 3.325)","(10.0, 13.0, 12.25)","(10.0, 13.5, 12.026315789473685)","(7.0, 9.2, 8.823529411764707)","(3.1, 3.6, 3.363888888888889)","(10.0, 12.0, 11.545454545454545)","(20.0, 40.0, 38.57142857142857)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:18.182630,"(2.7, 3.45, 3.2476190476190476)","(10.0, 13.0, 11.909090909090908)","(10.0, 13.5, 12.026315789473685)","(7.0, 9.2, 8.823529411764707)","(3.1, 3.6, 3.363888888888889)","(10.0, 12.0, 11.375)","(20.0, 40.0, 38.57142857142857)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:19.303700,"(2.7, 3.45, 3.286538461538462)","(10.0, 13.0, 12.25)","(10.0, 13.5, 12.0)","(7.0, 9.2, 8.666666666666666)","(3.1, 3.6, 3.363888888888889)","(10.0, 12.0, 11.375)","(20.0, 40.0, 38.57142857142857)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:20.465916,"(2.7, 3.45, 3.2833333333333337)","(10.0, 13.0, 11.909090909090908)","(10.0, 13.0, 12.181818181818182)","(7.0, 9.2, 8.666666666666666)","(3.1, 3.6, 3.4026315789473682)","(10.0, 12.0, 11.375)","(20.0, 40.0, 38.57142857142857)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:21.693841,"(2.7, 3.45, 3.3576923076923078)","(10.0, 13.0, 12.653846153846153)","(10.0, 13.0, 11.96875)","(7.0, 9.2, 9.0)","(3.1, 3.55, 3.4026315789473682)","(10.0, 12.0, 11.375)","(20.0, 40.0, 38.57142857142857)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:22.874110,"(2.7, 3.45, 3.3576923076923078)","(10.0, 13.0, 12.653846153846153)","(10.0, 13.0, 11.96875)","(7.0, 9.2, 8.666666666666666)","(3.1, 3.55, 3.4026315789473682)","(10.0, 12.0, 11.375)","(20.0, 40.0, 38.51851851851852)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:23.961319,"(2.7, 3.45, 3.3714285714285714)","(10.0, 13.0, 12.75)","(10.0, 13.0, 11.96875)","(7.0, 9.0, 8.666666666666666)","(3.1, 3.55, 3.3732558139534885)","(10.0, 12.0, 11.375)","(20.0, 40.0, 38.51851851851852)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:25.142447,"(2.7, 3.45, 3.3576923076923078)","(10.0, 13.0, 12.25)","(10.0, 13.0, 12.4)","(7.0, 9.0, 8.625)","(3.1, 3.55, 3.3676470588235294)","(10.0, 12.0, 11.375)","(20.0, 40.0, 38.51851851851852)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:26.383068,"(2.7, 3.45, 3.3576923076923078)","(10.0, 13.0, 12.25)","(10.0, 13.0, 12.25)","(7.0, 9.0, 8.526315789473685)","(3.1, 3.55, 3.3657894736842104)","(10.0, 12.0, 11.666666666666666)","(20.0, 40.0, 36.75675675675676)","(10.0, 34.0, 29.636363636363637)"
05-01-2023 15:32:27.661126,"(2.6, 3.45, 3.35)","(10.0, 13.0, 12.25)","(9.0, 12.5, 12.25)","(7.0, 9.0, 8.6)","(3.1, 3.55, 3.3657894736842104)","(10.0, 12.0, 11.666666666666666)","(20.0, 40.0, 36.75675675675676)","(10.0, 34.0, 29.636363636363637)"
05-01-2023 15:32:28.890505,"(2.6, 3.45, 3.35)","(10.0, 13.0, 12.25)","(9.0, 12.5, 12.1)","(7.0, 9.0, 8.645454545454546)","(3.1, 3.55, 3.3772727272727274)","(10.0, 12.0, 11.736842105263158)","(20.0, 40.0, 36.75675675675676)","(10.0, 34.0, 29.636363636363637)"
05-01-2023 15:32:30.095174,"(2.6, 3.45, 3.3976190476190475)","(10.0, 13.0, 12.25)","(9.0, 12.5, 12.1)","(7.0, 9.0, 8.577777777777778)","(3.1, 3.45, 3.392857142857143)","(10.0, 12.0, 11.736842105263158)","(20.0, 40.0, 36.75675675675676)","(10.0, 34.0, 30.4)"
05-01-2023 15:32:31.290240,"(2.6, 3.45, 3.4000000000000004)","(10.0, 13.0, 12.25)","(9.0, 12.5, 12.1)","(7.0, 8.8, 8.657142857142858)","(3.1, 3.45, 3.3772727272727274)","(10.0, 12.0, 11.722222222222221)","(20.0, 40.0, 36.75675675675676)","(10.0, 34.0, 30.4)"
05-01-2023 15:32:32.435894,"(2.6, 3.45, 3.416666666666667)","(10.0, 13.0, 12.25)","(9.0, 12.5, 12.1)","(7.0, 8.8, 8.760000000000002)","(3.1, 3.45, 3.396666666666667)","(10.0, 12.0, 11.642857142857142)","(20.0, 40.0, 36.75675675675676)","(10.0, 34.0, 30.11764705882353)"
05-01-2023 15:32:33.507085,"(2.6, 3.45, 3.423684210526316)","(10.0, 13.0, 12.785714285714286)","(9.0, 12.5, 12.25)","(7.0, 8.6, 8.58)","(3.1, 3.45, 3.396666666666667)","(10.0, 12.0, 11.642857142857142)","(20.0, 40.0, 36.75675675675676)","(10.0, 34.0, 30.11764705882353)"
05-01-2023 15:32:34.575651,"(2.6, 3.45, 3.416666666666667)","(10.0, 13.0, 12.85)","(9.0, 12.0, 11.875)","(7.0, 8.6, 8.56)","(3.1, 3.45, 3.416666666666667)","(10.0, 12.0, 11.642857142857142)","(20.0, 40.0, 36.75675675675676)","(10.0, 34.0, 30.333333333333332)"
05-01-2023 15:32:35.745952,"(2.6, 3.45, 3.4105263157894736)","(10.0, 13.0, 12.842105263157894)","(9.0, 12.0, 11.875)","(7.0, 8.6, 8.56)","(3.1, 3.5, 3.4)","(10.0, 12.0, 11.444444444444445)","(20.0, 38.0, 36.18181818181818)","(10.0, 34.0, 30.11764705882353)"
05-01-2023 15:32:36.984679,"(2.6, 3.45, 3.4105263157894736)","(10.0, 13.0, 12.842105263157894)","(9.0, 12.0, 11.875)","(7.0, 8.6, 8.56)","(3.1, 3.5, 3.3913793103448278)","(10.0, 12.0, 11.444444444444445)","(20.0, 38.0, 36.18181818181818)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:38.224381,"(2.6, 3.45, 3.3884615384615384)","(10.0, 13.0, 12.785714285714286)","(9.0, 12.0, 11.875)","(7.0, 8.6, 8.533333333333333)","(3.1, 3.5, 3.422)","(10.0, 12.0, 11.7)","(20.0, 38.0, 35.473684210526315)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:39.471553,"(2.6, 3.45, 3.4000000000000004)","(10.0, 13.0, 12.785714285714286)","(9.0, 12.0, 11.166666666666666)","(7.0, 8.6, 8.533333333333333)","(3.1, 3.5, 3.395)","(10.0, 12.0, 11.7)","(20.0, 38.0, 35.473684210526315)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:40.711052,"(2.6, 3.6, 3.5583333333333336)","(10.0, 13.0, 12.733333333333333)","(9.0, 12.0, 11.43421052631579)","(7.0, 8.6, 8.430769230769231)","(3.1, 3.5, 3.395)","(10.0, 12.0, 11.583333333333334)","(20.0, 38.0, 35.473684210526315)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:41.939934,"(2.6, 3.8, 3.528)","(10.0, 12.5, 12.785714285714286)","(9.0, 11.5, 11.321428571428571)","(7.0, 8.6, 8.4125)","(3.1, 3.5, 3.455)","(10.0, 12.0, 11.416666666666666)","(20.0, 38.0, 35.473684210526315)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:43.209651,"(2.6, 3.65, 3.6)","(10.0, 13.0, 12.727272727272727)","(9.0, 11.5, 11.321428571428571)","(7.0, 8.6, 8.4125)","(3.1, 3.5, 3.455)","(10.0, 11.5, 11.238095238095237)","(20.0, 38.0, 35.473684210526315)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:44.375732,"(2.6, 3.75, 3.659090909090909)","(10.0, 13.0, 12.8125)","(9.0, 11.5, 11.1875)","(7.0, 8.6, 8.4125)","(3.1, 3.5, 3.425)","(10.0, 11.5, 11.238095238095237)","(20.0, 38.0, 35.473684210526315)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:45.512906,"(2.6, 3.75, 3.6739130434782608)","(10.0, 13.0, 12.8125)","(9.0, 11.5, 11.272727272727273)","(7.0, 8.6, 8.4125)","(3.1, 3.5, 3.425)","(10.0, 11.5, 11.26086956521739)","(20.0, 38.0, 35.473684210526315)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:46.604743,"(2.6, 3.75, 3.6625)","(10.0, 13.0, 12.8125)","(9.0, 11.5, 11.236842105263158)","(7.0, 8.6, 8.4125)","(3.1, 3.5, 3.3307692307692305)","(10.0, 11.5, 11.26086956521739)","(20.0, 38.0, 35.473684210526315)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:47.735927,"(2.6, 3.95, 3.7327586206896552)","(10.0, 13.0, 12.382352941176471)","(9.0, 11.5, 11.321428571428571)","(7.0, 8.6, 8.4125)","(3.1, 3.4, 3.2800000000000002)","(10.0, 11.5, 11.26086956521739)","(20.0, 38.0, 35.333333333333336)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:48.913100,"(2.6, 3.95, 3.7844827586206895)","(10.0, 13.0, 12.382352941176471)","(9.0, 11.5, 11.321428571428571)","(7.0, 8.6, 8.299999999999999)","(3.1, 3.4, 3.263157894736842)","(10.0, 11.5, 11.35)","(20.0, 38.0, 35.333333333333336)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:50.126439,"(2.6, 3.95, 3.825862068965517)","(10.0, 12.5, 11.954545454545455)","(9.0, 11.5, 11.321428571428571)","(7.0, 8.6, 8.299999999999999)","(3.1, 3.4, 3.257142857142857)","(10.0, 11.5, 11.7)","(20.0, 38.0, 35.333333333333336)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:51.365431,"(2.6, 3.95, 3.825862068965517)","(10.0, 12.5, 11.884615384615385)","(9.0, 12.0, 11.473684210526315)","(7.0, 8.6, 8.299999999999999)","(3.1, 3.4, 3.257142857142857)","(10.0, 12.5, 11.233333333333333)","(20.0, 38.0, 35.333333333333336)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:52.669155,"(2.6, 3.95, 3.7714285714285714)","(10.0, 12.5, 12.055555555555555)","(9.0, 12.0, 11.6)","(7.0, 8.6, 8.299999999999999)","(3.1, 3.4, 3.2823529411764705)","(10.0, 11.5, 11.35)","(20.0, 38.0, 35.333333333333336)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:53.842112,"(2.6, 3.95, 3.7416666666666667)","(10.0, 12.5, 12.055555555555555)","(9.0, 12.0, 11.45)","(7.0, 8.6, 8.3)","(3.1, 3.4, 3.2823529411764705)","(10.0, 11.5, 11.2)","(20.0, 38.0, 35.333333333333336)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:55.020362,"(2.6, 3.9, 3.8027777777777776)","(10.0, 12.5, 11.777777777777779)","(9.0, 12.0, 11.45)","(7.0, 8.4, 8.3)","(3.1, 3.4, 3.3333333333333335)","(10.0, 11.5, 11.192307692307692)","(20.0, 38.0, 35.333333333333336)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:56.236220,"(2.6, 3.9, 3.8499999999999996)","(10.0, 12.5, 11.738095238095237)","(9.0, 12.0, 12.125)","(7.0, 8.4, 8.243478260869566)","(3.1, 3.4, 3.3333333333333335)","(10.0, 11.5, 11.3125)","(20.0, 38.0, 35.333333333333336)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:57.414385,"(2.6, 3.95, 3.8234375)","(10.0, 12.5, 11.738095238095237)","(9.0, 12.5, 12.142857142857142)","(7.0, 8.4, 8.243478260869566)","(3.1, 3.4, 3.3333333333333335)","(10.0, 11.5, 11.3125)","(20.0, 38.0, 35.333333333333336)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:58.623349,"(2.6, 3.95, 3.8234375)","(10.0, 12.5, 11.738095238095237)","(9.0, 12.5, 12.3)","(7.0, 8.4, 8.243478260869566)","(3.1, 3.4, 3.335714285714286)","(10.0, 11.5, 11.3125)","(20.0, 38.0, 35.333333333333336)","(10.0, 34.0, 31.0)"
05-01-2023 15:32:59.895635,"(2.7, 3.95, 3.8234375)","(10.0, 12.5, 11.738095238095237)","(8.5, 12.5, 12.357142857142858)","(7.0, 8.4, 8.25)","(3.1, 3.35, 3.335714285714286)","(9.0, 11.5, 11.326086956521738)","(21.0, 38.0, 35.333333333333336)","(14.0, 34.0, 31.0)"
05-01-2023 15:33:01.217300,"(2.7, 3.95, 3.830882352941176)","(10.0, 12.5, 11.777777777777779)","(8.5, 12.5, 12.38888888888889)","(7.0, 8.4, 8.255555555555555)","(3.1, 3.35, 3.335714285714286)","(9.0, 11.5, 11.326086956521738)","(21.0, 38.0, 35.333333333333336)","(14.0, 34.0, 31.0)"
05-01-2023 15:33:02.521093,"(2.7, 3.9, 3.775)","(10.0, 12.5, 12.125)","(8.5, 12.5, 12.38888888888889)","(7.0, 8.4, 8.14)","(3.1, 3.35, 3.316666666666667)","(9.0, 11.5, 11.426829268292684)","(21.0, 38.0, 35.333333333333336)","(14.0, 34.0, 31.23076923076923)"
05-01-2023 15:33:03.713233,"(2.7, 3.9, 3.738235294117647)","(10.0, 12.5, 12.125)","(8.5, 12.5, 12.38888888888889)","(7.0, 8.4, 8.192)","(3.1, 3.35, 3.257142857142857)","(9.0, 11.5, 11.411764705882353)","(21.0, 38.0, 35.333333333333336)","(14.0, 34.0, 31.23076923076923)"
05-01-2023 15:33:04.842209,"(2.7, 3.9, 3.8185185185185184)","(10.0, 12.5, 11.944444444444445)","(8.5, 12.5, 12.333333333333334)","(7.0, 8.4, 8.192)","(3.1, 3.3, 3.257142857142857)","(9.0, 12.0, 11.222222222222221)","(21.0, 38.0, 35.333333333333336)","(14.0, 34.0, 31.23076923076923)"
05-01-2023 15:33:05.966319,"(2.7, 3.9, 3.8185185185185184)","(10.0, 12.5, 11.73076923076923)","(8.5, 12.5, 12.333333333333334)","(7.0, 8.4, 8.04)","(3.1, 3.3, 3.257142857142857)","(9.0, 11.5, 11.307692307692308)","(21.0, 38.0, 35.333333333333336)","(14.0, 34.0, 31.23076923076923)"
05-01-2023 15:33:07.135444,"(2.7, 3.9, 3.8185185185185184)","(10.0, 12.5, 11.944444444444445)","(8.5, 12.5, 11.625)","(7.0, 8.2, 8.02)","(3.1, 3.3, 3.257142857142857)","(9.0, 11.5, 11.307692307692308)","(21.0, 38.0, 35.333333333333336)","(14.0, 34.0, 31.23076923076923)"
05-01-2023 15:33:08.409506,"(2.7, 3.9, 3.8217391304347825)","(10.0, 12.5, 11.944444444444445)","(8.5, 12.5, 11.625)","(7.0, 8.2, 8.02)","(3.1, 3.3, 3.257142857142857)","(9.0, 11.5, 11.307692307692308)","(21.0, 38.0, 35.333333333333336)","(14.0, 34.0, 31.23076923076923)"
05-01-2023 15:33:09.702769,"(2.7, 3.9, 3.8217391304347825)","(10.0, 12.5, 11.944444444444445)","(8.5, 12.5, 11.625)","(7.0, 8.2, 8.02)","(3.1, 3.3, 3.257142857142857)","(9.0, 11.5, 11.307692307692308)","(21.0, 38.0, 35.333333333333336)","(14.0, 34.0, 31.23076923076923)"
05-01-2023 15:33:10.940068,"(2.7, 3.9, 3.8217391304347825)","(10.0, 12.5, 11.714285714285714)","(8.5, 12.5, 11.625)","(7.0, 8.2, 8.05)","(3.1, 3.3, 3.257142857142857)","(9.0, 12.5, 11.5)","(21.0, 38.0, 35.333333333333336)","(14.0, 34.0, 31.23076923076923)"
05-01-2023 15:33:12.175918,"(2.7, 3.9, 3.75)","(10.0, 12.5, 11.785714285714286)","(8.5, 12.5, 11.625)","(7.0, 8.2, 8.057142857142857)","(3.1, 3.35, 3.3)","(9.0, 12.0, 11.45)","(21.0, 38.0, 35.333333333333336)","(14.0, 34.0, 31.0)"
05-01-2023 15:33:13.288483,"(2.7, 3.9, 3.8217391304347825)","(10.0, 12.5, 11.916666666666666)","(8.5, 12.5, 11.625)","(7.0, 8.2, 8.05)","(3.1, 3.3, 3.25625)","(9.0, 12.0, 11.45)","(21.0, 38.0, 35.333333333333336)","(14.0, 34.0, 31.0)"
05-01-2023 15:33:14.453620,"(2.7, 3.9, 3.815151515151515)","(10.0, 13.0, 12.741379310344827)","(8.5, 12.5, 12.421052631578947)","(7.0, 8.2, 7.952380952380952)","(3.1, 3.3, 3.2555555555555555)","(9.0, 12.0, 11.307692307692308)","(21.0, 38.0, 35.4054054054054)","(14.0, 34.0, 31.0)"
05-01-2023 15:33:15.682041,"(2.7, 3.9, 3.8249999999999997)","(10.0, 13.0, 12.741379310344827)","(8.5, 12.5, 12.442307692307692)","(7.0, 8.2, 7.852173913043478)","(3.1, 3.3, 3.2555555555555555)","(9.0, 11.5, 11.391304347826086)","(21.0, 38.0, 35.4054054054054)","(14.0, 34.0, 31.0)"
05-01-2023 15:33:16.957607,"(2.7, 3.9, 3.8249999999999997)","(10.0, 13.0, 12.84375)","(8.5, 12.5, 11.390625)","(7.0, 8.2, 8.018181818181818)","(3.1, 3.3, 3.2625)","(9.0, 11.5, 11.321428571428571)","(21.0, 38.0, 34.680851063829785)","(14.0, 34.0, 29.2)"
05-01-2023 15:33:18.239423,"(2.7, 3.8, 3.7104761904761907)","(10.0, 13.5, 13.35)","(8.5, 11.5, 12.277777777777779)","(7.0, 8.2, 8.3)","(3.1, 3.4, 3.2384615384615385)","(9.0, 11.5, 11.9)","(21.0, 38.0, 34.30769230769231)","(14.0, 34.0, 29.894736842105264)"
05-01-2023 15:33:19.432531,"(2.8, 3.8, 3.74)","(10.0, 14.0, 13.6)","(8.5, 12.5, 12.277777777777779)","(7.0, 8.6, 8.823529411764707)","(3.1, 3.4, 3.27)","(8.5, 12.0, 11.575757575757576)","(21.0, 38.0, 34.166666666666664)","(14.0, 34.0, 30.1)"
05-01-2023 15:33:20.495294,"(2.8, 3.85, 3.7333333333333334)","(10.0, 14.0, 13.375)","(8.5, 13.0, 12.117647058823529)","(7.0, 9.0, 8.823529411764707)","(3.1, 3.35, 3.2142857142857144)","(8.5, 12.0, 11.794117647058824)","(21.0, 38.0, 34.166666666666664)","(14.0, 34.0, 31.0)"
05-01-2023 15:33:21.627754,"(2.8, 3.85, 3.81875)","(10.0, 13.5, 13.323529411764707)","(8.5, 13.0, 12.147058823529411)","(7.0, 9.0, 8.494117647058824)","(3.1, 3.25, 3.2142857142857144)","(8.5, 12.0, 11.794117647058824)","(21.0, 38.0, 34.166666666666664)","(14.0, 34.0, 30.625)"
05-01-2023 15:33:22.838532,"(2.8, 3.85, 3.822222222222222)","(10.0, 13.5, 13.083333333333334)","(8.5, 12.5, 12.147058823529411)","(7.0, 8.6, 8.494117647058824)","(3.1, 3.25, 3.2142857142857144)","(8.5, 12.0, 11.794117647058824)","(21.0, 38.0, 34.166666666666664)","(14.0, 34.0, 30.625)"
05-01-2023 15:33:24.012369,"(2.8, 3.85, 3.822222222222222)","(10.0, 13.5, 13.083333333333334)","(8.5, 12.5, 12.147058823529411)","(7.0, 8.4, 8.294736842105264)","(3.1, 3.25, 3.2142857142857144)","(8.5, 12.0, 11.808219178082192)","(21.0, 38.0, 34.166666666666664)","(14.0, 34.0, 30.4)"
05-01-2023 15:33:25.101592,"(2.8, 3.85, 3.822222222222222)","(10.0, 13.5, 13.40909090909091)","(8.5, 12.5, 12.147058823529411)","(7.0, 8.4, 8.294736842105264)","(3.1, 3.25, 3.2249999999999996)","(8.5, 12.0, 11.808219178082192)","(21.0, 38.0, 34.17391304347826)","(14.0, 34.0, 30.4)"
05-01-2023 15:33:26.181232,"(2.8, 3.85, 3.822222222222222)","(10.0, 13.5, 13.40909090909091)","(8.5, 12.5, 12.277777777777779)","(7.0, 8.4, 8.17142857142857)","(3.1, 3.3, 3.2399999999999998)","(8.5, 12.0, 11.491666666666667)","(21.0, 38.0, 34.30769230769231)","(14.0, 34.0, 29.5)"
05-01-2023 15:33:27.376405,"(2.8, 3.85, 3.725)","(10.0, 13.5, 13.403225806451612)","(8.5, 12.5, 12.277777777777779)","(7.0, 8.4, 8.133333333333333)","(3.1, 3.3, 3.25)","(8.5, 11.5, 11.491666666666667)","(21.0, 38.0, 34.30769230769231)","(14.0, 34.0, 29.5)"
05-01-2023 15:33:28.732373,"(2.8, 3.85, 3.746875)","(10.0, 13.5, 13.403225806451612)","(8.5, 12.5, 11.903846153846153)","(7.0, 8.4, 8.133333333333333)","(3.1, 3.35, 3.2285714285714286)","(8.5, 11.5, 11.491666666666667)","(21.0, 38.0, 34.23529411764706)","(14.0, 34.0, 29.5)"
05-01-2023 15:33:30.155462,"(2.8, 3.85, 3.8208333333333333)","(10.0, 13.5, 13.403225806451612)","(8.5, 12.0, 11.880952380952381)","(7.0, 8.4, 8.057142857142857)","(3.1, 3.25, 3.29375)","(8.5, 11.5, 11.492307692307692)","(21.0, 38.0, 34.23529411764706)","(14.0, 34.0, 29.90909090909091)"
05-01-2023 15:33:31.441915,"(2.8, 3.85, 3.8208333333333333)","(10.0, 13.5, 13.403225806451612)","(8.5, 12.0, 11.880952380952381)","(7.0, 8.2, 8.022222222222222)","(3.1, 3.35, 3.341666666666667)","(8.5, 11.5, 11.492307692307692)","(21.0, 38.0, 34.23529411764706)","(14.0, 34.0, 31.352941176470587)"
05-01-2023 15:33:32.762404,"(2.8, 3.85, 3.8208333333333333)","(10.0, 13.5, 13.38)","(8.5, 12.0, 11.907407407407407)","(7.0, 8.2, 8.015384615384615)","(3.1, 3.35, 3.3318181818181816)","(8.5, 11.5, 11.492307692307692)","(21.0, 38.0, 34.23529411764706)","(14.0, 34.0, 31.352941176470587)"
05-01-2023 15:33:34.093292,"(2.8, 3.85, 3.8166666666666664)","(10.0, 13.5, 13.38)","(8.5, 12.0, 11.907407407407407)","(7.0, 8.2, 7.844444444444444)","(3.1, 3.4, 3.314285714285714)","(8.5, 11.5, 11.492307692307692)","(21.0, 38.0, 34.23529411764706)","(14.0, 34.0, 31.352941176470587)"
05-01-2023 15:33:35.308380,"(2.8, 3.85, 3.742857142857143)","(10.0, 13.5, 13.38)","(8.5, 12.0, 11.907407407407407)","(7.0, 8.2, 7.844444444444444)","(3.1, 3.4, 3.314285714285714)","(8.5, 11.5, 11.492307692307692)","(21.0, 38.0, 34.23529411764706)","(14.0, 34.0, 31.352941176470587)"
05-01-2023 15:33:36.562576,"(2.8, 3.85, 3.7062500000000003)","(10.0, 13.5, 13.351851851851851)","(8.5, 12.0, 11.910714285714286)","(7.0, 8.2, 7.959999999999999)","(3.1, 3.4, 3.33)","(8.5, 11.5, 11.492424242424242)","(21.0, 38.0, 34.23529411764706)","(14.0, 34.0, 31.352941176470587)"
05-01-2023 15:33:37.897156,"(2.8, 3.85, 3.7708333333333335)","(10.0, 13.5, 13.351851851851851)","(8.5, 12.0, 11.910714285714286)","(7.0, 8.2, 7.828571428571428)","(3.1, 3.4, 3.33)","(8.5, 11.5, 11.492424242424242)","(21.0, 38.0, 34.23529411764706)","(14.0, 34.0, 31.352941176470587)"
05-01-2023 15:33:39.199315,"(2.8, 3.85, 3.806410256410256)","(10.0, 13.5, 13.351851851851851)","(8.5, 12.0, 11.910714285714286)","(7.0, 8.0, 8.133333333333333)","(3.1, 3.4, 3.314285714285714)","(8.5, 11.5, 11.492424242424242)","(21.0, 38.0, 35.333333333333336)","(14.0, 34.0, 31.352941176470587)"
