,Arch Of Titus,Cmon Mate,Clendenning,Decider,Pharoah Magic,Sir Tom,Oakfield Macka,Pudacious,Bubbas Bay,Majeedis,Emphatic Bel,Misty Dreams
15-12-2022 14:27:45.229283,"(8.0, 15.0, 12.2)","(21.0, 95.0, 84.0)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.875)","(7.0, 10.0, 9.333333333333334)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 8.6, 8.527272727272727)","(17.0, 30.0, 23.0)","(15.0, 26.0, 25.0)"
15-12-2022 14:27:46.526591,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 84.0)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.75)","(7.0, 10.0, 8.5)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.24)","(17.0, 30.0, 23.0)","(15.0, 26.0, 25.0)"
15-12-2022 14:27:47.823064,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 84.0)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.75)","(7.0, 10.0, 8.5)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.2, 8.24)","(17.0, 30.0, 23.0)","(15.0, 26.0, 25.0)"
15-12-2022 14:27:49.062962,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 84.0)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.75)","(7.0, 10.0, 8.5)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.2, 8.24)","(17.0, 30.0, 23.0)","(15.0, 26.0, 23.42105263157895)"
15-12-2022 14:27:50.333957,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 62.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.75)","(7.0, 10.0, 8.5)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.2, 8.225)","(17.0, 30.0, 23.0)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:27:51.651952,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 62.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.75)","(7.0, 10.0, 8.5)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.225)","(17.0, 30.0, 23.0)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:27:52.973041,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 62.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.75)","(7.0, 10.0, 8.5)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.225)","(17.0, 30.0, 23.0)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:27:54.227898,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 62.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.75)","(7.0, 10.0, 8.5)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.2)","(17.0, 30.0, 23.0)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:27:55.483096,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 62.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.75)","(7.0, 10.0, 8.5)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.2)","(17.0, 30.0, 23.0)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:27:56.784694,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 62.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.75)","(7.0, 10.0, 8.5)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.2)","(17.0, 30.0, 23.0)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:27:58.044296,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 62.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.75)","(7.0, 10.0, 8.5)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.2)","(17.0, 30.0, 23.0)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:27:59.378427,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 62.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.75)","(7.0, 10.0, 8.5)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.2)","(17.0, 30.0, 23.0)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:28:00.665011,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 62.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.75)","(7.0, 10.0, 8.5)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.2)","(17.0, 30.0, 23.0)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:28:02.034065,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 62.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.866666666666666)","(7.0, 10.0, 8.799999999999999)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.830769230769231)","(17.0, 30.0, 23.0)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:28:03.334981,"(8.0, 15.0, 13.40909090909091)","(21.0, 95.0, 73.33333333333334)","(18.0, 90.0, 52.8)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.866666666666666)","(7.0, 10.0, 8.799999999999999)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.830769230769231)","(17.0, 30.0, 24.272727272727273)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:28:04.606123,"(8.0, 15.0, 13.40909090909091)","(21.0, 95.0, 73.33333333333334)","(18.0, 90.0, 52.8)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.866666666666666)","(7.0, 10.0, 8.799999999999999)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.830769230769231)","(17.0, 30.0, 24.272727272727273)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:28:06.001983,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 73.33333333333334)","(18.0, 90.0, 52.8)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.866666666666666)","(7.0, 10.0, 8.799999999999999)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.830769230769231)","(17.0, 30.0, 24.272727272727273)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:28:07.387628,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 85.0)","(18.0, 90.0, 52.8)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.866666666666666)","(7.0, 10.0, 8.8)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.830769230769231)","(17.0, 30.0, 24.272727272727273)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:28:08.753064,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 69.8)","(18.0, 90.0, 52.8)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.866666666666666)","(7.0, 9.4, 8.8)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.830769230769231)","(17.0, 30.0, 24.272727272727273)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:28:10.064827,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 69.8)","(18.0, 90.0, 52.8)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.866666666666666)","(7.0, 9.4, 8.8)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.830769230769231)","(17.0, 30.0, 24.272727272727273)","(15.0, 27.0, 24.5)"
15-12-2022 14:28:11.350427,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 69.8)","(18.0, 90.0, 52.8)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.866666666666666)","(7.0, 9.4, 8.8)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.830769230769231)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:12.736664,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 69.8)","(18.0, 90.0, 52.8)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.866666666666666)","(7.0, 9.4, 8.8)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.68)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:14.086410,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 73.33333333333334)","(18.0, 90.0, 52.8)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.866666666666666)","(7.0, 9.4, 8.8)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.68)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:15.451047,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 73.33333333333334)","(18.0, 90.0, 52.8)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.866666666666666)","(7.0, 9.4, 8.8)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.68)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:16.784507,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 73.33333333333334)","(18.0, 90.0, 52.8)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.866666666666666)","(7.0, 9.4, 8.8)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.68)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:18.168509,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 73.33333333333334)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.866666666666666)","(7.0, 9.4, 8.8)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.68)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:19.484974,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 73.33333333333334)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.9)","(7.0, 9.4, 8.8)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.68)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:20.787086,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 73.33333333333334)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.0, 5.881818181818182)","(7.0, 9.4, 8.8)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.68)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:22.186917,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 73.33333333333334)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.2, 5.881818181818182)","(7.0, 9.4, 8.8)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.68)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:23.552027,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 73.33333333333334)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.2, 5.95)","(7.0, 9.4, 8.8)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.68)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:24.870217,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 73.33333333333334)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.2, 5.95)","(7.0, 9.4, 8.8)","(81.0, 310.0, 190.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.68)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:26.203046,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 73.33333333333334)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.2, 5.95)","(7.0, 9.4, 8.8)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.90909090909091)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:27.666212,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 73.33333333333334)","(18.0, 90.0, 59.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.2, 5.95)","(7.0, 9.4, 8.472727272727273)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.90909090909091)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 23.42105263157895)"
15-12-2022 14:28:29.046800,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 73.33333333333334)","(18.0, 90.0, 59.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.95)","(7.0, 9.2, 8.472727272727273)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.983333333333334)","(17.0, 30.0, 24.272727272727273)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:28:30.411710,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.95)","(7.0, 9.2, 8.472727272727273)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.983333333333334)","(17.0, 30.0, 24.272727272727273)","(15.0, 27.0, 24.5)"
15-12-2022 14:28:31.777176,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.95)","(7.0, 9.2, 8.472727272727273)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.983333333333334)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:33.130500,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.95)","(7.0, 9.2, 8.472727272727273)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.983333333333334)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:34.588898,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.95)","(7.0, 9.2, 8.472727272727273)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.983333333333334)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:35.984993,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.95)","(7.0, 9.2, 8.472727272727273)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.983333333333334)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:37.480490,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.95)","(7.0, 9.2, 8.472727272727273)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.983333333333334)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:38.967874,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.95)","(7.0, 9.2, 8.559999999999999)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.05)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:40.412682,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.95)","(7.0, 9.2, 8.559999999999999)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.569230769230769)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:41.879946,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 6.033333333333333)","(7.0, 9.2, 8.628571428571428)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.569230769230769)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:43.417092,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 6.033333333333333)","(7.0, 9.2, 8.778947368421052)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.952941176470588)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:44.874912,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 6.033333333333333)","(7.0, 9.2, 8.778947368421052)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.952941176470588)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:46.241013,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 6.033333333333333)","(7.0, 9.2, 8.778947368421052)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.952941176470588)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:28:47.647894,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 6.033333333333333)","(7.0, 9.2, 8.778947368421052)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.952941176470588)","(17.0, 30.0, 23.0)","(15.0, 26.0, 23.42105263157895)"
15-12-2022 14:28:49.179901,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 6.033333333333333)","(7.0, 9.2, 8.8875)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.952941176470588)","(17.0, 30.0, 23.0)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:28:50.731844,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 6.033333333333333)","(7.0, 9.2, 9.2)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.952941176470588)","(17.0, 30.0, 23.0)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:28:52.232024,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 6.033333333333333)","(7.0, 10.0, 9.771428571428572)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.952941176470588)","(17.0, 30.0, 23.0)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:28:53.781027,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 6.033333333333333)","(7.0, 10.0, 9.771428571428572)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 8.952941176470588)","(17.0, 30.0, 23.0)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:28:55.334861,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 6.033333333333333)","(7.0, 10.0, 9.771428571428572)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 9.012500000000001)","(17.0, 30.0, 23.0)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:28:56.891853,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 6.033333333333333)","(7.0, 10.0, 9.8)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.6666666666666665)","(7.0, 9.8, 9.012500000000001)","(17.0, 30.0, 23.0)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:28:58.805167,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 59.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 6.033333333333333)","(7.0, 10.0, 9.8)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.8, 3.523076923076923)","(7.0, 9.8, 9.012500000000001)","(17.0, 30.0, 23.0)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:29:00.544618,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 56.5)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.95)","(7.0, 10.0, 9.8)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.523076923076923)","(7.0, 9.8, 8.75)","(17.0, 30.0, 23.0)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:29:02.305394,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 90.0, 54.5)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.95)","(7.0, 10.0, 9.3)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.523076923076923)","(7.0, 9.8, 8.75)","(17.0, 30.0, 23.0)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:29:03.967425,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 74.0)","(18.0, 85.0, 39.27272727272727)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.95)","(7.0, 10.0, 9.3)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.75)","(17.0, 30.0, 24.272727272727273)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:29:05.677478,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 74.0)","(18.0, 80.0, 36.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.95)","(7.0, 10.0, 9.3)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.75)","(17.0, 30.0, 24.272727272727273)","(15.0, 27.0, 24.5)"
15-12-2022 14:29:07.344429,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 74.0)","(18.0, 80.0, 36.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.933333333333334)","(7.0, 10.0, 9.3)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 9.012500000000001)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:09.328911,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 74.0)","(18.0, 80.0, 36.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 6.015384615384615)","(7.0, 10.0, 9.3)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 9.012500000000001)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
