,Fleur Bale,Zodiac Bale,Tiggers Run,Crooked Shadows,Kentucky Giblet,Saint Bogan,Son Of Kimetto,Send It Blue
199,"[datetime.datetime(2022, 11, 28, 14, 9, 11, 689389), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 11, 689389), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 9, 11, 689389), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 9, 11, 689389), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 11, 689389), 3.3, 4.6]","[datetime.datetime(2022, 11, 28, 14, 9, 11, 689389), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 11, 689389), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 11, 689389), 9.0, 17.0]"
200,"[datetime.datetime(2022, 11, 28, 14, 9, 12, 895757), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 12, 895757), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 9, 12, 895757), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 9, 12, 895757), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 12, 895757), 3.3, 4.6]","[datetime.datetime(2022, 11, 28, 14, 9, 12, 895757), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 12, 895757), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 12, 895757), 9.0, 17.0]"
201,"[datetime.datetime(2022, 11, 28, 14, 9, 14, 63596), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 14, 63596), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 9, 14, 63596), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 9, 14, 63596), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 14, 63596), 3.3, 4.6]","[datetime.datetime(2022, 11, 28, 14, 9, 14, 63596), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 14, 63596), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 14, 63596), 10.0, 17.0]"
202,"[datetime.datetime(2022, 11, 28, 14, 9, 15, 227372), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 15, 227372), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 9, 15, 227372), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 9, 15, 227372), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 15, 227372), 3.3, 4.6]","[datetime.datetime(2022, 11, 28, 14, 9, 15, 227372), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 15, 227372), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 15, 227372), 10.0, 17.0]"
203,"[datetime.datetime(2022, 11, 28, 14, 9, 16, 453341), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 16, 453341), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 9, 16, 453341), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 9, 16, 453341), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 16, 453341), 3.3, 4.6]","[datetime.datetime(2022, 11, 28, 14, 9, 16, 453341), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 16, 453341), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 16, 453341), 10.0, 18.5]"
204,"[datetime.datetime(2022, 11, 28, 14, 9, 17, 633855), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 17, 633855), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 9, 17, 633855), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 9, 17, 633855), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 17, 633855), 3.3, 4.6]","[datetime.datetime(2022, 11, 28, 14, 9, 17, 633855), 101.0, 950.0]","[datetime.datetime(2022, 11, 28, 14, 9, 17, 633855), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 17, 633855), 10.0, 18.5]"
205,"[datetime.datetime(2022, 11, 28, 14, 9, 18, 867858), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 18, 867858), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 9, 18, 867858), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 18, 867858), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 18, 867858), 3.3, 4.6]","[datetime.datetime(2022, 11, 28, 14, 9, 18, 867858), 101.0, 950.0]","[datetime.datetime(2022, 11, 28, 14, 9, 18, 867858), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 18, 867858), 10.0, 18.5]"
206,"[datetime.datetime(2022, 11, 28, 14, 9, 20, 32759), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 20, 32759), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 9, 20, 32759), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 20, 32759), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 20, 32759), 3.3, 4.6]","[datetime.datetime(2022, 11, 28, 14, 9, 20, 32759), 101.0, 950.0]","[datetime.datetime(2022, 11, 28, 14, 9, 20, 32759), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 20, 32759), 10.0, 18.5]"
207,"[datetime.datetime(2022, 11, 28, 14, 9, 21, 205333), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 21, 205333), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 9, 21, 205333), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 21, 205333), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 21, 205333), 3.3, 4.6]","[datetime.datetime(2022, 11, 28, 14, 9, 21, 205333), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 21, 205333), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 21, 205333), 10.0, 18.5]"
208,"[datetime.datetime(2022, 11, 28, 14, 9, 22, 453271), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 22, 453271), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 9, 22, 453271), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 22, 453271), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 22, 453271), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 14, 9, 22, 453271), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 22, 453271), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 22, 453271), 10.0, 18.5]"
209,"[datetime.datetime(2022, 11, 28, 14, 9, 23, 598268), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 23, 598268), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 9, 23, 598268), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 23, 598268), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 23, 598268), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 14, 9, 23, 598268), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 23, 598268), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 23, 598268), 10.0, 18.5]"
210,"[datetime.datetime(2022, 11, 28, 14, 9, 24, 773571), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 24, 773571), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 9, 24, 773571), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 24, 773571), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 24, 773571), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 14, 9, 24, 773571), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 24, 773571), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 24, 773571), 10.0, 18.5]"
211,"[datetime.datetime(2022, 11, 28, 14, 9, 25, 918919), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 25, 918919), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 9, 25, 918919), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 25, 918919), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 25, 918919), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 14, 9, 25, 918919), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 25, 918919), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 25, 918919), 10.0, 18.5]"
212,"[datetime.datetime(2022, 11, 28, 14, 9, 27, 132987), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 27, 132987), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 9, 27, 132987), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 27, 132987), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 27, 132987), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 14, 9, 27, 132987), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 27, 132987), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 27, 132987), 10.0, 18.5]"
213,"[datetime.datetime(2022, 11, 28, 14, 9, 28, 439951), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 28, 439951), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 9, 28, 439951), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 28, 439951), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 28, 439951), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 14, 9, 28, 439951), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 28, 439951), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 28, 439951), 10.0, 21.0]"
214,"[datetime.datetime(2022, 11, 28, 14, 9, 29, 640606), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 29, 640606), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 9, 29, 640606), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 29, 640606), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 29, 640606), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 14, 9, 29, 640606), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 29, 640606), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 29, 640606), 10.0, 21.0]"
215,"[datetime.datetime(2022, 11, 28, 14, 9, 30, 849695), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 30, 849695), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 9, 30, 849695), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 30, 849695), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 30, 849695), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 14, 9, 30, 849695), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 30, 849695), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 30, 850695), 10.0, 20.0]"
216,"[datetime.datetime(2022, 11, 28, 14, 9, 32, 128355), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 32, 128355), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 9, 32, 128355), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 32, 128355), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 32, 128355), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 14, 9, 32, 128355), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 32, 128355), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 32, 128355), 10.0, 20.0]"
217,"[datetime.datetime(2022, 11, 28, 14, 9, 33, 352788), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 33, 352788), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 9, 33, 352788), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 33, 352788), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 33, 352788), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 14, 9, 33, 352788), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 33, 352788), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 33, 352788), 10.0, 21.0]"
218,"[datetime.datetime(2022, 11, 28, 14, 9, 34, 506258), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 34, 506258), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 9, 34, 506258), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 34, 506258), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 34, 506258), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 14, 9, 34, 506258), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 34, 506258), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 34, 506258), 10.0, 21.0]"
219,"[datetime.datetime(2022, 11, 28, 14, 9, 35, 678344), 1.95, 2.2]","[datetime.datetime(2022, 11, 28, 14, 9, 35, 678344), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 9, 35, 678344), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 35, 678344), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 35, 678344), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 14, 9, 35, 678344), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 35, 678344), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 35, 678344), 10.0, 21.0]"
220,"[datetime.datetime(2022, 11, 28, 14, 9, 36, 850250), 1.95, 2.2]","[datetime.datetime(2022, 11, 28, 14, 9, 36, 850250), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 9, 36, 850250), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 36, 850250), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 36, 850250), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 14, 9, 36, 850250), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 36, 850250), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 36, 850250), 10.0, 21.0]"
221,"[datetime.datetime(2022, 11, 28, 14, 9, 38, 9710), 1.95, 2.2]","[datetime.datetime(2022, 11, 28, 14, 9, 38, 9710), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 9, 38, 9710), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 38, 9710), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 38, 9710), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 14, 9, 38, 9710), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 38, 9710), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 38, 9710), 10.0, 21.0]"
222,"[datetime.datetime(2022, 11, 28, 14, 9, 39, 162365), 1.95, 2.2]","[datetime.datetime(2022, 11, 28, 14, 9, 39, 162365), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 9, 39, 162365), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 39, 162365), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 39, 162365), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 14, 9, 39, 162365), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 39, 162365), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 39, 162365), 10.0, 21.0]"
223,"[datetime.datetime(2022, 11, 28, 14, 9, 40, 330093), 1.95, 2.18]","[datetime.datetime(2022, 11, 28, 14, 9, 40, 330093), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 14, 9, 40, 330093), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 40, 330093), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 40, 330093), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 14, 9, 40, 330093), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 40, 330093), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 40, 330093), 10.0, 21.0]"
224,"[datetime.datetime(2022, 11, 28, 14, 9, 41, 493332), 1.95, 2.14]","[datetime.datetime(2022, 11, 28, 14, 9, 41, 493332), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 9, 41, 493332), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 41, 493332), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 41, 493332), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 14, 9, 41, 493332), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 41, 493332), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 41, 493332), 10.0, 20.0]"
225,"[datetime.datetime(2022, 11, 28, 14, 9, 42, 640255), 1.95, 2.14]","[datetime.datetime(2022, 11, 28, 14, 9, 42, 640255), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 9, 42, 640255), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 42, 640255), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 42, 640255), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 14, 9, 42, 640255), 101.0, 950.0]","[datetime.datetime(2022, 11, 28, 14, 9, 42, 640255), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 42, 640255), 10.0, 21.0]"
226,"[datetime.datetime(2022, 11, 28, 14, 9, 43, 787651), 1.95, 2.14]","[datetime.datetime(2022, 11, 28, 14, 9, 43, 787651), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 9, 43, 787651), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 43, 787651), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 43, 787651), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 14, 9, 43, 787651), 101.0, 950.0]","[datetime.datetime(2022, 11, 28, 14, 9, 43, 787651), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 43, 787651), 10.0, 21.0]"
227,"[datetime.datetime(2022, 11, 28, 14, 9, 45, 3885), 1.95, 2.12]","[datetime.datetime(2022, 11, 28, 14, 9, 45, 3885), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 9, 45, 3885), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 45, 3885), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 45, 3885), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 14, 9, 45, 3885), 101.0, 950.0]","[datetime.datetime(2022, 11, 28, 14, 9, 45, 3885), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 45, 3885), 10.0, 20.0]"
228,"[datetime.datetime(2022, 11, 28, 14, 9, 46, 152913), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 46, 152913), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 9, 46, 152913), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 46, 152913), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 46, 152913), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 14, 9, 46, 152913), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 46, 152913), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 46, 152913), 10.0, 20.0]"
229,"[datetime.datetime(2022, 11, 28, 14, 9, 47, 292442), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 47, 292442), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 9, 47, 292442), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 47, 292442), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 47, 292442), 3.3, 4.4]","[datetime.datetime(2022, 11, 28, 14, 9, 47, 292442), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 47, 292442), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 47, 292442), 10.0, 19.5]"
230,"[datetime.datetime(2022, 11, 28, 14, 9, 48, 426500), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 48, 426500), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 9, 48, 426500), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 48, 426500), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 48, 426500), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 14, 9, 48, 426500), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 48, 426500), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 48, 426500), 10.0, 19.5]"
231,"[datetime.datetime(2022, 11, 28, 14, 9, 49, 566935), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 49, 566935), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 9, 49, 566935), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 49, 566935), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 49, 566935), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 14, 9, 49, 566935), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 49, 566935), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 49, 566935), 10.0, 20.0]"
232,"[datetime.datetime(2022, 11, 28, 14, 9, 50, 704121), 1.95, 2.22]","[datetime.datetime(2022, 11, 28, 14, 9, 50, 704121), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 9, 50, 704121), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 50, 704121), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 50, 704121), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 14, 9, 50, 704121), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 50, 704121), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 50, 704121), 10.0, 20.0]"
233,"[datetime.datetime(2022, 11, 28, 14, 9, 51, 848823), 1.95, 2.28]","[datetime.datetime(2022, 11, 28, 14, 9, 51, 848823), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 9, 51, 848823), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 51, 848823), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 51, 848823), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 14, 9, 51, 848823), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 9, 51, 848823), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 51, 848823), 10.0, 20.0]"
234,"[datetime.datetime(2022, 11, 28, 14, 9, 53, 64660), 1.95, 2.28]","[datetime.datetime(2022, 11, 28, 14, 9, 53, 64660), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 9, 53, 64660), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 53, 64660), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 53, 64660), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 14, 9, 53, 64660), 101.0, 640.0]","[datetime.datetime(2022, 11, 28, 14, 9, 53, 64660), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 53, 64660), 10.0, 20.0]"
235,"[datetime.datetime(2022, 11, 28, 14, 9, 54, 226166), 1.95, 2.28]","[datetime.datetime(2022, 11, 28, 14, 9, 54, 226166), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 9, 54, 226166), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 54, 226166), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 54, 226166), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 14, 9, 54, 226166), 101.0, 640.0]","[datetime.datetime(2022, 11, 28, 14, 9, 54, 226166), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 54, 226166), 10.0, 20.0]"
236,"[datetime.datetime(2022, 11, 28, 14, 9, 55, 390544), 1.95, 2.28]","[datetime.datetime(2022, 11, 28, 14, 9, 55, 390544), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 9, 55, 390544), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 55, 390544), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 55, 390544), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 14, 9, 55, 390544), 101.0, 640.0]","[datetime.datetime(2022, 11, 28, 14, 9, 55, 390544), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 55, 390544), 10.0, 20.0]"
237,"[datetime.datetime(2022, 11, 28, 14, 9, 56, 540065), 1.95, 2.28]","[datetime.datetime(2022, 11, 28, 14, 9, 56, 540065), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 9, 56, 540065), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 56, 540065), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 56, 540065), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 14, 9, 56, 540065), 101.0, 640.0]","[datetime.datetime(2022, 11, 28, 14, 9, 56, 540065), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 56, 540065), 10.0, 20.0]"
238,"[datetime.datetime(2022, 11, 28, 14, 9, 57, 715815), 1.95, 2.28]","[datetime.datetime(2022, 11, 28, 14, 9, 57, 715815), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 14, 9, 57, 715815), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 9, 57, 715815), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 9, 57, 715815), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 14, 9, 57, 715815), 101.0, 640.0]","[datetime.datetime(2022, 11, 28, 14, 9, 57, 715815), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 9, 57, 715815), 10.0, 20.0]"
