,Wonder Brahma,Justadude,Wine Oclock,Bracewell,Ghost Hunter,Nomoretawq,Trogan Prince,Super Bound
563,"[datetime.datetime(2022, 11, 28, 15, 39, 4, 646269), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 4, 646269), 2.9, 3.5]","[datetime.datetime(2022, 11, 28, 15, 39, 4, 646269), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 4, 646269), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 15, 39, 4, 646269), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 15, 39, 4, 646269), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 39, 4, 646269), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 15, 39, 4, 646269), 21.0, 40.0]"
564,"[datetime.datetime(2022, 11, 28, 15, 39, 5, 771816), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 5, 771816), 2.9, 3.5]","[datetime.datetime(2022, 11, 28, 15, 39, 5, 771816), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 5, 771816), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 15, 39, 5, 771816), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 15, 39, 5, 771816), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 39, 5, 771816), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 5, 771816), 21.0, 36.0]"
565,"[datetime.datetime(2022, 11, 28, 15, 39, 6, 908985), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 6, 908985), 2.9, 3.5]","[datetime.datetime(2022, 11, 28, 15, 39, 6, 908985), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 6, 908985), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 15, 39, 6, 908985), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 15, 39, 6, 908985), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 39, 6, 908985), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 6, 908985), 21.0, 34.0]"
566,"[datetime.datetime(2022, 11, 28, 15, 39, 8, 33318), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 15, 39, 8, 33318), 2.9, 3.5]","[datetime.datetime(2022, 11, 28, 15, 39, 8, 33318), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 8, 33318), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 15, 39, 8, 33318), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 15, 39, 8, 33318), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 15, 39, 8, 33318), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 8, 33318), 21.0, 32.0]"
567,"[datetime.datetime(2022, 11, 28, 15, 39, 9, 162331), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 15, 39, 9, 162331), 2.9, 3.5]","[datetime.datetime(2022, 11, 28, 15, 39, 9, 162331), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 9, 162331), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 15, 39, 9, 162331), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 15, 39, 9, 162331), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 15, 39, 9, 162331), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 9, 162331), 21.0, 32.0]"
568,"[datetime.datetime(2022, 11, 28, 15, 39, 10, 283166), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 15, 39, 10, 283166), 2.9, 3.5]","[datetime.datetime(2022, 11, 28, 15, 39, 10, 283166), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 10, 283166), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 15, 39, 10, 283166), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 15, 39, 10, 283166), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 15, 39, 10, 283166), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 10, 283166), 21.0, 32.0]"
569,"[datetime.datetime(2022, 11, 28, 15, 39, 11, 433301), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 15, 39, 11, 433301), 2.9, 3.5]","[datetime.datetime(2022, 11, 28, 15, 39, 11, 433301), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 11, 433301), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 15, 39, 11, 433301), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 15, 39, 11, 433301), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 15, 39, 11, 433301), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 11, 433301), 21.0, 32.0]"
570,"[datetime.datetime(2022, 11, 28, 15, 39, 12, 558202), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 15, 39, 12, 558202), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 12, 558202), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 12, 558202), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 15, 39, 12, 558202), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 15, 39, 12, 558202), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 15, 39, 12, 558202), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 12, 558202), 21.0, 32.0]"
571,"[datetime.datetime(2022, 11, 28, 15, 39, 13, 693813), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 15, 39, 13, 693813), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 13, 693813), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 13, 693813), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 15, 39, 13, 693813), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 15, 39, 13, 693813), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 15, 39, 13, 693813), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 13, 693813), 21.0, 32.0]"
572,"[datetime.datetime(2022, 11, 28, 15, 39, 14, 826392), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 14, 826392), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 14, 826392), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 14, 826392), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 15, 39, 14, 826392), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 15, 39, 14, 826392), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 39, 14, 826392), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 14, 826392), 21.0, 32.0]"
573,"[datetime.datetime(2022, 11, 28, 15, 39, 15, 962049), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 15, 962049), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 15, 962049), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 15, 962049), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 15, 39, 15, 962049), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 15, 39, 15, 962049), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 39, 15, 962049), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 15, 962049), 21.0, 32.0]"
574,"[datetime.datetime(2022, 11, 28, 15, 39, 17, 116061), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 17, 116061), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 17, 116061), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 17, 116061), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 15, 39, 17, 116061), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 17, 116061), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 39, 17, 116061), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 17, 116061), 21.0, 30.0]"
575,"[datetime.datetime(2022, 11, 28, 15, 39, 18, 243994), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 18, 243994), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 18, 243994), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 18, 243994), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 15, 39, 18, 243994), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 18, 243994), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 39, 18, 243994), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 18, 243994), 21.0, 30.0]"
576,"[datetime.datetime(2022, 11, 28, 15, 39, 19, 378839), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 19, 378839), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 19, 378839), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 19, 378839), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 15, 39, 19, 378839), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 19, 378839), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 39, 19, 378839), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 19, 378839), 21.0, 30.0]"
577,"[datetime.datetime(2022, 11, 28, 15, 39, 20, 507839), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 20, 507839), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 20, 507839), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 20, 507839), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 15, 39, 20, 507839), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 20, 507839), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 39, 20, 507839), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 20, 507839), 21.0, 30.0]"
578,"[datetime.datetime(2022, 11, 28, 15, 39, 21, 639354), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 21, 639354), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 21, 639354), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 21, 639354), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 15, 39, 21, 639354), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 21, 639354), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 39, 21, 639354), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 21, 639354), 21.0, 30.0]"
579,"[datetime.datetime(2022, 11, 28, 15, 39, 22, 769230), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 22, 769230), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 22, 769230), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 22, 769230), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 15, 39, 22, 769230), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 22, 769230), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 39, 22, 769230), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 22, 769230), 21.0, 30.0]"
580,"[datetime.datetime(2022, 11, 28, 15, 39, 23, 900804), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 23, 900804), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 23, 900804), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 23, 900804), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 15, 39, 23, 900804), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 23, 900804), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 39, 23, 900804), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 23, 900804), 21.0, 30.0]"
581,"[datetime.datetime(2022, 11, 28, 15, 39, 25, 27296), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 25, 27296), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 25, 27296), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 25, 27296), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 15, 39, 25, 27296), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 25, 27296), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 39, 25, 27296), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 25, 27296), 21.0, 30.0]"
582,"[datetime.datetime(2022, 11, 28, 15, 39, 26, 163281), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 26, 163281), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 26, 163281), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 26, 163281), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 15, 39, 26, 163281), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 26, 163281), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 39, 26, 163281), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 26, 163281), 21.0, 30.0]"
583,"[datetime.datetime(2022, 11, 28, 15, 39, 27, 290803), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 27, 290803), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 27, 290803), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 27, 290803), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 15, 39, 27, 290803), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 27, 290803), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 39, 27, 290803), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 27, 290803), 21.0, 30.0]"
584,"[datetime.datetime(2022, 11, 28, 15, 39, 28, 419341), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 28, 419341), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 28, 419341), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 28, 419341), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 15, 39, 28, 419341), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 28, 419341), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 39, 28, 419341), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 28, 419341), 21.0, 30.0]"
585,"[datetime.datetime(2022, 11, 28, 15, 39, 29, 545351), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 29, 545351), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 29, 545351), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 29, 545351), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 15, 39, 29, 545351), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 29, 545351), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 39, 29, 545351), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 29, 545351), 21.0, 30.0]"
586,"[datetime.datetime(2022, 11, 28, 15, 39, 30, 676140), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 30, 676140), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 30, 676140), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 30, 676140), 7.0, 10.5]","[datetime.datetime(2022, 11, 28, 15, 39, 30, 676140), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 30, 676140), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 39, 30, 676140), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 30, 676140), 21.0, 30.0]"
587,"[datetime.datetime(2022, 11, 28, 15, 39, 31, 799457), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 31, 799457), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 31, 799457), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 31, 799457), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 15, 39, 31, 799457), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 31, 799457), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 39, 31, 799457), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 31, 799457), 21.0, 30.0]"
588,"[datetime.datetime(2022, 11, 28, 15, 39, 32, 924337), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 32, 924337), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 32, 924337), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 32, 924337), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 15, 39, 32, 924337), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 32, 924337), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 39, 32, 924337), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 32, 924337), 21.0, 30.0]"
589,"[datetime.datetime(2022, 11, 28, 15, 39, 34, 59535), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 34, 59535), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 34, 59535), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 34, 59535), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 15, 39, 34, 59535), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 34, 59535), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 39, 34, 59535), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 34, 59535), 21.0, 30.0]"
590,"[datetime.datetime(2022, 11, 28, 15, 39, 35, 190027), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 35, 190027), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 35, 190027), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 35, 190027), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 15, 39, 35, 190027), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 35, 190027), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 39, 35, 190027), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 35, 190027), 21.0, 30.0]"
591,"[datetime.datetime(2022, 11, 28, 15, 39, 36, 319750), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 36, 319750), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 36, 319750), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 36, 319750), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 15, 39, 36, 319750), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 36, 319750), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 39, 36, 319750), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 36, 319750), 21.0, 30.0]"
592,"[datetime.datetime(2022, 11, 28, 15, 39, 37, 444622), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 37, 444622), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 37, 444622), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 37, 444622), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 15, 39, 37, 444622), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 37, 444622), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 39, 37, 444622), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 37, 444622), 21.0, 30.0]"
593,"[datetime.datetime(2022, 11, 28, 15, 39, 38, 575235), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 38, 575235), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 38, 575235), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 38, 575235), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 15, 39, 38, 575235), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 38, 575235), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 39, 38, 575235), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 38, 575235), 21.0, 30.0]"
594,"[datetime.datetime(2022, 11, 28, 15, 39, 39, 699071), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 39, 699071), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 39, 699071), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 39, 699071), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 15, 39, 39, 699071), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 39, 699071), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 39, 39, 699071), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 39, 699071), 21.0, 30.0]"
595,"[datetime.datetime(2022, 11, 28, 15, 39, 40, 828171), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 40, 828171), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 40, 828171), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 40, 828171), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 15, 39, 40, 828171), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 40, 828171), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 39, 40, 828171), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 40, 828171), 21.0, 30.0]"
596,"[datetime.datetime(2022, 11, 28, 15, 39, 41, 954075), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 41, 954075), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 41, 954075), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 41, 954075), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 15, 39, 41, 954075), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 41, 954075), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 39, 41, 954075), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 41, 954075), 21.0, 30.0]"
597,"[datetime.datetime(2022, 11, 28, 15, 39, 43, 85087), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 43, 85087), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 43, 85087), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 43, 85087), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 15, 39, 43, 85087), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 43, 85087), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 39, 43, 85087), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 43, 85087), 21.0, 30.0]"
598,"[datetime.datetime(2022, 11, 28, 15, 39, 44, 213643), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 44, 213643), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 44, 213643), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 44, 213643), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 15, 39, 44, 213643), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 44, 213643), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 39, 44, 213643), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 44, 213643), 21.0, 30.0]"
599,"[datetime.datetime(2022, 11, 28, 15, 39, 45, 345911), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 45, 345911), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 45, 345911), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 45, 345911), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 15, 39, 45, 345911), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 45, 345911), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 39, 45, 345911), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 45, 345911), 21.0, 30.0]"
600,"[datetime.datetime(2022, 11, 28, 15, 39, 46, 474233), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 46, 474233), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 46, 474233), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 46, 474233), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 15, 39, 46, 474233), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 46, 474233), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 39, 46, 474233), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 15, 39, 46, 474233), 21.0, 30.0]"
601,"[datetime.datetime(2022, 11, 28, 15, 39, 47, 604744), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 47, 604744), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 47, 604744), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 47, 604744), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 15, 39, 47, 604744), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 47, 604744), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 39, 47, 604744), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 39, 47, 604744), 21.0, 30.0]"
602,"[datetime.datetime(2022, 11, 28, 15, 39, 48, 733075), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 48, 733075), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 48, 733075), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 48, 733075), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 15, 39, 48, 733075), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 48, 733075), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 39, 48, 733075), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 39, 48, 733075), 21.0, 30.0]"
603,"[datetime.datetime(2022, 11, 28, 15, 39, 49, 866021), 3.4, 4.4]","[datetime.datetime(2022, 11, 28, 15, 39, 49, 866021), 2.9, 3.6]","[datetime.datetime(2022, 11, 28, 15, 39, 49, 866021), 11.0, 14.5]","[datetime.datetime(2022, 11, 28, 15, 39, 49, 866021), 7.0, 10.0]","[datetime.datetime(2022, 11, 28, 15, 39, 49, 866021), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 15, 39, 49, 866021), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 39, 49, 866021), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 15, 39, 49, 866021), 21.0, 30.0]"
