,Gunther,Our Frankie,All Inn Maggie,Nyssas Girl,Myola Knight,Reel It In,Caribbean Queen,Zambora Jay
283,"[datetime.datetime(2022, 11, 28, 17, 35, 12, 808176), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 12, 808176), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 17, 35, 12, 808176), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 12, 808176), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 12, 808176), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 12, 808176), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 12, 808176), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 35, 12, 808176), 3.7, 4.6]"
284,"[datetime.datetime(2022, 11, 28, 17, 35, 13, 953383), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 13, 953383), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 17, 35, 13, 953383), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 13, 953383), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 13, 953383), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 13, 953383), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 13, 953383), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 35, 13, 953383), 3.7, 4.6]"
285,"[datetime.datetime(2022, 11, 28, 17, 35, 15, 189178), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 15, 189178), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 17, 35, 15, 189178), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 15, 189178), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 15, 189178), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 15, 189178), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 15, 189178), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 35, 15, 189178), 3.7, 4.6]"
286,"[datetime.datetime(2022, 11, 28, 17, 35, 16, 364366), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 16, 364366), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 17, 35, 16, 364366), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 16, 364366), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 16, 364366), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 16, 364366), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 16, 364366), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 35, 16, 364366), 3.7, 4.6]"
287,"[datetime.datetime(2022, 11, 28, 17, 35, 17, 495185), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 17, 495185), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 17, 35, 17, 495185), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 17, 495185), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 17, 495185), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 17, 495185), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 17, 495185), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 35, 17, 495185), 3.7, 4.6]"
288,"[datetime.datetime(2022, 11, 28, 17, 35, 18, 644333), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 18, 644333), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 17, 35, 18, 644333), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 18, 644333), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 18, 644333), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 18, 644333), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 18, 644333), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 35, 18, 644333), 3.7, 4.6]"
289,"[datetime.datetime(2022, 11, 28, 17, 35, 19, 776799), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 19, 776799), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 17, 35, 19, 776799), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 19, 776799), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 19, 776799), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 19, 776799), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 19, 776799), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 35, 19, 776799), 3.7, 4.6]"
290,"[datetime.datetime(2022, 11, 28, 17, 35, 20, 926913), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 20, 926913), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 17, 35, 20, 926913), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 20, 926913), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 20, 926913), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 20, 926913), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 20, 926913), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 35, 20, 926913), 3.7, 4.6]"
291,"[datetime.datetime(2022, 11, 28, 17, 35, 22, 96092), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 22, 96092), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 17, 35, 22, 96092), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 22, 96092), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 22, 96092), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 22, 96092), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 22, 96092), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 35, 22, 96092), 3.7, 4.6]"
292,"[datetime.datetime(2022, 11, 28, 17, 35, 23, 278944), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 23, 278944), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 35, 23, 278944), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 23, 278944), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 23, 278944), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 23, 278944), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 23, 278944), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 35, 23, 278944), 3.7, 4.6]"
293,"[datetime.datetime(2022, 11, 28, 17, 35, 24, 442028), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 24, 442028), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 35, 24, 442028), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 24, 442028), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 24, 442028), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 24, 442028), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 24, 442028), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 35, 24, 442028), 3.7, 4.6]"
294,"[datetime.datetime(2022, 11, 28, 17, 35, 25, 647397), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 25, 647397), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 35, 25, 647397), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 25, 647397), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 25, 647397), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 25, 647397), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 25, 647397), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 35, 25, 647397), 3.7, 4.6]"
295,"[datetime.datetime(2022, 11, 28, 17, 35, 26, 814388), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 26, 814388), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 35, 26, 814388), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 26, 814388), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 26, 814388), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 26, 814388), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 26, 814388), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 35, 26, 814388), 3.7, 4.6]"
296,"[datetime.datetime(2022, 11, 28, 17, 35, 27, 978879), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 27, 978879), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 35, 27, 978879), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 27, 978879), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 27, 978879), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 27, 978879), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 27, 978879), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 35, 27, 978879), 3.7, 4.6]"
297,"[datetime.datetime(2022, 11, 28, 17, 35, 29, 146045), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 29, 146045), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 35, 29, 146045), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 29, 146045), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 29, 146045), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 29, 146045), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 29, 146045), 51.0, 210.0]","[datetime.datetime(2022, 11, 28, 17, 35, 29, 146045), 3.7, 4.6]"
298,"[datetime.datetime(2022, 11, 28, 17, 35, 30, 316893), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 30, 316893), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 35, 30, 316893), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 30, 316893), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 30, 316893), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 30, 316893), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 30, 316893), 51.0, 210.0]","[datetime.datetime(2022, 11, 28, 17, 35, 30, 316893), 3.7, 4.6]"
299,"[datetime.datetime(2022, 11, 28, 17, 35, 31, 638675), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 31, 638675), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 35, 31, 638675), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 31, 638675), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 31, 638675), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 31, 638675), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 31, 638675), 51.0, 210.0]","[datetime.datetime(2022, 11, 28, 17, 35, 31, 638675), 3.7, 4.6]"
300,"[datetime.datetime(2022, 11, 28, 17, 35, 32, 831931), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 32, 831931), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 35, 32, 831931), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 32, 831931), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 32, 831931), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 32, 831931), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 32, 831931), 51.0, 210.0]","[datetime.datetime(2022, 11, 28, 17, 35, 32, 831931), 3.7, 4.6]"
301,"[datetime.datetime(2022, 11, 28, 17, 35, 34, 40276), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 34, 40276), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 35, 34, 40276), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 34, 40276), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 34, 40276), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 34, 40276), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 34, 40276), 51.0, 210.0]","[datetime.datetime(2022, 11, 28, 17, 35, 34, 40276), 3.7, 4.6]"
302,"[datetime.datetime(2022, 11, 28, 17, 35, 35, 207750), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 35, 207750), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 35, 35, 207750), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 35, 207750), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 35, 207750), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 35, 207750), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 35, 207750), 51.0, 210.0]","[datetime.datetime(2022, 11, 28, 17, 35, 35, 207750), 3.7, 4.6]"
303,"[datetime.datetime(2022, 11, 28, 17, 35, 36, 417888), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 36, 417888), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 35, 36, 417888), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 36, 417888), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 36, 417888), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 36, 417888), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 36, 417888), 51.0, 210.0]","[datetime.datetime(2022, 11, 28, 17, 35, 36, 417888), 3.7, 4.6]"
304,"[datetime.datetime(2022, 11, 28, 17, 35, 37, 598802), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 37, 598802), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 35, 37, 598802), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 37, 598802), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 37, 598802), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 37, 598802), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 37, 598802), 51.0, 210.0]","[datetime.datetime(2022, 11, 28, 17, 35, 37, 598802), 3.7, 4.6]"
305,"[datetime.datetime(2022, 11, 28, 17, 35, 38, 734217), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 38, 734217), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 35, 38, 734217), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 38, 734217), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 38, 734217), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 38, 734217), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 38, 734217), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 35, 38, 734217), 3.7, 4.6]"
306,"[datetime.datetime(2022, 11, 28, 17, 35, 39, 874602), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 39, 874602), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 35, 39, 874602), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 39, 874602), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 39, 874602), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 39, 874602), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 39, 874602), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 35, 39, 874602), 3.7, 4.6]"
307,"[datetime.datetime(2022, 11, 28, 17, 35, 41, 15471), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 41, 15471), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 35, 41, 15471), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 41, 15471), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 41, 15471), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 41, 15471), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 41, 15471), 51.0, 350.0]","[datetime.datetime(2022, 11, 28, 17, 35, 41, 15471), 3.7, 4.6]"
308,"[datetime.datetime(2022, 11, 28, 17, 35, 42, 148451), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 42, 148451), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 35, 42, 148451), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 42, 148451), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 42, 148451), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 42, 148451), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 42, 148451), 51.0, 340.0]","[datetime.datetime(2022, 11, 28, 17, 35, 42, 148451), 3.7, 4.6]"
309,"[datetime.datetime(2022, 11, 28, 17, 35, 43, 281014), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 43, 281014), 5.5, 13.0]","[datetime.datetime(2022, 11, 28, 17, 35, 43, 281014), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 43, 281014), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 43, 281014), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 43, 281014), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 43, 281014), 51.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 35, 43, 281014), 3.7, 4.6]"
310,"[datetime.datetime(2022, 11, 28, 17, 35, 44, 443157), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 44, 443157), 5.5, 13.0]","[datetime.datetime(2022, 11, 28, 17, 35, 44, 443157), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 44, 443157), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 44, 443157), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 44, 443157), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 44, 443157), 51.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 35, 44, 443157), 3.7, 4.6]"
311,"[datetime.datetime(2022, 11, 28, 17, 35, 45, 634967), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 45, 634967), 5.5, 13.0]","[datetime.datetime(2022, 11, 28, 17, 35, 45, 634967), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 45, 634967), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 45, 634967), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 45, 634967), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 45, 634967), 51.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 35, 45, 634967), 3.7, 4.6]"
312,"[datetime.datetime(2022, 11, 28, 17, 35, 46, 785578), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 46, 785578), 5.5, 13.0]","[datetime.datetime(2022, 11, 28, 17, 35, 46, 785578), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 46, 785578), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 46, 785578), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 46, 785578), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 46, 785578), 51.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 35, 46, 785578), 3.7, 4.6]"
313,"[datetime.datetime(2022, 11, 28, 17, 35, 47, 948465), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 47, 948465), 5.5, 13.0]","[datetime.datetime(2022, 11, 28, 17, 35, 47, 948465), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 47, 948465), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 47, 948465), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 47, 948465), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 47, 948465), 51.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 35, 47, 948465), 3.7, 4.6]"
314,"[datetime.datetime(2022, 11, 28, 17, 35, 49, 103487), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 49, 103487), 5.5, 13.0]","[datetime.datetime(2022, 11, 28, 17, 35, 49, 103487), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 49, 103487), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 49, 103487), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 49, 103487), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 49, 103487), 51.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 35, 49, 103487), 3.7, 4.6]"
315,"[datetime.datetime(2022, 11, 28, 17, 35, 50, 264193), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 50, 264193), 5.5, 13.0]","[datetime.datetime(2022, 11, 28, 17, 35, 50, 264193), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 17, 35, 50, 264193), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 50, 264193), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 50, 264193), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 50, 264193), 51.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 35, 50, 264193), 3.7, 4.6]"
316,"[datetime.datetime(2022, 11, 28, 17, 35, 51, 430006), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 51, 430006), 5.5, 13.0]","[datetime.datetime(2022, 11, 28, 17, 35, 51, 430006), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 17, 35, 51, 430006), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 51, 430006), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 51, 430006), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 51, 430006), 51.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 35, 51, 430006), 3.7, 4.6]"
317,"[datetime.datetime(2022, 11, 28, 17, 35, 52, 585380), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 52, 585380), 5.5, 13.0]","[datetime.datetime(2022, 11, 28, 17, 35, 52, 585380), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 17, 35, 52, 585380), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 52, 585380), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 52, 585380), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 52, 585380), 51.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 35, 52, 585380), 3.7, 4.6]"
318,"[datetime.datetime(2022, 11, 28, 17, 35, 53, 726287), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 53, 726287), 5.5, 13.0]","[datetime.datetime(2022, 11, 28, 17, 35, 53, 726287), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 17, 35, 53, 726287), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 53, 726287), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 53, 726287), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 53, 726287), 51.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 35, 53, 726287), 3.7, 4.6]"
319,"[datetime.datetime(2022, 11, 28, 17, 35, 54, 871123), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 54, 871123), 5.5, 13.0]","[datetime.datetime(2022, 11, 28, 17, 35, 54, 871123), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 17, 35, 54, 871123), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 54, 871123), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 54, 871123), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 54, 871123), 51.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 35, 54, 871123), 3.7, 4.6]"
320,"[datetime.datetime(2022, 11, 28, 17, 35, 56, 3632), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 56, 3632), 5.5, 13.0]","[datetime.datetime(2022, 11, 28, 17, 35, 56, 3632), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 17, 35, 56, 3632), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 56, 3632), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 56, 3632), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 56, 3632), 51.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 35, 56, 3632), 3.7, 4.6]"
321,"[datetime.datetime(2022, 11, 28, 17, 35, 57, 151444), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 57, 151444), 5.5, 13.0]","[datetime.datetime(2022, 11, 28, 17, 35, 57, 151444), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 17, 35, 57, 151444), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 57, 151444), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 57, 151444), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 57, 151444), 51.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 35, 57, 151444), 3.7, 4.6]"
322,"[datetime.datetime(2022, 11, 28, 17, 35, 58, 294830), 3.1, 3.25]","[datetime.datetime(2022, 11, 28, 17, 35, 58, 294830), 5.5, 13.0]","[datetime.datetime(2022, 11, 28, 17, 35, 58, 294830), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 17, 35, 58, 294830), 14.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 35, 58, 294830), 31.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 35, 58, 294830), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 35, 58, 294830), 51.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 35, 58, 294830), 3.7, 4.6]"
