,Aston Malle,Slick Lass,Arkansas,Zippy Audi,Flying Jelly,Ruff Shot,Neptune Town
11-01-2023 20:14:51.166944,"(2.05, 2.22, 2.1342857142857143)","(3.2, 4.3, 4.216)","(41.0, 80.0, 68.0)","(11.0, 32.0, 30.894736842105264)","(81.0, 470.0, 353.33333333333337)","(3.0, 4.1, 4.052941176470588)","(91.0, 360.0, 265.0)"
11-01-2023 20:14:52.347082,"(2.05, 2.22, 2.1533333333333333)","(3.2, 4.3, 4.1764705882352935)","(41.0, 80.0, 77.3913043478261)","(11.0, 32.0, 30.894736842105264)","(81.0, 470.0, 353.33333333333337)","(3.0, 4.2, 4.138461538461539)","(91.0, 360.0, 260.0)"
11-01-2023 20:14:53.478878,"(2.05, 2.22, 2.17)","(3.2, 4.3, 4.1764705882352935)","(41.0, 80.0, 77.3913043478261)","(11.0, 32.0, 30.363636363636363)","(81.0, 470.0, 400.0)","(3.0, 4.2, 4.12)","(91.0, 350.0, 260.0)"
11-01-2023 20:14:54.621629,"(2.05, 2.22, 2.1533333333333333)","(3.2, 4.3, 4.1764705882352935)","(41.0, 80.0, 77.6923076923077)","(11.0, 32.0, 30.8)","(81.0, 470.0, 400.0)","(3.0, 4.2, 4.016666666666667)","(91.0, 350.0, 260.0)"
11-01-2023 20:14:55.796585,"(2.05, 2.22, 2.202857142857143)","(3.2, 4.3, 4.1764705882352935)","(41.0, 80.0, 74.83870967741936)","(11.0, 32.0, 30.8)","(81.0, 470.0, 353.33333333333337)","(3.0, 4.1, 4.058333333333334)","(91.0, 350.0, 260.0)"
11-01-2023 20:14:56.986492,"(2.05, 2.2, 2.19375)","(3.2, 4.3, 4.1764705882352935)","(41.0, 80.0, 74.83870967741936)","(11.0, 32.0, 30.8)","(81.0, 470.0, 353.33333333333337)","(3.0, 4.1, 4.0285714285714285)","(91.0, 350.0, 260.0)"
11-01-2023 20:14:58.194985,"(2.05, 2.2, 2.19375)","(3.2, 4.3, 4.1764705882352935)","(41.0, 80.0, 74.83870967741936)","(11.0, 32.0, 30.8)","(81.0, 470.0, 400.0)","(3.0, 4.1, 4.0285714285714285)","(91.0, 350.0, 260.0)"
11-01-2023 20:14:59.305729,"(2.05, 2.2, 2.19375)","(3.2, 4.3, 4.1764705882352935)","(41.0, 80.0, 74.83870967741936)","(11.0, 32.0, 30.8)","(81.0, 470.0, 353.33333333333337)","(3.0, 4.1, 4.058333333333334)","(91.0, 350.0, 260.0)"
11-01-2023 20:15:00.503724,"(2.05, 2.2, 2.19375)","(3.2, 4.3, 4.1764705882352935)","(41.0, 80.0, 74.83870967741936)","(11.0, 32.0, 30.8)","(81.0, 470.0, 400.0)","(3.0, 4.1, 4.05)","(91.0, 350.0, 260.0)"
11-01-2023 20:15:01.703551,"(2.05, 2.2, 2.1833333333333336)","(3.2, 4.3, 4.1764705882352935)","(41.0, 80.0, 74.83870967741936)","(11.0, 32.0, 30.8)","(81.0, 470.0, 353.33333333333337)","(3.0, 4.2, 4.126315789473685)","(91.0, 350.0, 260.0)"
11-01-2023 20:15:02.840642,"(2.0, 2.2, 2.1714285714285717)","(3.2, 4.3, 4.1764705882352935)","(41.0, 80.0, 74.83870967741936)","(11.0, 32.0, 31.53846153846154)","(81.0, 470.0, 400.0)","(3.0, 4.2, 4.0636363636363635)","(91.0, 350.0, 260.0)"
11-01-2023 20:15:03.986045,"(2.0, 2.2, 2.166666666666667)","(3.2, 4.3, 4.204545454545455)","(41.0, 80.0, 74.83870967741936)","(11.0, 30.0, 29.692307692307693)","(81.0, 470.0, 353.33333333333337)","(3.0, 4.1, 4.044444444444444)","(91.0, 350.0, 260.0)"
11-01-2023 20:15:05.147929,"(2.0, 2.2, 2.1034965034965034)","(3.2, 4.3, 4.204545454545455)","(41.0, 80.0, 74.83870967741936)","(11.0, 30.0, 29.692307692307693)","(81.0, 470.0, 353.33333333333337)","(3.0, 4.2, 4.141176470588236)","(91.0, 350.0, 260.0)"
11-01-2023 20:15:06.400839,"(2.0, 2.2, 2.1034965034965034)","(3.2, 4.3, 4.204545454545455)","(41.0, 80.0, 74.83870967741936)","(11.0, 30.0, 29.692307692307693)","(81.0, 470.0, 400.0)","(3.0, 4.2, 4.141176470588236)","(91.0, 350.0, 260.0)"
11-01-2023 20:15:07.631714,"(2.0, 2.2, 2.1034965034965034)","(3.2, 4.3, 4.204545454545455)","(41.0, 80.0, 74.83870967741936)","(11.0, 30.0, 29.692307692307693)","(81.0, 470.0, 353.33333333333337)","(3.0, 4.2, 4.144444444444445)","(91.0, 350.0, 260.0)"
11-01-2023 20:15:08.860505,"(2.0, 2.14, 2.1333333333333333)","(3.2, 4.3, 4.241666666666667)","(41.0, 80.0, 74.83870967741936)","(14.0, 30.0, 30.8)","(81.0, 470.0, 353.33333333333337)","(3.1, 4.2, 4.1866666666666665)","(91.0, 350.0, 260.0)"
11-01-2023 20:15:10.090959,"(1.9, 2.14, 2.1133333333333333)","(3.2, 4.3, 4.183333333333333)","(41.0, 80.0, 74.83870967741936)","(14.0, 32.0, 30.8)","(81.0, 470.0, 353.33333333333337)","(3.1, 4.2, 4.185714285714286)","(91.0, 350.0, 260.0)"
11-01-2023 20:15:11.247977,"(1.9, 2.14, 2.1133333333333333)","(3.2, 4.3, 4.1090909090909085)","(41.0, 80.0, 74.83870967741936)","(14.0, 32.0, 28.25)","(81.0, 470.0, 400.0)","(3.1, 4.2, 4.195652173913044)","(91.0, 350.0, 260.0)"
11-01-2023 20:15:12.523066,"(1.9, 2.1, 2.0895081967213116)","(3.2, 4.3, 4.233333333333333)","(41.0, 80.0, 74.83870967741936)","(14.0, 32.0, 28.5)","(81.0, 470.0, 353.33333333333337)","(3.1, 4.2, 4.188888888888889)","(91.0, 350.0, 260.0)"
11-01-2023 20:15:13.752447,"(1.9, 2.14, 2.1321739130434785)","(3.2, 4.3, 4.233333333333333)","(41.0, 80.0, 77.6923076923077)","(14.0, 30.0, 28.5)","(81.0, 470.0, 353.33333333333337)","(3.1, 4.2, 4.233333333333333)","(91.0, 350.0, 260.0)"
11-01-2023 20:15:14.966238,"(1.9, 2.14, 2.1184000000000003)","(3.2, 4.3, 4.233333333333333)","(41.0, 80.0, 74.83870967741936)","(14.0, 30.0, 28.0)","(81.0, 470.0, 400.0)","(3.1, 4.3, 4.221739130434782)","(91.0, 350.0, 318.33333333333337)"
11-01-2023 20:15:16.098885,"(1.9, 2.14, 2.1184000000000003)","(3.2, 4.3, 4.257142857142857)","(41.0, 80.0, 74.83870967741936)","(14.0, 30.0, 28.0)","(81.0, 470.0, 353.33333333333337)","(3.1, 4.3, 4.223076923076923)","(91.0, 350.0, 318.33333333333337)"
11-01-2023 20:15:17.190526,"(1.9, 2.14, 2.1184000000000003)","(3.2, 4.3, 4.233333333333333)","(41.0, 80.0, 77.6923076923077)","(14.0, 30.0, 28.666666666666668)","(81.0, 470.0, 353.33333333333337)","(3.1, 4.3, 4.175)","(91.0, 350.0, 318.33333333333337)"
11-01-2023 20:15:18.392000,"(1.9, 2.14, 2.1184000000000003)","(3.2, 4.3, 4.266666666666667)","(41.0, 80.0, 74.83870967741936)","(14.0, 30.0, 29.2)","(81.0, 470.0, 400.0)","(3.1, 4.3, 4.175)","(91.0, 350.0, 275.0)"
11-01-2023 20:15:19.583327,"(1.9, 2.14, 2.1184000000000003)","(3.2, 4.3, 4.266666666666667)","(41.0, 80.0, 77.6923076923077)","(14.0, 30.0, 28.666666666666668)","(81.0, 470.0, 382.5)","(3.1, 4.3, 4.223076923076923)","(91.0, 350.0, 255.0)"
11-01-2023 20:15:20.717215,"(1.9, 2.14, 2.1184000000000003)","(3.2, 4.3, 4.230434782608695)","(41.0, 80.0, 77.6923076923077)","(14.0, 30.0, 28.666666666666668)","(81.0, 470.0, 382.5)","(3.1, 4.3, 4.175)","(91.0, 350.0, 280.0)"
11-01-2023 20:15:21.884764,"(1.9, 2.14, 2.1184000000000003)","(3.2, 4.3, 4.257142857142857)","(41.0, 80.0, 74.83870967741936)","(14.0, 30.0, 29.2)","(81.0, 470.0, 400.0)","(3.1, 4.3, 4.175)","(91.0, 350.0, 280.0)"
11-01-2023 20:15:23.126301,"(1.9, 2.14, 2.1184000000000003)","(3.2, 4.3, 4.233333333333333)","(41.0, 80.0, 74.83870967741936)","(14.0, 30.0, 28.666666666666668)","(81.0, 470.0, 382.5)","(3.1, 4.3, 4.223076923076923)","(91.0, 350.0, 280.0)"
11-01-2023 20:15:24.446146,"(1.9, 2.14, 2.1184000000000003)","(3.2, 4.3, 4.257142857142857)","(41.0, 80.0, 74.83870967741936)","(14.0, 30.0, 29.2)","(81.0, 470.0, 400.0)","(3.1, 4.3, 4.175)","(91.0, 350.0, 280.0)"
11-01-2023 20:15:26.009035,"(1.9, 2.14, 2.1184000000000003)","(3.3, 4.3, 4.265217391304348)","(41.0, 80.0, 74.83870967741936)","(14.0, 30.0, 28.666666666666668)","(81.0, 470.0, 382.5)","(3.1, 4.3, 4.223076923076923)","(101.0, 350.0, 280.0)"
11-01-2023 20:15:27.667553,"(1.9, 2.14, 2.114909090909091)","(3.3, 4.3, 4.1499999999999995)","(41.0, 80.0, 77.6923076923077)","(14.0, 30.0, 28.0)","(81.0, 470.0, 382.5)","(3.1, 4.3, 4.175)","(101.0, 350.0, 255.0)"
11-01-2023 20:15:28.883873,"(1.9, 2.14, 2.114909090909091)","(3.3, 4.3, 4.225)","(41.0, 80.0, 77.6923076923077)","(14.0, 30.0, 28.0)","(81.0, 470.0, 400.0)","(3.1, 4.3, 4.175)","(101.0, 350.0, 255.0)"
11-01-2023 20:15:30.075706,"(1.9, 2.14, 2.114909090909091)","(3.3, 4.3, 4.257142857142857)","(41.0, 80.0, 77.6923076923077)","(14.0, 30.0, 28.0)","(81.0, 470.0, 400.0)","(3.1, 4.3, 4.175)","(101.0, 350.0, 255.0)"
11-01-2023 20:15:31.231521,"(1.9, 2.14, 2.114909090909091)","(3.3, 4.3, 4.233333333333333)","(41.0, 80.0, 77.6923076923077)","(14.0, 30.0, 28.0)","(81.0, 470.0, 382.5)","(3.1, 4.3, 4.199999999999999)","(101.0, 350.0, 255.0)"
11-01-2023 20:15:32.413826,"(1.9, 2.14, 2.114909090909091)","(3.3, 4.3, 4.257142857142857)","(41.0, 80.0, 73.6)","(14.0, 30.0, 28.0)","(81.0, 470.0, 400.0)","(3.1, 4.3, 4.171428571428571)","(101.0, 350.0, 280.0)"
11-01-2023 20:15:33.687909,"(1.9, 2.1, 2.0904918032786886)","(3.3, 4.3, 4.233333333333333)","(41.0, 80.0, 73.6)","(14.0, 30.0, 29.428571428571427)","(81.0, 470.0, 413.3333333333333)","(3.1, 4.3, 4.288235294117647)","(101.0, 350.0, 322.0)"
11-01-2023 20:15:34.910966,"(1.9, 2.1, 2.090169491525424)","(3.3, 4.3, 4.211111111111111)","(41.0, 80.0, 70.37037037037037)","(14.0, 30.0, 29.636363636363637)","(81.0, 470.0, 448.0)","(3.1, 4.3, 4.288888888888889)","(101.0, 350.0, 322.0)"
11-01-2023 20:15:36.099095,"(1.9, 2.1, 2.090169491525424)","(3.3, 4.3, 4.211111111111111)","(41.0, 80.0, 70.37037037037037)","(14.0, 30.0, 29.333333333333332)","(81.0, 470.0, 448.0)","(3.1, 4.3, 4.292857142857143)","(101.0, 350.0, 322.0)"
11-01-2023 20:15:37.259659,"(1.9, 2.1, 2.090169491525424)","(3.3, 4.3, 4.199999999999999)","(41.0, 80.0, 70.37037037037037)","(14.0, 30.0, 29.076923076923077)","(81.0, 470.0, 448.0)","(3.1, 4.3, 4.356521739130435)","(101.0, 350.0, 310.0)"
11-01-2023 20:15:38.457045,"(1.9, 2.1, 2.090169491525424)","(3.3, 4.3, 4.192307692307692)","(41.0, 80.0, 101.1764705882353)","(14.0, 30.0, 29.333333333333332)","(81.0, 470.0, 448.0)","(3.1, 4.4, 4.356521739130435)","(101.0, 360.0, 322.0)"
11-01-2023 20:15:39.652654,"(1.9, 2.1, 2.0845000000000002)","(3.3, 4.3, 4.1375)","(41.0, 110.0, 94.07407407407408)","(14.0, 30.0, 29.076923076923077)","(81.0, 470.0, 448.0)","(3.1, 4.4, 4.378947368421053)","(101.0, 350.0, 324.0)"
11-01-2023 20:15:40.955209,"(1.9, 2.1, 2.068)","(3.3, 4.2, 4.1923076923076925)","(41.0, 100.0, 90.66666666666666)","(15.0, 30.0, 29.384615384615387)","(91.0, 470.0, 448.0)","(3.1, 4.4, 4.325)","(101.0, 350.0, 324.0)"
11-01-2023 20:15:42.189993,"(1.9, 2.1, 2.0812903225806454)","(3.3, 4.1, 4.09)","(41.0, 100.0, 90.66666666666666)","(15.0, 30.0, 29.333333333333332)","(91.0, 470.0, 448.0)","(3.1, 4.4, 4.346666666666667)","(101.0, 350.0, 324.0)"
11-01-2023 20:15:43.333219,"(1.85, 2.12, 2.1058823529411765)","(3.3, 4.1, 4.08)","(41.0, 100.0, 90.66666666666666)","(15.0, 30.0, 29.076923076923077)","(91.0, 470.0, 448.0)","(3.1, 4.4, 4.376)","(101.0, 350.0, 324.0)"
11-01-2023 20:15:44.539264,"(1.85, 2.12, 2.1016666666666666)","(3.3, 4.1, 4.08)","(41.0, 100.0, 90.66666666666666)","(15.0, 30.0, 29.333333333333332)","(91.0, 470.0, 448.0)","(3.1, 4.4, 4.311864406779661)","(101.0, 350.0, 324.0)"
11-01-2023 20:15:45.764257,"(1.85, 2.12, 2.1016666666666666)","(3.3, 4.1, 4.08)","(41.0, 100.0, 90.66666666666666)","(15.0, 30.0, 28.5)","(91.0, 470.0, 448.0)","(3.1, 4.5, 4.3238095238095235)","(101.0, 350.0, 333.75)"
11-01-2023 20:15:46.997743,"(1.85, 2.12, 2.1016666666666666)","(3.3, 4.1, 4.017391304347826)","(41.0, 100.0, 90.66666666666666)","(15.0, 30.0, 28.857142857142858)","(91.0, 470.0, 310.0)","(3.1, 4.5, 4.320967741935484)","(101.0, 350.0, 260.0)"
11-01-2023 20:15:48.092759,"(1.85, 2.12, 2.1016666666666666)","(3.3, 4.2, 4.0212765957446805)","(41.0, 100.0, 90.66666666666666)","(15.0, 30.0, 29.333333333333332)","(91.0, 470.0, 310.0)","(3.1, 4.5, 4.366666666666667)","(101.0, 350.0, 312.0)"
11-01-2023 20:15:49.292119,"(1.85, 2.12, 2.1008695652173914)","(3.3, 4.2, 4.074999999999999)","(41.0, 100.0, 90.66666666666666)","(15.0, 30.0, 29.076923076923077)","(91.0, 470.0, 310.0)","(3.1, 4.5, 4.359183673469388)","(101.0, 350.0, 260.0)"
11-01-2023 20:15:50.536499,"(1.85, 2.12, 2.1008695652173914)","(3.3, 4.1, 4.074999999999999)","(41.0, 100.0, 77.72727272727272)","(15.0, 30.0, 28.857142857142858)","(91.0, 470.0, 448.0)","(3.1, 4.5, 4.359183673469388)","(101.0, 350.0, 260.0)"
11-01-2023 20:15:51.780795,"(1.85, 2.12, 2.1008695652173914)","(3.3, 4.1, 4.046153846153846)","(41.0, 100.0, 79.0)","(15.0, 30.0, 31.57142857142857)","(91.0, 470.0, 444.6153846153846)","(3.1, 4.5, 4.254545454545455)","(101.0, 350.0, 312.0)"
11-01-2023 20:15:52.994388,"(1.85, 2.16, 2.126896551724138)","(3.3, 4.2, 4.020689655172414)","(41.0, 100.0, 79.0)","(15.0, 32.0, 32.93333333333334)","(91.0, 470.0, 377.05882352941177)","(3.1, 4.4, 4.288888888888889)","(101.0, 350.0, 280.0)"
11-01-2023 20:15:54.225633,"(1.85, 2.16, 2.130909090909091)","(3.3, 4.1, 4.004)","(41.0, 100.0, 79.0)","(15.0, 34.0, 31.77777777777778)","(91.0, 450.0, 295.0)","(3.1, 4.3, 4.2555555555555555)","(101.0, 350.0, 285.0)"
11-01-2023 20:15:55.665331,"(1.85, 2.16, 2.1226415094339623)","(3.3, 4.1, 4.004347826086956)","(41.0, 100.0, 78.33333333333333)","(15.0, 34.0, 32.0)","(91.0, 440.0, 295.0)","(3.1, 4.3, 4.268421052631579)","(101.0, 350.0, 290.0)"
11-01-2023 20:15:57.085083,"(1.85, 2.16, 2.131666666666667)","(3.3, 4.1, 3.9749999999999996)","(41.0, 95.0, 80.22727272727273)","(15.0, 34.0, 31.529411764705884)","(91.0, 440.0, 246.66666666666669)","(3.1, 4.3, 4.269230769230769)","(101.0, 350.0, 290.0)"
11-01-2023 20:15:58.497812,"(1.85, 2.16, 2.1345454545454547)","(3.3, 4.1, 3.956818181818182)","(41.0, 95.0, 80.22727272727273)","(15.0, 34.0, 31.529411764705884)","(91.0, 440.0, 243.33333333333331)","(3.1, 4.3, 4.265217391304348)","(101.0, 350.0, 290.0)"
11-01-2023 20:15:59.724794,"(1.85, 2.16, 2.1276923076923078)","(3.3, 4.1, 3.956818181818182)","(41.0, 95.0, 80.22727272727273)","(15.0, 34.0, 31.529411764705884)","(91.0, 430.0, 217.5)","(3.1, 4.3, 4.265217391304348)","(101.0, 350.0, 290.0)"
11-01-2023 20:16:00.898496,"(1.85, 2.16, 2.1276923076923078)","(3.3, 4.1, 3.9578947368421056)","(41.0, 95.0, 80.22727272727273)","(15.0, 34.0, 31.529411764705884)","(91.0, 420.0, 217.5)","(3.1, 4.3, 4.265217391304348)","(101.0, 350.0, 290.0)"
11-01-2023 20:16:02.103269,"(1.85, 2.16, 2.1276923076923078)","(3.3, 4.1, 4.004545454545455)","(41.0, 95.0, 80.22727272727273)","(15.0, 34.0, 31.529411764705884)","(91.0, 420.0, 217.5)","(3.1, 4.3, 4.265217391304348)","(101.0, 350.0, 290.0)"
11-01-2023 20:16:03.331775,"(1.85, 2.16, 2.1276923076923078)","(3.3, 4.1, 3.9631578947368418)","(41.0, 95.0, 80.22727272727273)","(15.0, 34.0, 32.333333333333336)","(91.0, 420.0, 187.14285714285714)","(3.1, 4.3, 4.265217391304348)","(101.0, 350.0, 290.0)"
11-01-2023 20:16:04.715273,"(1.85, 2.16, 2.1234782608695655)","(3.3, 4.1, 3.981818181818182)","(41.0, 95.0, 80.22727272727273)","(15.0, 34.0, 32.5)","(91.0, 410.0, 175.0)","(3.1, 4.3, 4.2875)","(101.0, 350.0, 290.0)"
11-01-2023 20:16:06.483113,"(1.85, 2.14, 2.1193103448275865)","(3.3, 4.1, 4.066101694915254)","(41.0, 95.0, 80.86956521739131)","(15.0, 34.0, 31.333333333333332)","(91.0, 400.0, 300.0)","(3.1, 4.3, 4.435849056603773)","(101.0, 350.0, 290.0)"
11-01-2023 20:16:07.657228,"(1.85, 2.06, 2.0473529411764706)","(3.3, 4.1, 4.097499999999999)","(41.0, 95.0, 80.22727272727273)","(15.0, 34.0, 31.15909090909091)","(91.0, 400.0, 313.33333333333337)","(3.1, 4.5, 4.377777777777778)","(101.0, 350.0, 290.0)"
11-01-2023 20:16:08.784720,"(1.85, 2.12, 2.0921739130434784)","(3.3, 4.1, 3.98)","(41.0, 95.0, 80.22727272727273)","(15.0, 34.0, 30.551724137931036)","(91.0, 390.0, 332.5)","(3.1, 4.4, 4.378571428571429)","(101.0, 350.0, 273.3333333333333)"
11-01-2023 20:16:09.924079,"(1.85, 2.12, 2.0933333333333333)","(3.3, 4.1, 3.98)","(41.0, 95.0, 79.52380952380952)","(15.0, 34.0, 30.666666666666668)","(91.0, 390.0, 313.33333333333337)","(3.1, 4.4, 4.378571428571429)","(101.0, 360.0, 290.0)"
11-01-2023 20:16:11.209188,"(1.85, 2.12, 2.0933333333333333)","(3.3, 4.1, 3.98)","(41.0, 95.0, 80.22727272727273)","(15.0, 34.0, 31.142857142857142)","(91.0, 390.0, 332.5)","(3.1, 4.4, 4.378571428571429)","(101.0, 350.0, 290.0)"
11-01-2023 20:16:12.602164,"(1.85, 2.12, 2.0991304347826087)","(3.3, 4.1, 3.9650000000000003)","(41.0, 95.0, 80.22727272727273)","(15.0, 34.0, 31.0)","(91.0, 390.0, 364.44444444444446)","(3.1, 4.4, 4.3812500000000005)","(101.0, 350.0, 290.0)"
11-01-2023 20:16:13.846793,"(1.85, 2.12, 2.0991304347826087)","(3.3, 4.1, 3.9714285714285715)","(41.0, 95.0, 80.22727272727273)","(15.0, 32.0, 30.64516129032258)","(91.0, 390.0, 256.25)","(3.1, 4.4, 4.402857142857143)","(101.0, 350.0, 273.3333333333333)"
11-01-2023 20:16:15.018165,"(1.85, 2.12, 2.0989473684210527)","(3.3, 4.1, 4.026315789473684)","(41.0, 95.0, 82.0)","(15.0, 32.0, 30.625)","(91.0, 380.0, 196.66666666666666)","(3.1, 4.5, 4.394736842105264)","(101.0, 360.0, 273.3333333333333)"
11-01-2023 20:16:16.327118,"(1.85, 2.12, 2.0989473684210527)","(3.3, 4.1, 4.01)","(41.0, 90.0, 77.2)","(15.0, 32.0, 30.81081081081081)","(91.0, 380.0, 210.76923076923077)","(3.1, 4.4, 4.394736842105264)","(101.0, 360.0, 280.0)"
11-01-2023 20:16:17.612671,"(1.85, 2.12, 2.0989473684210527)","(3.3, 4.1, 4.030769230769231)","(41.0, 90.0, 77.2)","(15.0, 32.0, 30.81081081081081)","(91.0, 380.0, 250.58823529411765)","(3.1, 4.4, 4.394736842105264)","(101.0, 360.0, 280.0)"
11-01-2023 20:16:18.790804,"(1.85, 2.12, 2.0989473684210527)","(3.3, 4.1, 4.0)","(41.0, 90.0, 77.2)","(15.0, 32.0, 31.142857142857142)","(91.0, 380.0, 346.66666666666663)","(3.1, 4.4, 4.394736842105264)","(101.0, 360.0, 280.0)"
11-01-2023 20:16:20.065799,"(1.85, 2.12, 2.0989473684210527)","(3.3, 4.1, 3.995)","(41.0, 90.0, 74.76190476190476)","(15.0, 32.0, 31.142857142857142)","(91.0, 370.0, 270.0)","(3.1, 4.4, 4.394736842105264)","(101.0, 360.0, 280.0)"
11-01-2023 20:16:21.352143,"(1.85, 2.12, 2.101818181818182)","(3.3, 4.1, 3.9833333333333334)","(41.0, 90.0, 76.28571428571428)","(15.0, 32.0, 31.142857142857142)","(91.0, 370.0, 270.0)","(3.1, 4.4, 4.402857142857143)","(101.0, 360.0, 280.0)"
11-01-2023 20:16:22.632983,"(1.85, 2.12, 2.0989473684210527)","(3.3, 4.1, 3.9833333333333334)","(41.0, 90.0, 71.81818181818181)","(15.0, 32.0, 31.142857142857142)","(91.0, 370.0, 198.57142857142858)","(3.1, 4.5, 4.402857142857143)","(101.0, 360.0, 280.0)"
11-01-2023 20:16:23.737840,"(1.85, 2.12, 2.0989473684210527)","(3.3, 4.1, 3.9833333333333334)","(41.0, 90.0, 71.81818181818181)","(15.0, 32.0, 31.142857142857142)","(91.0, 370.0, 201.66666666666666)","(3.1, 4.5, 4.402857142857143)","(101.0, 360.0, 280.0)"
11-01-2023 20:16:24.738364,"(1.85, 2.12, 2.0989473684210527)","(3.3, 4.1, 3.99)","(41.0, 90.0, 71.81818181818181)","(15.0, 32.0, 31.142857142857142)","(91.0, 360.0, 197.14285714285714)","(3.1, 4.5, 4.402857142857143)","(101.0, 360.0, 280.0)"
11-01-2023 20:16:25.938814,"(1.85, 2.12, 2.0989473684210527)","(3.3, 4.1, 4.029999999999999)","(41.0, 90.0, 71.81818181818181)","(15.0, 32.0, 31.142857142857142)","(91.0, 360.0, 197.14285714285714)","(3.1, 4.5, 4.410526315789474)","(101.0, 360.0, 280.0)"
11-01-2023 20:16:27.097390,"(1.85, 2.12, 2.0989473684210527)","(3.3, 4.1, 3.982608695652174)","(41.0, 90.0, 75.71428571428572)","(15.0, 32.0, 31.142857142857142)","(91.0, 360.0, 197.14285714285714)","(3.1, 4.5, 4.410526315789474)","(101.0, 360.0, 280.0)"
11-01-2023 20:16:28.211863,"(1.85, 2.12, 2.0989473684210527)","(3.3, 4.1, 3.9875)","(41.0, 90.0, 75.71428571428572)","(15.0, 32.0, 31.142857142857142)","(91.0, 360.0, 197.14285714285714)","(3.1, 4.5, 4.410526315789474)","(101.0, 360.0, 280.0)"
11-01-2023 20:16:29.392665,"(1.85, 2.12, 2.0964705882352943)","(3.3, 4.1, 3.982608695652174)","(41.0, 90.0, 75.18518518518519)","(15.0, 32.0, 31.142857142857142)","(91.0, 360.0, 197.14285714285714)","(3.1, 4.5, 4.410526315789474)","(101.0, 360.0, 280.0)"
11-01-2023 20:16:30.708159,"(1.85, 2.12, 2.1146153846153846)","(3.3, 4.1, 3.98)","(51.0, 90.0, 83.33333333333334)","(17.0, 32.0, 31.11111111111111)","(91.0, 360.0, 197.14285714285714)","(3.2, 4.5, 4.402857142857143)","(101.0, 360.0, 280.0)"
11-01-2023 20:16:31.941438,"(1.85, 2.12, 2.1146153846153846)","(3.3, 4.1, 3.98)","(51.0, 85.0, 73.14814814814815)","(17.0, 32.0, 31.11111111111111)","(91.0, 360.0, 197.14285714285714)","(3.2, 4.5, 4.392307692307692)","(101.0, 360.0, 316.6666666666667)"
11-01-2023 20:16:33.269235,"(1.85, 2.12, 2.1182978723404258)","(3.3, 4.1, 3.935294117647059)","(51.0, 85.0, 73.14814814814815)","(17.0, 32.0, 31.11111111111111)","(91.0, 360.0, 188.0)","(3.2, 4.5, 4.434375)","(101.0, 360.0, 280.0)"
11-01-2023 20:16:34.503930,"(1.85, 2.12, 2.1163636363636367)","(3.3, 3.95, 3.992857142857143)","(51.0, 85.0, 73.57142857142857)","(17.0, 32.0, 31.11111111111111)","(91.0, 350.0, 185.45454545454547)","(3.2, 4.5, 4.423809523809524)","(101.0, 360.0, 280.0)"
11-01-2023 20:16:35.833619,"(1.85, 2.12, 2.111489361702128)","(3.3, 4.0, 3.9105263157894736)","(51.0, 85.0, 73.57142857142857)","(17.0, 32.0, 31.25)","(91.0, 340.0, 185.45454545454547)","(3.2, 4.5, 4.44)","(101.0, 360.0, 280.0)"
11-01-2023 20:16:37.015222,"(1.85, 2.08, 2.07875)","(3.3, 4.1, 4.007142857142857)","(51.0, 85.0, 71.6)","(17.0, 32.0, 35.625)","(91.0, 340.0, 200.0)","(3.2, 4.5, 4.42608695652174)","(101.0, 360.0, 262.0)"
11-01-2023 20:16:38.089044,"(1.85, 2.1, 2.06029776674938)","(3.3, 4.1, 4.013333333333333)","(51.0, 80.0, 71.6)","(17.0, 36.0, 34.73684210526316)","(91.0, 320.0, 200.0)","(3.2, 4.6, 4.47)","(101.0, 350.0, 262.0)"
11-01-2023 20:16:39.202222,"(1.85, 2.08, 2.0623529411764707)","(3.3, 4.1, 4.016666666666667)","(51.0, 80.0, 70.83333333333333)","(19.0, 36.0, 35.0)","(91.0, 320.0, 235.0)","(3.4, 4.5, 4.515555555555555)","(101.0, 350.0, 256.6666666666667)"
11-01-2023 20:16:40.234599,"(1.85, 2.08, 2.0623529411764707)","(3.3, 4.1, 3.9916666666666667)","(51.0, 80.0, 70.83333333333333)","(19.0, 36.0, 35.142857142857146)","(91.0, 300.0, 202.5)","(3.4, 4.6, 4.520833333333333)","(101.0, 340.0, 270.0)"
11-01-2023 20:16:41.267926,"(1.85, 2.08, 2.0623529411764707)","(3.3, 4.1, 3.9875)","(51.0, 80.0, 69.6875)","(19.0, 40.0, 35.0)","(91.0, 300.0, 202.5)","(3.4, 4.6, 4.47741935483871)","(101.0, 330.0, 273.3333333333333)"
11-01-2023 20:16:42.316644,"(1.85, 2.08, 2.0644444444444443)","(3.3, 4.1, 3.9840909090909093)","(51.0, 80.0, 71.42857142857143)","(19.0, 36.0, 34.5)","(91.0, 300.0, 225.0)","(3.4, 4.6, 4.507317073170731)","(101.0, 340.0, 285.0)"
11-01-2023 20:16:43.355240,"(1.85, 2.08, 2.0741666666666667)","(3.3, 4.0, 3.9545454545454546)","(51.0, 80.0, 71.42857142857143)","(19.0, 36.0, 32.8)","(91.0, 280.0, 225.0)","(3.4, 4.6, 4.507317073170731)","(101.0, 330.0, 255.0)"
