,Squillions,Birdie Curdy,Silverscape,Colors Of The Wind,Optimistic Cowgirl,Street Tapper,Sea Level
08-12-2022 14:10:55.471780,"(3.0, 3.85, 3.55)","(9.0, 14.0, 12.75)","(3.8, 3.95, 3.7346153846153847)","(6.5, 9.8, 7.571428571428572)","(6.5, 10.5, 9.48)","(7.5, 12.5, 10.833333333333334)","(13.0, 28.0, 25.5)"
08-12-2022 14:10:56.541091,"(3.0, 3.85, 3.55)","(9.0, 14.0, 12.75)","(3.8, 3.95, 3.703846153846154)","(6.5, 9.8, 9.145454545454546)","(6.5, 10.5, 9.8625)","(7.5, 12.5, 10.833333333333334)","(13.0, 28.0, 25.5)"
08-12-2022 14:10:57.554723,"(3.0, 3.85, 3.55)","(9.0, 14.0, 12.75)","(3.8, 3.95, 3.703846153846154)","(6.5, 9.8, 7.571428571428572)","(6.5, 10.5, 10.083333333333334)","(7.5, 12.5, 10.833333333333334)","(13.0, 28.0, 25.5)"
08-12-2022 14:10:58.712026,"(3.0, 3.85, 3.55)","(9.0, 14.0, 12.75)","(3.8, 3.95, 3.6666666666666665)","(6.5, 9.8, 7.571428571428572)","(6.5, 10.5, 10.123076923076923)","(7.5, 12.5, 10.833333333333334)","(13.0, 28.0, 25.5)"
08-12-2022 14:10:59.826042,"(3.0, 3.85, 3.55)","(9.0, 14.0, 12.75)","(3.8, 3.9, 3.6666666666666665)","(6.5, 9.8, 7.571428571428572)","(6.5, 10.5, 10.07391304347826)","(7.5, 12.5, 10.833333333333334)","(13.0, 28.0, 25.5)"
08-12-2022 14:11:00.898452,"(3.0, 3.85, 3.55)","(9.0, 14.0, 12.75)","(3.8, 3.9, 3.6666666666666665)","(6.5, 9.8, 7.571428571428572)","(6.5, 10.5, 9.60909090909091)","(7.5, 12.5, 10.833333333333334)","(13.0, 28.0, 25.5)"
08-12-2022 14:11:01.925388,"(3.0, 3.85, 3.55)","(9.0, 14.0, 12.75)","(3.8, 3.9, 3.6666666666666665)","(6.5, 9.8, 9.145454545454546)","(6.5, 10.5, 7.033333333333333)","(7.5, 12.5, 10.833333333333334)","(13.0, 28.0, 25.5)"
08-12-2022 14:11:03.050188,"(3.0, 3.85, 3.55)","(9.0, 15.0, 13.875)","(3.8, 3.9, 3.6666666666666665)","(6.5, 9.8, 9.470588235294118)","(6.5, 10.5, 9.888)","(7.5, 12.5, 10.833333333333334)","(13.0, 28.0, 25.5)"
08-12-2022 14:11:04.118071,"(3.0, 3.85, 3.55)","(9.0, 14.5, 13.5)","(3.8, 3.9, 3.6666666666666665)","(6.5, 9.6, 8.4)","(6.5, 10.5, 9.888)","(7.5, 12.5, 10.833333333333334)","(13.0, 28.0, 25.5)"
08-12-2022 14:11:05.267372,"(3.0, 3.85, 3.55)","(9.0, 14.5, 13.5)","(3.8, 3.9, 3.6666666666666665)","(6.5, 9.6, 9.470588235294118)","(6.5, 10.5, 6.6)","(7.5, 12.5, 10.833333333333334)","(13.0, 28.0, 25.5)"
08-12-2022 14:11:06.272363,"(3.0, 3.85, 3.55)","(9.0, 14.5, 13.5)","(3.8, 3.9, 3.6666666666666665)","(6.5, 9.6, 9.470588235294118)","(6.5, 10.5, 6.6)","(7.5, 12.5, 10.833333333333334)","(13.0, 28.0, 24.25)"
08-12-2022 14:11:07.302293,"(3.0, 3.85, 3.55)","(9.0, 14.5, 13.5)","(3.8, 3.9, 3.6666666666666665)","(6.5, 9.6, 9.470588235294118)","(6.5, 10.5, 9.617647058823529)","(7.5, 11.5, 10.92)","(13.0, 28.0, 24.25)"
08-12-2022 14:11:08.281959,"(3.0, 3.85, 3.316666666666667)","(9.0, 14.5, 13.166666666666666)","(3.8, 3.9, 3.75)","(6.5, 9.6, 8.4)","(6.5, 10.5, 9.617647058823529)","(7.5, 11.5, 10.92)","(13.0, 28.0, 24.25)"
08-12-2022 14:11:09.348729,"(3.0, 3.8, 3.525)","(9.0, 14.5, 13.166666666666666)","(3.8, 3.9, 3.75)","(6.5, 9.6, 8.4)","(6.5, 10.5, 9.993103448275862)","(7.5, 11.5, 10.92)","(13.0, 28.0, 24.25)"
08-12-2022 14:11:10.492818,"(3.0, 3.8, 3.7864864864864862)","(9.0, 14.5, 14.208333333333334)","(3.8, 3.9, 3.8066666666666666)","(6.5, 9.6, 9.470588235294118)","(6.5, 10.5, 8.1)","(7.5, 11.5, 10.92)","(13.0, 28.0, 24.25)"
08-12-2022 14:11:11.525489,"(3.0, 3.8, 3.7864864864864862)","(9.0, 14.5, 14.208333333333334)","(3.8, 3.9, 3.75)","(6.5, 9.6, 9.470588235294118)","(6.5, 10.5, 9.218181818181819)","(7.5, 11.5, 10.92)","(13.0, 28.0, 24.25)"
08-12-2022 14:11:12.487990,"(3.0, 3.8, 3.65)","(9.0, 14.5, 12.1)","(3.8, 3.9, 3.8066666666666666)","(6.5, 9.6, 8.4)","(6.5, 10.5, 7.74)","(7.5, 11.5, 9.700000000000001)","(13.0, 28.0, 24.25)"
08-12-2022 14:11:13.415059,"(3.0, 3.8, 3.65)","(9.0, 14.5, 12.1)","(3.8, 3.9, 3.8066666666666666)","(6.5, 9.6, 8.4)","(6.5, 10.5, 9.948)","(7.5, 11.5, 10.96)","(13.0, 28.0, 24.25)"
08-12-2022 14:11:14.417208,"(3.0, 3.8, 3.65)","(9.0, 14.5, 12.1)","(3.8, 3.9, 3.8066666666666666)","(6.5, 9.6, 8.4)","(6.5, 10.5, 9.15)","(7.5, 11.5, 10.96)","(13.0, 28.0, 24.25)"
08-12-2022 14:11:15.456895,"(3.0, 3.8, 3.65)","(9.0, 14.5, 13.75)","(3.8, 3.95, 3.781578947368421)","(6.5, 9.6, 9.470588235294118)","(6.5, 10.5, 9.15)","(7.5, 11.5, 10.96)","(13.0, 28.0, 24.25)"
08-12-2022 14:11:16.471490,"(3.0, 3.8, 3.65)","(9.0, 14.5, 13.75)","(3.8, 3.95, 3.781578947368421)","(6.5, 9.8, 8.8)","(6.5, 10.5, 10.05)","(7.5, 11.5, 10.96)","(13.0, 28.0, 24.25)"
08-12-2022 14:11:17.583826,"(3.0, 3.8, 3.65)","(9.0, 14.5, 12.1)","(3.8, 3.95, 3.781578947368421)","(6.5, 9.8, 9.285714285714286)","(6.5, 10.5, 10.05)","(7.5, 11.5, 10.96)","(13.0, 28.0, 24.428571428571427)"
08-12-2022 14:11:18.710143,"(3.0, 3.8, 3.65)","(9.0, 14.5, 12.5)","(3.8, 3.95, 3.781578947368421)","(6.5, 9.8, 8.981818181818182)","(6.5, 10.5, 10.169230769230769)","(7.5, 11.5, 10.96)","(13.0, 28.0, 24.428571428571427)"
08-12-2022 14:11:19.811335,"(3.0, 3.8, 3.65)","(9.0, 14.5, 13.961538461538462)","(3.8, 3.95, 3.781578947368421)","(6.5, 9.8, 8.981818181818182)","(6.5, 10.5, 10.09)","(7.5, 11.5, 10.96)","(13.0, 28.0, 24.428571428571427)"
08-12-2022 14:11:20.781126,"(3.0, 3.8, 3.65)","(9.0, 14.5, 13.916666666666668)","(3.8, 3.95, 3.781578947368421)","(6.5, 9.8, 9.4)","(6.5, 10.5, 10.09)","(7.5, 11.5, 10.96)","(13.0, 28.0, 24.428571428571427)"
08-12-2022 14:11:21.866550,"(3.0, 3.8, 3.65)","(9.0, 14.5, 12.5)","(3.8, 3.95, 3.781578947368421)","(6.5, 9.8, 9.424999999999999)","(6.5, 10.5, 9.633333333333333)","(7.5, 11.5, 10.864705882352942)","(13.0, 28.0, 24.428571428571427)"
08-12-2022 14:11:22.918907,"(3.0, 3.8, 3.69)","(9.0, 14.0, 12.25)","(3.8, 3.95, 3.781578947368421)","(6.5, 9.6, 9.424999999999999)","(6.5, 10.5, 9.633333333333333)","(7.5, 11.5, 10.864705882352942)","(13.0, 28.0, 24.428571428571427)"
08-12-2022 14:11:23.942796,"(3.0, 3.8, 3.7864864864864862)","(9.0, 14.0, 13.538461538461538)","(3.8, 3.95, 3.781578947368421)","(6.5, 9.6, 9.4)","(6.5, 11.5, 9.454545454545455)","(7.5, 11.5, 9.325)","(13.0, 28.0, 24.428571428571427)"
08-12-2022 14:11:24.912649,"(3.0, 3.85, 3.75)","(9.0, 14.0, 13.538461538461538)","(3.8, 3.95, 3.785294117647059)","(6.5, 9.6, 9.4)","(6.5, 11.5, 9.454545454545455)","(7.5, 11.5, 9.325)","(13.0, 28.0, 24.428571428571427)"
08-12-2022 14:11:25.921437,"(3.0, 3.85, 3.45)","(9.0, 14.0, 12.25)","(3.8, 3.95, 3.785294117647059)","(6.5, 9.6, 9.066666666666666)","(6.5, 11.5, 10.818181818181818)","(7.5, 11.5, 10.99375)","(13.0, 28.0, 24.428571428571427)"
08-12-2022 14:11:26.979690,"(3.0, 3.85, 3.75)","(9.0, 14.0, 12.25)","(3.8, 3.95, 3.785294117647059)","(6.5, 9.6, 9.435294117647059)","(6.5, 11.5, 10.476190476190476)","(7.5, 11.5, 9.325)","(13.0, 28.0, 24.428571428571427)"
08-12-2022 14:11:28.037915,"(3.0, 3.85, 3.4833333333333334)","(9.0, 14.0, 13.538461538461538)","(3.8, 3.95, 3.785294117647059)","(6.5, 9.6, 9.066666666666666)","(6.5, 11.5, 10.74074074074074)","(7.5, 11.5, 9.325)","(13.0, 28.0, 24.428571428571427)"
08-12-2022 14:11:29.058987,"(3.0, 3.85, 3.7583333333333333)","(9.0, 14.0, 12.25)","(3.8, 3.95, 3.785294117647059)","(6.5, 9.6, 9.066666666666666)","(6.5, 11.5, 10.74074074074074)","(7.5, 11.5, 9.325)","(13.0, 28.0, 24.428571428571427)"
08-12-2022 14:11:30.006252,"(3.0, 3.85, 3.4833333333333334)","(9.0, 14.0, 12.25)","(3.8, 3.95, 3.785294117647059)","(6.5, 9.6, 9.435294117647059)","(6.5, 11.5, 9.636363636363637)","(7.5, 11.5, 10.99375)","(13.0, 28.0, 24.428571428571427)"
08-12-2022 14:11:30.925834,"(3.0, 3.85, 3.6)","(9.0, 14.0, 12.25)","(3.8, 3.95, 3.785294117647059)","(6.5, 9.6, 9.066666666666666)","(6.5, 11.0, 10.838095238095239)","(7.5, 11.0, 8.942857142857143)","(13.0, 28.0, 24.428571428571427)"
08-12-2022 14:11:31.973359,"(3.0, 3.85, 3.6)","(9.0, 14.0, 12.25)","(3.8, 3.95, 3.8423076923076924)","(6.5, 9.6, 9.066666666666666)","(6.5, 11.0, 9.4)","(7.5, 11.0, 8.942857142857143)","(13.0, 28.0, 24.428571428571427)"
08-12-2022 14:11:33.085882,"(3.0, 3.85, 3.6)","(9.0, 14.0, 11.333333333333334)","(3.8, 3.95, 3.8423076923076924)","(6.5, 9.8, 8.8)","(6.5, 11.0, 9.4)","(7.5, 11.0, 8.942857142857143)","(13.0, 28.0, 24.428571428571427)"
08-12-2022 14:11:34.205290,"(3.0, 3.85, 3.4833333333333334)","(9.0, 14.0, 11.333333333333334)","(3.8, 3.95, 3.8)","(6.5, 9.8, 8.8)","(6.5, 11.0, 10.142857142857142)","(7.5, 11.0, 8.942857142857143)","(13.0, 28.0, 24.428571428571427)"
08-12-2022 14:11:35.216413,"(3.0, 3.85, 3.4833333333333334)","(9.0, 14.0, 11.333333333333334)","(3.8, 3.95, 3.8)","(6.5, 9.8, 8.8)","(6.5, 11.0, 10.142857142857142)","(7.5, 11.0, 8.942857142857143)","(13.0, 28.0, 24.428571428571427)"
08-12-2022 14:11:36.273031,"(3.0, 3.85, 3.4833333333333334)","(9.0, 14.0, 11.333333333333334)","(3.8, 3.95, 3.8)","(6.5, 9.8, 8.8)","(6.5, 11.0, 10.066666666666666)","(7.5, 11.0, 8.942857142857143)","(13.0, 28.0, 24.428571428571427)"
08-12-2022 14:11:37.239216,"(3.0, 3.85, 3.4833333333333334)","(9.0, 14.0, 11.333333333333334)","(3.8, 3.95, 3.8)","(6.5, 9.8, 9.014285714285714)","(6.5, 11.0, 10.066666666666666)","(7.5, 11.0, 10.175)","(13.0, 28.0, 24.428571428571427)"
08-12-2022 14:11:38.286728,"(3.0, 3.85, 3.7590909090909093)","(9.0, 14.0, 13.5)","(3.8, 3.95, 3.8)","(6.5, 9.8, 9.350000000000001)","(6.5, 11.0, 10.675)","(7.5, 10.5, 9.266666666666666)","(13.0, 28.0, 24.428571428571427)"
08-12-2022 14:11:39.356498,"(3.0, 3.85, 3.7590909090909093)","(9.0, 14.0, 13.5)","(3.8, 3.95, 3.8)","(6.5, 9.8, 9.350000000000001)","(6.5, 11.0, 10.675)","(7.5, 10.5, 9.722222222222221)","(13.0, 28.0, 23.0)"
08-12-2022 14:11:40.448226,"(3.0, 3.85, 3.4833333333333334)","(9.0, 13.5, 11.033333333333333)","(3.8, 3.95, 3.8)","(6.5, 9.8, 9.323809523809524)","(6.5, 11.0, 10.066666666666666)","(7.5, 10.5, 9.722222222222221)","(13.0, 27.0, 23.0)"
08-12-2022 14:11:41.471426,"(3.0, 3.85, 3.4833333333333334)","(9.0, 13.5, 11.033333333333333)","(3.8, 3.95, 3.8)","(6.5, 9.8, 9.323809523809524)","(6.5, 11.0, 10.675)","(7.5, 10.5, 8.95)","(13.0, 27.0, 23.0)"
08-12-2022 14:11:42.448933,"(3.0, 3.85, 3.5300000000000002)","(9.0, 13.5, 13.0)","(3.8, 3.95, 3.8)","(6.5, 9.6, 8.8)","(6.5, 11.0, 10.675)","(7.5, 10.5, 9.936363636363637)","(13.0, 27.0, 23.0)"
08-12-2022 14:11:43.391257,"(3.0, 3.85, 3.5300000000000002)","(9.0, 13.5, 12.3)","(3.8, 3.95, 3.8)","(6.5, 9.6, 8.8)","(6.5, 11.0, 10.066666666666666)","(7.5, 10.5, 10.247826086956522)","(13.0, 27.0, 23.0)"
08-12-2022 14:11:44.393545,"(3.0, 3.85, 3.5300000000000002)","(9.0, 13.5, 12.3)","(3.8, 3.95, 3.8)","(6.5, 9.6, 8.8)","(6.5, 11.0, 8.84)","(7.5, 10.5, 10.247826086956522)","(13.0, 27.0, 23.0)"
08-12-2022 14:11:45.502909,"(3.0, 3.85, 3.5300000000000002)","(9.0, 13.5, 12.3)","(3.8, 3.95, 3.8)","(6.5, 9.6, 8.8)","(6.5, 11.0, 8.84)","(7.5, 10.5, 9.6)","(13.0, 27.0, 23.0)"
08-12-2022 14:11:46.517849,"(3.0, 3.85, 3.5833333333333335)","(9.0, 13.5, 12.3)","(3.8, 3.95, 3.8071428571428574)","(6.5, 9.6, 8.8)","(6.5, 11.0, 8.84)","(7.5, 10.5, 9.6)","(13.0, 27.0, 23.0)"
08-12-2022 14:11:47.616088,"(3.0, 3.85, 3.5833333333333335)","(9.0, 13.5, 12.3)","(3.8, 3.95, 3.8071428571428574)","(6.5, 9.6, 8.8)","(6.5, 11.0, 9.266666666666666)","(7.5, 10.5, 9.875)","(13.0, 27.0, 23.0)"
08-12-2022 14:11:48.770829,"(3.0, 3.85, 3.716666666666667)","(9.0, 13.5, 12.3)","(3.8, 3.95, 3.8071428571428574)","(6.5, 9.6, 9.2)","(6.5, 11.0, 9.88888888888889)","(7.5, 10.5, 10.3)","(13.0, 27.0, 23.0)"
08-12-2022 14:11:49.884191,"(3.0, 3.85, 3.716666666666667)","(9.0, 13.5, 13.115384615384615)","(3.8, 3.95, 3.8433333333333333)","(6.5, 9.6, 9.466666666666667)","(6.5, 11.0, 10.542857142857143)","(7.5, 11.0, 10.3)","(13.0, 27.0, 23.0)"
08-12-2022 14:11:51.070688,"(2.9, 3.85, 3.716666666666667)","(9.0, 13.5, 11.5)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.6, 9.466666666666667)","(6.5, 11.0, 9.88888888888889)","(7.5, 11.0, 10.3)","(13.0, 27.0, 25.92857142857143)"
08-12-2022 14:11:52.218695,"(2.9, 3.85, 3.716666666666667)","(9.0, 13.5, 11.166666666666666)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.6, 9.466666666666667)","(6.5, 11.0, 9.88888888888889)","(7.5, 11.0, 10.3)","(13.0, 27.0, 25.92857142857143)"
08-12-2022 14:11:53.291036,"(2.9, 3.9, 3.6222222222222222)","(9.0, 13.5, 11.166666666666666)","(3.9, 3.95, 3.7750000000000004)","(6.5, 10.0, 9.625)","(6.5, 11.0, 10.56)","(7.5, 11.0, 10.3)","(13.0, 27.0, 23.0)"
08-12-2022 14:11:54.344144,"(2.9, 3.9, 3.6222222222222222)","(9.0, 13.5, 13.071428571428571)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.8, 9.466666666666667)","(6.5, 11.0, 10.56)","(7.5, 11.0, 10.3)","(13.0, 27.0, 23.0)"
08-12-2022 14:11:55.424982,"(2.9, 3.9, 3.6222222222222222)","(9.0, 13.5, 13.071428571428571)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.8, 9.466666666666667)","(6.5, 11.0, 10.56)","(7.5, 11.0, 10.3)","(13.0, 27.0, 23.0)"
08-12-2022 14:11:56.458088,"(2.9, 3.9, 3.6222222222222222)","(9.0, 13.5, 13.071428571428571)","(3.9, 3.95, 3.856666666666667)","(6.5, 9.8, 9.466666666666667)","(6.5, 11.0, 9.95)","(7.5, 11.0, 10.321739130434782)","(13.0, 27.0, 23.0)"
08-12-2022 14:11:57.567933,"(2.9, 3.9, 3.4)","(9.0, 13.5, 11.166666666666666)","(3.9, 3.95, 3.856666666666667)","(6.5, 9.8, 9.466666666666667)","(6.5, 11.0, 9.666666666666666)","(7.5, 11.0, 10.022727272727273)","(13.0, 27.0, 25.92857142857143)"
08-12-2022 14:11:58.725186,"(2.9, 3.9, 3.8353448275862068)","(9.0, 13.5, 11.166666666666666)","(3.9, 3.95, 3.856666666666667)","(6.5, 9.8, 9.466666666666667)","(6.5, 11.0, 10.652173913043478)","(7.5, 10.5, 10.022727272727273)","(13.0, 27.0, 23.0)"
08-12-2022 14:11:59.898686,"(2.9, 3.9, 3.839516129032258)","(9.0, 13.5, 13.071428571428571)","(3.9, 3.95, 3.856666666666667)","(6.5, 9.8, 9.466666666666667)","(6.5, 11.0, 9.666666666666666)","(7.5, 10.5, 10.022727272727273)","(13.0, 27.0, 23.0)"
08-12-2022 14:12:01.004987,"(2.9, 3.9, 3.8186046511627905)","(9.0, 13.5, 13.071428571428571)","(3.9, 3.95, 3.856666666666667)","(6.5, 9.8, 9.466666666666667)","(6.5, 11.0, 10.714285714285714)","(7.5, 10.5, 10.022727272727273)","(13.0, 27.0, 25.92857142857143)"
08-12-2022 14:12:01.977598,"(2.9, 3.9, 3.4833333333333334)","(9.0, 13.5, 11.166666666666666)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.8, 9.466666666666667)","(6.5, 11.0, 10.714285714285714)","(7.5, 10.5, 9.0)","(13.0, 27.0, 23.0)"
08-12-2022 14:12:03.000036,"(2.9, 3.85, 3.6333333333333333)","(9.0, 13.5, 10.875)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.8, 9.611764705882354)","(6.5, 11.0, 10.620000000000001)","(7.5, 10.5, 10.0625)","(13.0, 27.0, 25.125)"
08-12-2022 14:12:04.136941,"(2.9, 3.85, 3.8342105263157897)","(9.0, 13.5, 12.9)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.6, 8.914285714285715)","(6.5, 11.0, 10.1)","(7.5, 10.5, 9.333333333333334)","(13.0, 27.0, 21.666666666666668)"
08-12-2022 14:12:05.268073,"(2.9, 3.85, 3.8125)","(9.0, 13.5, 10.875)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.6, 9.391304347826086)","(6.5, 11.0, 10.7)","(7.5, 10.5, 10.0625)","(13.0, 27.0, 21.666666666666668)"
08-12-2022 14:12:06.372308,"(2.9, 3.85, 3.8386792452830187)","(9.0, 13.5, 10.875)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.6, 9.133333333333333)","(6.5, 11.0, 9.866666666666667)","(7.5, 10.5, 9.0)","(13.0, 27.0, 21.666666666666668)"
08-12-2022 14:12:07.439599,"(2.9, 3.85, 3.8386792452830187)","(9.0, 13.5, 10.875)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.6, 9.133333333333333)","(6.5, 11.0, 9.866666666666667)","(7.5, 10.5, 9.0)","(13.0, 27.0, 25.125)"
08-12-2022 14:12:08.523530,"(2.9, 3.85, 3.7583333333333333)","(9.0, 13.5, 12.9)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.6, 9.133333333333333)","(6.5, 11.0, 10.381818181818183)","(7.5, 10.5, 9.0)","(13.0, 27.0, 25.125)"
08-12-2022 14:12:09.571282,"(2.9, 3.85, 3.838888888888889)","(9.0, 13.5, 12.9)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.6, 9.133333333333333)","(6.5, 11.0, 10.623529411764705)","(7.5, 10.5, 10.0)","(13.0, 27.0, 21.666666666666668)"
08-12-2022 14:12:10.714941,"(2.9, 3.85, 3.838888888888889)","(9.0, 13.5, 10.875)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.6, 9.133333333333333)","(6.5, 11.0, 10.623529411764705)","(7.5, 10.5, 10.0)","(13.0, 27.0, 21.666666666666668)"
08-12-2022 14:12:11.922451,"(2.9, 3.85, 3.838888888888889)","(9.0, 13.5, 10.875)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.6, 9.133333333333333)","(6.5, 11.0, 10.142857142857142)","(7.5, 10.5, 8.633333333333333)","(13.0, 27.0, 21.666666666666668)"
08-12-2022 14:12:13.061547,"(2.9, 3.85, 3.838888888888889)","(9.0, 13.5, 12.9)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.6, 9.399999999999999)","(6.5, 11.0, 10.142857142857142)","(7.5, 10.5, 8.82)","(13.0, 27.0, 21.666666666666668)"
08-12-2022 14:12:14.176789,"(2.9, 3.85, 3.7)","(9.0, 13.5, 12.9)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.6, 9.399999999999999)","(6.5, 11.0, 10.727272727272727)","(7.5, 10.5, 9.75294117647059)","(13.0, 27.0, 21.666666666666668)"
08-12-2022 14:12:15.276672,"(2.9, 3.85, 3.8200000000000003)","(9.0, 13.5, 10.875)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.6, 9.399999999999999)","(6.5, 11.0, 10.733333333333333)","(7.5, 10.0, 9.040000000000001)","(13.0, 27.0, 21.666666666666668)"
08-12-2022 14:12:16.302720,"(2.9, 3.85, 3.8200000000000003)","(9.0, 13.5, 10.875)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.6, 9.399999999999999)","(6.5, 11.0, 10.066666666666666)","(7.5, 10.0, 9.040000000000001)","(13.0, 27.0, 21.666666666666668)"
08-12-2022 14:12:17.467330,"(2.9, 3.9, 3.65)","(9.0, 13.5, 11.166666666666666)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.6, 9.399999999999999)","(6.5, 11.0, 10.066666666666666)","(7.5, 10.0, 9.040000000000001)","(13.0, 27.0, 23.0)"
08-12-2022 14:12:18.598720,"(2.9, 3.9, 3.55)","(9.0, 13.5, 11.166666666666666)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.6, 9.399999999999999)","(6.5, 11.0, 10.066666666666666)","(7.5, 10.0, 9.040000000000001)","(13.0, 27.0, 23.5)"
08-12-2022 14:12:19.739031,"(2.9, 3.9, 3.6954545454545453)","(9.0, 13.5, 11.166666666666666)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.6, 9.072727272727272)","(6.5, 11.0, 10.066666666666666)","(7.5, 10.0, 8.933333333333334)","(13.0, 27.0, 23.5)"
08-12-2022 14:12:20.883875,"(2.9, 3.9, 3.6954545454545453)","(9.0, 13.5, 11.166666666666666)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.8, 9.072727272727272)","(6.5, 11.0, 10.066666666666666)","(7.5, 10.0, 8.933333333333334)","(13.0, 27.0, 23.5)"
08-12-2022 14:12:22.025603,"(2.9, 3.9, 3.6954545454545453)","(9.0, 13.5, 11.166666666666666)","(3.9, 3.95, 3.856666666666667)","(6.5, 9.8, 9.072727272727272)","(6.5, 11.0, 10.066666666666666)","(7.5, 10.0, 8.933333333333334)","(13.0, 27.0, 23.5)"
08-12-2022 14:12:23.054823,"(2.9, 3.9, 3.6954545454545453)","(9.0, 13.5, 11.166666666666666)","(3.9, 3.95, 3.856666666666667)","(6.5, 9.8, 9.4)","(6.5, 11.0, 10.066666666666666)","(7.5, 10.0, 8.933333333333334)","(13.0, 27.0, 23.5)"
08-12-2022 14:12:24.110807,"(2.9, 3.9, 3.6954545454545453)","(9.0, 13.5, 11.166666666666666)","(3.9, 3.95, 3.856666666666667)","(6.5, 9.6, 9.25)","(6.5, 11.0, 10.066666666666666)","(7.5, 10.0, 8.488888888888889)","(13.0, 27.0, 23.5)"
08-12-2022 14:12:25.203216,"(2.9, 3.9, 3.6954545454545453)","(9.0, 13.5, 11.166666666666666)","(3.9, 3.95, 3.856666666666667)","(6.5, 9.6, 9.25)","(6.5, 11.0, 10.066666666666666)","(7.5, 10.0, 8.488888888888889)","(13.0, 27.0, 23.5)"
08-12-2022 14:12:26.368466,"(2.9, 3.9, 3.6954545454545453)","(9.0, 13.5, 11.166666666666666)","(3.9, 3.95, 3.856666666666667)","(6.5, 9.6, 9.25)","(6.5, 11.0, 10.066666666666666)","(7.5, 10.0, 8.488888888888889)","(13.0, 27.0, 23.5)"
08-12-2022 14:12:27.556026,"(2.9, 3.9, 3.7783783783783784)","(9.0, 13.5, 11.166666666666666)","(3.9, 3.95, 3.856666666666667)","(6.5, 9.6, 9.25)","(6.5, 11.0, 10.066666666666666)","(7.5, 10.0, 8.488888888888889)","(13.0, 27.0, 23.5)"
08-12-2022 14:12:28.665302,"(2.9, 3.9, 3.7783783783783784)","(9.0, 13.5, 11.166666666666666)","(3.9, 3.95, 3.856666666666667)","(6.5, 9.6, 9.25)","(6.5, 11.0, 10.066666666666666)","(7.5, 10.0, 8.488888888888889)","(13.0, 27.0, 23.5)"
08-12-2022 14:12:29.741243,"(2.9, 3.9, 3.7783783783783784)","(9.0, 13.5, 11.166666666666666)","(3.9, 3.95, 3.856666666666667)","(6.5, 9.6, 9.25)","(6.5, 11.0, 10.066666666666666)","(7.5, 10.0, 8.488888888888889)","(13.0, 27.0, 23.5)"
08-12-2022 14:12:30.899685,"(2.9, 3.9, 3.661764705882353)","(9.0, 13.5, 11.166666666666666)","(3.9, 3.95, 3.856666666666667)","(6.5, 9.6, 9.25)","(6.5, 11.0, 10.066666666666666)","(7.5, 10.0, 8.488888888888889)","(13.0, 27.0, 23.5)"
08-12-2022 14:12:32.145101,"(2.9, 3.9, 3.661764705882353)","(9.0, 13.5, 12.863636363636363)","(3.9, 3.95, 3.856666666666667)","(6.5, 9.6, 9.571428571428573)","(6.5, 11.0, 9.7)","(7.5, 10.0, 8.866666666666667)","(13.0, 27.0, 23.5)"
08-12-2022 14:12:33.353615,"(2.9, 3.9, 3.623076923076923)","(9.0, 13.5, 12.863636363636363)","(3.9, 3.95, 3.856666666666667)","(6.5, 9.8, 8.799999999999999)","(6.5, 11.0, 10.711111111111112)","(7.5, 9.8, 9.514285714285716)","(13.0, 27.0, 23.5)"
08-12-2022 14:12:34.538958,"(2.9, 3.9, 3.623076923076923)","(9.0, 13.5, 12.863636363636363)","(3.9, 3.95, 3.7750000000000004)","(6.5, 10.0, 9.072727272727272)","(6.5, 11.0, 10.711111111111112)","(7.5, 9.8, 9.360000000000001)","(13.0, 27.0, 23.5)"
08-12-2022 14:12:35.637164,"(2.9, 3.9, 3.623076923076923)","(9.0, 13.5, 12.863636363636363)","(3.9, 3.95, 3.7750000000000004)","(6.5, 9.8, 9.072727272727272)","(6.5, 11.0, 10.120000000000001)","(7.5, 9.8, 9.433333333333334)","(13.0, 27.0, 25.666666666666668)"
