,Miss Indi,Eker The Wrecker,Tilly Devine,Sublime Dallas,Mighty Kristy,Early Sunset,Sirius Thinking,Speedy Sunny
14-12-2022 13:38:37.897110,"(7.5, 16.5, 12.05)","(2.5, 3.95, 3.0366666666666666)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 59.0)","(11.0, 24.0, 14.357142857142858)","(3.7, 6.4, 5.36)","(26.0, 65.0, 43.33333333333333)"
14-12-2022 13:38:39.197116,"(7.5, 16.5, 12.05)","(2.5, 3.95, 3.0366666666666666)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 59.0)","(11.0, 24.0, 14.357142857142858)","(3.7, 6.4, 5.36)","(26.0, 65.0, 43.33333333333333)"
14-12-2022 13:38:40.508711,"(7.5, 16.5, 12.05)","(2.5, 3.95, 3.0366666666666666)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 59.0)","(11.0, 24.0, 14.357142857142858)","(3.7, 6.4, 5.36)","(26.0, 65.0, 43.33333333333333)"
14-12-2022 13:38:41.801865,"(7.5, 16.5, 12.05)","(2.5, 3.95, 3.0366666666666666)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 59.0)","(11.0, 24.0, 14.357142857142858)","(3.7, 6.4, 5.36)","(26.0, 65.0, 43.33333333333333)"
14-12-2022 13:38:43.052220,"(7.5, 16.5, 12.05)","(2.5, 3.95, 3.0366666666666666)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 59.0)","(11.0, 24.0, 14.357142857142858)","(3.7, 6.4, 5.36)","(26.0, 65.0, 43.33333333333333)"
14-12-2022 13:38:44.315802,"(7.5, 16.5, 12.05)","(2.5, 3.95, 3.0366666666666666)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 59.0)","(11.0, 24.0, 14.357142857142858)","(3.7, 6.4, 5.36)","(26.0, 65.0, 43.33333333333333)"
14-12-2022 13:38:45.562321,"(7.5, 16.5, 12.05)","(2.5, 3.95, 3.0366666666666666)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 59.0)","(11.0, 24.0, 14.357142857142858)","(3.7, 6.4, 5.36)","(26.0, 65.0, 43.33333333333333)"
14-12-2022 13:38:46.885448,"(7.5, 16.5, 12.05)","(2.5, 3.95, 3.0366666666666666)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 64.875)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:38:48.108981,"(7.5, 16.5, 12.05)","(2.5, 3.95, 3.0366666666666666)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 90.0, 64.875)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:38:49.323464,"(7.5, 16.5, 12.05)","(2.5, 3.95, 3.0366666666666666)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 90.0, 64.875)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:38:54.637736,"(7.5, 16.5, 12.05)","(2.5, 3.95, 3.0366666666666666)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 90.0, 64.875)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:38:55.956738,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.95, 3.0366666666666666)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 90.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:38:57.186559,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.95, 3.0366666666666666)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:38:58.344037,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.95, 3.0366666666666666)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:38:59.580869,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.95, 3.0366666666666666)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:00.762210,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.95, 3.0366666666666666)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:01.921252,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.95, 3.0366666666666666)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:03.248043,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.95, 3.0366666666666666)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:04.470368,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.95, 3.0366666666666666)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:05.801844,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.95, 3.0366666666666666)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:07.286770,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.95, 2.9672727272727273)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:08.508030,"(7.5, 16.5, 12.454545454545453)","(2.5, 4.0, 2.9672727272727273)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:09.950621,"(7.5, 16.5, 12.454545454545453)","(2.5, 4.0, 2.9672727272727273)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:11.526689,"(7.5, 16.5, 12.454545454545453)","(2.5, 4.0, 2.9672727272727273)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:12.878373,"(7.5, 16.5, 12.454545454545453)","(2.5, 4.0, 2.9672727272727273)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:14.225985,"(7.5, 16.5, 12.454545454545453)","(2.5, 4.0, 2.9672727272727273)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:15.475958,"(7.5, 16.5, 12.454545454545453)","(2.5, 4.0, 2.9672727272727273)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:16.745093,"(7.5, 16.5, 12.454545454545453)","(2.5, 4.0, 2.9672727272727273)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:17.825144,"(7.5, 16.5, 12.454545454545453)","(2.5, 4.0, 2.9672727272727273)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:18.938972,"(7.5, 16.5, 12.454545454545453)","(2.5, 4.0, 2.9672727272727273)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:20.019639,"(7.5, 16.5, 12.454545454545453)","(2.5, 4.0, 2.9672727272727273)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:21.094880,"(7.5, 16.5, 12.454545454545453)","(2.5, 4.0, 2.9672727272727273)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:22.174621,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.95, 2.775714285714286)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:23.325686,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.95, 2.775714285714286)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:24.480875,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.95, 2.775714285714286)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:25.582544,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.95, 2.775714285714286)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:26.703574,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.95, 2.775714285714286)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:27.853827,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.95, 2.775714285714286)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:29.102951,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.95, 2.775714285714286)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:30.316389,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.95, 2.775714285714286)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:31.546232,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.95, 2.775714285714286)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:32.689343,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.95, 2.6521052631578947)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:33.817642,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.95, 2.6521052631578947)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:34.888378,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.9, 3.075)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:35.975609,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.9, 2.8)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:37.015876,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.9, 2.8)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:38.069354,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.9, 2.8)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:39.074453,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.9, 2.8)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:40.094557,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.9, 2.8)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:41.092627,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.9, 2.8)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:42.303072,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.9, 2.8)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:43.453107,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.9, 2.8)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:44.602898,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.9, 2.8)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:45.764384,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.9, 2.8)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:46.860162,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.9, 2.8)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 5.36)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:48.039070,"(7.5, 16.5, 12.454545454545453)","(2.5, 3.9, 2.8)","(5.0, 8.8, 7.9)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 17.25)","(3.7, 6.4, 4.236363636363636)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:49.109017,"(7.5, 17.5, 13.54)","(2.5, 3.9, 2.8)","(5.0, 7.6, 6.894117647058824)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 50.69230769230769)","(11.0, 24.0, 15.875)","(3.7, 5.4, 4.366666666666667)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:50.214370,"(7.5, 17.5, 12.649999999999999)","(2.5, 3.9, 2.873684210526316)","(5.0, 7.6, 6.322222222222222)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 43.36363636363636)","(11.0, 24.0, 13.583333333333334)","(3.7, 5.4, 4.366666666666667)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:51.377975,"(7.5, 17.5, 9.9)","(2.5, 3.9, 2.8333333333333335)","(5.0, 7.6, 6.225)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 43.36363636363636)","(11.0, 24.0, 13.583333333333334)","(3.7, 5.4, 4.366666666666667)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:52.410668,"(7.5, 17.5, 13.277777777777779)","(2.5, 3.9, 2.8333333333333335)","(5.0, 7.6, 6.225)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 43.36363636363636)","(11.0, 24.0, 13.583333333333334)","(3.7, 5.4, 4.366666666666667)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:53.486201,"(7.5, 17.5, 13.277777777777779)","(2.5, 3.9, 2.8)","(5.0, 7.6, 6.894117647058824)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 43.36363636363636)","(11.0, 24.0, 13.583333333333334)","(3.7, 5.4, 4.366666666666667)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:54.542708,"(7.5, 17.5, 13.277777777777779)","(2.5, 3.9, 2.8)","(5.0, 7.6, 6.894117647058824)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 43.36363636363636)","(11.0, 24.0, 13.583333333333334)","(3.7, 5.4, 4.366666666666667)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:55.669633,"(7.5, 17.5, 10.22)","(2.5, 3.9, 2.8333333333333335)","(5.0, 7.6, 6.322222222222222)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 43.36363636363636)","(11.0, 24.0, 13.583333333333334)","(3.7, 5.4, 4.366666666666667)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:56.781150,"(7.5, 17.5, 10.22)","(2.5, 3.9, 2.8333333333333335)","(5.0, 7.6, 6.225)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 43.36363636363636)","(11.0, 24.0, 13.583333333333334)","(3.7, 5.4, 4.366666666666667)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:58.000868,"(7.5, 17.5, 10.22)","(2.5, 3.9, 2.8333333333333335)","(5.0, 7.6, 6.433333333333334)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 43.36363636363636)","(11.0, 24.0, 13.583333333333334)","(3.7, 5.4, 4.366666666666667)","(26.0, 65.0, 39.0)"
14-12-2022 13:39:59.198741,"(7.5, 17.5, 10.22)","(2.5, 3.9, 2.905263157894737)","(5.0, 7.6, 6.433333333333334)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 43.36363636363636)","(11.0, 24.0, 13.583333333333334)","(3.7, 5.4, 4.366666666666667)","(26.0, 65.0, 39.0)"
14-12-2022 13:40:00.391835,"(7.5, 17.5, 10.22)","(2.5, 3.9, 2.905263157894737)","(5.0, 7.6, 6.433333333333334)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 43.36363636363636)","(11.0, 24.0, 13.583333333333334)","(3.7, 5.4, 4.7)","(26.0, 65.0, 39.0)"
14-12-2022 13:40:01.545896,"(7.5, 18.0, 9.466666666666667)","(2.5, 3.55, 2.817058823529412)","(5.0, 7.6, 6.35)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 43.36363636363636)","(11.0, 24.0, 13.583333333333334)","(3.7, 6.4, 4.7)","(26.0, 65.0, 39.0)"
14-12-2022 13:40:02.603041,"(7.5, 18.0, 9.466666666666667)","(2.5, 3.5, 2.975)","(5.0, 7.6, 6.35)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 43.36363636363636)","(11.0, 24.0, 13.583333333333334)","(3.7, 6.4, 4.7)","(26.0, 65.0, 39.0)"
14-12-2022 13:40:03.705945,"(7.5, 18.0, 9.466666666666667)","(2.5, 3.5, 3.146153846153846)","(5.0, 7.6, 6.894117647058824)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 43.36363636363636)","(11.0, 24.0, 13.583333333333334)","(3.7, 6.4, 4.7)","(26.0, 65.0, 39.0)"
14-12-2022 13:40:04.763644,"(7.5, 18.0, 9.466666666666667)","(2.5, 3.5, 3.146153846153846)","(5.0, 7.6, 6.894117647058824)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 43.36363636363636)","(11.0, 24.0, 13.583333333333334)","(3.7, 6.4, 4.7)","(26.0, 65.0, 39.0)"
14-12-2022 13:40:05.862022,"(7.5, 18.0, 11.733333333333333)","(2.5, 3.5, 3.146153846153846)","(5.0, 7.6, 6.322222222222222)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 43.36363636363636)","(11.0, 24.0, 13.583333333333334)","(3.7, 6.4, 5.550000000000001)","(26.0, 65.0, 39.0)"
14-12-2022 13:40:07.086041,"(7.5, 18.0, 11.733333333333333)","(2.5, 3.45, 2.8963636363636365)","(5.0, 7.6, 6.2875)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 43.36363636363636)","(11.0, 24.0, 13.583333333333334)","(3.7, 6.4, 5.550000000000001)","(26.0, 65.0, 39.0)"
14-12-2022 13:40:08.318366,"(7.5, 18.0, 11.733333333333333)","(2.5, 3.45, 2.8963636363636365)","(5.0, 7.6, 6.894117647058824)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 43.36363636363636)","(11.0, 24.0, 13.583333333333334)","(3.7, 6.4, 5.550000000000001)","(26.0, 65.0, 39.0)"
14-12-2022 13:40:09.416237,"(7.5, 18.0, 13.4)","(2.5, 3.45, 2.8963636363636365)","(5.0, 7.6, 6.894117647058824)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 38.2)","(11.0, 24.0, 13.583333333333334)","(3.7, 6.4, 5.550000000000001)","(26.0, 65.0, 39.0)"
14-12-2022 13:40:10.950651,"(7.5, 18.0, 13.4)","(2.5, 3.45, 2.8963636363636365)","(5.0, 7.6, 6.322222222222222)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 38.2)","(11.0, 24.0, 13.583333333333334)","(3.7, 6.4, 5.550000000000001)","(26.0, 65.0, 39.0)"
14-12-2022 13:40:12.293680,"(7.5, 18.0, 13.4)","(2.5, 3.45, 2.8963636363636365)","(5.0, 7.6, 6.322222222222222)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 38.2)","(11.0, 24.0, 13.583333333333334)","(3.7, 6.4, 5.550000000000001)","(26.0, 65.0, 39.0)"
14-12-2022 13:40:13.708499,"(7.5, 18.0, 13.4)","(2.5, 3.45, 2.8963636363636365)","(5.0, 7.6, 6.894117647058824)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 38.2)","(11.0, 24.0, 13.583333333333334)","(3.7, 6.4, 5.550000000000001)","(26.0, 65.0, 39.0)"
14-12-2022 13:40:15.100932,"(7.5, 18.0, 13.4)","(2.5, 3.45, 2.8963636363636365)","(5.0, 7.6, 6.322222222222222)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 38.2)","(11.0, 24.0, 13.583333333333334)","(3.7, 6.4, 5.550000000000001)","(26.0, 65.0, 39.0)"
14-12-2022 13:40:16.592451,"(7.5, 18.0, 13.4)","(2.5, 3.45, 2.7975000000000003)","(5.0, 7.6, 6.952941176470588)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 38.2)","(11.0, 24.0, 13.583333333333334)","(3.7, 6.4, 5.550000000000001)","(26.0, 65.0, 39.0)"
14-12-2022 13:40:17.850943,"(7.5, 18.0, 13.706666666666667)","(2.5, 3.45, 2.7975000000000003)","(5.0, 7.6, 6.952941176470588)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 38.2)","(11.0, 24.0, 13.583333333333334)","(3.7, 6.4, 5.550000000000001)","(26.0, 65.0, 35.75)"
14-12-2022 13:40:19.047323,"(7.5, 18.0, 13.706666666666667)","(2.5, 3.45, 2.7975000000000003)","(5.0, 7.6, 6.952941176470588)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 38.2)","(11.0, 24.0, 13.583333333333334)","(3.7, 6.4, 5.550000000000001)","(26.0, 65.0, 35.75)"
14-12-2022 13:40:20.206664,"(7.5, 18.0, 13.4)","(2.5, 3.45, 2.7975000000000003)","(5.0, 7.6, 6.952941176470588)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 38.2)","(11.0, 24.0, 13.583333333333334)","(3.7, 6.4, 5.550000000000001)","(26.0, 65.0, 35.75)"
14-12-2022 13:40:21.256967,"(7.5, 18.0, 13.4)","(2.5, 3.45, 2.7975000000000003)","(5.0, 7.6, 6.433333333333334)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 38.2)","(11.0, 24.0, 13.583333333333334)","(3.7, 6.4, 5.550000000000001)","(26.0, 65.0, 35.75)"
14-12-2022 13:40:22.351465,"(7.5, 18.0, 13.4)","(2.5, 3.45, 2.7975000000000003)","(5.0, 7.6, 6.35)","(7.5, 13.0, 12.100000000000001)","(21.0, 95.0, 38.2)","(11.0, 24.0, 13.583333333333334)","(3.7, 6.4, 5.550000000000001)","(26.0, 65.0, 35.75)"
