,Mr Bean,Jayville Crew,Pretty Reef,No More Issues,Call Me John,Winged Dominance,Fernbank Flyer
08-01-2023 17:22:18.730610,"(7.5, 17.5, 16.470588235294116)","(31.0, 70.0, 63.88235294117647)","(4.2, 4.7, 4.623809523809524)","(2.0, 2.28, 2.2657777777777777)","(5.0, 7.8, 7.705882352941177)","(11.0, 16.5, 14.318181818181818)","(8.5, 17.5, 15.975)"
08-01-2023 17:22:19.786408,"(7.5, 17.5, 16.470588235294116)","(31.0, 70.0, 63.88235294117647)","(4.2, 4.7, 4.623809523809524)","(2.0, 2.28, 2.274)","(5.0, 7.8, 7.551724137931035)","(11.0, 16.5, 14.9)","(8.5, 18.0, 15.4)"
08-01-2023 17:22:20.860439,"(7.5, 17.5, 16.52777777777778)","(31.0, 70.0, 63.88235294117647)","(4.2, 4.7, 4.633333333333334)","(2.0, 2.28, 2.2657777777777777)","(5.0, 8.0, 7.551724137931035)","(11.0, 16.5, 14.318181818181818)","(8.5, 18.0, 14.533333333333333)"
08-01-2023 17:22:22.019606,"(7.5, 17.5, 16.52777777777778)","(31.0, 70.0, 63.88235294117647)","(4.2, 4.7, 4.6571428571428575)","(2.0, 2.28, 2.2657777777777777)","(5.0, 8.0, 7.551724137931035)","(11.0, 16.5, 14.318181818181818)","(8.5, 18.0, 14.533333333333333)"
08-01-2023 17:22:23.115275,"(7.5, 17.0, 15.5)","(31.0, 70.0, 63.88235294117647)","(4.2, 4.7, 4.6571428571428575)","(2.0, 2.28, 2.274)","(5.0, 8.0, 7.680000000000001)","(11.0, 16.5, 14.9)","(8.5, 18.0, 15.15625)"
08-01-2023 17:22:24.205331,"(7.5, 17.0, 15.5)","(31.0, 70.0, 67.8)","(4.2, 4.7, 4.675)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.4, 7.800000000000001)","(11.0, 16.5, 15.447368421052632)","(8.5, 18.0, 16.104166666666668)"
08-01-2023 17:22:25.367845,"(7.5, 17.0, 15.444444444444445)","(31.0, 70.0, 67.8)","(4.2, 4.7, 4.675)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.4, 8.018181818181818)","(11.0, 16.5, 15.893939393939394)","(8.5, 18.0, 16.227272727272727)"
08-01-2023 17:22:26.549368,"(7.5, 17.0, 15.444444444444445)","(31.0, 70.0, 67.8)","(4.2, 4.7, 4.675)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.2, 7.866666666666666)","(11.0, 16.5, 15.893939393939394)","(8.5, 18.0, 16.82608695652174)"
08-01-2023 17:22:27.718498,"(7.5, 17.0, 15.444444444444445)","(31.0, 70.0, 67.8)","(4.2, 4.7, 4.675)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.2, 8.08235294117647)","(11.0, 16.5, 15.893939393939394)","(8.5, 18.0, 17.035714285714285)"
08-01-2023 17:22:28.923135,"(7.5, 17.0, 15.444444444444445)","(31.0, 70.0, 68.42857142857143)","(4.2, 4.7, 4.675)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.2, 8.08235294117647)","(11.0, 16.5, 15.893939393939394)","(8.5, 18.0, 17.035714285714285)"
08-01-2023 17:22:30.083611,"(7.5, 17.0, 15.384615384615385)","(31.0, 70.0, 68.42857142857143)","(4.2, 4.7, 4.675)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.2, 8.08235294117647)","(11.0, 16.5, 15.893939393939394)","(8.5, 18.0, 17.035714285714285)"
08-01-2023 17:22:31.218668,"(7.5, 17.0, 15.384615384615385)","(31.0, 70.0, 68.42857142857143)","(4.2, 4.7, 4.675)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.2, 8.08235294117647)","(11.0, 16.5, 15.893939393939394)","(8.5, 18.0, 17.035714285714285)"
08-01-2023 17:22:32.329655,"(7.5, 17.0, 15.384615384615385)","(31.0, 70.0, 68.42857142857143)","(4.2, 4.7, 4.675)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.2, 8.08235294117647)","(11.0, 16.5, 15.893939393939394)","(8.5, 18.0, 17.035714285714285)"
08-01-2023 17:22:33.452934,"(7.5, 17.0, 15.25)","(31.0, 70.0, 67.14285714285714)","(4.2, 4.7, 4.675)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.2, 8.08235294117647)","(11.0, 16.5, 15.893939393939394)","(8.5, 18.0, 17.035714285714285)"
08-01-2023 17:22:34.501358,"(7.5, 17.0, 15.25)","(31.0, 70.0, 67.85714285714286)","(4.2, 4.7, 4.675)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.2, 8.125925925925925)","(11.0, 16.5, 15.893939393939394)","(8.5, 18.0, 17.035714285714285)"
08-01-2023 17:22:35.522607,"(7.5, 17.0, 15.25)","(31.0, 70.0, 68.5)","(4.2, 4.7, 4.675)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.2, 8.125925925925925)","(11.0, 16.5, 15.893939393939394)","(8.5, 18.0, 17.035714285714285)"
08-01-2023 17:22:36.484734,"(7.5, 17.0, 15.25)","(31.0, 70.0, 68.63636363636364)","(4.2, 4.7, 4.6684210526315795)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.2, 8.125925925925925)","(11.0, 16.5, 15.893939393939394)","(8.5, 18.0, 17.035714285714285)"
08-01-2023 17:22:37.521976,"(7.5, 17.0, 15.25)","(31.0, 70.0, 68.63636363636364)","(4.2, 4.7, 4.6684210526315795)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.2, 8.125925925925925)","(11.0, 16.5, 15.893939393939394)","(8.5, 18.0, 17.035714285714285)"
08-01-2023 17:22:38.571173,"(7.5, 17.0, 15.25)","(31.0, 70.0, 68.75)","(4.2, 4.7, 4.6684210526315795)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.2, 8.23448275862069)","(11.0, 16.5, 15.893939393939394)","(8.5, 18.0, 17.035714285714285)"
08-01-2023 17:22:39.625349,"(7.5, 17.0, 15.25)","(31.0, 70.0, 68.75)","(4.2, 4.7, 4.6684210526315795)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.4, 8.23448275862069)","(11.0, 16.5, 15.893939393939394)","(8.5, 18.0, 17.035714285714285)"
08-01-2023 17:22:40.665108,"(7.5, 17.0, 15.25)","(31.0, 70.0, 68.75)","(4.2, 4.7, 4.6684210526315795)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.4, 8.23448275862069)","(11.0, 16.5, 15.893939393939394)","(8.5, 18.0, 17.035714285714285)"
08-01-2023 17:22:41.775495,"(7.5, 17.0, 15.25)","(31.0, 70.0, 69.0909090909091)","(4.2, 4.7, 4.6684210526315795)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.4, 8.23448275862069)","(11.0, 16.5, 15.893939393939394)","(8.5, 18.0, 17.035714285714285)"
08-01-2023 17:22:42.891394,"(7.5, 17.0, 15.25)","(31.0, 70.0, 69.16666666666667)","(4.2, 4.7, 4.6684210526315795)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.4, 7.955555555555556)","(11.0, 16.5, 15.772727272727273)","(8.5, 18.0, 17.035714285714285)"
08-01-2023 17:22:44.165566,"(7.5, 17.0, 15.25)","(31.0, 70.0, 69.16666666666667)","(4.2, 4.7, 4.6684210526315795)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.4, 7.85)","(11.0, 16.5, 15.772727272727273)","(9.0, 18.0, 17.035714285714285)"
08-01-2023 17:22:45.280422,"(7.5, 17.0, 15.25)","(31.0, 70.0, 69.16666666666667)","(4.2, 4.7, 4.6684210526315795)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.6, 8.266666666666666)","(11.0, 16.5, 15.772727272727273)","(9.0, 18.0, 17.035714285714285)"
08-01-2023 17:22:46.453136,"(7.5, 17.0, 15.25)","(31.0, 70.0, 69.16666666666667)","(4.2, 4.7, 4.6684210526315795)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.6, 8.509090909090908)","(11.0, 16.5, 15.772727272727273)","(9.0, 18.0, 17.035714285714285)"
08-01-2023 17:22:47.745804,"(7.5, 17.0, 15.25)","(31.0, 70.0, 69.16666666666667)","(4.2, 4.7, 4.6684210526315795)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.6, 8.433333333333334)","(11.0, 16.5, 15.772727272727273)","(9.0, 18.0, 17.035714285714285)"
08-01-2023 17:22:48.825224,"(7.5, 17.0, 15.25)","(31.0, 70.0, 69.16666666666667)","(4.2, 4.7, 4.6684210526315795)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.6, 8.433333333333334)","(11.0, 16.5, 15.772727272727273)","(9.0, 18.0, 17.035714285714285)"
08-01-2023 17:22:49.842431,"(7.5, 17.0, 15.25)","(31.0, 70.0, 69.6875)","(4.2, 4.7, 4.6684210526315795)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.6, 8.509090909090908)","(11.0, 16.5, 15.772727272727273)","(9.0, 18.0, 17.035714285714285)"
08-01-2023 17:22:50.989797,"(7.5, 17.0, 15.25)","(31.0, 70.0, 69.6875)","(4.2, 4.7, 4.6684210526315795)","(2.0, 2.28, 2.2538181818181817)","(5.0, 8.6, 8.5375)","(11.0, 16.5, 15.772727272727273)","(9.0, 18.0, 17.035714285714285)"
08-01-2023 17:22:52.042763,"(7.5, 17.0, 15.25)","(31.0, 70.0, 69.6875)","(4.2, 4.7, 4.6684210526315795)","(2.0, 2.28, 2.2533333333333334)","(5.0, 8.6, 8.646153846153847)","(11.0, 16.5, 15.772727272727273)","(9.0, 18.0, 17.035714285714285)"
08-01-2023 17:22:53.112805,"(7.5, 17.0, 15.25)","(31.0, 70.0, 69.6875)","(4.2, 4.7, 4.6684210526315795)","(2.0, 2.28, 2.2533333333333334)","(5.0, 8.8, 8.55)","(11.0, 16.5, 15.772727272727273)","(9.0, 18.0, 17.035714285714285)"
08-01-2023 17:22:54.217852,"(7.5, 17.0, 15.384615384615385)","(31.0, 70.0, 69.6875)","(4.2, 4.7, 4.6684210526315795)","(2.0, 2.28, 2.2533333333333334)","(5.0, 8.8, 8.666666666666668)","(11.0, 16.5, 15.772727272727273)","(9.0, 18.0, 17.035714285714285)"
