,Young Mase,Lonely Gemma,Goldstar Butters,Opawa Solomon,Homebush Thaw,Six Pack Nugget,Mysterious Lady,Sozins Prince
05-01-2023 15:30:21.622852,"(3.3, 3.45, 3.4333333333333336)","(11.0, 21.0, 17.07142857142857)","(4.4, 6.2, 6.035294117647059)","(12.0, 19.5, 17.625)","(5.5, 11.0, 6.555555555555555)","(4.4, 7.8, 7.18)","(11.0, 19.0, 13.705882352941178)","(10.0, 16.5, 14.2)"
05-01-2023 15:30:22.788870,"(3.3, 3.45, 3.4333333333333336)","(11.0, 21.0, 17.07142857142857)","(4.4, 6.2, 6.035294117647059)","(12.0, 19.5, 17.625)","(5.5, 11.0, 6.555555555555555)","(4.4, 7.8, 7.18)","(11.0, 19.0, 12.942307692307692)","(10.0, 16.5, 13.2)"
05-01-2023 15:30:23.914676,"(3.3, 3.45, 3.4333333333333336)","(11.0, 21.0, 14.033333333333333)","(4.4, 6.2, 6.030769230769231)","(12.0, 19.5, 17.625)","(5.5, 11.0, 6.555555555555555)","(4.4, 7.8, 7.18)","(11.0, 19.0, 12.88888888888889)","(10.0, 15.0, 13.2)"
05-01-2023 15:30:25.115375,"(3.3, 3.45, 3.4333333333333336)","(11.0, 21.0, 14.46875)","(4.4, 6.4, 6.030769230769231)","(12.0, 19.5, 17.625)","(5.5, 11.0, 6.555555555555555)","(4.4, 7.8, 7.18)","(11.0, 19.0, 12.88888888888889)","(10.0, 15.0, 13.2)"
05-01-2023 15:30:26.292469,"(3.3, 3.45, 3.4333333333333336)","(11.0, 21.0, 15.194444444444445)","(4.4, 6.4, 6.030769230769231)","(12.0, 19.5, 17.625)","(5.5, 11.0, 6.555555555555555)","(4.4, 7.8, 7.18)","(11.0, 19.0, 12.88888888888889)","(10.0, 15.0, 13.2)"
05-01-2023 15:30:27.434433,"(3.3, 3.45, 3.4333333333333336)","(11.0, 21.0, 15.194444444444445)","(4.4, 6.4, 6.030769230769231)","(12.0, 19.5, 17.625)","(5.5, 11.0, 6.555555555555555)","(4.4, 7.8, 7.18)","(11.0, 19.0, 17.333333333333336)","(10.0, 15.0, 13.2)"
05-01-2023 15:30:28.559718,"(3.3, 3.45, 3.4333333333333336)","(11.0, 21.0, 13.875)","(4.4, 6.4, 6.030769230769231)","(12.0, 19.5, 14.25)","(5.5, 11.0, 6.555555555555555)","(4.4, 7.8, 7.18)","(11.0, 18.5, 17.333333333333336)","(10.0, 15.0, 13.2)"
05-01-2023 15:30:29.648711,"(3.3, 3.45, 3.4333333333333336)","(11.0, 20.0, 17.81818181818182)","(4.4, 6.4, 6.030769230769231)","(12.0, 19.5, 14.25)","(5.5, 11.0, 6.555555555555555)","(4.4, 7.8, 7.18)","(11.0, 18.5, 17.333333333333336)","(10.0, 15.0, 13.2)"
05-01-2023 15:30:30.786914,"(3.3, 3.45, 3.4333333333333336)","(11.0, 20.0, 13.90625)","(4.4, 6.4, 6.191304347826088)","(12.0, 19.5, 14.25)","(5.5, 11.0, 6.555555555555555)","(4.4, 7.8, 7.18)","(11.0, 18.5, 17.333333333333336)","(10.0, 15.0, 13.2)"
05-01-2023 15:30:31.971965,"(3.3, 3.45, 3.4333333333333336)","(11.0, 20.0, 13.90625)","(4.4, 6.4, 6.191304347826088)","(12.0, 19.5, 15.75)","(5.5, 11.0, 6.2631578947368425)","(4.4, 7.8, 7.18)","(11.0, 18.5, 17.333333333333336)","(10.0, 15.0, 13.2)"
05-01-2023 15:30:33.175477,"(3.3, 3.45, 3.4333333333333336)","(11.0, 20.0, 13.75)","(4.4, 6.4, 6.191304347826088)","(12.0, 19.0, 13.0)","(5.5, 11.0, 7.5)","(4.4, 7.8, 5.526666666666666)","(11.0, 18.5, 17.333333333333336)","(10.0, 15.0, 12.866666666666667)"
05-01-2023 15:30:34.372205,"(3.3, 3.45, 3.4333333333333336)","(11.0, 20.0, 13.75)","(4.4, 6.4, 6.191304347826088)","(12.0, 19.5, 13.984848484848484)","(5.5, 10.5, 6.5)","(4.4, 7.8, 5.526666666666666)","(11.0, 18.5, 13.333333333333334)","(10.0, 14.5, 11.778947368421052)"
05-01-2023 15:30:35.546801,"(3.3, 4.1, 3.53125)","(11.0, 20.0, 13.75)","(4.4, 6.4, 6.191304347826088)","(12.0, 19.5, 13.984848484848484)","(5.5, 10.5, 6.8)","(4.4, 7.8, 5.859999999999999)","(11.0, 17.0, 13.333333333333334)","(10.0, 14.5, 13.58)"
05-01-2023 15:30:36.777585,"(3.4, 4.1, 3.9)","(11.0, 20.0, 13.75)","(4.4, 6.4, 6.191304347826088)","(12.0, 19.5, 13.984848484848484)","(5.5, 10.0, 6.5)","(4.4, 7.6, 6.33125)","(11.0, 17.0, 13.333333333333334)","(10.0, 14.0, 13.58)"
05-01-2023 15:30:38.022400,"(3.4, 4.1, 3.9)","(11.0, 20.0, 13.75)","(4.4, 6.4, 6.191304347826088)","(12.0, 19.5, 13.672413793103448)","(5.5, 10.0, 6.633333333333334)","(4.4, 7.6, 6.41875)","(11.0, 17.0, 13.333333333333334)","(10.0, 14.0, 13.236363636363636)"
05-01-2023 15:30:39.228871,"(3.4, 4.1, 3.9)","(11.0, 20.0, 13.75)","(4.4, 6.4, 6.191304347826088)","(12.0, 19.5, 13.672413793103448)","(5.5, 9.8, 6.542857142857143)","(4.4, 7.6, 6.057142857142857)","(11.0, 17.0, 13.153846153846153)","(10.0, 14.0, 13.236363636363636)"
05-01-2023 15:30:40.628262,"(3.4, 4.1, 3.9)","(11.0, 20.0, 13.75)","(4.4, 6.4, 6.191304347826088)","(12.0, 19.5, 13.672413793103448)","(5.5, 9.8, 6.542857142857143)","(4.4, 7.6, 6.057142857142857)","(11.0, 17.0, 13.153846153846153)","(10.0, 14.0, 13.236363636363636)"
05-01-2023 15:30:42.035815,"(3.4, 4.1, 3.9)","(11.0, 20.0, 13.75)","(4.4, 6.4, 6.191304347826088)","(12.0, 19.5, 13.672413793103448)","(5.5, 9.8, 6.542857142857143)","(4.4, 7.6, 6.057142857142857)","(11.0, 17.0, 13.153846153846153)","(10.0, 14.0, 13.236363636363636)"
05-01-2023 15:30:43.354431,"(3.3, 4.1, 4.3954545454545455)","(11.0, 20.0, 13.75)","(4.4, 6.4, 6.191304347826088)","(12.0, 19.5, 13.672413793103448)","(5.5, 9.8, 6.542857142857143)","(4.4, 7.6, 6.057142857142857)","(11.0, 17.0, 13.153846153846153)","(10.0, 14.0, 13.236363636363636)"
05-01-2023 15:30:44.707440,"(3.3, 4.6, 4.288461538461538)","(11.0, 20.0, 16.0)","(4.4, 6.4, 6.191304347826088)","(12.0, 19.5, 13.8125)","(5.5, 9.8, 6.542857142857143)","(4.4, 7.6, 6.057142857142857)","(11.0, 17.0, 13.071428571428571)","(10.0, 14.0, 12.0)"
05-01-2023 15:30:46.068395,"(3.3, 4.6, 4.288461538461538)","(11.0, 19.5, 13.41304347826087)","(4.4, 6.4, 5.832258064516129)","(12.0, 19.5, 13.8125)","(5.5, 9.8, 9.9625)","(4.4, 7.6, 6.057142857142857)","(11.0, 17.0, 13.071428571428571)","(10.0, 14.0, 12.0)"
05-01-2023 15:30:47.416877,"(3.3, 4.4, 4.361111111111112)","(11.0, 19.5, 13.847826086956522)","(4.4, 6.4, 5.832258064516129)","(12.0, 19.5, 13.8125)","(5.5, 10.5, 7.133333333333334)","(4.4, 7.6, 6.057142857142857)","(11.0, 17.0, 12.928571428571429)","(10.0, 14.0, 12.0)"
05-01-2023 15:30:48.709988,"(3.3, 4.4, 4.361111111111112)","(11.0, 19.5, 13.847826086956522)","(4.4, 6.4, 5.890909090909091)","(12.0, 19.5, 13.8125)","(5.5, 9.8, 7.133333333333334)","(4.4, 7.6, 5.683870967741935)","(11.0, 16.5, 12.3)","(10.0, 14.0, 12.833333333333334)"
05-01-2023 15:30:50.027648,"(3.3, 4.4, 4.361111111111112)","(11.0, 19.5, 13.847826086956522)","(4.4, 6.0, 5.733333333333333)","(12.0, 19.5, 13.8125)","(5.5, 9.8, 7.228571428571429)","(4.4, 7.6, 5.683870967741935)","(11.0, 16.5, 15.1)","(10.0, 14.0, 13.0)"
05-01-2023 15:30:51.306846,"(3.3, 4.4, 4.266666666666667)","(11.0, 19.5, 13.847826086956522)","(4.4, 6.2, 5.733333333333333)","(12.0, 19.5, 13.8125)","(5.5, 9.8, 7.228571428571429)","(4.4, 7.6, 5.683870967741935)","(11.0, 16.0, 15.1)","(10.0, 14.0, 13.0)"
05-01-2023 15:30:52.579438,"(3.3, 4.2, 3.6)","(11.0, 19.5, 13.847826086956522)","(4.4, 6.2, 5.703225806451613)","(12.0, 19.5, 13.8125)","(5.5, 9.8, 7.228571428571429)","(4.4, 7.6, 5.683870967741935)","(11.0, 16.0, 15.1)","(10.0, 14.0, 13.0)"
05-01-2023 15:30:53.816902,"(3.3, 4.1, 3.6666666666666665)","(11.0, 19.5, 13.847826086956522)","(4.4, 6.2, 5.703225806451613)","(12.0, 19.5, 13.8125)","(5.5, 9.8, 7.228571428571429)","(4.4, 7.6, 5.683870967741935)","(11.0, 16.0, 15.1)","(10.0, 14.0, 13.0)"
05-01-2023 15:30:55.066409,"(3.3, 4.1, 3.53125)","(11.0, 19.5, 13.847826086956522)","(4.4, 6.2, 5.703225806451613)","(12.0, 19.5, 13.8125)","(5.5, 9.8, 6.70909090909091)","(4.4, 7.6, 5.683870967741935)","(11.0, 16.0, 15.1)","(10.0, 14.0, 13.0)"
05-01-2023 15:30:56.309388,"(3.3, 4.1, 3.542857142857143)","(11.0, 19.5, 13.847826086956522)","(4.4, 6.2, 5.703225806451613)","(12.0, 19.5, 13.8125)","(5.5, 9.8, 8.381818181818183)","(4.4, 7.6, 5.683870967741935)","(11.0, 16.0, 15.1)","(10.0, 14.0, 12.0)"
05-01-2023 15:30:57.522963,"(3.3, 4.1, 3.542857142857143)","(11.0, 19.5, 16.47674418604651)","(4.4, 6.2, 5.703225806451613)","(12.0, 19.5, 13.8125)","(5.5, 9.4, 8.381818181818183)","(4.4, 7.6, 5.683870967741935)","(11.0, 16.0, 15.1)","(10.0, 14.0, 13.25)"
05-01-2023 15:30:58.809135,"(3.3, 4.1, 3.522222222222222)","(11.0, 19.5, 16.47674418604651)","(4.4, 6.2, 5.30625)","(12.0, 19.5, 13.8125)","(5.5, 9.4, 7.948148148148148)","(4.4, 7.6, 5.683870967741935)","(11.0, 16.0, 15.1)","(10.0, 14.0, 13.25)"
05-01-2023 15:31:00.057317,"(3.3, 4.0, 3.511111111111111)","(11.0, 19.5, 16.47674418604651)","(4.4, 6.2, 5.178571428571429)","(12.0, 19.5, 13.629032258064516)","(5.5, 9.4, 8.333333333333334)","(4.4, 7.6, 5.683870967741935)","(11.0, 16.0, 12.7)","(10.0, 14.0, 13.642857142857142)"
05-01-2023 15:31:01.313294,"(3.3, 4.0, 3.4545454545454546)","(11.0, 19.5, 16.47674418604651)","(4.4, 6.2, 5.246666666666667)","(12.0, 19.5, 13.629032258064516)","(5.5, 9.0, 8.333333333333334)","(4.4, 7.6, 5.683870967741935)","(11.0, 16.0, 12.22)","(10.0, 14.0, 13.642857142857142)"
05-01-2023 15:31:02.533419,"(3.3, 4.0, 3.4545454545454546)","(11.0, 19.5, 16.47674418604651)","(4.4, 6.2, 5.246666666666667)","(12.0, 19.5, 13.629032258064516)","(5.5, 9.0, 8.333333333333334)","(4.4, 7.6, 5.683870967741935)","(11.0, 16.0, 12.22)","(10.0, 14.0, 13.6875)"
05-01-2023 15:31:03.764993,"(3.3, 3.95, 3.45)","(11.0, 19.5, 14.045454545454545)","(4.4, 6.2, 5.246666666666667)","(12.0, 19.5, 13.629032258064516)","(5.5, 9.0, 8.333333333333334)","(4.4, 7.6, 5.594285714285714)","(11.0, 16.0, 12.22)","(10.0, 14.0, 13.6875)"
05-01-2023 15:31:05.033517,"(3.3, 3.95, 3.3812499999999996)","(11.0, 19.5, 14.045454545454545)","(4.4, 6.2, 5.246666666666667)","(12.0, 19.5, 13.629032258064516)","(5.5, 9.0, 8.333333333333334)","(4.4, 7.6, 5.594285714285714)","(11.0, 16.0, 12.22)","(10.0, 14.0, 13.6875)"
05-01-2023 15:31:06.353281,"(3.3, 3.9, 3.642857142857143)","(11.0, 19.5, 14.045454545454545)","(4.4, 6.2, 5.246666666666667)","(12.0, 19.5, 16.3)","(5.5, 9.0, 8.333333333333334)","(4.4, 7.6, 5.594285714285714)","(11.0, 16.0, 12.22)","(10.0, 14.0, 13.6875)"
05-01-2023 15:31:07.707609,"(3.3, 3.85, 3.5166666666666666)","(11.0, 19.5, 14.045454545454545)","(4.4, 6.2, 5.246666666666667)","(12.0, 18.5, 16.3)","(5.5, 9.0, 8.333333333333334)","(4.4, 7.6, 5.594285714285714)","(11.0, 16.0, 12.22)","(10.0, 14.0, 13.6875)"
05-01-2023 15:31:09.238058,"(3.3, 3.85, 3.50625)","(11.0, 19.5, 14.717391304347826)","(4.4, 6.2, 5.246666666666667)","(12.0, 18.5, 16.3)","(5.5, 9.0, 8.127272727272727)","(4.4, 7.6, 5.594285714285714)","(11.0, 16.0, 12.22)","(10.0, 14.0, 13.6875)"
05-01-2023 15:31:10.619661,"(3.3, 3.85, 3.50625)","(11.0, 19.5, 14.916666666666666)","(4.4, 6.2, 5.628)","(12.0, 18.5, 14.26923076923077)","(5.5, 9.0, 8.127272727272727)","(4.4, 7.6, 5.594285714285714)","(11.0, 16.0, 12.22)","(10.0, 14.0, 13.807692307692308)"
05-01-2023 15:31:12.120830,"(3.3, 3.85, 3.50625)","(11.0, 19.5, 14.916666666666666)","(4.4, 6.2, 5.791428571428572)","(12.0, 18.5, 16.0)","(5.5, 9.0, 8.127272727272727)","(4.6, 7.6, 5.594285714285714)","(11.0, 16.0, 12.22)","(10.0, 14.0, 13.807692307692308)"
05-01-2023 15:31:13.382774,"(3.2, 3.85, 3.50625)","(11.0, 19.5, 15.833333333333334)","(4.6, 6.2, 5.791428571428572)","(12.0, 18.0, 13.55)","(5.5, 9.0, 7.194871794871795)","(4.6, 7.6, 5.594285714285714)","(11.0, 16.0, 12.5)","(10.0, 14.0, 13.891304347826086)"
05-01-2023 15:31:14.584466,"(3.2, 3.85, 3.50625)","(11.0, 19.5, 15.833333333333334)","(4.6, 6.2, 5.791428571428572)","(12.0, 18.5, 13.55)","(5.5, 9.0, 7.194871794871795)","(4.6, 7.6, 5.594285714285714)","(11.0, 16.0, 12.5)","(10.0, 14.0, 13.891304347826086)"
05-01-2023 15:31:15.842378,"(3.2, 3.85, 3.50625)","(11.0, 19.5, 15.833333333333334)","(4.6, 6.2, 5.791428571428572)","(12.0, 18.5, 13.55)","(5.5, 9.0, 7.5777777777777775)","(4.6, 7.6, 5.594285714285714)","(11.0, 16.0, 12.923076923076923)","(10.0, 14.0, 13.924242424242424)"
05-01-2023 15:31:17.035911,"(3.2, 3.85, 3.50625)","(11.0, 19.5, 15.833333333333334)","(4.6, 6.2, 5.791428571428572)","(12.0, 18.5, 13.55)","(5.5, 8.6, 8.2)","(4.6, 7.6, 5.594285714285714)","(11.0, 16.0, 12.923076923076923)","(10.0, 14.0, 13.6)"
05-01-2023 15:31:18.256147,"(3.2, 3.85, 3.50625)","(11.0, 19.5, 15.833333333333334)","(4.6, 6.2, 5.753125000000001)","(12.0, 18.5, 13.55)","(5.5, 8.6, 8.456)","(4.6, 7.6, 5.594285714285714)","(11.0, 16.0, 12.923076923076923)","(10.0, 14.0, 13.6)"
05-01-2023 15:31:19.536015,"(3.3, 3.85, 3.50625)","(12.0, 19.5, 15.833333333333334)","(4.4, 6.2, 5.753125000000001)","(13.0, 18.5, 13.55)","(5.5, 8.6, 8.456)","(4.6, 7.6, 5.761702127659575)","(11.0, 16.0, 13.037037037037036)","(10.0, 14.0, 13.6)"
05-01-2023 15:31:20.816180,"(3.3, 3.85, 3.50625)","(12.0, 19.5, 15.833333333333334)","(4.4, 6.2, 5.466666666666667)","(13.0, 18.5, 13.55)","(5.5, 8.0, 7.714285714285714)","(4.6, 7.4, 6.466666666666667)","(11.0, 16.0, 12.8)","(10.0, 14.0, 13.6)"
05-01-2023 15:31:22.087907,"(3.3, 3.85, 3.50625)","(12.0, 19.5, 15.833333333333334)","(4.4, 6.2, 6.007407407407408)","(13.0, 18.5, 13.55)","(5.5, 8.0, 7.714285714285714)","(4.6, 7.4, 5.611111111111111)","(11.0, 16.0, 12.8)","(10.0, 14.0, 13.6)"
05-01-2023 15:31:23.162864,"(3.3, 3.85, 3.50625)","(12.0, 19.5, 17.255102040816325)","(4.4, 6.2, 6.007407407407408)","(13.0, 18.5, 13.55)","(5.5, 8.0, 7.419354838709677)","(4.6, 7.4, 5.611111111111111)","(11.0, 16.0, 13.142857142857142)","(10.0, 14.0, 13.6)"
05-01-2023 15:31:24.281950,"(3.3, 3.85, 3.50625)","(12.0, 19.5, 14.738095238095237)","(4.4, 6.2, 6.007407407407408)","(13.0, 18.5, 13.55)","(5.5, 8.0, 7.2682926829268295)","(4.6, 7.4, 5.342105263157895)","(11.0, 16.0, 13.142857142857142)","(10.0, 14.0, 13.625)"
05-01-2023 15:31:25.491605,"(3.3, 3.85, 3.4970588235294118)","(12.0, 19.5, 14.738095238095237)","(4.4, 6.2, 5.54)","(13.0, 18.5, 13.55)","(5.5, 8.0, 7.2682926829268295)","(4.6, 7.4, 5.284)","(11.0, 16.0, 13.142857142857142)","(10.0, 14.0, 13.625)"
05-01-2023 15:31:26.749264,"(3.3, 3.85, 3.4970588235294118)","(12.0, 19.5, 14.738095238095237)","(4.4, 6.2, 5.65)","(13.0, 18.5, 13.55)","(5.5, 8.0, 7.2682926829268295)","(4.6, 7.4, 5.284)","(11.0, 16.0, 13.142857142857142)","(10.0, 14.0, 13.625)"
05-01-2023 15:31:27.896008,"(3.3, 3.85, 3.4970588235294118)","(12.0, 19.5, 14.738095238095237)","(4.4, 6.0, 5.65)","(13.0, 18.5, 13.55)","(5.5, 8.0, 6.824561403508771)","(4.6, 7.4, 5.376)","(11.0, 16.0, 13.142857142857142)","(10.0, 14.0, 13.625)"
05-01-2023 15:31:29.019630,"(3.3, 3.85, 3.4970588235294118)","(12.0, 19.5, 14.738095238095237)","(4.4, 6.0, 5.481481481481482)","(13.0, 18.5, 13.55)","(5.5, 7.0, 6.19672131147541)","(4.6, 7.4, 5.376)","(11.0, 16.0, 13.142857142857142)","(10.0, 14.0, 13.625)"
05-01-2023 15:31:30.362360,"(3.3, 3.85, 3.4970588235294118)","(12.0, 19.5, 14.738095238095237)","(4.4, 6.0, 5.481481481481482)","(13.0, 18.5, 13.55)","(5.5, 7.0, 6.521739130434782)","(4.6, 7.4, 5.468)","(11.0, 16.0, 13.142857142857142)","(10.0, 14.0, 13.625)"
05-01-2023 15:31:31.601997,"(3.3, 3.85, 3.4970588235294118)","(12.0, 19.5, 14.738095238095237)","(4.4, 6.0, 5.621621621621622)","(13.0, 18.5, 13.55)","(5.5, 6.8, 6.6060606060606055)","(4.6, 7.4, 5.468)","(11.0, 16.0, 13.142857142857142)","(10.0, 14.0, 13.625)"
05-01-2023 15:31:32.929674,"(3.3, 3.85, 3.4970588235294118)","(12.0, 19.5, 14.738095238095237)","(4.4, 6.0, 5.695652173913043)","(13.0, 18.5, 13.55)","(5.5, 6.8, 6.571428571428571)","(4.6, 7.4, 5.468)","(11.0, 16.0, 13.142857142857142)","(10.0, 14.0, 13.625)"
05-01-2023 15:31:34.282984,"(3.3, 3.85, 3.67)","(12.0, 19.5, 14.738095238095237)","(4.4, 6.0, 5.695652173913043)","(13.0, 18.5, 13.55)","(5.5, 6.8, 6.555555555555555)","(4.6, 7.4, 5.583333333333333)","(11.0, 16.0, 13.142857142857142)","(10.0, 14.0, 13.625)"
05-01-2023 15:31:35.632658,"(3.3, 3.85, 3.67)","(12.0, 19.5, 14.738095238095237)","(4.4, 6.0, 5.695652173913043)","(13.0, 18.5, 13.678571428571429)","(5.5, 7.0, 6.6)","(4.6, 7.0, 6.142857142857143)","(11.0, 16.0, 13.142857142857142)","(10.0, 14.0, 13.625)"
05-01-2023 15:31:36.942346,"(3.3, 3.85, 3.67)","(12.0, 19.5, 14.738095238095237)","(4.4, 6.0, 5.702127659574468)","(13.0, 18.5, 13.678571428571429)","(5.5, 7.0, 6.6)","(4.6, 7.0, 6.142857142857143)","(11.0, 16.0, 13.142857142857142)","(10.0, 14.0, 13.625)"
05-01-2023 15:31:38.194107,"(3.3, 3.85, 3.67)","(12.0, 19.5, 14.738095238095237)","(4.4, 6.0, 5.702127659574468)","(13.0, 18.5, 13.678571428571429)","(5.5, 7.0, 6.6)","(4.6, 7.0, 6.142857142857143)","(11.0, 16.0, 13.142857142857142)","(10.0, 14.0, 13.625)"
05-01-2023 15:31:39.355203,"(3.3, 3.85, 3.67)","(12.0, 19.5, 14.738095238095237)","(4.4, 6.0, 5.702127659574468)","(13.0, 18.5, 13.678571428571429)","(5.5, 7.0, 6.6)","(4.6, 7.0, 6.142857142857143)","(11.0, 16.0, 13.272727272727273)","(10.0, 14.0, 13.625)"
05-01-2023 15:31:40.542441,"(3.3, 3.85, 3.67)","(12.0, 19.5, 14.738095238095237)","(4.4, 6.0, 5.702127659574468)","(13.0, 18.5, 13.55)","(5.5, 7.0, 6.6)","(4.6, 7.0, 6.142857142857143)","(11.0, 16.0, 13.272727272727273)","(10.0, 14.0, 13.625)"
05-01-2023 15:31:41.762824,"(3.3, 3.85, 3.67)","(12.0, 19.5, 15.58695652173913)","(4.4, 6.0, 5.702127659574468)","(13.0, 18.5, 13.55)","(5.5, 7.0, 6.76)","(4.6, 7.0, 6.142857142857143)","(11.0, 16.0, 13.272727272727273)","(10.0, 14.0, 13.625)"
05-01-2023 15:31:43.029462,"(3.3, 3.85, 3.67)","(12.0, 19.5, 15.58695652173913)","(4.4, 6.0, 5.702127659574468)","(13.0, 18.5, 13.55)","(5.5, 7.0, 6.76)","(4.6, 7.0, 6.142857142857143)","(11.0, 16.0, 13.272727272727273)","(10.0, 14.0, 13.625)"
05-01-2023 15:31:44.337314,"(3.3, 3.85, 3.67)","(12.0, 19.5, 16.02173913043478)","(4.4, 6.0, 5.702127659574468)","(13.0, 18.5, 13.55)","(5.5, 7.0, 6.76)","(4.6, 7.0, 6.142857142857143)","(11.0, 16.0, 13.272727272727273)","(10.0, 14.0, 13.625)"
05-01-2023 15:31:45.588144,"(3.3, 3.85, 3.67)","(12.0, 19.5, 16.02173913043478)","(4.4, 6.0, 5.702127659574468)","(13.0, 18.5, 13.55)","(5.5, 7.0, 6.76)","(4.6, 7.0, 6.142857142857143)","(11.0, 16.0, 13.272727272727273)","(10.0, 14.0, 13.625)"
05-01-2023 15:31:46.764984,"(3.3, 3.85, 3.632758620689655)","(12.0, 19.5, 16.02173913043478)","(4.4, 6.0, 5.702127659574468)","(13.0, 18.5, 13.55)","(5.5, 7.0, 6.76)","(4.6, 7.0, 6.142857142857143)","(11.0, 16.0, 13.272727272727273)","(10.0, 14.0, 13.625)"
05-01-2023 15:31:47.947013,"(3.3, 3.85, 3.632758620689655)","(12.0, 19.5, 16.02173913043478)","(4.4, 6.0, 5.702127659574468)","(13.0, 18.5, 13.55)","(5.5, 7.0, 6.810526315789474)","(4.6, 7.0, 5.583333333333333)","(11.0, 16.0, 13.272727272727273)","(10.0, 14.0, 13.625)"
05-01-2023 15:31:49.109448,"(3.3, 3.85, 3.632758620689655)","(12.0, 19.5, 16.02173913043478)","(4.4, 5.9, 5.825)","(13.0, 18.5, 13.55)","(5.5, 7.0, 6.810526315789474)","(4.6, 7.0, 5.583333333333333)","(11.0, 16.0, 13.272727272727273)","(10.0, 14.0, 13.625)"
05-01-2023 15:31:50.312216,"(3.3, 3.85, 3.632758620689655)","(12.0, 19.5, 17.147058823529413)","(4.4, 5.9, 5.825)","(13.0, 18.5, 13.55)","(5.5, 7.0, 6.810526315789474)","(4.6, 7.0, 5.583333333333333)","(11.0, 16.0, 13.272727272727273)","(10.0, 14.0, 13.884615384615385)"
05-01-2023 15:31:51.511519,"(3.3, 3.85, 3.632758620689655)","(12.0, 19.5, 17.147058823529413)","(4.4, 5.9, 5.825)","(13.0, 18.5, 13.55)","(5.5, 7.0, 6.810526315789474)","(4.6, 7.0, 5.583333333333333)","(11.0, 16.0, 13.272727272727273)","(10.0, 14.0, 13.884615384615385)"
05-01-2023 15:31:52.760318,"(3.3, 3.85, 3.632758620689655)","(12.0, 19.5, 16.7)","(4.4, 5.9, 5.825)","(13.0, 18.5, 13.55)","(5.5, 7.0, 6.810526315789474)","(4.6, 7.0, 5.561538461538461)","(11.0, 16.0, 15.577464788732394)","(10.0, 14.0, 13.884615384615385)"
05-01-2023 15:31:54.114846,"(3.3, 3.85, 3.632758620689655)","(12.0, 19.5, 16.7)","(4.4, 5.9, 5.825)","(13.0, 18.5, 13.55)","(5.5, 7.0, 7.0600000000000005)","(4.6, 7.0, 5.578947368421053)","(11.0, 16.0, 15.6)","(10.0, 14.0, 13.884615384615385)"
05-01-2023 15:31:55.403769,"(3.3, 3.8, 3.575)","(12.0, 19.5, 16.7)","(4.4, 5.9, 4.981818181818182)","(13.0, 18.5, 13.55)","(5.5, 7.2, 7.85)","(4.6, 7.0, 5.5)","(11.0, 16.0, 13.727272727272727)","(10.0, 14.0, 13.884615384615385)"
05-01-2023 15:31:56.728748,"(3.3, 3.8, 3.425)","(12.0, 19.5, 16.891304347826086)","(4.4, 5.8, 4.981818181818182)","(13.0, 18.5, 13.55)","(5.5, 8.2, 7.4)","(4.6, 7.0, 5.416666666666666)","(11.0, 16.0, 15.6)","(10.0, 14.0, 13.884615384615385)"
05-01-2023 15:31:58.183037,"(3.3, 3.8, 3.425)","(12.0, 19.5, 16.891304347826086)","(4.4, 5.8, 4.981818181818182)","(13.0, 18.5, 13.55)","(5.5, 8.4, 7.4)","(4.6, 7.0, 5.828571428571428)","(11.0, 16.0, 14.076923076923077)","(10.0, 14.0, 13.884615384615385)"
05-01-2023 15:31:59.522233,"(3.3, 3.8, 3.425)","(12.0, 19.5, 16.891304347826086)","(4.4, 5.8, 4.981818181818182)","(13.0, 18.5, 13.55)","(5.5, 8.4, 7.4)","(4.6, 6.8, 5.828571428571428)","(11.0, 16.0, 14.529411764705882)","(10.0, 14.0, 13.884615384615385)"
05-01-2023 15:32:00.855048,"(3.3, 3.8, 3.5555555555555554)","(12.0, 19.5, 16.891304347826086)","(4.4, 5.8, 5.140000000000001)","(13.0, 18.5, 14.153846153846153)","(5.5, 8.4, 6.866666666666666)","(4.6, 6.8, 5.944444444444445)","(11.0, 16.0, 14.529411764705882)","(10.0, 14.0, 13.833333333333334)"
05-01-2023 15:32:02.138953,"(3.3, 3.75, 3.5555555555555554)","(12.0, 19.5, 16.891304347826086)","(4.4, 5.7, 5.140000000000001)","(13.0, 18.0, 13.652173913043478)","(5.5, 7.0, 6.8769230769230765)","(4.6, 6.8, 5.815789473684211)","(11.0, 16.0, 14.529411764705882)","(10.0, 14.0, 13.944444444444445)"
05-01-2023 15:32:03.373877,"(3.3, 3.75, 3.535714285714286)","(12.0, 19.5, 16.642857142857142)","(4.4, 5.7, 5.32)","(13.0, 18.0, 13.652173913043478)","(5.5, 7.0, 6.8769230769230765)","(4.6, 6.8, 5.925)","(11.0, 16.0, 14.333333333333334)","(10.0, 14.0, 13.9)"
05-01-2023 15:32:04.590147,"(3.3, 3.75, 3.6)","(12.0, 19.5, 16.166666666666668)","(4.4, 5.6, 5.378947368421052)","(13.0, 18.0, 13.652173913043478)","(5.5, 7.0, 6.8769230769230765)","(4.6, 6.8, 5.925)","(11.0, 16.0, 15.117647058823529)","(10.0, 14.0, 13.9)"
