,Des Troy,Another Sparky,Classic Reactor,Ozzie Daybreak,Southern Burgundy,Spring Delight,Tale Of The Dragon,Gracie Cullen,Stormont Star,Orama
746,"[datetime.datetime(2022, 11, 28, 16, 21, 35, 116035), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 21, 35, 116035), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 21, 35, 116035), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 21, 35, 116035), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 21, 35, 116035), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 21, 35, 116035), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 21, 35, 116035), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 35, 116035), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 21, 35, 116035), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 21, 35, 116035), 19.0, 29.0]"
747,"[datetime.datetime(2022, 11, 28, 16, 21, 36, 396547), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 21, 36, 396547), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 21, 36, 396547), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 21, 36, 396547), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 21, 36, 396547), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 21, 36, 396547), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 21, 36, 396547), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 36, 396547), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 21, 36, 396547), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 21, 36, 396547), 19.0, 29.0]"
748,"[datetime.datetime(2022, 11, 28, 16, 21, 37, 664553), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 21, 37, 664553), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 21, 37, 664553), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 21, 37, 664553), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 21, 37, 664553), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 21, 37, 664553), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 21, 37, 664553), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 37, 664553), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 21, 37, 664553), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 21, 37, 664553), 19.0, 29.0]"
749,"[datetime.datetime(2022, 11, 28, 16, 21, 38, 937724), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 21, 38, 937724), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 21, 38, 937724), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 21, 38, 937724), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 21, 38, 937724), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 21, 38, 937724), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 21, 38, 937724), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 38, 937724), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 21, 38, 937724), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 21, 38, 937724), 19.0, 29.0]"
750,"[datetime.datetime(2022, 11, 28, 16, 21, 40, 214244), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 21, 40, 214244), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 21, 40, 214244), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 21, 40, 214244), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 21, 40, 214244), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 21, 40, 214244), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 21, 40, 214244), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 40, 214244), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 21, 40, 214244), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 21, 40, 214244), 19.0, 29.0]"
751,"[datetime.datetime(2022, 11, 28, 16, 21, 41, 470950), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 21, 41, 470950), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 21, 41, 470950), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 21, 41, 470950), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 21, 41, 470950), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 21, 41, 470950), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 21, 41, 470950), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 41, 470950), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 21, 41, 470950), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 21, 41, 470950), 19.0, 29.0]"
752,"[datetime.datetime(2022, 11, 28, 16, 21, 42, 751674), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 21, 42, 752673), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 21, 42, 752673), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 21, 42, 752673), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 21, 42, 752673), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 21, 42, 752673), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 21, 42, 752673), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 42, 752673), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 21, 42, 752673), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 21, 42, 752673), 19.0, 29.0]"
753,"[datetime.datetime(2022, 11, 28, 16, 21, 44, 65730), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 21, 44, 65730), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 21, 44, 65730), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 21, 44, 65730), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 21, 44, 65730), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 21, 44, 65730), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 21, 44, 65730), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 44, 65730), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 21, 44, 65730), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 21, 44, 65730), 19.0, 29.0]"
754,"[datetime.datetime(2022, 11, 28, 16, 21, 45, 331811), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 21, 45, 331811), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 21, 45, 331811), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 21, 45, 331811), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 21, 45, 331811), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 21, 45, 331811), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 21, 45, 331811), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 45, 331811), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 21, 45, 331811), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 21, 45, 331811), 19.0, 29.0]"
755,"[datetime.datetime(2022, 11, 28, 16, 21, 46, 592469), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 21, 46, 592469), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 21, 46, 592469), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 21, 46, 592469), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 21, 46, 592469), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 21, 46, 592469), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 21, 46, 592469), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 46, 592469), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 21, 46, 592469), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 21, 46, 592469), 19.0, 29.0]"
756,"[datetime.datetime(2022, 11, 28, 16, 21, 47, 870056), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 21, 47, 870056), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 21, 47, 870056), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 21, 47, 870056), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 21, 47, 870056), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 21, 47, 870056), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 21, 47, 870056), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 47, 870056), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 21, 47, 870056), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 21, 47, 870056), 19.0, 29.0]"
757,"[datetime.datetime(2022, 11, 28, 16, 21, 49, 175663), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 21, 49, 175663), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 21, 49, 175663), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 21, 49, 175663), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 21, 49, 175663), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 21, 49, 175663), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 21, 49, 175663), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 49, 175663), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 21, 49, 175663), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 21, 49, 175663), 19.0, 29.0]"
758,"[datetime.datetime(2022, 11, 28, 16, 21, 50, 465259), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 21, 50, 465259), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 21, 50, 465259), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 21, 50, 465259), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 21, 50, 465259), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 21, 50, 465259), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 21, 50, 465259), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 50, 465259), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 21, 50, 465259), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 21, 50, 465259), 19.0, 29.0]"
759,"[datetime.datetime(2022, 11, 28, 16, 21, 51, 781883), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 21, 51, 781883), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 21, 51, 781883), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 21, 51, 781883), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 21, 51, 781883), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 21, 51, 781883), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 21, 51, 781883), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 51, 781883), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 21, 51, 781883), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 21, 51, 781883), 19.0, 29.0]"
760,"[datetime.datetime(2022, 11, 28, 16, 21, 53, 81561), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 21, 53, 81561), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 21, 53, 81561), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 21, 53, 81561), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 21, 53, 81561), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 21, 53, 81561), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 21, 53, 81561), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 53, 81561), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 21, 53, 81561), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 21, 53, 81561), 19.0, 29.0]"
761,"[datetime.datetime(2022, 11, 28, 16, 21, 54, 349389), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 21, 54, 349389), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 21, 54, 349389), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 21, 54, 349389), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 21, 54, 349389), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 21, 54, 349389), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 21, 54, 349389), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 54, 349389), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 21, 54, 349389), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 21, 54, 349389), 19.0, 29.0]"
762,"[datetime.datetime(2022, 11, 28, 16, 21, 55, 638587), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 21, 55, 638587), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 21, 55, 638587), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 21, 55, 638587), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 21, 55, 638587), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 21, 55, 638587), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 21, 55, 638587), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 55, 638587), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 21, 55, 638587), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 21, 55, 638587), 19.0, 29.0]"
763,"[datetime.datetime(2022, 11, 28, 16, 21, 56, 893078), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 21, 56, 893078), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 21, 56, 893078), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 21, 56, 893078), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 21, 56, 893078), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 21, 56, 893078), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 21, 56, 893078), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 56, 893078), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 21, 56, 893078), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 21, 56, 893078), 19.0, 29.0]"
764,"[datetime.datetime(2022, 11, 28, 16, 21, 58, 158508), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 21, 58, 158508), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 21, 58, 158508), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 21, 58, 158508), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 21, 58, 158508), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 21, 58, 158508), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 21, 58, 158508), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 58, 158508), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 21, 58, 158508), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 21, 58, 158508), 19.0, 29.0]"
765,"[datetime.datetime(2022, 11, 28, 16, 21, 59, 415569), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 21, 59, 415569), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 21, 59, 415569), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 21, 59, 415569), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 21, 59, 415569), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 21, 59, 415569), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 21, 59, 415569), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 21, 59, 415569), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 21, 59, 415569), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 21, 59, 415569), 19.0, 29.0]"
766,"[datetime.datetime(2022, 11, 28, 16, 22, 0, 683919), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 22, 0, 683919), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 22, 0, 683919), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 22, 0, 683919), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 22, 0, 683919), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 22, 0, 683919), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 22, 0, 683919), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 0, 683919), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 22, 0, 683919), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 22, 0, 683919), 19.0, 29.0]"
767,"[datetime.datetime(2022, 11, 28, 16, 22, 1, 981504), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 22, 1, 981504), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 22, 1, 981504), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 22, 1, 981504), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 22, 1, 981504), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 22, 1, 981504), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 22, 1, 981504), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 1, 981504), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 22, 1, 981504), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 22, 1, 981504), 19.0, 29.0]"
768,"[datetime.datetime(2022, 11, 28, 16, 22, 3, 255613), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 22, 3, 255613), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 22, 3, 255613), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 22, 3, 255613), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 22, 3, 255613), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 22, 3, 255613), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 22, 3, 255613), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 3, 255613), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 22, 3, 255613), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 22, 3, 255613), 19.0, 29.0]"
769,"[datetime.datetime(2022, 11, 28, 16, 22, 4, 498623), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 22, 4, 498623), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 22, 4, 498623), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 22, 4, 498623), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 22, 4, 498623), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 22, 4, 498623), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 22, 4, 498623), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 4, 498623), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 22, 4, 498623), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 22, 4, 498623), 19.0, 29.0]"
770,"[datetime.datetime(2022, 11, 28, 16, 22, 5, 753148), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 22, 5, 753148), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 22, 5, 753148), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 22, 5, 753148), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 22, 5, 753148), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 22, 5, 753148), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 22, 5, 753148), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 5, 753148), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 22, 5, 753148), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 22, 5, 753148), 19.0, 29.0]"
771,"[datetime.datetime(2022, 11, 28, 16, 22, 7, 27505), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 22, 7, 27505), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 22, 7, 27505), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 22, 7, 27505), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 22, 7, 27505), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 22, 7, 27505), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 22, 7, 27505), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 7, 27505), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 22, 7, 27505), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 22, 7, 27505), 19.0, 29.0]"
772,"[datetime.datetime(2022, 11, 28, 16, 22, 8, 300280), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 22, 8, 300280), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 22, 8, 300280), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 22, 8, 300280), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 22, 8, 300280), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 22, 8, 300280), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 22, 8, 300280), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 8, 300280), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 22, 8, 300280), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 22, 8, 300280), 19.0, 29.0]"
773,"[datetime.datetime(2022, 11, 28, 16, 22, 9, 568848), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 22, 9, 568848), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 22, 9, 568848), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 22, 9, 568848), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 22, 9, 568848), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 22, 9, 568848), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 22, 9, 568848), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 9, 568848), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 22, 9, 568848), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 22, 9, 568848), 19.0, 29.0]"
774,"[datetime.datetime(2022, 11, 28, 16, 22, 10, 852476), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 22, 10, 852476), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 22, 10, 852476), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 22, 10, 852476), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 22, 10, 852476), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 22, 10, 852476), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 22, 10, 852476), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 10, 852476), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 22, 10, 852476), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 22, 10, 852476), 19.0, 29.0]"
775,"[datetime.datetime(2022, 11, 28, 16, 22, 12, 118511), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 22, 12, 118511), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 22, 12, 118511), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 22, 12, 118511), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 22, 12, 118511), 26.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 22, 12, 118511), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 22, 12, 118511), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 12, 118511), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 22, 12, 118511), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 22, 12, 118511), 19.0, 29.0]"
776,"[datetime.datetime(2022, 11, 28, 16, 22, 13, 418373), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 22, 13, 418373), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 22, 13, 418373), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 22, 13, 418373), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 22, 13, 418373), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 22, 13, 418373), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 22, 13, 418373), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 13, 418373), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 22, 13, 418373), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 22, 13, 418373), 19.0, 29.0]"
777,"[datetime.datetime(2022, 11, 28, 16, 22, 14, 689379), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 22, 14, 689379), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 22, 14, 689379), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 22, 14, 689379), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 22, 14, 689379), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 22, 14, 689379), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 22, 14, 689379), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 22, 14, 689379), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 16, 22, 14, 689379), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 22, 14, 689379), 19.0, 29.0]"
