,Appealing Road,Awesome Moon,Odina,Jumpin Jack Brass,Jubaslilballerina,Ellies At Windsor,S S Frontier Angel,Grey Flamingo,Van Hook,La Maddalena
07-01-2023 11:36:25.655857,"(18.0, 32.0, 28.266666666666666)","(41.0, 80.0, 72.72727272727272)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.244615384615385)","(26.0, 60.0, 54.666666666666664)","(26.0, 42.0, 41.6)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.548192771084337)","(4.4, 5.7, 5.558823529411765)"
07-01-2023 11:36:26.957351,"(18.0, 32.0, 28.266666666666666)","(41.0, 80.0, 72.72727272727272)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.244615384615385)","(26.0, 60.0, 54.666666666666664)","(26.0, 42.0, 41.6)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.552222222222222)","(4.4, 5.7, 5.558823529411765)"
07-01-2023 11:36:28.164977,"(18.0, 32.0, 28.266666666666666)","(41.0, 80.0, 72.72727272727272)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.244615384615385)","(26.0, 60.0, 54.666666666666664)","(26.0, 42.0, 41.6)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.552222222222222)","(4.4, 5.7, 5.558823529411765)"
07-01-2023 11:36:29.559986,"(18.0, 32.0, 28.266666666666666)","(41.0, 80.0, 72.72727272727272)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.244615384615385)","(26.0, 60.0, 54.666666666666664)","(26.0, 42.0, 41.6)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.552222222222222)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:36:30.843714,"(18.0, 32.0, 28.266666666666666)","(41.0, 80.0, 72.72727272727272)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.244615384615385)","(26.0, 60.0, 54.666666666666664)","(26.0, 42.0, 39.5)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.556565656565656)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:36:32.156176,"(18.0, 32.0, 28.266666666666666)","(41.0, 80.0, 72.72727272727272)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.244615384615385)","(26.0, 60.0, 54.75)","(26.0, 40.0, 39.5)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.556565656565656)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:36:33.504975,"(18.0, 32.0, 28.266666666666666)","(41.0, 80.0, 72.72727272727272)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.244615384615385)","(26.0, 60.0, 54.75)","(26.0, 40.0, 39.5)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.556565656565656)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:36:34.985485,"(18.0, 32.0, 28.266666666666666)","(41.0, 80.0, 72.72727272727272)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.244615384615385)","(26.0, 60.0, 54.666666666666664)","(26.0, 40.0, 39.5)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.556565656565656)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:36:36.456918,"(18.0, 32.0, 28.266666666666666)","(41.0, 80.0, 72.72727272727272)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.244615384615385)","(26.0, 60.0, 54.666666666666664)","(26.0, 40.0, 39.5)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.556565656565656)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:36:37.891874,"(18.0, 32.0, 28.266666666666666)","(41.0, 80.0, 72.72727272727272)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.244615384615385)","(26.0, 60.0, 56.57142857142857)","(26.0, 40.0, 39.5)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.556565656565656)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:36:39.292597,"(18.0, 32.0, 28.266666666666666)","(41.0, 80.0, 72.72727272727272)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.244615384615385)","(26.0, 60.0, 56.57142857142857)","(26.0, 40.0, 39.5)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.556565656565656)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:36:40.589535,"(18.0, 32.0, 28.266666666666666)","(41.0, 80.0, 72.72727272727272)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.244615384615385)","(26.0, 60.0, 56.57142857142857)","(26.0, 40.0, 39.5)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.560185185185185)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:36:41.865479,"(18.0, 32.0, 28.266666666666666)","(41.0, 80.0, 72.72727272727272)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.244615384615385)","(26.0, 60.0, 56.57142857142857)","(26.0, 40.0, 41.6)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.560185185185185)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:36:43.266764,"(18.0, 32.0, 27.227272727272727)","(41.0, 80.0, 72.72727272727272)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.244615384615385)","(26.0, 60.0, 56.57142857142857)","(26.0, 42.0, 43.46666666666667)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.560185185185185)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:36:44.610983,"(18.0, 32.0, 27.227272727272727)","(41.0, 80.0, 72.72727272727272)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.244615384615385)","(26.0, 60.0, 56.57142857142857)","(26.0, 44.0, 43.46666666666667)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.559813084112149)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:36:46.075742,"(18.0, 32.0, 27.227272727272727)","(41.0, 80.0, 72.72727272727272)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.246)","(26.0, 60.0, 57.0)","(26.0, 44.0, 43.46666666666667)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.559813084112149)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:36:47.561771,"(18.0, 32.0, 27.227272727272727)","(41.0, 80.0, 72.72727272727272)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.2421428571428574)","(26.0, 60.0, 57.0)","(26.0, 44.0, 43.46666666666667)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.559813084112149)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:36:49.071200,"(18.0, 32.0, 27.227272727272727)","(41.0, 80.0, 72.72727272727272)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.253714285714286)","(26.0, 60.0, 57.0)","(26.0, 44.0, 40.94117647058823)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.559813084112149)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:36:50.472990,"(18.0, 32.0, 27.227272727272727)","(41.0, 80.0, 72.72727272727272)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.253714285714286)","(26.0, 60.0, 57.0)","(26.0, 42.0, 40.94117647058823)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.559813084112149)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:36:51.865256,"(18.0, 32.0, 27.227272727272727)","(41.0, 80.0, 72.72727272727272)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.264)","(26.0, 60.0, 57.0)","(26.0, 42.0, 40.94117647058823)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.559813084112149)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:36:53.214933,"(18.0, 32.0, 27.227272727272727)","(41.0, 80.0, 66.66666666666667)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.271578947368421)","(26.0, 60.0, 51.6)","(26.0, 42.0, 40.94117647058823)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.559813084112149)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:36:54.575907,"(18.0, 32.0, 27.227272727272727)","(41.0, 80.0, 70.0)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.271578947368421)","(26.0, 60.0, 51.6)","(26.0, 42.0, 39.733333333333334)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.559813084112149)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:36:56.002564,"(18.0, 32.0, 27.227272727272727)","(41.0, 80.0, 70.0)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.2580582524271846)","(26.0, 60.0, 51.6)","(26.0, 40.0, 39.733333333333334)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.559813084112149)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:36:57.370493,"(18.0, 32.0, 27.227272727272727)","(41.0, 80.0, 70.0)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.2580582524271846)","(26.0, 60.0, 51.6)","(26.0, 40.0, 39.733333333333334)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.559813084112149)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:36:58.821788,"(18.0, 32.0, 27.227272727272727)","(41.0, 80.0, 70.0)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.2580582524271846)","(26.0, 60.0, 51.6)","(26.0, 40.0, 41.6)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.559813084112149)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:37:00.338902,"(18.0, 32.0, 27.227272727272727)","(41.0, 80.0, 70.0)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.2580582524271846)","(26.0, 60.0, 51.6)","(26.0, 42.0, 45.33333333333333)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.559813084112149)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:37:01.904589,"(18.0, 32.0, 27.227272727272727)","(41.0, 80.0, 70.0)","(19.0, 28.0, 26.0)","(1.95, 2.3, 2.2747540983606553)","(26.0, 60.0, 51.6)","(26.0, 46.0, 44.75)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.461290322580646)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:37:03.321402,"(18.0, 32.0, 27.227272727272727)","(41.0, 80.0, 71.42857142857143)","(19.0, 28.0, 26.0)","(1.95, 2.28, 2.2747540983606553)","(26.0, 60.0, 53.0)","(26.0, 46.0, 44.75)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.461290322580646)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:37:04.694258,"(18.0, 32.0, 27.227272727272727)","(41.0, 80.0, 71.42857142857143)","(19.0, 28.0, 26.0)","(1.95, 2.28, 2.2747540983606553)","(26.0, 60.0, 53.0)","(26.0, 46.0, 44.75)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.461290322580646)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:37:05.988979,"(18.0, 30.0, 28.5)","(41.0, 80.0, 71.42857142857143)","(19.0, 28.0, 26.0)","(1.95, 2.28, 2.2747540983606553)","(26.0, 60.0, 53.0)","(26.0, 46.0, 40.666666666666664)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.461290322580646)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:37:07.348856,"(18.0, 30.0, 27.6)","(41.0, 80.0, 71.42857142857143)","(19.0, 28.0, 26.0)","(1.95, 2.28, 2.2747540983606553)","(26.0, 60.0, 53.0)","(26.0, 46.0, 40.666666666666664)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.461290322580646)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:37:08.540762,"(18.0, 30.0, 27.6)","(41.0, 80.0, 71.42857142857143)","(19.0, 28.0, 26.0)","(1.95, 2.28, 2.2658823529411762)","(26.0, 60.0, 54.666666666666664)","(26.0, 46.0, 40.666666666666664)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.461290322580646)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:37:09.897557,"(18.0, 30.0, 27.6)","(41.0, 80.0, 68.57142857142857)","(19.0, 28.0, 26.0)","(1.95, 2.28, 2.2658823529411762)","(26.0, 60.0, 55.8)","(26.0, 46.0, 40.666666666666664)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.461290322580646)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:37:11.341172,"(18.0, 30.0, 27.6)","(41.0, 80.0, 68.57142857142857)","(19.0, 28.0, 26.0)","(1.95, 2.28, 2.2373333333333334)","(26.0, 60.0, 55.8)","(26.0, 46.0, 40.666666666666664)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.461290322580646)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:37:12.732936,"(18.0, 30.0, 27.6)","(41.0, 80.0, 68.57142857142857)","(19.0, 28.0, 26.0)","(1.95, 2.28, 2.2373333333333334)","(26.0, 60.0, 54.666666666666664)","(26.0, 46.0, 40.666666666666664)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.461290322580646)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:37:14.156114,"(18.0, 30.0, 27.6)","(41.0, 80.0, 68.57142857142857)","(19.0, 28.0, 26.0)","(1.95, 2.28, 2.2373333333333334)","(26.0, 60.0, 51.6)","(26.0, 46.0, 40.666666666666664)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.373684210526315)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:37:15.539721,"(18.0, 30.0, 26.25)","(41.0, 80.0, 68.57142857142857)","(19.0, 28.0, 26.0)","(1.95, 2.28, 2.2373333333333334)","(26.0, 60.0, 51.6)","(26.0, 46.0, 42.0)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.373684210526315)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:37:16.896398,"(18.0, 30.0, 27.428571428571427)","(41.0, 80.0, 68.57142857142857)","(19.0, 28.0, 26.0)","(1.95, 2.28, 2.2373333333333334)","(26.0, 60.0, 51.6)","(26.0, 46.0, 42.0)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.373684210526315)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:37:18.139684,"(18.0, 30.0, 27.428571428571427)","(41.0, 80.0, 68.57142857142857)","(19.0, 28.0, 26.0)","(1.95, 2.28, 2.2373333333333334)","(26.0, 60.0, 51.6)","(26.0, 46.0, 42.0)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.373684210526315)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:37:19.471604,"(18.0, 30.0, 28.714285714285715)","(41.0, 80.0, 68.57142857142857)","(19.0, 28.0, 26.0)","(1.95, 2.28, 2.2373333333333334)","(26.0, 60.0, 51.6)","(26.0, 46.0, 42.0)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.6)","(3.9, 5.6, 5.347058823529411)","(4.4, 5.7, 5.54390243902439)"
07-01-2023 11:37:20.814397,"(18.0, 30.0, 28.714285714285715)","(41.0, 80.0, 70.0)","(19.0, 28.0, 26.285714285714285)","(1.95, 2.28, 2.243076923076923)","(26.0, 60.0, 53.0)","(26.0, 46.0, 42.8)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.647058823529413)","(4.0, 5.6, 5.241666666666666)","(4.4, 5.7, 5.4714285714285715)"
07-01-2023 11:37:22.191296,"(18.0, 30.0, 27.545454545454547)","(41.0, 80.0, 70.0)","(19.0, 28.0, 26.285714285714285)","(1.95, 2.28, 2.219764705882353)","(26.0, 60.0, 52.8)","(26.0, 46.0, 42.8)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.647058823529413)","(4.0, 5.6, 5.301388888888889)","(4.4, 5.7, 5.4714285714285715)"
07-01-2023 11:37:23.494405,"(18.0, 30.0, 27.545454545454547)","(41.0, 80.0, 70.0)","(19.0, 28.0, 26.285714285714285)","(1.95, 2.28, 2.219764705882353)","(26.0, 60.0, 52.8)","(26.0, 46.0, 42.8)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.647058823529413)","(4.0, 5.6, 5.301388888888889)","(4.4, 5.7, 5.5476190476190474)"
07-01-2023 11:37:24.868579,"(18.0, 30.0, 27.545454545454547)","(41.0, 80.0, 70.0)","(19.0, 28.0, 26.285714285714285)","(1.95, 2.28, 2.2215384615384615)","(26.0, 60.0, 52.8)","(26.0, 46.0, 42.8)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.647058823529413)","(4.0, 5.6, 5.301388888888889)","(4.4, 5.7, 5.5476190476190474)"
07-01-2023 11:37:26.272664,"(18.0, 30.0, 27.545454545454547)","(41.0, 80.0, 70.0)","(19.0, 28.0, 26.285714285714285)","(1.95, 2.28, 2.2215384615384615)","(26.0, 60.0, 52.8)","(26.0, 46.0, 42.8)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.647058823529413)","(4.0, 5.6, 5.301388888888889)","(4.4, 5.7, 5.5476190476190474)"
07-01-2023 11:37:27.722910,"(18.0, 30.0, 27.545454545454547)","(41.0, 80.0, 70.0)","(19.0, 28.0, 26.285714285714285)","(1.95, 2.28, 2.23)","(26.0, 60.0, 52.8)","(26.0, 46.0, 42.8)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.647058823529413)","(3.9, 5.6, 5.301388888888889)","(4.4, 5.7, 5.5476190476190474)"
07-01-2023 11:37:29.120215,"(18.0, 30.0, 27.545454545454547)","(41.0, 80.0, 82.0)","(19.0, 28.0, 26.285714285714285)","(1.95, 2.26, 2.2576848874598068)","(26.0, 60.0, 52.8)","(26.0, 46.0, 42.8)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.12)","(3.9, 5.6, 5.301388888888889)","(4.4, 5.7, 5.5476190476190474)"
07-01-2023 11:37:30.480289,"(18.0, 30.0, 27.545454545454547)","(41.0, 90.0, 82.0)","(19.0, 28.0, 26.285714285714285)","(1.95, 2.26, 2.2576848874598068)","(26.0, 60.0, 52.8)","(26.0, 46.0, 42.8)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.12)","(3.9, 5.6, 5.301388888888889)","(4.4, 5.7, 5.5476190476190474)"
07-01-2023 11:37:31.780333,"(18.0, 30.0, 27.545454545454547)","(41.0, 85.0, 80.0)","(19.0, 28.0, 26.285714285714285)","(1.95, 2.26, 2.2557366771159875)","(26.0, 60.0, 52.8)","(26.0, 46.0, 42.8)","(41.0, 230.0, 88.57142857142857)","(12.0, 19.0, 18.12)","(3.9, 5.6, 5.301388888888889)","(4.4, 5.7, 5.5476190476190474)"
07-01-2023 11:37:33.132080,"(18.0, 29.0, 28.333333333333332)","(41.0, 85.0, 80.0)","(19.0, 28.0, 26.285714285714285)","(1.95, 2.26, 2.2557366771159875)","(26.0, 60.0, 54.0)","(26.0, 46.0, 42.8)","(41.0, 230.0, 88.57142857142857)","(12.0, 18.5, 18.3)","(3.9, 5.6, 5.301388888888889)","(4.4, 5.7, 5.481818181818182)"
07-01-2023 11:37:34.385898,"(18.0, 29.0, 27.4)","(41.0, 85.0, 80.0)","(19.0, 28.0, 26.285714285714285)","(1.95, 2.26, 2.24990990990991)","(26.0, 60.0, 54.0)","(26.0, 46.0, 42.8)","(41.0, 230.0, 88.57142857142857)","(12.0, 18.5, 18.3)","(3.9, 5.6, 5.301388888888889)","(4.4, 5.7, 5.481818181818182)"
07-01-2023 11:37:35.773031,"(18.0, 29.0, 27.4)","(41.0, 85.0, 82.5)","(19.0, 28.0, 26.285714285714285)","(1.95, 2.26, 2.24990990990991)","(26.0, 60.0, 54.0)","(26.0, 46.0, 42.8)","(41.0, 230.0, 88.57142857142857)","(12.0, 18.5, 18.3)","(3.9, 5.6, 5.301388888888889)","(4.4, 5.7, 5.481818181818182)"
07-01-2023 11:37:37.240285,"(18.0, 29.0, 27.4)","(41.0, 85.0, 78.33333333333333)","(19.0, 28.0, 26.285714285714285)","(1.95, 2.26, 2.2555844155844156)","(26.0, 60.0, 51.6)","(26.0, 46.0, 42.8)","(41.0, 230.0, 88.57142857142857)","(12.0, 18.5, 18.3)","(3.9, 5.6, 5.301388888888889)","(4.4, 5.7, 5.481818181818182)"
07-01-2023 11:37:38.673705,"(18.0, 29.0, 27.4)","(41.0, 85.0, 86.5)","(19.0, 28.0, 26.285714285714285)","(1.95, 2.26, 2.2555844155844156)","(26.0, 60.0, 51.6)","(26.0, 46.0, 42.8)","(41.0, 230.0, 88.57142857142857)","(12.0, 18.5, 18.3)","(3.9, 5.6, 5.301388888888889)","(4.4, 5.7, 5.481818181818182)"
07-01-2023 11:37:40.055190,"(18.0, 29.0, 26.8)","(41.0, 90.0, 86.5)","(19.0, 28.0, 26.285714285714285)","(1.95, 2.26, 2.2555844155844156)","(26.0, 60.0, 51.6)","(26.0, 46.0, 42.8)","(41.0, 230.0, 88.57142857142857)","(12.0, 18.5, 18.029411764705884)","(3.9, 5.6, 5.307142857142857)","(4.4, 5.7, 5.550000000000001)"
07-01-2023 11:37:41.548496,"(18.0, 28.0, 26.8)","(41.0, 90.0, 85.88235294117646)","(19.0, 28.0, 26.285714285714285)","(1.95, 2.26, 2.241317365269461)","(26.0, 60.0, 51.6)","(26.0, 46.0, 41.0)","(41.0, 230.0, 113.33333333333334)","(12.0, 19.0, 18.12)","(3.9, 5.5, 5.307142857142857)","(4.4, 5.7, 5.550000000000001)"
07-01-2023 11:37:43.042542,"(18.0, 28.0, 26.8)","(41.0, 90.0, 85.88235294117646)","(19.0, 28.0, 26.285714285714285)","(1.95, 2.26, 2.239935691318328)","(26.0, 60.0, 51.6)","(26.0, 44.0, 41.0)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.3125)","(3.9, 5.5, 5.327450980392157)","(4.4, 5.7, 5.618181818181818)"
07-01-2023 11:37:44.418762,"(18.0, 28.0, 26.8)","(41.0, 90.0, 85.88235294117646)","(19.0, 28.0, 26.285714285714285)","(1.95, 2.26, 2.239935691318328)","(26.0, 60.0, 51.6)","(26.0, 44.0, 41.0)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.13157894736842)","(3.9, 5.5, 5.341666666666667)","(4.4, 5.7, 5.594117647058824)"
07-01-2023 11:37:45.846756,"(18.0, 28.0, 26.8)","(41.0, 90.0, 82.22222222222223)","(19.0, 28.0, 26.285714285714285)","(1.95, 2.26, 2.239935691318328)","(26.0, 60.0, 51.6)","(26.0, 44.0, 41.0)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.13157894736842)","(3.9, 5.5, 5.382926829268293)","(4.4, 5.7, 5.594117647058824)"
07-01-2023 11:37:47.232814,"(18.0, 28.0, 26.8)","(41.0, 90.0, 70.55555555555556)","(19.0, 28.0, 26.285714285714285)","(1.95, 2.26, 2.239935691318328)","(26.0, 60.0, 51.6)","(26.0, 42.0, 41.0)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.13157894736842)","(3.9, 5.5, 5.438461538461539)","(4.4, 5.7, 5.594117647058824)"
07-01-2023 11:37:48.580520,"(18.0, 28.0, 26.2)","(41.0, 90.0, 70.55555555555556)","(19.0, 28.0, 26.285714285714285)","(1.95, 2.26, 2.239935691318328)","(26.0, 60.0, 51.6)","(26.0, 42.0, 40.0)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.13157894736842)","(3.9, 5.5, 5.438461538461539)","(4.4, 5.7, 5.594117647058824)"
07-01-2023 11:37:49.873391,"(18.0, 27.0, 27.307692307692307)","(41.0, 90.0, 70.55555555555556)","(19.0, 28.0, 26.5)","(1.95, 2.26, 2.239935691318328)","(26.0, 60.0, 68.66666666666667)","(26.0, 42.0, 42.5)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.205882352941178)","(3.9, 5.5, 5.29375)","(4.4, 5.7, 5.594117647058824)"
07-01-2023 11:37:51.293073,"(18.0, 30.0, 27.307692307692307)","(41.0, 90.0, 70.55555555555556)","(19.0, 28.0, 26.5)","(1.95, 2.26, 2.2409174311926603)","(26.0, 80.0, 68.66666666666667)","(26.0, 44.0, 42.5)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.205882352941178)","(3.9, 5.5, 5.432307692307692)","(4.4, 5.7, 5.5418604651162795)"
07-01-2023 11:37:52.714745,"(18.0, 30.0, 27.307692307692307)","(41.0, 90.0, 70.55555555555556)","(19.0, 28.0, 26.5)","(1.95, 2.26, 2.2409174311926603)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.205882352941178)","(3.9, 5.5, 5.378181818181819)","(4.4, 5.7, 5.473333333333334)"
07-01-2023 11:37:54.153834,"(18.0, 30.0, 27.307692307692307)","(41.0, 90.0, 70.55555555555556)","(19.0, 28.0, 26.5)","(1.95, 2.26, 2.234130434782609)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.205882352941178)","(3.9, 5.4, 5.378181818181819)","(4.4, 5.7, 5.473333333333334)"
07-01-2023 11:37:55.583831,"(18.0, 30.0, 27.5)","(41.0, 90.0, 70.55555555555556)","(19.0, 28.0, 26.5)","(1.95, 2.24, 2.233769230769231)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.205882352941178)","(3.9, 5.4, 5.378181818181819)","(4.4, 5.7, 5.468181818181819)"
07-01-2023 11:37:56.972174,"(18.0, 30.0, 28.42105263157895)","(41.0, 90.0, 70.55555555555556)","(19.0, 28.0, 26.5)","(1.95, 2.24, 2.233769230769231)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.205882352941178)","(3.9, 5.4, 5.378181818181819)","(4.4, 5.7, 5.468181818181819)"
07-01-2023 11:37:58.430898,"(18.0, 30.0, 28.42105263157895)","(41.0, 90.0, 70.55555555555556)","(19.0, 28.0, 26.5)","(1.95, 2.24, 2.233769230769231)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.205882352941178)","(3.9, 5.4, 5.378181818181819)","(4.4, 5.7, 5.468181818181819)"
