,Keayang Shakenbake,Pennies Following,Keilah Nz,Royal Cadence,Chemical Reactor,Moneymakinmonkey,Mariahs Shadow
1011,"[datetime.datetime(2022, 11, 28, 13, 25, 53, 668455), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 25, 53, 668455), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 25, 53, 668455), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 25, 53, 668455), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 25, 53, 668455), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 25, 53, 668455), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 25, 53, 668455), 21.0, 46.0]"
1012,"[datetime.datetime(2022, 11, 28, 13, 25, 54, 851735), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 25, 54, 851735), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 25, 54, 851735), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 25, 54, 851735), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 25, 54, 851735), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 25, 54, 851735), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 25, 54, 851735), 21.0, 46.0]"
1013,"[datetime.datetime(2022, 11, 28, 13, 25, 56, 20803), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 25, 56, 20803), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 25, 56, 20803), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 25, 56, 20803), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 25, 56, 20803), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 25, 56, 20803), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 25, 56, 20803), 21.0, 46.0]"
1014,"[datetime.datetime(2022, 11, 28, 13, 25, 57, 191343), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 25, 57, 191343), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 25, 57, 191343), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 25, 57, 191343), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 25, 57, 191343), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 25, 57, 191343), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 25, 57, 191343), 21.0, 46.0]"
1015,"[datetime.datetime(2022, 11, 28, 13, 25, 58, 372909), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 25, 58, 372909), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 25, 58, 372909), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 25, 58, 372909), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 25, 58, 372909), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 25, 58, 372909), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 25, 58, 372909), 21.0, 46.0]"
1016,"[datetime.datetime(2022, 11, 28, 13, 25, 59, 586694), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 25, 59, 586694), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 25, 59, 586694), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 25, 59, 586694), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 25, 59, 586694), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 25, 59, 586694), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 25, 59, 586694), 21.0, 46.0]"
1017,"[datetime.datetime(2022, 11, 28, 13, 26, 0, 758930), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 0, 758930), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 0, 758930), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 0, 758930), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 26, 0, 758930), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 0, 758930), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 0, 758930), 21.0, 46.0]"
1018,"[datetime.datetime(2022, 11, 28, 13, 26, 1, 929708), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 1, 929708), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 1, 929708), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 1, 929708), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 26, 1, 929708), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 1, 929708), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 1, 929708), 21.0, 46.0]"
1019,"[datetime.datetime(2022, 11, 28, 13, 26, 3, 99192), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 3, 99192), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 3, 99192), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 3, 99192), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 26, 3, 99192), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 3, 99192), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 3, 99192), 21.0, 46.0]"
1020,"[datetime.datetime(2022, 11, 28, 13, 26, 4, 259268), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 4, 259268), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 4, 259268), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 4, 259268), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 26, 4, 259268), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 4, 259268), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 4, 259268), 21.0, 46.0]"
1021,"[datetime.datetime(2022, 11, 28, 13, 26, 5, 421422), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 5, 421422), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 5, 421422), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 5, 421422), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 26, 5, 421422), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 5, 421422), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 5, 421422), 21.0, 46.0]"
1022,"[datetime.datetime(2022, 11, 28, 13, 26, 6, 597415), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 6, 597415), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 6, 597415), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 6, 597415), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 13, 26, 6, 597415), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 6, 597415), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 6, 597415), 21.0, 46.0]"
1023,"[datetime.datetime(2022, 11, 28, 13, 26, 7, 764190), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 7, 764190), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 7, 764190), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 7, 764190), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 26, 7, 764190), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 7, 764190), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 7, 764190), 21.0, 46.0]"
1024,"[datetime.datetime(2022, 11, 28, 13, 26, 8, 929485), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 8, 929485), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 8, 929485), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 8, 929485), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 26, 8, 929485), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 8, 929485), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 8, 929485), 21.0, 46.0]"
1025,"[datetime.datetime(2022, 11, 28, 13, 26, 10, 92000), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 10, 92000), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 10, 92000), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 10, 92000), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 26, 10, 92000), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 10, 92000), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 10, 92000), 21.0, 46.0]"
1026,"[datetime.datetime(2022, 11, 28, 13, 26, 11, 263189), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 11, 263189), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 11, 263189), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 11, 263189), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 26, 11, 263189), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 11, 263189), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 11, 263189), 21.0, 46.0]"
1027,"[datetime.datetime(2022, 11, 28, 13, 26, 12, 447498), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 12, 447498), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 12, 447498), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 12, 447498), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 26, 12, 447498), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 12, 447498), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 12, 447498), 21.0, 46.0]"
1028,"[datetime.datetime(2022, 11, 28, 13, 26, 13, 621761), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 13, 621761), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 13, 621761), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 13, 621761), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 13, 26, 13, 621761), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 13, 621761), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 13, 621761), 21.0, 46.0]"
1029,"[datetime.datetime(2022, 11, 28, 13, 26, 14, 787380), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 14, 787380), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 14, 787380), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 14, 787380), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 26, 14, 787380), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 14, 787380), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 14, 787380), 21.0, 46.0]"
1030,"[datetime.datetime(2022, 11, 28, 13, 26, 15, 947301), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 15, 947301), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 15, 947301), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 15, 947301), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 26, 15, 947301), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 15, 947301), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 15, 947301), 21.0, 46.0]"
1031,"[datetime.datetime(2022, 11, 28, 13, 26, 17, 116947), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 17, 116947), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 17, 116947), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 17, 116947), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 13, 26, 17, 116947), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 17, 116947), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 17, 116947), 21.0, 46.0]"
1032,"[datetime.datetime(2022, 11, 28, 13, 26, 18, 282210), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 18, 282210), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 18, 282210), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 18, 282210), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 13, 26, 18, 282210), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 18, 282210), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 18, 282210), 21.0, 46.0]"
1033,"[datetime.datetime(2022, 11, 28, 13, 26, 19, 449553), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 19, 449553), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 19, 449553), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 19, 449553), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 13, 26, 19, 449553), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 19, 449553), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 19, 449553), 21.0, 46.0]"
1034,"[datetime.datetime(2022, 11, 28, 13, 26, 20, 607328), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 20, 607328), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 20, 607328), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 20, 607328), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 20, 607328), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 20, 607328), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 20, 607328), 21.0, 46.0]"
1035,"[datetime.datetime(2022, 11, 28, 13, 26, 21, 766510), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 21, 766510), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 21, 766510), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 21, 766510), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 21, 766510), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 21, 766510), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 21, 766510), 21.0, 46.0]"
1036,"[datetime.datetime(2022, 11, 28, 13, 26, 22, 931859), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 22, 931859), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 22, 931859), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 22, 931859), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 22, 931859), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 22, 931859), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 22, 931859), 21.0, 46.0]"
1037,"[datetime.datetime(2022, 11, 28, 13, 26, 24, 112673), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 24, 112673), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 24, 112673), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 24, 112673), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 24, 112673), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 24, 112673), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 24, 112673), 21.0, 46.0]"
1038,"[datetime.datetime(2022, 11, 28, 13, 26, 25, 276950), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 25, 276950), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 25, 276950), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 25, 276950), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 25, 276950), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 25, 276950), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 25, 276950), 21.0, 46.0]"
1039,"[datetime.datetime(2022, 11, 28, 13, 26, 26, 433141), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 26, 433141), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 26, 433141), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 26, 433141), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 26, 433141), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 26, 433141), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 26, 433141), 21.0, 46.0]"
1040,"[datetime.datetime(2022, 11, 28, 13, 26, 27, 596072), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 27, 596072), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 27, 596072), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 27, 596072), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 27, 596072), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 27, 596072), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 27, 596072), 21.0, 46.0]"
1041,"[datetime.datetime(2022, 11, 28, 13, 26, 28, 773105), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 28, 773105), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 28, 773105), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 28, 773105), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 28, 773105), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 28, 773105), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 28, 773105), 21.0, 46.0]"
1042,"[datetime.datetime(2022, 11, 28, 13, 26, 29, 941792), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 29, 941792), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 29, 941792), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 29, 941792), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 29, 941792), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 29, 941792), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 29, 941792), 21.0, 46.0]"
1043,"[datetime.datetime(2022, 11, 28, 13, 26, 31, 103636), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 31, 103636), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 31, 103636), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 31, 103636), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 31, 103636), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 31, 103636), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 31, 103636), 21.0, 46.0]"
1044,"[datetime.datetime(2022, 11, 28, 13, 26, 32, 264154), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 32, 264154), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 32, 264154), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 32, 264154), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 32, 264154), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 32, 264154), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 32, 264154), 21.0, 46.0]"
1045,"[datetime.datetime(2022, 11, 28, 13, 26, 33, 427631), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 33, 427631), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 33, 427631), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 33, 427631), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 33, 427631), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 33, 427631), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 33, 427631), 21.0, 46.0]"
1046,"[datetime.datetime(2022, 11, 28, 13, 26, 34, 591653), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 34, 591653), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 34, 591653), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 34, 591653), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 34, 591653), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 34, 591653), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 34, 591653), 21.0, 46.0]"
1047,"[datetime.datetime(2022, 11, 28, 13, 26, 35, 756499), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 35, 756499), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 35, 756499), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 35, 756499), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 35, 756499), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 35, 756499), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 35, 756499), 21.0, 46.0]"
1048,"[datetime.datetime(2022, 11, 28, 13, 26, 36, 915856), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 36, 915856), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 36, 915856), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 36, 915856), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 36, 915856), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 36, 915856), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 36, 915856), 21.0, 46.0]"
1049,"[datetime.datetime(2022, 11, 28, 13, 26, 38, 80389), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 38, 80389), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 38, 80389), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 38, 80389), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 38, 80389), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 38, 80389), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 38, 80389), 21.0, 46.0]"
1050,"[datetime.datetime(2022, 11, 28, 13, 26, 39, 248830), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 39, 248830), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 39, 248830), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 39, 248830), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 39, 248830), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 39, 248830), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 39, 248830), 21.0, 46.0]"
1051,"[datetime.datetime(2022, 11, 28, 13, 26, 40, 414799), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 40, 414799), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 40, 414799), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 40, 414799), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 40, 414799), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 40, 414799), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 40, 414799), 21.0, 46.0]"
1052,"[datetime.datetime(2022, 11, 28, 13, 26, 41, 578048), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 41, 578048), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 41, 578048), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 41, 578048), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 41, 578048), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 41, 578048), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 41, 578048), 21.0, 46.0]"
1053,"[datetime.datetime(2022, 11, 28, 13, 26, 42, 737217), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 42, 737217), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 42, 737217), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 42, 737217), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 42, 737217), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 42, 737217), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 42, 737217), 21.0, 46.0]"
1054,"[datetime.datetime(2022, 11, 28, 13, 26, 43, 902227), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 43, 902227), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 43, 902227), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 43, 902227), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 43, 902227), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 43, 902227), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 43, 902227), 21.0, 46.0]"
1055,"[datetime.datetime(2022, 11, 28, 13, 26, 45, 83604), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 45, 83604), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 45, 83604), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 45, 83604), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 45, 83604), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 45, 83604), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 45, 83604), 21.0, 46.0]"
1056,"[datetime.datetime(2022, 11, 28, 13, 26, 46, 261580), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 13, 26, 46, 261580), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 13, 26, 46, 261580), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 26, 46, 261580), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 26, 46, 261580), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 13, 26, 46, 261580), 1.7, 2.54]","[datetime.datetime(2022, 11, 28, 13, 26, 46, 261580), 21.0, 46.0]"
