,Sabreur Nz,Animal,Mr Kiwi Nz,Secret Operation,Bee Gees Bandit,Clarenden Envoy
903,"[datetime.datetime(2022, 11, 28, 14, 0, 47, 540815), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 47, 540815), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 0, 47, 540815), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 47, 540815), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 0, 47, 540815), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 0, 47, 540815), 3.4, 5.1]"
904,"[datetime.datetime(2022, 11, 28, 14, 0, 48, 676620), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 48, 676620), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 0, 48, 676620), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 48, 676620), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 0, 48, 676620), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 0, 48, 676620), 3.4, 5.1]"
905,"[datetime.datetime(2022, 11, 28, 14, 0, 49, 821615), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 49, 821615), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 0, 49, 821615), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 49, 821615), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 0, 49, 821615), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 0, 49, 821615), 3.4, 5.1]"
906,"[datetime.datetime(2022, 11, 28, 14, 0, 50, 972486), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 50, 972486), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 0, 50, 972486), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 50, 972486), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 0, 50, 972486), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 0, 50, 972486), 3.4, 5.1]"
907,"[datetime.datetime(2022, 11, 28, 14, 0, 52, 116452), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 52, 116452), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 0, 52, 116452), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 52, 116452), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 0, 52, 116452), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 0, 52, 116452), 3.4, 5.1]"
908,"[datetime.datetime(2022, 11, 28, 14, 0, 53, 261292), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 53, 261292), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 0, 53, 261292), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 53, 261292), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 0, 53, 261292), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 0, 53, 261292), 3.4, 5.1]"
909,"[datetime.datetime(2022, 11, 28, 14, 0, 54, 399167), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 54, 399167), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 0, 54, 399167), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 54, 399167), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 0, 54, 399167), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 0, 54, 399167), 3.4, 5.1]"
910,"[datetime.datetime(2022, 11, 28, 14, 0, 55, 531675), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 55, 531675), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 0, 55, 531675), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 55, 531675), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 0, 55, 531675), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 0, 55, 531675), 3.4, 5.1]"
911,"[datetime.datetime(2022, 11, 28, 14, 0, 56, 683903), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 56, 683903), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 0, 56, 683903), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 56, 683903), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 0, 56, 683903), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 0, 56, 683903), 3.4, 5.1]"
912,"[datetime.datetime(2022, 11, 28, 14, 0, 57, 818528), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 57, 818528), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 0, 57, 818528), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 57, 818528), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 0, 57, 818528), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 0, 57, 818528), 3.4, 5.1]"
913,"[datetime.datetime(2022, 11, 28, 14, 0, 58, 953286), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 58, 953286), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 0, 58, 953286), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 0, 58, 953286), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 0, 58, 953286), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 0, 58, 953286), 3.4, 5.1]"
914,"[datetime.datetime(2022, 11, 28, 14, 1, 0, 105288), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 0, 105288), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 0, 105288), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 0, 105288), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 0, 105288), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 0, 105288), 3.4, 5.1]"
915,"[datetime.datetime(2022, 11, 28, 14, 1, 1, 242090), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 1, 242090), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 1, 242090), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 1, 242090), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 1, 242090), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 1, 242090), 3.4, 5.1]"
916,"[datetime.datetime(2022, 11, 28, 14, 1, 2, 387144), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 2, 387144), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 2, 387144), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 2, 387144), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 2, 387144), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 2, 387144), 3.4, 5.1]"
917,"[datetime.datetime(2022, 11, 28, 14, 1, 3, 532640), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 3, 532640), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 3, 532640), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 3, 532640), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 3, 532640), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 3, 532640), 3.4, 5.1]"
918,"[datetime.datetime(2022, 11, 28, 14, 1, 4, 669679), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 4, 669679), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 4, 669679), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 4, 669679), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 4, 669679), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 4, 669679), 3.4, 5.1]"
919,"[datetime.datetime(2022, 11, 28, 14, 1, 5, 807912), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 5, 807912), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 5, 807912), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 5, 807912), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 5, 807912), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 5, 807912), 3.4, 5.1]"
920,"[datetime.datetime(2022, 11, 28, 14, 1, 6, 946829), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 6, 946829), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 6, 946829), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 6, 946829), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 6, 946829), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 6, 946829), 3.4, 5.1]"
921,"[datetime.datetime(2022, 11, 28, 14, 1, 8, 81052), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 8, 81052), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 8, 81052), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 8, 81052), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 8, 81052), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 8, 81052), 3.4, 5.1]"
922,"[datetime.datetime(2022, 11, 28, 14, 1, 9, 218081), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 9, 218081), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 9, 218081), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 9, 218081), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 9, 218081), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 9, 218081), 3.4, 5.1]"
923,"[datetime.datetime(2022, 11, 28, 14, 1, 10, 356923), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 10, 356923), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 10, 356923), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 10, 356923), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 10, 356923), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 10, 356923), 3.4, 5.1]"
924,"[datetime.datetime(2022, 11, 28, 14, 1, 11, 491927), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 11, 491927), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 11, 491927), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 11, 491927), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 11, 491927), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 11, 491927), 3.4, 5.1]"
925,"[datetime.datetime(2022, 11, 28, 14, 1, 12, 634066), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 12, 634066), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 12, 634066), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 12, 634066), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 12, 634066), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 12, 634066), 3.4, 5.1]"
926,"[datetime.datetime(2022, 11, 28, 14, 1, 13, 767461), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 13, 767461), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 13, 767461), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 13, 767461), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 13, 767461), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 13, 767461), 3.4, 5.1]"
927,"[datetime.datetime(2022, 11, 28, 14, 1, 14, 901060), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 14, 901060), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 14, 901060), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 14, 901060), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 14, 901060), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 14, 901060), 3.4, 5.1]"
928,"[datetime.datetime(2022, 11, 28, 14, 1, 16, 42491), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 16, 42491), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 16, 42491), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 16, 42491), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 16, 42491), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 16, 42491), 3.4, 5.1]"
929,"[datetime.datetime(2022, 11, 28, 14, 1, 17, 178925), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 17, 178925), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 17, 178925), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 17, 178925), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 17, 178925), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 17, 178925), 3.4, 5.1]"
930,"[datetime.datetime(2022, 11, 28, 14, 1, 18, 322601), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 18, 322601), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 18, 322601), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 18, 322601), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 18, 322601), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 18, 322601), 3.4, 5.1]"
931,"[datetime.datetime(2022, 11, 28, 14, 1, 19, 466471), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 19, 466471), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 19, 466471), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 19, 466471), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 19, 466471), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 19, 466471), 3.4, 5.1]"
932,"[datetime.datetime(2022, 11, 28, 14, 1, 20, 609010), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 20, 609010), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 20, 609010), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 20, 609010), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 20, 609010), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 20, 609010), 3.4, 5.1]"
933,"[datetime.datetime(2022, 11, 28, 14, 1, 21, 747078), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 21, 747078), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 21, 747078), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 21, 747078), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 21, 747078), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 21, 747078), 3.4, 5.1]"
934,"[datetime.datetime(2022, 11, 28, 14, 1, 22, 885630), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 22, 885630), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 22, 885630), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 22, 885630), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 22, 885630), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 22, 885630), 3.4, 5.1]"
935,"[datetime.datetime(2022, 11, 28, 14, 1, 24, 18921), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 24, 18921), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 24, 18921), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 24, 18921), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 24, 18921), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 24, 18921), 3.4, 5.1]"
936,"[datetime.datetime(2022, 11, 28, 14, 1, 25, 155469), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 25, 155469), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 25, 155469), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 25, 155469), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 25, 155469), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 25, 155469), 3.4, 5.1]"
937,"[datetime.datetime(2022, 11, 28, 14, 1, 26, 296580), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 26, 296580), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 26, 296580), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 26, 296580), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 26, 296580), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 26, 296580), 3.4, 5.1]"
938,"[datetime.datetime(2022, 11, 28, 14, 1, 27, 430552), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 27, 430552), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 27, 430552), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 27, 430552), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 27, 430552), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 27, 430552), 3.4, 5.1]"
939,"[datetime.datetime(2022, 11, 28, 14, 1, 28, 570010), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 28, 570010), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 28, 570010), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 28, 570010), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 28, 570010), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 28, 570010), 3.4, 5.1]"
940,"[datetime.datetime(2022, 11, 28, 14, 1, 29, 705085), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 29, 705085), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 29, 705085), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 29, 705085), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 29, 705085), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 29, 705085), 3.4, 5.1]"
941,"[datetime.datetime(2022, 11, 28, 14, 1, 30, 843844), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 30, 843844), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 30, 843844), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 30, 843844), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 30, 843844), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 30, 843844), 3.4, 5.1]"
942,"[datetime.datetime(2022, 11, 28, 14, 1, 31, 983246), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 31, 983246), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 31, 983246), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 31, 983246), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 31, 983246), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 31, 983246), 3.4, 5.1]"
943,"[datetime.datetime(2022, 11, 28, 14, 1, 33, 117729), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 33, 117729), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 33, 117729), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 33, 117729), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 33, 117729), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 33, 117729), 3.4, 5.1]"
944,"[datetime.datetime(2022, 11, 28, 14, 1, 34, 258267), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 34, 258267), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 34, 258267), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 34, 258267), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 34, 258267), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 34, 258267), 3.4, 5.1]"
945,"[datetime.datetime(2022, 11, 28, 14, 1, 35, 401573), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 35, 401573), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 35, 401573), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 35, 401573), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 35, 401573), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 35, 401573), 3.4, 5.1]"
946,"[datetime.datetime(2022, 11, 28, 14, 1, 36, 537297), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 36, 537297), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 36, 537297), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 36, 537297), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 36, 537297), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 36, 537297), 3.4, 5.1]"
947,"[datetime.datetime(2022, 11, 28, 14, 1, 37, 680682), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 37, 680682), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 37, 680682), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 37, 680682), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 37, 680682), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 37, 680682), 3.4, 5.1]"
948,"[datetime.datetime(2022, 11, 28, 14, 1, 38, 816245), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 38, 816245), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 38, 816245), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 38, 816245), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 38, 816245), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 38, 816245), 3.4, 5.1]"
949,"[datetime.datetime(2022, 11, 28, 14, 1, 39, 950851), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 39, 950851), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 39, 950851), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 39, 950851), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 39, 950851), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 39, 950851), 3.4, 5.1]"
950,"[datetime.datetime(2022, 11, 28, 14, 1, 41, 92161), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 41, 92161), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 41, 92161), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 41, 92161), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 41, 92161), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 41, 92161), 3.4, 5.1]"
951,"[datetime.datetime(2022, 11, 28, 14, 1, 42, 239834), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 42, 239834), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 42, 239834), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 42, 239834), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 42, 239834), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 42, 239834), 3.4, 5.1]"
952,"[datetime.datetime(2022, 11, 28, 14, 1, 43, 377106), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 43, 377106), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 43, 377106), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 43, 377106), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 43, 377106), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 43, 377106), 3.4, 5.1]"
953,"[datetime.datetime(2022, 11, 28, 14, 1, 44, 519285), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 44, 519285), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 44, 519285), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 44, 519285), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 44, 519285), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 44, 519285), 3.4, 5.1]"
954,"[datetime.datetime(2022, 11, 28, 14, 1, 45, 652069), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 45, 652069), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 45, 652069), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 45, 652069), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 45, 652069), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 45, 652069), 3.4, 5.1]"
955,"[datetime.datetime(2022, 11, 28, 14, 1, 46, 785933), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 46, 785933), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 46, 785933), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 46, 785933), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 46, 785933), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 46, 785933), 3.4, 5.1]"
956,"[datetime.datetime(2022, 11, 28, 14, 1, 47, 929227), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 47, 929227), 2.2, 2.86]","[datetime.datetime(2022, 11, 28, 14, 1, 47, 929227), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 1, 47, 929227), 2.6, 3.9]","[datetime.datetime(2022, 11, 28, 14, 1, 47, 929227), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 1, 47, 929227), 3.4, 5.1]"
