,Maxs Magic,Super Keen,Winlock Apples,Monkey Paw,Als Holiday,Skylah,Winlock One Out
05-01-2023 15:24:05.141838,"(3.2, 4.4, 4.392307692307693)","(2.9, 3.55, 3.517391304347826)","(12.0, 28.0, 25.5)","(3.0, 3.25, 3.225)","(31.0, 36.0, 30.923076923076923)","(21.0, 29.0, 26.52173913043478)","(10.0, 15.0, 14.633333333333333)"
05-01-2023 15:24:06.169334,"(3.2, 4.4, 4.392307692307693)","(2.9, 3.55, 3.4944444444444445)","(12.0, 28.0, 26.097560975609756)","(3.0, 3.25, 3.2133333333333334)","(31.0, 34.0, 30.235294117647058)","(21.0, 30.0, 26.52173913043478)","(10.0, 15.0, 14.633333333333333)"
05-01-2023 15:24:07.156763,"(3.2, 4.4, 4.392307692307693)","(2.9, 3.55, 3.5)","(12.0, 28.0, 26.097560975609756)","(3.0, 3.25, 3.2133333333333334)","(31.0, 34.0, 28.352941176470587)","(21.0, 30.0, 26.695652173913043)","(10.0, 15.0, 14.946188340807176)"
05-01-2023 15:24:08.154301,"(3.2, 4.4, 4.392307692307693)","(2.9, 3.55, 3.5166666666666666)","(12.0, 28.0, 26.097560975609756)","(3.0, 3.25, 3.2133333333333334)","(31.0, 34.0, 28.352941176470587)","(21.0, 30.0, 26.695652173913043)","(10.0, 15.0, 14.93362831858407)"
05-01-2023 15:24:09.219986,"(3.2, 4.4, 4.392307692307693)","(2.9, 3.55, 3.5142857142857142)","(12.0, 28.0, 26.097560975609756)","(3.0, 3.25, 3.214516129032258)","(31.0, 34.0, 28.352941176470587)","(21.0, 30.0, 26.695652173913043)","(10.0, 15.0, 14.93362831858407)"
05-01-2023 15:24:10.347562,"(3.3, 4.4, 4.392307692307693)","(2.9, 3.5, 3.4958333333333336)","(15.0, 27.0, 26.875)","(2.8, 3.25, 3.214516129032258)","(31.0, 34.0, 28.352941176470587)","(21.0, 30.0, 27.23076923076923)","(10.0, 15.0, 14.925925925925926)"
05-01-2023 15:24:11.425643,"(3.3, 4.4, 4.392307692307693)","(2.9, 3.6, 3.5250000000000004)","(15.0, 27.0, 26.875)","(2.8, 3.25, 3.216666666666667)","(31.0, 34.0, 28.24)","(21.0, 30.0, 27.23076923076923)","(10.0, 15.0, 14.925925925925926)"
05-01-2023 15:24:12.524532,"(3.3, 4.4, 4.391666666666667)","(2.9, 3.6, 3.5250000000000004)","(15.0, 27.0, 26.875)","(2.8, 3.25, 3.206)","(31.0, 34.0, 28.24)","(21.0, 29.0, 26.545454545454547)","(10.0, 15.0, 14.912844036697248)"
05-01-2023 15:24:13.636431,"(3.3, 4.4, 4.391666666666667)","(2.9, 3.6, 3.5250000000000004)","(15.0, 27.0, 26.266666666666666)","(2.8, 3.25, 3.206)","(31.0, 34.0, 28.24)","(21.0, 29.0, 26.3)","(10.0, 15.0, 14.62)"
05-01-2023 15:24:14.727014,"(3.3, 4.4, 4.391666666666667)","(2.9, 3.6, 3.516)","(15.0, 28.0, 26.266666666666666)","(2.8, 3.25, 3.206)","(31.0, 34.0, 28.24)","(21.0, 29.0, 26.3)","(10.0, 15.0, 14.62)"
05-01-2023 15:24:15.697771,"(3.3, 4.4, 4.391666666666667)","(2.9, 3.6, 3.516)","(15.0, 28.0, 26.163265306122447)","(2.8, 3.25, 3.206)","(31.0, 34.0, 28.22222222222222)","(21.0, 29.0, 26.285714285714285)","(10.0, 15.0, 14.666666666666666)"
05-01-2023 15:24:16.790758,"(3.3, 4.4, 4.384615384615385)","(2.9, 3.6, 3.5481481481481483)","(15.0, 28.0, 26.266666666666666)","(2.8, 3.25, 3.2)","(26.0, 34.0, 28.22222222222222)","(21.0, 29.0, 26.285714285714285)","(10.0, 15.0, 14.8)"
05-01-2023 15:24:17.783729,"(3.3, 4.4, 4.384615384615385)","(2.9, 3.55, 3.5214285714285714)","(15.0, 28.0, 26.266666666666666)","(2.8, 3.25, 3.2)","(26.0, 34.0, 28.22222222222222)","(21.0, 29.0, 26.285714285714285)","(10.0, 15.0, 14.5625)"
05-01-2023 15:24:18.818017,"(3.3, 4.4, 4.384615384615385)","(2.9, 3.55, 3.5214285714285714)","(15.0, 28.0, 26.266666666666666)","(2.8, 3.25, 3.2)","(26.0, 34.0, 29.125)","(21.0, 29.0, 26.52173913043478)","(10.0, 15.0, 14.5625)"
05-01-2023 15:24:19.829694,"(3.3, 4.4, 4.384615384615385)","(2.9, 3.55, 3.5026315789473683)","(15.0, 28.0, 26.266666666666666)","(2.8, 3.25, 3.2)","(26.0, 34.0, 29.666666666666668)","(21.0, 29.0, 26.52173913043478)","(10.0, 15.0, 14.6)"
05-01-2023 15:24:20.772608,"(3.3, 4.4, 4.384615384615385)","(2.9, 3.5, 3.4884615384615385)","(15.0, 28.0, 26.266666666666666)","(2.8, 3.25, 3.2)","(26.0, 34.0, 29.666666666666668)","(21.0, 29.0, 26.545454545454547)","(10.0, 15.0, 14.6)"
05-01-2023 15:24:21.736179,"(3.3, 4.4, 4.384615384615385)","(2.9, 3.6, 3.5166666666666666)","(15.0, 28.0, 26.266666666666666)","(2.8, 3.25, 3.207692307692308)","(26.0, 34.0, 29.666666666666668)","(21.0, 29.0, 26.545454545454547)","(10.0, 15.0, 14.541666666666666)"
05-01-2023 15:24:22.769471,"(3.3, 4.4, 4.384615384615385)","(2.9, 3.6, 3.5166666666666666)","(15.0, 28.0, 26.266666666666666)","(2.8, 3.25, 3.207692307692308)","(26.0, 34.0, 29.666666666666668)","(21.0, 28.0, 26.266666666666666)","(10.0, 15.0, 14.947115384615385)"
05-01-2023 15:24:23.817111,"(3.3, 4.4, 4.384615384615385)","(2.9, 3.6, 3.5375)","(15.0, 28.0, 26.266666666666666)","(2.8, 3.25, 3.207692307692308)","(26.0, 34.0, 30.176470588235293)","(21.0, 28.0, 26.5)","(10.0, 15.0, 14.73076923076923)"
05-01-2023 15:24:24.904161,"(3.3, 4.4, 4.384615384615385)","(2.9, 3.55, 3.496153846153846)","(15.0, 28.0, 26.266666666666666)","(2.8, 3.25, 3.2181818181818183)","(26.0, 34.0, 30.333333333333332)","(21.0, 28.0, 26.5)","(10.0, 15.0, 14.824324324324325)"
05-01-2023 15:24:25.972991,"(3.3, 4.4, 4.384615384615385)","(2.9, 3.55, 3.492857142857143)","(15.0, 28.0, 26.266666666666666)","(2.8, 3.25, 3.192105263157895)","(26.0, 34.0, 30.333333333333332)","(21.0, 28.0, 26.5)","(10.0, 15.5, 14.792682926829269)"
05-01-2023 15:24:26.992925,"(3.3, 4.4, 4.384615384615385)","(2.9, 3.55, 3.5055555555555555)","(15.0, 28.0, 26.266666666666666)","(2.8, 3.25, 3.2041666666666666)","(26.0, 34.0, 30.333333333333332)","(21.0, 28.0, 26.5)","(10.0, 15.5, 14.855555555555556)"
05-01-2023 15:24:27.994338,"(3.3, 4.4, 4.384615384615385)","(2.9, 3.55, 3.5166666666666666)","(15.0, 28.0, 26.23913043478261)","(2.8, 3.25, 3.2041666666666666)","(26.0, 34.0, 30.64516129032258)","(21.0, 28.0, 26.5)","(10.0, 15.5, 14.642857142857142)"
05-01-2023 15:24:29.013071,"(3.3, 4.5, 4.478378378378379)","(2.9, 3.55, 3.5166666666666666)","(15.0, 27.0, 26.9)","(2.8, 3.25, 3.192105263157895)","(26.0, 34.0, 30.74074074074074)","(21.0, 28.0, 26.5)","(10.0, 15.0, 14.642857142857142)"
05-01-2023 15:24:30.000660,"(3.3, 4.5, 4.484444444444445)","(2.9, 3.55, 3.5166666666666666)","(15.0, 27.0, 26.9)","(2.8, 3.25, 3.195)","(26.0, 34.0, 30.74074074074074)","(21.0, 28.0, 26.545454545454547)","(10.0, 15.0, 14.85897435897436)"
05-01-2023 15:24:31.061783,"(3.3, 4.5, 4.492857142857143)","(2.9, 3.4, 3.375)","(15.0, 27.0, 26.565217391304348)","(2.8, 3.25, 3.215625)","(26.0, 34.0, 30.74074074074074)","(21.0, 28.0, 29.5)","(10.0, 15.5, 14.840909090909092)"
05-01-2023 15:24:32.030362,"(3.3, 4.6, 4.56595744680851)","(2.9, 3.4, 3.361111111111111)","(15.0, 27.0, 26.565217391304348)","(2.8, 3.25, 3.212068965517241)","(26.0, 34.0, 30.74074074074074)","(21.0, 32.0, 28.666666666666668)","(10.0, 15.5, 14.866666666666667)"
05-01-2023 15:24:32.991120,"(3.3, 4.6, 4.542857142857143)","(2.9, 3.4, 3.373333333333333)","(15.0, 27.0, 26.565217391304348)","(2.8, 3.25, 3.212068965517241)","(26.0, 34.0, 30.74074074074074)","(21.0, 32.0, 29.5)","(10.0, 15.0, 14.857142857142858)"
05-01-2023 15:24:33.972192,"(3.3, 4.6, 4.58)","(2.9, 3.4, 3.373333333333333)","(15.0, 27.0, 26.565217391304348)","(2.8, 3.25, 3.207692307692308)","(26.0, 34.0, 30.64516129032258)","(21.0, 32.0, 29.857142857142858)","(10.0, 15.0, 14.85897435897436)"
05-01-2023 15:24:34.908848,"(3.3, 4.6, 4.58)","(2.9, 3.4, 3.34)","(15.0, 27.0, 26.894736842105264)","(2.8, 3.25, 3.207692307692308)","(26.0, 34.0, 30.64516129032258)","(21.0, 32.0, 29.857142857142858)","(10.0, 15.5, 14.866666666666667)"
05-01-2023 15:24:35.897865,"(3.3, 4.6, 4.58235294117647)","(2.9, 3.3, 3.2636363636363637)","(15.0, 27.0, 26.9)","(2.8, 3.25, 3.227777777777778)","(26.0, 34.0, 30.74074074074074)","(21.0, 32.0, 30.846153846153847)","(10.0, 15.0, 14.542553191489361)"
05-01-2023 15:24:36.969935,"(3.3, 4.6, 4.58235294117647)","(2.9, 3.3, 3.2649122807017545)","(15.0, 27.0, 26.894736842105264)","(2.8, 3.25, 3.220833333333333)","(26.0, 34.0, 30.74074074074074)","(21.0, 32.0, 30.846153846153847)","(10.0, 15.0, 14.542553191489361)"
05-01-2023 15:24:38.012421,"(3.3, 4.6, 4.58235294117647)","(2.9, 3.3, 3.2666666666666666)","(15.0, 27.0, 26.894736842105264)","(2.8, 3.25, 3.220833333333333)","(26.0, 34.0, 30.74074074074074)","(21.0, 32.0, 30.846153846153847)","(10.0, 15.0, 14.542553191489361)"
05-01-2023 15:24:39.039761,"(3.3, 4.6, 4.58235294117647)","(2.9, 3.3, 3.2666666666666666)","(15.0, 27.0, 26.894736842105264)","(2.8, 3.25, 3.235294117647059)","(26.0, 34.0, 30.74074074074074)","(21.0, 32.0, 30.846153846153847)","(10.0, 15.0, 14.542553191489361)"
05-01-2023 15:24:40.000885,"(3.3, 4.6, 4.58235294117647)","(2.9, 3.3, 3.2666666666666666)","(15.0, 27.0, 26.88888888888889)","(2.8, 3.25, 3.235294117647059)","(26.0, 34.0, 30.74074074074074)","(21.0, 32.0, 30.846153846153847)","(10.0, 15.0, 14.542553191489361)"
05-01-2023 15:24:41.062884,"(3.3, 4.6, 4.586363636363636)","(2.9, 3.3, 3.2910714285714286)","(15.0, 27.0, 26.142857142857142)","(2.8, 3.3, 3.245)","(26.0, 34.0, 30.74074074074074)","(21.0, 32.0, 30.5)","(10.0, 15.5, 15.302083333333334)"
05-01-2023 15:24:42.096311,"(3.3, 4.6, 4.586363636363636)","(2.9, 3.35, 3.3238095238095235)","(15.0, 25.0, 24.11111111111111)","(2.8, 3.3, 3.2451612903225806)","(26.0, 34.0, 30.74074074074074)","(21.0, 32.0, 30.5)","(10.0, 15.5, 15.302083333333334)"
05-01-2023 15:24:43.086890,"(3.3, 4.6, 4.579166666666667)","(2.9, 3.35, 3.3238095238095235)","(15.0, 25.0, 24.11111111111111)","(2.8, 3.25, 3.240322580645161)","(26.0, 34.0, 30.74074074074074)","(21.0, 32.0, 29.875)","(10.0, 15.5, 15.302083333333334)"
05-01-2023 15:24:44.114808,"(3.3, 4.6, 4.579166666666667)","(2.9, 3.35, 3.302777777777778)","(15.0, 25.0, 24.157894736842106)","(2.8, 3.3, 3.261627906976744)","(26.0, 34.0, 31.25)","(21.0, 30.0, 29.875)","(10.0, 15.5, 15.302083333333334)"
05-01-2023 15:24:45.045412,"(3.3, 4.6, 4.579166666666667)","(2.9, 3.35, 3.317307692307692)","(15.0, 25.0, 23.6)","(2.8, 3.3, 3.2725)","(26.0, 34.0, 30.74074074074074)","(21.0, 30.0, 29.875)","(10.0, 15.5, 15.302083333333334)"
05-01-2023 15:24:46.033505,"(3.3, 4.6, 4.577272727272727)","(2.9, 3.35, 3.3128571428571427)","(15.0, 25.0, 23.545454545454547)","(2.8, 3.3, 3.286842105263158)","(26.0, 34.0, 30.76923076923077)","(21.0, 30.0, 29.875)","(10.0, 15.5, 15.268518518518519)"
05-01-2023 15:24:47.043510,"(3.3, 4.6, 4.565384615384615)","(2.9, 3.4, 3.3217391304347825)","(15.0, 25.0, 23.545454545454547)","(2.8, 3.3, 3.28)","(26.0, 34.0, 30.689655172413794)","(21.0, 30.0, 29.875)","(10.0, 15.5, 15.268518518518519)"
05-01-2023 15:24:48.006527,"(3.3, 4.6, 4.565384615384615)","(2.9, 3.4, 3.3224489795918366)","(15.0, 25.0, 23.666666666666668)","(2.8, 3.3, 3.28)","(26.0, 34.0, 31.176470588235293)","(21.0, 30.0, 29.875)","(10.0, 15.5, 15.268518518518519)"
05-01-2023 15:24:49.042562,"(3.3, 4.6, 4.565384615384615)","(2.9, 3.4, 3.3224489795918366)","(15.0, 25.0, 23.842105263157894)","(2.8, 3.3, 3.28)","(26.0, 34.0, 31.176470588235293)","(21.0, 30.0, 29.875)","(10.0, 15.5, 15.268518518518519)"
05-01-2023 15:24:50.030826,"(3.3, 4.6, 4.565384615384615)","(2.9, 3.4, 3.3224489795918366)","(15.0, 25.0, 23.615384615384617)","(2.8, 3.3, 3.2844827586206895)","(26.0, 34.0, 31.176470588235293)","(21.0, 30.0, 29.875)","(10.0, 15.5, 15.268518518518519)"
05-01-2023 15:24:51.085387,"(3.3, 4.6, 4.565384615384615)","(2.9, 3.4, 3.3224489795918366)","(15.0, 24.0, 23.444444444444443)","(2.8, 3.3, 3.2844827586206895)","(26.0, 34.0, 31.176470588235293)","(21.0, 30.0, 29.875)","(10.0, 15.5, 15.268518518518519)"
05-01-2023 15:24:52.062344,"(3.3, 4.6, 4.566666666666666)","(2.9, 3.4, 3.3305555555555553)","(15.0, 24.0, 23.615384615384617)","(2.8, 3.3, 3.2916666666666665)","(26.0, 34.0, 30.571428571428573)","(21.0, 28.0, 30.363636363636363)","(10.0, 15.5, 15.23404255319149)"
05-01-2023 15:24:53.085150,"(3.3, 4.6, 4.566666666666666)","(2.9, 3.4, 3.3274999999999997)","(15.0, 24.0, 23.444444444444443)","(2.8, 3.3, 3.2916666666666665)","(26.0, 34.0, 30.571428571428573)","(21.0, 32.0, 28.4)","(10.0, 15.5, 15.23404255319149)"
05-01-2023 15:24:54.135322,"(3.3, 4.6, 4.566666666666666)","(2.9, 3.4, 3.3274999999999997)","(15.0, 24.0, 23.444444444444443)","(2.8, 3.3, 3.2916666666666665)","(26.0, 34.0, 31.09090909090909)","(21.0, 30.0, 28.285714285714285)","(10.0, 15.5, 15.222222222222221)"
05-01-2023 15:24:55.159442,"(3.3, 4.6, 4.578260869565217)","(2.9, 3.4, 3.325581395348837)","(15.0, 24.0, 23.444444444444443)","(2.8, 3.3, 3.2916666666666665)","(26.0, 34.0, 31.09090909090909)","(21.0, 30.0, 27.666666666666668)","(10.0, 15.5, 15.076271186440678)"
05-01-2023 15:24:56.134984,"(3.3, 4.6, 4.572727272727272)","(2.9, 3.4, 3.342307692307692)","(15.0, 25.0, 24.142857142857142)","(2.8, 3.35, 3.332075471698113)","(26.0, 34.0, 31.714285714285715)","(21.0, 30.0, 26.5)","(10.0, 15.5, 14.903225806451612)"
05-01-2023 15:24:57.050145,"(3.3, 4.6, 4.572727272727272)","(2.9, 3.4, 3.3387096774193545)","(15.0, 25.0, 23.77777777777778)","(2.8, 3.35, 3.3324074074074073)","(26.0, 34.0, 31.714285714285715)","(21.0, 30.0, 27.375)","(10.0, 15.0, 14.88)"
05-01-2023 15:24:58.059277,"(3.3, 4.7, 4.645945945945946)","(2.9, 3.4, 3.324)","(15.0, 25.0, 24.043478260869566)","(2.8, 3.35, 3.333695652173913)","(26.0, 34.0, 29.2)","(21.0, 30.0, 27.428571428571427)","(10.0, 15.0, 14.970588235294118)"
05-01-2023 15:24:59.126480,"(3.3, 4.7, 4.658333333333333)","(2.9, 3.3, 3.2770270270270268)","(15.0, 24.0, 24.38888888888889)","(2.8, 3.35, 3.333695652173913)","(26.0, 32.0, 30.05)","(21.0, 30.0, 28.285714285714285)","(10.0, 15.5, 14.98076923076923)"
05-01-2023 15:25:00.177156,"(3.3, 4.6, 4.584375)","(2.9, 3.3, 3.2613636363636362)","(15.0, 25.0, 24.5)","(2.8, 3.35, 3.335294117647059)","(26.0, 32.0, 29.46153846153846)","(21.0, 30.0, 28.285714285714285)","(10.0, 15.5, 14.98076923076923)"
05-01-2023 15:25:01.221496,"(3.3, 4.6, 4.5771428571428565)","(2.9, 3.35, 3.3108695652173914)","(15.0, 25.0, 24.6)","(2.8, 3.35, 3.335294117647059)","(26.0, 32.0, 29.46153846153846)","(21.0, 30.0, 28.285714285714285)","(10.0, 15.5, 14.964285714285714)"
05-01-2023 15:25:02.170954,"(3.3, 4.7, 4.65)","(2.9, 3.3, 3.2684210526315787)","(15.0, 25.0, 24.6)","(2.8, 3.35, 3.335294117647059)","(26.0, 32.0, 30.235294117647058)","(21.0, 30.0, 28.285714285714285)","(10.0, 15.5, 14.964285714285714)"
05-01-2023 15:25:03.224431,"(3.3, 4.7, 4.651219512195122)","(2.9, 3.3, 3.2625)","(15.0, 25.0, 24.7)","(2.8, 3.35, 3.335294117647059)","(26.0, 32.0, 29.5)","(21.0, 30.0, 28.285714285714285)","(10.0, 15.5, 15.0)"
05-01-2023 15:25:04.243031,"(3.3, 4.6, 4.5509433962264145)","(2.9, 3.3, 3.261290322580645)","(15.0, 25.0, 24.7)","(2.8, 3.4, 3.37)","(26.0, 32.0, 30.235294117647058)","(21.0, 30.0, 28.285714285714285)","(10.0, 15.5, 14.99056603773585)"
05-01-2023 15:25:05.329363,"(3.3, 4.5, 4.484615384615385)","(2.9, 3.35, 3.298780487804878)","(15.0, 25.0, 24.583333333333332)","(2.8, 3.4, 3.3771428571428572)","(26.0, 32.0, 29.5)","(21.0, 30.0, 28.285714285714285)","(10.0, 15.5, 15.026315789473685)"
05-01-2023 15:25:06.400743,"(3.3, 4.6, 4.551612903225807)","(2.9, 3.35, 3.301219512195122)","(15.0, 25.0, 23.75)","(2.8, 3.4, 3.3703125)","(26.0, 32.0, 29.5)","(21.0, 30.0, 28.25)","(10.0, 15.5, 15.0)"
05-01-2023 15:25:07.430516,"(3.3, 4.6, 4.538235294117647)","(2.9, 3.35, 3.292)","(15.0, 25.0, 24.375)","(2.8, 3.4, 3.3703125)","(26.0, 32.0, 30.235294117647058)","(21.0, 30.0, 28.25)","(10.0, 15.5, 15.026315789473685)"
05-01-2023 15:25:08.399119,"(3.3, 4.6, 4.538235294117647)","(2.8, 3.3, 3.262962962962963)","(15.0, 25.0, 24.473684210526315)","(2.8, 3.4, 3.368333333333333)","(26.0, 32.0, 29.5)","(21.0, 30.0, 28.285714285714285)","(10.0, 15.5, 14.902173913043478)"
05-01-2023 15:25:09.362995,"(3.3, 4.6, 4.536363636363636)","(2.8, 3.3, 3.26625)","(15.0, 25.0, 24.285714285714285)","(2.8, 3.4, 3.3703125)","(26.0, 32.0, 29.5)","(21.0, 30.0, 28.25)","(10.0, 15.0, 14.9)"
05-01-2023 15:25:10.389428,"(3.3, 4.6, 4.575757575757575)","(2.8, 3.3, 3.26625)","(15.0, 25.0, 24.285714285714285)","(2.8, 3.4, 3.3703125)","(26.0, 32.0, 30.263157894736842)","(21.0, 30.0, 28.25)","(10.0, 15.0, 14.9)"
05-01-2023 15:25:11.405696,"(3.3, 4.7, 4.6375)","(2.8, 3.3, 3.259259259259259)","(15.0, 25.0, 24.285714285714285)","(2.8, 3.4, 3.3703125)","(26.0, 32.0, 30.333333333333332)","(21.0, 30.0, 28.25)","(10.0, 15.0, 14.8860103626943)"
05-01-2023 15:25:12.312027,"(3.3, 4.7, 4.6375)","(2.8, 3.3, 3.267948717948718)","(15.0, 25.0, 24.285714285714285)","(2.8, 3.4, 3.3703125)","(26.0, 32.0, 30.333333333333332)","(21.0, 30.0, 28.25)","(10.0, 15.0, 14.8860103626943)"
05-01-2023 15:25:13.319033,"(3.3, 4.6, 4.5717948717948715)","(2.8, 3.3, 3.269879518072289)","(15.0, 25.0, 24.666666666666668)","(2.8, 3.4, 3.3693548387096772)","(26.0, 32.0, 30.333333333333332)","(21.0, 30.0, 28.22222222222222)","(10.0, 15.0, 14.9)"
05-01-2023 15:25:14.375026,"(3.3, 4.6, 4.575555555555555)","(2.8, 3.3, 3.275)","(15.0, 25.0, 24.666666666666668)","(2.8, 3.4, 3.354347826086957)","(26.0, 32.0, 30.181818181818183)","(21.0, 30.0, 28.25)","(10.0, 15.0, 14.923076923076923)"
05-01-2023 15:25:15.467212,"(3.3, 4.6, 4.5588235294117645)","(2.8, 3.3, 3.263793103448276)","(15.0, 25.0, 24.307692307692307)","(2.8, 3.4, 3.354347826086957)","(26.0, 32.0, 30.75)","(21.0, 30.0, 28.25)","(10.0, 15.0, 14.909574468085106)"
05-01-2023 15:25:16.507100,"(3.3, 4.6, 4.51875)","(2.8, 3.3, 3.2716216216216214)","(15.0, 26.0, 24.428571428571427)","(2.8, 3.4, 3.354347826086957)","(26.0, 32.0, 30.75)","(21.0, 30.0, 28.25)","(10.0, 15.0, 14.908602150537634)"
05-01-2023 15:25:17.533238,"(3.4, 4.6, 4.5606060606060606)","(2.8, 3.3, 3.2716216216216214)","(15.0, 26.0, 24.428571428571427)","(2.8, 3.4, 3.3671875)","(26.0, 32.0, 30.75)","(21.0, 30.0, 28.25)","(10.0, 15.0, 14.889473684210527)"
05-01-2023 15:25:18.639985,"(3.4, 4.6, 4.5606060606060606)","(2.8, 3.3, 3.2716216216216214)","(15.0, 25.0, 24.7)","(2.8, 3.4, 3.3671875)","(26.0, 32.0, 30.181818181818183)","(21.0, 30.0, 28.25)","(10.0, 15.0, 14.889473684210527)"
05-01-2023 15:25:19.650547,"(3.4, 4.6, 4.5606060606060606)","(2.8, 3.3, 3.2716216216216214)","(15.0, 25.0, 24.7)","(2.8, 3.4, 3.3671875)","(26.0, 32.0, 30.181818181818183)","(21.0, 30.0, 29.142857142857142)","(10.0, 15.0, 14.889473684210527)"
05-01-2023 15:25:20.681382,"(3.4, 4.4, 4.312138728323699)","(2.8, 3.3, 3.2723684210526316)","(15.0, 26.0, 25.0)","(2.8, 3.4, 3.410344827586207)","(26.0, 32.0, 30.666666666666668)","(21.0, 30.0, 29.2)","(10.0, 15.0, 14.75925925925926)"
05-01-2023 15:25:21.648716,"(3.4, 4.3, 4.271428571428571)","(2.8, 3.35, 3.3140625)","(15.0, 26.0, 25.416666666666668)","(2.8, 3.45, 3.410344827586207)","(26.0, 32.0, 30.666666666666668)","(21.0, 30.0, 30.5)","(10.0, 15.0, 14.86)"
05-01-2023 15:25:22.661288,"(3.4, 4.3, 4.2560975609756095)","(2.8, 3.35, 3.3128571428571427)","(15.0, 26.0, 25.416666666666668)","(2.8, 3.45, 3.419736842105263)","(26.0, 32.0, 30.181818181818183)","(21.0, 32.0, 30.5)","(10.0, 15.0, 14.86)"
05-01-2023 15:25:23.628565,"(3.5, 4.3, 4.224444444444444)","(2.8, 3.35, 3.308333333333333)","(15.0, 27.0, 26.333333333333332)","(2.8, 3.5, 3.462)","(21.0, 32.0, 30.181818181818183)","(21.0, 32.0, 29.6)","(10.0, 15.5, 14.98936170212766)"
05-01-2023 15:25:24.574118,"(3.5, 4.3, 4.292592592592593)","(2.8, 3.35, 3.3093749999999997)","(15.0, 27.0, 26.076923076923077)","(2.8, 3.5, 3.46)","(21.0, 32.0, 29.954545454545453)","(21.0, 32.0, 28.8)","(10.0, 15.0, 14.882352941176471)"
05-01-2023 15:25:25.571805,"(3.5, 4.3, 4.2444444444444445)","(2.8, 3.35, 3.306)","(15.0, 27.0, 26.076923076923077)","(2.8, 3.45, 3.418421052631579)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 30.5)","(10.0, 15.0, 14.693181818181818)"
05-01-2023 15:25:26.532018,"(3.5, 4.3, 4.224324324324324)","(2.8, 3.35, 3.306)","(15.0, 27.0, 25.5)","(2.8, 3.5, 3.4658536585365853)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 30.5)","(10.0, 15.5, 14.970588235294118)"
05-01-2023 15:25:27.555544,"(3.5, 4.3, 4.20126582278481)","(2.8, 3.35, 3.306)","(15.0, 27.0, 25.5)","(2.8, 3.5, 3.4655737704918033)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 31.5)","(10.0, 15.5, 14.970588235294118)"
05-01-2023 15:25:28.587127,"(3.5, 4.3, 4.196)","(2.8, 3.35, 3.306)","(15.0, 27.0, 25.5)","(2.8, 3.5, 3.4606060606060605)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 30.5)","(10.0, 15.5, 14.961538461538462)"
05-01-2023 15:25:29.661178,"(3.5, 4.2, 4.1675)","(2.8, 3.35, 3.301851851851852)","(15.0, 27.0, 25.444444444444443)","(2.8, 3.5, 3.460606060606061)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 31.333333333333332)","(10.0, 15.5, 14.961538461538462)"
05-01-2023 15:25:30.724874,"(3.5, 4.2, 4.140425531914893)","(2.8, 3.35, 3.3056962025316454)","(15.0, 27.0, 25.444444444444443)","(2.8, 3.5, 3.4696969696969697)","(21.0, 32.0, 29.46153846153846)","(21.0, 34.0, 31.57142857142857)","(10.0, 15.5, 14.961538461538462)"
05-01-2023 15:25:31.755693,"(3.5, 4.2, 4.190909090909091)","(2.8, 3.35, 3.3056962025316454)","(15.0, 27.0, 25.444444444444443)","(2.8, 3.5, 3.4696969696969697)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 29.6)","(10.0, 15.5, 15.0)"
05-01-2023 15:25:32.754006,"(3.5, 4.2, 4.153225806451613)","(2.8, 3.35, 3.3056962025316454)","(15.0, 27.0, 25.444444444444443)","(2.8, 3.5, 3.46875)","(21.0, 32.0, 29.46153846153846)","(21.0, 32.0, 29.375)","(10.0, 15.5, 14.961538461538462)"
05-01-2023 15:25:33.677951,"(3.5, 4.2, 4.156603773584906)","(2.8, 3.35, 3.301388888888889)","(15.0, 27.0, 25.444444444444443)","(2.8, 3.5, 3.46875)","(21.0, 32.0, 29.46153846153846)","(21.0, 32.0, 29.375)","(10.0, 15.5, 15.0)"
05-01-2023 15:25:34.700656,"(3.5, 4.3, 4.188)","(2.8, 3.35, 3.3056962025316454)","(15.0, 26.0, 25.5)","(2.8, 3.5, 3.4729729729729732)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 30.2)","(10.0, 15.5, 15.0)"
05-01-2023 15:25:35.656274,"(3.5, 4.3, 4.1805194805194805)","(2.8, 3.3, 3.255952380952381)","(15.0, 27.0, 25.64)","(2.8, 3.5, 3.486666666666667)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 31.0)","(10.0, 15.5, 14.966666666666667)"
05-01-2023 15:25:36.607738,"(3.5, 4.3, 4.204)","(2.8, 3.3, 3.2666666666666666)","(15.0, 27.0, 26.2)","(2.8, 3.5, 3.486666666666667)","(21.0, 32.0, 30.166666666666668)","(21.0, 32.0, 31.0)","(10.0, 15.5, 14.94)"
