,Mr Blitz,Filorga Bale,Im Indigo,Pablos Star,Clever Trevor,Gypsy Warrior,Mrs Watson
09-01-2023 17:55:37.468120,"(2.15, 2.48, 2.4)","(51.0, 250.0, 236.66666666666666)","(3.0, 3.7, 3.5864864864864865)","(9.0, 13.5, 12.833333333333334)","(8.0, 11.0, 10.871794871794872)","(51.0, 360.0, 274.2857142857143)","(5.0, 8.0, 7.8)"
09-01-2023 17:55:38.504850,"(2.15, 2.48, 2.4)","(51.0, 250.0, 236.66666666666666)","(3.0, 3.7, 3.5864864864864865)","(9.0, 13.5, 12.833333333333334)","(8.0, 11.0, 10.871794871794872)","(51.0, 360.0, 274.2857142857143)","(5.0, 8.2, 7.545454545454546)"
09-01-2023 17:55:39.551046,"(2.15, 2.48, 2.4285714285714284)","(51.0, 250.0, 236.66666666666666)","(3.0, 3.7, 3.5864864864864865)","(9.0, 13.5, 12.833333333333334)","(8.0, 11.0, 10.871794871794872)","(51.0, 360.0, 274.2857142857143)","(5.0, 8.2, 7.5538461538461545)"
09-01-2023 17:55:40.738277,"(2.15, 2.48, 2.4)","(51.0, 250.0, 236.66666666666666)","(3.0, 3.7, 3.5864864864864865)","(9.0, 13.5, 12.833333333333334)","(8.0, 11.0, 10.871794871794872)","(51.0, 360.0, 274.2857142857143)","(5.0, 8.4, 7.5538461538461545)"
09-01-2023 17:55:42.252409,"(2.15, 2.48, 2.381818181818182)","(51.0, 250.0, 248.26086956521738)","(3.0, 3.7, 3.5864864864864865)","(9.0, 13.5, 12.833333333333334)","(8.0, 11.0, 10.871794871794872)","(51.0, 360.0, 274.2857142857143)","(5.0, 8.4, 7.800000000000001)"
09-01-2023 17:55:43.392611,"(2.15, 2.44, 2.424444444444444)","(51.0, 250.0, 246.52173913043478)","(3.0, 3.7, 3.5864864864864865)","(9.0, 13.5, 12.833333333333334)","(8.0, 11.0, 10.93939393939394)","(51.0, 360.0, 274.2857142857143)","(5.0, 8.4, 7.6000000000000005)"
09-01-2023 17:55:44.583621,"(2.15, 2.42, 2.3709090909090906)","(51.0, 250.0, 246.52173913043478)","(3.0, 3.7, 3.5864864864864865)","(9.0, 13.5, 12.833333333333334)","(8.0, 11.0, 10.93939393939394)","(51.0, 360.0, 288.57142857142856)","(5.0, 8.4, 7.6571428571428575)"
09-01-2023 17:55:46.071283,"(2.15, 2.4, 2.3684210526315788)","(51.0, 250.0, 270.0)","(3.0, 3.7, 3.5864864864864865)","(9.0, 13.5, 12.833333333333334)","(8.0, 11.0, 10.93939393939394)","(51.0, 360.0, 288.57142857142856)","(5.0, 8.4, 7.6571428571428575)"
09-01-2023 17:55:47.413529,"(2.15, 2.4, 2.3541666666666665)","(51.0, 280.0, 273.3333333333333)","(3.0, 3.7, 3.5129032258064514)","(9.0, 13.5, 12.833333333333334)","(8.0, 11.0, 10.93939393939394)","(51.0, 360.0, 288.57142857142856)","(5.0, 8.4, 7.733333333333333)"
09-01-2023 17:55:48.670327,"(2.15, 2.4, 2.3541666666666665)","(51.0, 280.0, 273.3333333333333)","(3.0, 3.7, 3.55)","(9.0, 13.5, 12.833333333333334)","(8.0, 11.0, 10.93939393939394)","(51.0, 360.0, 288.57142857142856)","(5.0, 8.4, 8.16)"
09-01-2023 17:55:49.646244,"(2.1, 2.4, 2.3541666666666665)","(51.0, 280.0, 273.3333333333333)","(3.0, 3.7, 3.55)","(9.0, 13.5, 12.833333333333334)","(8.0, 11.0, 10.93939393939394)","(61.0, 360.0, 288.57142857142856)","(5.0, 8.4, 7.84)"
09-01-2023 17:55:50.626073,"(2.1, 2.4, 2.322222222222222)","(51.0, 280.0, 273.3333333333333)","(3.0, 3.7, 3.5473684210526315)","(9.0, 13.5, 12.875)","(8.0, 11.0, 10.93939393939394)","(61.0, 360.0, 288.57142857142856)","(5.0, 8.4, 8.16)"
09-01-2023 17:55:51.627420,"(2.1, 2.4, 2.322222222222222)","(51.0, 280.0, 273.3333333333333)","(3.0, 3.7, 3.5473684210526315)","(9.0, 13.5, 12.875)","(8.0, 11.0, 10.93939393939394)","(61.0, 360.0, 288.57142857142856)","(5.0, 8.4, 8.16)"
09-01-2023 17:55:52.665744,"(2.1, 2.4, 2.3391304347826085)","(51.0, 280.0, 273.3333333333333)","(3.0, 3.7, 3.5473684210526315)","(9.0, 13.5, 12.875)","(8.0, 11.0, 10.93939393939394)","(61.0, 360.0, 288.57142857142856)","(5.0, 8.4, 7.875)"
09-01-2023 17:55:53.668959,"(2.1, 2.4, 2.33)","(51.0, 280.0, 273.3333333333333)","(3.0, 3.7, 3.5473684210526315)","(9.0, 13.5, 12.875)","(8.0, 11.0, 10.93939393939394)","(61.0, 360.0, 260.0)","(5.0, 8.4, 7.875)"
09-01-2023 17:55:54.662655,"(2.1, 2.4, 2.311578947368421)","(51.0, 990.0, 364.2857142857143)","(3.0, 3.7, 3.5473684210526315)","(9.0, 13.5, 12.875)","(8.0, 11.0, 10.93939393939394)","(61.0, 360.0, 260.0)","(5.0, 8.4, 8.04)"
09-01-2023 17:55:55.601010,"(2.1, 2.4, 2.316)","(51.0, 990.0, 351.25)","(3.0, 3.7, 3.5473684210526315)","(9.0, 13.5, 12.875)","(8.0, 11.0, 10.93939393939394)","(61.0, 360.0, 260.0)","(5.0, 8.6, 7.9875)"
09-01-2023 17:55:56.557729,"(2.1, 2.4, 2.288)","(51.0, 990.0, 351.25)","(3.0, 3.7, 3.5473684210526315)","(9.0, 13.5, 12.875)","(8.0, 11.0, 10.93939393939394)","(61.0, 360.0, 260.0)","(5.0, 8.6, 7.8)"
09-01-2023 17:55:57.500397,"(2.1, 2.38, 2.355)","(51.0, 990.0, 351.25)","(3.0, 3.7, 3.5473684210526315)","(9.0, 13.5, 12.875)","(8.0, 11.0, 10.93939393939394)","(61.0, 360.0, 260.0)","(5.0, 8.6, 7.8)"
09-01-2023 17:55:58.433955,"(2.1, 2.38, 2.361081081081081)","(51.0, 990.0, 351.25)","(3.0, 3.7, 3.5473684210526315)","(9.0, 13.5, 12.875)","(8.0, 11.0, 10.93939393939394)","(61.0, 360.0, 260.0)","(5.0, 8.6, 7.8)"
09-01-2023 17:55:59.384768,"(2.1, 2.38, 2.3717647058823528)","(51.0, 990.0, 620.0)","(3.0, 3.7, 3.5473684210526315)","(9.0, 13.5, 12.875)","(8.0, 11.0, 10.93939393939394)","(61.0, 360.0, 201.66666666666666)","(5.0, 8.6, 8.0)"
09-01-2023 17:56:00.377885,"(2.1, 2.38, 2.3499999999999996)","(51.0, 390.0, 372.5)","(3.0, 3.7, 3.5473684210526315)","(9.0, 13.5, 12.875)","(8.0, 11.0, 10.93939393939394)","(61.0, 360.0, 201.66666666666666)","(5.0, 8.6, 8.0)"
09-01-2023 17:56:01.406221,"(2.1, 2.38, 2.3628571428571425)","(51.0, 390.0, 372.5)","(3.0, 3.7, 3.5473684210526315)","(9.0, 13.5, 12.875)","(8.0, 11.0, 10.93939393939394)","(61.0, 360.0, 201.66666666666666)","(5.0, 8.6, 8.218181818181819)"
09-01-2023 17:56:02.459579,"(2.1, 2.38, 2.3628571428571425)","(51.0, 390.0, 374.44444444444446)","(3.0, 3.7, 3.5473684210526315)","(9.0, 13.5, 12.875)","(8.0, 11.0, 11.37)","(61.0, 360.0, 197.14285714285714)","(5.0, 8.6, 8.333333333333332)"
09-01-2023 17:56:03.448317,"(2.1, 2.38, 2.3499999999999996)","(51.0, 390.0, 325.0)","(3.0, 3.7, 3.5473684210526315)","(9.0, 13.5, 13.166666666666666)","(8.0, 12.0, 11.39423076923077)","(61.0, 360.0, 197.14285714285714)","(5.0, 8.6, 8.4)"
09-01-2023 17:56:04.369376,"(2.1, 2.38, 2.356923076923077)","(51.0, 390.0, 325.0)","(3.0, 3.7, 3.5473684210526315)","(9.0, 13.5, 13.166666666666666)","(8.0, 12.0, 11.39423076923077)","(61.0, 360.0, 197.14285714285714)","(5.0, 8.6, 8.169230769230769)"
09-01-2023 17:56:05.366917,"(2.1, 2.38, 2.356923076923077)","(51.0, 390.0, 325.0)","(3.0, 3.7, 3.5473684210526315)","(9.0, 13.5, 13.166666666666666)","(8.0, 12.0, 11.39423076923077)","(61.0, 360.0, 197.14285714285714)","(5.0, 8.6, 8.169230769230769)"
09-01-2023 17:56:06.359241,"(2.1, 2.38, 2.356923076923077)","(51.0, 390.0, 325.0)","(3.0, 3.7, 3.5473684210526315)","(9.0, 13.5, 13.166666666666666)","(8.0, 12.0, 11.39423076923077)","(61.0, 360.0, 197.14285714285714)","(5.0, 8.6, 8.4)"
09-01-2023 17:56:07.468538,"(2.1, 2.38, 2.356923076923077)","(51.0, 390.0, 325.0)","(3.0, 3.7, 3.7386363636363638)","(9.0, 13.5, 13.125)","(8.0, 12.0, 11.288135593220339)","(61.0, 360.0, 197.14285714285714)","(5.0, 8.6, 8.218181818181819)"
09-01-2023 17:56:08.540579,"(2.1, 2.36, 2.3155555555555556)","(51.0, 390.0, 374.44444444444446)","(3.0, 3.75, 3.8200000000000003)","(9.0, 13.5, 13.125)","(8.0, 12.0, 11.32258064516129)","(61.0, 360.0, 197.14285714285714)","(5.0, 8.6, 8.138461538461538)"
09-01-2023 17:56:09.603584,"(2.1, 2.34, 2.3106666666666666)","(51.0, 390.0, 374.44444444444446)","(3.0, 3.85, 3.779166666666667)","(9.0, 13.5, 12.777777777777779)","(8.0, 12.0, 11.371794871794872)","(61.0, 360.0, 300.0)","(5.0, 8.6, 8.1)"
09-01-2023 17:56:10.603568,"(2.05, 2.34, 2.3116129032258064)","(81.0, 440.0, 422.72727272727275)","(3.0, 3.85, 3.7863636363636366)","(10.0, 13.5, 12.555555555555555)","(8.5, 11.5, 10.95945945945946)","(81.0, 360.0, 246.0)","(5.5, 8.6, 8.126315789473685)"
09-01-2023 17:56:11.588570,"(2.05, 2.34, 2.3033333333333332)","(81.0, 430.0, 296.6666666666667)","(3.0, 3.85, 3.7863636363636366)","(10.0, 13.5, 12.555555555555555)","(8.5, 11.0, 10.902439024390244)","(81.0, 360.0, 278.57142857142856)","(5.5, 8.6, 8.342857142857143)"
09-01-2023 17:56:12.614657,"(2.05, 2.34, 2.3177777777777777)","(81.0, 420.0, 300.0)","(3.0, 3.85, 3.75)","(10.0, 13.5, 12.555555555555555)","(8.5, 11.0, 10.958333333333334)","(81.0, 360.0, 246.0)","(5.5, 8.6, 8.266666666666667)"
09-01-2023 17:56:13.570677,"(2.05, 2.34, 2.3033333333333332)","(81.0, 400.0, 335.0)","(3.0, 3.85, 3.75)","(10.0, 13.5, 12.555555555555555)","(8.5, 11.0, 10.971428571428572)","(81.0, 360.0, 246.0)","(5.5, 8.8, 8.188235294117646)"
09-01-2023 17:56:14.537546,"(2.05, 2.34, 2.3033333333333332)","(81.0, 400.0, 335.0)","(3.0, 3.85, 3.73)","(10.0, 13.5, 12.552631578947368)","(8.5, 11.0, 10.971428571428572)","(81.0, 360.0, 333.6363636363636)","(5.5, 8.8, 8.188235294117646)"
09-01-2023 17:56:15.514463,"(2.05, 2.34, 2.3033333333333332)","(81.0, 400.0, 335.0)","(3.0, 3.85, 3.6976190476190474)","(10.0, 13.5, 12.552631578947368)","(8.5, 11.0, 10.970588235294118)","(81.0, 370.0, 333.6363636363636)","(5.5, 8.8, 8.188235294117646)"
09-01-2023 17:56:16.500671,"(2.05, 2.34, 2.3033333333333332)","(81.0, 400.0, 335.0)","(3.0, 3.85, 3.726923076923077)","(10.0, 13.5, 12.552631578947368)","(8.5, 11.0, 10.932432432432432)","(81.0, 370.0, 333.6363636363636)","(5.5, 8.8, 8.16)"
09-01-2023 17:56:17.494382,"(2.05, 2.34, 2.3033333333333332)","(81.0, 400.0, 386.3636363636364)","(3.0, 3.85, 3.6976190476190474)","(10.0, 13.5, 12.552631578947368)","(8.5, 11.0, 11.368421052631579)","(81.0, 370.0, 333.6363636363636)","(5.5, 8.8, 8.077777777777778)"
09-01-2023 17:56:18.504170,"(2.05, 2.34, 2.3033333333333332)","(81.0, 450.0, 431.81818181818187)","(3.0, 3.85, 3.6976190476190474)","(10.0, 13.5, 12.552631578947368)","(8.5, 11.5, 11.368421052631579)","(81.0, 370.0, 333.6363636363636)","(5.5, 8.8, 8.209090909090909)"
09-01-2023 17:56:19.549503,"(2.05, 2.34, 2.3033333333333332)","(81.0, 350.0, 340.90909090909093)","(3.0, 3.85, 3.6976190476190474)","(10.0, 13.5, 12.552631578947368)","(8.5, 12.0, 11.470588235294118)","(81.0, 370.0, 333.6363636363636)","(5.5, 8.8, 8.057142857142857)"
09-01-2023 17:56:20.544575,"(2.05, 2.34, 2.3033333333333332)","(81.0, 350.0, 315.0)","(3.0, 3.85, 3.6976190476190474)","(10.0, 13.5, 12.552631578947368)","(8.5, 11.5, 11.470588235294118)","(81.0, 370.0, 333.6363636363636)","(5.5, 8.8, 8.057142857142857)"
09-01-2023 17:56:21.551732,"(2.05, 2.34, 2.3033333333333332)","(81.0, 350.0, 315.0)","(3.0, 3.85, 3.6976190476190474)","(10.0, 12.5, 12.055555555555555)","(8.5, 12.0, 11.238805970149254)","(81.0, 370.0, 333.6363636363636)","(5.5, 8.8, 8.1)"
09-01-2023 17:56:22.945309,"(2.05, 2.34, 2.3033333333333332)","(81.0, 350.0, 315.0)","(3.0, 3.85, 3.6884615384615382)","(10.0, 12.5, 11.928571428571429)","(8.5, 12.0, 11.238805970149254)","(81.0, 370.0, 333.6363636363636)","(5.5, 8.8, 8.1)"
09-01-2023 17:56:23.992186,"(2.05, 2.34, 2.3033333333333332)","(81.0, 350.0, 315.0)","(3.0, 3.85, 3.6884615384615382)","(10.0, 12.5, 11.928571428571429)","(8.5, 12.0, 11.238805970149254)","(81.0, 370.0, 333.6363636363636)","(5.5, 8.8, 8.1)"
09-01-2023 17:56:25.355998,"(2.05, 2.34, 2.3033333333333332)","(81.0, 350.0, 315.0)","(3.0, 3.85, 3.6954545454545453)","(10.0, 12.5, 11.9)","(8.5, 12.0, 11.238805970149254)","(81.0, 370.0, 333.6363636363636)","(5.5, 8.8, 8.1)"
09-01-2023 17:56:26.527142,"(2.05, 2.34, 2.3033333333333332)","(81.0, 350.0, 340.0)","(3.0, 3.85, 3.7333333333333334)","(10.0, 12.5, 12.033333333333333)","(8.5, 12.0, 11.238805970149254)","(81.0, 370.0, 333.6363636363636)","(5.5, 8.8, 8.114285714285714)"
09-01-2023 17:56:27.601372,"(2.05, 2.34, 2.296)","(81.0, 350.0, 340.0)","(3.0, 3.8, 3.6875)","(10.0, 12.5, 12.071428571428571)","(8.5, 12.0, 11.238805970149254)","(81.0, 370.0, 260.0)","(5.5, 8.8, 8.342857142857143)"
09-01-2023 17:56:28.771349,"(2.05, 2.34, 2.3125)","(81.0, 440.0, 424.54545454545456)","(3.0, 3.8, 3.6928571428571426)","(10.0, 13.5, 12.14)","(8.5, 12.0, 11.238805970149254)","(81.0, 350.0, 290.0)","(5.5, 8.8, 8.266666666666667)"
09-01-2023 17:56:29.685133,"(2.05, 2.34, 2.3125)","(81.0, 440.0, 424.54545454545456)","(3.0, 3.8, 3.6928571428571426)","(10.0, 13.5, 12.14)","(8.5, 12.0, 11.238805970149254)","(81.0, 350.0, 260.0)","(5.5, 8.8, 8.266666666666667)"
09-01-2023 17:56:30.631961,"(2.05, 2.34, 2.3125)","(81.0, 450.0, 433.6363636363636)","(3.0, 3.8, 3.6928571428571426)","(10.0, 13.5, 12.14)","(8.5, 12.0, 11.238805970149254)","(81.0, 350.0, 290.0)","(5.5, 8.8, 8.266666666666667)"
09-01-2023 17:56:31.644488,"(2.05, 2.34, 2.3125)","(81.0, 450.0, 433.6363636363636)","(3.0, 3.8, 3.6928571428571426)","(10.0, 13.5, 12.14)","(8.5, 12.0, 11.238805970149254)","(81.0, 350.0, 260.0)","(5.5, 8.8, 8.282352941176471)"
09-01-2023 17:56:32.664222,"(2.05, 2.34, 2.3125)","(81.0, 450.0, 433.6363636363636)","(3.0, 3.8, 3.6928571428571426)","(10.0, 13.5, 12.14)","(8.5, 12.0, 11.238805970149254)","(81.0, 350.0, 260.0)","(5.5, 8.8, 8.266666666666667)"
09-01-2023 17:56:33.744243,"(2.05, 2.34, 2.3125)","(81.0, 450.0, 433.6363636363636)","(3.0, 3.8, 3.6928571428571426)","(10.0, 13.5, 12.14)","(8.5, 12.0, 11.238805970149254)","(81.0, 350.0, 300.9090909090909)","(5.5, 8.8, 8.288)"
09-01-2023 17:56:34.834127,"(2.05, 2.34, 2.3099999999999996)","(81.0, 490.0, 441.1111111111111)","(3.0, 3.8, 3.6928571428571426)","(10.0, 13.5, 12.14)","(8.5, 12.0, 11.238805970149254)","(81.0, 350.0, 270.0)","(5.5, 8.8, 8.288)"
09-01-2023 17:56:35.913185,"(2.05, 2.34, 2.302758620689655)","(81.0, 490.0, 441.1111111111111)","(3.0, 3.8, 3.6928571428571426)","(10.0, 13.5, 12.14)","(8.5, 12.0, 11.238805970149254)","(81.0, 370.0, 270.0)","(5.5, 8.8, 8.342857142857142)"
09-01-2023 17:56:37.100874,"(2.05, 2.34, 2.298461538461538)","(81.0, 490.0, 441.1111111111111)","(3.0, 3.8, 3.6928571428571426)","(10.0, 13.5, 12.14)","(8.5, 12.0, 11.238805970149254)","(81.0, 370.0, 303.33333333333337)","(5.5, 8.8, 8.45)"
09-01-2023 17:56:38.263761,"(2.05, 2.34, 2.295)","(81.0, 490.0, 418.75)","(3.0, 3.8, 3.6928571428571426)","(10.0, 13.5, 12.14)","(8.5, 12.0, 11.238805970149254)","(81.0, 370.0, 270.0)","(5.5, 9.0, 8.45)"
09-01-2023 17:56:39.416258,"(2.05, 2.34, 2.298461538461538)","(81.0, 440.0, 418.75)","(3.0, 3.8, 3.6928571428571426)","(10.0, 13.5, 12.14)","(8.5, 12.0, 11.238805970149254)","(81.0, 370.0, 303.33333333333337)","(5.5, 9.0, 8.45)"
09-01-2023 17:56:40.675733,"(2.05, 2.34, 2.2885714285714283)","(81.0, 440.0, 418.75)","(3.0, 3.8, 3.6928571428571426)","(10.0, 13.5, 12.14)","(8.5, 12.0, 11.238805970149254)","(81.0, 370.0, 303.33333333333337)","(5.5, 9.0, 8.45)"
09-01-2023 17:56:41.822878,"(2.05, 2.34, 2.2885714285714283)","(81.0, 440.0, 418.75)","(3.0, 3.8, 3.6928571428571426)","(10.0, 13.5, 12.14)","(8.5, 12.0, 11.238805970149254)","(81.0, 370.0, 236.66666666666669)","(5.5, 9.0, 8.563636363636363)"
09-01-2023 17:56:42.849251,"(2.0, 2.34, 2.2885714285714283)","(101.0, 440.0, 418.75)","(3.0, 3.8, 3.6875)","(9.0, 13.5, 12.14)","(8.5, 12.0, 11.238805970149254)","(91.0, 370.0, 210.0)","(5.5, 9.0, 8.657142857142857)"
09-01-2023 17:56:43.936983,"(2.0, 2.34, 2.2930434782608695)","(101.0, 440.0, 335.0)","(3.0, 3.8, 3.6875)","(9.0, 13.5, 12.1)","(8.5, 12.0, 11.238805970149254)","(91.0, 370.0, 286.6666666666667)","(5.5, 9.0, 8.657142857142857)"
09-01-2023 17:56:44.886368,"(2.0, 2.34, 2.2885714285714283)","(101.0, 400.0, 340.0)","(3.0, 3.8, 3.6875)","(9.0, 13.0, 12.1)","(8.5, 12.0, 11.238805970149254)","(91.0, 350.0, 286.6666666666667)","(5.5, 9.0, 8.672727272727274)"
09-01-2023 17:56:46.029626,"(2.0, 2.34, 2.2930434782608695)","(101.0, 400.0, 383.75)","(3.0, 3.8, 3.6875)","(9.0, 13.0, 12.021739130434783)","(8.5, 12.0, 11.238805970149254)","(91.0, 350.0, 286.6666666666667)","(5.5, 9.0, 8.672727272727274)"
09-01-2023 17:56:47.035713,"(2.0, 2.34, 2.2885714285714283)","(101.0, 400.0, 383.75)","(3.0, 3.8, 3.6875)","(9.0, 13.0, 12.021739130434783)","(8.5, 12.0, 11.238805970149254)","(91.0, 350.0, 286.6666666666667)","(5.5, 9.0, 8.672727272727274)"
09-01-2023 17:56:48.037698,"(2.0, 2.34, 2.2905882352941176)","(101.0, 400.0, 383.75)","(3.0, 3.8, 3.6875)","(9.0, 13.0, 11.81578947368421)","(8.5, 12.0, 11.298387096774194)","(91.0, 350.0, 312.0)","(5.5, 9.0, 8.723076923076924)"
09-01-2023 17:56:49.014626,"(2.0, 2.34, 2.298461538461538)","(101.0, 400.0, 383.75)","(3.0, 3.8, 3.6875)","(9.0, 13.0, 11.81578947368421)","(8.5, 12.0, 11.298387096774194)","(91.0, 350.0, 286.6666666666667)","(5.5, 9.0, 8.723076923076924)"
09-01-2023 17:56:50.168541,"(2.0, 2.34, 2.2885714285714283)","(101.0, 400.0, 383.75)","(3.0, 3.8, 3.6928571428571426)","(9.0, 13.0, 11.81578947368421)","(8.5, 11.0, 10.91025641025641)","(91.0, 350.0, 312.0)","(5.5, 9.0, 8.723076923076924)"
09-01-2023 17:56:51.302563,"(2.0, 2.34, 2.298461538461538)","(101.0, 400.0, 350.0)","(3.0, 3.8, 3.6875)","(9.0, 13.0, 11.928571428571429)","(8.5, 11.0, 10.970588235294118)","(91.0, 350.0, 286.6666666666667)","(5.5, 9.0, 8.723076923076924)"
09-01-2023 17:56:52.364742,"(2.0, 2.34, 2.295)","(101.0, 400.0, 380.0)","(3.0, 3.8, 3.6875)","(9.0, 13.0, 12.23076923076923)","(8.5, 11.0, 10.969696969696969)","(91.0, 350.0, 296.0)","(5.5, 9.0, 7.9)"
09-01-2023 17:56:53.460692,"(2.0, 2.34, 2.3135999999999997)","(101.0, 400.0, 383.33333333333337)","(3.0, 3.8, 3.695)","(9.0, 13.0, 12.473684210526315)","(8.5, 11.0, 11.181818181818182)","(91.0, 330.0, 302.22222222222223)","(5.5, 8.0, 8.184615384615384)"
09-01-2023 17:56:54.483029,"(2.0, 2.34, 2.3099999999999996)","(81.0, 400.0, 383.33333333333337)","(3.0, 3.8, 3.695)","(9.0, 13.0, 12.411764705882353)","(8.5, 12.0, 11.181818181818182)","(91.0, 320.0, 288.0)","(5.5, 8.8, 7.6000000000000005)"
09-01-2023 17:56:55.476929,"(2.0, 2.34, 2.3135999999999997)","(81.0, 400.0, 383.33333333333337)","(3.0, 3.8, 3.695)","(9.0, 13.0, 12.416666666666666)","(8.5, 12.0, 11.166666666666666)","(91.0, 320.0, 288.0)","(5.5, 8.8, 7.626086956521739)"
09-01-2023 17:56:56.453400,"(2.0, 2.36, 2.3485714285714283)","(81.0, 400.0, 383.33333333333337)","(3.0, 3.8, 3.695)","(9.0, 13.5, 12.055555555555555)","(8.5, 12.0, 11.166666666666666)","(91.0, 320.0, 302.22222222222223)","(5.5, 8.6, 7.640000000000001)"
09-01-2023 17:56:57.468579,"(2.0, 2.38, 2.357142857142857)","(81.0, 400.0, 383.33333333333337)","(3.0, 3.8, 3.6891304347826086)","(9.0, 13.0, 12.7)","(8.5, 12.0, 11.166666666666666)","(91.0, 320.0, 288.0)","(5.5, 8.6, 7.614285714285715)"
09-01-2023 17:56:58.489800,"(2.0, 2.4, 2.364444444444444)","(101.0, 400.0, 383.33333333333337)","(3.0, 3.8, 3.6891304347826086)","(9.0, 13.0, 12.3)","(8.5, 12.0, 11.166666666666666)","(91.0, 320.0, 302.22222222222223)","(5.5, 8.6, 7.614285714285715)"
09-01-2023 17:56:59.526309,"(2.0, 2.4, 2.3433333333333333)","(101.0, 400.0, 371.42857142857144)","(3.0, 3.8, 3.695)","(9.0, 13.0, 12.537037037037036)","(8.5, 12.0, 11.166666666666666)","(91.0, 320.0, 224.0)","(5.5, 8.6, 7.816666666666667)"
09-01-2023 17:57:00.905330,"(2.0, 2.34, 2.353684210526316)","(101.0, 470.0, 433.33333333333337)","(3.0, 3.8, 3.695)","(9.0, 13.5, 12.403225806451612)","(8.5, 12.0, 11.162162162162161)","(91.0, 320.0, 245.71428571428572)","(5.5, 8.4, 7.530434782608696)"
09-01-2023 17:57:02.039465,"(2.0, 2.42, 2.3821052631578947)","(101.0, 460.0, 433.33333333333337)","(3.0, 3.8, 3.695)","(9.0, 13.5, 12.403225806451612)","(8.5, 12.0, 11.466666666666667)","(91.0, 310.0, 245.71428571428572)","(5.5, 8.4, 7.88)"
09-01-2023 17:57:03.360689,"(2.0, 2.42, 2.4006451612903223)","(101.0, 460.0, 370.0)","(3.0, 3.8, 3.6416666666666666)","(9.0, 13.5, 12.352941176470589)","(8.5, 11.5, 11.466666666666667)","(91.0, 310.0, 220.0)","(5.5, 8.2, 7.5600000000000005)"
09-01-2023 17:57:04.643378,"(2.0, 2.42, 2.4125925925925924)","(101.0, 460.0, 390.0)","(3.0, 3.8, 3.6416666666666666)","(9.0, 13.5, 12.061538461538461)","(8.5, 11.5, 11.48076923076923)","(91.0, 310.0, 220.0)","(5.5, 8.2, 7.5600000000000005)"
09-01-2023 17:57:05.952798,"(2.0, 2.44, 2.427142857142857)","(101.0, 460.0, 390.0)","(3.0, 3.8, 3.5934782608695652)","(9.0, 13.0, 12.061538461538461)","(8.5, 12.0, 11.547169811320755)","(91.0, 310.0, 213.57142857142856)","(5.5, 8.2, 7.5600000000000005)"
09-01-2023 17:57:07.249638,"(2.0, 2.46, 2.4591780821917806)","(101.0, 460.0, 390.0)","(3.0, 3.8, 3.5934782608695652)","(9.0, 13.0, 11.868421052631579)","(8.5, 12.0, 11.425)","(91.0, 310.0, 175.0)","(5.5, 8.2, 7.7555555555555555)"
09-01-2023 17:57:08.434437,"(2.0, 2.46, 2.4591549295774646)","(101.0, 460.0, 381.25)","(3.0, 3.75, 3.625)","(9.0, 12.5, 11.978260869565217)","(8.5, 12.0, 11.425)","(91.0, 310.0, 187.27272727272728)","(5.5, 8.2, 7.7272727272727275)"
09-01-2023 17:57:09.664539,"(2.0, 2.46, 2.4591525423728813)","(101.0, 460.0, 440.9090909090909)","(3.0, 3.7, 3.596875)","(9.0, 12.5, 11.558823529411764)","(8.5, 12.0, 11.425)","(91.0, 310.0, 187.27272727272728)","(5.5, 8.2, 7.784)"
09-01-2023 17:57:10.844443,"(2.0, 2.46, 2.4591525423728813)","(101.0, 450.0, 250.0)","(3.0, 3.7, 3.596875)","(9.0, 12.5, 11.525)","(8.5, 12.0, 11.425)","(91.0, 310.0, 187.27272727272728)","(5.5, 8.2, 7.784)"
09-01-2023 17:57:12.023231,"(2.0, 2.46, 2.4544444444444444)","(101.0, 250.0, 247.33333333333331)","(3.0, 3.7, 3.596875)","(9.0, 12.0, 11.729166666666666)","(8.5, 12.0, 11.425)","(91.0, 310.0, 184.0)","(5.5, 8.2, 7.784)"
09-01-2023 17:57:13.130481,"(2.0, 2.46, 2.4545454545454546)","(101.0, 460.0, 370.0)","(3.0, 3.75, 3.6055555555555556)","(9.0, 12.0, 11.458333333333334)","(8.5, 12.0, 11.425)","(91.0, 310.0, 184.0)","(5.5, 8.2, 7.778947368421052)"
09-01-2023 17:57:14.162158,"(2.0, 2.46, 2.4509090909090907)","(101.0, 440.0, 394.0)","(3.0, 3.75, 3.65)","(9.0, 12.0, 11.458333333333334)","(8.5, 12.0, 11.425)","(91.0, 310.0, 183.0)","(5.5, 8.0, 7.771428571428571)"
09-01-2023 17:57:15.284596,"(2.0, 2.46, 2.453939393939394)","(101.0, 440.0, 336.8965517241379)","(3.0, 3.75, 3.65)","(9.0, 12.0, 11.458333333333334)","(8.5, 12.0, 11.425)","(91.0, 300.0, 192.0)","(5.5, 8.0, 7.644444444444444)"
09-01-2023 17:57:16.390385,"(2.0, 2.46, 2.453939393939394)","(101.0, 440.0, 336.8965517241379)","(3.0, 3.6, 3.6375)","(9.0, 12.0, 11.518518518518519)","(8.5, 12.0, 11.491071428571429)","(91.0, 280.0, 203.33333333333334)","(5.5, 8.0, 7.644444444444444)"
