,Bronze Lady,Lucky Lockett,Hallelujah Baby,Get My Point,Shes Fancy Like,A Rousing Babe,Hot Link,Raucous Tizzy,Standforgrit,Mo Town Gal
07-01-2023 09:41:30.740678,"(13.0, 21.0, 19.055555555555557)","(7.5, 8.0, 7.466666666666667)","(11.0, 17.5, 16.1875)","(3.7, 4.4, 4.329464285714286)","(17.0, 27.0, 25.6)","(3.5, 4.3, 4.151282051282051)","(11.0, 19.0, 18.0)","(17.0, 70.0, 37.75)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.08)"
07-01-2023 09:41:32.126740,"(13.0, 21.0, 19.055555555555557)","(7.5, 8.0, 7.466666666666667)","(11.0, 17.5, 16.1875)","(3.7, 4.4, 4.329464285714286)","(17.0, 27.0, 25.6)","(3.5, 4.3, 4.151282051282051)","(11.0, 19.0, 17.833333333333332)","(17.0, 70.0, 37.75)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.08)"
07-01-2023 09:41:33.493029,"(13.0, 21.0, 19.055555555555557)","(7.5, 8.0, 7.466666666666667)","(11.0, 17.5, 16.1875)","(3.7, 4.4, 4.326168224299066)","(17.0, 27.0, 25.6)","(3.5, 4.3, 4.151282051282051)","(11.0, 19.0, 17.833333333333332)","(17.0, 70.0, 37.75)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.08)"
07-01-2023 09:41:34.875255,"(13.0, 21.0, 19.055555555555557)","(7.5, 8.0, 7.466666666666667)","(11.0, 17.5, 16.1875)","(3.7, 4.4, 4.326168224299066)","(17.0, 27.0, 26.22222222222222)","(3.5, 4.3, 4.145098039215687)","(11.0, 19.0, 17.833333333333332)","(17.0, 70.0, 37.75)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.08)"
07-01-2023 09:41:36.210865,"(13.0, 21.0, 19.055555555555557)","(7.5, 8.0, 7.466666666666667)","(11.0, 17.5, 16.1875)","(3.7, 4.4, 4.325454545454545)","(17.0, 27.0, 26.142857142857142)","(3.5, 4.2, 4.145098039215687)","(11.0, 19.0, 17.833333333333332)","(17.0, 70.0, 61.6)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.08)"
07-01-2023 09:41:37.597351,"(13.0, 21.0, 19.055555555555557)","(7.5, 8.0, 7.466666666666667)","(11.0, 17.5, 16.1875)","(3.7, 4.4, 4.325454545454545)","(17.0, 27.0, 26.142857142857142)","(3.5, 4.2, 4.160869565217391)","(11.0, 19.0, 17.833333333333332)","(17.0, 70.0, 55.66666666666667)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.08)"
07-01-2023 09:41:38.921812,"(13.0, 21.0, 19.055555555555557)","(7.5, 8.0, 7.5)","(11.0, 17.5, 16.1875)","(3.7, 4.4, 4.325454545454545)","(17.0, 27.0, 25.333333333333332)","(3.5, 4.2, 4.257894736842105)","(11.0, 19.0, 17.5)","(17.0, 70.0, 55.66666666666667)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.10909090909091)"
07-01-2023 09:41:40.327117,"(13.0, 21.0, 19.055555555555557)","(7.5, 8.0, 7.6000000000000005)","(11.0, 17.5, 16.1875)","(3.7, 4.4, 4.325454545454545)","(17.0, 27.0, 25.333333333333332)","(3.5, 4.3, 4.261904761904762)","(11.0, 19.0, 17.5)","(17.0, 70.0, 55.66666666666667)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.10909090909091)"
07-01-2023 09:41:41.726495,"(13.0, 21.0, 19.055555555555557)","(7.5, 8.0, 7.6000000000000005)","(11.0, 17.5, 16.1875)","(3.7, 4.4, 4.325454545454545)","(17.0, 27.0, 25.333333333333332)","(3.5, 4.3, 4.261904761904762)","(11.0, 19.0, 17.5)","(18.0, 70.0, 55.66666666666667)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.10909090909091)"
07-01-2023 09:41:43.098951,"(13.0, 21.0, 19.055555555555557)","(7.0, 8.0, 7.6000000000000005)","(11.0, 17.5, 16.1875)","(3.7, 4.4, 4.325454545454545)","(17.0, 27.0, 23.11111111111111)","(3.5, 4.3, 4.278947368421052)","(11.0, 19.0, 17.5)","(18.0, 70.0, 55.66666666666667)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.10909090909091)"
07-01-2023 09:41:44.590269,"(13.0, 21.0, 19.055555555555557)","(7.0, 8.0, 7.6000000000000005)","(11.0, 17.5, 16.1875)","(3.7, 4.4, 4.325454545454545)","(17.0, 27.0, 23.11111111111111)","(3.5, 4.3, 4.278947368421052)","(11.0, 19.0, 17.5)","(18.0, 70.0, 55.66666666666667)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.10909090909091)"
07-01-2023 09:41:46.018896,"(13.0, 21.0, 19.055555555555557)","(7.0, 8.0, 7.6000000000000005)","(12.0, 17.5, 16.1875)","(3.7, 4.4, 4.325454545454545)","(17.0, 27.0, 24.083333333333336)","(3.5, 4.3, 4.278947368421052)","(11.0, 19.0, 17.5)","(19.0, 70.0, 55.33333333333333)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.10909090909091)"
07-01-2023 09:41:47.415769,"(13.0, 21.0, 19.055555555555557)","(7.0, 8.0, 7.6000000000000005)","(12.0, 17.5, 16.1875)","(3.7, 4.4, 4.325454545454545)","(17.0, 27.0, 24.083333333333336)","(3.5, 4.3, 4.278947368421052)","(11.0, 19.0, 17.5)","(19.0, 70.0, 59.25)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.10909090909091)"
07-01-2023 09:41:48.877670,"(13.0, 21.0, 19.055555555555557)","(7.0, 8.0, 7.6000000000000005)","(12.0, 17.5, 16.1875)","(3.7, 4.4, 4.325454545454545)","(17.0, 27.0, 24.083333333333336)","(3.5, 4.3, 4.278947368421052)","(11.0, 19.0, 17.5)","(19.0, 70.0, 56.0)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.10909090909091)"
07-01-2023 09:41:50.357242,"(13.0, 21.0, 19.055555555555557)","(7.0, 8.0, 7.6000000000000005)","(12.0, 17.5, 16.1875)","(3.7, 4.4, 4.325454545454545)","(17.0, 27.0, 24.083333333333336)","(3.5, 4.3, 4.278947368421052)","(11.0, 19.0, 17.5)","(19.0, 70.0, 56.0)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.10909090909091)"
07-01-2023 09:41:51.836959,"(13.0, 21.0, 19.055555555555557)","(7.0, 8.0, 7.6000000000000005)","(12.0, 17.5, 16.1875)","(3.7, 4.4, 4.325454545454545)","(17.0, 27.0, 24.083333333333336)","(3.5, 4.3, 4.278947368421052)","(11.0, 19.0, 17.5)","(19.0, 70.0, 56.0)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.10909090909091)"
07-01-2023 09:41:53.264797,"(13.0, 21.0, 19.055555555555557)","(7.0, 8.0, 7.6000000000000005)","(12.0, 17.5, 16.1875)","(3.7, 4.4, 4.325454545454545)","(17.0, 27.0, 24.083333333333336)","(3.5, 4.3, 4.278947368421052)","(11.0, 19.0, 17.5)","(19.0, 70.0, 56.0)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.10909090909091)"
07-01-2023 09:41:54.639374,"(13.0, 21.0, 19.055555555555557)","(7.0, 8.0, 7.6000000000000005)","(12.0, 17.5, 16.1875)","(3.7, 4.4, 4.325454545454545)","(17.0, 27.0, 24.083333333333336)","(3.5, 4.3, 4.233333333333333)","(11.0, 19.0, 17.5)","(19.0, 70.0, 56.0)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.10909090909091)"
07-01-2023 09:41:56.190095,"(13.0, 21.0, 19.055555555555557)","(7.0, 8.0, 7.6000000000000005)","(12.0, 17.5, 16.1875)","(3.7, 4.4, 4.325454545454545)","(17.0, 36.0, 33.27272727272727)","(3.5, 4.3, 4.231578947368421)","(11.0, 19.0, 17.5)","(19.0, 70.0, 56.0)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.10909090909091)"
07-01-2023 09:41:57.680560,"(13.0, 21.0, 19.055555555555557)","(7.0, 8.0, 7.566666666666666)","(12.0, 17.5, 16.1875)","(3.7, 4.4, 4.325454545454545)","(17.0, 36.0, 33.27272727272727)","(3.5, 4.3, 4.231578947368421)","(11.0, 19.0, 17.5)","(19.0, 70.0, 56.0)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.10909090909091)"
07-01-2023 09:41:59.120448,"(13.0, 21.0, 19.055555555555557)","(7.0, 7.8, 7.566666666666666)","(12.0, 17.5, 16.1875)","(3.7, 4.4, 4.325454545454545)","(17.0, 36.0, 28.0)","(3.5, 4.3, 4.231578947368421)","(11.0, 19.0, 17.5)","(19.0, 70.0, 37.25)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.10909090909091)"
07-01-2023 09:42:00.492531,"(13.0, 21.0, 19.055555555555557)","(7.0, 7.8, 7.566666666666666)","(12.0, 17.5, 16.1875)","(3.7, 4.4, 4.325454545454545)","(17.0, 34.0, 25.333333333333332)","(3.5, 4.3, 4.231578947368421)","(11.0, 19.0, 17.5)","(19.0, 65.0, 32.42857142857143)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.10909090909091)"
07-01-2023 09:42:01.887625,"(13.0, 21.0, 19.055555555555557)","(7.0, 7.8, 7.5200000000000005)","(12.0, 17.5, 16.1875)","(3.7, 4.4, 4.325454545454545)","(17.0, 32.0, 25.333333333333332)","(3.5, 4.3, 4.231578947368421)","(11.0, 19.0, 17.5)","(19.0, 65.0, 32.42857142857143)","(14.0, 20.0, 19.384615384615383)","(7.0, 9.4, 9.10909090909091)"
07-01-2023 09:42:03.373963,"(13.0, 21.0, 19.055555555555557)","(7.0, 7.8, 7.5200000000000005)","(12.0, 17.5, 16.75)","(3.7, 4.4, 4.325454545454545)","(17.0, 32.0, 27.555555555555557)","(3.5, 4.3, 4.231578947368421)","(11.0, 19.0, 17.5)","(19.0, 65.0, 33.333333333333336)","(14.0, 20.0, 18.333333333333332)","(7.0, 9.4, 9.051851851851852)"
07-01-2023 09:42:04.866569,"(13.0, 21.0, 19.055555555555557)","(7.0, 7.8, 7.5200000000000005)","(12.0, 17.5, 16.916666666666668)","(3.7, 4.4, 4.325454545454545)","(17.0, 32.0, 27.555555555555557)","(3.5, 4.3, 4.231578947368421)","(11.0, 19.0, 17.5)","(19.0, 65.0, 33.333333333333336)","(14.0, 19.0, 18.333333333333332)","(7.0, 9.2, 9.051851851851852)"
07-01-2023 09:42:06.350769,"(13.0, 21.0, 19.055555555555557)","(7.0, 7.8, 7.5200000000000005)","(12.0, 17.5, 16.916666666666668)","(3.7, 4.4, 4.325454545454545)","(17.0, 32.0, 27.714285714285715)","(3.5, 4.3, 4.231578947368421)","(11.0, 19.0, 17.5)","(19.0, 65.0, 33.333333333333336)","(14.0, 19.0, 18.333333333333332)","(7.0, 9.2, 9.051851851851852)"
07-01-2023 09:42:07.888100,"(13.0, 21.0, 19.055555555555557)","(7.0, 7.8, 7.4750000000000005)","(12.0, 17.5, 16.916666666666668)","(3.7, 4.4, 4.286315789473685)","(17.0, 30.0, 27.714285714285715)","(3.5, 4.3, 4.22972972972973)","(11.0, 19.0, 17.5)","(19.0, 65.0, 33.333333333333336)","(14.0, 19.0, 18.333333333333332)","(7.0, 9.2, 9.051851851851852)"
07-01-2023 09:42:09.308596,"(13.0, 21.0, 19.055555555555557)","(7.0, 7.8, 7.4750000000000005)","(12.0, 17.5, 16.916666666666668)","(3.7, 4.4, 4.286315789473685)","(17.0, 30.0, 26.0)","(3.5, 4.3, 4.22972972972973)","(11.0, 19.0, 17.5)","(19.0, 65.0, 44.44444444444444)","(14.0, 19.0, 18.333333333333332)","(7.0, 9.2, 9.051851851851852)"
07-01-2023 09:42:10.744200,"(13.0, 21.0, 19.055555555555557)","(7.0, 7.8, 7.4750000000000005)","(12.0, 17.5, 16.916666666666668)","(3.7, 4.4, 4.286315789473685)","(17.0, 30.0, 27.714285714285715)","(3.5, 4.3, 4.22972972972973)","(11.0, 19.0, 17.5)","(19.0, 65.0, 44.44444444444444)","(14.0, 19.0, 18.333333333333332)","(7.0, 9.2, 9.051851851851852)"
07-01-2023 09:42:12.131061,"(13.0, 21.0, 19.055555555555557)","(7.0, 7.8, 7.4750000000000005)","(12.0, 17.5, 16.916666666666668)","(3.7, 4.4, 4.286315789473685)","(17.0, 30.0, 27.714285714285715)","(3.5, 4.3, 4.22972972972973)","(11.0, 19.0, 17.5)","(19.0, 65.0, 44.44444444444444)","(14.0, 19.0, 18.333333333333332)","(7.0, 9.2, 9.051851851851852)"
07-01-2023 09:42:13.528144,"(13.0, 21.0, 19.055555555555557)","(7.0, 7.8, 7.4750000000000005)","(12.0, 17.5, 16.916666666666668)","(3.7, 4.4, 4.286315789473685)","(17.0, 30.0, 27.714285714285715)","(3.5, 4.3, 4.22972972972973)","(11.0, 19.0, 17.5)","(19.0, 65.0, 42.8)","(14.0, 19.0, 18.333333333333332)","(7.0, 9.2, 9.051851851851852)"
07-01-2023 09:42:14.828018,"(13.0, 21.0, 19.055555555555557)","(7.0, 7.8, 7.4750000000000005)","(12.0, 17.5, 16.916666666666668)","(3.7, 4.4, 4.286315789473685)","(17.0, 30.0, 27.0)","(3.5, 4.3, 4.22972972972973)","(11.0, 19.0, 17.5)","(19.0, 65.0, 42.8)","(14.0, 19.0, 18.333333333333332)","(7.0, 9.2, 9.051851851851852)"
07-01-2023 09:42:16.199715,"(13.0, 21.0, 19.055555555555557)","(7.0, 7.8, 7.4750000000000005)","(12.0, 17.5, 17.043478260869566)","(3.7, 4.4, 4.286315789473685)","(17.0, 30.0, 25.2)","(3.5, 4.3, 4.22972972972973)","(11.0, 19.0, 17.5)","(19.0, 65.0, 33.5)","(14.0, 19.0, 18.272727272727273)","(7.0, 9.2, 9.051851851851852)"
07-01-2023 09:42:17.729488,"(13.0, 21.0, 19.055555555555557)","(7.0, 7.8, 7.4750000000000005)","(12.0, 17.5, 17.043478260869566)","(3.7, 4.4, 4.286315789473685)","(17.0, 30.0, 26.0)","(3.5, 4.3, 4.22972972972973)","(11.0, 19.0, 17.5)","(19.0, 65.0, 33.5)","(14.0, 19.0, 18.272727272727273)","(7.0, 9.2, 9.051851851851852)"
07-01-2023 09:42:19.205061,"(13.0, 21.0, 19.055555555555557)","(7.0, 7.8, 7.4750000000000005)","(12.0, 17.5, 17.043478260869566)","(3.7, 4.4, 4.293181818181818)","(17.0, 30.0, 26.0)","(3.5, 4.3, 4.221212121212121)","(11.0, 19.0, 17.5)","(19.0, 65.0, 33.5)","(14.0, 19.0, 18.272727272727273)","(7.0, 9.2, 9.04)"
07-01-2023 09:42:20.730377,"(13.0, 21.0, 19.055555555555557)","(7.0, 7.8, 7.177777777777778)","(12.0, 17.5, 17.043478260869566)","(3.7, 4.3, 4.293023255813953)","(17.0, 30.0, 26.88888888888889)","(3.5, 4.3, 4.221212121212121)","(11.0, 19.0, 17.5)","(19.0, 65.0, 33.5)","(14.0, 19.0, 18.272727272727273)","(7.0, 9.2, 9.04)"
07-01-2023 09:42:22.115412,"(13.0, 21.0, 19.5)","(7.0, 7.8, 7.4)","(12.0, 17.5, 17.043478260869566)","(3.7, 4.3, 4.293023255813953)","(17.0, 30.0, 28.0)","(3.5, 4.3, 4.221212121212121)","(11.0, 19.0, 18.0)","(19.0, 65.0, 41.0)","(14.0, 19.0, 18.272727272727273)","(7.0, 9.2, 9.04)"
07-01-2023 09:42:23.507796,"(13.0, 21.0, 19.0)","(7.0, 7.6, 7.4)","(12.0, 17.5, 17.043478260869566)","(3.7, 4.3, 4.293023255813953)","(17.0, 30.0, 28.0)","(3.5, 4.3, 4.221212121212121)","(11.0, 20.0, 19.2)","(19.0, 65.0, 41.0)","(14.0, 19.0, 18.272727272727273)","(7.0, 9.2, 9.060869565217391)"
07-01-2023 09:42:24.862889,"(13.0, 22.0, 19.0)","(7.0, 7.6, 7.4)","(12.0, 17.5, 17.043478260869566)","(3.7, 4.3, 4.293023255813953)","(17.0, 30.0, 26.0)","(3.5, 4.3, 4.221212121212121)","(11.0, 20.0, 19.2)","(19.0, 65.0, 53.33333333333333)","(14.0, 19.0, 18.272727272727273)","(7.0, 9.2, 9.060869565217391)"
07-01-2023 09:42:26.286826,"(13.0, 22.0, 19.666666666666668)","(7.0, 7.6, 7.4)","(12.0, 17.5, 16.916666666666668)","(3.7, 4.3, 4.293023255813953)","(17.0, 32.0, 28.4)","(3.5, 4.3, 4.221212121212121)","(11.0, 20.0, 20.0)","(19.0, 65.0, 41.0)","(14.0, 19.0, 18.272727272727273)","(7.0, 9.2, 9.060869565217391)"
07-01-2023 09:42:27.711318,"(13.0, 22.0, 19.0)","(7.0, 7.8, 7.177777777777778)","(12.0, 17.5, 16.916666666666668)","(3.7, 4.3, 4.293023255813953)","(17.0, 30.0, 28.4)","(3.5, 4.3, 4.221212121212121)","(11.0, 21.0, 19.833333333333332)","(19.0, 65.0, 41.0)","(14.0, 19.0, 18.272727272727273)","(7.0, 9.2, 9.060869565217391)"
07-01-2023 09:42:29.159261,"(13.0, 22.0, 19.666666666666668)","(7.0, 7.6, 7.133333333333333)","(12.0, 17.5, 16.916666666666668)","(3.7, 4.3, 4.278260869565218)","(17.0, 30.0, 27.333333333333332)","(3.5, 4.3, 4.221212121212121)","(11.0, 21.0, 19.833333333333332)","(19.0, 65.0, 41.0)","(14.0, 19.0, 18.272727272727273)","(7.0, 9.2, 9.04)"
07-01-2023 09:42:30.562095,"(13.0, 22.0, 19.0)","(7.0, 7.6, 7.133333333333333)","(12.0, 17.5, 16.916666666666668)","(3.7, 4.4, 4.278260869565218)","(17.0, 30.0, 27.333333333333332)","(3.5, 4.3, 4.196774193548387)","(11.0, 21.0, 19.166666666666668)","(19.0, 65.0, 42.666666666666664)","(14.0, 19.0, 18.272727272727273)","(7.0, 9.2, 9.04)"
07-01-2023 09:42:31.958855,"(13.0, 22.0, 19.866666666666667)","(7.0, 7.6, 6.977777777777778)","(12.0, 17.5, 16.916666666666668)","(3.7, 4.4, 4.278260869565218)","(17.0, 30.0, 28.0)","(3.5, 4.3, 4.196774193548387)","(11.0, 20.0, 19.166666666666668)","(19.0, 70.0, 55.0)","(14.0, 19.0, 18.272727272727273)","(7.0, 9.2, 9.04)"
07-01-2023 09:42:33.429317,"(13.0, 22.0, 19.666666666666668)","(7.0, 7.2, 6.8533333333333335)","(12.0, 17.5, 16.916666666666668)","(3.7, 4.4, 4.278260869565218)","(17.0, 30.0, 28.0)","(3.5, 4.3, 4.196774193548387)","(11.0, 20.0, 19.166666666666668)","(19.0, 70.0, 55.66666666666667)","(14.0, 19.0, 18.272727272727273)","(7.0, 9.2, 9.04)"
07-01-2023 09:42:34.831623,"(13.0, 22.0, 19.666666666666668)","(7.0, 7.2, 6.845714285714285)","(12.0, 17.5, 16.916666666666668)","(3.7, 4.4, 4.278260869565218)","(17.0, 30.0, 28.0)","(3.5, 4.3, 4.2555555555555555)","(11.0, 20.0, 19.166666666666668)","(19.0, 70.0, 61.6)","(14.0, 19.0, 18.272727272727273)","(7.0, 9.2, 9.04)"
07-01-2023 09:42:36.162504,"(13.0, 22.0, 19.666666666666668)","(7.0, 7.2, 6.845714285714285)","(12.0, 17.5, 16.916666666666668)","(3.7, 4.4, 4.278260869565218)","(17.0, 30.0, 23.666666666666668)","(3.5, 4.3, 4.264705882352941)","(11.0, 20.0, 20.5)","(19.0, 70.0, 62.5)","(14.0, 19.0, 18.272727272727273)","(7.0, 9.2, 9.254545454545454)"
07-01-2023 09:42:37.546468,"(13.0, 22.0, 19.0)","(7.0, 7.2, 6.845714285714285)","(12.0, 17.5, 16.545454545454547)","(3.7, 4.4, 4.278260869565218)","(17.0, 32.0, 25.333333333333332)","(3.5, 4.3, 4.264705882352941)","(11.0, 22.0, 20.8)","(19.0, 70.0, 55.66666666666667)","(14.0, 19.0, 19.25)","(7.0, 9.6, 9.254545454545454)"
07-01-2023 09:42:39.057368,"(13.0, 22.0, 19.0)","(7.0, 7.2, 6.845714285714285)","(12.0, 17.5, 16.545454545454547)","(3.7, 4.4, 4.278260869565218)","(17.0, 32.0, 27.714285714285715)","(3.5, 4.3, 4.264705882352941)","(11.0, 22.0, 18.5)","(19.0, 70.0, 55.66666666666667)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.254545454545454)"
07-01-2023 09:42:40.551711,"(13.0, 22.0, 19.0)","(7.0, 7.2, 6.845714285714285)","(12.0, 17.5, 16.545454545454547)","(3.7, 4.4, 4.278260869565218)","(17.0, 30.0, 27.714285714285715)","(3.5, 4.3, 4.264705882352941)","(11.0, 21.0, 18.5)","(21.0, 70.0, 55.66666666666667)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.254545454545454)"
07-01-2023 09:42:42.016110,"(13.0, 22.0, 19.0)","(7.0, 7.2, 6.845714285714285)","(12.0, 17.5, 16.545454545454547)","(3.7, 4.4, 4.278260869565218)","(17.0, 30.0, 27.714285714285715)","(3.5, 4.3, 4.264705882352941)","(11.0, 21.0, 18.75)","(21.0, 70.0, 69.0)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.254545454545454)"
07-01-2023 09:42:43.399793,"(13.0, 22.0, 19.0)","(7.0, 7.2, 6.845714285714285)","(12.0, 17.5, 16.1875)","(3.7, 4.4, 4.278260869565218)","(17.0, 30.0, 27.0)","(3.5, 4.3, 4.3694444444444445)","(11.0, 21.0, 17.666666666666668)","(21.0, 90.0, 69.0)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.254545454545454)"
07-01-2023 09:42:44.751870,"(13.0, 22.0, 19.0)","(7.0, 7.2, 6.845714285714285)","(12.0, 17.5, 16.1875)","(3.7, 4.4, 4.278260869565218)","(17.0, 30.0, 24.1875)","(3.5, 4.4, 4.367)","(11.0, 21.0, 18.5)","(21.0, 90.0, 50.2)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.254545454545454)"
07-01-2023 09:42:46.184102,"(13.0, 21.0, 19.0)","(7.0, 7.2, 6.845714285714285)","(12.0, 17.5, 16.1875)","(3.7, 4.4, 4.216393442622951)","(17.0, 29.0, 23.555555555555557)","(3.5, 4.4, 4.367)","(11.0, 21.0, 18.5)","(21.0, 85.0, 60.142857142857146)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.254545454545454)"
07-01-2023 09:42:47.630205,"(13.0, 22.0, 18.9)","(7.0, 7.2, 6.845714285714285)","(12.0, 17.5, 16.1875)","(3.7, 4.4, 4.216393442622951)","(17.0, 29.0, 23.555555555555557)","(3.5, 4.4, 4.372033898305085)","(11.0, 21.0, 18.5)","(21.0, 85.0, 48.09090909090909)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.254545454545454)"
07-01-2023 09:42:49.067541,"(13.0, 21.0, 18.9)","(7.0, 7.2, 6.845714285714285)","(12.0, 17.5, 16.1875)","(3.7, 4.4, 4.216393442622951)","(17.0, 29.0, 23.555555555555557)","(3.5, 4.4, 4.372033898305085)","(11.0, 21.0, 18.5)","(21.0, 85.0, 48.09090909090909)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.254545454545454)"
07-01-2023 09:42:50.716058,"(13.0, 21.0, 18.9)","(7.0, 7.2, 6.845714285714285)","(12.0, 17.5, 16.1875)","(3.7, 4.4, 4.322935779816514)","(17.0, 29.0, 23.555555555555557)","(3.5, 4.4, 4.372033898305085)","(11.0, 21.0, 18.5)","(21.0, 85.0, 48.09090909090909)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.254545454545454)"
07-01-2023 09:42:52.336388,"(13.0, 21.0, 18.9)","(7.0, 7.2, 6.845714285714285)","(12.0, 17.5, 16.1875)","(3.7, 4.4, 4.322935779816514)","(17.0, 29.0, 23.555555555555557)","(3.5, 4.4, 4.373600000000001)","(11.0, 21.0, 18.5)","(21.0, 85.0, 48.09090909090909)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.254545454545454)"
07-01-2023 09:42:53.925669,"(13.0, 21.0, 18.9)","(7.0, 7.2, 6.845714285714285)","(12.0, 17.5, 16.1875)","(3.7, 4.4, 4.2303030303030305)","(17.0, 29.0, 23.555555555555557)","(3.5, 4.4, 4.373600000000001)","(11.0, 21.0, 18.5)","(21.0, 85.0, 48.09090909090909)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.254545454545454)"
07-01-2023 09:42:55.485802,"(13.0, 21.0, 18.9)","(7.0, 7.2, 6.845714285714285)","(12.0, 17.5, 16.625)","(3.7, 4.4, 4.2303030303030305)","(17.0, 29.0, 23.555555555555557)","(3.5, 4.4, 4.342105263157895)","(11.0, 21.0, 18.5)","(21.0, 85.0, 46.33333333333333)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.254545454545454)"
07-01-2023 09:42:56.996958,"(13.0, 21.0, 18.9)","(7.0, 7.2, 6.845714285714285)","(12.0, 17.5, 16.625)","(3.7, 4.4, 4.2303030303030305)","(17.0, 29.0, 23.555555555555557)","(3.5, 4.4, 4.3)","(11.0, 21.0, 18.5)","(21.0, 85.0, 46.33333333333333)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.254545454545454)"
07-01-2023 09:42:58.523745,"(13.0, 21.0, 18.9)","(7.0, 7.2, 6.859259259259259)","(12.0, 17.5, 16.625)","(3.7, 4.4, 4.2303030303030305)","(17.0, 29.0, 23.555555555555557)","(3.5, 4.3, 4.295833333333333)","(11.0, 21.0, 18.5)","(21.0, 85.0, 46.33333333333333)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.254545454545454)"
07-01-2023 09:43:00.065744,"(13.0, 21.0, 18.9)","(7.0, 7.2, 6.859259259259259)","(12.0, 17.5, 16.625)","(3.7, 4.4, 4.30344827586207)","(17.0, 29.0, 23.555555555555557)","(3.5, 4.3, 4.295833333333333)","(11.0, 21.0, 18.5)","(21.0, 85.0, 46.33333333333333)","(14.0, 20.0, 19.25)","(7.0, 9.6, 9.254545454545454)"
07-01-2023 09:43:01.577350,"(13.0, 21.0, 18.9)","(7.0, 7.2, 6.859259259259259)","(12.0, 17.5, 16.625)","(3.7, 4.4, 4.30344827586207)","(17.0, 29.0, 23.555555555555557)","(3.5, 4.3, 4.295833333333333)","(11.0, 21.0, 18.5)","(21.0, 85.0, 39.888888888888886)","(14.0, 20.0, 19.46153846153846)","(7.0, 9.6, 9.254545454545454)"
07-01-2023 09:43:03.104113,"(13.0, 21.0, 19.0)","(7.0, 7.2, 6.859259259259259)","(12.0, 17.5, 16.625)","(3.7, 4.4, 4.30344827586207)","(17.0, 29.0, 23.555555555555557)","(3.5, 4.3, 4.295833333333333)","(11.0, 21.0, 18.77777777777778)","(21.0, 85.0, 39.888888888888886)","(14.0, 21.0, 19.46153846153846)","(7.0, 9.6, 9.254545454545454)"
07-01-2023 09:43:04.536667,"(13.0, 21.0, 19.0)","(7.0, 7.2, 6.859259259259259)","(12.0, 17.5, 16.625)","(3.7, 4.4, 4.30344827586207)","(17.0, 29.0, 23.555555555555557)","(3.5, 4.3, 4.295833333333333)","(11.0, 21.0, 18.0)","(21.0, 85.0, 48.72727272727273)","(14.0, 21.0, 19.4)","(7.0, 9.6, 9.254545454545454)"
07-01-2023 09:43:05.960741,"(13.0, 21.0, 19.0)","(7.0, 7.2, 6.859259259259259)","(12.0, 17.5, 16.625)","(3.7, 4.4, 4.30344827586207)","(17.0, 29.0, 23.555555555555557)","(3.5, 4.3, 4.295833333333333)","(11.0, 21.0, 18.0)","(21.0, 85.0, 55.0)","(14.0, 21.0, 19.4)","(7.0, 9.6, 9.254545454545454)"
