,Stoker Ace,Mister Hart,Onlysbest,Quick Step Nz,Magicol Ideal Nz,Arts Peregrine,Gabbys Sportstar,October Racketeer,Watchful Lady,Mighty George Nz
06-01-2023 15:34:49.855967,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:34:51.377960,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:34:52.655781,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:34:54.023153,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:34:55.367227,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:34:56.649879,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:34:58.036167,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:34:59.259437,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:00.477864,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:01.711818,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:02.834386,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:03.937824,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:05.041738,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:06.133488,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:07.313812,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:08.562712,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:09.714490,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:10.926697,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:12.379950,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:13.776175,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:14.981757,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:16.282329,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:17.617445,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:18.892261,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:20.409210,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:21.666068,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:22.806668,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:23.934727,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:25.179447,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:26.477215,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:27.854567,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:29.188772,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:30.400526,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:31.684356,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:32.982890,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:34.293964,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:35.627612,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:36.914508,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:38.206404,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:39.419705,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:40.753207,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:42.131337,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:43.318383,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:44.569889,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:45.849157,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:47.172383,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:48.481583,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:49.704502,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:50.941324,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:52.273186,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:53.552176,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:54.826639,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:56.163890,"(2.6, 3.25, 2.774)","(31.0, 80.0, 70.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:57.559126,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:58.784910,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 10.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:35:59.993694,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 17.0, 11.024999999999999)","(6.0, 99999, 99990)"
06-01-2023 15:36:01.218607,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 16.5, 11.024999999999999)","(6.0, 99999, 99990)"
06-01-2023 15:36:02.454392,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 16.5, 11.024999999999999)","(6.0, 99999, 99990)"
06-01-2023 15:36:03.662690,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 16.5, 11.024999999999999)","(6.0, 99999, 99990)"
06-01-2023 15:36:04.875761,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 16.5, 11.024999999999999)","(6.0, 99999, 99990)"
06-01-2023 15:36:06.358603,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 16.5, 11.024999999999999)","(6.0, 99999, 99990)"
06-01-2023 15:36:07.656303,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 16.5, 11.024999999999999)","(6.0, 99999, 99990)"
06-01-2023 15:36:08.956477,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 16.5, 11.024999999999999)","(6.0, 99999, 99990)"
06-01-2023 15:36:10.251219,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 16.5, 11.024999999999999)","(6.0, 99999, 99990)"
06-01-2023 15:36:11.463633,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 16.5, 11.024999999999999)","(6.0, 99999, 99990)"
06-01-2023 15:36:12.649948,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 16.5, 11.024999999999999)","(6.0, 99999, 99990)"
06-01-2023 15:36:14.028515,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 16.5, 11.024999999999999)","(6.0, 99999, 99990)"
06-01-2023 15:36:15.385144,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 16.5, 11.024999999999999)","(6.0, 99999, 99990)"
06-01-2023 15:36:16.645031,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 16.5, 11.024999999999999)","(6.0, 99999, 99990)"
06-01-2023 15:36:17.801630,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 16.5, 11.024999999999999)","(6.0, 99999, 99990)"
06-01-2023 15:36:19.033303,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 7.733333333333333)","(7.5, 16.5, 11.024999999999999)","(6.0, 99999, 99990)"
06-01-2023 15:36:20.294083,"(2.6, 3.25, 2.774)","(31.0, 80.0, 60.0)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.6, 8.0)","(7.5, 16.5, 11.024999999999999)","(6.0, 99999, 99990)"
06-01-2023 15:36:21.580604,"(2.6, 3.2, 2.8550000000000004)","(31.0, 75.0, 48.75)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.4, 8.0)","(7.5, 16.5, 11.024999999999999)","(6.0, 99999, 99990)"
06-01-2023 15:36:22.776801,"(2.6, 3.2, 2.8550000000000004)","(31.0, 75.0, 48.75)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.4, 8.0)","(7.5, 16.5, 11.024999999999999)","(6.0, 99999, 99990)"
06-01-2023 15:36:23.999118,"(2.6, 3.2, 2.8550000000000004)","(31.0, 75.0, 48.75)","(5.5, 9.0, 8.15)","(14.0, 99999, 99990)","(19.0, 99999, 99990)","(9.0, 18.5, 15.333333333333332)","(17.0, 36.0, 26.0)","(5.5, 9.4, 8.0)","(7.5, 16.5, 11.024999999999999)","(6.0, 99999, 99990)"
