,Samson Power,Lees Tiger,Bundy Prize,Cake Is Good,Repeat Dose,Antonios Pride
572,"[datetime.datetime(2022, 11, 28, 19, 49, 56, 701773), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 49, 56, 701773), 1.85, 2.12]","[datetime.datetime(2022, 11, 28, 19, 49, 56, 701773), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 49, 56, 701773), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 49, 56, 701773), 4.6, 8.8]","[datetime.datetime(2022, 11, 28, 19, 49, 56, 701773), 6.5, 12.5]"
573,"[datetime.datetime(2022, 11, 28, 19, 49, 57, 797923), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 49, 57, 797923), 1.85, 2.12]","[datetime.datetime(2022, 11, 28, 19, 49, 57, 797923), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 49, 57, 797923), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 49, 57, 797923), 4.6, 8.8]","[datetime.datetime(2022, 11, 28, 19, 49, 57, 797923), 6.5, 12.5]"
574,"[datetime.datetime(2022, 11, 28, 19, 49, 58, 901886), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 49, 58, 901886), 1.85, 2.12]","[datetime.datetime(2022, 11, 28, 19, 49, 58, 901886), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 49, 58, 901886), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 49, 58, 901886), 4.6, 8.8]","[datetime.datetime(2022, 11, 28, 19, 49, 58, 901886), 6.5, 12.5]"
575,"[datetime.datetime(2022, 11, 28, 19, 50, 0, 6490), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 6490), 1.85, 2.12]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 6490), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 6490), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 6490), 4.6, 8.8]","[datetime.datetime(2022, 11, 28, 19, 50, 0, 6490), 6.5, 12.5]"
576,"[datetime.datetime(2022, 11, 28, 19, 50, 1, 115427), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 115427), 1.85, 2.12]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 115427), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 115427), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 115427), 4.6, 8.8]","[datetime.datetime(2022, 11, 28, 19, 50, 1, 115427), 6.5, 12.5]"
577,"[datetime.datetime(2022, 11, 28, 19, 50, 2, 225805), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 225805), 1.85, 2.12]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 225805), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 225805), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 225805), 4.6, 8.8]","[datetime.datetime(2022, 11, 28, 19, 50, 2, 225805), 6.5, 12.5]"
578,"[datetime.datetime(2022, 11, 28, 19, 50, 3, 335901), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 335901), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 335901), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 335901), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 335901), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 50, 3, 335901), 6.5, 12.0]"
579,"[datetime.datetime(2022, 11, 28, 19, 50, 4, 452856), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 452856), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 452856), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 452856), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 452856), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 50, 4, 452856), 6.5, 12.0]"
580,"[datetime.datetime(2022, 11, 28, 19, 50, 5, 554152), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 19, 50, 5, 554152), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 19, 50, 5, 554152), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 5, 554152), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 5, 554152), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 50, 5, 554152), 6.5, 12.0]"
581,"[datetime.datetime(2022, 11, 28, 19, 50, 6, 658834), 4.8, 7.6]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 658834), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 658834), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 658834), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 658834), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 50, 6, 658834), 6.5, 12.0]"
582,"[datetime.datetime(2022, 11, 28, 19, 50, 7, 755810), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 755810), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 755810), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 755810), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 755810), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 50, 7, 755810), 6.5, 12.0]"
583,"[datetime.datetime(2022, 11, 28, 19, 50, 8, 853703), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 8, 853703), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 19, 50, 8, 853703), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 8, 853703), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 8, 853703), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 50, 8, 853703), 6.5, 12.0]"
584,"[datetime.datetime(2022, 11, 28, 19, 50, 9, 968658), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 968658), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 968658), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 968658), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 968658), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 50, 9, 968658), 6.5, 12.0]"
585,"[datetime.datetime(2022, 11, 28, 19, 50, 11, 67085), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 67085), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 67085), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 67085), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 67085), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 50, 11, 67085), 6.5, 12.0]"
586,"[datetime.datetime(2022, 11, 28, 19, 50, 12, 185485), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 12, 185485), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 12, 185485), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 12, 185485), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 12, 185485), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 50, 12, 185485), 6.5, 12.0]"
587,"[datetime.datetime(2022, 11, 28, 19, 50, 13, 305117), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 13, 305117), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 13, 305117), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 13, 305117), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 13, 305117), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 50, 13, 305117), 6.5, 12.0]"
588,"[datetime.datetime(2022, 11, 28, 19, 50, 14, 419544), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 14, 419544), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 14, 419544), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 14, 419544), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 14, 419544), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 50, 14, 419544), 6.5, 12.0]"
589,"[datetime.datetime(2022, 11, 28, 19, 50, 15, 552459), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 19, 50, 15, 552459), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 15, 552459), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 15, 552459), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 15, 552459), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 50, 15, 552459), 6.5, 12.0]"
590,"[datetime.datetime(2022, 11, 28, 19, 50, 16, 682533), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 19, 50, 16, 682533), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 16, 682533), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 16, 682533), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 16, 682533), 4.6, 8.6]","[datetime.datetime(2022, 11, 28, 19, 50, 16, 682533), 6.5, 12.0]"
591,"[datetime.datetime(2022, 11, 28, 19, 50, 17, 807457), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 19, 50, 17, 807457), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 17, 807457), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 17, 807457), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 17, 807457), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 17, 807457), 6.5, 12.0]"
592,"[datetime.datetime(2022, 11, 28, 19, 50, 18, 908628), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 19, 50, 18, 908628), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 18, 908628), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 18, 908628), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 18, 908628), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 18, 908628), 6.5, 12.0]"
593,"[datetime.datetime(2022, 11, 28, 19, 50, 20, 16450), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 19, 50, 20, 16450), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 20, 16450), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 20, 16450), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 20, 16450), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 20, 16450), 6.5, 12.0]"
594,"[datetime.datetime(2022, 11, 28, 19, 50, 21, 119000), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 19, 50, 21, 119000), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 21, 119000), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 21, 119000), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 21, 119000), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 21, 119000), 6.5, 12.0]"
595,"[datetime.datetime(2022, 11, 28, 19, 50, 22, 222724), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 19, 50, 22, 222724), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 22, 222724), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 22, 222724), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 22, 222724), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 22, 222724), 6.5, 12.0]"
596,"[datetime.datetime(2022, 11, 28, 19, 50, 23, 332562), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 19, 50, 23, 332562), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 23, 332562), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 23, 332562), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 23, 332562), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 23, 332562), 6.5, 12.0]"
597,"[datetime.datetime(2022, 11, 28, 19, 50, 24, 432518), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 24, 432518), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 24, 432518), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 24, 432518), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 24, 432518), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 24, 432518), 6.5, 12.0]"
598,"[datetime.datetime(2022, 11, 28, 19, 50, 25, 544621), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 25, 544621), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 25, 544621), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 25, 544621), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 25, 544621), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 25, 544621), 6.5, 12.0]"
599,"[datetime.datetime(2022, 11, 28, 19, 50, 26, 642993), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 26, 642993), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 26, 642993), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 26, 642993), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 26, 642993), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 26, 642993), 6.5, 12.0]"
600,"[datetime.datetime(2022, 11, 28, 19, 50, 27, 743417), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 27, 743417), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 27, 743417), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 27, 743417), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 27, 743417), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 27, 743417), 6.5, 12.0]"
601,"[datetime.datetime(2022, 11, 28, 19, 50, 28, 866475), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 28, 866475), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 28, 866475), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 28, 866475), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 28, 866475), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 28, 866475), 6.5, 12.0]"
602,"[datetime.datetime(2022, 11, 28, 19, 50, 29, 972210), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 29, 972210), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 29, 972210), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 29, 972210), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 29, 972210), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 29, 972210), 6.5, 12.0]"
603,"[datetime.datetime(2022, 11, 28, 19, 50, 31, 87516), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 31, 87516), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 31, 87516), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 31, 87516), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 31, 87516), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 31, 87516), 6.5, 12.0]"
604,"[datetime.datetime(2022, 11, 28, 19, 50, 32, 188362), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 32, 188362), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 32, 188362), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 32, 188362), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 32, 188362), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 32, 188362), 6.5, 12.0]"
605,"[datetime.datetime(2022, 11, 28, 19, 50, 33, 295123), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 33, 295123), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 33, 295123), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 33, 295123), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 33, 295123), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 33, 295123), 6.5, 12.0]"
606,"[datetime.datetime(2022, 11, 28, 19, 50, 34, 449226), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 34, 449226), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 34, 449226), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 34, 449226), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 34, 449226), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 34, 449226), 6.5, 12.0]"
607,"[datetime.datetime(2022, 11, 28, 19, 50, 35, 580663), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 35, 580663), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 35, 580663), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 35, 580663), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 35, 580663), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 35, 580663), 6.5, 12.0]"
608,"[datetime.datetime(2022, 11, 28, 19, 50, 36, 697559), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 36, 697559), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 36, 697559), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 36, 697559), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 36, 697559), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 36, 697559), 6.5, 12.0]"
609,"[datetime.datetime(2022, 11, 28, 19, 50, 37, 806688), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 37, 806688), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 37, 806688), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 37, 806688), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 37, 806688), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 37, 806688), 6.5, 12.0]"
610,"[datetime.datetime(2022, 11, 28, 19, 50, 38, 954185), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 38, 954185), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 38, 954185), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 38, 954185), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 38, 954185), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 38, 954185), 6.5, 12.0]"
611,"[datetime.datetime(2022, 11, 28, 19, 50, 40, 81535), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 40, 81535), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 40, 81535), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 40, 81535), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 40, 81535), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 40, 81535), 6.5, 12.0]"
612,"[datetime.datetime(2022, 11, 28, 19, 50, 41, 200305), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 41, 200305), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 41, 200305), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 41, 200305), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 41, 200305), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 41, 200305), 6.5, 12.0]"
613,"[datetime.datetime(2022, 11, 28, 19, 50, 42, 323223), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 42, 323223), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 42, 323223), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 42, 323223), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 42, 323223), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 42, 323223), 6.5, 12.0]"
614,"[datetime.datetime(2022, 11, 28, 19, 50, 43, 447026), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 43, 447026), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 43, 447026), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 43, 447026), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 43, 447026), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 43, 447026), 6.5, 12.0]"
615,"[datetime.datetime(2022, 11, 28, 19, 50, 44, 582902), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 44, 582902), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 44, 582902), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 44, 582902), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 44, 582902), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 44, 582902), 6.5, 12.0]"
616,"[datetime.datetime(2022, 11, 28, 19, 50, 45, 701431), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 45, 701431), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 45, 701431), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 45, 701431), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 45, 701431), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 45, 701431), 6.5, 12.0]"
617,"[datetime.datetime(2022, 11, 28, 19, 50, 46, 814302), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 46, 814302), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 46, 814302), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 46, 814302), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 46, 814302), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 46, 814302), 6.5, 12.0]"
618,"[datetime.datetime(2022, 11, 28, 19, 50, 47, 921438), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 47, 921438), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 47, 921438), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 47, 921438), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 47, 921438), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 47, 921438), 6.5, 12.0]"
619,"[datetime.datetime(2022, 11, 28, 19, 50, 49, 30183), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 19, 50, 49, 30183), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 49, 30183), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 49, 30183), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 49, 30183), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 49, 30183), 6.5, 12.0]"
620,"[datetime.datetime(2022, 11, 28, 19, 50, 50, 161552), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 19, 50, 50, 161552), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 50, 161552), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 50, 161552), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 50, 161552), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 50, 161552), 6.5, 12.0]"
621,"[datetime.datetime(2022, 11, 28, 19, 50, 51, 301368), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 19, 50, 51, 301368), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 51, 301368), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 51, 301368), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 51, 301368), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 51, 301368), 6.5, 12.0]"
622,"[datetime.datetime(2022, 11, 28, 19, 50, 52, 445316), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 19, 50, 52, 445316), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 52, 445316), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 52, 445316), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 52, 445316), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 52, 445316), 6.5, 12.0]"
623,"[datetime.datetime(2022, 11, 28, 19, 50, 53, 553791), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 19, 50, 53, 553791), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 53, 553791), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 53, 553791), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 53, 553791), 4.6, 9.2]","[datetime.datetime(2022, 11, 28, 19, 50, 53, 553791), 6.5, 12.0]"
624,"[datetime.datetime(2022, 11, 28, 19, 50, 54, 670042), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 19, 50, 54, 670042), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 54, 670042), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 54, 670042), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 50, 54, 670042), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 19, 50, 54, 670042), 6.5, 12.0]"
625,"[datetime.datetime(2022, 11, 28, 19, 50, 55, 823169), 4.8, 6.8]","[datetime.datetime(2022, 11, 28, 19, 50, 55, 823169), 1.85, 2.06]","[datetime.datetime(2022, 11, 28, 19, 50, 55, 823169), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 19, 50, 55, 823169), 15.0, 29.0]","[datetime.datetime(2022, 11, 28, 19, 50, 55, 823169), 4.6, 9.6]","[datetime.datetime(2022, 11, 28, 19, 50, 55, 823169), 6.5, 12.0]"
