,Not Today,Turbo Worm,Wonder Woolly,Japanese Black,Stay Humble,Kitty Keen
12-01-2023 15:28:47.396859,"(10.0, 28.0, 24.7)","(1.7, 1.93, 1.8277777777777777)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.35, 2.8633333333333333)"
12-01-2023 15:28:48.479127,"(10.0, 28.0, 24.7)","(1.7, 1.93, 1.8277777777777777)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.35, 2.8633333333333333)"
12-01-2023 15:28:49.473185,"(10.0, 28.0, 24.7)","(1.7, 1.93, 1.8277777777777777)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.35, 2.6946153846153846)"
12-01-2023 15:28:50.560620,"(10.0, 25.0, 22.3)","(1.7, 1.94, 1.8499999999999999)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.35, 2.6946153846153846)"
12-01-2023 15:28:51.620385,"(10.0, 25.0, 22.3)","(1.7, 1.94, 1.8499999999999999)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.35, 2.6946153846153846)"
12-01-2023 15:28:52.649164,"(10.0, 25.0, 22.3)","(1.7, 1.94, 1.8499999999999999)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.35, 2.6946153846153846)"
12-01-2023 15:28:53.738434,"(10.0, 25.0, 22.3)","(1.7, 1.94, 1.8499999999999999)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 26.166666666666664)","(15.0, 46.0, 31.5)","(2.6, 3.35, 2.876666666666667)"
12-01-2023 15:28:54.819117,"(10.0, 25.0, 22.3)","(1.7, 1.94, 1.8499999999999999)","(18.0, 70.0, 35.03846153846154)","(13.0, 32.0, 26.166666666666664)","(15.0, 46.0, 31.5)","(2.6, 3.35, 2.876666666666667)"
12-01-2023 15:28:55.921959,"(10.0, 25.0, 22.3)","(1.7, 1.94, 1.8499999999999999)","(18.0, 70.0, 35.03846153846154)","(13.0, 32.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.35, 2.9699999999999998)"
12-01-2023 15:28:56.970169,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8499999999999999)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.3, 2.9699999999999998)"
12-01-2023 15:28:58.045315,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8499999999999999)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.3, 2.9699999999999998)"
12-01-2023 15:28:59.073497,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8499999999999999)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.3, 2.9699999999999998)"
12-01-2023 15:29:00.154041,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8499999999999999)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.3, 2.9699999999999998)"
12-01-2023 15:29:01.261152,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8499999999999999)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.3, 2.9699999999999998)"
12-01-2023 15:29:02.401542,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8499999999999999)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.3, 2.9699999999999998)"
12-01-2023 15:29:03.479130,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8357894736842104)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.3, 2.9699999999999998)"
12-01-2023 15:29:04.398985,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8357894736842104)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.3, 2.9699999999999998)"
12-01-2023 15:29:05.475987,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8357894736842104)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.3, 2.9699999999999998)"
12-01-2023 15:29:06.555168,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8357894736842104)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.3, 2.9699999999999998)"
12-01-2023 15:29:07.769753,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8357894736842104)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.3, 2.9699999999999998)"
12-01-2023 15:29:09.091341,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8357894736842104)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.3, 2.9699999999999998)"
12-01-2023 15:29:10.259696,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8357894736842104)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.3, 2.9699999999999998)"
12-01-2023 15:29:11.370783,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8357894736842104)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.3, 2.86875)"
12-01-2023 15:29:12.468851,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8357894736842104)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.25, 2.7807692307692307)"
12-01-2023 15:29:13.588386,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8357894736842104)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.25, 2.7807692307692307)"
12-01-2023 15:29:14.713989,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8357894736842104)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.25, 2.7807692307692307)"
12-01-2023 15:29:15.948370,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8357894736842104)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.25, 2.7807692307692307)"
12-01-2023 15:29:17.109685,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8357894736842104)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.25, 2.7807692307692307)"
12-01-2023 15:29:18.161503,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8357894736842104)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.25, 2.7807692307692307)"
12-01-2023 15:29:19.313783,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8357894736842104)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.25, 2.7807692307692307)"
12-01-2023 15:29:20.438366,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8357894736842104)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.25, 2.7807692307692307)"
12-01-2023 15:29:21.414041,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8357894736842104)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.25, 2.7807692307692307)"
12-01-2023 15:29:22.424731,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.8357894736842104)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.25, 2.8984615384615386)"
12-01-2023 15:29:23.460014,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.878125)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.2, 2.8984615384615386)"
12-01-2023 15:29:24.392063,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.878125)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.2, 2.8984615384615386)"
12-01-2023 15:29:25.377473,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.878125)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 31.5)","(2.6, 3.2, 2.8984615384615386)"
12-01-2023 15:29:26.439966,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.878125)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.2, 2.8984615384615386)"
12-01-2023 15:29:27.392696,"(10.0, 24.0, 21.5)","(1.7, 1.94, 1.878125)","(18.0, 70.0, 35.03846153846154)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.2, 2.8984615384615386)"
12-01-2023 15:29:28.300666,"(10.0, 24.0, 18.0)","(1.7, 1.94, 1.805)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.2, 2.8984615384615386)"
12-01-2023 15:29:29.215914,"(10.0, 24.0, 18.0)","(1.7, 1.94, 1.805)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.2, 2.8984615384615386)"
12-01-2023 15:29:30.094646,"(10.0, 24.0, 18.0)","(1.7, 1.94, 1.805)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.2, 2.8984615384615386)"
12-01-2023 15:29:30.996135,"(10.0, 24.0, 18.0)","(1.7, 1.94, 1.805)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.2, 2.71)"
12-01-2023 15:29:31.976843,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.805)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.2, 2.71)"
12-01-2023 15:29:32.866172,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.805)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.2, 2.71)"
12-01-2023 15:29:33.875947,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.805)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.2, 2.71)"
12-01-2023 15:29:34.928319,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.805)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.2, 2.71)"
12-01-2023 15:29:35.892195,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.805)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.2, 2.71)"
12-01-2023 15:29:36.812089,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.805)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.2, 2.71)"
12-01-2023 15:29:37.816755,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.805)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.2, 2.71)"
12-01-2023 15:29:38.827670,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.805)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.2, 2.71)"
12-01-2023 15:29:39.805412,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.805)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.2, 2.71)"
12-01-2023 15:29:40.782881,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8452631578947367)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.2, 2.71)"
12-01-2023 15:29:41.719724,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8452631578947367)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.2, 2.68)"
12-01-2023 15:29:42.687080,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8452631578947367)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.2, 2.6642857142857146)"
12-01-2023 15:29:43.706369,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8452631578947367)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.15, 2.6642857142857146)"
12-01-2023 15:29:44.751552,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8452631578947367)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.15, 2.6642857142857146)"
12-01-2023 15:29:45.671632,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8452631578947367)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.15, 2.6642857142857146)"
12-01-2023 15:29:46.738708,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8452631578947367)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.15, 2.6975000000000002)"
12-01-2023 15:29:47.722294,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:29:48.682623,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:29:49.672614,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:29:50.756265,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:29:51.770517,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:29:52.695474,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:29:53.657110,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:29:54.670170,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:29:55.659373,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:29:56.654552,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:29:57.671590,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:29:58.623692,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:29:59.520178,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:30:00.566780,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:30:01.567405,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:30:02.463358,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:30:03.413661,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:30:04.364464,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:30:05.272208,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:30:06.190093,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:30:07.117982,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:30:07.988115,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.7845454545454544)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:30:08.961694,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8242857142857143)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:30:09.881672,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8242857142857143)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:30:10.742969,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8242857142857143)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:30:11.682542,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8242857142857143)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.6975000000000002)"
12-01-2023 15:30:12.664353,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8242857142857143)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.1, 2.65952380952381)"
12-01-2023 15:30:13.614074,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.90625)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.05, 2.685)"
12-01-2023 15:30:14.614178,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8714285714285714)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
12-01-2023 15:30:15.618988,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8714285714285714)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
12-01-2023 15:30:16.537239,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8714285714285714)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
12-01-2023 15:30:17.532300,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8714285714285714)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
12-01-2023 15:30:18.553334,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8714285714285714)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
12-01-2023 15:30:19.549168,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8714285714285714)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
12-01-2023 15:30:20.530778,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8714285714285714)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
12-01-2023 15:30:21.484560,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8714285714285714)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
12-01-2023 15:30:22.434208,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8714285714285714)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
12-01-2023 15:30:23.481908,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8689473684210527)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
12-01-2023 15:30:24.527651,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8689473684210527)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
12-01-2023 15:30:25.594550,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8689473684210527)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
12-01-2023 15:30:26.533515,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8689473684210527)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
12-01-2023 15:30:27.506338,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8689473684210527)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
12-01-2023 15:30:28.426110,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8689473684210527)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
12-01-2023 15:30:29.325468,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8689473684210527)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
12-01-2023 15:30:30.351349,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8689473684210527)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
12-01-2023 15:30:31.321757,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8689473684210527)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
12-01-2023 15:30:32.201156,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8689473684210527)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
12-01-2023 15:30:33.146200,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8689473684210527)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
12-01-2023 15:30:34.076673,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8689473684210527)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
12-01-2023 15:30:34.952466,"(10.0, 25.0, 13.857142857142858)","(1.7, 1.94, 1.8689473684210527)","(18.0, 70.0, 41.59375)","(13.0, 34.0, 22.3)","(15.0, 46.0, 35.45454545454545)","(2.6, 3.0, 2.685)"
