,The Cunning Fox,Deficit,Akihiro,Military Gambler,Ashgrove,Kiplings Journey,Mr Dudwey,Head Of State,Bulloo,Mishani Spartan,Tyresa,Gracie Blue,Circling
07-01-2023 17:07:36.192490,"(3.9, 4.4, 4.3741835147744945)","(7.5, 8.4, 8.33968253968254)","(8.5, 10.0, 9.891079812206574)","(21.0, 30.0, 27.304347826086957)","(5.0, 5.7, 5.617770897832817)","(41.0, 60.0, 57.333333333333336)","(91.0, 200.0, 198.46153846153845)","(8.0, 9.2, 9.023703703703704)","(26.0, 34.0, 32.986666666666665)","(19.0, 26.0, 25.291666666666668)","(8.0, 9.2, 9.124067796610168)","(101.0, 230.0, 223.33333333333334)","(31.0, 40.0, 38.833333333333336)"
07-01-2023 17:07:37.547387,"(3.9, 4.4, 4.3741835147744945)","(7.5, 8.4, 8.337448559670783)","(8.5, 10.0, 9.901041666666668)","(21.0, 30.0, 27.745454545454546)","(5.0, 5.7, 5.61983413959917)","(41.0, 60.0, 57.142857142857146)","(91.0, 200.0, 198.46153846153845)","(8.0, 9.2, 9.023703703703704)","(26.0, 34.0, 33.01298701298701)","(19.0, 26.0, 25.333333333333332)","(8.0, 9.2, 9.019354838709678)","(101.0, 230.0, 223.33333333333334)","(31.0, 40.0, 38.85245901639344)"
07-01-2023 17:07:38.904531,"(3.9, 4.3, 4.299256505576208)","(7.5, 8.4, 8.3392)","(8.5, 10.0, 9.903553299492387)","(21.0, 30.0, 27.862068965517242)","(5.0, 5.7, 5.62032967032967)","(41.0, 60.0, 57.2093023255814)","(91.0, 200.0, 198.46153846153845)","(8.0, 9.2, 9.031205673758866)","(26.0, 34.0, 33.01298701298701)","(19.0, 26.0, 25.333333333333332)","(8.0, 9.2, 9.019354838709678)","(101.0, 230.0, 223.33333333333334)","(31.0, 40.0, 38.85245901639344)"
07-01-2023 17:07:40.409681,"(3.9, 4.3, 4.299170124481328)","(7.5, 8.4, 8.347945205479451)","(8.5, 10.0, 9.852941176470589)","(21.0, 30.0, 27.933333333333334)","(5.0, 5.7, 5.61994459833795)","(41.0, 60.0, 57.27272727272727)","(91.0, 200.0, 197.77777777777777)","(8.0, 9.2, 9.03970588235294)","(26.0, 34.0, 33.02564102564102)","(19.0, 26.0, 25.346153846153847)","(8.0, 9.2, 9.032835820895523)","(101.0, 230.0, 225.0)","(31.0, 40.0, 38.885245901639344)"
07-01-2023 17:07:41.874562,"(3.8, 4.3, 4.299179206566348)","(7.5, 8.4, 8.347706422018348)","(8.5, 10.0, 9.851485148514852)","(21.0, 30.0, 27.89830508474576)","(5.0, 5.7, 5.619833564493758)","(41.0, 60.0, 57.27272727272727)","(91.0, 200.0, 192.30769230769232)","(8.0, 9.2, 9.037142857142857)","(26.0, 34.0, 33.037974683544306)","(19.0, 26.0, 25.346153846153847)","(8.0, 9.2, 9.01651376146789)","(101.0, 230.0, 225.0)","(31.0, 40.0, 38.885245901639344)"
07-01-2023 17:07:43.371672,"(3.8, 4.4, 4.324630113141863)","(7.5, 8.4, 8.346363636363636)","(8.5, 10.0, 9.842975206611571)","(21.0, 30.0, 27.89830508474576)","(5.0, 5.7, 5.61611030478955)","(41.0, 60.0, 57.22222222222222)","(91.0, 200.0, 187.5)","(8.0, 9.2, 9.037142857142857)","(26.0, 34.0, 33.037974683544306)","(19.0, 26.0, 25.346153846153847)","(8.0, 9.2, 9.044961240310077)","(101.0, 230.0, 225.0)","(31.0, 40.0, 37.2)"
07-01-2023 17:07:44.709528,"(3.8, 4.4, 4.303563474387528)","(7.5, 8.4, 8.342452830188678)","(8.5, 10.0, 9.846017699115045)","(21.0, 30.0, 27.6)","(5.0, 5.7, 5.609637561779242)","(41.0, 60.0, 57.325581395348834)","(91.0, 200.0, 193.33333333333334)","(8.0, 9.2, 9.0304)","(26.0, 34.0, 33.093333333333334)","(19.0, 26.0, 25.4390243902439)","(8.0, 9.2, 9.048333333333334)","(101.0, 230.0, 222.85714285714286)","(31.0, 38.0, 37.26315789473684)"
07-01-2023 17:07:46.129633,"(3.8, 4.4, 4.303563474387528)","(7.5, 8.4, 8.353508771929825)","(8.5, 10.0, 9.873015873015873)","(21.0, 28.0, 28.333333333333332)","(5.0, 5.7, 5.617238749046529)","(41.0, 60.0, 57.659574468085104)","(91.0, 200.0, 194.28571428571428)","(8.0, 9.2, 9.121311475409836)","(26.0, 34.0, 33.22222222222222)","(19.0, 26.0, 25.565217391304348)","(8.0, 9.2, 9.076470588235294)","(101.0, 240.0, 222.85714285714286)","(31.0, 38.0, 37.25925925925926)"
07-01-2023 17:07:47.590174,"(3.8, 4.3, 4.298927613941019)","(7.5, 8.4, 8.365217391304348)","(8.5, 10.0, 9.846153846153847)","(21.0, 29.0, 28.303030303030305)","(5.0, 5.7, 5.618421052631579)","(41.0, 60.0, 58.06818181818182)","(91.0, 200.0, 194.28571428571428)","(8.0, 9.2, 9.128358208955223)","(26.0, 34.0, 33.26315789473684)","(19.0, 26.0, 25.6)","(8.0, 9.2, 9.086486486486486)","(101.0, 240.0, 225.0)","(31.0, 38.0, 37.29824561403509)"
07-01-2023 17:07:48.891540,"(3.8, 4.4, 4.307112068965517)","(7.5, 8.4, 8.364423076923076)","(8.5, 10.0, 9.864406779661017)","(21.0, 30.0, 28.833333333333332)","(5.0, 5.7, 5.61980783444198)","(41.0, 60.0, 58.15217391304348)","(91.0, 200.0, 193.33333333333334)","(8.0, 9.2, 9.184)","(26.0, 34.0, 33.3)","(19.0, 26.0, 25.636363636363637)","(8.0, 9.2, 9.096296296296297)","(101.0, 240.0, 226.66666666666666)","(31.0, 38.0, 37.34426229508197)"
07-01-2023 17:07:50.737557,"(3.8, 4.4, 4.3130057803468205)","(7.5, 8.4, 8.4171875)","(8.5, 10.0, 9.949019607843137)","(21.0, 29.0, 29.125)","(5.0, 5.7, 5.205405405405406)","(41.0, 60.0, 59.166666666666664)","(91.0, 200.0, 194.0)","(8.0, 9.2, 9.309999999999999)","(26.0, 34.0, 33.74603174603175)","(19.0, 26.0, 24.44736842105263)","(8.0, 9.2, 9.122651933701658)","(101.0, 240.0, 235.0)","(31.0, 38.0, 37.906976744186046)"
07-01-2023 17:07:52.214619,"(3.8, 4.4, 4.308510638297872)","(7.5, 8.6, 8.475675675675676)","(8.5, 10.0, 9.968421052631578)","(21.0, 30.0, 29.5625)","(5.0, 5.3, 5.20920945395273)","(41.0, 60.0, 59.230769230769226)","(91.0, 210.0, 194.0)","(8.0, 9.6, 9.452727272727273)","(26.0, 34.0, 33.77142857142857)","(19.0, 25.0, 24.544642857142858)","(8.0, 9.4, 9.156398104265403)","(101.0, 240.0, 235.71428571428572)","(31.0, 38.0, 37.91836734693877)"
07-01-2023 17:07:54.013266,"(3.8, 4.4, 4.3244155844155845)","(7.5, 8.6, 8.4675)","(8.5, 10.0, 10.087837837837839)","(21.0, 30.0, 29.84)","(5.0, 5.3, 5.01875)","(41.0, 60.0, 59.23913043478261)","(91.0, 210.0, 204.0)","(8.0, 9.6, 9.545679012345678)","(26.0, 34.0, 33.848101265822784)","(19.0, 25.0, 24.609756097560975)","(8.0, 9.4, 9.21171875)","(101.0, 240.0, 236.25)","(31.0, 38.0, 38.125)"
07-01-2023 17:07:55.822468,"(3.8, 4.4, 4.335619469026549)","(7.5, 8.6, 8.480898876404494)","(8.5, 10.5, 10.144329896907216)","(21.0, 30.0, 30.897959183673468)","(5.0, 5.1, 5.02109872611465)","(41.0, 60.0, 59.285714285714285)","(91.0, 210.0, 205.71428571428572)","(8.0, 9.6, 9.554166666666667)","(26.0, 34.0, 33.857142857142854)","(19.0, 25.0, 24.627906976744185)","(8.0, 9.4, 9.197379912663756)","(101.0, 240.0, 236.66666666666666)","(31.0, 40.0, 38.429906542056074)"
07-01-2023 17:07:57.588139,"(3.8, 4.4, 4.337012987012987)","(7.5, 8.6, 8.502304147465438)","(8.5, 10.5, 10.158878504672897)","(21.0, 32.0, 31.03448275862069)","(5.0, 5.1, 5.0192339038304805)","(41.0, 60.0, 59.36363636363636)","(91.0, 210.0, 206.25)","(8.0, 9.6, 9.566666666666666)","(26.0, 34.0, 33.86363636363637)","(19.0, 25.0, 24.633587786259543)","(8.0, 9.4, 9.23623188405797)","(101.0, 240.0, 230.0)","(31.0, 38.0, 37.86486486486486)"
07-01-2023 17:07:59.501411,"(3.8, 4.4, 4.3395698924731185)","(7.5, 8.6, 8.496666666666666)","(8.5, 10.5, 10.010791366906474)","(21.0, 32.0, 31.77777777777778)","(5.0, 5.1, 5.016597510373444)","(41.0, 60.0, 59.77777777777778)","(91.0, 210.0, 206.66666666666666)","(8.0, 9.6, 9.51392405063291)","(26.0, 34.0, 34.971428571428575)","(19.0, 25.0, 25.659574468085108)","(8.0, 9.4, 9.226720647773279)","(101.0, 250.0, 223.0)","(31.0, 38.0, 37.943661971830984)"
07-01-2023 17:08:01.202355,"(3.8, 4.4, 4.340717299578059)","(7.5, 8.6, 8.51142857142857)","(8.5, 10.5, 10.059360730593607)","(21.0, 32.0, 31.7)","(5.0, 5.1, 5.016134913400182)","(41.0, 60.0, 59.77777777777778)","(91.0, 210.0, 206.66666666666666)","(8.0, 9.6, 9.539285714285715)","(26.0, 36.0, 34.68292682926829)","(19.0, 26.0, 25.708333333333332)","(8.0, 9.4, 9.2288)","(101.0, 250.0, 223.0)","(31.0, 38.0, 37.943661971830984)"
07-01-2023 17:08:03.086878,"(3.8, 4.4, 4.3385120350109405)","(7.5, 8.6, 8.507)","(8.5, 10.5, 10.078602620087336)","(21.0, 32.0, 31.7)","(5.0, 5.1, 5.016363636363637)","(41.0, 60.0, 58.888888888888886)","(91.0, 210.0, 206.66666666666666)","(8.0, 9.6, 9.384931506849316)","(26.0, 36.0, 34.36363636363637)","(19.0, 26.0, 25.72)","(8.0, 9.4, 9.2288)","(101.0, 260.0, 230.0)","(31.0, 40.0, 39.11363636363637)"
07-01-2023 17:08:04.646461,"(3.8, 4.4, 4.3385120350109405)","(7.5, 8.6, 8.507)","(8.5, 10.5, 10.078602620087336)","(21.0, 32.0, 31.7)","(5.0, 5.1, 5.017061611374407)","(41.0, 60.0, 62.4)","(91.0, 210.0, 215.0)","(8.0, 9.4, 9.352173913043478)","(26.0, 36.0, 34.23529411764706)","(19.0, 26.0, 25.766666666666666)","(8.0, 9.4, 9.2288)","(101.0, 260.0, 246.15384615384616)","(31.0, 40.0, 39.204081632653065)"
07-01-2023 17:08:06.244400,"(3.8, 4.4, 4.327617328519856)","(7.5, 8.6, 8.507)","(8.5, 10.5, 10.059360730593607)","(21.0, 32.0, 31.7)","(5.0, 5.1, 5.017061611374407)","(41.0, 65.0, 62.4)","(91.0, 220.0, 216.0)","(8.0, 9.4, 9.461224489795919)","(26.0, 36.0, 34.23529411764706)","(19.0, 26.0, 25.766666666666666)","(8.0, 9.4, 9.2288)","(101.0, 260.0, 247.5)","(31.0, 40.0, 39.204081632653065)"
07-01-2023 17:08:07.759578,"(3.8, 4.4, 4.337375745526839)","(7.5, 8.6, 8.507)","(8.5, 10.5, 10.176174496644295)","(21.0, 32.0, 31.0)","(5.0, 5.1, 5.016267942583732)","(41.0, 65.0, 58.0)","(91.0, 220.0, 216.0)","(8.0, 9.6, 9.461224489795919)","(26.0, 36.0, 34.23529411764706)","(19.0, 26.0, 25.766666666666666)","(8.0, 9.4, 9.2288)","(101.0, 260.0, 247.5)","(31.0, 40.0, 39.26881720430107)"
07-01-2023 17:08:09.381735,"(3.8, 4.4, 4.342888888888889)","(7.5, 8.6, 8.507843137254902)","(8.5, 10.5, 10.113861386138614)","(21.0, 32.0, 31.15)","(5.0, 5.0, 4.97427536231884)","(41.0, 65.0, 58.03030303030303)","(91.0, 220.0, 216.0)","(8.0, 9.6, 9.463087248322148)","(26.0, 36.0, 34.23529411764706)","(19.0, 26.0, 25.774193548387096)","(8.0, 9.4, 9.251388888888888)","(101.0, 240.0, 235.71428571428572)","(31.0, 40.0, 39.34090909090909)"
07-01-2023 17:08:11.075189,"(3.8, 4.4, 4.342553191489362)","(7.5, 8.6, 8.507843137254902)","(8.5, 10.5, 10.1203125)","(21.0, 32.0, 31.15)","(5.0, 5.0, 4.985407725321888)","(41.0, 65.0, 58.03030303030303)","(91.0, 220.0, 216.0)","(8.0, 9.6, 9.463087248322148)","(26.0, 36.0, 34.23529411764706)","(19.0, 26.0, 25.774193548387096)","(8.0, 9.4, 9.252413793103448)","(101.0, 240.0, 235.71428571428572)","(31.0, 40.0, 39.34090909090909)"
07-01-2023 17:08:12.648852,"(3.8, 4.4, 4.3338983050847455)","(7.5, 8.6, 8.494972067039106)","(8.5, 10.5, 10.110576923076923)","(21.0, 32.0, 30.454545454545453)","(5.0, 5.0, 4.995852534562212)","(41.0, 65.0, 58.23529411764706)","(91.0, 220.0, 216.0)","(8.0, 9.6, 9.467532467532468)","(26.0, 36.0, 34.25)","(19.0, 26.0, 25.78125)","(8.0, 9.4, 9.27448680351906)","(101.0, 240.0, 235.71428571428572)","(31.0, 40.0, 39.38297872340426)"
07-01-2023 17:08:14.868275,"(3.8, 4.4, 4.3307282415630555)","(7.5, 8.6, 8.501052631578947)","(8.5, 10.5, 10.142857142857142)","(21.0, 32.0, 30.866666666666667)","(5.0, 5.0, 5.011605206073753)","(41.0, 65.0, 58.42857142857143)","(91.0, 220.0, 216.66666666666666)","(8.0, 9.6, 9.290909090909091)","(26.0, 36.0, 34.359375)","(19.0, 26.0, 25.805555555555557)","(8.0, 9.4, 9.189268292682927)","(101.0, 240.0, 236.25)","(31.0, 40.0, 39.271028037383175)"
07-01-2023 17:08:16.400668,"(3.8, 4.4, 4.329038461538461)","(7.5, 8.6, 8.501052631578947)","(8.5, 10.5, 10.142857142857142)","(21.0, 32.0, 30.82758620689655)","(5.0, 5.1, 5.016936353829558)","(41.0, 65.0, 58.42857142857143)","(91.0, 220.0, 216.0)","(8.0, 9.6, 9.286330935251797)","(26.0, 36.0, 34.425925925925924)","(19.0, 26.0, 25.805555555555557)","(8.0, 9.4, 9.189268292682927)","(101.0, 240.0, 200.0)","(31.0, 40.0, 39.22522522522522)"
07-01-2023 17:08:17.949551,"(3.8, 4.4, 4.352716049382716)","(7.5, 8.6, 8.501052631578947)","(8.5, 10.5, 10.142857142857142)","(21.0, 32.0, 30.866666666666667)","(5.0, 5.1, 5.030092592592593)","(41.0, 65.0, 58.94736842105263)","(91.0, 220.0, 216.0)","(8.0, 9.6, 9.297841726618705)","(26.0, 36.0, 34.440366972477065)","(19.0, 26.0, 25.81578947368421)","(8.0, 9.4, 9.159036144578312)","(101.0, 210.0, 201.66666666666666)","(31.0, 40.0, 39.27777777777778)"
07-01-2023 17:08:19.506084,"(3.8, 4.4, 4.353444180522565)","(7.5, 8.6, 8.505050505050505)","(8.5, 10.5, 10.169811320754716)","(21.0, 32.0, 30.903225806451612)","(5.0, 5.1, 5.0352601156069365)","(41.0, 65.0, 59.1025641025641)","(91.0, 220.0, 216.0)","(8.0, 9.6, 9.345454545454546)","(26.0, 36.0, 33.4375)","(19.0, 26.0, 25.82051282051282)","(8.0, 9.2, 9.15659574468085)","(101.0, 210.0, 201.66666666666666)","(31.0, 40.0, 39.6)"
07-01-2023 17:08:21.250839,"(3.8, 4.4, 4.342307692307692)","(7.5, 8.6, 8.505583756345178)","(8.5, 10.5, 10.187002652519894)","(21.0, 32.0, 30.903225806451612)","(5.0, 5.1, 5.046203346203346)","(41.0, 65.0, 57.5)","(91.0, 220.0, 216.0)","(8.0, 9.6, 9.335593220338982)","(26.0, 34.0, 33.4375)","(19.0, 26.0, 25.82051282051282)","(8.0, 9.2, 9.170798898071626)","(101.0, 210.0, 201.66666666666666)","(31.0, 40.0, 39.6)"
07-01-2023 17:08:22.940354,"(3.8, 4.4, 4.342307692307692)","(7.5, 8.6, 8.512264150943397)","(8.5, 10.5, 10.102990033222591)","(21.0, 32.0, 30.914893617021278)","(5.0, 5.1, 5.051958224543081)","(41.0, 60.0, 57.65625)","(91.0, 220.0, 213.33333333333334)","(8.0, 9.6, 9.354973821989528)","(26.0, 34.0, 33.45454545454545)","(19.0, 26.0, 25.84090909090909)","(8.0, 9.4, 9.179310344827586)","(101.0, 210.0, 202.0)","(31.0, 40.0, 39.61616161616162)"
07-01-2023 17:08:24.540823,"(3.8, 4.4, 4.3283819628647215)","(7.5, 8.6, 8.51806167400881)","(8.5, 10.5, 10.08970099667774)","(21.0, 32.0, 31.0)","(5.0, 5.1, 5.1040816326530605)","(41.0, 60.0, 57.794117647058826)","(91.0, 220.0, 213.33333333333334)","(8.0, 9.6, 9.413545816733068)","(26.0, 34.0, 33.47572815533981)","(19.0, 26.0, 26.745098039215687)","(8.0, 9.4, 9.171276595744681)","(101.0, 210.0, 202.0)","(31.0, 40.0, 39.627450980392155)"
07-01-2023 17:08:26.125152,"(3.8, 4.4, 4.334976525821596)","(7.5, 8.6, 8.5163179916318)","(8.5, 10.5, 10.095081967213115)","(21.0, 32.0, 31.037735849056602)","(5.0, 5.2, 5.186301369863013)","(41.0, 60.0, 57.11538461538461)","(91.0, 220.0, 213.33333333333334)","(8.0, 9.6, 9.413545816733068)","(26.0, 34.0, 33.41284403669725)","(19.0, 27.0, 26.754716981132077)","(8.0, 9.2, 9.1720207253886)","(101.0, 210.0, 202.0)","(31.0, 40.0, 39.63106796116505)"
07-01-2023 17:08:27.532456,"(3.8, 4.4, 4.334976525821596)","(7.5, 8.6, 8.5163179916318)","(8.5, 10.5, 10.095081967213115)","(21.0, 32.0, 31.037735849056602)","(5.0, 5.2, 5.186301369863013)","(41.0, 60.0, 57.22222222222222)","(91.0, 220.0, 213.33333333333334)","(8.0, 9.6, 9.44503311258278)","(26.0, 34.0, 33.41818181818182)","(19.0, 27.0, 26.75925925925926)","(8.0, 9.2, 9.172588832487309)","(101.0, 210.0, 202.0)","(31.0, 40.0, 39.61616161616162)"
07-01-2023 17:08:28.922227,"(3.8, 4.4, 4.322105263157895)","(7.5, 8.6, 8.518032786885247)","(8.5, 10.5, 10.087025316455696)","(21.0, 32.0, 31.135593220338983)","(5.0, 5.2, 5.267039106145251)","(41.0, 60.0, 56.875)","(91.0, 220.0, 213.33333333333334)","(8.0, 9.6, 9.387412587412587)","(26.0, 34.0, 33.43859649122807)","(19.0, 27.0, 26.779661016949152)","(8.0, 9.2, 9.210045662100455)","(101.0, 210.0, 204.28571428571428)","(31.0, 40.0, 39.63106796116505)"
07-01-2023 17:08:30.356548,"(3.8, 4.4, 4.314666666666667)","(7.5, 8.6, 8.522779922779923)","(8.5, 10.5, 10.087025316455696)","(21.0, 32.0, 30.913793103448278)","(5.0, 5.3, 5.275105485232067)","(41.0, 60.0, 56.76470588235294)","(91.0, 220.0, 213.33333333333334)","(8.0, 9.4, 9.387412587412587)","(26.0, 34.0, 33.452991452991455)","(19.0, 27.0, 26.779661016949152)","(8.0, 9.4, 9.210045662100455)","(101.0, 210.0, 204.28571428571428)","(31.0, 40.0, 39.63106796116505)"
07-01-2023 17:08:31.847936,"(3.8, 4.4, 4.302491103202847)","(7.5, 8.6, 8.522779922779923)","(8.5, 10.5, 10.01023890784983)","(21.0, 32.0, 30.913793103448278)","(5.0, 5.3, 5.269014084507043)","(41.0, 60.0, 56.76470588235294)","(91.0, 220.0, 213.33333333333334)","(8.0, 9.4, 9.386567164179105)","(26.0, 34.0, 33.46666666666667)","(19.0, 27.0, 26.779661016949152)","(8.0, 9.4, 9.210045662100455)","(101.0, 210.0, 204.28571428571428)","(31.0, 40.0, 39.63106796116505)"
07-01-2023 17:08:33.269642,"(3.8, 4.4, 4.325993883792049)","(7.5, 8.6, 8.520318725099601)","(8.5, 10.5, 10.015202702702704)","(21.0, 32.0, 30.854545454545455)","(5.0, 5.3, 5.278723404255319)","(41.0, 60.0, 56.76470588235294)","(91.0, 220.0, 212.0)","(8.0, 9.4, 9.386046511627907)","(26.0, 34.0, 33.47107438016529)","(19.0, 27.0, 26.676056338028168)","(8.0, 9.4, 9.213452914798205)","(101.0, 210.0, 204.28571428571428)","(31.0, 40.0, 39.574074074074076)"
07-01-2023 17:08:34.837760,"(3.8, 4.4, 4.325993883792049)","(7.5, 8.6, 8.520318725099601)","(8.5, 10.5, 9.896969696969697)","(21.0, 32.0, 30.875)","(5.0, 5.3, 5.3324137931034485)","(41.0, 60.0, 56.857142857142854)","(101.0, 220.0, 213.33333333333334)","(8.5, 9.4, 9.38448275862069)","(26.0, 34.0, 33.407407407407405)","(19.0, 27.0, 26.634920634920636)","(8.0, 9.4, 9.200956937799042)","(101.0, 210.0, 205.0)","(31.0, 40.0, 39.57798165137615)"
07-01-2023 17:08:36.203298,"(3.8, 4.4, 4.325694444444444)","(7.5, 8.6, 8.520463320463321)","(8.5, 10.0, 9.895049504950496)","(21.0, 32.0, 30.875)","(5.0, 5.4, 5.379272727272728)","(41.0, 60.0, 56.857142857142854)","(101.0, 220.0, 213.33333333333334)","(8.5, 9.4, 9.38135593220339)","(26.0, 34.0, 33.407407407407405)","(19.0, 27.0, 26.53061224489796)","(8.0, 9.4, 9.200956937799042)","(101.0, 210.0, 204.28571428571428)","(31.0, 40.0, 39.57798165137615)"
07-01-2023 17:08:37.615826,"(3.8, 4.4, 4.325694444444444)","(7.5, 8.6, 8.52)","(8.5, 10.0, 9.96271186440678)","(21.0, 32.0, 30.875)","(5.0, 5.4, 5.440224719101123)","(41.0, 60.0, 56.80555555555556)","(101.0, 220.0, 213.33333333333334)","(8.5, 9.4, 9.38135593220339)","(26.0, 34.0, 33.407407407407405)","(19.0, 27.0, 26.53061224489796)","(8.0, 9.4, 9.190428211586902)","(101.0, 210.0, 204.28571428571428)","(31.0, 40.0, 39.68627450980392)"
07-01-2023 17:08:38.945642,"(3.8, 4.4, 4.331223628691983)","(7.5, 8.6, 8.52)","(8.5, 10.0, 9.670573566084789)","(21.0, 32.0, 30.875)","(5.0, 5.5, 5.436764705882354)","(41.0, 60.0, 56.973684210526315)","(101.0, 220.0, 213.33333333333334)","(8.5, 9.4, 9.43157894736842)","(26.0, 34.0, 33.42857142857143)","(19.0, 27.0, 26.704545454545453)","(8.0, 9.4, 9.21491002570694)","(101.0, 210.0, 205.0)","(31.0, 40.0, 39.76237623762376)"
07-01-2023 17:08:40.428601,"(3.8, 4.4, 4.401745635910225)","(7.5, 8.6, 8.593939393939394)","(8.5, 9.2, 9.051482479784367)","(21.0, 32.0, 26.150375939849624)","(5.0, 5.5, 5.515)","(41.0, 60.0, 58.275862068965516)","(101.0, 220.0, 236.0)","(8.5, 9.6, 9.469565217391304)","(26.0, 34.0, 33.915789473684214)","(19.0, 27.0, 23.42056074766355)","(8.0, 9.4, 9.188571428571429)","(101.0, 210.0, 241.66666666666669)","(31.0, 42.0, 40.3448275862069)"
07-01-2023 17:08:41.815764,"(3.8, 4.5, 4.401745635910225)","(7.5, 8.6, 8.593939393939394)","(8.5, 9.2, 9.051482479784367)","(21.0, 27.0, 26.092436974789916)","(5.0, 5.6, 5.521739130434782)","(41.0, 60.0, 58.275862068965516)","(101.0, 240.0, 236.0)","(8.5, 9.6, 9.469565217391304)","(26.0, 34.0, 33.915789473684214)","(19.0, 24.0, 23.398058252427184)","(8.0, 9.2, 9.188571428571429)","(101.0, 250.0, 241.66666666666669)","(31.0, 42.0, 40.3448275862069)"
07-01-2023 17:08:43.235091,"(3.8, 4.5, 4.4023890784982935)","(7.5, 8.6, 8.596178343949044)","(8.5, 9.2, 9.053066666666666)","(21.0, 27.0, 26.114754098360656)","(5.0, 5.6, 5.528070175438597)","(41.0, 60.0, 58.333333333333336)","(101.0, 240.0, 227.0)","(8.5, 9.6, 9.503225806451614)","(26.0, 34.0, 33.91752577319588)","(19.0, 24.0, 23.398058252427184)","(8.0, 9.2, 9.18938053097345)","(101.0, 250.0, 241.66666666666669)","(31.0, 42.0, 40.08510638297872)"
07-01-2023 17:08:44.557982,"(3.8, 4.5, 4.407443365695793)","(7.5, 8.6, 8.562626262626262)","(8.5, 9.2, 9.05510752688172)","(21.0, 27.0, 26.08695652173913)","(5.0, 5.6, 5.509433962264151)","(41.0, 60.0, 58.28125)","(101.0, 230.0, 254.0)","(8.5, 9.6, 9.53673469387755)","(26.0, 34.0, 33.97979797979798)","(19.0, 24.0, 23.505050505050505)","(8.0, 9.2, 9.22158273381295)","(101.0, 250.0, 221.42857142857142)","(31.0, 42.0, 40.30769230769231)"
07-01-2023 17:08:45.899771,"(3.8, 4.4, 4.3913832199546485)","(7.5, 8.6, 8.427272727272728)","(8.5, 9.2, 9.0540675844806)","(21.0, 27.0, 26.125)","(5.0, 5.6, 5.531192660550459)","(41.0, 60.0, 58.38235294117647)","(101.0, 260.0, 226.66666666666666)","(8.5, 9.6, 9.542592592592593)","(26.0, 34.0, 34.3728813559322)","(19.0, 24.0, 23.848484848484848)","(8.0, 9.4, 9.258285714285714)","(101.0, 260.0, 224.0)","(31.0, 42.0, 40.42857142857143)"
07-01-2023 17:08:47.269984,"(3.8, 4.4, 4.398538011695907)","(7.5, 8.6, 8.411538461538463)","(8.5, 9.2, 9.0540675844806)","(21.0, 27.0, 25.68)","(5.0, 5.6, 5.509803921568627)","(41.0, 60.0, 58.38235294117647)","(101.0, 240.0, 221.8181818181818)","(8.5, 9.6, 9.539805825242718)","(26.0, 36.0, 34.3728813559322)","(19.0, 24.0, 24.666666666666668)","(8.0, 9.4, 9.258285714285714)","(101.0, 260.0, 224.0)","(31.0, 42.0, 40.42857142857143)"
07-01-2023 17:08:48.538654,"(3.8, 4.4, 4.398538011695907)","(7.5, 8.6, 8.411538461538463)","(8.5, 9.2, 9.0540675844806)","(21.0, 27.0, 25.68)","(5.0, 5.6, 5.509803921568627)","(41.0, 60.0, 58.38235294117647)","(101.0, 240.0, 221.8181818181818)","(8.5, 9.6, 9.539805825242718)","(26.0, 36.0, 34.3728813559322)","(19.0, 26.0, 24.666666666666668)","(8.0, 9.4, 9.258285714285714)","(101.0, 260.0, 224.0)","(31.0, 42.0, 40.42857142857143)"
07-01-2023 17:08:49.893885,"(3.8, 4.4, 4.39559585492228)","(7.5, 8.6, 8.53)","(8.5, 9.2, 9.05971685971686)","(21.0, 27.0, 26.70967741935484)","(5.0, 5.6, 5.544969696969697)","(41.0, 60.0, 58.53658536585366)","(101.0, 240.0, 223.33333333333334)","(8.0, 9.6, 9.547899159663865)","(26.0, 36.0, 34.476190476190474)","(19.0, 26.0, 25.105263157894736)","(8.0, 9.4, 9.270157068062828)","(101.0, 260.0, 224.0)","(31.0, 42.0, 40.50847457627118)"
07-01-2023 17:08:51.410693,"(3.8, 4.5, 4.423851203501094)","(7.5, 8.6, 8.534343434343434)","(8.5, 8.2, 8.179268292682925)","(21.0, 29.0, 28.875)","(5.0, 5.6, 5.531379310344827)","(41.0, 60.0, 58.77777777777778)","(101.0, 240.0, 218.8235294117647)","(8.0, 9.6, 9.572903225806451)","(26.0, 36.0, 34.64705882352941)","(19.0, 26.0, 25.037037037037038)","(8.0, 9.4, 9.3)","(101.0, 260.0, 226.25)","(31.0, 42.0, 40.78260869565217)"
07-01-2023 17:08:52.885854,"(3.8, 4.5, 4.420805369127517)","(7.5, 8.6, 8.532960893854748)","(8.5, 8.6, 8.575757575757576)","(21.0, 28.0, 26.181818181818183)","(5.0, 5.6, 5.545424836601307)","(41.0, 60.0, 58.77777777777778)","(101.0, 240.0, 215.0)","(8.0, 9.8, 9.579057591623037)","(26.0, 36.0, 34.84615384615385)","(19.0, 26.0, 24.352941176470587)","(8.0, 9.4, 9.297029702970297)","(101.0, 260.0, 226.25)","(31.0, 42.0, 40.891891891891895)"
