,Aston Harrison,Exclusively Mine,Low Planes,Way Up North,Jupiter Town,Flying Bella,Birdbrook
09-01-2023 12:04:30.038913,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:30.973648,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:31.866503,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:32.880240,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:33.842646,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:34.875949,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:35.960547,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:37.048899,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:38.121462,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:39.234738,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:40.210997,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:41.152662,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:42.089341,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:43.286608,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:44.203785,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:45.192654,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:46.230838,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:47.421237,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:48.591350,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:49.664217,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:50.845790,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:51.832472,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:52.805607,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:53.725409,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:54.629302,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:55.617222,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:56.570039,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:57.624305,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:58.609416,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:04:59.613704,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:00.621893,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:01.624051,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:02.588269,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:03.559896,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:04.493055,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:05.520274,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:06.601033,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:07.636211,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:08.671057,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:09.711410,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:10.712814,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:11.666968,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:12.652039,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:13.652394,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:14.670825,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:15.679394,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:16.740707,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:17.775946,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:18.841086,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:19.906544,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:20.921964,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:21.838429,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:22.802329,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:23.767877,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:24.831481,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:25.840949,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:26.967457,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:28.042371,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:29.068848,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:30.079144,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:31.102415,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:32.057146,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:32.983822,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:33.980747,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:34.982423,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:36.024639,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:37.086967,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:38.131157,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:39.092790,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:40.063969,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:41.005521,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:41.979148,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:43.030278,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:44.075196,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:45.061978,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:46.078918,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:47.110271,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:48.102414,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:49.132393,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:50.070189,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:51.039620,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:52.023022,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:53.074353,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:54.076034,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:55.126139,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:56.155825,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:57.143014,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:58.101754,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:05:59.147135,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:06:00.086561,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:06:01.076091,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:06:02.071681,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:06:03.137116,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:06:04.227008,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
09-01-2023 12:06:05.294870,"(4.2, 8.2, 6.6)","(5.5, 11.5, 7.84)","(12.0, 30.0, 19.72222222222222)","(19.0, 48.0, 30.77777777777778)","(3.6, 5.3, 3.716666666666667)","(17.0, 70.0, 48.54166666666667)","(2.4, 3.2, 2.52)"
