,Brinktop Lad,Freak On A Lead,Gee Gee True Story,Mr Freeze,Shampz Again,Ziavera,Nevs Boy,Swing King,Zades Stories,Magic Typhoon,Heavens Miracle,Renascence
06-01-2023 14:25:09.404933,"(10.0, 11.5, 10.928571428571429)","(3.5, 3.9, 3.8181818181818183)","(13.0, 15.0, 14.4)","(12.0, 17.0, 14.833333333333334)","(11.0, 17.5, 16.545454545454547)","(26.0, 50.0, 46.30769230769231)","(4.8, 5.6, 5.5)","(101.0, 190.0, 167.5)","(5.5, 11.0, 10.55)","(8.0, 10.0, 9.333333333333334)","(18.0, 24.0, 22.0)","(31.0, 75.0, 54.75)"
06-01-2023 14:25:11.141211,"(10.0, 11.5, 10.884615384615385)","(3.5, 3.9, 3.8181818181818183)","(13.0, 15.0, 14.571428571428571)","(12.0, 17.0, 14.833333333333334)","(11.0, 17.5, 16.58695652173913)","(26.0, 50.0, 41.6)","(4.8, 5.6, 5.587804878048781)","(101.0, 190.0, 167.5)","(5.5, 11.0, 10.566666666666666)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 75.0, 61.5)"
06-01-2023 14:25:12.872304,"(10.0, 11.5, 10.884615384615385)","(3.5, 3.9, 3.8181818181818183)","(13.0, 15.0, 14.4)","(12.0, 17.0, 15.839285714285715)","(11.0, 17.5, 16.58695652173913)","(26.0, 50.0, 45.8)","(4.8, 5.6, 5.5874999999999995)","(101.0, 190.0, 167.5)","(5.5, 11.5, 11.210344827586207)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 62.66666666666667)"
06-01-2023 14:25:14.532893,"(10.0, 11.5, 10.884615384615385)","(3.5, 3.9, 3.8181818181818183)","(13.0, 15.0, 14.4)","(12.0, 17.0, 15.839285714285715)","(11.0, 17.5, 16.58695652173913)","(26.0, 50.0, 45.8)","(4.8, 5.6, 5.5874999999999995)","(101.0, 190.0, 167.5)","(5.5, 11.5, 11.210344827586207)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 62.66666666666667)"
06-01-2023 14:25:16.278749,"(10.0, 11.5, 10.884615384615385)","(3.5, 3.9, 3.8181818181818183)","(13.0, 15.0, 14.1)","(12.0, 17.0, 15.839285714285715)","(11.0, 17.5, 16.58695652173913)","(26.0, 50.0, 44.0)","(4.8, 5.6, 5.5874999999999995)","(101.0, 190.0, 167.5)","(5.5, 11.5, 10.233333333333333)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 62.66666666666667)"
06-01-2023 14:25:18.135152,"(10.0, 11.5, 10.884615384615385)","(3.5, 3.9, 3.8181818181818183)","(13.0, 14.5, 14.1)","(12.0, 17.0, 15.839285714285715)","(11.0, 17.5, 16.58695652173913)","(26.0, 48.0, 44.0)","(4.8, 5.6, 5.5874999999999995)","(101.0, 190.0, 167.5)","(5.5, 11.5, 10.233333333333333)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 62.66666666666667)"
06-01-2023 14:25:20.221485,"(10.0, 11.5, 10.884615384615385)","(3.5, 3.9, 3.8181818181818183)","(13.0, 14.5, 14.1)","(12.0, 17.0, 15.839285714285715)","(11.0, 17.5, 16.58695652173913)","(26.0, 48.0, 44.0)","(4.8, 5.6, 5.5874999999999995)","(101.0, 190.0, 167.5)","(5.5, 11.5, 10.233333333333333)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 62.66666666666667)"
06-01-2023 14:25:22.029114,"(10.0, 11.5, 10.884615384615385)","(3.5, 3.9, 3.8181818181818183)","(13.0, 14.5, 14.1)","(12.0, 17.0, 15.839285714285715)","(11.0, 17.5, 16.58695652173913)","(26.0, 48.0, 44.0)","(4.8, 5.6, 5.5874999999999995)","(101.0, 190.0, 167.5)","(5.5, 11.5, 11.207692307692309)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 62.66666666666667)"
06-01-2023 14:25:23.870801,"(10.0, 11.5, 10.884615384615385)","(3.5, 3.9, 3.8454545454545452)","(13.0, 14.5, 15.0)","(12.0, 17.0, 15.839285714285715)","(11.0, 17.5, 16.58695652173913)","(26.0, 48.0, 43.333333333333336)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 167.5)","(5.5, 11.5, 11.334782608695653)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 62.66666666666667)"
06-01-2023 14:25:25.594334,"(10.0, 11.5, 10.884615384615385)","(3.5, 3.9, 3.8454545454545452)","(13.0, 15.5, 15.382352941176471)","(12.0, 17.0, 15.839285714285715)","(11.0, 17.5, 16.58695652173913)","(26.0, 46.0, 48.5)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 167.5)","(5.5, 11.5, 11.334782608695653)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 62.66666666666667)"
06-01-2023 14:25:27.384684,"(10.0, 11.5, 10.884615384615385)","(3.5, 3.9, 3.8454545454545452)","(13.0, 15.5, 15.4)","(12.0, 17.0, 14.833333333333334)","(11.0, 17.5, 16.58695652173913)","(26.0, 50.0, 48.5)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 167.5)","(5.5, 11.5, 11.334782608695653)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 62.66666666666667)"
06-01-2023 14:25:29.093594,"(10.0, 11.5, 10.884615384615385)","(3.5, 3.9, 3.9890909090909092)","(13.0, 15.5, 15.4)","(12.0, 17.0, 14.833333333333334)","(11.0, 17.5, 16.58695652173913)","(26.0, 50.0, 48.5)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 167.5)","(5.5, 11.5, 11.334782608695653)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 62.66666666666667)"
06-01-2023 14:25:30.817942,"(10.0, 11.5, 11.166666666666666)","(3.5, 4.0, 4.012499999999999)","(13.0, 15.5, 15.2)","(12.0, 17.0, 15.5)","(11.0, 17.5, 16.333333333333332)","(26.0, 50.0, 46.0)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 167.5)","(5.5, 11.5, 10.82)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 62.5)"
06-01-2023 14:25:32.576907,"(10.0, 11.5, 11.166666666666666)","(3.5, 4.1, 4.012499999999999)","(13.0, 15.5, 15.2)","(12.0, 16.5, 15.5)","(11.0, 17.0, 16.333333333333332)","(26.0, 50.0, 47.0)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 167.5)","(6.0, 11.5, 10.82)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 62.5)"
06-01-2023 14:25:34.406263,"(10.0, 11.5, 11.166666666666666)","(3.5, 4.1, 4.012499999999999)","(13.0, 15.5, 15.2)","(12.0, 16.5, 14.75)","(11.0, 17.0, 15.615384615384615)","(26.0, 50.0, 47.0)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 167.5)","(6.0, 11.5, 10.82)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 62.5)"
06-01-2023 14:25:36.156929,"(10.0, 11.5, 10.884615384615385)","(3.5, 4.1, 4.012499999999999)","(13.0, 15.5, 14.666666666666666)","(12.0, 16.5, 14.7)","(11.0, 17.0, 15.615384615384615)","(26.0, 50.0, 47.0)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 167.5)","(6.0, 11.5, 10.82)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 62.5)"
06-01-2023 14:25:37.884540,"(10.0, 11.5, 10.884615384615385)","(3.5, 4.1, 4.012499999999999)","(13.0, 15.5, 14.363636363636363)","(12.0, 16.5, 14.7)","(11.0, 17.0, 15.125)","(26.0, 50.0, 47.0)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 167.5)","(6.0, 11.5, 10.875)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 62.5)"
06-01-2023 14:25:39.591830,"(10.0, 11.5, 10.884615384615385)","(3.5, 4.1, 4.012499999999999)","(13.0, 15.5, 14.363636363636363)","(12.0, 16.5, 14.7)","(11.0, 17.0, 14.954545454545455)","(26.0, 50.0, 47.0)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 167.5)","(6.0, 11.5, 11.045454545454545)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 62.5)"
06-01-2023 14:25:41.341438,"(10.0, 11.5, 10.884615384615385)","(3.5, 4.1, 4.012499999999999)","(13.0, 15.5, 14.363636363636363)","(12.0, 16.5, 14.7)","(11.0, 17.0, 14.954545454545455)","(26.0, 50.0, 47.0)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 167.5)","(6.0, 11.5, 10.12)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 62.5)"
06-01-2023 14:25:43.108216,"(10.0, 11.5, 10.884615384615385)","(3.5, 4.1, 4.09375)","(13.0, 15.5, 15.0)","(12.0, 16.5, 15.40909090909091)","(11.0, 17.0, 16.0625)","(26.0, 50.0, 48.666666666666664)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 167.5)","(6.0, 11.5, 10.12)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 65.0)"
06-01-2023 14:25:44.834066,"(10.0, 11.5, 10.884615384615385)","(3.5, 4.1, 4.0)","(13.0, 15.5, 14.931818181818182)","(12.0, 16.5, 14.7)","(11.0, 17.0, 14.954545454545455)","(26.0, 50.0, 48.666666666666664)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 167.5)","(6.0, 11.5, 11.04)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 65.0)"
06-01-2023 14:25:46.537275,"(10.0, 11.5, 10.884615384615385)","(3.5, 4.2, 4.0)","(13.0, 15.5, 14.363636363636363)","(12.0, 16.5, 14.7)","(11.0, 17.0, 15.5)","(26.0, 50.0, 46.0)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 167.5)","(6.0, 11.5, 10.853846153846154)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 62.5)"
06-01-2023 14:25:48.595388,"(10.0, 11.5, 10.06842105263158)","(3.5, 4.2, 4.0)","(13.0, 15.5, 14.923076923076923)","(12.0, 16.5, 14.7)","(11.0, 17.0, 15.5)","(26.0, 50.0, 46.0)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 137.5)","(6.0, 11.5, 10.853846153846154)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 62.5)"
06-01-2023 14:25:50.573108,"(10.0, 11.5, 10.06842105263158)","(3.5, 4.2, 4.05)","(13.0, 15.5, 14.923076923076923)","(12.0, 16.5, 14.7)","(11.0, 17.0, 15.5)","(26.0, 50.0, 47.0)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 142.0)","(6.0, 11.5, 10.66)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 62.5)"
06-01-2023 14:25:52.638921,"(10.0, 11.5, 11.825)","(3.5, 4.1, 4.012499999999999)","(13.0, 15.5, 14.25)","(12.0, 16.5, 15.25)","(11.0, 17.0, 15.75)","(26.0, 50.0, 47.0)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 152.5)","(6.0, 11.5, 10.66)","(8.0, 10.0, 9.576470588235294)","(18.0, 24.0, 22.0)","(31.0, 70.0, 61.0)"
06-01-2023 14:25:54.609591,"(10.0, 12.5, 11.5)","(3.5, 4.1, 4.012499999999999)","(13.0, 15.5, 14.25)","(12.0, 16.0, 15.25)","(11.0, 16.5, 15.75)","(26.0, 50.0, 47.0)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 152.5)","(6.0, 11.5, 10.66)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 61.0)"
06-01-2023 14:25:56.514651,"(10.0, 13.0, 11.541666666666666)","(3.5, 4.1, 4.012499999999999)","(13.0, 15.5, 14.25)","(12.0, 16.0, 15.25)","(11.0, 16.5, 15.3)","(26.0, 50.0, 47.0)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 152.5)","(6.0, 11.5, 10.861538461538462)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 61.0)"
06-01-2023 14:25:58.723415,"(10.0, 13.0, 11.055555555555555)","(3.5, 4.1, 4.012499999999999)","(13.0, 15.5, 14.25)","(12.0, 16.0, 15.25)","(11.0, 16.5, 15.3)","(26.0, 50.0, 47.0)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 152.5)","(6.0, 11.0, 10.3)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 61.0)"
06-01-2023 14:26:00.800225,"(10.0, 13.0, 11.055555555555555)","(3.5, 4.1, 4.012499999999999)","(13.0, 15.5, 14.25)","(12.0, 16.0, 15.25)","(11.0, 16.5, 15.3)","(26.0, 50.0, 47.0)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 152.5)","(6.0, 11.5, 10.3)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 61.0)"
06-01-2023 14:26:02.539225,"(10.0, 13.0, 11.055555555555555)","(3.5, 4.1, 4.012499999999999)","(13.0, 15.5, 14.25)","(12.0, 16.0, 15.25)","(11.0, 16.5, 15.3)","(26.0, 50.0, 47.0)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 152.5)","(6.0, 11.5, 10.3)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 61.0)"
06-01-2023 14:26:04.323856,"(10.0, 13.0, 11.055555555555555)","(3.5, 4.1, 4.012499999999999)","(13.0, 15.5, 14.25)","(12.0, 16.0, 15.25)","(11.0, 16.5, 15.3)","(26.0, 50.0, 47.0)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 152.5)","(6.0, 11.5, 10.8)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 61.0)"
06-01-2023 14:26:06.108989,"(10.0, 13.0, 11.055555555555555)","(3.5, 4.1, 4.012499999999999)","(13.0, 15.5, 14.25)","(12.0, 16.0, 15.25)","(11.0, 16.5, 15.3)","(26.0, 50.0, 46.0)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 152.5)","(6.0, 11.5, 10.8)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 61.0)"
06-01-2023 14:26:07.879338,"(10.0, 13.0, 11.055555555555555)","(3.5, 4.1, 4.012499999999999)","(13.0, 15.5, 14.25)","(12.0, 16.0, 15.25)","(11.0, 16.5, 15.3)","(26.0, 50.0, 46.0)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 152.5)","(6.0, 11.5, 10.8)","(8.0, 10.0, 9.399999999999999)","(18.0, 24.0, 22.0)","(31.0, 70.0, 61.0)"
06-01-2023 14:26:09.654502,"(10.0, 13.0, 11.5)","(3.5, 4.1, 4.012499999999999)","(13.0, 15.5, 14.911764705882353)","(12.0, 16.0, 14.75)","(11.0, 16.5, 15.3)","(26.0, 50.0, 48.4)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 142.0)","(6.0, 11.5, 10.8)","(8.0, 10.0, 9.399999999999999)","(18.0, 23.0, 21.4)","(31.0, 70.0, 56.8)"
06-01-2023 14:26:11.425968,"(10.0, 13.0, 11.5)","(3.5, 4.1, 4.012499999999999)","(13.0, 15.5, 14.911764705882353)","(12.0, 15.5, 14.3)","(11.0, 16.5, 15.3)","(26.0, 50.0, 48.54545454545455)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 142.0)","(6.0, 11.5, 10.3)","(8.0, 10.0, 9.399999999999999)","(18.0, 23.0, 21.4)","(31.0, 70.0, 56.8)"
06-01-2023 14:26:13.279515,"(10.0, 13.0, 11.5)","(3.5, 4.1, 4.012499999999999)","(13.0, 15.5, 14.911764705882353)","(12.0, 15.5, 14.3)","(11.0, 16.5, 15.3)","(26.0, 50.0, 48.54545454545455)","(4.8, 5.6, 5.571428571428571)","(101.0, 190.0, 142.0)","(6.0, 11.5, 10.3)","(8.0, 10.0, 9.399999999999999)","(18.0, 23.0, 21.4)","(31.0, 70.0, 56.8)"
06-01-2023 14:26:15.797933,"(10.0, 13.0, 12.404761904761905)","(3.5, 4.1, 4.093396226415094)","(13.0, 15.5, 14.866666666666667)","(12.0, 15.5, 14.625)","(11.0, 16.5, 16.055555555555557)","(26.0, 50.0, 47.66666666666667)","(4.8, 5.6, 5.5375)","(101.0, 190.0, 150.0)","(6.0, 11.0, 10.703703703703704)","(8.0, 10.0, 9.399999999999999)","(18.0, 23.0, 21.333333333333332)","(31.0, 70.0, 58.0)"
06-01-2023 14:26:17.994891,"(10.0, 12.5, 12.0)","(3.5, 4.1, 4.0)","(13.0, 15.0, 14.785714285714285)","(12.0, 15.5, 14.625)","(11.0, 16.5, 16.055555555555557)","(26.0, 50.0, 47.66666666666667)","(4.8, 5.6, 5.488888888888889)","(101.0, 190.0, 150.0)","(6.0, 11.0, 9.755555555555556)","(8.0, 10.0, 9.25)","(18.0, 23.0, 21.333333333333332)","(31.0, 70.0, 62.5)"
06-01-2023 14:26:19.985842,"(10.0, 12.5, 11.2)","(3.5, 4.2, 3.988235294117647)","(13.0, 15.0, 14.7)","(12.0, 15.5, 14.130434782608695)","(11.0, 16.5, 16.108695652173914)","(26.0, 50.0, 44.0)","(4.8, 5.6, 5.488888888888889)","(101.0, 190.0, 142.0)","(6.0, 11.0, 9.857142857142858)","(8.0, 10.0, 9.25)","(18.0, 23.0, 21.333333333333332)","(31.0, 70.0, 58.0)"
06-01-2023 14:26:22.076541,"(10.0, 13.0, 12.228571428571428)","(3.5, 4.2, 3.988235294117647)","(13.0, 15.0, 14.7)","(12.0, 15.5, 14.130434782608695)","(11.0, 16.5, 16.108695652173914)","(26.0, 50.0, 44.0)","(4.8, 5.6, 5.446153846153846)","(101.0, 190.0, 142.0)","(6.0, 10.5, 10.133333333333333)","(8.0, 10.0, 9.399999999999999)","(18.0, 23.0, 21.333333333333332)","(31.0, 70.0, 58.0)"
06-01-2023 14:26:24.119556,"(10.0, 13.0, 12.027027027027028)","(3.5, 4.2, 4.138888888888889)","(13.0, 15.0, 14.7)","(12.0, 15.5, 14.130434782608695)","(11.0, 16.5, 16.108695652173914)","(26.0, 50.0, 44.0)","(4.8, 5.6, 5.310204081632653)","(101.0, 190.0, 150.0)","(6.0, 10.5, 9.95)","(8.0, 10.0, 9.399999999999999)","(18.0, 23.0, 21.333333333333332)","(31.0, 70.0, 61.0)"
06-01-2023 14:26:26.008263,"(10.0, 13.0, 11.2)","(3.5, 4.2, 4.138888888888889)","(13.0, 15.0, 14.7)","(12.0, 15.5, 14.130434782608695)","(11.0, 16.5, 16.108695652173914)","(26.0, 50.0, 44.0)","(4.8, 5.4, 5.125)","(101.0, 190.0, 150.0)","(6.0, 10.5, 10.6)","(8.0, 10.0, 9.399999999999999)","(18.0, 23.0, 21.333333333333332)","(31.0, 70.0, 63.57142857142857)"
06-01-2023 14:26:28.029024,"(10.0, 13.0, 11.2)","(3.5, 4.2, 4.122222222222223)","(13.0, 15.0, 14.7)","(12.0, 15.5, 14.130434782608695)","(11.0, 16.5, 16.108695652173914)","(26.0, 50.0, 44.0)","(4.8, 5.4, 5.224)","(101.0, 190.0, 150.0)","(6.0, 11.0, 10.6)","(8.0, 10.0, 9.399999999999999)","(18.0, 23.0, 21.333333333333332)","(31.0, 70.0, 61.0)"
06-01-2023 14:26:29.931870,"(10.0, 13.0, 11.2)","(3.5, 4.2, 4.177777777777778)","(13.0, 15.0, 14.7)","(12.0, 15.5, 14.130434782608695)","(11.0, 16.5, 16.108695652173914)","(26.0, 50.0, 44.0)","(4.8, 5.4, 5.329787234042554)","(101.0, 190.0, 150.0)","(6.0, 11.0, 10.3)","(8.0, 10.0, 9.399999999999999)","(18.0, 23.0, 21.333333333333332)","(31.0, 70.0, 60.0)"
06-01-2023 14:26:32.041885,"(10.0, 13.0, 11.2)","(3.5, 4.2, 4.1000000000000005)","(13.0, 15.0, 14.7)","(12.0, 15.5, 14.130434782608695)","(11.0, 16.5, 16.108695652173914)","(26.0, 50.0, 44.0)","(4.8, 5.4, 5.329787234042554)","(101.0, 190.0, 150.0)","(6.0, 11.0, 10.3)","(8.0, 10.0, 9.399999999999999)","(18.0, 23.0, 21.333333333333332)","(31.0, 70.0, 61.0)"
06-01-2023 14:26:34.098564,"(10.0, 13.0, 11.2)","(3.5, 4.2, 4.057142857142857)","(13.0, 15.0, 14.7)","(12.0, 15.5, 14.130434782608695)","(11.0, 16.5, 16.108695652173914)","(26.0, 50.0, 47.66666666666667)","(4.8, 5.4, 5.273076923076923)","(101.0, 190.0, 150.0)","(6.0, 11.0, 10.2)","(8.0, 10.0, 9.399999999999999)","(18.0, 23.0, 21.333333333333332)","(31.0, 70.0, 58.0)"
06-01-2023 14:26:36.033494,"(10.0, 13.0, 11.2)","(3.5, 4.2, 4.057142857142857)","(13.0, 15.0, 14.7)","(12.0, 15.5, 14.130434782608695)","(11.0, 16.5, 16.108695652173914)","(26.0, 50.0, 47.66666666666667)","(4.8, 5.4, 5.273076923076923)","(101.0, 190.0, 150.0)","(6.0, 11.0, 10.533333333333333)","(8.0, 10.0, 9.399999999999999)","(18.0, 23.0, 21.333333333333332)","(31.0, 70.0, 65.38461538461539)"
06-01-2023 14:26:37.969744,"(10.0, 13.0, 11.434782608695652)","(3.5, 4.2, 4.057142857142857)","(13.0, 15.0, 14.357142857142858)","(12.0, 15.5, 14.227272727272727)","(11.0, 16.5, 16.108695652173914)","(26.0, 50.0, 44.857142857142854)","(4.8, 5.4, 5.205882352941177)","(101.0, 190.0, 150.0)","(6.0, 11.0, 10.48)","(8.0, 10.0, 9.399999999999999)","(18.0, 23.0, 21.333333333333332)","(31.0, 70.0, 61.0)"
06-01-2023 14:26:39.870882,"(10.0, 13.0, 11.2)","(3.5, 4.2, 4.057142857142857)","(13.0, 14.5, 14.357142857142858)","(12.0, 15.5, 14.227272727272727)","(11.0, 16.5, 16.108695652173914)","(26.0, 46.0, 43.333333333333336)","(4.8, 5.4, 5.230769230769231)","(101.0, 190.0, 163.33333333333334)","(6.0, 11.5, 10.48)","(8.0, 10.0, 9.399999999999999)","(18.0, 23.0, 21.333333333333332)","(31.0, 70.0, 61.0)"
06-01-2023 14:26:41.762380,"(10.0, 13.0, 11.2)","(3.5, 4.2, 4.057142857142857)","(13.0, 14.5, 14.357142857142858)","(12.0, 15.5, 14.5)","(11.0, 16.5, 16.108695652173914)","(26.0, 46.0, 43.333333333333336)","(4.8, 5.4, 5.230769230769231)","(101.0, 190.0, 163.33333333333334)","(6.0, 11.5, 10.685714285714285)","(8.0, 10.0, 9.399999999999999)","(18.0, 23.0, 21.333333333333332)","(31.0, 65.0, 60.0)"
06-01-2023 14:26:43.621787,"(10.0, 13.0, 11.2)","(3.5, 4.2, 4.057142857142857)","(13.0, 14.5, 14.357142857142858)","(12.0, 15.0, 14.5)","(11.0, 16.5, 16.108695652173914)","(26.0, 46.0, 43.333333333333336)","(4.8, 5.4, 5.05625)","(101.0, 190.0, 163.33333333333334)","(6.0, 11.5, 10.24)","(8.0, 10.0, 9.399999999999999)","(18.0, 23.0, 21.333333333333332)","(31.0, 65.0, 60.0)"
06-01-2023 14:26:45.387457,"(10.0, 13.0, 12.027027027027028)","(3.5, 4.2, 4.057142857142857)","(13.0, 14.5, 14.357142857142858)","(12.0, 15.0, 14.166666666666666)","(11.0, 16.5, 16.108695652173914)","(26.0, 46.0, 44.857142857142854)","(4.8, 5.4, 5.180000000000001)","(101.0, 190.0, 155.0)","(6.0, 11.5, 10.1)","(8.0, 10.0, 9.82857142857143)","(18.0, 23.0, 21.333333333333332)","(31.0, 65.0, 57.5)"
06-01-2023 14:26:47.253152,"(10.0, 13.0, 11.434782608695652)","(3.5, 4.2, 4.057142857142857)","(13.0, 14.5, 14.357142857142858)","(12.0, 15.0, 14.166666666666666)","(11.0, 16.5, 16.108695652173914)","(26.0, 46.0, 44.857142857142854)","(4.8, 5.4, 5.180000000000001)","(101.0, 190.0, 155.0)","(6.0, 11.5, 10.1)","(8.0, 10.0, 9.399999999999999)","(18.0, 23.0, 21.333333333333332)","(31.0, 65.0, 57.5)"
06-01-2023 14:26:49.093330,"(10.0, 13.0, 11.65)","(3.5, 4.2, 4.057142857142857)","(13.0, 14.5, 13.75)","(12.0, 15.0, 14.5)","(11.0, 16.5, 16.108695652173914)","(26.0, 46.0, 44.857142857142854)","(4.8, 5.4, 5.180000000000001)","(101.0, 190.0, 155.0)","(6.0, 11.5, 10.366666666666667)","(8.0, 10.0, 9.399999999999999)","(18.0, 23.0, 22.0)","(31.0, 65.0, 57.5)"
06-01-2023 14:26:50.984318,"(10.0, 13.0, 11.65)","(3.5, 4.2, 4.057142857142857)","(13.0, 14.5, 13.75)","(12.0, 15.5, 14.5)","(11.0, 16.5, 16.108695652173914)","(26.0, 46.0, 44.857142857142854)","(4.8, 5.4, 5.180000000000001)","(101.0, 190.0, 162.0)","(6.0, 11.5, 10.48)","(8.0, 10.0, 9.399999999999999)","(18.0, 23.0, 22.0)","(31.0, 65.0, 57.5)"
06-01-2023 14:26:53.038881,"(10.0, 13.0, 12.121951219512194)","(3.5, 4.2, 4.057142857142857)","(13.0, 14.5, 13.75)","(12.0, 15.5, 14.428571428571429)","(11.0, 16.5, 16.108695652173914)","(26.0, 46.0, 44.857142857142854)","(4.8, 5.4, 5.188461538461539)","(101.0, 190.0, 162.0)","(6.0, 11.5, 10.771428571428572)","(8.0, 10.0, 9.399999999999999)","(18.0, 23.0, 22.0)","(31.0, 60.0, 56.57142857142857)"
06-01-2023 14:26:54.994185,"(10.0, 13.0, 11.2)","(3.5, 4.2, 4.057142857142857)","(13.0, 14.5, 13.75)","(12.0, 15.5, 14.428571428571429)","(11.0, 16.5, 16.108695652173914)","(26.0, 46.0, 44.857142857142854)","(4.8, 5.4, 5.188461538461539)","(101.0, 190.0, 162.0)","(6.0, 11.5, 10.771428571428572)","(8.0, 10.0, 9.7)","(18.0, 23.0, 22.0)","(31.0, 60.0, 51.5)"
06-01-2023 14:26:57.074752,"(10.0, 13.0, 11.65)","(3.5, 4.2, 4.057142857142857)","(13.0, 14.5, 13.75)","(12.0, 15.5, 14.428571428571429)","(11.0, 16.5, 16.108695652173914)","(26.0, 46.0, 44.857142857142854)","(4.8, 5.4, 5.188461538461539)","(101.0, 190.0, 162.0)","(6.0, 11.5, 10.771428571428572)","(8.0, 10.0, 9.856)","(18.0, 23.0, 22.0)","(31.0, 60.0, 48.75)"
