,Remedy,Showtime Lydia,Fully Blessed,Joni Rudderless,Young Yank,Secret Hustle,Big Ram,Showtime Hannah
10-01-2023 18:56:20.806215,"(2.6, 3.65, 3.5441176470588234)","(5.0, 7.8, 7.766666666666667)","(16.0, 32.0, 28.916666666666668)","(31.0, 90.0, 72.87878787878788)","(3.6, 4.1, 4.0115384615384615)","(8.5, 11.5, 11.035714285714286)","(7.5, 9.0, 8.48)","(11.0, 13.0, 12.6)"
10-01-2023 18:56:21.859151,"(2.6, 3.65, 3.5441176470588234)","(5.0, 7.8, 7.68)","(16.0, 32.0, 29.153846153846153)","(31.0, 85.0, 72.87878787878788)","(3.6, 4.1, 4.0115384615384615)","(8.5, 11.5, 11.035714285714286)","(7.5, 8.6, 8.586666666666668)","(11.0, 13.0, 12.818181818181818)"
10-01-2023 18:56:22.924833,"(2.6, 3.65, 3.5441176470588234)","(5.0, 7.8, 7.771428571428571)","(16.0, 32.0, 29.153846153846153)","(31.0, 85.0, 72.87878787878788)","(3.6, 4.1, 4.008)","(8.5, 11.5, 10.880952380952381)","(7.5, 8.8, 8.547368421052632)","(11.0, 13.0, 12.88)"
10-01-2023 18:56:24.080069,"(2.6, 3.65, 3.531578947368421)","(5.0, 8.0, 7.688888888888888)","(16.0, 32.0, 29.153846153846153)","(31.0, 85.0, 71.29032258064517)","(3.6, 4.1, 4.008)","(8.5, 11.5, 10.880952380952381)","(7.5, 8.8, 8.547368421052632)","(11.0, 13.0, 12.88)"
10-01-2023 18:56:25.171431,"(2.6, 3.65, 3.531578947368421)","(5.0, 8.0, 7.688888888888888)","(16.0, 32.0, 29.153846153846153)","(31.0, 80.0, 71.29032258064517)","(3.6, 4.1, 4.008)","(8.5, 11.5, 10.880952380952381)","(7.5, 8.8, 8.654545454545454)","(11.0, 13.0, 12.5625)"
10-01-2023 18:56:26.262119,"(2.7, 3.6, 3.55)","(5.0, 8.4, 7.885714285714285)","(17.0, 32.0, 28.88888888888889)","(31.0, 80.0, 70.9090909090909)","(3.6, 4.1, 3.985)","(8.5, 11.5, 10.880952380952381)","(7.5, 8.8, 8.48235294117647)","(11.0, 13.0, 12.45)"
10-01-2023 18:56:27.308107,"(2.7, 3.6, 3.55)","(5.0, 8.4, 7.930434782608695)","(17.0, 29.0, 28.88888888888889)","(31.0, 80.0, 70.73529411764706)","(3.6, 4.1, 4.001724137931035)","(8.5, 11.5, 11.035714285714286)","(7.5, 8.6, 7.927272727272727)","(11.0, 13.0, 12.428571428571429)"
10-01-2023 18:56:28.360179,"(2.7, 3.6, 3.5571428571428574)","(5.0, 8.4, 8.225)","(17.0, 29.0, 26.75)","(31.0, 80.0, 70.73529411764706)","(3.6, 4.1, 4.001724137931035)","(8.5, 11.5, 11.125)","(7.5, 8.0, 7.938461538461539)","(11.0, 13.0, 12.428571428571429)"
10-01-2023 18:56:29.373267,"(2.7, 3.6, 3.588888888888889)","(5.0, 8.4, 8.225)","(17.0, 29.0, 26.75)","(31.0, 80.0, 70.73529411764706)","(3.6, 4.1, 4.001724137931035)","(8.5, 11.5, 11.125)","(7.5, 8.0, 7.938461538461539)","(11.0, 13.0, 12.428571428571429)"
10-01-2023 18:56:30.393002,"(2.7, 3.65, 3.6)","(5.0, 8.4, 8.225)","(17.0, 29.0, 26.857142857142858)","(31.0, 75.0, 73.66666666666667)","(3.6, 4.1, 4.001724137931035)","(8.5, 11.5, 11.125)","(7.5, 8.0, 7.8545454545454545)","(11.0, 13.0, 12.428571428571429)"
10-01-2023 18:56:31.400087,"(2.7, 3.65, 3.5652173913043477)","(5.0, 8.4, 8.3)","(17.0, 29.0, 26.857142857142858)","(31.0, 75.0, 73.66666666666667)","(3.6, 4.1, 4.026086956521739)","(8.5, 11.5, 11.035714285714286)","(7.5, 8.0, 7.786666666666666)","(11.0, 13.0, 12.428571428571429)"
10-01-2023 18:56:32.435412,"(2.7, 3.65, 3.5107142857142857)","(5.0, 8.4, 8.3)","(17.0, 29.0, 26.857142857142858)","(31.0, 75.0, 73.66666666666667)","(3.6, 4.1, 4.026086956521739)","(8.5, 11.5, 11.055555555555555)","(7.5, 8.0, 7.786666666666666)","(11.0, 13.0, 12.428571428571429)"
10-01-2023 18:56:33.470620,"(2.7, 3.65, 3.5441176470588234)","(5.0, 8.4, 8.3)","(17.0, 28.0, 26.75)","(31.0, 75.0, 73.66666666666667)","(3.6, 4.1, 4.026086956521739)","(8.5, 11.5, 11.055555555555555)","(7.5, 8.0, 7.786666666666666)","(11.0, 13.0, 12.428571428571429)"
10-01-2023 18:56:34.552055,"(2.7, 3.65, 3.5441176470588234)","(5.0, 8.4, 8.3)","(17.0, 28.0, 26.75)","(31.0, 75.0, 73.66666666666667)","(3.6, 4.1, 4.026086956521739)","(8.5, 11.5, 11.055555555555555)","(7.5, 8.0, 7.786666666666666)","(11.0, 13.0, 12.571428571428571)"
10-01-2023 18:56:35.671357,"(2.7, 3.5, 3.4633333333333334)","(5.0, 8.4, 8.3)","(17.0, 28.0, 26.6)","(31.0, 75.0, 71.84210526315789)","(3.6, 4.1, 4.071428571428571)","(8.5, 11.5, 11.038461538461538)","(7.5, 8.0, 7.786666666666666)","(11.0, 13.0, 12.571428571428571)"
10-01-2023 18:56:37.034539,"(2.7, 3.6, 3.5176470588235293)","(5.0, 8.4, 8.3)","(17.0, 28.0, 26.666666666666668)","(31.0, 75.0, 66.89655172413794)","(3.6, 4.1, 4.069696969696969)","(8.5, 11.5, 11.75925925925926)","(7.5, 8.0, 7.747368421052632)","(11.0, 13.0, 12.571428571428571)"
10-01-2023 18:56:38.246895,"(2.7, 3.6, 3.5142857142857142)","(5.0, 8.4, 8.26)","(17.0, 28.0, 26.727272727272727)","(31.0, 70.0, 66.72413793103448)","(3.6, 4.1, 4.0575)","(8.5, 12.0, 11.818181818181818)","(7.5, 8.0, 7.714285714285714)","(11.0, 13.0, 12.571428571428571)"
10-01-2023 18:56:39.498265,"(2.7, 3.6, 3.595104895104895)","(5.0, 8.4, 8.306666666666667)","(17.0, 28.0, 26.727272727272727)","(31.0, 70.0, 73.0)","(3.6, 4.1, 4.0346153846153845)","(8.5, 12.0, 11.76923076923077)","(7.5, 8.0, 7.769230769230769)","(11.0, 13.0, 12.428571428571429)"
10-01-2023 18:56:40.766330,"(2.7, 3.65, 3.594444444444444)","(5.0, 8.4, 8.306666666666667)","(17.0, 28.0, 26.727272727272727)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.1, 4.033720930232558)","(8.5, 12.0, 11.823529411764707)","(7.5, 7.8, 7.769230769230769)","(11.0, 13.0, 12.142857142857142)"
10-01-2023 18:56:41.985201,"(2.7, 3.65, 3.5913793103448275)","(5.0, 8.4, 8.33)","(17.0, 28.0, 26.727272727272727)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.1, 4.033720930232558)","(8.5, 12.0, 11.823529411764707)","(7.5, 7.8, 7.769230769230769)","(11.0, 13.0, 12.142857142857142)"
10-01-2023 18:56:43.205226,"(2.7, 3.65, 3.5687499999999996)","(5.0, 8.4, 8.346666666666668)","(17.0, 28.0, 26.727272727272727)","(31.0, 75.0, 71.42857142857143)","(3.6, 4.1, 4.021739130434782)","(8.5, 12.0, 11.823529411764707)","(7.5, 7.8, 7.769230769230769)","(11.0, 13.0, 12.142857142857142)"
10-01-2023 18:56:44.324886,"(2.7, 3.65, 3.6055555555555556)","(5.5, 8.4, 8.35)","(17.0, 28.0, 26.8)","(31.0, 75.0, 65.0)","(3.6, 4.1, 4.020833333333333)","(8.5, 12.0, 11.823529411764707)","(7.5, 7.8, 7.769230769230769)","(10.0, 13.0, 12.142857142857142)"
10-01-2023 18:56:45.599904,"(2.7, 3.65, 3.6333333333333333)","(5.5, 8.4, 8.32)","(17.0, 28.0, 26.58823529411765)","(31.0, 75.0, 65.0)","(3.6, 4.1, 4.020833333333333)","(8.5, 12.0, 11.823529411764707)","(7.5, 7.8, 7.575)","(10.0, 13.0, 12.142857142857142)"
10-01-2023 18:56:46.919145,"(2.7, 3.65, 3.626923076923077)","(5.5, 8.4, 8.32)","(17.0, 28.0, 26.285714285714285)","(31.0, 75.0, 65.0)","(3.6, 4.1, 4.020833333333333)","(8.5, 12.0, 11.823529411764707)","(7.5, 7.8, 7.62)","(10.0, 13.0, 12.142857142857142)"
10-01-2023 18:56:48.175944,"(2.7, 3.65, 3.6366666666666667)","(5.5, 8.4, 8.636363636363637)","(17.0, 28.0, 26.0)","(31.0, 75.0, 65.0)","(3.6, 4.1, 4.026923076923077)","(8.5, 12.0, 11.823529411764707)","(7.5, 7.8, 7.7384615384615385)","(10.0, 13.0, 12.142857142857142)"
10-01-2023 18:56:49.389682,"(2.7, 3.65, 3.63125)","(5.5, 8.8, 8.636363636363637)","(17.0, 28.0, 25.818181818181817)","(31.0, 75.0, 65.0)","(3.6, 4.1, 4.026923076923077)","(8.5, 12.0, 11.823529411764707)","(7.5, 7.8, 7.658823529411765)","(10.0, 13.0, 12.142857142857142)"
10-01-2023 18:56:50.739593,"(2.7, 3.6, 3.5914529914529916)","(5.5, 8.8, 8.555555555555555)","(17.0, 28.0, 25.6)","(31.0, 75.0, 73.66666666666666)","(3.6, 4.1, 4.026923076923077)","(8.5, 12.0, 11.823529411764707)","(7.5, 7.8, 7.658823529411765)","(10.0, 13.0, 12.142857142857142)"
10-01-2023 18:56:51.989600,"(2.7, 3.6, 3.5914529914529916)","(5.5, 8.8, 8.485714285714286)","(17.0, 28.0, 25.6)","(31.0, 75.0, 73.66666666666666)","(3.6, 4.1, 4.021428571428571)","(8.5, 12.0, 11.16)","(7.5, 7.8, 7.311111111111112)","(10.0, 13.0, 12.333333333333334)"
10-01-2023 18:56:53.404234,"(2.7, 3.65, 3.620833333333333)","(5.5, 8.8, 8.589473684210526)","(17.0, 28.0, 25.6)","(31.0, 75.0, 73.66666666666666)","(3.6, 4.1, 4.051851851851851)","(8.5, 12.0, 10.891304347826086)","(7.5, 7.4, 7.252631578947368)","(10.0, 13.0, 12.333333333333334)"
10-01-2023 18:56:54.682514,"(2.7, 3.65, 3.620833333333333)","(5.5, 8.8, 8.589473684210526)","(17.0, 28.0, 25.6)","(31.0, 75.0, 73.66666666666666)","(3.6, 4.1, 4.038095238095238)","(8.5, 11.5, 10.948275862068966)","(7.5, 7.4, 7.252631578947368)","(10.0, 13.0, 12.076923076923077)"
10-01-2023 18:56:55.898569,"(2.7, 3.6, 3.59375)","(5.5, 8.8, 8.589473684210526)","(17.0, 28.0, 25.6)","(31.0, 75.0, 73.66666666666666)","(3.6, 4.2, 4.119047619047619)","(8.5, 11.5, 10.948275862068966)","(7.5, 7.4, 7.252631578947368)","(10.0, 13.0, 12.28)"
10-01-2023 18:56:57.143970,"(2.7, 3.65, 3.5999999999999996)","(5.5, 8.8, 8.577777777777778)","(17.0, 28.0, 25.6)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.2, 4.089473684210526)","(8.5, 12.0, 11.96808510638298)","(7.5, 7.2, 7.192)","(10.0, 13.0, 12.28)"
10-01-2023 18:56:58.274274,"(2.7, 3.55, 3.5)","(5.5, 8.8, 8.609523809523811)","(17.0, 28.0, 25.714285714285715)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.2, 4.089473684210526)","(8.5, 12.0, 11.96808510638298)","(7.5, 7.4, 7.192)","(10.0, 13.0, 12.357142857142858)"
10-01-2023 18:56:59.457584,"(2.7, 3.55, 3.502173913043478)","(5.5, 9.0, 8.907692307692308)","(17.0, 28.0, 26.0)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.2, 4.122222222222222)","(8.5, 12.0, 12.105263157894736)","(7.5, 7.4, 7.1)","(10.0, 13.0, 12.357142857142858)"
10-01-2023 18:57:00.619457,"(2.7, 3.55, 3.507142857142857)","(5.5, 9.2, 8.799999999999999)","(17.0, 28.0, 27.333333333333332)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.2, 4.051428571428572)","(8.5, 12.5, 12.209677419354838)","(7.5, 7.2, 7.0)","(10.0, 13.0, 11.875)"
10-01-2023 18:57:01.785055,"(2.7, 3.65, 3.6083333333333334)","(5.5, 9.2, 8.629999999999999)","(17.0, 28.0, 27.333333333333332)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.2, 4.051428571428572)","(8.5, 12.5, 12.209677419354838)","(7.5, 7.2, 7.0)","(10.0, 12.5, 11.875)"
10-01-2023 18:57:02.977143,"(2.7, 3.65, 3.6083333333333334)","(5.5, 9.2, 8.629999999999999)","(17.0, 28.0, 27.333333333333332)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.2, 4.051428571428572)","(8.5, 12.5, 12.245762711864407)","(7.5, 7.2, 6.84)","(10.0, 12.5, 11.666666666666666)"
10-01-2023 18:57:04.121228,"(2.7, 3.65, 3.607142857142857)","(5.5, 8.8, 8.775)","(17.0, 29.0, 28.75)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.2, 4.05)","(8.5, 12.5, 12.245762711864407)","(7.5, 7.0, 6.84)","(10.0, 12.5, 11.666666666666666)"
10-01-2023 18:57:05.293366,"(2.7, 3.65, 3.607142857142857)","(5.5, 8.8, 8.775)","(17.0, 29.0, 28.75)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.2, 4.05)","(8.5, 12.5, 12.245762711864407)","(7.5, 7.0, 6.84)","(10.0, 12.5, 11.666666666666666)"
10-01-2023 18:57:06.532355,"(2.7, 3.65, 3.607142857142857)","(5.5, 8.8, 8.775)","(17.0, 29.0, 28.964285714285715)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.2, 4.046153846153846)","(8.5, 12.5, 12.211538461538462)","(7.5, 7.0, 6.910344827586207)","(10.0, 12.5, 11.666666666666666)"
10-01-2023 18:57:07.716272,"(2.7, 3.7, 3.6205882352941177)","(6.0, 8.4, 8.466666666666667)","(17.0, 34.0, 28.0)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.1, 4.074999999999999)","(8.5, 12.5, 12.222222222222221)","(6.5, 7.2, 6.872727272727273)","(10.0, 12.5, 11.73076923076923)"
10-01-2023 18:57:08.894116,"(2.7, 3.7, 3.6205882352941177)","(6.0, 8.6, 8.557894736842105)","(18.0, 32.0, 31.3)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.1, 4.074999999999999)","(8.5, 12.5, 12.222222222222221)","(6.5, 7.2, 6.872727272727273)","(10.0, 12.5, 11.73076923076923)"
10-01-2023 18:57:10.065259,"(2.7, 3.7, 3.626923076923077)","(6.0, 8.6, 8.557894736842105)","(18.0, 34.0, 32.0)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.1, 4.027777777777778)","(8.5, 12.5, 12.222222222222221)","(6.5, 7.2, 6.923076923076923)","(10.0, 12.5, 11.666666666666666)"
10-01-2023 18:57:11.269105,"(2.7, 3.7, 3.6375)","(6.0, 8.6, 8.561904761904762)","(18.0, 34.0, 32.0)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.1, 4.027777777777778)","(8.5, 12.5, 12.222222222222221)","(6.5, 7.2, 6.910344827586207)","(10.0, 12.5, 11.868421052631579)"
10-01-2023 18:57:12.449129,"(2.8, 3.7, 3.6464285714285714)","(6.0, 8.6, 8.561904761904762)","(18.0, 34.0, 32.22222222222222)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.1, 4.03125)","(8.5, 12.5, 12.211538461538462)","(6.5, 7.2, 6.910344827586207)","(10.0, 12.5, 12.166666666666666)"
10-01-2023 18:57:13.643559,"(2.8, 3.7, 3.657142857142857)","(6.0, 8.6, 8.561904761904762)","(18.0, 34.0, 32.15384615384615)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.1, 4.014285714285714)","(8.5, 12.5, 12.222222222222221)","(6.5, 7.2, 6.872727272727273)","(10.0, 12.5, 12.382352941176471)"
10-01-2023 18:57:14.881774,"(2.8, 3.7, 3.67)","(6.0, 8.6, 8.566666666666666)","(18.0, 34.0, 32.15384615384615)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.1, 3.994871794871795)","(8.5, 12.5, 12.025)","(6.5, 7.2, 6.923076923076923)","(10.0, 12.5, 12.382352941176471)"
10-01-2023 18:57:16.123303,"(2.8, 3.75, 3.7136363636363634)","(6.0, 8.4, 8.383333333333333)","(18.0, 34.0, 32.15384615384615)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.0, 3.993939393939394)","(8.5, 12.5, 12.025)","(6.5, 7.2, 6.88421052631579)","(10.0, 12.5, 12.382352941176471)"
10-01-2023 18:57:17.347505,"(2.8, 3.75, 3.735)","(6.0, 8.4, 8.377777777777778)","(18.0, 34.0, 32.22222222222222)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.0, 3.993939393939394)","(8.5, 12.5, 12.025)","(6.5, 7.0, 6.87)","(10.0, 12.5, 12.382352941176471)"
10-01-2023 18:57:18.672724,"(2.8, 3.75, 3.726470588235294)","(6.0, 8.4, 8.377777777777778)","(18.0, 34.0, 27.636363636363637)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.0, 3.9857142857142858)","(8.5, 12.5, 12.025)","(6.5, 7.0, 6.855555555555555)","(10.0, 12.5, 11.923076923076923)"
10-01-2023 18:57:20.261784,"(2.8, 3.75, 3.713636363636364)","(6.0, 8.4, 8.377777777777778)","(18.0, 34.0, 27.636363636363637)","(31.0, 75.0, 73.57142857142857)","(3.6, 4.0, 3.9857142857142858)","(8.5, 12.5, 12.025)","(6.5, 7.0, 6.894117647058823)","(10.0, 12.5, 11.5)"
10-01-2023 18:57:21.569486,"(2.8, 3.75, 3.7295454545454545)","(6.0, 8.4, 8.377777777777778)","(18.0, 34.0, 27.636363636363637)","(31.0, 75.0, 73.57142857142857)","(3.5, 4.0, 3.9857142857142858)","(9.0, 12.5, 12.025)","(6.5, 7.0, 6.894117647058823)","(10.0, 12.5, 11.7)"
10-01-2023 18:57:22.876579,"(2.8, 3.75, 3.692307692307692)","(6.0, 8.4, 8.377777777777778)","(18.0, 34.0, 27.636363636363637)","(31.0, 75.0, 73.57142857142857)","(3.5, 4.1, 4.025)","(9.0, 12.5, 12.020833333333334)","(6.5, 7.0, 6.888888888888888)","(10.0, 12.0, 12.033333333333333)"
10-01-2023 18:57:24.334678,"(2.8, 3.75, 3.7333333333333334)","(6.0, 8.4, 8.466666666666667)","(18.0, 34.0, 29.555555555555557)","(31.0, 75.0, 73.0)","(3.5, 4.1, 4.047826086956522)","(9.0, 12.5, 12.025)","(6.5, 7.0, 6.9655172413793105)","(10.0, 12.5, 11.8)"
10-01-2023 18:57:25.809244,"(2.8, 3.65, 3.636046511627907)","(6.0, 8.6, 8.454545454545453)","(18.0, 34.0, 29.555555555555557)","(31.0, 75.0, 73.18181818181819)","(3.5, 4.1, 4.05)","(9.0, 12.5, 12.025)","(6.5, 7.2, 7.044444444444444)","(10.0, 12.5, 11.8)"
10-01-2023 18:57:27.059631,"(2.8, 3.7, 3.6095238095238096)","(6.0, 8.6, 8.454545454545453)","(18.0, 34.0, 29.555555555555557)","(31.0, 75.0, 73.18181818181819)","(3.5, 4.1, 4.085714285714285)","(9.0, 12.5, 12.025)","(6.5, 7.2, 7.18)","(10.0, 12.5, 11.8)"
10-01-2023 18:57:28.294536,"(2.8, 3.6, 3.5652173913043477)","(6.0, 8.4, 8.375)","(18.0, 34.0, 29.555555555555557)","(31.0, 75.0, 73.18181818181819)","(3.5, 4.1, 4.085714285714285)","(9.0, 12.5, 12.025)","(6.5, 7.4, 7.163636363636364)","(10.0, 12.5, 11.8)"
10-01-2023 18:57:29.517487,"(2.8, 3.6, 3.54)","(6.0, 8.4, 8.375)","(18.0, 34.0, 29.555555555555557)","(31.0, 75.0, 73.18181818181819)","(3.5, 4.2, 4.092307692307692)","(9.0, 12.5, 12.025)","(6.5, 7.4, 7.228571428571429)","(10.0, 12.5, 11.8)"
10-01-2023 18:57:30.702512,"(2.8, 3.6, 3.541176470588235)","(6.0, 8.4, 8.375)","(18.0, 34.0, 29.555555555555557)","(31.0, 75.0, 73.18181818181819)","(3.5, 4.2, 4.1045454545454545)","(9.0, 12.5, 12.083333333333334)","(6.5, 7.4, 7.32)","(10.0, 12.5, 11.8)"
10-01-2023 18:57:31.810586,"(2.8, 3.6, 3.5161290322580645)","(6.0, 8.4, 8.375)","(18.0, 34.0, 29.555555555555557)","(31.0, 75.0, 73.18181818181819)","(3.5, 4.2, 4.1045454545454545)","(9.0, 13.0, 12.607142857142858)","(6.5, 7.4, 7.32)","(10.0, 12.5, 11.8)"
10-01-2023 18:57:32.892482,"(2.8, 3.55, 3.5349999999999997)","(6.0, 8.4, 8.375)","(18.0, 34.0, 29.555555555555557)","(31.0, 75.0, 73.18181818181819)","(3.5, 4.2, 4.081818181818182)","(9.0, 13.0, 12.461538461538462)","(6.5, 7.4, 7.300000000000001)","(10.0, 12.5, 11.642857142857142)"
10-01-2023 18:57:34.007878,"(2.8, 3.55, 3.5349999999999997)","(6.0, 8.4, 8.375)","(18.0, 34.0, 29.555555555555557)","(31.0, 75.0, 73.18181818181819)","(3.5, 4.2, 4.081818181818182)","(9.0, 13.0, 12.461538461538462)","(6.5, 7.4, 7.300000000000001)","(10.0, 12.5, 11.642857142857142)"
10-01-2023 18:57:35.155245,"(2.8, 3.55, 3.5349999999999997)","(6.0, 8.4, 8.375)","(18.0, 34.0, 29.555555555555557)","(31.0, 75.0, 73.18181818181819)","(3.5, 4.2, 4.081818181818182)","(9.0, 13.0, 12.461538461538462)","(6.5, 7.4, 7.300000000000001)","(10.0, 12.5, 11.642857142857142)"
10-01-2023 18:57:36.307059,"(2.8, 3.55, 3.5349999999999997)","(6.0, 8.4, 8.375)","(18.0, 34.0, 29.555555555555557)","(31.0, 75.0, 73.18181818181819)","(3.5, 4.2, 4.081818181818182)","(9.0, 13.0, 12.461538461538462)","(6.5, 7.4, 7.300000000000001)","(10.0, 12.5, 11.642857142857142)"
10-01-2023 18:57:37.444915,"(2.8, 3.55, 3.5349999999999997)","(6.0, 8.4, 8.375)","(18.0, 34.0, 29.555555555555557)","(31.0, 75.0, 73.18181818181819)","(3.5, 4.2, 4.081818181818182)","(9.0, 13.0, 12.461538461538462)","(6.5, 7.4, 7.300000000000001)","(10.0, 12.5, 11.642857142857142)"
10-01-2023 18:57:38.573648,"(2.8, 3.55, 3.5349999999999997)","(6.0, 8.4, 8.375)","(18.0, 34.0, 29.555555555555557)","(31.0, 75.0, 73.18181818181819)","(3.5, 4.2, 4.081818181818182)","(9.0, 13.0, 12.461538461538462)","(6.5, 7.4, 7.300000000000001)","(10.0, 12.5, 11.642857142857142)"
10-01-2023 18:57:39.642217,"(2.8, 3.6, 3.5346153846153845)","(6.0, 8.4, 8.375)","(18.0, 34.0, 29.555555555555557)","(31.0, 75.0, 73.18181818181819)","(3.5, 4.2, 4.090909090909091)","(9.0, 13.0, 12.521739130434783)","(6.5, 7.6, 7.309677419354839)","(10.0, 12.5, 11.794117647058824)"
10-01-2023 18:57:40.730448,"(2.8, 3.6, 3.5428571428571427)","(6.0, 8.4, 8.375)","(18.0, 34.0, 28.235294117647058)","(31.0, 75.0, 73.18181818181819)","(3.5, 4.2, 4.107692307692308)","(9.0, 13.0, 12.5)","(6.5, 7.4, 7.32)","(10.0, 12.0, 11.545454545454545)"
10-01-2023 18:57:41.834123,"(2.8, 3.6, 3.5375)","(6.0, 8.4, 8.375)","(18.0, 34.0, 30.75)","(31.0, 75.0, 73.18181818181819)","(3.5, 4.2, 4.107692307692308)","(9.0, 13.0, 12.5)","(6.5, 7.4, 7.32)","(10.0, 12.0, 11.545454545454545)"
10-01-2023 18:57:43.009957,"(2.8, 3.6, 3.5375)","(6.0, 8.4, 8.375)","(18.0, 32.0, 30.75)","(31.0, 75.0, 73.0)","(3.5, 4.2, 4.107692307692308)","(9.0, 13.0, 12.5)","(6.5, 7.4, 7.228571428571429)","(10.0, 12.0, 11.405405405405405)"
10-01-2023 18:57:44.156349,"(2.8, 3.6, 3.58)","(6.0, 8.6, 8.52)","(18.0, 32.0, 31.0)","(31.0, 75.0, 73.0)","(3.5, 4.2, 4.107692307692308)","(9.0, 13.0, 12.391304347826086)","(6.5, 7.4, 7.2)","(10.0, 12.0, 11.405405405405405)"
10-01-2023 18:57:45.207164,"(2.8, 3.6, 3.577777777777778)","(6.0, 8.6, 8.52)","(18.0, 32.0, 31.0)","(31.0, 75.0, 73.0)","(3.5, 4.2, 4.107692307692308)","(9.0, 13.0, 12.391304347826086)","(6.5, 7.4, 7.2)","(10.0, 12.0, 11.405405405405405)"
10-01-2023 18:57:46.194919,"(2.8, 3.6, 3.569230769230769)","(6.0, 8.4, 8.377777777777778)","(18.0, 32.0, 31.0)","(31.0, 75.0, 73.0)","(3.5, 4.2, 4.107692307692308)","(9.0, 13.0, 12.391304347826086)","(6.5, 7.4, 7.2)","(10.0, 12.0, 11.405405405405405)"
10-01-2023 18:57:47.287691,"(2.8, 3.6, 3.5607142857142855)","(6.0, 8.4, 8.377777777777778)","(18.0, 32.0, 31.0)","(31.0, 75.0, 73.0)","(3.5, 4.2, 4.107692307692308)","(9.0, 13.0, 12.391304347826086)","(6.5, 7.4, 7.228571428571429)","(10.0, 12.0, 11.533333333333333)"
10-01-2023 18:57:48.392096,"(2.8, 3.55, 3.52)","(6.0, 8.4, 8.375)","(18.0, 32.0, 31.0)","(31.0, 75.0, 73.0)","(3.5, 4.2, 4.107692307692308)","(9.0, 13.0, 12.45)","(6.5, 7.4, 7.2)","(10.0, 12.0, 11.533333333333333)"
10-01-2023 18:57:49.507092,"(2.8, 3.55, 3.536363636363636)","(6.0, 8.4, 8.375)","(18.0, 32.0, 31.166666666666668)","(31.0, 75.0, 73.0)","(3.5, 4.2, 4.107692307692308)","(9.0, 13.0, 12.45)","(6.5, 7.4, 7.2)","(10.0, 12.0, 11.421052631578947)"
10-01-2023 18:57:50.588614,"(2.8, 3.6, 3.542105263157895)","(6.0, 8.4, 8.375)","(18.0, 32.0, 31.166666666666668)","(31.0, 75.0, 73.0)","(3.5, 4.2, 4.107692307692308)","(9.0, 13.0, 12.45)","(6.5, 7.4, 7.208)","(10.0, 12.0, 11.421052631578947)"
10-01-2023 18:57:51.612649,"(2.8, 3.6, 3.5347826086956524)","(6.0, 8.4, 8.375)","(18.0, 32.0, 31.166666666666668)","(31.0, 75.0, 73.0)","(3.5, 4.2, 4.08235294117647)","(9.0, 13.0, 12.45)","(6.5, 7.4, 7.208)","(10.0, 12.0, 11.421052631578947)"
10-01-2023 18:57:52.674605,"(2.8, 3.6, 3.5347826086956524)","(6.0, 8.6, 8.49090909090909)","(18.0, 32.0, 31.166666666666668)","(31.0, 75.0, 72.77777777777777)","(3.5, 4.2, 4.107692307692308)","(9.0, 13.0, 12.45)","(6.5, 7.4, 7.208)","(10.0, 12.0, 11.421052631578947)"
10-01-2023 18:57:53.883679,"(2.8, 3.6, 3.5347826086956524)","(6.0, 8.6, 8.49090909090909)","(18.0, 32.0, 29.428571428571427)","(31.0, 75.0, 72.77777777777777)","(3.5, 4.2, 4.11578947368421)","(9.0, 13.0, 12.45)","(6.5, 7.4, 7.208)","(10.0, 12.0, 11.421052631578947)"
10-01-2023 18:57:55.106938,"(2.8, 3.6, 3.5347826086956524)","(6.0, 8.6, 8.49090909090909)","(18.0, 30.0, 29.272727272727273)","(31.0, 75.0, 72.5)","(3.5, 4.2, 4.1312500000000005)","(9.0, 13.0, 12.36)","(6.5, 7.4, 7.48)","(10.0, 12.0, 11.477272727272727)"
