,Hearts And Minds,Kazio,Demando,Coastal Town,Rich Memories,Playing It Safe,Laureus,Longtimedreaming,Mahrez,Golwen
08-12-2022 14:21:41.476938,"(8.5, 13.0, 12.91304347826087)","(7.5, 9.4, 9.14)","(4.2, 4.9, 4.848275862068966)","(7.0, 8.0, 7.925)","(21.0, 40.0, 39.55555555555556)","(8.0, 10.5, 10.147058823529411)","(6.5, 8.4, 8.111764705882353)","(16.0, 22.0, 21.5)","(4.2, 5.4, 5.263576158940397)","(101.0, 320.0, 317.3076923076923)"
08-12-2022 14:21:42.877076,"(8.5, 13.0, 12.91304347826087)","(7.5, 9.4, 9.14)","(4.2, 4.9, 4.793103448275862)","(7.0, 8.0, 7.925)","(21.0, 40.0, 38.4)","(8.0, 10.5, 10.2)","(6.5, 8.4, 8.111764705882353)","(16.0, 22.0, 21.5)","(4.2, 5.4, 5.263576158940397)","(101.0, 320.0, 309.09090909090907)"
08-12-2022 14:21:44.251148,"(8.5, 13.0, 12.91304347826087)","(7.5, 9.4, 9.14)","(4.2, 4.8, 4.852173913043479)","(7.0, 8.0, 8.288888888888888)","(21.0, 40.0, 39.333333333333336)","(8.0, 10.5, 10.147058823529411)","(6.5, 8.4, 8.111764705882353)","(16.0, 22.0, 21.5)","(4.2, 5.4, 5.263576158940397)","(101.0, 320.0, 314.0)"
08-12-2022 14:21:45.646177,"(8.5, 13.0, 12.91304347826087)","(7.5, 9.4, 9.14)","(4.2, 4.9, 4.863934426229508)","(7.0, 8.6, 8.518181818181818)","(21.0, 40.0, 39.333333333333336)","(8.0, 10.5, 10.147058823529411)","(6.5, 8.4, 8.111764705882353)","(16.0, 22.0, 21.5)","(4.2, 5.4, 5.263576158940397)","(101.0, 320.0, 309.09090909090907)"
08-12-2022 14:21:47.006873,"(8.5, 13.0, 12.935483870967742)","(7.5, 9.4, 9.14)","(4.2, 4.9, 4.863934426229508)","(7.0, 8.6, 8.475)","(21.0, 40.0, 39.333333333333336)","(8.0, 10.5, 10.147058823529411)","(6.5, 8.4, 8.111764705882353)","(16.0, 22.0, 21.5)","(4.2, 5.4, 5.256944444444445)","(101.0, 320.0, 309.09090909090907)"
08-12-2022 14:21:48.680298,"(8.5, 13.0, 12.935483870967742)","(7.5, 9.4, 9.14)","(4.2, 4.9, 4.843589743589744)","(7.0, 8.6, 8.546666666666667)","(21.0, 40.0, 39.333333333333336)","(8.0, 10.5, 10.147058823529411)","(6.5, 8.4, 8.111764705882353)","(16.0, 22.0, 21.5)","(4.2, 5.4, 5.256944444444445)","(101.0, 320.0, 317.3076923076923)"
08-12-2022 14:21:50.329293,"(8.5, 13.0, 12.945945945945946)","(7.5, 9.4, 9.14)","(4.2, 4.9, 4.848837209302326)","(7.0, 8.6, 8.546666666666667)","(21.0, 40.0, 39.333333333333336)","(8.0, 10.5, 10.147058823529411)","(6.5, 8.4, 8.111764705882353)","(16.0, 22.0, 21.5)","(4.2, 5.4, 5.256944444444445)","(101.0, 320.0, 319.2307692307692)"
08-12-2022 14:21:51.939167,"(8.5, 13.0, 12.945945945945946)","(7.5, 9.4, 9.14)","(4.2, 4.9, 4.848837209302326)","(7.0, 8.6, 8.546666666666667)","(21.0, 40.0, 39.333333333333336)","(8.0, 10.5, 10.147058823529411)","(6.5, 8.4, 8.111764705882353)","(16.0, 22.0, 21.5)","(4.2, 5.4, 5.256944444444445)","(101.0, 320.0, 319.2307692307692)"
08-12-2022 14:21:53.513955,"(8.5, 13.0, 12.945945945945946)","(7.5, 9.4, 9.14)","(4.2, 4.9, 4.848837209302326)","(7.0, 8.6, 8.546666666666667)","(21.0, 40.0, 39.333333333333336)","(8.0, 10.5, 10.147058823529411)","(6.5, 8.4, 8.111764705882353)","(16.0, 22.0, 19.875)","(4.2, 5.4, 5.256944444444445)","(101.0, 320.0, 319.2307692307692)"
08-12-2022 14:21:55.008973,"(8.5, 13.0, 12.945945945945946)","(7.5, 9.4, 9.14)","(4.2, 4.9, 4.848837209302326)","(7.0, 8.6, 8.546666666666667)","(21.0, 40.0, 39.333333333333336)","(8.0, 10.5, 10.147058823529411)","(6.5, 8.4, 8.111764705882353)","(16.0, 21.0, 19.875)","(4.2, 5.4, 5.256944444444445)","(101.0, 320.0, 319.2307692307692)"
08-12-2022 14:21:56.458159,"(8.5, 13.0, 12.945945945945946)","(7.5, 9.4, 9.14)","(4.2, 4.9, 4.848837209302326)","(7.0, 8.6, 8.546666666666667)","(21.0, 40.0, 34.666666666666664)","(8.0, 10.5, 10.147058823529411)","(6.5, 8.4, 8.111764705882353)","(16.0, 21.0, 19.875)","(4.2, 5.4, 5.256944444444445)","(101.0, 320.0, 319.2307692307692)"
08-12-2022 14:21:57.888559,"(8.5, 13.0, 12.945945945945946)","(7.5, 9.4, 9.14)","(4.2, 4.9, 4.848837209302326)","(7.0, 8.6, 8.546666666666667)","(21.0, 38.0, 34.666666666666664)","(8.0, 10.5, 10.147058823529411)","(6.5, 8.4, 8.111764705882353)","(16.0, 21.0, 19.875)","(4.2, 5.4, 5.256944444444445)","(101.0, 320.0, 319.2307692307692)"
08-12-2022 14:21:59.276647,"(8.5, 13.0, 12.945945945945946)","(7.5, 9.4, 9.14)","(4.2, 4.9, 4.848837209302326)","(7.0, 8.6, 8.546666666666667)","(21.0, 38.0, 35.64705882352941)","(8.0, 10.5, 10.038461538461538)","(6.5, 8.4, 8.111764705882353)","(16.0, 21.0, 19.875)","(4.2, 5.4, 5.219298245614035)","(101.0, 320.0, 319.2307692307692)"
08-12-2022 14:22:00.710018,"(8.5, 13.0, 12.945945945945946)","(7.5, 9.4, 8.992)","(4.2, 4.9, 4.848837209302326)","(7.0, 8.6, 8.546666666666667)","(21.0, 38.0, 35.64705882352941)","(8.0, 10.5, 10.038461538461538)","(6.5, 8.4, 8.5125)","(16.0, 21.0, 19.875)","(4.2, 5.4, 5.211538461538462)","(101.0, 320.0, 319.2307692307692)"
08-12-2022 14:22:02.147061,"(8.5, 13.0, 12.945945945945946)","(7.5, 9.2, 8.933333333333334)","(4.2, 4.9, 4.838888888888889)","(7.0, 8.6, 8.546666666666667)","(21.0, 38.0, 35.64705882352941)","(8.0, 10.5, 10.029411764705882)","(6.5, 8.6, 8.491666666666667)","(16.0, 21.0, 19.875)","(4.2, 5.3, 5.210714285714285)","(101.0, 320.0, 412.5)"
08-12-2022 14:22:03.558920,"(8.5, 13.0, 12.931034482758621)","(7.5, 9.2, 8.850000000000001)","(4.2, 4.9, 4.838888888888889)","(7.0, 8.6, 8.555555555555555)","(21.0, 38.0, 35.64705882352941)","(8.0, 10.5, 10.029411764705882)","(6.5, 8.6, 8.491666666666667)","(16.0, 21.0, 19.75)","(4.2, 5.3, 5.210714285714285)","(101.0, 510.0, 448.57142857142856)"
08-12-2022 14:22:04.929486,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.0, 8.850000000000001)","(4.2, 4.9, 4.838888888888889)","(7.0, 8.6, 8.555555555555555)","(21.0, 38.0, 35.64705882352941)","(8.0, 10.5, 9.955555555555556)","(6.5, 8.6, 8.5375)","(16.0, 21.0, 20.2)","(4.2, 5.3, 5.210714285714285)","(101.0, 500.0, 426.6666666666667)"
08-12-2022 14:22:06.280327,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.0, 8.850000000000001)","(4.2, 4.9, 4.838888888888889)","(7.0, 8.6, 8.555555555555555)","(21.0, 38.0, 35.64705882352941)","(8.0, 10.5, 9.955555555555556)","(6.5, 8.6, 8.5375)","(16.0, 21.0, 20.333333333333332)","(4.2, 5.3, 5.210714285714285)","(101.0, 500.0, 430.0)"
08-12-2022 14:22:07.632217,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.0, 8.850000000000001)","(4.2, 4.9, 4.838888888888889)","(7.0, 8.6, 8.555555555555555)","(21.0, 38.0, 35.64705882352941)","(8.0, 10.5, 9.927272727272728)","(6.5, 8.6, 8.5375)","(16.0, 21.0, 20.363636363636363)","(4.2, 5.3, 5.210714285714285)","(101.0, 610.0, 396.0)"
08-12-2022 14:22:09.020670,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.0, 8.850000000000001)","(4.2, 4.9, 4.838888888888889)","(7.0, 8.6, 8.555555555555555)","(21.0, 38.0, 35.64705882352941)","(8.0, 10.5, 9.927272727272728)","(6.5, 8.6, 8.5375)","(16.0, 22.0, 20.615384615384617)","(4.2, 5.3, 5.210714285714285)","(101.0, 400.0, 390.0)"
08-12-2022 14:22:10.402571,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.0, 8.850000000000001)","(4.2, 4.9, 4.838888888888889)","(7.0, 8.6, 8.555555555555555)","(21.0, 38.0, 35.64705882352941)","(8.0, 10.5, 9.927272727272728)","(6.5, 8.6, 8.5375)","(16.0, 21.0, 19.677419354838708)","(4.2, 5.3, 5.210714285714285)","(101.0, 400.0, 382.85714285714283)"
08-12-2022 14:22:11.783888,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.0, 8.850000000000001)","(4.2, 4.9, 4.838888888888889)","(7.0, 8.6, 8.555555555555555)","(21.0, 38.0, 35.64705882352941)","(8.0, 10.5, 9.927272727272728)","(6.5, 8.6, 8.5375)","(16.0, 20.0, 19.5)","(4.2, 5.3, 5.211538461538462)","(101.0, 400.0, 383.6363636363636)"
08-12-2022 14:22:13.126461,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.0, 8.850000000000001)","(4.2, 4.9, 4.838888888888889)","(7.0, 8.6, 8.559322033898304)","(21.0, 38.0, 35.64705882352941)","(8.0, 10.5, 9.927272727272728)","(6.5, 8.6, 8.5375)","(16.0, 20.0, 19.5)","(4.2, 5.3, 5.210714285714285)","(101.0, 400.0, 370.0)"
08-12-2022 14:22:14.484845,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.0, 8.850000000000001)","(4.2, 4.9, 4.838888888888889)","(7.0, 8.6, 8.547368421052632)","(21.0, 38.0, 35.64705882352941)","(8.0, 10.5, 9.927272727272728)","(6.5, 8.6, 8.422222222222222)","(16.0, 20.0, 19.333333333333332)","(4.2, 5.3, 5.211538461538462)","(101.0, 400.0, 380.0)"
08-12-2022 14:22:15.920487,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.0, 8.971428571428572)","(4.2, 4.9, 4.838888888888889)","(7.0, 8.8, 8.564705882352941)","(21.0, 38.0, 35.64705882352941)","(8.0, 10.5, 9.927272727272728)","(6.5, 8.6, 8.422222222222222)","(16.0, 20.0, 19.714285714285715)","(4.2, 5.3, 5.211538461538462)","(101.0, 400.0, 387.6923076923077)"
08-12-2022 14:22:17.341401,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.2, 8.971428571428572)","(4.4, 4.9, 4.838888888888889)","(7.0, 8.8, 8.56)","(21.0, 38.0, 35.53846153846154)","(8.0, 10.5, 9.927272727272728)","(6.5, 8.6, 8.422222222222222)","(16.0, 20.0, 19.714285714285715)","(4.2, 5.3, 5.211538461538462)","(101.0, 400.0, 387.6923076923077)"
08-12-2022 14:22:18.862083,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.2, 8.971428571428572)","(4.4, 4.9, 4.838888888888889)","(7.0, 8.8, 8.56)","(21.0, 36.0, 35.333333333333336)","(8.0, 10.5, 9.9)","(6.5, 8.6, 8.422222222222222)","(16.0, 20.0, 19.666666666666668)","(4.2, 5.3, 5.211538461538462)","(101.0, 400.0, 380.0)"
08-12-2022 14:22:20.245934,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.2, 8.971428571428572)","(4.4, 4.9, 4.838888888888889)","(7.0, 8.8, 8.56)","(21.0, 36.0, 35.333333333333336)","(8.0, 10.5, 9.9)","(6.5, 8.6, 8.507692307692308)","(16.0, 20.0, 19.666666666666668)","(4.2, 5.3, 5.211538461538462)","(101.0, 400.0, 396.1538461538462)"
08-12-2022 14:22:21.694090,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.2, 8.971428571428572)","(4.4, 4.9, 4.8822580645161295)","(7.0, 8.8, 8.56)","(21.0, 36.0, 35.333333333333336)","(8.0, 10.5, 9.9)","(6.5, 8.6, 8.507692307692308)","(16.0, 20.0, 19.666666666666668)","(4.2, 5.3, 5.211538461538462)","(101.0, 400.0, 377.5)"
08-12-2022 14:22:23.384247,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.2, 8.971428571428572)","(4.4, 4.9, 4.967741935483871)","(7.0, 8.8, 8.586666666666666)","(21.0, 36.0, 35.25)","(8.0, 10.5, 9.828000000000001)","(6.5, 8.6, 8.507692307692308)","(16.0, 20.0, 19.666666666666668)","(4.2, 5.3, 5.211538461538462)","(101.0, 400.0, 377.5)"
08-12-2022 14:22:25.179294,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.2, 8.971428571428572)","(4.4, 5.0, 4.964285714285714)","(7.0, 8.6, 8.586666666666666)","(21.0, 36.0, 35.25)","(8.0, 10.5, 9.825)","(6.5, 8.6, 8.507692307692308)","(16.0, 20.0, 19.666666666666668)","(4.2, 5.3, 5.358064516129033)","(101.0, 400.0, 396.1538461538462)"
08-12-2022 14:22:26.607522,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.2, 9.022222222222222)","(4.4, 5.0, 4.964285714285714)","(7.0, 8.6, 8.586666666666666)","(21.0, 36.0, 35.25)","(8.0, 10.5, 9.86)","(6.5, 8.6, 8.507692307692308)","(16.0, 20.0, 19.666666666666668)","(4.2, 5.4, 5.359111111111111)","(101.0, 400.0, 377.5)"
08-12-2022 14:22:27.966466,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.2, 9.022222222222222)","(4.4, 5.0, 4.964285714285714)","(7.0, 8.6, 8.586666666666666)","(21.0, 36.0, 35.25)","(8.0, 10.0, 9.86)","(6.5, 8.6, 8.507692307692308)","(16.0, 20.0, 19.666666666666668)","(4.2, 5.4, 5.359111111111111)","(101.0, 400.0, 377.5)"
08-12-2022 14:22:29.343546,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.2, 9.022222222222222)","(4.4, 5.0, 4.967741935483871)","(7.0, 8.6, 8.586666666666666)","(21.0, 36.0, 35.25)","(8.0, 10.0, 9.86)","(6.5, 8.6, 8.507692307692308)","(16.0, 20.0, 19.571428571428573)","(4.2, 5.4, 5.359111111111111)","(101.0, 400.0, 396.1538461538462)"
08-12-2022 14:22:30.890732,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.2, 9.022222222222222)","(4.4, 5.0, 4.964285714285714)","(7.0, 8.6, 8.586666666666666)","(21.0, 36.0, 35.25)","(8.0, 10.0, 9.725)","(6.5, 8.6, 8.507692307692308)","(16.0, 21.0, 20.540816326530614)","(4.2, 5.4, 5.359111111111111)","(101.0, 400.0, 396.1538461538462)"
08-12-2022 14:22:32.313917,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.2, 9.022222222222222)","(4.4, 5.0, 4.964285714285714)","(7.0, 8.6, 8.586666666666666)","(21.0, 36.0, 35.25)","(8.0, 10.0, 9.725)","(6.5, 8.6, 8.507692307692308)","(16.0, 21.0, 20.567307692307693)","(4.2, 5.4, 5.359111111111111)","(101.0, 400.0, 392.0)"
08-12-2022 14:22:33.801491,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.2, 9.022222222222222)","(4.4, 5.0, 4.9875)","(7.0, 8.6, 8.586666666666666)","(21.0, 36.0, 35.25)","(8.0, 10.0, 9.725)","(6.5, 8.6, 8.529411764705882)","(16.0, 21.0, 20.567307692307693)","(4.2, 5.4, 5.359111111111111)","(101.0, 400.0, 392.0)"
08-12-2022 14:22:35.267691,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.2, 9.022222222222222)","(4.4, 5.0, 4.9875)","(7.0, 8.6, 8.586666666666666)","(21.0, 36.0, 35.25)","(8.0, 10.0, 9.725)","(6.5, 8.6, 8.529411764705882)","(16.0, 21.0, 20.85)","(4.2, 5.4, 5.359111111111111)","(101.0, 400.0, 392.0)"
08-12-2022 14:22:36.781207,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.2, 9.022222222222222)","(4.4, 5.0, 4.9875)","(7.0, 8.6, 8.593103448275862)","(21.0, 36.0, 35.25)","(8.0, 10.0, 9.725)","(6.5, 8.6, 8.529411764705882)","(16.0, 21.0, 20.85)","(4.2, 5.4, 5.359111111111111)","(101.0, 400.0, 392.0)"
08-12-2022 14:22:38.290263,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.2, 9.022222222222222)","(4.4, 5.0, 4.9875)","(7.0, 8.6, 8.593103448275862)","(21.0, 36.0, 35.25)","(8.0, 10.0, 9.725)","(6.5, 8.6, 8.529411764705882)","(16.0, 21.0, 20.85)","(4.2, 5.4, 5.359111111111111)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:22:39.767583,"(8.5, 13.0, 12.93939393939394)","(7.5, 9.2, 9.022222222222222)","(4.4, 5.0, 4.9875)","(7.0, 8.6, 8.593103448275862)","(21.0, 36.0, 35.25)","(8.0, 10.0, 9.725)","(6.5, 8.6, 8.529411764705882)","(16.0, 21.0, 20.85)","(4.2, 5.4, 5.358181818181818)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:22:41.094235,"(8.5, 13.0, 12.866666666666667)","(7.5, 9.2, 8.971428571428572)","(4.4, 5.0, 4.9875)","(7.0, 8.6, 8.593103448275862)","(21.0, 36.0, 35.25)","(8.0, 10.0, 9.8)","(6.5, 8.6, 8.529411764705882)","(16.0, 21.0, 20.454545454545453)","(4.2, 5.4, 5.347126436781609)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:22:42.408902,"(8.5, 13.0, 12.590909090909092)","(7.5, 9.2, 8.971428571428572)","(4.4, 5.0, 4.9875)","(7.0, 8.8, 8.62857142857143)","(21.0, 32.0, 30.307692307692307)","(8.0, 10.0, 9.857142857142858)","(6.5, 8.6, 8.529411764705882)","(16.0, 21.0, 20.454545454545453)","(4.2, 5.4, 5.347126436781609)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:22:43.639815,"(8.5, 13.0, 12.590909090909092)","(7.5, 9.2, 8.971428571428572)","(4.4, 5.0, 4.9875)","(7.0, 8.8, 8.62857142857143)","(21.0, 32.0, 30.307692307692307)","(8.0, 10.0, 9.857142857142858)","(6.5, 8.6, 8.529411764705882)","(16.0, 21.0, 20.454545454545453)","(4.2, 5.4, 5.35)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:22:44.872017,"(8.5, 13.0, 12.619718309859156)","(7.5, 9.2, 8.971428571428572)","(4.4, 5.0, 4.9875)","(7.0, 8.8, 8.62857142857143)","(21.0, 32.0, 30.307692307692307)","(8.0, 10.0, 9.857142857142858)","(6.5, 8.6, 8.555555555555555)","(16.0, 21.0, 20.454545454545453)","(4.2, 5.4, 5.35)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:22:46.145722,"(8.5, 13.0, 12.584615384615384)","(7.5, 9.2, 8.971428571428572)","(4.4, 5.0, 4.9875)","(7.0, 8.8, 8.62857142857143)","(21.0, 32.0, 30.307692307692307)","(8.0, 10.0, 9.846153846153847)","(6.5, 8.6, 8.555555555555555)","(16.0, 21.0, 20.454545454545453)","(4.2, 5.4, 5.34640522875817)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:22:47.485383,"(8.5, 13.0, 12.584615384615384)","(7.5, 9.2, 8.971428571428572)","(4.4, 5.0, 4.9875)","(7.0, 8.8, 8.62857142857143)","(21.0, 32.0, 30.102564102564102)","(8.0, 10.0, 9.875)","(6.5, 8.6, 8.555555555555555)","(16.0, 21.0, 20.454545454545453)","(4.2, 5.4, 5.34640522875817)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:22:49.003101,"(8.5, 13.0, 12.584615384615384)","(7.5, 9.2, 9.031578947368422)","(4.4, 5.0, 4.9875)","(7.0, 8.8, 8.62857142857143)","(21.0, 32.0, 30.102564102564102)","(8.0, 10.0, 9.875)","(6.5, 8.6, 8.555555555555555)","(16.0, 21.0, 20.454545454545453)","(4.2, 5.4, 5.34640522875817)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:22:50.405777,"(8.5, 13.0, 12.584615384615384)","(7.5, 9.2, 9.031578947368422)","(4.4, 5.0, 4.9875)","(7.0, 8.8, 8.62857142857143)","(21.0, 32.0, 30.102564102564102)","(8.0, 10.0, 9.777777777777777)","(6.5, 8.6, 8.555555555555555)","(16.0, 21.0, 20.454545454545453)","(4.2, 5.4, 5.34640522875817)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:22:51.878002,"(8.5, 13.0, 12.584615384615384)","(7.5, 9.2, 9.031578947368422)","(4.4, 5.0, 5.057894736842105)","(7.0, 8.8, 8.62857142857143)","(21.0, 32.0, 29.29268292682927)","(8.0, 10.0, 9.777777777777777)","(6.5, 8.6, 8.570731707317073)","(16.0, 21.0, 20.625)","(4.2, 5.4, 5.34640522875817)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:22:53.312505,"(8.5, 13.0, 12.584615384615384)","(7.5, 9.2, 9.031578947368422)","(4.4, 5.1, 5.046341463414634)","(7.0, 8.8, 8.62857142857143)","(21.0, 32.0, 30.195121951219512)","(8.0, 10.0, 9.904761904761905)","(6.5, 8.6, 8.653333333333334)","(16.0, 21.0, 20.238095238095237)","(4.2, 5.4, 5.34640522875817)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:22:54.812203,"(8.5, 13.0, 12.584615384615384)","(7.5, 9.2, 8.941176470588236)","(4.4, 5.1, 5.046341463414634)","(7.0, 8.8, 8.62857142857143)","(21.0, 32.0, 30.195121951219512)","(8.0, 10.0, 9.818181818181818)","(6.5, 8.8, 8.653333333333334)","(16.0, 21.0, 20.238095238095237)","(4.2, 5.4, 5.34640522875817)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:22:56.278870,"(8.5, 13.0, 12.584615384615384)","(7.5, 9.2, 8.941176470588236)","(4.4, 5.1, 5.057894736842105)","(7.0, 8.8, 8.62857142857143)","(21.0, 32.0, 30.195121951219512)","(8.0, 10.0, 9.714285714285714)","(6.5, 8.8, 8.653333333333334)","(16.0, 21.0, 20.238095238095237)","(4.2, 5.4, 5.34640522875817)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:22:57.507033,"(8.5, 13.0, 12.584615384615384)","(7.5, 9.2, 8.941176470588236)","(4.4, 5.1, 5.057894736842105)","(7.0, 8.8, 8.62857142857143)","(21.0, 32.0, 30.195121951219512)","(8.0, 10.0, 9.714285714285714)","(6.5, 8.8, 8.653333333333334)","(16.0, 21.0, 20.238095238095237)","(4.2, 5.4, 5.34640522875817)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:22:58.796789,"(8.5, 13.0, 12.584615384615384)","(7.5, 9.2, 8.941176470588236)","(4.4, 5.1, 5.057894736842105)","(7.0, 8.8, 8.62857142857143)","(21.0, 32.0, 30.195121951219512)","(8.0, 10.0, 9.714285714285714)","(6.5, 8.8, 8.541176470588235)","(16.0, 21.0, 20.238095238095237)","(4.2, 5.4, 5.34640522875817)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:00.104469,"(8.5, 13.0, 12.584615384615384)","(7.5, 9.2, 8.666666666666666)","(4.4, 5.1, 5.118232044198895)","(7.0, 8.8, 8.62857142857143)","(21.0, 32.0, 30.195121951219512)","(8.0, 10.0, 9.59016393442623)","(6.5, 8.8, 8.648275862068965)","(16.0, 21.0, 19.842105263157894)","(4.2, 5.4, 5.326666666666666)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:01.384149,"(8.5, 13.0, 12.584615384615384)","(7.5, 8.6, 8.5)","(4.4, 5.2, 5.120224719101124)","(7.0, 8.8, 8.62857142857143)","(21.0, 32.0, 30.195121951219512)","(8.0, 9.6, 9.939130434782609)","(6.5, 8.8, 8.648275862068965)","(16.0, 21.0, 19.842105263157894)","(4.2, 5.4, 5.326666666666666)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:02.641080,"(8.5, 13.0, 12.584615384615384)","(7.5, 8.6, 8.5)","(4.4, 5.2, 5.120224719101124)","(7.0, 8.8, 8.62857142857143)","(21.0, 32.0, 30.195121951219512)","(8.0, 10.0, 9.939130434782609)","(6.5, 8.8, 8.648275862068965)","(16.0, 21.0, 19.842105263157894)","(4.2, 5.4, 5.326666666666666)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:03.833261,"(8.5, 13.0, 12.584615384615384)","(7.5, 8.6, 8.437333333333333)","(4.4, 5.2, 5.122285714285715)","(7.0, 8.8, 8.62857142857143)","(21.0, 32.0, 30.217391304347824)","(8.0, 10.0, 9.642105263157895)","(6.5, 8.8, 8.432835820895523)","(16.0, 21.0, 19.147058823529413)","(4.2, 5.4, 5.326666666666666)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:05.130258,"(8.5, 13.0, 12.653846153846153)","(7.5, 8.8, 8.437333333333333)","(4.4, 5.2, 5.122285714285715)","(7.0, 8.8, 8.62857142857143)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.8, 9.648780487804878)","(6.5, 8.6, 8.442857142857143)","(16.0, 19.5, 19.227272727272727)","(4.2, 5.4, 5.326666666666666)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:06.377148,"(8.5, 13.5, 13.18421052631579)","(7.5, 8.8, 8.437333333333333)","(4.4, 5.2, 5.122285714285715)","(7.0, 8.8, 8.706666666666667)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.8, 9.666666666666668)","(6.5, 8.6, 8.442857142857143)","(16.0, 19.5, 19.3125)","(4.2, 5.4, 5.325806451612904)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:07.855365,"(8.5, 14.0, 13.555555555555555)","(7.5, 8.6, 8.54)","(4.4, 5.2, 5.122285714285715)","(7.0, 8.8, 8.706666666666667)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.8, 9.666666666666668)","(6.5, 8.6, 8.442857142857143)","(16.0, 19.5, 19.11111111111111)","(4.2, 5.4, 5.325806451612904)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:09.553621,"(8.5, 14.0, 13.319148936170214)","(7.5, 8.6, 8.54)","(4.4, 5.2, 5.122285714285715)","(7.0, 8.8, 8.706666666666667)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.8, 9.666666666666668)","(6.5, 8.6, 8.442857142857143)","(16.0, 19.5, 19.11111111111111)","(4.2, 5.4, 5.326666666666666)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:11.081714,"(8.5, 14.0, 13.319148936170214)","(7.5, 8.6, 8.54)","(4.4, 5.2, 5.122285714285715)","(7.0, 8.8, 8.706666666666667)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.8, 9.552380952380952)","(6.5, 8.6, 8.442857142857143)","(16.0, 19.5, 19.071428571428573)","(4.2, 5.4, 5.326666666666666)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:12.680554,"(8.5, 14.0, 13.319148936170214)","(7.5, 8.6, 8.54)","(4.4, 5.2, 5.122285714285715)","(7.0, 8.8, 8.706666666666667)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.6, 9.552380952380952)","(6.5, 8.6, 8.442857142857143)","(16.0, 19.5, 19.071428571428573)","(4.2, 5.4, 5.326666666666666)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:14.492883,"(8.5, 14.0, 13.319148936170214)","(7.5, 8.6, 8.54)","(4.4, 5.2, 5.122285714285715)","(7.0, 8.8, 8.706666666666667)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.6, 9.576)","(6.5, 8.6, 8.442857142857143)","(16.0, 19.5, 19.071428571428573)","(4.2, 5.4, 5.326666666666666)","(101.0, 400.0, 386.6666666666667)"
