,Henty,California Longbow,Champions League,Rura Penthe,Blazing Rebel,Concentric,Cable Dancer,Bishop Rock
08-01-2023 14:05:43.269040,"(5.0, 6.4, 6.114285714285715)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 42.0, 28.5)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 33.375)","(101.0, 190.0, 122.5)"
08-01-2023 14:05:44.343506,"(5.0, 6.4, 6.310256410256411)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 42.0, 31.0)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 33.375)","(101.0, 190.0, 122.5)"
08-01-2023 14:05:45.445801,"(5.0, 6.4, 6.310256410256411)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 42.0, 31.0)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 33.375)","(101.0, 190.0, 122.5)"
08-01-2023 14:05:46.553236,"(5.0, 6.4, 6.310256410256411)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 42.0, 31.0)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 33.375)","(101.0, 190.0, 122.5)"
08-01-2023 14:05:47.632398,"(5.0, 6.4, 6.310256410256411)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 42.0, 32.0)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 33.375)","(101.0, 190.0, 122.5)"
08-01-2023 14:05:48.726598,"(5.0, 6.4, 6.310256410256411)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.0)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 33.375)","(101.0, 190.0, 122.5)"
08-01-2023 14:05:49.748591,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.0)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 33.375)","(101.0, 190.0, 122.5)"
08-01-2023 14:05:50.779680,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.0)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:05:51.914118,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.0)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:05:53.033246,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.4)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:05:54.181368,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.4)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:05:55.234425,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.4)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:05:56.264869,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.4)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:05:57.311204,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.4)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:05:58.402262,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.4)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:05:59.498880,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.4)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:00.528216,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.4)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:01.591876,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.4)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:02.628102,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.4)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:03.672509,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.4)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:04.749782,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.4)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:05.744792,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.4)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:06.758495,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.4)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:07.809369,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.4)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:08.870225,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.4)","(6.0, 10.5, 8.700000000000001)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:09.858106,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.4)","(6.0, 10.5, 8.61)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:10.817603,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 32.4)","(6.0, 10.5, 8.61)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:11.904171,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.54545454545455)","(6.0, 10.5, 8.61)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:12.970678,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.54545454545455)","(6.0, 10.5, 8.61)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:14.053509,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.883333333333334)","(16.0, 40.0, 28.666666666666668)","(6.0, 10.5, 8.382352941176471)","(16.0, 38.0, 29.0)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:15.156099,"(5.0, 6.4, 6.300000000000001)","(10.0, 14.5, 14.0125)","(2.1, 2.34, 2.320731707317073)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.54545454545455)","(6.0, 8.4, 10.237142857142857)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:16.259149,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.54545454545455)","(6.0, 10.5, 10.237142857142857)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:17.335223,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.54545454545455)","(6.0, 10.5, 10.237142857142857)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:18.459443,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.83333333333333)","(6.0, 10.5, 10.428125)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:19.601932,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.613636363636363)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.83333333333333)","(6.0, 10.5, 10.08)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:20.787133,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.661290322580646)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 26.666666666666668)","(6.0, 10.5, 10.08)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:21.904928,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.661290322580646)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 26.666666666666668)","(6.0, 10.5, 10.4125)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:23.081481,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.661290322580646)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 28.0)","(6.0, 10.5, 10.4125)","(16.0, 38.0, 35.94444444444444)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:24.268042,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.661290322580646)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 28.0)","(6.0, 10.5, 10.228571428571428)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:25.551514,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.537037037037036)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 28.0)","(6.0, 10.5, 10.228571428571428)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:26.765546,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.537037037037036)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 28.0)","(6.0, 10.5, 10.657142857142857)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:27.811801,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.537037037037036)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 28.0)","(6.0, 11.0, 10.657142857142857)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:28.917818,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.537037037037036)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 28.0)","(6.0, 11.0, 10.657142857142857)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:29.953547,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.537037037037036)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 28.0)","(6.0, 11.0, 10.657142857142857)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:31.000203,"(5.0, 6.4, 6.3125)","(10.0, 14.5, 13.81578947368421)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 28.0)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:32.047762,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 13.81578947368421)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 37.64705882352941)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:33.094275,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 13.81578947368421)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 37.64705882352941)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:34.094243,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 13.81578947368421)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 37.64705882352941)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:35.084844,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 13.81578947368421)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 37.64705882352941)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:36.231770,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 13.81578947368421)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 37.64705882352941)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:37.339778,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 13.81578947368421)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 37.64705882352941)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:38.389674,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 13.81578947368421)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 37.64705882352941)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:39.360305,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 13.81578947368421)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 37.64705882352941)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:40.378220,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 13.81578947368421)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 37.64705882352941)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:41.432593,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 13.81578947368421)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 37.64705882352941)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:42.478044,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 13.81578947368421)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 37.64705882352941)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:43.504394,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 13.81578947368421)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 37.64705882352941)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:44.490880,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 13.81578947368421)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 37.64705882352941)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:45.544207,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 13.81578947368421)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 37.64705882352941)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:46.687393,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 13.81578947368421)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 37.64705882352941)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:47.824017,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 14.0)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 27.333333333333332)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:48.909009,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 14.0)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 27.333333333333332)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:49.982915,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 14.0)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 27.333333333333332)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:51.075186,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 14.0)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 35.25)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:52.107823,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 14.0)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 35.25)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:53.125508,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 14.0)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.54545454545455)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:54.184837,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 14.0)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.54545454545455)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:55.299836,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 14.0)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.54545454545455)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:56.278593,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 14.0)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.54545454545455)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:57.346566,"(5.0, 6.4, 5.816666666666666)","(10.0, 14.5, 14.0)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.54545454545455)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:58.331984,"(5.0, 6.4, 6.066666666666666)","(10.0, 14.5, 14.0)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.54545454545455)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:06:59.444891,"(5.0, 6.4, 6.066666666666666)","(10.0, 14.5, 14.0)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.72727272727273)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:07:00.552614,"(5.0, 6.4, 6.314893617021276)","(10.0, 14.5, 14.0)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.72727272727273)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:07:01.569542,"(5.0, 6.4, 6.314893617021276)","(10.0, 14.5, 14.0)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.72727272727273)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:07:02.596384,"(5.0, 6.4, 6.314893617021276)","(10.0, 14.5, 14.0)","(2.1, 2.34, 2.2629268292682925)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.72727272727273)","(6.0, 11.0, 10.92258064516129)","(16.0, 38.0, 33.375)","(101.0, 190.0, 122.5)"
08-01-2023 14:07:03.583134,"(5.0, 6.4, 6.314893617021276)","(10.0, 14.5, 14.0)","(2.1, 2.3, 2.2652173913043474)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.72727272727273)","(6.0, 11.0, 10.92258064516129)","(16.0, 38.0, 33.375)","(101.0, 190.0, 122.5)"
08-01-2023 14:07:04.690674,"(5.0, 6.4, 6.314893617021276)","(10.0, 14.5, 14.0)","(2.1, 2.3, 2.266315789473684)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.72727272727273)","(6.0, 11.0, 10.92258064516129)","(16.0, 38.0, 33.375)","(101.0, 190.0, 122.5)"
08-01-2023 14:07:05.743342,"(5.0, 6.4, 6.314893617021276)","(10.0, 14.5, 14.0)","(2.1, 2.3, 2.266315789473684)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.72727272727273)","(6.0, 11.0, 10.92258064516129)","(16.0, 38.0, 33.375)","(101.0, 190.0, 122.5)"
08-01-2023 14:07:06.793746,"(5.0, 6.4, 6.314893617021276)","(10.0, 14.5, 14.0)","(2.1, 2.3, 2.266315789473684)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.72727272727273)","(6.0, 11.0, 10.92258064516129)","(16.0, 38.0, 33.375)","(101.0, 190.0, 122.5)"
08-01-2023 14:07:07.747618,"(5.0, 6.4, 6.314893617021276)","(10.0, 14.5, 14.0)","(2.1, 2.3, 2.266315789473684)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.72727272727273)","(6.0, 11.0, 10.92258064516129)","(16.0, 38.0, 33.375)","(101.0, 190.0, 122.5)"
08-01-2023 14:07:08.750809,"(5.0, 6.4, 6.314893617021276)","(10.0, 14.5, 14.0)","(2.1, 2.3, 2.266315789473684)","(4.8, 5.9, 5.833333333333334)","(16.0, 40.0, 36.72727272727273)","(6.0, 11.0, 10.92258064516129)","(16.0, 38.0, 33.375)","(101.0, 190.0, 122.5)"
08-01-2023 14:07:09.828002,"(5.0, 6.4, 6.314893617021276)","(10.0, 14.5, 14.0)","(2.1, 2.3, 2.266315789473684)","(4.8, 6.0, 5.65625)","(16.0, 40.0, 31.5)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
08-01-2023 14:07:10.959375,"(5.0, 6.4, 6.15)","(10.0, 14.5, 14.125)","(2.1, 2.3, 2.266315789473684)","(4.8, 6.0, 5.65625)","(16.0, 40.0, 31.5)","(6.0, 11.0, 10.92)","(16.0, 38.0, 32.95454545454545)","(101.0, 190.0, 122.5)"
