,Culvie Bun,Nighthawk Swift,Goldstar Glenys,Homebush Honey,Tatis,Diamond Warrior,Yoshi Moon,Barbaras Angel
05-01-2023 14:15:11.882004,"(5.0, 7.8, 7.1)","(6.5, 10.5, 9.533333333333333)","(8.0, 10.5, 9.475609756097562)","(4.8, 8.8, 6.800000000000001)","(3.6, 3.9, 3.704878048780488)","(10.0, 12.5, 12.173913043478262)","(8.5, 9.0, 8.285714285714286)","(13.0, 23.0, 18.985294117647058)"
05-01-2023 14:15:13.169575,"(5.0, 7.8, 7.1)","(6.5, 10.5, 9.533333333333333)","(8.0, 10.5, 9.475609756097562)","(4.8, 8.8, 7.654545454545454)","(3.6, 3.9, 3.704878048780488)","(10.0, 12.5, 12.173913043478262)","(8.5, 9.0, 8.285714285714286)","(13.0, 23.0, 19.060606060606062)"
05-01-2023 14:15:14.307320,"(5.0, 7.8, 7.136842105263158)","(6.5, 10.5, 9.533333333333333)","(8.0, 10.5, 9.475609756097562)","(4.8, 8.6, 6.640000000000001)","(3.6, 3.9, 3.704878048780488)","(10.0, 12.5, 12.173913043478262)","(8.5, 9.0, 8.222222222222221)","(13.0, 23.0, 19.97674418604651)"
05-01-2023 14:15:15.399411,"(5.0, 7.8, 7.136842105263158)","(6.5, 10.5, 9.533333333333333)","(8.0, 10.5, 9.475609756097562)","(4.8, 8.4, 6.640000000000001)","(3.6, 3.9, 3.704878048780488)","(10.0, 12.5, 11.6)","(8.5, 9.0, 8.222222222222221)","(13.0, 23.0, 19.97674418604651)"
05-01-2023 14:15:16.530118,"(5.0, 7.8, 7.136842105263158)","(6.5, 10.5, 9.533333333333333)","(8.0, 10.5, 9.475609756097562)","(4.8, 8.4, 6.640000000000001)","(3.6, 3.9, 3.704878048780488)","(10.0, 12.0, 11.6)","(8.5, 9.0, 8.222222222222221)","(13.0, 23.0, 19.97674418604651)"
05-01-2023 14:15:17.826071,"(5.0, 7.8, 7.136842105263158)","(6.5, 10.5, 9.533333333333333)","(8.0, 10.5, 9.475609756097562)","(4.8, 8.4, 6.640000000000001)","(3.6, 3.9, 3.704878048780488)","(10.0, 12.0, 11.6)","(8.5, 9.0, 8.222222222222221)","(13.0, 23.0, 19.97674418604651)"
05-01-2023 14:15:19.152376,"(5.0, 7.8, 7.136842105263158)","(6.5, 10.5, 9.533333333333333)","(8.0, 10.5, 9.475609756097562)","(4.8, 8.4, 6.640000000000001)","(3.6, 3.9, 3.704878048780488)","(10.0, 12.0, 11.6)","(8.5, 9.0, 8.222222222222221)","(13.0, 23.0, 19.97674418604651)"
05-01-2023 14:15:20.366383,"(5.0, 7.8, 7.136842105263158)","(6.5, 10.5, 9.533333333333333)","(8.0, 10.5, 8.98)","(4.8, 8.4, 6.640000000000001)","(3.6, 3.9, 3.704878048780488)","(10.0, 12.0, 11.6)","(8.5, 9.0, 8.222222222222221)","(13.0, 23.0, 19.97674418604651)"
05-01-2023 14:15:21.488199,"(5.0, 7.8, 7.136842105263158)","(6.5, 10.5, 9.533333333333333)","(8.0, 10.5, 8.98)","(4.8, 8.4, 6.640000000000001)","(3.6, 3.9, 3.704878048780488)","(10.0, 12.0, 11.6)","(8.5, 9.0, 8.222222222222221)","(13.0, 23.0, 19.97674418604651)"
05-01-2023 14:15:22.553301,"(5.0, 7.8, 7.305882352941176)","(6.5, 10.5, 9.533333333333333)","(8.0, 10.5, 8.98)","(4.8, 8.4, 6.640000000000001)","(3.6, 3.9, 3.704878048780488)","(10.0, 12.0, 11.6)","(8.5, 9.0, 8.222222222222221)","(13.0, 23.0, 19.97674418604651)"
05-01-2023 14:15:23.717406,"(5.0, 7.8, 7.305882352941176)","(6.5, 10.5, 9.533333333333333)","(8.0, 10.5, 8.98)","(4.8, 8.4, 6.640000000000001)","(3.6, 3.9, 3.704878048780488)","(10.0, 12.0, 11.6)","(8.5, 9.0, 8.222222222222221)","(13.0, 23.0, 19.97674418604651)"
05-01-2023 14:15:24.920966,"(5.0, 7.8, 7.5)","(6.5, 10.5, 10.236363636363636)","(8.0, 10.5, 8.98)","(5.0, 8.2, 7.300000000000001)","(3.5, 3.9, 3.704878048780488)","(10.0, 12.0, 11.6)","(8.0, 9.0, 8.285714285714286)","(13.0, 23.0, 19.97674418604651)"
05-01-2023 14:15:26.112947,"(5.0, 7.8, 7.5)","(6.5, 10.5, 10.36190476190476)","(8.0, 10.5, 8.98)","(5.0, 8.4, 6.7)","(3.5, 3.9, 3.704878048780488)","(10.0, 12.0, 11.6)","(8.0, 9.0, 8.285714285714286)","(13.0, 23.0, 19.97674418604651)"
05-01-2023 14:15:27.327479,"(5.0, 7.8, 7.5)","(6.5, 10.5, 10.36190476190476)","(8.0, 10.5, 8.98)","(5.0, 8.2, 7.384615384615385)","(3.5, 3.9, 3.704878048780488)","(10.0, 12.0, 11.6)","(8.0, 9.0, 8.285714285714286)","(13.0, 23.0, 18.217391304347828)"
05-01-2023 14:15:28.476433,"(5.0, 7.8, 7.3)","(6.5, 10.5, 10.36190476190476)","(8.0, 10.5, 8.98)","(5.0, 8.0, 7.384615384615385)","(3.5, 3.9, 3.704878048780488)","(10.0, 12.0, 11.6)","(8.0, 9.0, 8.285714285714286)","(13.0, 23.0, 18.217391304347828)"
05-01-2023 14:15:29.511661,"(5.0, 7.6, 7.266666666666667)","(6.5, 9.2, 8.933333333333334)","(8.0, 10.5, 8.98)","(5.0, 8.0, 7.384615384615385)","(3.5, 3.9, 3.704878048780488)","(10.0, 12.0, 11.6)","(8.0, 9.0, 8.285714285714286)","(13.0, 23.0, 18.217391304347828)"
05-01-2023 14:15:30.694798,"(5.0, 7.6, 7.266666666666667)","(6.5, 9.2, 8.933333333333334)","(8.0, 10.5, 8.98)","(5.0, 8.0, 7.384615384615385)","(3.5, 3.9, 3.704878048780488)","(10.0, 14.0, 13.045454545454545)","(8.0, 9.0, 8.285714285714286)","(13.0, 23.0, 18.217391304347828)"
05-01-2023 14:15:31.878936,"(5.0, 7.6, 7.266666666666667)","(6.5, 10.5, 10.36190476190476)","(8.0, 10.5, 8.98)","(5.0, 8.2, 7.2)","(3.5, 3.9, 3.622727272727273)","(10.0, 14.5, 16.1875)","(8.0, 9.0, 8.2)","(13.0, 23.0, 18.217391304347828)"
05-01-2023 14:15:33.151481,"(5.0, 7.6, 7.266666666666667)","(6.5, 10.5, 10.36190476190476)","(8.0, 10.5, 8.98)","(5.0, 8.2, 7.2)","(3.5, 3.85, 3.622727272727273)","(10.0, 17.0, 15.8)","(8.0, 9.0, 8.2)","(13.0, 23.0, 18.217391304347828)"
05-01-2023 14:15:34.469403,"(5.0, 7.6, 7.418181818181818)","(6.5, 10.5, 9.6)","(8.0, 10.5, 9.475609756097562)","(5.0, 8.2, 7.2)","(3.5, 3.85, 3.64)","(10.0, 17.0, 15.8)","(8.0, 9.0, 8.2)","(13.0, 23.0, 19.75)"
05-01-2023 14:15:35.985850,"(5.0, 7.6, 7.418181818181818)","(6.5, 10.5, 9.6)","(8.0, 10.5, 9.475609756097562)","(5.0, 8.2, 6.914285714285715)","(3.5, 3.8, 3.7310344827586204)","(10.0, 17.0, 15.8)","(8.0, 9.0, 8.2)","(13.0, 23.0, 17.782608695652172)"
05-01-2023 14:15:37.324137,"(5.0, 7.6, 7.418181818181818)","(6.5, 10.5, 9.6)","(8.0, 10.5, 9.475609756097562)","(5.0, 8.2, 6.914285714285715)","(3.5, 3.8, 3.7310344827586204)","(10.0, 17.0, 15.75)","(8.0, 9.0, 8.2)","(13.0, 23.0, 17.782608695652172)"
05-01-2023 14:15:38.629958,"(5.0, 7.6, 7.418181818181818)","(6.5, 10.5, 9.6)","(8.0, 10.5, 9.475609756097562)","(5.0, 8.2, 6.914285714285715)","(3.5, 3.8, 3.7310344827586204)","(10.0, 17.0, 15.75)","(8.0, 9.0, 8.2)","(13.0, 23.0, 19.363636363636363)"
05-01-2023 14:15:39.993436,"(5.0, 7.6, 7.418181818181818)","(6.5, 10.5, 9.6)","(8.0, 10.5, 9.475609756097562)","(5.0, 8.2, 6.914285714285715)","(3.5, 3.8, 3.7310344827586204)","(10.0, 17.0, 15.75)","(8.0, 9.0, 8.2)","(13.0, 23.0, 19.363636363636363)"
05-01-2023 14:15:41.350560,"(5.0, 7.6, 7.418181818181818)","(6.5, 10.5, 9.6)","(8.0, 10.5, 9.475609756097562)","(5.0, 8.2, 6.914285714285715)","(3.5, 3.8, 3.7310344827586204)","(10.0, 17.0, 15.75)","(8.0, 9.0, 8.2)","(13.0, 23.0, 19.363636363636363)"
05-01-2023 14:15:42.533976,"(5.0, 7.6, 7.418181818181818)","(6.5, 10.5, 9.6)","(8.0, 10.5, 9.475609756097562)","(5.0, 8.2, 6.914285714285715)","(3.5, 3.8, 3.7310344827586204)","(10.0, 17.0, 15.75)","(8.0, 9.0, 8.2)","(13.0, 23.0, 19.363636363636363)"
05-01-2023 14:15:43.667701,"(5.0, 7.6, 7.418181818181818)","(6.5, 10.5, 10.275)","(8.0, 10.5, 9.475609756097562)","(5.0, 8.2, 6.914285714285715)","(3.5, 3.8, 3.7310344827586204)","(10.0, 17.0, 15.75)","(8.0, 9.0, 8.2)","(13.0, 23.0, 19.363636363636363)"
05-01-2023 14:15:44.856915,"(5.0, 7.6, 7.418181818181818)","(6.5, 10.5, 10.275)","(8.0, 10.5, 9.475609756097562)","(5.0, 8.2, 6.914285714285715)","(3.5, 3.8, 3.7310344827586204)","(10.0, 17.0, 15.75)","(8.0, 9.0, 8.2)","(13.0, 23.0, 19.363636363636363)"
05-01-2023 14:15:46.069787,"(5.0, 7.6, 7.418181818181818)","(6.5, 10.5, 10.275)","(8.0, 10.5, 9.475609756097562)","(5.0, 8.2, 6.914285714285715)","(3.5, 3.8, 3.7310344827586204)","(10.0, 17.0, 15.75)","(8.0, 9.0, 8.2)","(13.0, 23.0, 20.61111111111111)"
05-01-2023 14:15:47.303157,"(5.0, 7.6, 7.418181818181818)","(6.5, 10.5, 10.275)","(8.0, 10.5, 9.475609756097562)","(5.0, 8.2, 6.914285714285715)","(3.5, 3.8, 3.7310344827586204)","(10.0, 17.0, 15.75)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.61111111111111)"
05-01-2023 14:15:48.501321,"(5.0, 7.6, 7.418181818181818)","(6.5, 10.5, 10.275)","(8.0, 10.5, 9.475609756097562)","(5.0, 8.2, 6.914285714285715)","(3.5, 3.8, 3.7310344827586204)","(10.0, 17.0, 15.75)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.61111111111111)"
05-01-2023 14:15:49.725488,"(5.0, 7.4, 7.243478260869566)","(6.5, 10.5, 10.275)","(8.0, 10.5, 9.475609756097562)","(5.0, 8.2, 6.914285714285715)","(3.5, 3.8, 3.7310344827586204)","(10.0, 17.0, 15.75)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.61111111111111)"
05-01-2023 14:15:50.937613,"(5.0, 7.4, 7.290909090909091)","(6.5, 10.5, 10.377272727272727)","(8.0, 10.5, 9.475609756097562)","(5.0, 8.2, 6.914285714285715)","(3.5, 3.8, 3.7310344827586204)","(10.0, 17.0, 15.75)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.61111111111111)"
05-01-2023 14:15:52.156454,"(5.0, 7.4, 7.290909090909091)","(6.5, 10.5, 9.733333333333333)","(8.0, 10.5, 9.475609756097562)","(5.0, 7.6, 7.04)","(3.5, 3.8, 3.6846153846153844)","(10.0, 17.0, 16.642857142857142)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.61111111111111)"
05-01-2023 14:15:53.289863,"(5.0, 7.4, 7.290909090909091)","(6.5, 10.5, 10.222222222222221)","(8.0, 10.5, 9.475609756097562)","(5.0, 7.6, 7.04)","(3.5, 3.8, 3.6846153846153844)","(10.0, 17.0, 16.642857142857142)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.61111111111111)"
05-01-2023 14:15:54.456503,"(5.0, 7.4, 7.290909090909091)","(6.5, 10.5, 9.733333333333333)","(8.0, 10.5, 9.475609756097562)","(5.0, 7.6, 7.04)","(3.5, 3.8, 3.657142857142857)","(10.0, 17.0, 15.5)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.61111111111111)"
05-01-2023 14:15:55.526646,"(5.0, 7.4, 7.290909090909091)","(6.5, 10.5, 9.733333333333333)","(8.0, 10.5, 9.475609756097562)","(5.0, 7.6, 7.04)","(3.5, 3.8, 3.657142857142857)","(10.0, 17.0, 15.5)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.61111111111111)"
05-01-2023 14:15:56.651808,"(5.0, 8.0, 7.957142857142857)","(6.5, 9.4, 8.846153846153847)","(8.0, 10.5, 9.475609756097562)","(5.0, 7.6, 7.04)","(3.5, 3.8, 3.657142857142857)","(10.0, 17.0, 15.5)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.61111111111111)"
05-01-2023 14:15:57.857822,"(5.0, 8.4, 8.344827586206897)","(6.5, 9.4, 8.846153846153847)","(8.0, 10.5, 9.358695652173914)","(5.0, 7.6, 7.157894736842105)","(3.5, 3.8, 3.6303030303030304)","(10.0, 17.0, 15.40909090909091)","(8.0, 9.0, 8.185185185185185)","(13.0, 22.0, 20.833333333333332)"
05-01-2023 14:15:59.110357,"(5.0, 8.8, 8.32)","(6.5, 9.4, 8.14)","(8.0, 10.5, 9.358695652173914)","(5.0, 7.6, 7.157894736842105)","(3.5, 3.8, 3.6303030303030304)","(10.0, 16.5, 15.40909090909091)","(8.0, 9.0, 8.185185185185185)","(13.0, 21.0, 20.17241379310345)"
05-01-2023 14:16:00.367363,"(5.0, 8.8, 8.2375)","(6.5, 9.6, 8.533333333333333)","(8.0, 10.5, 9.358695652173914)","(5.0, 7.6, 6.76)","(3.5, 3.8, 3.6913043478260867)","(10.0, 16.5, 13.3)","(8.0, 9.0, 8.2)","(13.0, 22.0, 21.791666666666668)"
05-01-2023 14:16:01.801373,"(5.0, 9.0, 8.375)","(6.5, 9.6, 8.533333333333333)","(8.0, 10.5, 9.3)","(5.0, 7.6, 7.928)","(3.5, 3.8, 3.6913043478260867)","(10.0, 16.5, 13.833333333333334)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.0)"
05-01-2023 14:16:03.071392,"(5.0, 9.0, 8.365853658536585)","(6.5, 9.6, 8.533333333333333)","(8.0, 10.5, 8.775)","(5.0, 8.0, 7.36)","(3.5, 3.8, 3.67037037037037)","(10.0, 16.5, 13.11111111111111)","(8.0, 9.0, 8.2)","(13.0, 23.0, 20.96551724137931)"
05-01-2023 14:16:04.533339,"(5.0, 9.0, 8.365853658536585)","(6.5, 9.6, 9.173333333333334)","(8.0, 10.0, 8.707692307692307)","(5.0, 8.0, 7.428571428571429)","(3.5, 3.8, 3.6442028985507244)","(10.0, 13.5, 15.7)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.96551724137931)"
05-01-2023 14:16:05.802047,"(5.0, 9.0, 8.365853658536585)","(6.5, 9.6, 9.173333333333334)","(8.0, 10.0, 8.7)","(5.0, 8.0, 7.063157894736842)","(3.5, 3.8, 3.6442028985507244)","(10.0, 17.0, 14.1)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.96551724137931)"
05-01-2023 14:16:07.020843,"(5.0, 8.8, 8.373333333333335)","(6.5, 9.6, 9.173333333333334)","(8.0, 10.0, 8.7)","(5.0, 7.8, 7.063157894736842)","(3.5, 3.8, 3.6442028985507244)","(10.0, 16.5, 13.681818181818182)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.96551724137931)"
05-01-2023 14:16:08.130186,"(5.0, 8.8, 8.444444444444445)","(6.5, 9.6, 9.353846153846154)","(8.0, 10.0, 8.707692307692307)","(5.0, 7.8, 6.947826086956522)","(3.5, 3.8, 3.6442028985507244)","(10.0, 15.5, 13.65)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.96551724137931)"
05-01-2023 14:16:09.216215,"(5.0, 8.8, 8.727272727272728)","(6.5, 9.6, 9.353846153846154)","(8.0, 10.0, 8.707692307692307)","(5.0, 7.8, 6.947826086956522)","(3.5, 3.8, 3.6442028985507244)","(10.0, 15.0, 12.428571428571429)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.96551724137931)"
05-01-2023 14:16:10.309653,"(5.0, 8.8, 8.727272727272728)","(6.5, 9.6, 9.460869565217392)","(8.0, 10.0, 8.707692307692307)","(5.0, 7.8, 6.770588235294118)","(3.5, 3.8, 3.6442028985507244)","(10.0, 15.0, 12.954545454545455)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.96551724137931)"
05-01-2023 14:16:11.473684,"(5.0, 8.8, 8.727272727272728)","(6.5, 9.6, 9.344)","(8.0, 10.0, 8.707692307692307)","(5.0, 7.8, 6.770588235294118)","(3.5, 3.8, 3.6442028985507244)","(10.0, 15.0, 12.1875)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.96551724137931)"
05-01-2023 14:16:12.682029,"(5.0, 8.8, 8.727272727272728)","(6.5, 9.6, 9.460869565217392)","(8.0, 10.0, 8.707692307692307)","(5.0, 7.8, 6.770588235294118)","(3.5, 3.8, 3.6442028985507244)","(10.0, 15.0, 12.954545454545455)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.96551724137931)"
05-01-2023 14:16:13.899188,"(5.0, 8.8, 8.57777777777778)","(6.5, 9.6, 9.460869565217392)","(8.0, 10.0, 8.707692307692307)","(5.0, 7.8, 7.12)","(3.5, 3.8, 3.6442028985507244)","(10.0, 15.0, 14.357142857142858)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.96551724137931)"
05-01-2023 14:16:15.062356,"(5.0, 8.8, 8.57777777777778)","(6.5, 9.6, 9.460869565217392)","(8.0, 10.0, 8.707692307692307)","(5.0, 7.6, 6.890909090909091)","(3.5, 3.8, 3.6442028985507244)","(10.0, 15.0, 14.357142857142858)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.96551724137931)"
05-01-2023 14:16:16.199058,"(5.0, 8.8, 8.2)","(6.5, 9.6, 9.344)","(8.0, 10.0, 8.707692307692307)","(5.0, 7.6, 6.890909090909091)","(3.5, 3.8, 3.6442028985507244)","(10.0, 15.0, 12.375)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.96551724137931)"
05-01-2023 14:16:17.221180,"(5.0, 8.8, 8.430769230769231)","(6.5, 9.2, 8.933333333333334)","(8.0, 10.0, 8.707692307692307)","(5.0, 7.6, 6.890909090909091)","(3.5, 3.8, 3.6442028985507244)","(10.0, 15.5, 10.660714285714286)","(8.0, 9.0, 8.2)","(13.0, 22.0, 21.791666666666668)"
05-01-2023 14:16:18.373249,"(5.0, 9.0, 8.517241379310345)","(6.5, 9.2, 8.933333333333334)","(8.0, 10.0, 8.707692307692307)","(5.0, 7.6, 6.914285714285715)","(3.5, 3.8, 3.6442028985507244)","(10.0, 12.0, 11.166666666666666)","(8.0, 9.0, 8.2)","(13.0, 22.0, 20.209302325581394)"
05-01-2023 14:16:19.698197,"(5.0, 9.0, 8.517241379310345)","(6.5, 9.2, 8.933333333333334)","(8.0, 10.0, 8.707692307692307)","(5.0, 7.6, 6.914285714285715)","(3.5, 3.8, 3.6442028985507244)","(10.0, 11.5, 11.166666666666666)","(8.0, 9.0, 8.2)","(13.0, 23.0, 20.209302325581394)"
05-01-2023 14:16:20.946194,"(5.5, 9.0, 8.416666666666666)","(6.5, 9.2, 8.933333333333334)","(7.5, 10.0, 8.707692307692307)","(5.0, 7.6, 6.914285714285715)","(3.4, 3.8, 3.6442028985507244)","(9.0, 11.5, 11.166666666666666)","(7.5, 9.0, 8.2)","(13.0, 23.0, 20.209302325581394)"
05-01-2023 14:16:22.209653,"(5.5, 9.0, 8.416666666666666)","(6.5, 9.2, 8.933333333333334)","(7.5, 10.0, 8.707692307692307)","(5.0, 7.6, 6.914285714285715)","(3.4, 3.8, 3.6442028985507244)","(9.0, 11.5, 11.166666666666666)","(7.5, 9.0, 8.2)","(13.0, 23.0, 20.209302325581394)"
05-01-2023 14:16:23.512223,"(5.5, 9.0, 8.8)","(6.5, 9.2, 8.933333333333334)","(7.5, 10.0, 8.707692307692307)","(5.0, 7.6, 6.914285714285715)","(3.4, 3.8, 3.6442028985507244)","(9.0, 11.5, 11.045454545454545)","(7.5, 9.0, 8.2)","(13.0, 23.0, 20.209302325581394)"
05-01-2023 14:16:24.661111,"(5.5, 9.0, 8.563636363636364)","(6.5, 9.2, 8.933333333333334)","(7.5, 10.0, 8.707692307692307)","(5.0, 7.6, 6.914285714285715)","(3.4, 3.8, 3.6442028985507244)","(9.0, 11.5, 11.045454545454545)","(7.5, 9.0, 8.2)","(13.0, 23.0, 20.209302325581394)"
05-01-2023 14:16:25.810552,"(5.5, 9.0, 8.68)","(6.5, 9.2, 8.933333333333334)","(7.5, 10.0, 8.707692307692307)","(5.0, 7.6, 6.914285714285715)","(3.4, 3.8, 3.6442028985507244)","(9.0, 11.5, 11.045454545454545)","(7.5, 9.0, 8.2)","(13.0, 23.0, 18.652173913043477)"
05-01-2023 14:16:26.915971,"(5.5, 9.0, 8.68)","(6.5, 9.2, 8.933333333333334)","(7.5, 10.0, 8.707692307692307)","(5.0, 7.6, 6.914285714285715)","(3.4, 3.8, 3.6442028985507244)","(9.0, 11.5, 11.045454545454545)","(7.5, 9.0, 8.2)","(13.0, 23.0, 18.652173913043477)"
05-01-2023 14:16:27.992830,"(5.5, 9.0, 8.6)","(7.0, 9.2, 8.933333333333334)","(7.5, 10.0, 8.707692307692307)","(5.5, 7.6, 6.914285714285715)","(3.3, 3.8, 3.6442028985507244)","(9.0, 11.5, 11.045454545454545)","(7.5, 9.0, 8.2)","(13.0, 23.0, 18.652173913043477)"
05-01-2023 14:16:29.231090,"(5.5, 9.0, 8.666666666666666)","(7.0, 9.2, 8.933333333333334)","(7.5, 10.0, 8.707692307692307)","(5.5, 7.6, 6.914285714285715)","(3.3, 3.8, 3.6208333333333336)","(9.0, 11.5, 11.045454545454545)","(7.5, 9.0, 8.185185185185185)","(13.0, 23.0, 18.652173913043477)"
05-01-2023 14:16:30.377347,"(5.5, 9.2, 8.568421052631578)","(7.0, 9.2, 8.933333333333334)","(7.5, 10.0, 8.707692307692307)","(5.5, 7.6, 6.914285714285715)","(3.3, 3.8, 3.7075757575757575)","(9.0, 11.5, 11.045454545454545)","(7.5, 9.0, 8.2)","(13.0, 23.0, 18.925925925925927)"
05-01-2023 14:16:31.522064,"(5.5, 9.4, 8.71891891891892)","(7.0, 9.2, 8.933333333333334)","(7.5, 10.0, 9.066666666666666)","(5.5, 7.6, 6.914285714285715)","(3.3, 3.75, 3.7075757575757575)","(9.0, 11.5, 11.045454545454545)","(7.5, 9.0, 8.2)","(13.0, 23.0, 18.925925925925927)"
05-01-2023 14:16:32.577989,"(5.5, 9.4, 9.023076923076923)","(7.0, 9.2, 8.933333333333334)","(7.5, 10.0, 9.066666666666666)","(5.5, 7.6, 6.914285714285715)","(3.3, 3.75, 3.7029411764705884)","(9.0, 11.5, 10.852941176470589)","(7.5, 9.0, 8.2)","(13.0, 23.0, 19.896551724137932)"
05-01-2023 14:16:33.645635,"(5.5, 9.4, 9.023076923076923)","(7.0, 9.2, 8.933333333333334)","(7.5, 10.0, 8.707692307692307)","(5.5, 7.6, 6.914285714285715)","(3.3, 3.75, 3.7029411764705884)","(9.0, 11.5, 10.852941176470589)","(7.5, 9.0, 8.2)","(13.0, 23.0, 19.896551724137932)"
05-01-2023 14:16:34.765615,"(5.5, 9.4, 9.023076923076923)","(7.0, 9.2, 8.933333333333334)","(7.5, 10.0, 8.716666666666667)","(5.5, 7.6, 6.914285714285715)","(3.3, 3.75, 3.7029411764705884)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.2)","(13.0, 23.0, 18.714285714285715)"
05-01-2023 14:16:35.901349,"(5.5, 9.4, 9.023076923076923)","(7.0, 9.2, 8.933333333333334)","(7.5, 10.0, 8.716666666666667)","(5.5, 7.6, 6.914285714285715)","(3.3, 3.75, 3.6561224489795916)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.2)","(13.0, 23.0, 20.142857142857142)"
05-01-2023 14:16:37.118442,"(5.5, 9.4, 9.111764705882353)","(7.0, 9.2, 8.933333333333334)","(7.5, 10.0, 8.716666666666667)","(5.5, 7.6, 6.914285714285715)","(3.3, 3.75, 3.6561224489795916)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.2)","(13.0, 23.0, 19.53846153846154)"
05-01-2023 14:16:38.293635,"(5.5, 9.4, 9.111764705882353)","(7.0, 9.2, 8.67741935483871)","(7.5, 10.0, 8.716666666666667)","(5.5, 7.6, 7.042857142857143)","(3.3, 3.75, 3.636206896551724)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.2)","(13.0, 23.0, 19.53846153846154)"
05-01-2023 14:16:39.496524,"(5.5, 9.4, 8.6)","(7.0, 9.0, 8.67741935483871)","(7.5, 10.0, 8.716666666666667)","(5.5, 7.4, 7.042857142857143)","(3.3, 3.75, 3.636206896551724)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.2)","(13.0, 23.0, 19.53846153846154)"
05-01-2023 14:16:40.581786,"(5.5, 9.4, 8.622222222222222)","(7.0, 9.0, 8.67741935483871)","(7.5, 10.0, 8.716666666666667)","(5.5, 7.4, 7.042857142857143)","(3.3, 3.75, 3.636206896551724)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.2)","(13.0, 23.0, 19.53846153846154)"
05-01-2023 14:16:41.703250,"(5.5, 9.4, 8.622222222222222)","(7.0, 9.0, 8.67741935483871)","(7.5, 10.0, 8.716666666666667)","(5.5, 7.4, 6.9)","(3.3, 3.75, 3.636206896551724)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.2)","(13.0, 23.0, 19.53846153846154)"
05-01-2023 14:16:42.923678,"(5.5, 9.4, 8.622222222222222)","(7.0, 9.0, 8.67741935483871)","(7.5, 10.0, 8.716666666666667)","(5.5, 7.4, 6.9)","(3.3, 3.75, 3.704587155963303)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.62962962962963)","(13.0, 23.0, 19.53846153846154)"
05-01-2023 14:16:43.990409,"(5.5, 9.4, 8.622222222222222)","(7.0, 9.0, 8.67741935483871)","(7.5, 10.0, 8.716666666666667)","(5.5, 7.4, 6.9)","(3.3, 3.75, 3.706578947368421)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.636363636363637)","(13.0, 23.0, 19.53846153846154)"
05-01-2023 14:16:45.209661,"(5.5, 9.4, 8.622222222222222)","(7.0, 9.0, 8.6875)","(7.5, 10.0, 8.716666666666667)","(5.5, 7.4, 6.9)","(3.3, 3.75, 3.706578947368421)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.636363636363637)","(13.0, 23.0, 19.53846153846154)"
05-01-2023 14:16:46.478041,"(5.5, 9.4, 8.622222222222222)","(7.0, 9.0, 8.6875)","(7.5, 10.0, 8.716666666666667)","(5.5, 7.4, 6.9)","(3.3, 3.75, 3.706578947368421)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.636363636363637)","(13.0, 23.0, 19.53846153846154)"
05-01-2023 14:16:47.642605,"(5.5, 9.4, 8.622222222222222)","(7.0, 9.0, 8.6875)","(7.5, 10.0, 9.23)","(5.5, 7.4, 6.9)","(3.3, 3.75, 3.706578947368421)","(9.0, 11.5, 10.81578947368421)","(7.5, 9.0, 8.636363636363637)","(13.0, 23.0, 19.53846153846154)"
