,Green And Shady,Magical Gem,The Admiral,Midnight Mystery,Ninetyone Dwyer,Zac Luvs To Fly,Rocky Path,Wunderkind,Red Cadillac
11-01-2023 18:06:26.601855,"(14.0, 16.5, 16.210526315789473)","(18.0, 30.0, 29.357142857142858)","(4.6, 5.5, 5.391803278688524)","(12.0, 18.0, 17.558823529411764)","(3.5, 3.65, 3.637244897959184)","(10.0, 12.5, 12.34)","(31.0, 44.0, 41.0)","(4.8, 6.2, 6.15593220338983)","(7.5, 8.2, 7.884693877551021)"
11-01-2023 18:06:27.895839,"(14.0, 16.5, 16.210526315789473)","(18.0, 30.0, 29.357142857142858)","(4.6, 5.5, 5.391803278688524)","(12.0, 18.0, 17.558823529411764)","(3.5, 3.65, 3.628515625)","(10.0, 12.5, 12.347826086956522)","(31.0, 44.0, 42.0)","(5.0, 6.4, 6.243137254901961)","(7.5, 8.0, 7.8849740932642485)"
11-01-2023 18:06:29.186599,"(14.0, 16.5, 16.454545454545453)","(18.0, 30.0, 29.0)","(4.6, 5.4, 5.319354838709677)","(12.0, 18.0, 17.4)","(3.5, 3.65, 3.643220338983051)","(10.0, 12.5, 12.365384615384615)","(31.0, 44.0, 41.333333333333336)","(5.0, 6.4, 6.324)","(7.5, 8.0, 7.888442211055276)"
11-01-2023 18:06:30.601648,"(14.0, 16.5, 16.384615384615383)","(18.0, 30.0, 29.5)","(4.6, 5.4, 5.319047619047619)","(12.0, 18.0, 17.3)","(3.5, 3.65, 3.6429775280898875)","(10.0, 12.5, 12.365384615384615)","(31.0, 44.0, 42.285714285714285)","(5.0, 6.4, 6.256603773584906)","(7.5, 8.0, 7.888442211055276)"
11-01-2023 18:06:31.874550,"(14.0, 16.5, 16.384615384615383)","(18.0, 30.0, 29.727272727272727)","(4.6, 5.4, 5.319047619047619)","(12.0, 18.5, 17.7)","(3.5, 3.65, 3.640691489361702)","(10.0, 12.5, 12.365384615384615)","(31.0, 44.0, 41.0)","(5.0, 6.4, 6.2092307692307696)","(7.5, 8.0, 7.947899159663866)"
11-01-2023 18:06:33.168919,"(14.0, 16.5, 16.384615384615383)","(18.0, 30.0, 28.4)","(4.6, 5.4, 5.314457831325301)","(12.0, 18.5, 17.7)","(3.5, 3.65, 3.6525581395348836)","(10.0, 12.5, 11.988636363636363)","(31.0, 44.0, 39.8)","(5.0, 6.4, 6.227777777777778)","(7.5, 8.0, 7.945454545454545)"
11-01-2023 18:06:34.471102,"(14.0, 16.5, 16.285714285714285)","(18.0, 32.0, 28.8)","(4.6, 5.4, 5.285714285714286)","(12.0, 18.5, 17.970588235294116)","(3.5, 3.7, 3.6431451612903225)","(10.0, 12.5, 11.655844155844155)","(31.0, 44.0, 39.8)","(5.0, 6.4, 6.227777777777778)","(7.5, 8.0, 8.09090909090909)"
11-01-2023 18:06:35.742631,"(14.0, 16.5, 16.285714285714285)","(18.0, 32.0, 28.22222222222222)","(4.6, 5.4, 5.285714285714286)","(12.0, 18.5, 18.3125)","(3.5, 3.65, 3.643795620437956)","(10.0, 12.0, 11.602739726027398)","(31.0, 44.0, 43.92307692307692)","(5.0, 6.4, 6.211494252873563)","(7.5, 8.2, 8.049999999999999)"
11-01-2023 18:06:36.979444,"(14.0, 16.5, 16.363636363636363)","(18.0, 32.0, 28.6)","(4.6, 5.4, 5.298039215686274)","(12.0, 18.5, 18.3)","(3.5, 3.65, 3.6482608695652172)","(10.0, 12.0, 12.142857142857142)","(31.0, 44.0, 44.55555555555556)","(5.0, 6.4, 6.1647058823529415)","(7.5, 8.2, 8.057142857142857)"
11-01-2023 18:06:38.222599,"(14.0, 16.5, 16.238095238095237)","(18.0, 32.0, 29.384615384615383)","(4.6, 5.3, 5.325)","(12.0, 18.5, 18.071428571428573)","(3.5, 3.65, 3.6642105263157894)","(10.0, 12.5, 12.147058823529411)","(31.0, 46.0, 44.142857142857146)","(5.0, 6.2, 6.147368421052632)","(7.5, 8.2, 8.149999999999999)"
11-01-2023 18:06:39.444276,"(14.0, 17.5, 17.480392156862745)","(18.0, 32.0, 29.28)","(4.6, 5.4, 5.141379310344828)","(12.0, 18.5, 17.975)","(3.5, 3.7, 3.6693693693693694)","(10.0, 12.5, 12.12987012987013)","(31.0, 46.0, 44.142857142857146)","(5.0, 6.2, 6.149152542372882)","(7.5, 8.2, 8.130434782608695)"
11-01-2023 18:06:40.675410,"(14.0, 18.0, 17.761194029850746)","(18.0, 32.0, 28.25)","(4.6, 5.2, 5.1425)","(12.0, 18.0, 18.1)","(3.5, 3.7, 3.6693693693693694)","(10.0, 12.5, 12.12987012987013)","(31.0, 46.0, 45.0)","(5.0, 6.2, 6.187234042553191)","(7.5, 8.2, 8.14074074074074)"
11-01-2023 18:06:41.936236,"(14.0, 17.5, 17.490384615384617)","(18.0, 32.0, 28.25)","(4.6, 5.2, 5.148936170212766)","(12.0, 18.5, 18.1)","(3.5, 3.7, 3.6666666666666665)","(10.0, 12.5, 12.263157894736842)","(31.0, 46.0, 45.0)","(5.0, 6.2, 6.187234042553191)","(7.5, 8.2, 8.14074074074074)"
11-01-2023 18:06:43.314055,"(14.0, 18.0, 17.708333333333332)","(18.0, 32.0, 28.25)","(4.6, 5.2, 5.153488372093023)","(12.0, 18.5, 18.1)","(3.5, 3.7, 3.6734006734006734)","(10.0, 12.5, 12.25)","(31.0, 46.0, 43.45454545454545)","(5.0, 6.2, 6.187234042553191)","(7.5, 8.2, 8.106382978723403)"
11-01-2023 18:06:44.714747,"(14.0, 18.0, 17.5531914893617)","(18.0, 32.0, 28.043478260869566)","(4.6, 5.2, 5.174137931034482)","(12.0, 18.5, 18.1)","(3.5, 3.7, 3.67703488372093)","(10.0, 12.5, 12.25)","(31.0, 46.0, 40.8)","(5.0, 6.2, 6.187234042553191)","(7.5, 8.2, 8.106382978723403)"
11-01-2023 18:06:46.025081,"(14.0, 18.0, 17.416666666666668)","(18.0, 30.0, 27.857142857142858)","(4.6, 5.2, 5.051497005988024)","(12.0, 18.5, 18.1)","(3.5, 3.7, 3.6853612167300382)","(10.0, 12.5, 12.192307692307692)","(31.0, 42.0, 41.714285714285715)","(5.0, 6.2, 6.1557894736842105)","(7.5, 8.2, 8.064285714285713)"
11-01-2023 18:06:47.463063,"(14.0, 18.0, 17.066666666666666)","(18.0, 30.0, 28.125)","(4.6, 5.1, 5.034677419354838)","(12.0, 18.5, 18.2)","(3.5, 3.7, 3.6780898876404495)","(10.0, 12.5, 12.207317073170731)","(31.0, 46.0, 42.36363636363637)","(5.0, 6.4, 6.2098360655737705)","(7.5, 8.2, 8.1625)"
11-01-2023 18:06:48.878352,"(14.0, 18.0, 17.533333333333335)","(18.0, 30.0, 28.695652173913043)","(4.6, 5.1, 5.047058823529412)","(12.0, 19.0, 18.25)","(3.5, 3.7, 3.6780898876404495)","(10.0, 12.5, 12.236263736263735)","(31.0, 46.0, 43.07692307692308)","(5.0, 6.4, 6.2098360655737705)","(7.5, 8.2, 8.272727272727273)"
11-01-2023 18:06:50.331781,"(14.0, 18.0, 17.442857142857143)","(18.0, 30.0, 28.63157894736842)","(4.6, 5.1, 5.048333333333333)","(12.0, 18.5, 18.4)","(3.5, 3.7, 3.665808823529412)","(10.0, 12.5, 12.185714285714285)","(31.0, 44.0, 43.07692307692308)","(5.0, 6.4, 6.096666666666667)","(7.5, 8.4, 8.187755102040816)"
11-01-2023 18:06:51.902046,"(13.0, 18.0, 17.5)","(19.0, 30.0, 28.6)","(4.8, 5.1, 5.055652173913043)","(12.0, 19.0, 18.423076923076923)","(3.4, 3.7, 3.677021276595745)","(10.0, 12.5, 12.3)","(31.0, 44.0, 42.5)","(5.0, 6.2, 6.045454545454546)","(7.0, 8.4, 8.317241379310346)"
11-01-2023 18:06:53.466569,"(13.0, 18.0, 17.5)","(19.0, 30.0, 28.75)","(4.8, 5.1, 5.073043478260869)","(12.0, 18.5, 18.4)","(3.4, 3.7, 3.679699248120301)","(10.0, 12.5, 12.391666666666667)","(31.0, 44.0, 42.5)","(5.0, 6.2, 6.052459016393443)","(7.0, 8.4, 8.3)"
11-01-2023 18:06:54.848140,"(13.0, 18.0, 17.526785714285715)","(19.0, 30.0, 28.486486486486488)","(4.8, 5.1, 5.039069767441861)","(12.0, 18.5, 18.5)","(3.4, 3.7, 3.679699248120301)","(10.0, 12.5, 12.55050505050505)","(31.0, 44.0, 42.5)","(5.0, 6.2, 6.176623376623377)","(7.0, 8.4, 8.066666666666666)"
11-01-2023 18:06:56.172196,"(13.0, 18.0, 17.558333333333334)","(19.0, 30.0, 28.486486486486488)","(4.8, 5.1, 5.034285714285714)","(12.0, 19.0, 18.428571428571427)","(3.4, 3.7, 3.672020725388601)","(10.0, 13.0, 12.445945945945946)","(31.0, 44.0, 42.5)","(5.0, 6.2, 6.166666666666667)","(7.0, 8.4, 8.1)"
11-01-2023 18:06:57.457942,"(13.0, 18.0, 17.526785714285715)","(19.0, 30.0, 28.486486486486488)","(4.8, 5.1, 5.025128205128205)","(12.0, 19.0, 18.428571428571427)","(3.4, 3.7, 3.672020725388601)","(10.0, 12.5, 12.451219512195122)","(31.0, 44.0, 42.5)","(5.0, 6.2, 6.166666666666667)","(7.0, 8.2, 8.126315789473685)"
11-01-2023 18:06:58.867136,"(13.0, 18.0, 17.558333333333334)","(19.0, 30.0, 28.486486486486488)","(4.8, 5.1, 4.9921875)","(12.0, 19.0, 17.782608695652176)","(3.4, 3.7, 3.6789115646258503)","(10.0, 12.5, 12.414893617021276)","(31.0, 44.0, 42.5)","(5.0, 6.2, 6.223188405797102)","(7.0, 8.2, 8.083333333333332)"
11-01-2023 18:07:00.198655,"(13.0, 18.0, 17.558333333333334)","(19.0, 30.0, 28.375)","(4.8, 5.0, 5.008441558441558)","(12.0, 18.0, 17.766666666666666)","(3.4, 3.7, 3.675)","(10.0, 12.5, 12.453488372093023)","(31.0, 44.0, 42.4)","(5.0, 6.4, 6.231724137931034)","(7.0, 8.2, 8.145454545454545)"
11-01-2023 18:07:01.506090,"(13.0, 18.0, 17.56140350877193)","(19.0, 30.0, 28.375)","(4.8, 5.1, 5.006521739130434)","(12.0, 18.0, 17.766666666666666)","(3.4, 3.7, 3.6532894736842105)","(10.0, 12.5, 12.528735632183908)","(31.0, 46.0, 42.57142857142857)","(5.0, 6.4, 6.2682926829268295)","(7.0, 8.2, 8.191666666666666)"
11-01-2023 18:07:02.785151,"(13.0, 18.0, 17.56140350877193)","(19.0, 30.0, 28.375)","(4.8, 5.1, 4.990728476821192)","(12.0, 18.0, 17.75)","(3.4, 3.7, 3.6492063492063496)","(10.0, 13.0, 12.316666666666666)","(31.0, 46.0, 43.63636363636364)","(5.0, 6.4, 6.2615384615384615)","(7.0, 8.2, 8.17142857142857)"
11-01-2023 18:07:04.081563,"(13.0, 18.0, 17.609375)","(19.0, 30.0, 28.303030303030305)","(4.8, 5.0, 4.953554502369668)","(12.0, 18.0, 17.75)","(3.4, 3.7, 3.654929577464789)","(10.0, 13.0, 12.271929824561404)","(31.0, 44.0, 43.2)","(5.0, 6.4, 6.2875000000000005)","(7.0, 8.4, 7.942857142857142)"
11-01-2023 18:07:05.342713,"(13.0, 18.0, 17.541666666666668)","(19.0, 30.0, 28.303030303030305)","(4.8, 5.1, 4.952314814814815)","(12.0, 18.0, 17.75)","(3.4, 3.7, 3.658333333333333)","(10.0, 13.0, 12.271929824561404)","(31.0, 44.0, 43.2)","(5.0, 6.4, 6.2875000000000005)","(7.0, 8.2, 7.942857142857142)"
11-01-2023 18:07:06.539615,"(13.0, 18.0, 17.541666666666668)","(19.0, 30.0, 27.514285714285712)","(4.8, 5.1, 4.952314814814815)","(12.0, 18.0, 17.594594594594593)","(3.4, 3.7, 3.6675213675213674)","(10.0, 13.0, 12.271929824561404)","(31.0, 44.0, 43.2)","(5.0, 6.4, 6.292857142857143)","(7.0, 8.2, 7.970212765957446)"
11-01-2023 18:07:07.744172,"(13.0, 18.0, 17.549180327868854)","(19.0, 30.0, 27.514285714285712)","(4.8, 5.1, 4.952314814814815)","(12.0, 18.0, 17.25)","(3.4, 3.7, 3.6618090452261307)","(10.0, 13.0, 12.314049586776859)","(31.0, 44.0, 43.2)","(5.0, 6.4, 6.290243902439025)","(7.0, 8.2, 7.992307692307692)"
11-01-2023 18:07:08.903485,"(13.0, 18.0, 17.549180327868854)","(19.0, 30.0, 27.514285714285712)","(4.8, 5.1, 4.952314814814815)","(12.0, 18.0, 17.25)","(3.4, 3.7, 3.6618090452261307)","(10.0, 13.0, 12.314049586776859)","(31.0, 44.0, 43.2)","(5.0, 6.4, 6.290243902439025)","(7.0, 8.2, 7.966666666666667)"
11-01-2023 18:07:10.123286,"(13.0, 18.0, 17.549180327868854)","(19.0, 30.0, 27.514285714285712)","(4.8, 5.1, 4.956359102244389)","(12.0, 18.0, 17.25)","(3.3, 3.7, 3.65625)","(11.0, 13.0, 12.28448275862069)","(31.0, 44.0, 43.6)","(5.5, 6.4, 6.288888888888889)","(7.0, 8.0, 7.866666666666666)"
11-01-2023 18:07:11.431318,"(14.0, 18.0, 17.549180327868854)","(21.0, 30.0, 27.514285714285712)","(4.6, 5.1, 4.97514450867052)","(13.0, 18.0, 17.25)","(3.3, 3.7, 3.6629807692307694)","(11.0, 13.0, 12.361538461538462)","(31.0, 44.0, 43.6)","(5.5, 6.4, 6.273239436619718)","(7.0, 8.0, 7.851851851851852)"
11-01-2023 18:07:12.702730,"(14.0, 18.0, 17.57377049180328)","(21.0, 30.0, 26.58823529411765)","(4.6, 5.1, 4.976923076923077)","(13.0, 18.0, 17.25)","(3.3, 3.7, 3.6629807692307694)","(11.0, 13.0, 12.35897435897436)","(31.0, 44.0, 43.6)","(5.5, 6.4, 6.286075949367089)","(7.0, 8.0, 8.08095238095238)"
11-01-2023 18:07:14.025807,"(14.0, 18.0, 17.57377049180328)","(21.0, 30.0, 26.77777777777778)","(4.6, 5.1, 4.9867532467532465)","(13.0, 18.0, 17.25)","(3.4, 3.7, 3.726)","(11.0, 13.0, 12.371681415929203)","(31.0, 44.0, 43.0)","(5.5, 6.4, 6.287179487179487)","(7.0, 8.2, 7.9399999999999995)"
11-01-2023 18:07:15.317820,"(14.0, 18.0, 17.59375)","(21.0, 30.0, 28.129032258064516)","(4.6, 5.1, 4.9867532467532465)","(13.0, 18.0, 17.51923076923077)","(3.4, 3.75, 3.7134328358208957)","(11.0, 13.0, 12.552083333333334)","(31.0, 44.0, 42.666666666666664)","(5.5, 6.4, 6.301123595505619)","(7.0, 8.0, 7.822950819672131)"
11-01-2023 18:07:16.628714,"(14.0, 18.0, 17.527272727272727)","(20.0, 30.0, 28.444444444444443)","(4.6, 5.1, 4.9867532467532465)","(13.0, 18.0, 17.51923076923077)","(3.4, 3.75, 3.7204819277108436)","(11.0, 13.0, 12.57843137254902)","(31.0, 44.0, 42.666666666666664)","(5.5, 6.4, 6.301123595505619)","(7.0, 8.0, 7.845)"
11-01-2023 18:07:17.949752,"(14.0, 18.0, 17.527272727272727)","(20.0, 29.0, 28.166666666666668)","(4.6, 5.1, 5.0015801354401805)","(13.0, 18.0, 17.51923076923077)","(3.4, 3.75, 3.690963855421687)","(11.0, 13.0, 12.57843137254902)","(31.0, 44.0, 45.265306122448976)","(5.5, 6.4, 6.297674418604651)","(7.0, 8.0, 7.836241610738255)"
11-01-2023 18:07:19.223048,"(14.0, 18.0, 17.527272727272727)","(20.0, 29.0, 28.166666666666668)","(4.6, 5.1, 5.002022471910112)","(13.0, 18.0, 17.516129032258064)","(3.4, 3.75, 3.6982758620689653)","(11.0, 13.0, 12.653225806451612)","(31.0, 46.0, 43.125)","(5.5, 6.4, 6.297674418604651)","(7.0, 8.0, 7.836241610738255)"
11-01-2023 18:07:20.492406,"(14.0, 18.0, 17.566666666666666)","(21.0, 29.0, 28.11111111111111)","(4.6, 5.1, 4.9957805907173)","(13.0, 18.0, 17.516129032258064)","(3.3, 3.75, 3.7142857142857144)","(11.0, 13.0, 12.653225806451612)","(31.0, 44.0, 43.15151515151515)","(5.5, 6.4, 6.2988505747126435)","(7.0, 8.0, 7.89)"
11-01-2023 18:07:21.677464,"(14.0, 18.0, 17.566666666666666)","(21.0, 29.0, 28.11111111111111)","(4.6, 5.0, 4.9957805907173)","(13.0, 18.0, 17.516129032258064)","(3.3, 3.75, 3.7142857142857144)","(11.0, 13.0, 12.653225806451612)","(31.0, 44.0, 43.15151515151515)","(5.5, 6.4, 6.2988505747126435)","(7.0, 8.0, 7.887603305785124)"
11-01-2023 18:07:22.917423,"(14.0, 18.0, 17.566666666666666)","(21.0, 29.0, 28.11111111111111)","(4.6, 5.1, 4.999561403508772)","(14.0, 18.0, 17.3)","(3.3, 3.75, 3.7037037037037037)","(11.0, 13.0, 12.43010752688172)","(31.0, 44.0, 42.92307692307692)","(5.5, 6.4, 6.258064516129033)","(7.0, 8.0, 7.838356164383562)"
11-01-2023 18:07:24.153199,"(14.0, 18.0, 17.38095238095238)","(21.0, 28.0, 27.77777777777778)","(4.6, 5.1, 5.002345415778252)","(14.0, 17.5, 17.342105263157894)","(3.3, 3.75, 3.7335294117647058)","(11.0, 13.0, 12.320754716981131)","(31.0, 44.0, 43.096774193548384)","(5.5, 6.4, 6.3300970873786415)","(7.0, 8.0, 7.8191780821917805)"
11-01-2023 18:07:25.407965,"(14.0, 17.5, 17.425)","(21.0, 27.0, 26.36842105263158)","(4.6, 5.1, 5.015808823529412)","(14.0, 17.5, 17.433333333333334)","(3.3, 3.75, 3.7363636363636363)","(11.0, 12.5, 12.411111111111111)","(31.0, 44.0, 43.096774193548384)","(5.5, 6.4, 6.368181818181818)","(7.0, 8.0, 7.885714285714285)"
11-01-2023 18:07:26.635464,"(14.0, 17.5, 17.425)","(21.0, 27.0, 26.6)","(4.6, 5.1, 5.015808823529412)","(14.0, 17.5, 17.433333333333334)","(3.3, 3.75, 3.7363636363636363)","(11.0, 12.5, 12.4625)","(31.0, 44.0, 43.15151515151515)","(5.5, 6.4, 6.415942028985508)","(7.0, 8.0, 7.847619047619047)"
11-01-2023 18:07:27.806906,"(14.0, 17.5, 17.09375)","(21.0, 27.0, 26.555555555555557)","(4.6, 5.1, 5.014007782101167)","(14.0, 18.0, 16.509090909090908)","(3.3, 3.75, 3.7351851851851854)","(11.0, 12.5, 12.39080459770115)","(31.0, 44.0, 43.225806451612904)","(5.5, 6.6, 6.446575342465754)","(7.0, 8.0, 7.862365591397849)"
11-01-2023 18:07:28.981043,"(14.0, 17.5, 17.115384615384617)","(21.0, 27.0, 26.625)","(4.6, 5.1, 5.035714285714286)","(14.0, 18.0, 17.214285714285715)","(3.3, 3.75, 3.7616883116883115)","(11.0, 13.0, 12.426666666666666)","(31.0, 44.0, 42.73684210526316)","(5.5, 6.6, 6.446575342465754)","(7.0, 8.0, 7.615172413793103)"
11-01-2023 18:07:30.147020,"(14.0, 17.5, 17.115384615384617)","(21.0, 27.0, 26.625)","(4.6, 5.1, 5.026086956521739)","(14.0, 17.5, 17.214285714285715)","(3.3, 3.8, 3.7660919540229885)","(11.0, 13.0, 12.426666666666666)","(31.0, 44.0, 42.285714285714285)","(5.5, 6.6, 6.446575342465754)","(7.0, 7.8, 7.589090909090909)"
11-01-2023 18:07:31.322577,"(14.0, 17.5, 17.115384615384617)","(21.0, 27.0, 26.454545454545453)","(4.6, 5.1, 5.026086956521739)","(14.0, 17.5, 17.214285714285715)","(3.3, 3.8, 3.7613095238095235)","(11.0, 13.0, 12.36111111111111)","(31.0, 44.0, 42.15384615384615)","(5.5, 6.6, 6.446575342465754)","(7.0, 7.8, 7.590361445783133)"
11-01-2023 18:07:32.429962,"(14.0, 17.5, 17.115384615384617)","(21.0, 27.0, 26.454545454545453)","(4.6, 5.2, 5.091428571428572)","(14.0, 17.5, 17.214285714285715)","(3.3, 3.8, 3.7613095238095235)","(11.0, 13.0, 12.36111111111111)","(31.0, 44.0, 42.15384615384615)","(5.5, 6.6, 6.420588235294118)","(7.0, 7.8, 7.558389261744966)"
11-01-2023 18:07:33.628496,"(14.0, 17.5, 17.115384615384617)","(21.0, 27.0, 26.285714285714285)","(4.6, 5.2, 5.114285714285715)","(14.0, 17.5, 17.214285714285715)","(3.3, 3.8, 3.7205357142857145)","(11.0, 13.0, 12.426666666666666)","(31.0, 44.0, 40.23529411764706)","(5.5, 6.6, 6.424427480916031)","(7.0, 7.8, 7.526881720430108)"
11-01-2023 18:07:34.755831,"(14.0, 17.5, 17.115384615384617)","(21.0, 27.0, 26.285714285714285)","(4.6, 5.1, 5.091489361702127)","(14.0, 17.0, 16.821428571428573)","(3.3, 3.8, 3.74472049689441)","(11.0, 13.0, 12.561224489795919)","(31.0, 44.0, 40.30769230769231)","(5.5, 6.6, 6.424427480916031)","(7.0, 7.8, 7.556716417910447)"
11-01-2023 18:07:35.815572,"(14.0, 17.5, 17.115384615384617)","(21.0, 27.0, 26.285714285714285)","(4.6, 5.1, 5.092473118279569)","(14.0, 17.0, 16.895833333333332)","(3.3, 3.8, 3.7492647058823527)","(11.0, 13.0, 12.561224489795919)","(31.0, 44.0, 40.18181818181818)","(5.5, 6.6, 6.424427480916031)","(7.0, 7.6, 7.569444444444445)"
11-01-2023 18:07:36.950390,"(14.0, 17.5, 17.321428571428573)","(21.0, 27.0, 26.6)","(4.6, 5.2, 5.071317829457365)","(14.0, 17.0, 16.895833333333332)","(3.3, 3.8, 3.7758064516129033)","(11.0, 13.0, 12.561224489795919)","(31.0, 42.0, 40.0)","(5.5, 6.6, 6.424427480916031)","(7.0, 7.6, 7.530508474576271)"
11-01-2023 18:07:38.126281,"(14.0, 17.5, 17.321428571428573)","(21.0, 27.0, 26.6)","(4.6, 5.2, 5.071317829457365)","(14.0, 17.0, 17.32608695652174)","(3.3, 3.8, 3.785576923076923)","(11.0, 13.0, 12.326530612244898)","(31.0, 42.0, 40.5)","(5.5, 6.6, 6.441379310344828)","(7.0, 7.6, 7.45)"
11-01-2023 18:07:39.292825,"(14.0, 17.5, 17.392857142857142)","(21.0, 28.0, 27.555555555555557)","(4.6, 5.1, 5.097260273972602)","(14.0, 17.5, 17.25)","(3.3, 3.8, 3.8022988505747124)","(11.0, 12.5, 12.233333333333333)","(31.0, 42.0, 40.5)","(5.5, 6.6, 6.433333333333334)","(7.0, 7.6, 7.506513409961686)"
11-01-2023 18:07:40.461921,"(14.0, 19.0, 18.181818181818183)","(21.0, 28.0, 27.5)","(4.6, 5.1, 5.0525)","(14.0, 17.5, 17.25)","(3.3, 3.85, 3.793150684931507)","(11.0, 12.5, 12.233333333333333)","(31.0, 42.0, 40.333333333333336)","(5.5, 6.6, 6.433333333333334)","(7.0, 7.6, 7.390977443609023)"
11-01-2023 18:07:41.647014,"(14.0, 19.0, 18.129032258064516)","(21.0, 28.0, 27.470588235294116)","(4.6, 5.1, 5.067241379310345)","(14.0, 17.5, 17.25)","(3.3, 3.85, 3.804225352112676)","(11.0, 12.5, 12.233333333333333)","(31.0, 42.0, 40.333333333333336)","(5.5, 6.6, 6.443537414965987)","(7.0, 7.4, 7.281751824817518)"
11-01-2023 18:07:42.854198,"(14.0, 19.0, 18.14814814814815)","(21.0, 28.0, 27.470588235294116)","(4.6, 5.0, 4.994594594594594)","(14.0, 17.5, 17.25)","(3.3, 3.85, 3.8131147540983608)","(11.0, 12.5, 12.142857142857142)","(31.0, 42.0, 40.4)","(5.5, 6.6, 6.2615384615384615)","(7.0, 7.4, 7.26990291262136)"
11-01-2023 18:07:44.113652,"(14.0, 19.0, 18.19047619047619)","(21.0, 28.0, 27.615384615384617)","(4.6, 5.1, 4.982062780269058)","(14.0, 18.0, 17.527027027027028)","(3.3, 3.85, 3.845945945945946)","(11.0, 12.5, 12.333333333333334)","(31.0, 42.0, 41.0)","(5.5, 6.4, 6.290196078431372)","(7.0, 7.4, 7.2953488372093025)"
11-01-2023 18:07:45.357405,"(14.0, 19.0, 18.636363636363637)","(21.0, 28.0, 27.714285714285715)","(4.6, 5.0, 5.039230769230769)","(14.0, 18.0, 17.444444444444443)","(3.3, 3.85, 3.8434482758620687)","(11.0, 12.5, 12.4125)","(31.0, 42.0, 40.8)","(5.5, 6.4, 6.241176470588235)","(7.0, 7.4, 7.277142857142858)"
11-01-2023 18:07:46.614183,"(14.0, 19.0, 18.61111111111111)","(21.0, 28.0, 27.727272727272727)","(4.6, 5.1, 5.039230769230769)","(14.0, 17.5, 17.444444444444443)","(3.3, 3.9, 3.8434482758620687)","(11.0, 12.5, 12.4125)","(31.0, 42.0, 41.0)","(5.5, 6.4, 6.394366197183099)","(7.0, 7.4, 7.262921348314607)"
11-01-2023 18:07:47.853853,"(14.0, 19.0, 18.892156862745097)","(21.0, 28.0, 27.727272727272727)","(4.6, 5.0, 4.967272727272728)","(14.0, 17.5, 17.444444444444443)","(3.3, 3.9, 3.864646464646465)","(11.0, 12.5, 12.425)","(31.0, 42.0, 41.2)","(5.5, 6.4, 6.382524271844661)","(7.0, 7.4, 7.25)"
11-01-2023 18:07:49.097056,"(14.0, 19.0, 18.784313725490197)","(21.0, 28.0, 27.727272727272727)","(4.6, 5.0, 4.956060606060606)","(14.0, 17.5, 17.477272727272727)","(3.3, 3.9, 3.8642857142857143)","(11.0, 12.5, 12.425)","(31.0, 42.0, 41.6)","(5.5, 6.4, 6.382524271844661)","(7.0, 7.4, 7.25)"
11-01-2023 18:07:50.289956,"(14.0, 19.0, 18.784313725490197)","(21.0, 28.0, 27.727272727272727)","(4.6, 5.0, 4.956060606060606)","(14.0, 17.5, 17.4375)","(3.3, 3.9, 3.8623655913978494)","(11.0, 12.5, 12.423076923076923)","(31.0, 42.0, 41.6)","(5.5, 6.4, 6.379545454545455)","(7.0, 7.4, 7.225287356321839)"
11-01-2023 18:07:51.446262,"(14.0, 19.0, 18.78)","(21.0, 28.0, 27.8)","(4.6, 5.0, 4.953225806451613)","(14.0, 18.0, 17.488372093023255)","(3.3, 3.9, 3.869565217391304)","(11.0, 12.5, 12.423076923076923)","(31.0, 42.0, 40.8)","(5.5, 6.4, 6.3828571428571435)","(7.0, 7.4, 7.202325581395349)"
11-01-2023 18:07:52.620880,"(14.0, 19.0, 18.78)","(21.0, 28.0, 27.8)","(4.6, 5.0, 4.953225806451613)","(14.0, 18.0, 17.488372093023255)","(3.3, 3.9, 3.869565217391304)","(11.0, 12.5, 12.451923076923077)","(31.0, 42.0, 40.8)","(5.5, 6.4, 6.3828571428571435)","(7.0, 7.4, 7.202325581395349)"
11-01-2023 18:07:53.862956,"(14.0, 19.0, 18.78)","(21.0, 28.0, 27.8)","(4.6, 5.0, 4.953225806451613)","(14.0, 18.0, 17.565217391304348)","(3.3, 3.9, 3.871028037383178)","(11.0, 12.5, 11.924)","(31.0, 42.0, 40.333333333333336)","(5.5, 6.4, 6.40395256916996)","(7.0, 7.4, 7.256410256410256)"
11-01-2023 18:07:55.067886,"(14.0, 19.0, 18.76595744680851)","(21.0, 28.0, 27.958333333333332)","(4.6, 4.9, 4.85828729281768)","(14.0, 18.0, 17.48148148148148)","(3.3, 3.9, 3.8640495867768596)","(11.0, 12.5, 12.027777777777779)","(31.0, 42.0, 39.6)","(5.5, 6.6, 6.416417910447762)","(7.0, 7.4, 7.258227848101266)"
11-01-2023 18:07:56.260247,"(14.0, 19.0, 18.78)","(21.0, 28.0, 27.958333333333332)","(4.6, 4.9, 4.857795698924732)","(14.0, 17.5, 17.523809523809526)","(3.3, 3.9, 3.875301204819277)","(11.0, 12.5, 12.114942528735632)","(31.0, 42.0, 39.64705882352941)","(5.5, 6.6, 6.46448087431694)","(7.0, 7.4, 7.1415019762845855)"
