,Fighting Boxer,Zoha Bale,Arbys Lucy,Ten Dollar Slaps,Earthworm Jim,Gucci Girl,Nana Judy,Poppys Pride
07-12-2022 20:04:05.871037,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 9.042857142857143)","(2.6, 4.3, 3.049090909090909)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:07.056779,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 9.042857142857143)","(2.6, 4.3, 3.049090909090909)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:08.257060,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 9.042857142857143)","(2.6, 4.3, 3.049090909090909)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:09.520235,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 9.042857142857143)","(2.6, 4.3, 3.049090909090909)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:10.779815,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 9.042857142857143)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:12.147140,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 9.042857142857143)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:13.412565,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 9.042857142857143)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:14.678729,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:15.917732,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:17.164261,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:18.646220,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:20.066478,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:21.435468,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:22.741332,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:24.113775,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:25.531552,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:26.900124,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:28.294973,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:29.566274,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:30.887031,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:32.178852,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:33.440666,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:34.739584,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:36.132917,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:37.570292,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:38.980581,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:40.509085,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:41.947066,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:43.555754,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 33.125)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 17.88888888888889)"
07-12-2022 20:04:44.935700,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 8.8875)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:04:46.351326,"(16.0, 50.0, 39.55882352941177)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:04:47.705302,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:04:49.016080,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:04:50.222842,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:04:51.543080,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:04:52.873235,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:04:54.201785,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:04:55.540594,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:04:56.870457,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:04:58.185324,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:04:59.534187,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:00.851638,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:02.179778,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:03.519252,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:04.834056,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:06.138319,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:07.400246,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:08.608068,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:09.810670,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:11.134982,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:12.420131,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:13.702894,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:14.832202,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:15.982211,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:17.287113,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:18.490052,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:19.686561,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:20.900622,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:21.951142,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:23.200762,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:24.347000,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:25.613038,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:26.947824,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:28.232131,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:29.490160,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:30.762108,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:31.945721,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:33.224168,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:34.457440,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:35.754014,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:37.223135,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:38.640866,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 10.41)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:40.009194,"(16.0, 50.0, 20.833333333333332)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 11.815384615384616)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 401.1111111111111)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:41.452297,"(16.0, 50.0, 26.666666666666664)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 11.815384615384616)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 401.1111111111111)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:43.020303,"(16.0, 50.0, 26.666666666666664)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 11.815384615384616)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 401.1111111111111)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:44.657934,"(16.0, 50.0, 26.666666666666664)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 11.815384615384616)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 556.6666666666666)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:46.212999,"(16.0, 50.0, 26.666666666666664)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 11.815384615384616)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 401.1111111111111)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:47.622742,"(16.0, 50.0, 26.666666666666664)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 11.815384615384616)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 401.1111111111111)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:48.988169,"(16.0, 50.0, 26.666666666666664)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 11.815384615384616)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 401.1111111111111)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:50.369106,"(16.0, 50.0, 26.666666666666664)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 11.815384615384616)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 463.3333333333333)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:51.658459,"(16.0, 50.0, 26.666666666666664)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 11.815384615384616)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 463.3333333333333)","(11.0, 28.0, 13.0)"
07-12-2022 20:05:52.891154,"(16.0, 50.0, 26.666666666666664)","(1.75, 2.5, 1.9538461538461538)","(81.0, 610.0, 340.0)","(8.0, 16.5, 11.815384615384616)","(2.6, 4.3, 3.535555555555556)","(15.0, 40.0, 17.916666666666668)","(91.0, 650.0, 463.3333333333333)","(11.0, 28.0, 13.0)"
