,Opawa Kyle,Opawa Warrior,Zipping Chassis,Nighthawk Jet,Diamond Alex,Iced Mocha,Know Grizzles,Diamond Neena
08-12-2022 13:21:07.602963,"(6.5, 12.5, 10.672727272727272)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 36.0, 31.75)","(10.0, 21.0, 17.285714285714285)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 81.58333333333333)"
08-12-2022 13:21:08.875516,"(6.5, 12.5, 10.672727272727272)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 36.0, 31.75)","(10.0, 21.0, 17.285714285714285)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 81.58333333333333)"
08-12-2022 13:21:10.248787,"(6.5, 12.5, 10.672727272727272)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 36.0, 31.75)","(10.0, 21.0, 17.285714285714285)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 81.58333333333333)"
08-12-2022 13:21:11.507100,"(6.5, 12.5, 10.672727272727272)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 36.0, 31.75)","(10.0, 21.0, 17.285714285714285)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 81.58333333333333)"
08-12-2022 13:21:12.712485,"(6.5, 12.5, 10.672727272727272)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 36.0, 31.75)","(10.0, 21.0, 17.285714285714285)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 81.58333333333333)"
08-12-2022 13:21:14.068760,"(6.5, 12.5, 10.672727272727272)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 36.0, 31.75)","(10.0, 21.0, 17.285714285714285)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 81.58333333333333)"
08-12-2022 13:21:15.407582,"(6.5, 12.5, 10.672727272727272)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 36.0, 31.75)","(10.0, 21.0, 17.285714285714285)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 81.58333333333333)"
08-12-2022 13:21:16.725478,"(6.5, 12.5, 10.672727272727272)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 36.0, 33.416666666666664)","(10.0, 21.0, 17.285714285714285)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 81.58333333333333)"
08-12-2022 13:21:18.137135,"(6.5, 12.5, 10.672727272727272)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 38.0, 35.5)","(10.0, 21.0, 17.285714285714285)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 81.58333333333333)"
08-12-2022 13:21:19.539620,"(6.5, 12.5, 10.672727272727272)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 38.0, 33.416666666666664)","(10.0, 21.0, 17.285714285714285)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 81.58333333333333)"
08-12-2022 13:21:20.941500,"(6.5, 12.5, 10.46)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 38.0, 20.0)","(10.0, 21.0, 12.466666666666665)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:22.269644,"(6.5, 12.5, 10.46)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 38.0, 19.333333333333336)","(10.0, 21.0, 17.285714285714285)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:23.581330,"(6.5, 12.5, 10.672727272727272)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 36.0, 20.0)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:24.933195,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 38.0, 20.0)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:26.286758,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 38.0, 20.0)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:27.532883,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 38.0, 33.09090909090909)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:28.828424,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 38.0, 33.09090909090909)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:30.097410,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 38.0, 31.454545454545457)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:31.426818,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 36.0, 33.09090909090909)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:32.720014,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 38.0, 33.09090909090909)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:33.988432,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 38.0, 33.09090909090909)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:35.326329,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 38.0, 33.09090909090909)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:36.660585,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 38.0, 33.09090909090909)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:38.003774,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 38.0, 31.454545454545457)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:39.269031,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.529411764705882)","(12.0, 36.0, 31.454545454545457)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:40.583028,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.75)","(12.0, 36.0, 28.099999999999998)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:41.838310,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.75)","(12.0, 30.0, 28.099999999999998)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:43.147236,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.75)","(12.0, 30.0, 28.099999999999998)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:44.380312,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.75)","(12.0, 30.0, 28.099999999999998)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:45.762646,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.75)","(12.0, 30.0, 28.099999999999998)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 157.0)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:47.130438,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.75)","(12.0, 30.0, 28.099999999999998)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:48.549837,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.75)","(12.0, 30.0, 28.099999999999998)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:50.181921,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.75)","(12.0, 30.0, 28.099999999999998)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:51.687271,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.75)","(12.0, 30.0, 28.099999999999998)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:52.991092,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.75)","(12.0, 30.0, 28.099999999999998)","(10.0, 21.0, 18.11111111111111)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:54.177298,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.75)","(12.0, 30.0, 28.099999999999998)","(10.0, 21.0, 19.375)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:55.437637,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.75)","(12.0, 30.0, 28.099999999999998)","(10.0, 21.0, 19.375)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:56.726270,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.75)","(12.0, 30.0, 28.099999999999998)","(10.0, 21.0, 19.375)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:58.017177,"(6.5, 12.5, 10.953846153846154)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.75)","(12.0, 30.0, 28.099999999999998)","(10.0, 21.0, 19.375)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:21:59.313905,"(6.5, 12.5, 8.6)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.75)","(12.0, 30.0, 28.099999999999998)","(10.0, 21.0, 19.375)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:00.629865,"(6.5, 12.5, 8.6)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.75)","(12.0, 30.0, 28.099999999999998)","(10.0, 21.0, 19.375)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:01.982507,"(6.5, 12.5, 8.6)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.617647058823529)","(12.0, 30.0, 28.099999999999998)","(10.0, 21.0, 18.439999999999998)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:03.297143,"(6.5, 13.0, 8.8)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.617647058823529)","(12.0, 30.0, 28.099999999999998)","(10.0, 21.0, 18.439999999999998)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:04.527988,"(6.5, 13.0, 8.8)","(2.0, 2.58, 2.3866666666666667)","(3.0, 9.0, 5.617647058823529)","(12.0, 30.0, 28.099999999999998)","(10.0, 21.0, 14.7)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:05.807935,"(6.5, 13.0, 8.8)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 5.294736842105263)","(12.0, 30.0, 28.099999999999998)","(10.0, 21.0, 14.7)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:07.077693,"(6.5, 13.0, 8.8)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 5.294736842105263)","(12.0, 30.0, 20.5)","(10.0, 21.0, 14.7)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:08.387435,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 5.294736842105263)","(12.0, 30.0, 20.5)","(10.0, 21.0, 14.7)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:09.628833,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 5.294736842105263)","(12.0, 30.0, 20.5)","(10.0, 21.0, 14.7)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:10.939581,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 7.444000000000001)","(12.0, 30.0, 20.5)","(10.0, 21.0, 14.7)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:12.244597,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 7.444000000000001)","(12.0, 30.0, 20.5)","(10.0, 21.0, 14.7)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:13.497197,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 5.470000000000001)","(12.0, 30.0, 20.5)","(10.0, 21.0, 14.7)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:14.706451,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 5.470000000000001)","(12.0, 30.0, 20.5)","(10.0, 21.0, 14.7)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 141.66666666666669)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:15.984135,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 5.470000000000001)","(12.0, 30.0, 20.5)","(10.0, 21.0, 14.7)","(21.0, 240.0, 98.57142857142857)","(26.0, 290.0, 244.6)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:17.302245,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 5.470000000000001)","(12.0, 30.0, 27.77777777777778)","(10.0, 21.0, 14.7)","(21.0, 240.0, 98.57142857142857)","(26.0, 300.0, 230.75)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:18.515030,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 7.444000000000001)","(12.0, 30.0, 27.77777777777778)","(10.0, 21.0, 14.7)","(21.0, 240.0, 98.57142857142857)","(26.0, 300.0, 244.6)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:19.826227,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 7.444000000000001)","(12.0, 30.0, 17.666666666666668)","(10.0, 21.0, 14.7)","(21.0, 240.0, 98.57142857142857)","(26.0, 300.0, 230.75)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:21.119253,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 4.91764705882353)","(12.0, 30.0, 17.666666666666668)","(10.0, 21.0, 14.7)","(21.0, 240.0, 98.57142857142857)","(26.0, 300.0, 230.75)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:22.438676,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 4.91764705882353)","(12.0, 30.0, 17.666666666666668)","(10.0, 21.0, 14.7)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:23.704790,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 4.91764705882353)","(12.0, 30.0, 17.666666666666668)","(10.0, 21.0, 14.7)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:24.978698,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 4.91764705882353)","(12.0, 30.0, 17.666666666666668)","(10.0, 21.0, 14.7)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:26.339289,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 4.91764705882353)","(12.0, 30.0, 17.666666666666668)","(10.0, 21.0, 14.7)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:27.683758,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 4.91764705882353)","(12.0, 30.0, 17.666666666666668)","(10.0, 21.0, 14.7)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:28.971811,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 4.91764705882353)","(12.0, 30.0, 17.666666666666668)","(10.0, 21.0, 14.7)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:30.276870,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 7.468000000000001)","(12.0, 30.0, 17.666666666666668)","(10.0, 21.0, 14.7)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:32.155103,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 5.326315789473684)","(12.0, 30.0, 17.666666666666668)","(10.0, 21.0, 14.7)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:33.627064,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 5.326315789473684)","(12.0, 30.0, 17.666666666666668)","(10.0, 21.0, 14.7)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:35.315630,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 5.326315789473684)","(12.0, 30.0, 17.666666666666668)","(10.0, 21.0, 14.7)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:36.867170,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 5.326315789473684)","(12.0, 30.0, 17.666666666666668)","(10.0, 21.0, 14.7)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:38.468058,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 5.326315789473684)","(12.0, 30.0, 17.666666666666668)","(10.0, 21.0, 14.7)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:39.972601,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 4.952941176470588)","(12.0, 30.0, 17.666666666666668)","(10.0, 21.0, 14.7)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:41.379640,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 4.952941176470588)","(12.0, 30.0, 17.666666666666668)","(10.0, 21.0, 14.7)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:42.783709,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 4.952941176470588)","(12.0, 30.0, 17.666666666666668)","(10.0, 21.0, 14.7)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:44.194259,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 4.952941176470588)","(12.0, 30.0, 17.666666666666668)","(10.0, 21.0, 14.7)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:45.541389,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 4.952941176470588)","(12.0, 30.0, 17.666666666666668)","(10.0, 21.0, 14.7)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:46.863348,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 4.952941176470588)","(12.0, 30.0, 17.666666666666668)","(10.0, 21.0, 14.7)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:48.216288,"(6.5, 13.0, 11.338461538461537)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 4.952941176470588)","(12.0, 30.0, 26.0)","(10.0, 21.0, 14.7)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:49.594410,"(6.5, 13.0, 8.8)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 7.473076923076924)","(12.0, 30.0, 17.0)","(10.0, 21.0, 12.600000000000001)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:50.838720,"(6.5, 13.0, 8.8)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 6.222222222222223)","(12.0, 30.0, 17.0)","(10.0, 21.0, 12.600000000000001)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:52.164795,"(6.5, 13.0, 8.8)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 6.811428571428571)","(12.0, 30.0, 17.0)","(10.0, 21.0, 12.600000000000001)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:53.471782,"(6.5, 13.0, 8.8)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 5.200000000000001)","(12.0, 30.0, 17.0)","(10.0, 21.0, 12.600000000000001)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:54.790988,"(6.5, 13.0, 8.8)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 5.200000000000001)","(12.0, 30.0, 17.0)","(10.0, 21.0, 12.600000000000001)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
08-12-2022 13:22:56.063152,"(6.5, 13.0, 8.8)","(2.0, 2.58, 2.3866666666666667)","(3.0, 8.8, 5.200000000000001)","(12.0, 30.0, 17.0)","(10.0, 21.0, 12.600000000000001)","(21.0, 240.0, 99.85714285714286)","(26.0, 300.0, 254.33333333333331)","(17.0, 95.0, 83.5)"
