,Skedaddle Shelly,Always Done,Black Redeemer,Valencia Bale,Winry Bale,Revolver Twist,Tick It Off,Kick It Home
703,"[datetime.datetime(2022, 11, 28, 18, 17, 57, 472587), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 17, 57, 472587), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 17, 57, 472587), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 17, 57, 472587), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 17, 57, 472587), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 17, 57, 472587), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 17, 57, 472587), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 17, 57, 472587), 4.4, 7.8]"
704,"[datetime.datetime(2022, 11, 28, 18, 17, 58, 608453), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 17, 58, 608453), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 17, 58, 608453), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 17, 58, 608453), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 17, 58, 608453), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 17, 58, 608453), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 17, 58, 608453), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 17, 58, 608453), 4.4, 7.8]"
705,"[datetime.datetime(2022, 11, 28, 18, 17, 59, 745459), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 17, 59, 745459), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 17, 59, 745459), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 17, 59, 745459), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 17, 59, 745459), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 17, 59, 745459), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 17, 59, 745459), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 17, 59, 745459), 4.4, 7.8]"
706,"[datetime.datetime(2022, 11, 28, 18, 18, 0, 880928), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 0, 880928), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 0, 880928), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 0, 880928), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 0, 880928), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 0, 880928), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 0, 880928), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 0, 880928), 4.4, 7.8]"
707,"[datetime.datetime(2022, 11, 28, 18, 18, 2, 18829), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 2, 18829), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 2, 18829), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 2, 18829), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 2, 18829), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 2, 18829), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 2, 18829), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 2, 18829), 4.4, 7.8]"
708,"[datetime.datetime(2022, 11, 28, 18, 18, 3, 176178), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 3, 176178), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 3, 176178), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 3, 176178), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 3, 176178), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 3, 176178), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 3, 176178), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 3, 176178), 4.4, 7.8]"
709,"[datetime.datetime(2022, 11, 28, 18, 18, 4, 326133), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 4, 326133), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 4, 326133), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 4, 326133), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 4, 326133), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 4, 326133), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 4, 326133), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 4, 326133), 4.4, 7.8]"
710,"[datetime.datetime(2022, 11, 28, 18, 18, 5, 470689), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 5, 470689), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 5, 470689), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 5, 470689), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 5, 470689), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 5, 470689), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 5, 470689), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 5, 470689), 4.4, 7.8]"
711,"[datetime.datetime(2022, 11, 28, 18, 18, 6, 602896), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 6, 602896), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 6, 602896), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 6, 602896), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 6, 602896), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 6, 602896), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 6, 602896), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 6, 602896), 4.4, 7.8]"
712,"[datetime.datetime(2022, 11, 28, 18, 18, 7, 737143), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 7, 737143), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 7, 737143), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 7, 737143), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 7, 737143), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 7, 737143), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 7, 737143), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 7, 737143), 4.4, 7.8]"
713,"[datetime.datetime(2022, 11, 28, 18, 18, 8, 874286), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 8, 874286), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 8, 874286), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 8, 874286), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 8, 874286), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 8, 874286), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 8, 874286), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 8, 874286), 4.4, 7.8]"
714,"[datetime.datetime(2022, 11, 28, 18, 18, 10, 15850), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 10, 15850), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 10, 15850), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 10, 15850), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 10, 15850), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 10, 15850), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 10, 15850), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 10, 15850), 4.4, 7.8]"
715,"[datetime.datetime(2022, 11, 28, 18, 18, 11, 151180), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 11, 151180), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 11, 151180), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 11, 151180), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 11, 151180), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 11, 151180), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 11, 151180), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 11, 151180), 4.4, 7.8]"
716,"[datetime.datetime(2022, 11, 28, 18, 18, 12, 289287), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 12, 289287), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 12, 289287), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 12, 289287), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 12, 289287), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 12, 289287), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 12, 289287), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 12, 289287), 4.4, 7.8]"
717,"[datetime.datetime(2022, 11, 28, 18, 18, 13, 422832), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 13, 422832), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 13, 422832), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 13, 422832), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 13, 422832), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 13, 422832), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 13, 422832), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 13, 422832), 4.4, 7.8]"
718,"[datetime.datetime(2022, 11, 28, 18, 18, 14, 598712), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 14, 598712), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 14, 598712), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 14, 598712), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 14, 598712), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 14, 598712), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 14, 598712), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 14, 598712), 4.4, 7.8]"
719,"[datetime.datetime(2022, 11, 28, 18, 18, 15, 770116), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 15, 770116), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 15, 770116), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 15, 770116), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 15, 770116), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 15, 770116), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 15, 770116), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 15, 770116), 4.4, 7.8]"
720,"[datetime.datetime(2022, 11, 28, 18, 18, 16, 908139), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 16, 908139), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 16, 908139), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 16, 908139), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 16, 908139), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 16, 908139), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 16, 908139), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 16, 908139), 4.4, 7.8]"
721,"[datetime.datetime(2022, 11, 28, 18, 18, 18, 49628), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 18, 49628), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 18, 49628), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 18, 49628), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 18, 49628), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 18, 49628), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 18, 49628), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 18, 49628), 4.4, 7.8]"
722,"[datetime.datetime(2022, 11, 28, 18, 18, 19, 178708), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 19, 178708), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 19, 178708), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 19, 178708), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 19, 178708), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 19, 178708), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 19, 178708), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 19, 178708), 4.4, 7.8]"
723,"[datetime.datetime(2022, 11, 28, 18, 18, 20, 321707), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 20, 321707), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 20, 321707), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 20, 321707), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 20, 321707), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 20, 321707), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 20, 321707), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 20, 321707), 4.4, 7.8]"
724,"[datetime.datetime(2022, 11, 28, 18, 18, 21, 453131), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 21, 453131), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 21, 453131), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 21, 453131), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 21, 453131), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 21, 453131), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 21, 453131), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 21, 453131), 4.4, 7.8]"
725,"[datetime.datetime(2022, 11, 28, 18, 18, 22, 589650), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 22, 589650), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 22, 589650), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 22, 589650), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 22, 589650), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 22, 589650), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 22, 589650), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 22, 589650), 4.4, 7.8]"
726,"[datetime.datetime(2022, 11, 28, 18, 18, 23, 716188), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 23, 716188), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 23, 716188), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 23, 716188), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 23, 716188), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 23, 716188), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 23, 716188), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 23, 716188), 4.4, 7.8]"
727,"[datetime.datetime(2022, 11, 28, 18, 18, 24, 857759), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 24, 857759), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 24, 857759), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 24, 857759), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 24, 857759), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 24, 857759), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 24, 857759), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 24, 857759), 4.4, 7.8]"
728,"[datetime.datetime(2022, 11, 28, 18, 18, 25, 986568), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 25, 986568), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 25, 986568), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 25, 986568), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 25, 986568), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 25, 986568), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 25, 986568), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 25, 986568), 4.4, 7.8]"
729,"[datetime.datetime(2022, 11, 28, 18, 18, 27, 117806), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 27, 117806), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 27, 117806), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 27, 117806), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 27, 117806), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 27, 117806), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 27, 117806), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 27, 117806), 4.4, 7.8]"
730,"[datetime.datetime(2022, 11, 28, 18, 18, 28, 262365), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 28, 262365), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 28, 262365), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 28, 262365), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 28, 262365), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 28, 262365), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 28, 262365), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 28, 262365), 4.4, 7.8]"
731,"[datetime.datetime(2022, 11, 28, 18, 18, 29, 397114), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 29, 397114), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 29, 397114), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 29, 397114), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 29, 397114), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 29, 397114), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 29, 397114), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 29, 397114), 4.4, 7.6]"
732,"[datetime.datetime(2022, 11, 28, 18, 18, 30, 556475), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 30, 556475), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 18, 30, 556475), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 30, 556475), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 30, 556475), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 30, 556475), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 30, 556475), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 30, 556475), 4.4, 7.6]"
733,"[datetime.datetime(2022, 11, 28, 18, 18, 31, 686384), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 31, 686384), 2.05, 2.48]","[datetime.datetime(2022, 11, 28, 18, 18, 31, 686384), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 31, 686384), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 31, 686384), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 31, 686384), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 31, 686384), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 31, 686384), 4.4, 7.6]"
734,"[datetime.datetime(2022, 11, 28, 18, 18, 32, 814532), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 32, 814532), 2.05, 2.48]","[datetime.datetime(2022, 11, 28, 18, 18, 32, 814532), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 32, 814532), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 32, 814532), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 32, 814532), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 32, 814532), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 32, 814532), 4.4, 7.6]"
735,"[datetime.datetime(2022, 11, 28, 18, 18, 33, 941571), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 33, 941571), 2.05, 2.48]","[datetime.datetime(2022, 11, 28, 18, 18, 33, 941571), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 33, 941571), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 33, 941571), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 33, 941571), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 33, 941571), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 33, 941571), 4.4, 7.6]"
736,"[datetime.datetime(2022, 11, 28, 18, 18, 35, 73356), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 35, 73356), 2.05, 2.48]","[datetime.datetime(2022, 11, 28, 18, 18, 35, 73356), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 35, 73356), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 35, 73356), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 35, 73356), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 35, 73356), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 35, 73356), 4.4, 7.6]"
737,"[datetime.datetime(2022, 11, 28, 18, 18, 36, 199831), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 36, 199831), 2.05, 2.48]","[datetime.datetime(2022, 11, 28, 18, 18, 36, 199831), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 36, 199831), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 36, 199831), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 36, 199831), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 36, 199831), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 36, 199831), 4.4, 7.8]"
738,"[datetime.datetime(2022, 11, 28, 18, 18, 37, 334510), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 37, 334510), 2.05, 2.48]","[datetime.datetime(2022, 11, 28, 18, 18, 37, 334510), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 37, 334510), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 37, 334510), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 37, 334510), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 37, 334510), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 37, 334510), 4.4, 7.8]"
739,"[datetime.datetime(2022, 11, 28, 18, 18, 38, 466951), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 38, 466951), 2.05, 2.48]","[datetime.datetime(2022, 11, 28, 18, 18, 38, 466951), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 38, 466951), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 38, 466951), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 38, 466951), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 38, 466951), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 38, 466951), 4.4, 7.8]"
740,"[datetime.datetime(2022, 11, 28, 18, 18, 39, 608001), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 39, 608001), 2.05, 2.48]","[datetime.datetime(2022, 11, 28, 18, 18, 39, 608001), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 39, 608001), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 39, 608001), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 39, 608001), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 39, 608001), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 39, 608001), 4.4, 7.8]"
741,"[datetime.datetime(2022, 11, 28, 18, 18, 40, 753131), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 40, 753131), 2.05, 2.48]","[datetime.datetime(2022, 11, 28, 18, 18, 40, 753131), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 40, 753131), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 40, 753131), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 40, 753131), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 40, 753131), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 40, 753131), 4.4, 7.8]"
742,"[datetime.datetime(2022, 11, 28, 18, 18, 41, 891363), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 18, 41, 891363), 2.05, 2.48]","[datetime.datetime(2022, 11, 28, 18, 18, 41, 891363), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 18, 41, 891363), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 41, 891363), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 18, 41, 891363), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 18, 41, 891363), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 18, 41, 891363), 4.4, 7.8]"
