,Lady Luck,Curls Victory,Victa Mikey,Aston Bel Air,Emerley Aussie,Rage Quit
443,"[datetime.datetime(2022, 11, 28, 20, 32, 59, 182264), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 20, 32, 59, 182264), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 20, 32, 59, 182264), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 32, 59, 182264), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 32, 59, 182264), 91.0, 440.0]","[datetime.datetime(2022, 11, 28, 20, 32, 59, 182264), 3.1, 3.6]"
444,"[datetime.datetime(2022, 11, 28, 20, 33, 0, 293277), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 0, 293277), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 20, 33, 0, 293277), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 0, 293277), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 0, 293277), 91.0, 440.0]","[datetime.datetime(2022, 11, 28, 20, 33, 0, 293277), 3.1, 3.6]"
445,"[datetime.datetime(2022, 11, 28, 20, 33, 1, 397413), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 1, 397413), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 20, 33, 1, 397413), 6.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 1, 397413), 18.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 1, 397413), 91.0, 440.0]","[datetime.datetime(2022, 11, 28, 20, 33, 1, 397413), 3.1, 3.6]"
446,"[datetime.datetime(2022, 11, 28, 20, 33, 2, 508089), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 2, 508089), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 20, 33, 2, 508089), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 2, 508089), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 2, 508089), 101.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 33, 2, 508089), 3.1, 3.6]"
447,"[datetime.datetime(2022, 11, 28, 20, 33, 3, 614976), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 3, 614976), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 20, 33, 3, 614976), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 3, 614976), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 3, 614976), 101.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 33, 3, 614976), 3.1, 3.6]"
448,"[datetime.datetime(2022, 11, 28, 20, 33, 4, 715680), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 4, 715680), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 4, 715680), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 33, 4, 715680), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 4, 715680), 101.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 33, 4, 715680), 3.1, 3.6]"
449,"[datetime.datetime(2022, 11, 28, 20, 33, 5, 818136), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 5, 818136), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 5, 818136), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 33, 5, 818136), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 5, 818136), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 33, 5, 818136), 3.1, 3.6]"
450,"[datetime.datetime(2022, 11, 28, 20, 33, 6, 918036), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 6, 918036), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 6, 918036), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 33, 6, 918036), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 6, 918036), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 33, 6, 918036), 3.1, 3.6]"
451,"[datetime.datetime(2022, 11, 28, 20, 33, 8, 15534), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 8, 15534), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 8, 15534), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 33, 8, 15534), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 8, 15534), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 20, 33, 8, 15534), 3.1, 3.6]"
452,"[datetime.datetime(2022, 11, 28, 20, 33, 9, 111326), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 9, 111326), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 9, 111326), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 33, 9, 111326), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 9, 111326), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 20, 33, 9, 111326), 3.1, 3.6]"
453,"[datetime.datetime(2022, 11, 28, 20, 33, 10, 206593), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 10, 206593), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 10, 206593), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 33, 10, 206593), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 10, 206593), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 20, 33, 10, 206593), 3.1, 3.6]"
454,"[datetime.datetime(2022, 11, 28, 20, 33, 11, 308748), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 11, 308748), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 11, 308748), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 33, 11, 308748), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 11, 308748), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 20, 33, 11, 308748), 3.1, 3.6]"
455,"[datetime.datetime(2022, 11, 28, 20, 33, 12, 409302), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 12, 409302), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 12, 409302), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 33, 12, 409302), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 12, 409302), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 20, 33, 12, 409302), 3.1, 3.6]"
456,"[datetime.datetime(2022, 11, 28, 20, 33, 13, 512112), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 13, 512112), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 13, 512112), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 33, 13, 512112), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 13, 512112), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 20, 33, 13, 512112), 3.1, 3.6]"
457,"[datetime.datetime(2022, 11, 28, 20, 33, 14, 608305), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 14, 608305), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 14, 608305), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 33, 14, 608305), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 14, 608305), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 20, 33, 14, 608305), 3.1, 3.6]"
458,"[datetime.datetime(2022, 11, 28, 20, 33, 15, 702450), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 15, 702450), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 15, 702450), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 33, 15, 702450), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 15, 702450), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 20, 33, 15, 702450), 3.1, 3.6]"
459,"[datetime.datetime(2022, 11, 28, 20, 33, 16, 802880), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 16, 802880), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 16, 802880), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 33, 16, 802880), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 16, 802880), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 33, 16, 802880), 3.1, 3.6]"
460,"[datetime.datetime(2022, 11, 28, 20, 33, 17, 898654), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 17, 898654), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 17, 898654), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 33, 17, 898654), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 17, 898654), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 33, 17, 898654), 3.1, 3.6]"
461,"[datetime.datetime(2022, 11, 28, 20, 33, 18, 998791), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 18, 998791), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 18, 998791), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 33, 18, 998791), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 18, 998791), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 33, 18, 998791), 3.1, 3.6]"
462,"[datetime.datetime(2022, 11, 28, 20, 33, 20, 98051), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 20, 98051), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 20, 98051), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 33, 20, 98051), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 20, 98051), 101.0, 310.0]","[datetime.datetime(2022, 11, 28, 20, 33, 20, 98051), 3.1, 3.6]"
463,"[datetime.datetime(2022, 11, 28, 20, 33, 21, 193177), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 21, 193177), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 21, 193177), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 33, 21, 193177), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 21, 193177), 101.0, 300.0]","[datetime.datetime(2022, 11, 28, 20, 33, 21, 193177), 3.1, 3.6]"
464,"[datetime.datetime(2022, 11, 28, 20, 33, 22, 293036), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 22, 293036), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 22, 293036), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 20, 33, 22, 293036), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 22, 293036), 101.0, 300.0]","[datetime.datetime(2022, 11, 28, 20, 33, 22, 293036), 3.1, 3.6]"
465,"[datetime.datetime(2022, 11, 28, 20, 33, 23, 392206), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 23, 392206), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 23, 392206), 6.5, 12.0]","[datetime.datetime(2022, 11, 28, 20, 33, 23, 392206), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 23, 392206), 101.0, 300.0]","[datetime.datetime(2022, 11, 28, 20, 33, 23, 392206), 3.1, 3.6]"
466,"[datetime.datetime(2022, 11, 28, 20, 33, 24, 492115), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 24, 492115), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 24, 492115), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 20, 33, 24, 492115), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 24, 492115), 101.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 33, 24, 492115), 3.1, 3.6]"
467,"[datetime.datetime(2022, 11, 28, 20, 33, 25, 588515), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 25, 588515), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 25, 588515), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 20, 33, 25, 588515), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 25, 588515), 101.0, 290.0]","[datetime.datetime(2022, 11, 28, 20, 33, 25, 588515), 3.1, 3.6]"
468,"[datetime.datetime(2022, 11, 28, 20, 33, 26, 683676), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 26, 683676), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 26, 683676), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 20, 33, 26, 683676), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 26, 683676), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 20, 33, 26, 683676), 3.1, 3.6]"
469,"[datetime.datetime(2022, 11, 28, 20, 33, 27, 783241), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 27, 783241), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 27, 783241), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 20, 33, 27, 783241), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 27, 783241), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 20, 33, 27, 783241), 3.1, 3.6]"
470,"[datetime.datetime(2022, 11, 28, 20, 33, 28, 878909), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 28, 878909), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 28, 878909), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 20, 33, 28, 878909), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 28, 878909), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 20, 33, 28, 878909), 3.1, 3.6]"
471,"[datetime.datetime(2022, 11, 28, 20, 33, 29, 982111), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 29, 982111), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 29, 982111), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 29, 982111), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 29, 982111), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 20, 33, 29, 982111), 3.1, 3.6]"
472,"[datetime.datetime(2022, 11, 28, 20, 33, 31, 83089), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 31, 83089), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 31, 83089), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 31, 83089), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 31, 83089), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 20, 33, 31, 83089), 3.1, 3.6]"
473,"[datetime.datetime(2022, 11, 28, 20, 33, 32, 184359), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 32, 184359), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 32, 184359), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 32, 184359), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 32, 184359), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 20, 33, 32, 184359), 3.1, 3.6]"
474,"[datetime.datetime(2022, 11, 28, 20, 33, 33, 294065), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 33, 294065), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 33, 294065), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 33, 294065), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 33, 294065), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 20, 33, 33, 294065), 3.1, 3.6]"
475,"[datetime.datetime(2022, 11, 28, 20, 33, 34, 389661), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 34, 389661), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 34, 389661), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 34, 389661), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 34, 389661), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 20, 33, 34, 389661), 3.1, 3.6]"
476,"[datetime.datetime(2022, 11, 28, 20, 33, 35, 486271), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 35, 486271), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 35, 486271), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 35, 486271), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 35, 486271), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 20, 33, 35, 486271), 3.1, 3.6]"
477,"[datetime.datetime(2022, 11, 28, 20, 33, 36, 580797), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 36, 580797), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 36, 580797), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 36, 580797), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 36, 580797), 101.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 33, 36, 580797), 3.1, 3.6]"
478,"[datetime.datetime(2022, 11, 28, 20, 33, 37, 676520), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 37, 676520), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 37, 676520), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 37, 676520), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 37, 676520), 101.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 33, 37, 676520), 3.1, 3.6]"
479,"[datetime.datetime(2022, 11, 28, 20, 33, 38, 775759), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 38, 775759), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 38, 775759), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 38, 775759), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 38, 775759), 101.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 33, 38, 775759), 3.1, 3.6]"
480,"[datetime.datetime(2022, 11, 28, 20, 33, 39, 871159), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 39, 871159), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 39, 871159), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 39, 871159), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 39, 871159), 101.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 33, 39, 871159), 3.1, 3.6]"
481,"[datetime.datetime(2022, 11, 28, 20, 33, 40, 973059), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 40, 973059), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 40, 973059), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 40, 973059), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 40, 973059), 101.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 33, 40, 973059), 3.1, 3.6]"
482,"[datetime.datetime(2022, 11, 28, 20, 33, 42, 72889), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 42, 72889), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 42, 72889), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 42, 72889), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 42, 72889), 101.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 33, 42, 72889), 3.1, 3.6]"
483,"[datetime.datetime(2022, 11, 28, 20, 33, 43, 175171), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 43, 175171), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 43, 175171), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 43, 175171), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 43, 175171), 101.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 33, 43, 175171), 3.1, 3.6]"
484,"[datetime.datetime(2022, 11, 28, 20, 33, 44, 283709), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 44, 283709), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 44, 283709), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 44, 283709), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 44, 283709), 101.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 33, 44, 283709), 3.1, 3.6]"
485,"[datetime.datetime(2022, 11, 28, 20, 33, 45, 381580), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 45, 381580), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 45, 381580), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 45, 381580), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 45, 381580), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 33, 45, 381580), 3.2, 3.6]"
486,"[datetime.datetime(2022, 11, 28, 20, 33, 46, 482786), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 46, 482786), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 46, 482786), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 46, 482786), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 46, 482786), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 33, 46, 482786), 3.2, 3.6]"
487,"[datetime.datetime(2022, 11, 28, 20, 33, 47, 589394), 3.1, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 47, 589394), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 47, 589394), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 47, 589394), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 47, 589394), 101.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 33, 47, 589394), 3.2, 3.6]"
488,"[datetime.datetime(2022, 11, 28, 20, 33, 48, 687606), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 48, 687606), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 48, 687606), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 48, 687606), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 48, 687606), 81.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 33, 48, 687606), 3.4, 3.6]"
489,"[datetime.datetime(2022, 11, 28, 20, 33, 49, 791621), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 49, 791621), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 49, 791621), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 49, 791621), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 49, 791621), 81.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 33, 49, 791621), 3.4, 3.55]"
490,"[datetime.datetime(2022, 11, 28, 20, 33, 50, 889925), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 50, 889925), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 50, 889925), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 50, 889925), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 50, 889925), 81.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 33, 50, 889925), 3.4, 3.55]"
491,"[datetime.datetime(2022, 11, 28, 20, 33, 51, 993553), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 51, 993553), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 51, 993553), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 51, 993553), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 51, 993553), 81.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 33, 51, 993553), 3.4, 3.5]"
492,"[datetime.datetime(2022, 11, 28, 20, 33, 53, 94976), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 53, 94976), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 53, 94976), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 53, 94976), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 53, 94976), 81.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 33, 53, 94976), 3.4, 3.5]"
493,"[datetime.datetime(2022, 11, 28, 20, 33, 54, 188720), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 54, 188720), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 54, 188720), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 33, 54, 188720), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 54, 188720), 81.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 33, 54, 188720), 3.4, 3.5]"
494,"[datetime.datetime(2022, 11, 28, 20, 33, 55, 291809), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 55, 291809), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 55, 291809), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 33, 55, 291809), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 55, 291809), 81.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 33, 55, 291809), 3.4, 3.5]"
495,"[datetime.datetime(2022, 11, 28, 20, 33, 56, 387030), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 56, 387030), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 56, 387030), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 20, 33, 56, 387030), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 56, 387030), 81.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 33, 56, 387030), 3.4, 3.5]"
496,"[datetime.datetime(2022, 11, 28, 20, 33, 57, 487534), 3.0, 4.4]","[datetime.datetime(2022, 11, 28, 20, 33, 57, 487534), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 20, 33, 57, 487534), 6.5, 11.0]","[datetime.datetime(2022, 11, 28, 20, 33, 57, 487534), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 33, 57, 487534), 81.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 33, 57, 487534), 3.4, 3.5]"
