,Flight To Mars,Ranger Rod,Louie Luxe,Rissoles,Pay The Prince,Who Did That,Yosemite Sam,Tricky Trenear
608,"[datetime.datetime(2022, 11, 28, 13, 55, 2, 221169), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 55, 2, 221169), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 13, 55, 2, 221169), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 55, 2, 221169), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 55, 2, 221169), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 2, 221169), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 13, 55, 2, 221169), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 55, 2, 221169), 6.0, 10.0]"
609,"[datetime.datetime(2022, 11, 28, 13, 55, 3, 348671), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 55, 3, 348671), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 13, 55, 3, 348671), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 55, 3, 348671), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 55, 3, 348671), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 3, 348671), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 13, 55, 3, 348671), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 55, 3, 348671), 6.0, 10.0]"
610,"[datetime.datetime(2022, 11, 28, 13, 55, 4, 473786), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 55, 4, 473786), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 13, 55, 4, 473786), 26.0, 110.0]","[datetime.datetime(2022, 11, 28, 13, 55, 4, 473786), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 55, 4, 473786), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 4, 473786), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 13, 55, 4, 473786), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 55, 4, 473786), 6.0, 10.0]"
611,"[datetime.datetime(2022, 11, 28, 13, 55, 5, 602371), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 5, 602371), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 13, 55, 5, 602371), 26.0, 95.0]","[datetime.datetime(2022, 11, 28, 13, 55, 5, 602371), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 5, 602371), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 5, 602371), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 13, 55, 5, 602371), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 55, 5, 602371), 6.0, 10.0]"
612,"[datetime.datetime(2022, 11, 28, 13, 55, 6, 734962), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 6, 734962), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 13, 55, 6, 734962), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 55, 6, 734962), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 6, 734962), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 6, 734962), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 13, 55, 6, 734962), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 13, 55, 6, 734962), 6.0, 10.0]"
613,"[datetime.datetime(2022, 11, 28, 13, 55, 7, 858299), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 55, 7, 858299), 3.3, 4.5]","[datetime.datetime(2022, 11, 28, 13, 55, 7, 858299), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 55, 7, 858299), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 7, 858299), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 7, 858299), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 13, 55, 7, 858299), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 7, 858299), 6.0, 10.0]"
614,"[datetime.datetime(2022, 11, 28, 13, 55, 9, 2962), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 55, 9, 2962), 3.3, 4.4]","[datetime.datetime(2022, 11, 28, 13, 55, 9, 2962), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 55, 9, 2962), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 9, 2962), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 9, 2962), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 13, 55, 9, 2962), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 9, 2962), 6.0, 10.0]"
615,"[datetime.datetime(2022, 11, 28, 13, 55, 10, 127548), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 55, 10, 127548), 3.3, 4.4]","[datetime.datetime(2022, 11, 28, 13, 55, 10, 127548), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 55, 10, 127548), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 10, 127548), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 10, 127548), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 13, 55, 10, 127548), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 10, 127548), 6.0, 10.0]"
616,"[datetime.datetime(2022, 11, 28, 13, 55, 11, 263558), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 55, 11, 263558), 3.3, 4.4]","[datetime.datetime(2022, 11, 28, 13, 55, 11, 263558), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 55, 11, 263558), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 11, 263558), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 11, 263558), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 13, 55, 11, 263558), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 11, 263558), 6.0, 10.0]"
617,"[datetime.datetime(2022, 11, 28, 13, 55, 12, 387150), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 55, 12, 387150), 3.3, 4.4]","[datetime.datetime(2022, 11, 28, 13, 55, 12, 387150), 26.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 55, 12, 387150), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 12, 387150), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 12, 387150), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 13, 55, 12, 387150), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 12, 387150), 6.0, 10.0]"
618,"[datetime.datetime(2022, 11, 28, 13, 55, 13, 517540), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 55, 13, 517540), 3.3, 4.4]","[datetime.datetime(2022, 11, 28, 13, 55, 13, 517540), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 13, 55, 13, 517540), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 13, 517540), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 13, 517540), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 13, 55, 13, 517540), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 13, 517540), 6.0, 10.0]"
619,"[datetime.datetime(2022, 11, 28, 13, 55, 14, 639378), 3.4, 5.5]","[datetime.datetime(2022, 11, 28, 13, 55, 14, 639378), 3.3, 4.4]","[datetime.datetime(2022, 11, 28, 13, 55, 14, 639378), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 13, 55, 14, 639378), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 14, 639378), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 14, 639378), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 13, 55, 14, 639378), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 14, 639378), 6.0, 10.0]"
620,"[datetime.datetime(2022, 11, 28, 13, 55, 15, 769625), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 15, 769625), 3.3, 4.4]","[datetime.datetime(2022, 11, 28, 13, 55, 15, 769625), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 13, 55, 15, 769625), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 15, 769625), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 15, 769625), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 13, 55, 15, 769625), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 15, 769625), 6.0, 10.0]"
621,"[datetime.datetime(2022, 11, 28, 13, 55, 16, 900164), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 16, 900164), 3.3, 4.4]","[datetime.datetime(2022, 11, 28, 13, 55, 16, 900164), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 13, 55, 16, 900164), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 16, 900164), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 16, 900164), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 13, 55, 16, 900164), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 16, 900164), 6.0, 10.0]"
622,"[datetime.datetime(2022, 11, 28, 13, 55, 18, 27390), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 18, 27390), 3.3, 4.4]","[datetime.datetime(2022, 11, 28, 13, 55, 18, 27390), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 13, 55, 18, 27390), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 18, 27390), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 18, 27390), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 13, 55, 18, 27390), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 18, 27390), 6.0, 10.0]"
623,"[datetime.datetime(2022, 11, 28, 13, 55, 19, 165509), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 19, 165509), 3.3, 4.4]","[datetime.datetime(2022, 11, 28, 13, 55, 19, 165509), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 13, 55, 19, 165509), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 19, 165509), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 19, 165509), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 55, 19, 165509), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 19, 165509), 6.0, 10.0]"
624,"[datetime.datetime(2022, 11, 28, 13, 55, 20, 288345), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 20, 288345), 3.3, 4.4]","[datetime.datetime(2022, 11, 28, 13, 55, 20, 288345), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 13, 55, 20, 288345), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 20, 288345), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 20, 288345), 11.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 55, 20, 288345), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 20, 288345), 6.0, 10.0]"
625,"[datetime.datetime(2022, 11, 28, 13, 55, 21, 417208), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 21, 417208), 3.3, 4.4]","[datetime.datetime(2022, 11, 28, 13, 55, 21, 417208), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 13, 55, 21, 417208), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 21, 417208), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 21, 417208), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 13, 55, 21, 417208), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 21, 417208), 6.0, 10.0]"
626,"[datetime.datetime(2022, 11, 28, 13, 55, 22, 551465), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 22, 551465), 3.3, 4.4]","[datetime.datetime(2022, 11, 28, 13, 55, 22, 551465), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 13, 55, 22, 551465), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 22, 551465), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 22, 551465), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 13, 55, 22, 551465), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 22, 551465), 6.0, 10.0]"
627,"[datetime.datetime(2022, 11, 28, 13, 55, 23, 683135), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 23, 683135), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 13, 55, 23, 683135), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 13, 55, 23, 683135), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 23, 683135), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 23, 683135), 11.0, 38.0]","[datetime.datetime(2022, 11, 28, 13, 55, 23, 683135), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 23, 683135), 6.0, 9.8]"
628,"[datetime.datetime(2022, 11, 28, 13, 55, 24, 805813), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 24, 805813), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 13, 55, 24, 805813), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 13, 55, 24, 805813), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 24, 805813), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 24, 805813), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 55, 24, 805813), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 24, 805813), 6.0, 9.8]"
629,"[datetime.datetime(2022, 11, 28, 13, 55, 25, 932062), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 25, 932062), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 13, 55, 25, 932062), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 13, 55, 25, 932062), 41.0, 240.0]","[datetime.datetime(2022, 11, 28, 13, 55, 25, 932062), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 25, 932062), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 55, 25, 932062), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 25, 932062), 6.0, 9.8]"
630,"[datetime.datetime(2022, 11, 28, 13, 55, 27, 58971), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 27, 58971), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 13, 55, 27, 58971), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 13, 55, 27, 58971), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 27, 58971), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 27, 58971), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 55, 27, 58971), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 27, 58971), 6.0, 9.8]"
631,"[datetime.datetime(2022, 11, 28, 13, 55, 28, 180243), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 28, 180243), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 13, 55, 28, 180243), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 55, 28, 180243), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 28, 180243), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 28, 180243), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 55, 28, 180243), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 28, 180243), 6.0, 9.8]"
632,"[datetime.datetime(2022, 11, 28, 13, 55, 29, 305890), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 29, 305890), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 55, 29, 305890), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 55, 29, 305890), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 29, 305890), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 29, 305890), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 55, 29, 305890), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 29, 305890), 6.0, 9.8]"
633,"[datetime.datetime(2022, 11, 28, 13, 55, 30, 427402), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 30, 427402), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 55, 30, 427402), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 55, 30, 427402), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 55, 30, 427402), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 30, 427402), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 55, 30, 427402), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 30, 427402), 6.0, 9.8]"
634,"[datetime.datetime(2022, 11, 28, 13, 55, 31, 556386), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 31, 556386), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 55, 31, 556386), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 55, 31, 556386), 41.0, 240.0]","[datetime.datetime(2022, 11, 28, 13, 55, 31, 556386), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 31, 556386), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 55, 31, 556386), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 31, 556386), 6.0, 9.8]"
635,"[datetime.datetime(2022, 11, 28, 13, 55, 32, 680341), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 32, 680341), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 55, 32, 680341), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 55, 32, 680341), 41.0, 240.0]","[datetime.datetime(2022, 11, 28, 13, 55, 32, 680341), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 32, 680341), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 55, 32, 680341), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 32, 680341), 6.0, 9.6]"
636,"[datetime.datetime(2022, 11, 28, 13, 55, 33, 808062), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 33, 808062), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 55, 33, 808062), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 55, 33, 808062), 41.0, 240.0]","[datetime.datetime(2022, 11, 28, 13, 55, 33, 808062), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 33, 808062), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 55, 33, 808062), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 33, 808062), 6.0, 9.6]"
637,"[datetime.datetime(2022, 11, 28, 13, 55, 34, 930626), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 34, 930626), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 55, 34, 930626), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 55, 34, 930626), 41.0, 240.0]","[datetime.datetime(2022, 11, 28, 13, 55, 34, 930626), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 34, 930626), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 55, 34, 930626), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 34, 930626), 6.0, 9.6]"
638,"[datetime.datetime(2022, 11, 28, 13, 55, 36, 53758), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 36, 53758), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 55, 36, 53758), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 55, 36, 53758), 41.0, 240.0]","[datetime.datetime(2022, 11, 28, 13, 55, 36, 53758), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 36, 53758), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 55, 36, 53758), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 36, 53758), 6.0, 9.6]"
639,"[datetime.datetime(2022, 11, 28, 13, 55, 37, 181196), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 37, 181196), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 55, 37, 181196), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 55, 37, 181196), 41.0, 240.0]","[datetime.datetime(2022, 11, 28, 13, 55, 37, 181196), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 37, 181196), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 55, 37, 181196), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 37, 181196), 6.0, 9.6]"
640,"[datetime.datetime(2022, 11, 28, 13, 55, 38, 307068), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 38, 307068), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 55, 38, 307068), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 55, 38, 307068), 41.0, 240.0]","[datetime.datetime(2022, 11, 28, 13, 55, 38, 307068), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 38, 307068), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 55, 38, 307068), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 38, 307068), 6.0, 9.6]"
641,"[datetime.datetime(2022, 11, 28, 13, 55, 39, 436583), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 39, 436583), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 55, 39, 436583), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 55, 39, 436583), 41.0, 240.0]","[datetime.datetime(2022, 11, 28, 13, 55, 39, 436583), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 39, 436583), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 55, 39, 436583), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 39, 436583), 6.0, 9.6]"
642,"[datetime.datetime(2022, 11, 28, 13, 55, 40, 563457), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 40, 563457), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 55, 40, 563457), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 55, 40, 563457), 41.0, 240.0]","[datetime.datetime(2022, 11, 28, 13, 55, 40, 563457), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 40, 563457), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 55, 40, 563457), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 40, 563457), 6.0, 9.6]"
643,"[datetime.datetime(2022, 11, 28, 13, 55, 41, 696235), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 41, 696235), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 55, 41, 696235), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 55, 41, 696235), 41.0, 240.0]","[datetime.datetime(2022, 11, 28, 13, 55, 41, 696235), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 41, 696235), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 55, 41, 696235), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 41, 696235), 6.0, 9.4]"
644,"[datetime.datetime(2022, 11, 28, 13, 55, 42, 828396), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 42, 828396), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 13, 55, 42, 828396), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 55, 42, 828396), 41.0, 240.0]","[datetime.datetime(2022, 11, 28, 13, 55, 42, 828396), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 42, 828396), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 55, 42, 828396), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 42, 828396), 6.0, 9.4]"
645,"[datetime.datetime(2022, 11, 28, 13, 55, 43, 966294), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 43, 966294), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 13, 55, 43, 966294), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 55, 43, 966294), 41.0, 240.0]","[datetime.datetime(2022, 11, 28, 13, 55, 43, 966294), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 43, 966294), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 55, 43, 966294), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 43, 966294), 6.0, 9.4]"
646,"[datetime.datetime(2022, 11, 28, 13, 55, 45, 89629), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 45, 89629), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 13, 55, 45, 89629), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 55, 45, 89629), 41.0, 240.0]","[datetime.datetime(2022, 11, 28, 13, 55, 45, 89629), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 45, 89629), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 55, 45, 89629), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 45, 89629), 6.0, 9.4]"
647,"[datetime.datetime(2022, 11, 28, 13, 55, 46, 230335), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 13, 55, 46, 230335), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 13, 55, 46, 230335), 26.0, 70.0]","[datetime.datetime(2022, 11, 28, 13, 55, 46, 230335), 41.0, 240.0]","[datetime.datetime(2022, 11, 28, 13, 55, 46, 230335), 3.7, 7.4]","[datetime.datetime(2022, 11, 28, 13, 55, 46, 230335), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 55, 46, 230335), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 13, 55, 46, 230335), 6.0, 9.4]"
