,Nelly Bigtime,Prodigal Guinness Nz,Mega Star,The Mighty Mondo Nz,Hezashadowplaya Nz,Miss Maravu,Rainbow Jet,Wotnow Swanee,Its Inevitable Nz
10-01-2023 18:11:30.064040,"(4.4, 6.4, 6.155555555555556)","(1.5, 99999, 99990)","(20.0, 50.0, 37.69230769230769)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(21.0, 75.0, 57.77777777777778)","(81.0, 200.0, 200.0)","(61.0, 130.0, 116.66666666666667)","(101.0, 99999, 99990)"
10-01-2023 18:11:31.685924,"(4.4, 6.4, 6.156521739130435)","(1.5, 99999, 99990)","(20.0, 50.0, 42.0)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(21.0, 75.0, 54.333333333333336)","(81.0, 230.0, 200.0)","(61.0, 130.0, 121.0)","(101.0, 99999, 99990)"
10-01-2023 18:11:33.132299,"(4.4, 6.6, 6.321739130434783)","(1.5, 99999, 99990)","(20.0, 48.0, 39.6)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(21.0, 75.0, 64.66666666666667)","(81.0, 230.0, 200.0)","(61.0, 130.0, 121.0)","(101.0, 99999, 99990)"
10-01-2023 18:11:34.842899,"(4.4, 6.6, 6.377142857142857)","(1.5, 99999, 99990)","(20.0, 42.0, 42.4)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(21.0, 75.0, 64.66666666666667)","(81.0, 230.0, 200.0)","(61.0, 130.0, 121.0)","(101.0, 99999, 99990)"
10-01-2023 18:11:36.230309,"(4.4, 6.6, 6.377142857142857)","(1.5, 99999, 99990)","(21.0, 44.0, 40.6)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 75.0, 64.8)","(81.0, 230.0, 192.22222222222223)","(61.0, 130.0, 121.0)","(101.0, 99999, 99990)"
10-01-2023 18:11:37.736834,"(4.4, 6.6, 6.314285714285714)","(1.5, 99999, 99990)","(21.0, 42.0, 37.0)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 70.0, 60.0)","(81.0, 220.0, 192.22222222222223)","(61.0, 130.0, 123.125)","(101.0, 99999, 99990)"
10-01-2023 18:11:39.143990,"(4.4, 6.6, 6.314285714285714)","(1.5, 99999, 99990)","(21.0, 42.0, 37.0)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 70.0, 58.0)","(81.0, 220.0, 192.22222222222223)","(61.0, 130.0, 123.125)","(101.0, 99999, 99990)"
10-01-2023 18:11:40.427424,"(4.4, 6.6, 6.070967741935484)","(1.5, 99999, 99990)","(21.0, 42.0, 35.2)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 70.0, 56.90909090909091)","(81.0, 220.0, 194.0)","(61.0, 130.0, 120.0)","(101.0, 99999, 99990)"
10-01-2023 18:11:41.704575,"(4.4, 6.2, 6.070967741935484)","(1.5, 99999, 99990)","(21.0, 36.0, 33.875)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 70.0, 54.285714285714285)","(81.0, 220.0, 135.0)","(61.0, 130.0, 120.0)","(101.0, 99999, 99990)"
10-01-2023 18:11:42.901639,"(4.4, 6.2, 6.064705882352941)","(1.5, 99999, 99990)","(21.0, 42.0, 34.2)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 70.0, 59.84615384615385)","(81.0, 140.0, 132.85714285714286)","(61.0, 130.0, 121.66666666666667)","(101.0, 99999, 99990)"
10-01-2023 18:11:44.121188,"(4.4, 6.2, 6.064705882352941)","(1.5, 99999, 99990)","(21.0, 42.0, 34.77777777777778)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 70.0, 61.75)","(81.0, 140.0, 132.85714285714286)","(61.0, 130.0, 121.66666666666667)","(101.0, 99999, 99990)"
10-01-2023 18:11:45.384185,"(4.4, 6.2, 6.066666666666666)","(1.5, 99999, 99990)","(21.0, 42.0, 34.77777777777778)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 70.0, 59.84615384615385)","(81.0, 140.0, 135.45454545454547)","(61.0, 130.0, 121.66666666666667)","(101.0, 99999, 99990)"
10-01-2023 18:11:46.692182,"(4.4, 6.2, 6.0344827586206895)","(1.5, 99999, 99990)","(21.0, 42.0, 34.77777777777778)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 70.0, 59.84615384615385)","(81.0, 140.0, 135.45454545454547)","(61.0, 130.0, 118.75)","(101.0, 99999, 99990)"
10-01-2023 18:11:48.279637,"(4.4, 6.2, 6.02)","(1.5, 99999, 99990)","(21.0, 42.0, 34.77777777777778)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 70.0, 49.666666666666664)","(81.0, 140.0, 135.45454545454547)","(61.0, 130.0, 118.75)","(101.0, 99999, 99990)"
10-01-2023 18:11:49.518496,"(4.4, 6.2, 5.930000000000001)","(1.5, 99999, 99990)","(21.0, 42.0, 34.77777777777778)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 65.0, 45.285714285714285)","(81.0, 140.0, 135.45454545454547)","(61.0, 130.0, 118.75)","(101.0, 99999, 99990)"
10-01-2023 18:11:50.960357,"(4.4, 6.2, 5.946875)","(1.5, 99999, 99990)","(21.0, 42.0, 34.77777777777778)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 65.0, 44.09090909090909)","(81.0, 140.0, 135.45454545454547)","(61.0, 130.0, 118.75)","(101.0, 99999, 99990)"
10-01-2023 18:11:52.436867,"(4.4, 6.2, 6.229629629629629)","(1.5, 99999, 99990)","(21.0, 42.0, 34.77777777777778)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 65.0, 44.09090909090909)","(81.0, 140.0, 135.45454545454547)","(61.0, 130.0, 118.75)","(101.0, 99999, 99990)"
10-01-2023 18:11:53.768640,"(4.4, 6.4, 6.229629629629629)","(1.5, 99999, 99990)","(21.0, 42.0, 34.77777777777778)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 65.0, 48.0)","(81.0, 140.0, 135.45454545454547)","(61.0, 130.0, 96.66666666666667)","(101.0, 99999, 99990)"
10-01-2023 18:11:55.110204,"(4.4, 6.6, 6.292307692307692)","(1.5, 99999, 99990)","(21.0, 42.0, 37.0)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 60.0, 48.5)","(81.0, 140.0, 131.0)","(61.0, 120.0, 96.66666666666667)","(101.0, 99999, 99990)"
10-01-2023 18:11:56.573131,"(4.4, 6.6, 6.451851851851852)","(1.5, 99999, 99990)","(21.0, 42.0, 36.42857142857143)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 55.0, 46.0)","(81.0, 140.0, 131.0)","(61.0, 120.0, 96.66666666666667)","(101.0, 99999, 99990)"
10-01-2023 18:11:57.943288,"(4.4, 6.6, 6.451851851851852)","(1.5, 99999, 99990)","(21.0, 40.0, 36.42857142857143)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 50.0, 44.0)","(81.0, 140.0, 131.0)","(61.0, 120.0, 96.66666666666667)","(101.0, 99999, 99990)"
10-01-2023 18:11:59.388878,"(4.4, 6.4, 6.309677419354839)","(1.5, 99999, 99990)","(21.0, 38.0, 32.5)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 50.0, 44.0)","(81.0, 140.0, 131.0)","(61.0, 120.0, 96.0)","(101.0, 99999, 99990)"
10-01-2023 18:12:01.027914,"(4.4, 6.4, 6.309677419354839)","(1.5, 99999, 99990)","(21.0, 38.0, 31.153846153846153)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 50.0, 44.0)","(81.0, 140.0, 131.0)","(61.0, 120.0, 96.0)","(101.0, 99999, 99990)"
10-01-2023 18:12:02.513207,"(4.4, 6.4, 6.316129032258065)","(1.5, 99999, 99990)","(21.0, 36.0, 31.153846153846153)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 50.0, 44.0)","(81.0, 140.0, 131.0)","(61.0, 120.0, 94.54545454545455)","(101.0, 99999, 99990)"
10-01-2023 18:12:03.993729,"(4.4, 6.4, 6.316129032258065)","(1.5, 99999, 99990)","(21.0, 36.0, 31.153846153846153)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 50.0, 44.0)","(81.0, 140.0, 131.0)","(61.0, 120.0, 94.54545454545455)","(101.0, 99999, 99990)"
10-01-2023 18:12:05.478809,"(4.4, 6.4, 6.316129032258065)","(1.5, 99999, 99990)","(21.0, 36.0, 33.92307692307692)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 50.0, 44.0)","(81.0, 140.0, 131.0)","(61.0, 120.0, 94.54545454545455)","(101.0, 99999, 99990)"
10-01-2023 18:12:07.044530,"(4.4, 6.4, 6.316129032258065)","(1.5, 99999, 99990)","(21.0, 36.0, 35.66666666666667)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 50.0, 44.0)","(81.0, 140.0, 131.0)","(61.0, 120.0, 94.54545454545455)","(101.0, 99999, 99990)"
10-01-2023 18:12:08.508955,"(4.4, 6.4, 6.324137931034483)","(1.5, 99999, 99990)","(21.0, 40.0, 35.89473684210526)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 50.0, 44.0)","(81.0, 140.0, 131.0)","(61.0, 120.0, 94.54545454545455)","(101.0, 99999, 99990)"
10-01-2023 18:12:10.004495,"(4.4, 6.4, 6.308333333333334)","(1.5, 99999, 99990)","(21.0, 40.0, 35.89473684210526)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 50.0, 44.0)","(81.0, 140.0, 118.33333333333333)","(61.0, 120.0, 94.54545454545455)","(101.0, 99999, 99990)"
10-01-2023 18:12:11.419791,"(4.4, 6.4, 6.304347826086957)","(1.5, 99999, 99990)","(21.0, 40.0, 35.89473684210526)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 50.0, 44.0)","(81.0, 130.0, 110.55555555555556)","(61.0, 120.0, 105.71428571428572)","(101.0, 99999, 99990)"
10-01-2023 18:12:13.122730,"(4.4, 6.4, 6.385714285714286)","(1.5, 99999, 99990)","(21.0, 40.0, 36.4)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 50.0, 44.0)","(81.0, 130.0, 110.55555555555556)","(61.0, 120.0, 105.71428571428572)","(101.0, 99999, 99990)"
10-01-2023 18:12:14.857347,"(4.4, 6.4, 6.431578947368421)","(1.5, 99999, 99990)","(21.0, 40.0, 36.333333333333336)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 50.0, 44.0)","(81.0, 130.0, 110.55555555555556)","(61.0, 120.0, 105.71428571428572)","(101.0, 99999, 99990)"
10-01-2023 18:12:16.441511,"(4.4, 6.8, 6.431578947368421)","(1.5, 99999, 99990)","(21.0, 40.0, 36.333333333333336)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 50.0, 44.0)","(81.0, 130.0, 110.55555555555556)","(61.0, 120.0, 105.71428571428572)","(101.0, 99999, 99990)"
10-01-2023 18:12:18.270376,"(4.4, 6.8, 6.569230769230769)","(1.5, 99999, 99990)","(21.0, 40.0, 39.07692307692308)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 50.0, 43.0)","(81.0, 130.0, 110.55555555555556)","(61.0, 120.0, 105.71428571428572)","(101.0, 99999, 99990)"
10-01-2023 18:12:19.951421,"(4.4, 6.6, 6.569230769230769)","(1.5, 99999, 99990)","(21.0, 40.0, 39.07692307692308)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 43.5)","(81.0, 130.0, 110.55555555555556)","(61.0, 110.0, 105.0)","(101.0, 99999, 99990)"
10-01-2023 18:12:21.438306,"(4.4, 6.6, 6.569230769230769)","(1.5, 99999, 99990)","(21.0, 40.0, 39.07692307692308)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 43.5)","(81.0, 130.0, 110.55555555555556)","(61.0, 110.0, 97.27272727272728)","(101.0, 99999, 99990)"
10-01-2023 18:12:22.826693,"(4.4, 6.6, 6.52)","(1.5, 99999, 99990)","(21.0, 40.0, 47.76190476190476)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 43.5)","(81.0, 130.0, 110.55555555555556)","(61.0, 110.0, 99.5)","(101.0, 99999, 99990)"
10-01-2023 18:12:24.207847,"(4.4, 6.6, 6.52)","(1.5, 99999, 99990)","(21.0, 55.0, 44.666666666666664)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 43.5)","(81.0, 130.0, 110.0)","(61.0, 110.0, 97.27272727272728)","(101.0, 99999, 99990)"
10-01-2023 18:12:25.724892,"(4.4, 6.6, 6.5438596491228065)","(1.5, 99999, 99990)","(21.0, 48.0, 45.75)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 43.5)","(81.0, 130.0, 110.0)","(61.0, 110.0, 97.27272727272728)","(81.0, 99999, 99990)"
10-01-2023 18:12:27.202863,"(4.6, 6.6, 6.5438596491228065)","(1.5, 99999, 99990)","(21.0, 48.0, 45.75)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 43.5)","(81.0, 130.0, 110.0)","(61.0, 110.0, 97.27272727272728)","(81.0, 99999, 99990)"
10-01-2023 18:12:28.719371,"(4.6, 6.6, 6.5249999999999995)","(1.5, 99999, 99990)","(21.0, 48.0, 43.8)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 43.5)","(81.0, 130.0, 110.0)","(61.0, 110.0, 97.27272727272728)","(81.0, 99999, 99990)"
10-01-2023 18:12:30.448282,"(4.6, 6.6, 6.5058823529411764)","(1.5, 99999, 99990)","(21.0, 48.0, 43.8)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 43.5)","(81.0, 130.0, 110.0)","(61.0, 110.0, 96.875)","(81.0, 99999, 99990)"
10-01-2023 18:12:32.053623,"(4.6, 6.6, 6.512727272727273)","(1.5, 99999, 99990)","(21.0, 48.0, 43.8)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 43.5)","(81.0, 130.0, 116.66666666666667)","(61.0, 100.0, 96.875)","(91.0, 99999, 99990)"
10-01-2023 18:12:33.550049,"(4.6, 6.6, 6.511111111111111)","(1.5, 99999, 99990)","(21.0, 48.0, 43.8)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 43.5)","(81.0, 130.0, 116.66666666666667)","(61.0, 100.0, 96.875)","(91.0, 99999, 99990)"
10-01-2023 18:12:35.007981,"(4.6, 6.6, 6.505454545454545)","(1.5, 99999, 99990)","(21.0, 48.0, 45.25)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 43.5)","(81.0, 130.0, 116.66666666666667)","(61.0, 100.0, 96.875)","(91.0, 99999, 99990)"
10-01-2023 18:12:36.501994,"(4.6, 6.6, 6.505454545454545)","(1.5, 99999, 99990)","(21.0, 46.0, 45.14285714285714)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 43.5)","(81.0, 130.0, 116.66666666666667)","(61.0, 100.0, 96.875)","(91.0, 99999, 99990)"
10-01-2023 18:12:37.949360,"(4.6, 6.6, 6.505454545454545)","(1.5, 99999, 99990)","(21.0, 46.0, 45.14285714285714)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 43.5)","(81.0, 130.0, 116.66666666666667)","(61.0, 100.0, 96.875)","(91.0, 99999, 99990)"
10-01-2023 18:12:39.404397,"(4.6, 6.6, 6.505454545454545)","(1.5, 99999, 99990)","(21.0, 46.0, 45.14285714285714)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 43.5)","(81.0, 130.0, 116.66666666666667)","(61.0, 100.0, 96.875)","(91.0, 99999, 99990)"
10-01-2023 18:12:40.892751,"(4.6, 6.6, 6.4375)","(1.5, 99999, 99990)","(21.0, 46.0, 45.14285714285714)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 43.5)","(81.0, 130.0, 114.0)","(61.0, 100.0, 96.875)","(91.0, 99999, 99990)"
10-01-2023 18:12:42.291346,"(4.6, 6.6, 6.428571428571428)","(1.5, 99999, 99990)","(21.0, 46.0, 45.14285714285714)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 43.5)","(81.0, 130.0, 114.0)","(61.0, 100.0, 97.22222222222223)","(91.0, 99999, 99990)"
10-01-2023 18:12:43.797477,"(4.6, 6.6, 6.319999999999999)","(1.5, 99999, 99990)","(21.0, 46.0, 45.45454545454545)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 43.5)","(81.0, 130.0, 114.0)","(61.0, 100.0, 97.22222222222223)","(91.0, 99999, 99990)"
10-01-2023 18:12:45.273024,"(4.6, 6.6, 6.2)","(1.5, 99999, 99990)","(21.0, 46.0, 45.45454545454545)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 43.5)","(81.0, 130.0, 114.0)","(61.0, 100.0, 97.22222222222223)","(91.0, 99999, 99990)"
10-01-2023 18:12:46.710660,"(4.6, 6.6, 6.08421052631579)","(1.5, 99999, 99990)","(21.0, 46.0, 44.705882352941174)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 43.5)","(81.0, 130.0, 114.0)","(61.0, 100.0, 97.22222222222223)","(91.0, 99999, 99990)"
10-01-2023 18:12:48.209013,"(4.6, 6.6, 6.08421052631579)","(1.5, 99999, 99990)","(21.0, 48.0, 50.4375)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 43.5)","(81.0, 130.0, 114.0)","(61.0, 100.0, 97.22222222222223)","(101.0, 99999, 99990)"
10-01-2023 18:12:49.649705,"(4.6, 6.6, 6.127272727272728)","(1.5, 99999, 99990)","(21.0, 60.0, 50.285714285714285)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 44.0)","(81.0, 130.0, 114.0)","(61.0, 100.0, 97.22222222222223)","(101.0, 99999, 99990)"
10-01-2023 18:12:51.070113,"(4.6, 6.4, 6.066666666666667)","(1.5, 99999, 99990)","(21.0, 60.0, 61.6)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 76.0)","(81.0, 130.0, 114.0)","(61.0, 100.0, 97.22222222222223)","(101.0, 99999, 99990)"
10-01-2023 18:12:52.485587,"(4.6, 6.4, 6.360975609756098)","(1.5, 99999, 99990)","(21.0, 65.0, 50.46153846153846)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 110.0, 56.0)","(81.0, 130.0, 114.0)","(61.0, 100.0, 93.0)","(101.0, 99999, 99990)"
10-01-2023 18:12:53.934311,"(4.6, 6.6, 6.547945205479452)","(1.5, 99999, 99990)","(26.0, 65.0, 53.1875)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 70.0, 44.8)","(81.0, 130.0, 114.0)","(61.0, 100.0, 76.66666666666667)","(101.0, 99999, 99990)"
10-01-2023 18:12:55.321440,"(4.6, 6.6, 6.566666666666666)","(1.5, 99999, 99990)","(26.0, 65.0, 53.1875)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 70.0, 46.5)","(81.0, 130.0, 114.0)","(61.0, 100.0, 76.66666666666667)","(101.0, 99999, 99990)"
10-01-2023 18:12:56.697131,"(4.6, 6.6, 6.572413793103448)","(1.5, 99999, 99990)","(26.0, 65.0, 52.64705882352941)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 60.0, 46.5)","(81.0, 130.0, 115.71428571428572)","(61.0, 100.0, 79.0)","(101.0, 99999, 99990)"
10-01-2023 18:12:58.136558,"(4.6, 6.6, 6.572413793103448)","(1.5, 99999, 99990)","(26.0, 65.0, 55.869565217391305)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 60.0, 51.27272727272727)","(81.0, 120.0, 117.0)","(61.0, 100.0, 76.0)","(101.0, 99999, 99990)"
10-01-2023 18:12:59.491057,"(4.6, 6.8, 6.6923076923076925)","(1.5, 99999, 99990)","(26.0, 65.0, 55.869565217391305)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 60.0, 50.77777777777778)","(81.0, 120.0, 117.5)","(61.0, 100.0, 78.57142857142857)","(101.0, 99999, 99990)"
10-01-2023 18:13:00.821654,"(4.6, 6.8, 6.704225352112676)","(1.5, 99999, 99990)","(26.0, 65.0, 53.94736842105263)","(8.0, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 55.0, 44.16666666666667)","(81.0, 120.0, 117.5)","(61.0, 100.0, 78.57142857142857)","(101.0, 99999, 99990)"
10-01-2023 18:13:02.219923,"(4.6, 6.8, 6.701449275362319)","(1.5, 99999, 99990)","(26.0, 60.0, 57.86666666666667)","(7.5, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 50.0, 52.285714285714285)","(81.0, 120.0, 117.5)","(61.0, 100.0, 87.5)","(101.0, 99999, 99990)"
10-01-2023 18:13:03.633895,"(4.6, 6.8, 6.701449275362319)","(1.5, 99999, 99990)","(26.0, 60.0, 55.07692307692308)","(7.5, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 55.0, 52.285714285714285)","(81.0, 120.0, 117.5)","(61.0, 100.0, 87.5)","(101.0, 99999, 99990)"
10-01-2023 18:13:05.056011,"(4.6, 6.8, 6.701449275362319)","(1.5, 99999, 99990)","(26.0, 60.0, 55.07692307692308)","(7.5, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 55.0, 47.07692307692308)","(81.0, 120.0, 117.5)","(61.0, 100.0, 87.5)","(101.0, 99999, 99990)"
10-01-2023 18:13:06.531549,"(4.6, 6.8, 6.708333333333333)","(1.5, 99999, 99990)","(26.0, 60.0, 55.07692307692308)","(7.5, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 47.07692307692308)","(81.0, 120.0, 117.5)","(61.0, 100.0, 87.5)","(101.0, 99999, 99990)"
10-01-2023 18:13:07.892101,"(4.6, 6.8, 6.708333333333333)","(1.5, 99999, 99990)","(26.0, 60.0, 55.42857142857143)","(7.5, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 47.07692307692308)","(81.0, 120.0, 117.5)","(61.0, 100.0, 87.5)","(101.0, 99999, 99990)"
10-01-2023 18:13:09.257104,"(4.6, 6.8, 6.722352941176471)","(1.5, 99999, 99990)","(26.0, 60.0, 55.42857142857143)","(7.5, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 47.07692307692308)","(81.0, 120.0, 117.5)","(61.0, 100.0, 87.5)","(101.0, 99999, 99990)"
10-01-2023 18:13:10.634339,"(4.6, 6.8, 6.726256983240224)","(1.5, 99999, 99990)","(26.0, 60.0, 55.42857142857143)","(7.5, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 47.07692307692308)","(81.0, 120.0, 117.5)","(61.0, 100.0, 87.5)","(101.0, 99999, 99990)"
10-01-2023 18:13:11.994814,"(4.6, 6.8, 6.726256983240224)","(1.5, 99999, 99990)","(26.0, 60.0, 55.42857142857143)","(7.5, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 47.07692307692308)","(81.0, 120.0, 117.5)","(61.0, 100.0, 87.5)","(101.0, 99999, 99990)"
10-01-2023 18:13:13.308325,"(4.6, 6.8, 6.726256983240224)","(1.5, 99999, 99990)","(26.0, 60.0, 55.42857142857143)","(7.5, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 47.07692307692308)","(81.0, 120.0, 113.75)","(61.0, 100.0, 87.5)","(101.0, 99999, 99990)"
10-01-2023 18:13:14.692990,"(4.6, 6.8, 6.726256983240224)","(1.5, 99999, 99990)","(26.0, 60.0, 55.42857142857143)","(7.5, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 47.07692307692308)","(81.0, 120.0, 116.0)","(61.0, 100.0, 87.5)","(101.0, 99999, 99990)"
10-01-2023 18:13:16.034095,"(4.6, 6.8, 6.726256983240224)","(1.5, 99999, 99990)","(26.0, 60.0, 52.888888888888886)","(7.5, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 47.07692307692308)","(81.0, 130.0, 116.0)","(61.0, 100.0, 87.5)","(101.0, 99999, 99990)"
10-01-2023 18:13:17.410525,"(4.6, 6.8, 6.726256983240224)","(1.5, 99999, 99990)","(26.0, 60.0, 52.888888888888886)","(7.5, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 47.07692307692308)","(81.0, 130.0, 116.0)","(61.0, 100.0, 87.5)","(101.0, 99999, 99990)"
10-01-2023 18:13:18.869894,"(4.6, 6.8, 6.724137931034483)","(1.5, 99999, 99990)","(26.0, 60.0, 52.888888888888886)","(7.5, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 47.07692307692308)","(81.0, 130.0, 116.0)","(61.0, 100.0, 87.5)","(101.0, 99999, 99990)"
10-01-2023 18:13:20.289104,"(4.6, 6.8, 6.724137931034483)","(1.5, 99999, 99990)","(26.0, 60.0, 52.888888888888886)","(7.5, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 48.0, 46.0)","(81.0, 130.0, 116.0)","(61.0, 100.0, 87.5)","(101.0, 99999, 99990)"
10-01-2023 18:13:21.733387,"(4.6, 6.8, 6.14375)","(1.5, 99999, 99990)","(26.0, 60.0, 54.10526315789474)","(7.5, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 50.0, 52.35294117647059)","(81.0, 130.0, 124.0)","(61.0, 100.0, 108.75)","(101.0, 99999, 99990)"
10-01-2023 18:13:23.094051,"(4.6, 6.2, 6.14375)","(1.5, 99999, 99990)","(26.0, 60.0, 52.46153846153846)","(7.5, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 55.0, 54.0)","(81.0, 140.0, 132.0)","(61.0, 120.0, 93.33333333333333)","(101.0, 99999, 99990)"
10-01-2023 18:13:24.431787,"(4.6, 6.4, 6.3741935483870975)","(1.5, 99999, 99990)","(26.0, 60.0, 52.46153846153846)","(7.5, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 55.0, 53.14285714285714)","(81.0, 140.0, 132.0)","(61.0, 120.0, 93.33333333333333)","(101.0, 99999, 99990)"
10-01-2023 18:13:25.708436,"(4.6, 6.4, 6.485714285714286)","(1.5, 99999, 99990)","(26.0, 60.0, 56.111111111111114)","(7.5, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 55.0, 63.083333333333336)","(81.0, 140.0, 131.11111111111111)","(61.0, 120.0, 93.33333333333333)","(101.0, 99999, 99990)"
10-01-2023 18:13:26.999319,"(4.6, 6.6, 6.396721311475409)","(1.5, 99999, 99990)","(26.0, 60.0, 58.13333333333333)","(7.5, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 65.0, 63.083333333333336)","(81.0, 140.0, 131.11111111111111)","(61.0, 120.0, 93.33333333333333)","(101.0, 99999, 99990)"
10-01-2023 18:13:28.294091,"(4.6, 6.6, 6.396721311475409)","(1.5, 99999, 99990)","(26.0, 60.0, 58.13333333333333)","(7.5, 99999, 99990)","(9.0, 99999, 99990)","(26.0, 65.0, 63.083333333333336)","(81.0, 140.0, 131.11111111111111)","(61.0, 120.0, 90.0)","(101.0, 99999, 99990)"
