,Kaonic,Wild Willy,Hamslette,Star Jan,Ali Orphan,Carak,Coraggio,Innocent Pegg,Pretty Boy
04-01-2023 15:02:14.825546,"(13.0, 21.0, 20.357142857142858)","(4.2, 5.8, 5.6)","(3.9, 4.3, 4.105263157894736)","(5.5, 7.0, 6.56)","(16.0, 30.0, 22.65)","(5.0, 7.8, 7.625)","(4.8, 7.6, 6.933333333333333)","(19.0, 38.0, 32.0)","(61.0, 270.0, 180.0)"
04-01-2023 15:02:15.985915,"(13.0, 21.0, 20.357142857142858)","(4.2, 5.8, 5.6)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.8, 6.56)","(16.0, 30.0, 22.65)","(5.0, 7.8, 7.625)","(4.8, 7.6, 6.933333333333333)","(19.0, 38.0, 32.0)","(61.0, 270.0, 180.0)"
04-01-2023 15:02:17.169808,"(13.0, 21.0, 20.357142857142858)","(4.2, 5.8, 5.6)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.8, 6.457142857142856)","(16.0, 30.0, 22.65)","(5.0, 7.8, 7.625)","(4.8, 7.6, 6.933333333333333)","(19.0, 38.0, 32.0)","(61.0, 270.0, 180.0)"
04-01-2023 15:02:18.292117,"(13.0, 21.0, 20.357142857142858)","(4.2, 5.8, 5.6)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.457142857142856)","(16.0, 30.0, 22.65)","(5.0, 7.8, 7.625)","(4.8, 7.6, 7.0)","(19.0, 38.0, 32.0)","(61.0, 270.0, 180.0)"
04-01-2023 15:02:19.575516,"(13.0, 21.0, 20.0)","(4.2, 5.8, 5.6)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.457142857142856)","(16.0, 30.0, 22.65)","(5.0, 7.8, 7.625)","(4.8, 7.6, 7.0)","(19.0, 38.0, 32.0)","(61.0, 270.0, 180.0)"
04-01-2023 15:02:20.862605,"(13.0, 21.0, 20.0)","(4.2, 5.8, 5.6)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.457142857142856)","(16.0, 30.0, 22.65)","(5.0, 7.8, 7.625)","(4.8, 7.6, 7.0)","(19.0, 38.0, 32.0)","(61.0, 270.0, 180.0)"
04-01-2023 15:02:22.226531,"(13.0, 21.0, 20.0)","(4.2, 5.8, 5.6)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.457142857142856)","(16.0, 30.0, 22.65)","(5.0, 7.8, 7.625)","(4.8, 7.4, 6.92)","(19.0, 38.0, 32.0)","(61.0, 270.0, 180.0)"
04-01-2023 15:02:23.433840,"(13.0, 21.0, 20.0)","(4.2, 5.8, 5.6)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.35)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.8, 7.275)","(4.8, 7.4, 7.133333333333334)","(19.0, 38.0, 31.18181818181818)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:24.617662,"(13.0, 21.0, 20.428571428571427)","(4.2, 5.8, 5.3)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.305882352941176)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.8, 7.275)","(4.8, 7.4, 7.133333333333334)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:25.778664,"(13.0, 21.0, 20.428571428571427)","(4.2, 5.8, 5.575)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.305882352941176)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.8, 7.199999999999999)","(4.8, 7.4, 7.163636363636363)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:27.020700,"(13.0, 21.0, 20.428571428571427)","(4.2, 5.8, 5.604347826086957)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.305882352941176)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.6, 6.699999999999999)","(4.8, 7.6, 7.163636363636363)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:28.266921,"(13.0, 21.0, 20.428571428571427)","(4.2, 5.8, 5.604347826086957)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.305882352941176)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.6, 6.699999999999999)","(4.8, 7.6, 7.163636363636363)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:29.522228,"(13.0, 21.0, 20.428571428571427)","(4.2, 5.8, 5.604347826086957)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.305882352941176)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.6, 6.699999999999999)","(4.8, 7.6, 7.163636363636363)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:30.696473,"(13.0, 21.0, 20.428571428571427)","(4.2, 5.8, 5.604347826086957)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.305882352941176)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.6, 6.699999999999999)","(4.8, 7.6, 7.163636363636363)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:31.894332,"(13.0, 21.0, 20.428571428571427)","(4.2, 5.8, 5.604347826086957)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.305882352941176)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.6, 6.699999999999999)","(4.8, 7.6, 7.163636363636363)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:33.110057,"(13.0, 21.0, 20.428571428571427)","(4.2, 5.7, 5.476)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.305882352941176)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.6, 6.699999999999999)","(4.8, 7.6, 7.163636363636363)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:34.289197,"(13.0, 21.0, 20.428571428571427)","(4.2, 5.7, 5.476)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.305882352941176)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.6, 6.699999999999999)","(4.8, 7.6, 7.066666666666666)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:35.418050,"(13.0, 21.0, 20.428571428571427)","(4.2, 5.7, 5.476)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.305882352941176)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.6, 6.699999999999999)","(4.8, 7.6, 7.066666666666666)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:36.517240,"(13.0, 21.0, 20.428571428571427)","(4.2, 5.7, 5.476)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.305882352941176)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.6, 6.699999999999999)","(4.8, 7.6, 7.066666666666666)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:37.616359,"(13.0, 21.0, 20.428571428571427)","(4.2, 5.7, 5.433333333333334)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.305882352941176)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.6, 6.41)","(4.8, 7.6, 7.066666666666666)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:38.797814,"(13.0, 21.0, 20.0)","(4.2, 5.7, 5.433333333333334)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.305882352941176)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.6, 6.41)","(4.8, 7.6, 7.066666666666666)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:40.023650,"(13.0, 21.0, 20.0)","(4.2, 5.7, 5.433333333333334)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.305882352941176)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.066666666666666)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:41.226753,"(13.0, 21.0, 20.0)","(4.2, 5.7, 5.388888888888889)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.305882352941176)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.066666666666666)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:42.441211,"(13.0, 21.0, 20.0)","(4.2, 5.7, 5.388888888888889)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.305882352941176)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.15)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:43.640925,"(13.0, 21.0, 20.0)","(4.2, 5.7, 5.388888888888889)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.305882352941176)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.133333333333334)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:44.866390,"(13.0, 21.0, 20.0)","(4.2, 5.7, 5.388888888888889)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.305882352941176)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.4, 7.133333333333334)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:46.050557,"(13.0, 21.0, 20.0)","(4.2, 5.7, 5.388888888888889)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.305882352941176)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.4, 7.15)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:47.248208,"(13.0, 21.0, 20.0)","(4.2, 5.7, 5.388888888888889)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.3999999999999995)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.15)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:48.414321,"(13.0, 21.0, 20.0)","(4.2, 5.7, 5.388888888888889)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.214285714285714)","(16.0, 30.0, 21.923076923076923)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.133333333333334)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:49.517961,"(13.0, 21.0, 20.0)","(4.2, 5.5, 5.266666666666667)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.1000000000000005)","(16.0, 30.0, 25.227272727272727)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.4, 7.15)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:50.684659,"(13.0, 21.0, 20.0)","(4.2, 5.5, 5.2)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.4, 6.1000000000000005)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.133333333333334)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:51.864767,"(13.0, 21.0, 20.0)","(4.2, 5.5, 5.2)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.4, 6.033333333333333)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.4, 7.133333333333334)","(19.0, 38.0, 28.0)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:53.040066,"(13.0, 21.0, 20.0)","(4.2, 5.5, 5.2)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 5.8)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.4, 7.15)","(19.0, 38.0, 28.4)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:54.191189,"(13.0, 21.0, 20.0)","(4.2, 5.5, 4.95)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 5.8)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.2727272727272725)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:55.348222,"(13.0, 21.0, 20.0)","(4.2, 5.5, 5.047058823529412)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 5.8)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.2727272727272725)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:56.577059,"(13.0, 21.0, 20.0)","(4.2, 5.5, 5.047058823529412)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 5.8)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.2727272727272725)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:57.787540,"(13.0, 21.0, 20.0)","(4.2, 5.5, 5.047058823529412)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 6.114285714285714)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.2727272727272725)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:02:59.049085,"(13.0, 21.0, 20.0)","(4.2, 5.5, 5.047058823529412)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 6.114285714285714)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.2)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:00.303992,"(13.0, 21.0, 20.0)","(4.2, 5.5, 5.047058823529412)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 6.114285714285714)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.2)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:01.428501,"(13.0, 21.0, 20.0)","(4.2, 5.5, 5.047058823529412)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 6.114285714285714)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.2)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:02.622440,"(13.0, 21.0, 20.0)","(4.2, 5.5, 5.047058823529412)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 6.114285714285714)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.2)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:03.838343,"(13.0, 21.0, 20.0)","(4.2, 5.5, 5.047058823529412)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 6.114285714285714)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.2)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:05.061272,"(13.0, 21.0, 20.0)","(4.2, 5.5, 5.047058823529412)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 6.114285714285714)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.2)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:06.289176,"(13.0, 21.0, 20.0)","(4.2, 5.5, 5.047058823529412)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 6.114285714285714)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.3)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:07.458011,"(13.0, 21.0, 20.0)","(4.2, 5.5, 5.047058823529412)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 6.114285714285714)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.3)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:08.569805,"(13.0, 21.0, 20.0)","(4.2, 5.5, 5.047058823529412)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 6.114285714285714)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.3)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:09.772158,"(13.0, 21.0, 20.0)","(4.2, 5.5, 5.047058823529412)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 6.114285714285714)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.3)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:10.962150,"(13.0, 21.0, 20.0)","(4.2, 5.5, 5.047058823529412)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 6.114285714285714)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.3)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:12.222450,"(13.0, 21.0, 20.0)","(4.2, 5.4, 5.2)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 6.114285714285714)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.3)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:13.437952,"(13.0, 21.0, 20.0)","(4.2, 5.4, 5.2)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 6.114285714285714)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.3)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:14.583635,"(13.0, 21.0, 20.0)","(4.2, 5.4, 5.2)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 6.114285714285714)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.3)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:15.759961,"(13.0, 21.0, 20.0)","(4.2, 5.4, 5.2)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 6.114285714285714)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.3)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:16.961602,"(13.0, 21.0, 20.0)","(4.2, 5.4, 5.2)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 6.114285714285714)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.3)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:18.165400,"(13.0, 21.0, 20.0)","(4.2, 5.4, 5.2)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 6.114285714285714)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.3)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:19.368713,"(13.0, 21.0, 20.0)","(4.2, 5.4, 5.2)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 6.114285714285714)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.3)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:20.455001,"(13.0, 21.0, 20.0)","(4.2, 5.4, 5.2)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 6.114285714285714)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.3)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:21.628832,"(13.0, 21.0, 20.0)","(4.2, 5.4, 5.2)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.2, 5.75)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 7.3)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:22.786842,"(13.0, 21.0, 20.0)","(4.2, 5.4, 5.2)","(3.9, 4.3, 4.105263157894736)","(5.5, 7.0, 5.75)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.6, 6.363636363636363)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:23.983365,"(13.0, 21.0, 20.0)","(4.2, 5.4, 5.2)","(3.9, 4.3, 4.105263157894736)","(5.5, 7.0, 6.6)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.4, 6.569230769230769)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:25.109173,"(13.0, 21.0, 20.0)","(4.2, 5.4, 5.2)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.8, 6.6)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.684615384615385)","(4.8, 7.4, 7.116666666666667)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:26.244205,"(13.0, 21.0, 20.0)","(4.2, 5.4, 5.2)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.482352941176471)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.92)","(4.8, 7.4, 6.825)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:27.372175,"(13.0, 21.0, 20.0)","(4.2, 5.8, 5.345454545454546)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.482352941176471)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.92)","(4.8, 7.2, 6.825)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:28.635358,"(13.0, 21.0, 20.0)","(4.2, 5.8, 5.442857142857143)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.482352941176471)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.92)","(4.8, 7.2, 6.825)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:29.854074,"(13.0, 21.0, 20.0)","(4.2, 5.8, 5.442857142857143)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.482352941176471)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.92)","(4.8, 7.2, 6.825)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:31.066783,"(13.0, 21.0, 20.0)","(4.2, 5.8, 5.442857142857143)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.482352941176471)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.92)","(4.8, 7.2, 6.640000000000001)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:32.265759,"(13.0, 21.0, 20.0)","(4.2, 5.8, 5.442857142857143)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.482352941176471)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.8)","(4.8, 7.2, 6.8)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 141.42857142857144)"
04-01-2023 15:03:33.435769,"(13.0, 21.0, 20.0)","(4.2, 5.8, 5.425)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.4714285714285715)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.8)","(4.8, 7.2, 6.85)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 135.0)"
04-01-2023 15:03:34.655231,"(13.0, 21.0, 20.0)","(4.2, 5.8, 5.425)","(3.9, 4.3, 4.105263157894736)","(5.5, 6.6, 6.5)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.8)","(4.8, 7.2, 6.85)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 135.0)"
04-01-2023 15:03:35.913832,"(13.0, 21.0, 20.0)","(4.2, 5.8, 5.425)","(3.9, 4.3, 4.11025641025641)","(5.5, 6.6, 6.4799999999999995)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.8533333333333335)","(4.8, 7.2, 6.870588235294118)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 135.0)"
04-01-2023 15:03:37.140036,"(13.0, 21.0, 20.0)","(4.2, 5.8, 5.453846153846154)","(3.9, 4.3, 4.11025641025641)","(5.5, 6.6, 6.4799999999999995)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.914285714285714)","(4.8, 7.2, 6.8)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 135.0)"
04-01-2023 15:03:38.321172,"(13.0, 21.0, 20.0)","(4.2, 5.7, 5.433333333333334)","(3.9, 4.3, 4.11025641025641)","(5.5, 6.6, 6.4799999999999995)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.914285714285714)","(4.8, 7.2, 6.8)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 135.0)"
04-01-2023 15:03:39.453265,"(13.0, 21.0, 20.0)","(4.2, 5.6, 5.25)","(3.9, 4.3, 4.11025641025641)","(5.5, 6.6, 6.5)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.914285714285714)","(4.8, 7.2, 6.8)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 135.0)"
04-01-2023 15:03:40.611220,"(13.0, 21.0, 20.0)","(4.2, 5.6, 5.1947368421052635)","(3.9, 4.3, 4.11025641025641)","(5.5, 6.6, 6.4363636363636365)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.914285714285714)","(4.8, 7.2, 6.8)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 135.0)"
04-01-2023 15:03:41.812857,"(13.0, 21.0, 20.0)","(4.2, 5.6, 5.1947368421052635)","(3.9, 4.3, 4.11025641025641)","(5.5, 6.6, 6.4363636363636365)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.914285714285714)","(4.8, 7.2, 6.8)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 135.0)"
04-01-2023 15:03:43.038468,"(13.0, 21.0, 20.0)","(4.2, 5.6, 5.086666666666667)","(3.9, 4.3, 4.11025641025641)","(5.5, 6.4, 6.2250000000000005)","(16.0, 30.0, 25.8)","(5.0, 7.6, 6.581818181818182)","(4.8, 7.2, 6.8)","(19.0, 38.0, 31.142857142857142)","(61.0, 270.0, 135.0)"
