,Devon Lass,Nibiru,Captain Cruiser,Drop A Line,Count Me In,Bombers Smokey,Zipping Pip
09-01-2023 15:40:42.779708,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:40:43.799215,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:40:44.738294,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:40:45.734371,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:40:46.789358,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:40:47.901877,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:40:49.030574,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:40:50.169587,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:40:51.265008,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:40:52.317846,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:40:53.287491,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:40:54.306941,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:40:55.341947,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:40:56.417292,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:40:57.510855,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:40:58.638712,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:40:59.770814,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:00.905562,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:02.022424,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:03.031488,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:03.954841,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:04.922438,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:06.004000,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:07.165334,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:08.304143,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:09.393704,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:10.450050,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:11.440642,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:12.526921,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:13.664072,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:14.911780,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:16.238575,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:17.527538,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:18.748356,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:19.792424,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:20.884870,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:21.993316,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:23.160245,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:24.280388,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:25.443152,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:26.623435,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:27.763250,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:28.841423,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:29.911462,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:30.952965,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:32.040868,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:33.173526,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:34.304886,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:35.465449,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:36.556610,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:37.683694,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:38.819236,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:39.990204,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:41.020314,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:42.006445,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:42.967963,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:44.025875,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:45.092261,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:46.235620,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:47.303323,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:48.358332,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:49.397068,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:50.446775,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:51.451963,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:52.511186,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:53.592061,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:54.696865,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:55.813406,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:56.898437,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:57.919910,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:58.945848,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:41:59.941905,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:42:00.958570,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:42:02.052591,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:42:03.147237,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:42:04.264774,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:42:05.383773,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:42:06.484265,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:42:07.553643,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:42:08.589853,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:42:09.590555,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:42:10.646988,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:42:11.668703,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:42:12.783034,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:42:13.885060,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:42:15.073740,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:42:16.177675,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:42:17.267623,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:42:18.292959,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:42:19.381799,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:42:20.586822,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:42:21.791361,"(3.0, 4.9, 3.3062500000000004)","(4.4, 6.6, 6.1)","(4.6, 8.6, 5.3999999999999995)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(18.0, 65.0, 43.40909090909091)","(3.7, 6.2, 3.676190476190476)"
