,Super Swoop,Mr Freeze,Alpine Aviator,Imagine Howe,Geegee Lucky Jess,Incriminate,Iris West,Mariposa,Hermans Bells
07-12-2022 20:01:11.854891,"(41.0, 240.0, 176.66666666666666)","(4.6, 5.8, 5.527272727272727)","(6.5, 8.6, 8.021428571428572)","(3.0, 3.65, 3.5843749999999996)","(4.4, 5.9, 5.642857142857143)","(16.0, 30.0, 23.333333333333332)","(16.0, 22.0, 19.0)","(6.0, 9.0, 8.428571428571429)","(19.0, 26.0, 24.571428571428573)"
07-12-2022 20:01:13.094340,"(41.0, 240.0, 176.66666666666666)","(4.6, 5.8, 5.527272727272727)","(6.5, 8.6, 8.021428571428572)","(3.0, 3.65, 3.5843749999999996)","(4.4, 5.9, 5.642857142857143)","(16.0, 30.0, 25.5)","(16.0, 22.0, 19.0)","(6.0, 9.0, 8.428571428571429)","(19.0, 26.0, 24.571428571428573)"
07-12-2022 20:01:14.276109,"(41.0, 240.0, 168.75)","(4.6, 5.8, 5.527272727272727)","(6.5, 8.6, 8.021428571428572)","(3.0, 3.65, 3.5843749999999996)","(4.4, 5.9, 5.642857142857143)","(16.0, 30.0, 25.5)","(16.0, 22.0, 19.0)","(6.0, 9.0, 8.428571428571429)","(19.0, 26.0, 24.5)"
07-12-2022 20:01:15.514270,"(41.0, 240.0, 136.36363636363637)","(4.6, 5.8, 5.527272727272727)","(6.5, 8.6, 8.021428571428572)","(3.0, 3.65, 3.5843749999999996)","(4.4, 5.9, 5.642857142857143)","(16.0, 30.0, 25.5)","(16.0, 22.0, 19.0)","(6.0, 9.0, 8.428571428571429)","(19.0, 26.0, 24.5)"
07-12-2022 20:01:16.784460,"(41.0, 240.0, 136.36363636363637)","(4.6, 5.8, 5.527272727272727)","(6.5, 8.6, 8.021428571428572)","(3.0, 3.65, 3.5843749999999996)","(4.4, 5.9, 5.642857142857143)","(16.0, 30.0, 25.5)","(16.0, 22.0, 19.0)","(6.0, 9.0, 8.428571428571429)","(19.0, 26.0, 24.5)"
07-12-2022 20:01:18.051968,"(41.0, 240.0, 136.36363636363637)","(4.6, 5.8, 5.527272727272727)","(6.5, 8.6, 8.021428571428572)","(3.0, 3.65, 3.5843749999999996)","(4.4, 5.9, 5.625)","(16.0, 30.0, 25.5)","(16.0, 22.0, 19.0)","(6.0, 9.0, 8.5)","(19.0, 26.0, 24.2)"
07-12-2022 20:01:19.320177,"(41.0, 230.0, 110.0)","(4.6, 5.8, 5.527272727272727)","(6.5, 8.6, 8.021428571428572)","(3.0, 3.65, 3.5843749999999996)","(4.4, 5.8, 5.666666666666667)","(16.0, 30.0, 28.714285714285715)","(16.0, 22.0, 19.0)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.857142857142858)"
07-12-2022 20:01:20.750260,"(41.0, 220.0, 164.28571428571428)","(4.6, 5.8, 5.527272727272727)","(6.5, 8.6, 8.021428571428572)","(3.0, 3.65, 3.5843749999999996)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.714285714285715)","(16.0, 22.0, 19.0)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.857142857142858)"
07-12-2022 20:01:22.011583,"(41.0, 210.0, 164.28571428571428)","(4.6, 5.8, 5.527272727272727)","(6.5, 8.6, 8.021428571428572)","(3.0, 3.65, 3.5843749999999996)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.714285714285715)","(16.0, 22.0, 19.0)","(6.0, 9.0, 8.5)","(19.0, 25.0, 24.0)"
07-12-2022 20:01:23.230688,"(41.0, 210.0, 122.72727272727272)","(4.6, 5.8, 5.55)","(6.5, 8.6, 7.925)","(3.0, 3.65, 3.5843749999999996)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.714285714285715)","(16.0, 22.0, 19.0)","(6.0, 9.0, 8.5)","(19.0, 25.0, 24.0)"
07-12-2022 20:01:24.524007,"(41.0, 210.0, 122.72727272727272)","(4.6, 5.7, 5.54)","(6.5, 8.6, 8.212903225806452)","(3.0, 3.65, 3.5843749999999996)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.714285714285715)","(16.0, 22.0, 19.6)","(6.0, 9.0, 8.5)","(19.0, 25.0, 24.0)"
07-12-2022 20:01:25.681359,"(41.0, 210.0, 122.72727272727272)","(4.6, 5.7, 5.54)","(6.5, 8.6, 8.212903225806452)","(3.0, 3.65, 3.5843749999999996)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.714285714285715)","(16.0, 22.0, 20.636363636363637)","(6.0, 9.0, 8.5)","(19.0, 25.0, 24.0)"
07-12-2022 20:01:26.906238,"(41.0, 210.0, 122.72727272727272)","(4.6, 5.7, 5.54)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.65, 3.5843749999999996)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.714285714285715)","(16.0, 22.0, 19.545454545454547)","(6.0, 9.0, 8.5)","(19.0, 25.0, 24.0)"
07-12-2022 20:01:28.166892,"(41.0, 210.0, 122.72727272727272)","(4.6, 5.7, 5.554545454545455)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.65, 3.5843749999999996)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.714285714285715)","(16.0, 22.0, 19.666666666666668)","(6.0, 9.0, 8.5)","(19.0, 25.0, 24.0)"
07-12-2022 20:01:29.397096,"(41.0, 210.0, 122.72727272727272)","(4.6, 5.7, 5.554545454545455)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.65, 3.587313432835821)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.714285714285715)","(16.0, 21.0, 19.57142857142857)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:30.706075,"(41.0, 210.0, 122.72727272727272)","(4.6, 5.7, 5.554545454545455)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.65, 3.8027777777777776)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.714285714285715)","(16.0, 20.0, 18.25)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:32.143321,"(41.0, 210.0, 122.72727272727272)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6678571428571427)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.714285714285715)","(16.0, 19.0, 18.25)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:33.489893,"(41.0, 210.0, 108.18181818181819)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6678571428571427)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.714285714285715)","(16.0, 19.0, 18.25)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:34.816236,"(41.0, 210.0, 139.125)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6214285714285714)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.5)","(16.0, 19.0, 19.0)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:36.138870,"(41.0, 210.0, 158.84210526315792)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6833333333333336)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 23.0)","(16.0, 21.0, 18.333333333333332)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:37.498744,"(41.0, 210.0, 90.0)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6214285714285714)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 23.0)","(16.0, 20.0, 18.166666666666668)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:38.812818,"(41.0, 210.0, 164.28571428571428)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 21.666666666666668)","(16.0, 19.5, 18.25)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:40.000927,"(41.0, 210.0, 164.28571428571428)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 24.25)","(16.0, 18.5, 18.75)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:41.248233,"(41.0, 210.0, 156.66666666666669)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.5625)","(16.0, 19.0, 18.75)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:42.475340,"(41.0, 210.0, 156.66666666666669)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 27.25)","(16.0, 19.0, 20.416666666666668)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:43.755759,"(41.0, 210.0, 156.66666666666669)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.842105263157897)","(15.0, 21.0, 19.833333333333332)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:45.111050,"(41.0, 210.0, 156.66666666666669)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.842105263157897)","(15.0, 21.0, 19.583333333333332)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:46.480800,"(41.0, 210.0, 156.66666666666669)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.842105263157897)","(15.0, 20.0, 18.75)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:47.911102,"(41.0, 210.0, 156.66666666666669)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.842105263157897)","(15.0, 19.5, 18.75)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:49.394748,"(41.0, 210.0, 156.66666666666669)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.842105263157897)","(15.0, 19.5, 18.75)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:50.769020,"(41.0, 210.0, 156.66666666666669)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.842105263157897)","(15.0, 19.5, 20.125)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:52.044046,"(41.0, 210.0, 156.66666666666669)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.842105263157897)","(15.0, 21.0, 19.833333333333332)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:53.240025,"(41.0, 200.0, 170.0)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.625)","(15.0, 21.0, 19.583333333333332)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:54.435872,"(41.0, 180.0, 165.55555555555554)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.903225806451613)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.625)","(15.0, 20.0, 18.75)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:55.578303,"(41.0, 180.0, 165.55555555555554)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.903225806451613)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.625)","(15.0, 19.5, 18.75)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:56.794964,"(41.0, 170.0, 146.0)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.625)","(15.0, 19.5, 18.75)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:57.964864,"(41.0, 170.0, 118.57142857142857)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.625)","(15.0, 19.5, 18.75)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:01:59.190813,"(41.0, 170.0, 118.57142857142857)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.625)","(15.0, 19.5, 19.833333333333332)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:00.356907,"(41.0, 170.0, 118.57142857142857)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 33.0)","(15.0, 21.0, 19.583333333333332)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:01.657688,"(41.0, 170.0, 118.57142857142857)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 34.0, 29.166666666666664)","(15.0, 20.0, 19.583333333333332)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:02.875865,"(41.0, 170.0, 71.42857142857143)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 34.0, 32.964285714285715)","(15.0, 20.0, 18.75)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:04.117305,"(41.0, 170.0, 69.375)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 34.0, 32.964285714285715)","(15.0, 19.5, 18.75)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:05.742699,"(41.0, 170.0, 89.5)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 34.0, 30.5)","(15.0, 19.5, 18.75)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:07.032047,"(41.0, 170.0, 93.0)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 34.0, 33.06666666666666)","(15.0, 19.5, 19.833333333333332)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:08.319648,"(41.0, 170.0, 115.0)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 34.0, 33.06666666666666)","(15.0, 21.0, 19.833333333333332)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:09.759695,"(41.0, 170.0, 115.0)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 34.0, 28.75)","(15.0, 21.0, 19.03846153846154)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:11.098319,"(41.0, 170.0, 115.0)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.75)","(15.0, 20.0, 18.75)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:12.355316,"(41.0, 170.0, 130.0)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.75)","(15.0, 19.5, 18.75)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:13.623713,"(41.0, 170.0, 130.0)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.75)","(15.0, 19.5, 18.75)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:15.062636,"(41.0, 170.0, 130.0)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.75)","(15.0, 19.5, 20.5)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:16.445714,"(41.0, 170.0, 130.0)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.75)","(15.0, 22.0, 18.571428571428573)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:17.885304,"(41.0, 170.0, 130.0)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.75)","(15.0, 22.0, 18.428571428571427)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:19.365137,"(41.0, 170.0, 137.0)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.75)","(15.0, 21.0, 18.666666666666668)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:20.775356,"(41.0, 170.0, 137.0)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.75)","(15.0, 20.0, 18.666666666666668)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:22.124981,"(41.0, 170.0, 137.0)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.75)","(15.0, 20.0, 18.5)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:23.574287,"(41.0, 170.0, 137.0)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.75)","(15.0, 19.5, 18.5)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:25.028522,"(41.0, 170.0, 137.0)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.75)","(15.0, 19.5, 18.5)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:26.358105,"(41.0, 170.0, 137.0)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 28.75)","(15.0, 19.5, 20.5)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:27.717763,"(41.0, 160.0, 137.77777777777777)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 30.0, 33.06666666666666)","(15.0, 22.0, 19.75)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:29.200110,"(41.0, 150.0, 130.0)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 34.0, 33.06666666666666)","(15.0, 21.0, 19.25)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:30.635240,"(41.0, 140.0, 130.0)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 34.0, 33.06666666666666)","(15.0, 20.0, 19.25)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:32.017795,"(41.0, 130.0, 114.44444444444444)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.6705882352941175)","(4.4, 5.7, 5.666666666666667)","(16.0, 34.0, 33.06666666666666)","(15.0, 20.0, 18.4)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:33.390919,"(41.0, 130.0, 97.6923076923077)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.705)","(4.4, 5.7, 5.666666666666667)","(16.0, 34.0, 33.06666666666666)","(15.0, 20.0, 18.5)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:34.736366,"(41.0, 130.0, 97.6923076923077)","(4.6, 5.7, 5.46)","(6.5, 8.6, 7.894117647058823)","(3.0, 3.9, 3.7615384615384615)","(4.4, 5.7, 5.58)","(16.0, 34.0, 27.46666666666667)","(15.0, 19.5, 19.0)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:36.096209,"(41.0, 130.0, 97.6923076923077)","(4.6, 5.8, 5.68)","(6.5, 8.6, 7.914285714285714)","(3.0, 3.85, 3.7346153846153847)","(4.4, 5.6, 5.58)","(16.0, 28.0, 27.46666666666667)","(15.0, 19.5, 19.0)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:37.518551,"(41.0, 130.0, 97.6923076923077)","(4.6, 5.8, 5.68)","(6.5, 8.6, 7.914285714285714)","(3.0, 3.85, 3.7029411764705884)","(4.4, 5.7, 5.66)","(16.0, 28.0, 27.46666666666667)","(15.0, 19.5, 19.1)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:38.887275,"(41.0, 130.0, 97.6923076923077)","(4.6, 5.8, 5.694117647058824)","(6.5, 8.6, 7.914285714285714)","(3.0, 3.85, 3.7029411764705884)","(4.4, 5.7, 5.66)","(16.0, 28.0, 27.46666666666667)","(15.0, 20.0, 19.1)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:40.219274,"(41.0, 130.0, 83.33333333333333)","(4.6, 5.8, 5.694117647058824)","(6.5, 8.6, 7.914285714285714)","(3.0, 3.85, 3.7029411764705884)","(4.4, 5.7, 5.574074074074074)","(16.0, 28.0, 27.46666666666667)","(15.0, 20.0, 24.125)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:41.624846,"(41.0, 130.0, 83.33333333333333)","(4.6, 5.8, 5.694117647058824)","(6.5, 8.6, 7.914285714285714)","(3.0, 3.85, 3.7029411764705884)","(4.4, 6.0, 5.82)","(16.0, 28.0, 26.0)","(14.0, 26.0, 24.0)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:42.938325,"(41.0, 130.0, 83.33333333333333)","(4.6, 5.8, 5.694117647058824)","(6.5, 8.6, 7.914285714285714)","(3.0, 3.85, 3.7029411764705884)","(4.4, 5.9, 5.82)","(16.0, 28.0, 26.0)","(14.0, 25.0, 22.705882352941174)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:44.227632,"(41.0, 130.0, 83.33333333333333)","(4.6, 5.8, 5.753846153846154)","(6.5, 8.6, 7.914285714285714)","(3.0, 3.85, 3.7029411764705884)","(4.4, 5.9, 5.82)","(16.0, 28.0, 26.0)","(14.0, 25.0, 22.058823529411764)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:45.532453,"(41.0, 130.0, 90.0)","(4.6, 5.8, 5.753846153846154)","(6.5, 8.6, 7.914285714285714)","(3.0, 3.85, 3.7029411764705884)","(4.4, 5.9, 5.82)","(16.0, 28.0, 26.0)","(14.0, 24.0, 22.058823529411764)","(6.0, 9.0, 8.5)","(19.0, 25.0, 23.8)"
07-12-2022 20:02:46.855969,"(41.0, 130.0, 90.0)","(4.6, 5.8, 5.753846153846154)","(6.5, 8.6, 7.914285714285714)","(3.0, 3.85, 3.7346153846153847)","(4.4, 5.9, 5.82)","(16.0, 28.0, 26.0)","(14.0, 24.0, 20.5)","(6.0, 9.0, 8.5)","(19.0, 25.0, 24.785714285714285)"
07-12-2022 20:02:48.204901,"(41.0, 130.0, 90.0)","(4.6, 5.8, 5.753846153846154)","(6.5, 8.6, 7.914285714285714)","(3.0, 3.85, 3.7346153846153847)","(4.4, 5.9, 5.82)","(16.0, 28.0, 26.0)","(14.0, 23.0, 20.105263157894736)","(6.0, 9.0, 8.5)","(19.0, 25.0, 24.785714285714285)"
07-12-2022 20:02:49.573424,"(41.0, 130.0, 90.0)","(4.6, 5.8, 5.753846153846154)","(6.5, 8.6, 7.925)","(3.0, 3.85, 3.7346153846153847)","(4.4, 5.9, 5.82)","(16.0, 28.0, 23.75)","(14.0, 22.0, 18.666666666666668)","(6.0, 9.0, 8.5)","(19.0, 25.0, 24.785714285714285)"
07-12-2022 20:02:50.920997,"(41.0, 130.0, 172.5)","(4.6, 5.8, 5.753846153846154)","(6.5, 8.6, 7.925)","(3.0, 3.85, 3.7346153846153847)","(4.4, 5.9, 5.82)","(16.0, 28.0, 23.75)","(14.0, 22.0, 20.095238095238095)","(6.0, 9.0, 8.5)","(19.0, 25.0, 24.785714285714285)"
