,Miss Adobe,Ezra Blueblood,Diamond Harmony,Romeo,Trousseau,Mine Hunter,Taieri Taylee
10-01-2023 11:26:07.594510,"(3.8, 4.6, 4.25)","(51.0, 450.0, 384.16666666666663)","(2.7, 3.45, 3.3642857142857143)","(7.5, 8.6, 8.408)","(4.0, 5.6, 5.276190476190476)","(11.0, 36.0, 29.333333333333336)","(5.5, 8.6, 8.54782608695652)"
10-01-2023 11:26:08.468130,"(3.8, 4.6, 4.3052631578947365)","(51.0, 450.0, 384.16666666666663)","(2.7, 3.5, 3.3973684210526316)","(7.5, 9.0, 8.811764705882354)","(4.0, 5.6, 5.276190476190476)","(11.0, 36.0, 29.333333333333336)","(5.5, 8.6, 8.54782608695652)"
10-01-2023 11:26:09.355582,"(3.8, 4.6, 4.25)","(51.0, 460.0, 280.0)","(2.7, 3.5, 3.3973684210526316)","(7.5, 9.0, 8.719999999999999)","(4.0, 5.6, 5.276190476190476)","(11.0, 36.0, 29.333333333333336)","(5.5, 8.6, 8.54782608695652)"
10-01-2023 11:26:10.237090,"(3.8, 4.6, 4.25)","(51.0, 460.0, 280.0)","(2.7, 3.5, 3.3973684210526316)","(7.5, 9.0, 8.719999999999999)","(4.0, 5.6, 5.276190476190476)","(11.0, 30.0, 28.941176470588236)","(5.5, 8.6, 8.54782608695652)"
10-01-2023 11:26:11.190719,"(3.8, 4.6, 4.25)","(51.0, 450.0, 384.16666666666663)","(2.7, 3.5, 3.3973684210526316)","(7.5, 9.0, 8.719999999999999)","(4.0, 5.6, 5.338461538461538)","(11.0, 30.0, 28.941176470588236)","(5.5, 8.6, 8.54782608695652)"
10-01-2023 11:26:12.126889,"(3.8, 4.6, 4.268965517241379)","(51.0, 450.0, 384.16666666666663)","(2.7, 3.5, 3.3973684210526316)","(7.5, 9.0, 8.719999999999999)","(4.0, 5.6, 5.338461538461538)","(11.0, 30.0, 27.75)","(5.5, 8.6, 8.54782608695652)"
10-01-2023 11:26:13.058752,"(3.8, 4.6, 4.230769230769231)","(51.0, 450.0, 384.16666666666663)","(2.7, 3.5, 3.3973684210526316)","(7.5, 9.0, 8.719999999999999)","(4.0, 5.6, 5.338461538461538)","(11.0, 30.0, 27.75)","(5.5, 8.6, 8.54782608695652)"
10-01-2023 11:26:14.149523,"(3.8, 4.6, 4.268965517241379)","(51.0, 450.0, 384.16666666666663)","(2.7, 3.5, 3.4327586206896554)","(7.5, 9.0, 8.881481481481481)","(4.0, 5.6, 5.3)","(11.0, 30.0, 27.75)","(5.5, 8.6, 8.54782608695652)"
10-01-2023 11:26:15.171200,"(3.8, 4.6, 4.230769230769231)","(51.0, 450.0, 384.16666666666663)","(2.7, 3.5, 3.5477777777777777)","(7.5, 9.0, 8.813333333333333)","(4.0, 5.6, 5.251612903225807)","(12.0, 30.0, 29.357142857142858)","(5.5, 8.6, 8.54782608695652)"
10-01-2023 11:26:16.079252,"(3.8, 4.6, 4.268965517241379)","(51.0, 450.0, 384.16666666666663)","(2.7, 3.55, 3.5477777777777777)","(7.5, 9.0, 8.813333333333333)","(4.0, 5.6, 5.251612903225807)","(12.0, 30.0, 29.357142857142858)","(5.5, 8.6, 8.563636363636363)"
10-01-2023 11:26:17.104472,"(3.8, 4.6, 4.230769230769231)","(51.0, 450.0, 384.16666666666663)","(2.7, 3.7, 3.6605263157894736)","(7.5, 9.0, 8.813333333333333)","(4.0, 5.6, 5.251612903225807)","(12.0, 30.0, 29.357142857142858)","(5.5, 8.6, 8.475)"
10-01-2023 11:26:18.163167,"(3.8, 4.6, 4.260606060606061)","(51.0, 450.0, 384.16666666666663)","(2.7, 3.7, 3.4171428571428573)","(7.5, 9.0, 8.813333333333333)","(4.0, 5.6, 5.251612903225807)","(12.0, 30.0, 29.357142857142858)","(5.5, 8.6, 8.475)"
10-01-2023 11:26:19.106682,"(3.8, 4.6, 4.268965517241379)","(51.0, 450.0, 384.16666666666663)","(2.7, 3.7, 3.425)","(7.5, 9.0, 8.813333333333333)","(4.0, 5.6, 5.3)","(12.0, 30.0, 28.548387096774192)","(5.5, 8.6, 8.475)"
10-01-2023 11:26:20.026662,"(3.8, 4.6, 4.230769230769231)","(51.0, 450.0, 384.16666666666663)","(2.7, 3.7, 3.425)","(7.5, 9.0, 8.813333333333333)","(4.0, 5.6, 5.3)","(12.0, 30.0, 28.703703703703702)","(5.5, 8.6, 8.475)"
10-01-2023 11:26:20.956358,"(3.8, 4.6, 4.268965517241379)","(51.0, 450.0, 384.16666666666663)","(2.7, 3.65, 3.451282051282051)","(7.5, 9.0, 8.813333333333333)","(4.0, 5.6, 5.3)","(12.0, 29.0, 28.703703703703702)","(5.5, 8.6, 8.475)"
10-01-2023 11:26:21.862482,"(3.8, 4.6, 4.230769230769231)","(51.0, 450.0, 384.16666666666663)","(2.7, 3.65, 3.451282051282051)","(7.5, 9.0, 8.813333333333333)","(4.0, 5.6, 5.3)","(12.0, 29.0, 25.5)","(5.5, 8.6, 9.75)"
10-01-2023 11:26:22.780539,"(3.8, 4.6, 4.175757575757576)","(51.0, 450.0, 255.0)","(2.7, 3.7, 3.6772727272727277)","(7.5, 9.0, 8.806896551724138)","(4.0, 5.6, 5.24)","(12.0, 29.0, 22.875)","(5.5, 11.5, 9.944444444444445)"
10-01-2023 11:26:23.665684,"(3.8, 4.5, 4.161538461538461)","(51.0, 440.0, 155.0)","(2.7, 3.7, 3.6947368421052635)","(7.5, 9.0, 8.806896551724138)","(4.0, 5.6, 5.291428571428572)","(12.0, 29.0, 22.875)","(5.5, 11.5, 9.75)"
10-01-2023 11:26:24.569242,"(3.8, 4.5, 4.161538461538461)","(51.0, 440.0, 123.33333333333334)","(2.7, 3.7, 3.6947368421052635)","(7.5, 9.0, 8.806896551724138)","(4.0, 5.6, 5.233333333333333)","(12.0, 29.0, 22.875)","(5.5, 11.5, 9.024999999999999)"
10-01-2023 11:26:25.469210,"(3.8, 4.5, 4.161538461538461)","(51.0, 440.0, 147.69230769230768)","(2.7, 3.7, 3.6947368421052635)","(7.5, 9.0, 8.806896551724138)","(4.0, 5.6, 5.278048780487805)","(12.0, 29.0, 22.875)","(5.5, 11.5, 9.46923076923077)"
10-01-2023 11:26:26.351170,"(3.8, 4.5, 4.161538461538461)","(51.0, 440.0, 123.33333333333334)","(2.7, 3.7, 3.6947368421052635)","(7.5, 9.0, 8.806896551724138)","(4.0, 5.6, 5.233333333333333)","(12.0, 29.0, 22.875)","(5.5, 11.5, 9.422222222222222)"
10-01-2023 11:26:27.249289,"(3.8, 4.5, 4.161538461538461)","(51.0, 440.0, 155.0)","(2.7, 3.7, 3.6714285714285717)","(7.5, 9.0, 8.806896551724138)","(4.0, 5.6, 5.278048780487805)","(12.0, 29.0, 22.875)","(5.5, 11.5, 9.46923076923077)"
10-01-2023 11:26:28.167718,"(3.8, 4.5, 4.161538461538461)","(51.0, 440.0, 129.0909090909091)","(2.7, 3.7, 3.6714285714285717)","(7.5, 9.0, 8.806896551724138)","(4.0, 5.6, 5.233333333333333)","(12.0, 29.0, 22.875)","(5.5, 11.5, 9.422222222222222)"
10-01-2023 11:26:29.053857,"(3.8, 4.5, 4.161538461538461)","(51.0, 430.0, 337.5)","(2.7, 3.7, 3.6714285714285717)","(7.5, 9.0, 8.806896551724138)","(4.0, 5.6, 5.278048780487805)","(12.0, 29.0, 26.27777777777778)","(5.5, 11.5, 9.46923076923077)"
10-01-2023 11:26:29.950960,"(3.8, 4.5, 4.134782608695652)","(51.0, 430.0, 306.66666666666663)","(2.7, 3.7, 3.6714285714285717)","(7.5, 9.0, 8.806896551724138)","(4.0, 5.6, 5.233333333333333)","(12.0, 29.0, 26.27777777777778)","(5.5, 11.5, 9.46923076923077)"
10-01-2023 11:26:30.872066,"(3.8, 4.5, 4.134782608695652)","(51.0, 430.0, 306.66666666666663)","(2.7, 3.7, 3.6090909090909093)","(7.5, 9.0, 8.806896551724138)","(4.0, 5.6, 5.278048780487805)","(12.0, 29.0, 26.27777777777778)","(5.5, 11.5, 9.422222222222222)"
10-01-2023 11:26:31.976114,"(3.8, 4.5, 4.124242424242424)","(51.0, 430.0, 306.66666666666663)","(2.7, 3.7, 3.558181818181818)","(7.5, 9.0, 8.773913043478261)","(4.0, 5.6, 5.332432432432432)","(12.0, 29.0, 26.27777777777778)","(5.5, 11.5, 10.745454545454546)"
10-01-2023 11:26:32.944193,"(3.8, 4.5, 4.124242424242424)","(51.0, 430.0, 306.66666666666663)","(2.7, 3.7, 3.558181818181818)","(7.5, 8.8, 8.773913043478261)","(4.0, 5.6, 5.332432432432432)","(12.0, 29.0, 26.27777777777778)","(5.5, 11.0, 9.903225806451612)"
10-01-2023 11:26:33.895800,"(3.8, 4.5, 4.127586206896551)","(51.0, 430.0, 337.5)","(2.7, 3.7, 3.58)","(7.5, 8.8, 8.773913043478261)","(4.0, 5.6, 5.332432432432432)","(12.0, 29.0, 26.27777777777778)","(5.5, 11.5, 9.903225806451612)"
10-01-2023 11:26:34.935108,"(3.8, 4.5, 4.127586206896551)","(51.0, 430.0, 306.66666666666663)","(2.7, 3.7, 3.4642857142857144)","(7.5, 8.8, 8.773913043478261)","(4.0, 5.6, 5.332432432432432)","(12.0, 29.0, 27.25)","(5.5, 11.5, 9.903225806451612)"
10-01-2023 11:26:36.038489,"(3.8, 4.5, 4.127586206896551)","(51.0, 430.0, 306.66666666666663)","(2.7, 3.7, 3.436)","(7.5, 8.8, 8.773913043478261)","(4.0, 5.6, 5.66)","(12.0, 29.0, 27.25)","(5.5, 11.5, 9.903225806451612)"
10-01-2023 11:26:37.092999,"(3.8, 4.5, 4.127586206896551)","(51.0, 430.0, 337.5)","(2.7, 3.7, 3.436)","(7.5, 8.8, 8.773913043478261)","(4.0, 5.7, 5.7318181818181815)","(12.0, 29.0, 27.185185185185183)","(5.5, 11.5, 10.784615384615385)"
10-01-2023 11:26:38.032793,"(3.8, 4.5, 4.261764705882353)","(51.0, 430.0, 367.5)","(2.7, 3.7, 3.436)","(7.5, 8.8, 8.773913043478261)","(4.0, 5.8, 5.7318181818181815)","(12.0, 29.0, 27.185185185185183)","(5.5, 11.0, 10.888)"
10-01-2023 11:26:39.142500,"(3.8, 4.5, 4.23)","(51.0, 430.0, 367.5)","(2.7, 3.7, 3.436)","(7.5, 8.8, 8.773913043478261)","(4.0, 5.8, 5.7444444444444445)","(12.0, 29.0, 27.185185185185183)","(5.5, 11.0, 10.284210526315789)"
10-01-2023 11:26:40.111289,"(3.8, 4.5, 4.127586206896551)","(51.0, 430.0, 367.5)","(2.7, 3.7, 3.436)","(7.5, 8.8, 8.773913043478261)","(4.0, 5.8, 5.7444444444444445)","(12.0, 29.0, 27.185185185185183)","(5.5, 11.5, 10.284210526315789)"
10-01-2023 11:26:41.071398,"(3.8, 4.5, 4.127586206896551)","(51.0, 430.0, 367.5)","(2.7, 3.7, 3.436)","(7.5, 8.8, 8.773913043478261)","(4.0, 5.8, 5.7444444444444445)","(12.0, 29.0, 27.185185185185183)","(5.5, 11.5, 9.566666666666666)"
10-01-2023 11:26:42.041477,"(3.8, 4.4, 4.2)","(51.0, 430.0, 367.5)","(2.7, 3.7, 3.3088888888888888)","(7.5, 8.8, 8.773913043478261)","(4.0, 5.8, 5.751612903225806)","(12.0, 29.0, 27.185185185185183)","(5.5, 10.5, 9.4)"
10-01-2023 11:26:42.969970,"(3.8, 4.4, 4.2)","(51.0, 430.0, 367.5)","(2.7, 3.55, 3.4539999999999997)","(7.5, 8.8, 8.773913043478261)","(4.0, 5.8, 5.751612903225806)","(12.0, 29.0, 27.185185185185183)","(5.5, 10.5, 8.892307692307693)"
10-01-2023 11:26:43.899392,"(3.8, 4.4, 4.137499999999999)","(51.0, 430.0, 367.5)","(2.7, 3.55, 3.304)","(7.5, 8.8, 8.773913043478261)","(4.0, 5.8, 5.666666666666667)","(12.0, 29.0, 27.185185185185183)","(5.5, 10.5, 8.892307692307693)"
10-01-2023 11:26:44.827925,"(3.8, 4.4, 4.137499999999999)","(51.0, 430.0, 367.5)","(2.8, 3.5, 3.352272727272727)","(7.0, 8.8, 8.773913043478261)","(4.0, 5.8, 5.526315789473684)","(13.0, 29.0, 27.185185185185183)","(6.0, 10.5, 9.591304347826087)"
10-01-2023 11:26:45.814096,"(3.8, 4.4, 4.123076923076923)","(51.0, 430.0, 367.5)","(2.8, 3.5, 3.352272727272727)","(7.0, 8.8, 8.773913043478261)","(4.0, 5.7, 5.526315789473684)","(13.0, 29.0, 27.185185185185183)","(6.0, 10.5, 9.591304347826087)"
10-01-2023 11:26:46.779247,"(3.8, 4.4, 4.123076923076923)","(51.0, 430.0, 367.5)","(2.8, 3.45, 3.3323529411764707)","(7.0, 8.8, 8.773913043478261)","(4.0, 5.7, 5.464285714285714)","(13.0, 29.0, 27.185185185185183)","(6.0, 10.5, 9.591304347826087)"
10-01-2023 11:26:47.760819,"(3.8, 4.4, 4.123076923076923)","(51.0, 420.0, 214.28571428571428)","(2.8, 3.45, 3.3200000000000003)","(7.0, 8.8, 8.600000000000001)","(4.0, 5.7, 5.526315789473684)","(13.0, 29.0, 27.185185185185183)","(6.0, 10.5, 9.591304347826087)"
10-01-2023 11:26:48.778610,"(3.8, 4.4, 4.123076923076923)","(51.0, 420.0, 322.5)","(2.8, 3.45, 3.3200000000000003)","(7.0, 8.8, 8.600000000000001)","(4.0, 5.7, 5.6000000000000005)","(13.0, 29.0, 27.185185185185183)","(6.0, 10.5, 9.591304347826087)"
10-01-2023 11:26:49.885086,"(3.8, 4.4, 4.123076923076923)","(51.0, 410.0, 70.0)","(2.8, 3.45, 3.3200000000000003)","(7.0, 8.8, 8.5)","(4.0, 5.7, 5.5285714285714285)","(13.0, 29.0, 27.185185185185183)","(6.0, 10.5, 9.591304347826087)"
10-01-2023 11:26:50.912174,"(3.8, 4.4, 4.123076923076923)","(51.0, 390.0, 222.5)","(2.8, 3.4, 3.3)","(7.0, 8.8, 8.766666666666667)","(4.0, 5.9, 5.844444444444445)","(13.0, 29.0, 27.185185185185183)","(6.0, 10.5, 9.725925925925926)"
10-01-2023 11:26:51.938970,"(3.8, 4.4, 4.123076923076923)","(51.0, 390.0, 352.22222222222223)","(2.8, 3.4, 3.1880434782608695)","(7.0, 9.2, 8.899999999999999)","(4.0, 5.9, 5.831818181818182)","(13.0, 29.0, 27.185185185185183)","(6.0, 10.5, 9.935135135135136)"
10-01-2023 11:26:52.950399,"(3.8, 4.4, 4.123076923076923)","(51.0, 390.0, 352.22222222222223)","(2.8, 3.35, 3.2928571428571427)","(7.0, 9.2, 9.009090909090908)","(4.0, 6.0, 5.966666666666667)","(13.0, 29.0, 27.714285714285715)","(6.0, 10.5, 9.935135135135136)"
10-01-2023 11:26:53.879240,"(3.8, 4.4, 4.123076923076923)","(51.0, 390.0, 352.22222222222223)","(2.8, 3.4, 3.157142857142857)","(7.0, 9.2, 9.1)","(4.0, 6.0, 5.972222222222222)","(13.0, 28.0, 27.714285714285715)","(6.0, 10.5, 9.935135135135136)"
10-01-2023 11:26:54.859881,"(3.8, 4.4, 4.123076923076923)","(51.0, 390.0, 352.22222222222223)","(2.8, 3.35, 3.2642857142857142)","(7.0, 9.2, 9.1)","(4.0, 6.0, 5.9)","(13.0, 28.0, 26.421052631578945)","(6.0, 10.5, 9.935135135135136)"
10-01-2023 11:26:55.763426,"(3.8, 4.4, 4.123076923076923)","(51.0, 390.0, 352.22222222222223)","(2.8, 3.35, 3.1365384615384615)","(7.0, 10.5, 10.183333333333334)","(4.0, 6.4, 6.266666666666667)","(13.0, 28.0, 26.421052631578945)","(6.0, 10.5, 9.935135135135136)"
10-01-2023 11:26:56.672843,"(3.8, 4.4, 4.120689655172414)","(51.0, 390.0, 352.22222222222223)","(2.8, 3.3, 3.2384615384615385)","(7.0, 10.5, 10.025)","(4.0, 6.4, 6.24)","(13.0, 28.0, 26.2)","(6.0, 10.5, 9.935135135135136)"
10-01-2023 11:26:57.594283,"(3.8, 4.4, 4.123076923076923)","(51.0, 390.0, 352.22222222222223)","(2.8, 3.3, 3.1533333333333333)","(7.0, 10.5, 9.839130434782609)","(4.0, 6.2, 5.978947368421053)","(13.0, 28.0, 26.2)","(6.0, 10.5, 9.935135135135136)"
10-01-2023 11:26:58.559624,"(3.8, 4.4, 4.123076923076923)","(51.0, 390.0, 352.22222222222223)","(2.8, 3.3, 3.19)","(7.0, 10.5, 9.839130434782609)","(4.0, 6.2, 5.7384615384615385)","(13.0, 28.0, 26.2)","(6.0, 10.5, 9.935135135135136)"
10-01-2023 11:26:59.530729,"(3.8, 4.4, 4.123076923076923)","(51.0, 390.0, 352.22222222222223)","(2.8, 3.25, 3.1545454545454548)","(7.0, 10.5, 10.039393939393939)","(4.0, 6.2, 6.036363636363636)","(13.0, 28.0, 26.2)","(6.0, 10.5, 9.461111111111112)"
10-01-2023 11:27:00.500591,"(3.8, 4.4, 4.123076923076923)","(51.0, 390.0, 352.22222222222223)","(2.7, 3.25, 3.1545454545454548)","(7.0, 10.5, 10.039393939393939)","(4.2, 6.2, 6.08)","(13.0, 28.0, 26.2)","(6.0, 10.5, 9.461111111111112)"
10-01-2023 11:27:01.503677,"(3.8, 4.4, 4.123076923076923)","(51.0, 390.0, 352.22222222222223)","(2.7, 3.25, 3.1710526315789473)","(7.0, 10.5, 10.039393939393939)","(4.2, 6.2, 6.08)","(13.0, 28.0, 26.2)","(6.0, 10.5, 9.461111111111112)"
10-01-2023 11:27:02.524442,"(3.8, 4.4, 4.123076923076923)","(51.0, 390.0, 352.22222222222223)","(2.7, 3.25, 3.172222222222222)","(7.0, 10.5, 9.416666666666666)","(4.2, 6.2, 6.08)","(13.0, 28.0, 26.2)","(6.0, 10.5, 9.461111111111112)"
10-01-2023 11:27:03.553655,"(3.8, 4.4, 4.123076923076923)","(51.0, 390.0, 352.22222222222223)","(2.7, 3.25, 3.11)","(7.0, 10.5, 9.8125)","(4.2, 6.2, 5.942857142857143)","(13.0, 28.0, 26.2)","(6.0, 10.5, 9.461111111111112)"
10-01-2023 11:27:04.547948,"(3.8, 4.4, 4.123076923076923)","(51.0, 390.0, 352.22222222222223)","(2.7, 3.25, 3.1704545454545454)","(7.0, 10.5, 10.066666666666666)","(4.2, 6.2, 6.036363636363636)","(13.0, 28.0, 26.2)","(6.0, 10.5, 9.832142857142857)"
10-01-2023 11:27:05.557027,"(3.8, 4.4, 4.112)","(51.0, 360.0, 325.55555555555554)","(2.7, 3.25, 3.1704545454545454)","(7.0, 10.5, 10.128571428571428)","(4.2, 6.2, 6.036363636363636)","(13.0, 28.0, 26.2)","(6.0, 10.5, 9.832142857142857)"
10-01-2023 11:27:06.581720,"(3.8, 4.4, 4.110714285714286)","(51.0, 360.0, 325.55555555555554)","(2.7, 3.25, 3.056603773584906)","(7.0, 10.5, 10.128571428571428)","(4.2, 6.2, 5.9)","(13.0, 28.0, 26.2)","(6.0, 10.5, 9.23076923076923)"
10-01-2023 11:27:07.629121,"(3.8, 4.6, 4.225)","(51.0, 360.0, 325.55555555555554)","(2.7, 3.2, 3.0470588235294116)","(7.0, 10.5, 9.8125)","(4.2, 6.2, 6.036363636363636)","(13.0, 28.0, 26.2)","(6.0, 10.5, 9.23076923076923)"
10-01-2023 11:27:08.674687,"(3.8, 4.6, 4.225)","(51.0, 360.0, 325.55555555555554)","(2.7, 3.2, 3.1323076923076925)","(7.0, 10.5, 9.98)","(4.2, 6.2, 6.036363636363636)","(13.0, 28.0, 26.2)","(6.0, 10.5, 9.23076923076923)"
10-01-2023 11:27:09.656007,"(3.7, 4.6, 4.4)","(51.0, 360.0, 325.55555555555554)","(2.7, 3.15, 3.11)","(7.0, 10.5, 9.878260869565217)","(4.2, 6.2, 6.777142857142858)","(15.0, 28.0, 26.2)","(6.0, 10.5, 9.429411764705883)"
10-01-2023 11:27:10.688172,"(3.7, 4.5, 4.323529411764706)","(51.0, 140.0, 130.0)","(2.7, 3.1, 3.0478260869565217)","(7.0, 10.5, 9.942857142857143)","(4.2, 7.0, 6.706666666666667)","(15.0, 28.0, 26.2)","(6.0, 10.5, 9.78)"
10-01-2023 11:27:11.679538,"(3.7, 4.4, 4.3500000000000005)","(51.0, 360.0, 325.55555555555554)","(2.7, 3.1, 3.025)","(7.0, 10.5, 9.942857142857143)","(4.2, 6.8, 6.728571428571429)","(15.0, 28.0, 26.2)","(6.0, 10.5, 9.923076923076923)"
10-01-2023 11:27:12.642638,"(3.7, 4.5, 4.254545454545455)","(51.0, 360.0, 325.55555555555554)","(2.7, 3.1, 3.0142857142857142)","(7.5, 10.5, 9.675)","(4.2, 6.8, 6.725925925925926)","(15.0, 28.0, 26.2)","(6.5, 10.0, 9.818181818181818)"
10-01-2023 11:27:13.625476,"(3.7, 4.6, 4.4)","(51.0, 360.0, 162.72727272727275)","(2.7, 3.1, 3.0571428571428574)","(7.5, 10.5, 10.08095238095238)","(4.2, 6.8, 6.114285714285714)","(15.0, 28.0, 26.2)","(6.5, 10.5, 9.818181818181818)"
10-01-2023 11:27:14.583159,"(3.7, 4.6, 4.4125)","(51.0, 360.0, 132.66666666666669)","(2.7, 3.1, 3.08)","(7.5, 10.5, 10.117391304347827)","(4.2, 6.8, 6.363636363636363)","(15.0, 28.0, 26.2)","(6.5, 10.5, 10.03125)"
10-01-2023 11:27:15.534659,"(3.7, 4.6, 4.475)","(51.0, 360.0, 132.66666666666669)","(2.7, 3.1, 3.08)","(7.5, 10.5, 10.117391304347827)","(4.2, 6.8, 6.363636363636363)","(15.0, 28.0, 26.2)","(6.5, 10.5, 10.03125)"
10-01-2023 11:27:16.453938,"(3.7, 4.6, 4.5953124999999995)","(51.0, 360.0, 101.92307692307692)","(2.7, 3.1, 3.088)","(7.5, 10.5, 10.117391304347827)","(4.2, 6.6, 6.011764705882353)","(15.0, 28.0, 26.2)","(6.5, 10.5, 10.03125)"
10-01-2023 11:27:17.376923,"(3.7, 4.6, 4.585185185185185)","(51.0, 350.0, 276.25)","(2.7, 3.1, 3.088)","(7.5, 10.5, 10.117391304347827)","(4.2, 6.4, 5.828571428571428)","(15.0, 28.0, 26.2)","(6.5, 10.5, 10.03125)"
10-01-2023 11:27:18.326912,"(3.7, 4.7, 4.633333333333334)","(51.0, 340.0, 226.0)","(2.7, 3.1, 3.08)","(7.5, 10.5, 10.117391304347827)","(4.4, 6.4, 6.2)","(14.0, 28.0, 25.61111111111111)","(6.5, 10.5, 9.703703703703704)"
10-01-2023 11:27:19.288581,"(3.7, 4.7, 4.629411764705883)","(51.0, 340.0, 161.875)","(2.6, 3.1, 3.04)","(7.5, 10.5, 10.06)","(4.4, 6.4, 5.818181818181818)","(14.0, 27.0, 24.727272727272727)","(6.5, 10.0, 9.612903225806452)"
10-01-2023 11:27:20.277543,"(3.7, 4.7, 4.632394366197183)","(51.0, 340.0, 165.0)","(2.6, 3.1, 3.04)","(7.5, 10.5, 10.174074074074074)","(4.4, 6.4, 6.027586206896552)","(14.0, 27.0, 24.727272727272727)","(6.5, 10.0, 9.612903225806452)"
10-01-2023 11:27:21.236765,"(3.7, 4.7, 4.632394366197183)","(51.0, 340.0, 210.76923076923077)","(2.6, 3.1, 3.04)","(7.5, 10.5, 10.174074074074074)","(4.4, 6.4, 6.027586206896552)","(14.0, 27.0, 25.692307692307693)","(6.5, 10.0, 9.612903225806452)"
10-01-2023 11:27:22.280663,"(3.7, 4.7, 4.632394366197183)","(51.0, 340.0, 210.76923076923077)","(2.6, 3.1, 3.066666666666667)","(7.5, 10.5, 10.174074074074074)","(4.4, 6.4, 5.993548387096775)","(14.0, 26.0, 25.692307692307693)","(6.5, 10.0, 9.863636363636363)"
10-01-2023 11:27:23.277769,"(3.7, 4.7, 4.62)","(51.0, 310.0, 169.375)","(2.6, 3.1, 3.066666666666667)","(7.5, 10.5, 10.174074074074074)","(4.4, 6.4, 6.088461538461539)","(14.0, 26.0, 25.157894736842106)","(6.5, 10.0, 9.863636363636363)"
10-01-2023 11:27:24.266720,"(3.7, 4.7, 4.62)","(51.0, 300.0, 270.0)","(2.6, 3.1, 3.066666666666667)","(7.5, 10.5, 10.174074074074074)","(4.4, 6.4, 6.088461538461539)","(14.0, 27.0, 25.157894736842106)","(6.5, 10.0, 9.76)"
10-01-2023 11:27:25.247490,"(3.7, 4.7, 4.62)","(51.0, 300.0, 270.0)","(2.6, 3.1, 3.066666666666667)","(7.5, 10.5, 10.174074074074074)","(4.4, 6.4, 6.16)","(14.0, 27.0, 25.157894736842106)","(6.5, 10.0, 9.863636363636363)"
10-01-2023 11:27:26.238032,"(3.7, 4.7, 4.62)","(51.0, 300.0, 270.0)","(2.6, 3.1, 3.066666666666667)","(7.5, 10.5, 10.174074074074074)","(4.4, 6.4, 6.16)","(14.0, 27.0, 25.157894736842106)","(6.5, 10.0, 9.863636363636363)"
10-01-2023 11:27:27.229068,"(3.7, 4.7, 4.666129032258064)","(51.0, 300.0, 270.0)","(2.6, 3.1, 3.066666666666667)","(7.5, 10.5, 10.174074074074074)","(4.4, 6.4, 6.179310344827586)","(14.0, 27.0, 25.157894736842106)","(6.5, 10.0, 9.76923076923077)"
10-01-2023 11:27:28.183021,"(3.7, 4.7, 4.666129032258064)","(51.0, 300.0, 270.0)","(2.6, 3.05, 3.00625)","(7.5, 10.5, 10.011111111111111)","(4.4, 6.4, 6.08)","(14.0, 27.0, 25.157894736842106)","(6.5, 10.0, 9.88)"
10-01-2023 11:27:29.165121,"(3.7, 4.7, 4.666129032258064)","(51.0, 300.0, 270.0)","(2.6, 3.05, 3.0055555555555555)","(7.5, 10.5, 10.011111111111111)","(4.4, 6.4, 6.109090909090909)","(14.0, 27.0, 25.157894736842106)","(6.5, 10.0, 9.785714285714286)"
10-01-2023 11:27:30.066531,"(3.7, 4.7, 4.666129032258064)","(51.0, 300.0, 270.0)","(2.6, 3.05, 2.9699999999999998)","(7.5, 10.5, 10.011111111111111)","(4.4, 6.4, 6.109090909090909)","(14.0, 27.0, 25.157894736842106)","(6.5, 10.0, 9.88)"
10-01-2023 11:27:30.983195,"(3.7, 4.7, 4.661904761904762)","(51.0, 300.0, 182.5)","(2.6, 3.05, 2.9699999999999998)","(7.5, 10.5, 10.011111111111111)","(4.4, 6.4, 6.08)","(14.0, 27.0, 25.157894736842106)","(6.5, 10.0, 9.785714285714286)"
10-01-2023 11:27:31.897689,"(3.7, 4.7, 4.661904761904762)","(51.0, 300.0, 182.5)","(2.6, 3.0, 2.9634285714285715)","(7.5, 10.5, 10.011111111111111)","(4.4, 6.4, 6.109090909090909)","(14.0, 27.0, 25.40909090909091)","(6.5, 10.0, 9.88)"
10-01-2023 11:27:32.812433,"(3.7, 4.7, 4.661904761904762)","(51.0, 280.0, 100.83333333333334)","(2.6, 2.96, 2.94)","(7.5, 10.5, 10.011111111111111)","(4.4, 6.4, 6.133333333333334)","(14.0, 27.0, 25.40909090909091)","(6.5, 10.0, 9.785714285714286)"
10-01-2023 11:27:33.781948,"(3.7, 4.7, 4.661904761904762)","(51.0, 280.0, 86.5)","(2.6, 2.9, 2.890322580645161)","(7.5, 10.5, 10.011111111111111)","(4.4, 6.4, 6.133333333333334)","(14.0, 27.0, 25.40909090909091)","(6.5, 10.0, 9.88)"
10-01-2023 11:27:34.730595,"(3.7, 4.7, 4.661904761904762)","(51.0, 270.0, 167.5)","(2.6, 2.96, 2.9391304347826086)","(7.5, 10.5, 10.011111111111111)","(4.4, 6.4, 6.133333333333334)","(14.0, 27.0, 25.40909090909091)","(6.5, 10.0, 9.785714285714286)"
