,Daisys Fernando,Dana Bull,Stilton Freckle,Blazing Tokyo,Skedaddle Shelly,King Messy
09-01-2023 17:33:32.338857,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:33.481203,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:34.462791,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:35.529421,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:36.683691,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 4.133333333333334)"
09-01-2023 17:33:37.893552,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:39.105757,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 4.133333333333334)"
09-01-2023 17:33:40.334709,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:41.550031,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:42.770172,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:43.977172,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:45.146838,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:46.229711,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:47.285892,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:48.455798,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:49.568431,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:50.778829,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:51.925645,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:53.235425,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:54.461417,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:55.579377,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:56.603703,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:57.646348,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:58.643764,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:33:59.620180,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:00.647811,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:01.678148,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:02.752582,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:03.829103,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:04.961511,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:06.058764,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:07.127482,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:08.210052,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:09.247565,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:10.272040,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:11.285306,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:12.230650,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:13.163229,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:14.066129,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:14.999522,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:15.942518,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:16.943948,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:17.940834,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:18.879369,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:19.830866,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:20.739508,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:21.656776,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:22.597362,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:23.557607,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:24.607585,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:25.618829,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:26.688459,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:27.719176,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:28.806626,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:29.847146,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:30.899092,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:31.943496,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:33.015792,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:34.026331,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:35.006882,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:36.006748,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:36.977447,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:37.968778,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:39.175837,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:40.486977,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:41.531721,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:42.585355,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:43.677848,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:44.706104,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:45.716160,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:46.732447,"(4.6, 9.0, 7.2)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.8, 7.34)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:47.758550,"(4.6, 9.0, 6.6000000000000005)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.6, 7.0)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:48.822587,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.6, 7.0)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:49.880509,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.6, 7.0)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:50.981590,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.6, 7.0)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:52.027551,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 9.6, 8.35)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:53.157743,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 11.0, 8.35)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:54.222171,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 11.0, 8.35)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:55.260327,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 11.0, 8.35)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:56.299103,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 11.0, 8.35)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:57.347090,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 11.0, 8.35)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:58.425959,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 11.0, 8.35)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:34:59.491988,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 11.0, 8.35)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 29.666666666666664)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:00.531079,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 11.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 50.0, 35.27777777777778)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:01.548274,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 12.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 55.0, 35.27777777777778)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:02.547329,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 12.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 55.0, 35.27777777777778)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:03.572449,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 12.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 55.0, 35.27777777777778)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:04.618182,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 12.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 55.0, 35.27777777777778)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:05.669059,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 12.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 55.0, 31.333333333333336)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:06.681860,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 12.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 55.0, 31.333333333333336)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:07.669149,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 12.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 55.0, 31.333333333333336)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:08.665607,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 12.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 55.0, 31.333333333333336)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:09.653972,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 12.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 55.0, 31.333333333333336)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:10.637785,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 12.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 55.0, 31.333333333333336)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:11.620148,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 12.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 55.0, 31.333333333333336)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:12.610080,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 12.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 55.0, 31.333333333333336)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:13.633978,"(4.6, 9.0, 6.300000000000001)","(26.0, 100.0, 55.07692307692307)","(5.0, 12.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 55.0, 31.333333333333336)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:14.632009,"(4.6, 9.0, 7.6875)","(26.0, 100.0, 55.07692307692307)","(5.0, 12.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 55.0, 35.27777777777778)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:15.675336,"(4.6, 9.0, 7.6875)","(26.0, 100.0, 55.07692307692307)","(5.0, 12.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 55.0, 35.27777777777778)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:16.683992,"(4.6, 9.0, 7.6875)","(26.0, 100.0, 55.07692307692307)","(5.0, 12.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 55.0, 35.27777777777778)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:17.794597,"(4.6, 9.0, 7.6875)","(26.0, 100.0, 55.07692307692307)","(5.0, 12.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 55.0, 35.27777777777778)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:18.937374,"(4.6, 9.0, 7.6875)","(26.0, 100.0, 55.07692307692307)","(5.0, 12.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 55.0, 35.27777777777778)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:19.979519,"(4.6, 9.0, 7.6875)","(26.0, 100.0, 55.07692307692307)","(5.0, 12.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 55.0, 31.333333333333336)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:21.032041,"(4.6, 9.0, 7.6875)","(26.0, 100.0, 55.07692307692307)","(5.0, 12.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 55.0, 31.333333333333336)","(2.8, 4.7, 3.566666666666667)"
09-01-2023 17:35:22.134651,"(4.6, 9.0, 7.6875)","(26.0, 100.0, 55.07692307692307)","(5.0, 12.0, 7.5)","(2.4, 2.48, 2.4553424657534246)","(20.0, 55.0, 33.05555555555556)","(2.8, 4.7, 3.566666666666667)"
