,Nimble Fantasy,Brian Basilisa,Van Diemen,Tamarind Twist,Deep Purple,Douglas Dash,Moraine Charli
07-01-2023 17:08:19.532674,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 108.92307692307692)","(10.0, 24.0, 16.11111111111111)","(21.0, 70.0, 33.63636363636364)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:20.737769,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 108.92307692307692)","(10.0, 24.0, 16.11111111111111)","(21.0, 70.0, 33.63636363636364)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:21.737481,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 108.92307692307692)","(10.0, 24.0, 16.11111111111111)","(21.0, 70.0, 33.63636363636364)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:22.880240,"(10.0, 21.0, 15.4)","(26.0, 240.0, 108.92307692307692)","(10.0, 24.0, 16.9)","(21.0, 70.0, 33.63636363636364)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:24.037591,"(10.0, 21.0, 15.4)","(26.0, 240.0, 108.92307692307692)","(10.0, 24.0, 16.9)","(21.0, 70.0, 33.63636363636364)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:25.130524,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(10.0, 24.0, 16.9)","(21.0, 70.0, 33.63636363636364)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:26.122695,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(10.0, 24.0, 16.9)","(21.0, 70.0, 33.63636363636364)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:27.121512,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(10.0, 24.0, 16.9)","(21.0, 70.0, 33.63636363636364)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:28.090310,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(10.0, 24.0, 16.9)","(21.0, 70.0, 33.63636363636364)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:29.089801,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(10.0, 24.0, 16.9)","(21.0, 70.0, 33.63636363636364)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:30.088781,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(10.0, 24.0, 16.9)","(21.0, 70.0, 33.63636363636364)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:31.125691,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 70.0, 33.63636363636364)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:32.120579,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 70.0, 33.63636363636364)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:33.074846,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 70.0, 33.63636363636364)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:34.037254,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:35.068131,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:36.037819,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:37.036432,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:38.012600,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:38.975239,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:40.014285,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:40.995459,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:42.003819,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:42.974497,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:43.910129,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:44.842128,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:45.808254,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:46.804324,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:47.731165,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:48.660695,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:49.578841,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:50.615279,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:51.756290,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:52.842850,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:53.856865,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:54.829577,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:55.869349,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:56.895518,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:57.860530,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:58.836209,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:08:59.825414,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:00.798794,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:01.763402,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:02.719095,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:03.671892,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:04.632284,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:05.760446,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:06.782070,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:07.706769,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:08.656234,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:09.676732,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:10.665615,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:11.577546,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:12.616229,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:13.660439,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:14.609047,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:15.573473,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:16.555766,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:17.463276,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:18.449488,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:19.417397,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:20.342406,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:21.306256,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:22.236662,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:23.220703,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:24.099162,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:24.999453,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:25.947564,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:26.875241,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:27.832013,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:28.802362,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:29.749335,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:30.718971,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:31.866222,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:32.835825,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:33.803976,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:34.759238,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:35.747251,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 67.84615384615384)"
07-01-2023 17:09:36.705106,"(10.0, 21.0, 15.4)","(26.0, 240.0, 70.4)","(11.0, 24.0, 16.9)","(21.0, 75.0, 35.0)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 79.5)"
07-01-2023 17:09:37.717583,"(10.0, 21.0, 15.4)","(26.0, 240.0, 88.57142857142857)","(11.0, 24.0, 20.263157894736842)","(21.0, 75.0, 40.625)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 79.5)"
07-01-2023 17:09:38.687441,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 88.57142857142857)","(11.0, 24.0, 20.263157894736842)","(21.0, 75.0, 40.625)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 79.5)"
07-01-2023 17:09:39.643645,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 88.57142857142857)","(11.0, 24.0, 20.263157894736842)","(21.0, 75.0, 40.625)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 79.5)"
07-01-2023 17:09:40.600101,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 88.57142857142857)","(11.0, 24.0, 20.263157894736842)","(21.0, 75.0, 40.625)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 79.5)"
07-01-2023 17:09:41.540435,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 88.57142857142857)","(11.0, 24.0, 20.263157894736842)","(21.0, 75.0, 40.625)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 79.5)"
07-01-2023 17:09:42.525361,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 88.57142857142857)","(11.0, 24.0, 20.263157894736842)","(21.0, 75.0, 40.625)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 79.5)"
07-01-2023 17:09:43.461374,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 88.57142857142857)","(11.0, 24.0, 20.263157894736842)","(21.0, 75.0, 40.625)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 79.5)"
07-01-2023 17:09:44.373195,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 88.57142857142857)","(11.0, 24.0, 20.263157894736842)","(21.0, 75.0, 40.625)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 79.5)"
07-01-2023 17:09:45.302646,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 88.57142857142857)","(11.0, 24.0, 20.263157894736842)","(21.0, 75.0, 40.625)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 65.0)"
07-01-2023 17:09:46.314026,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 88.57142857142857)","(11.0, 24.0, 20.263157894736842)","(21.0, 75.0, 40.625)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 65.0)"
07-01-2023 17:09:47.242190,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 88.57142857142857)","(11.0, 24.0, 20.263157894736842)","(21.0, 75.0, 40.625)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 65.0)"
07-01-2023 17:09:48.224256,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 88.57142857142857)","(11.0, 24.0, 20.263157894736842)","(21.0, 75.0, 40.625)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 65.0)"
07-01-2023 17:09:49.165733,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 88.57142857142857)","(11.0, 24.0, 20.263157894736842)","(21.0, 75.0, 40.625)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 65.0)"
07-01-2023 17:09:50.143945,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 88.57142857142857)","(11.0, 24.0, 20.263157894736842)","(21.0, 75.0, 40.625)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 65.0)"
07-01-2023 17:09:51.151006,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 88.57142857142857)","(11.0, 24.0, 20.263157894736842)","(21.0, 75.0, 40.625)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 65.0)"
07-01-2023 17:09:52.374179,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 88.57142857142857)","(11.0, 24.0, 20.263157894736842)","(21.0, 75.0, 40.625)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 65.0)"
07-01-2023 17:09:53.684706,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 88.57142857142857)","(11.0, 24.0, 20.263157894736842)","(21.0, 75.0, 40.625)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 65.0)"
07-01-2023 17:09:54.729382,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 86.42857142857143)","(11.0, 24.0, 20.263157894736842)","(21.0, 75.0, 40.625)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 65.0)"
07-01-2023 17:09:55.722962,"(10.0, 21.0, 14.777777777777779)","(26.0, 240.0, 86.42857142857143)","(11.0, 24.0, 20.263157894736842)","(21.0, 75.0, 40.625)","(2.8, 4.4, 2.8129032258064512)","(1.6, 2.32, 2.178)","(31.0, 130.0, 65.0)"
