,Kobe Rocks,Hollywood North,Reformist,Optimo,Nickelback,Conference
11-01-2023 14:23:23.594894,"(4.4, 5.1, 5.03)","(5.0, 6.6, 6.702702702702703)","(5.0, 5.8, 5.536082474226804)","(4.6, 5.3, 5.193515358361775)","(3.1, 3.85, 3.8065217391304347)","(101.0, 200.0, 190.0)"
11-01-2023 14:23:24.684024,"(4.4, 5.2, 5.0285714285714285)","(5.0, 6.8, 6.712195121951219)","(5.0, 5.6, 5.533333333333333)","(4.6, 5.3, 5.197163120567376)","(3.1, 3.85, 3.8065217391304347)","(101.0, 200.0, 190.0)"
11-01-2023 14:23:25.781600,"(4.4, 5.2, 5.0285714285714285)","(5.0, 6.8, 6.72)","(5.0, 5.6, 5.529545454545454)","(4.6, 5.2, 5.197163120567376)","(3.1, 3.85, 3.8065217391304347)","(101.0, 200.0, 190.0)"
11-01-2023 14:23:26.778983,"(4.4, 5.2, 5.0285714285714285)","(5.0, 6.8, 6.72)","(5.0, 5.6, 5.529545454545454)","(4.6, 5.2, 5.197163120567376)","(3.1, 3.85, 3.8065217391304347)","(101.0, 200.0, 190.0)"
11-01-2023 14:23:27.746812,"(4.4, 5.2, 5.0285714285714285)","(5.0, 6.8, 6.72)","(5.0, 5.6, 5.5303370786516854)","(4.6, 5.2, 5.197163120567376)","(3.1, 3.85, 3.8065217391304347)","(101.0, 200.0, 190.0)"
11-01-2023 14:23:28.695091,"(4.4, 5.2, 5.0285714285714285)","(5.0, 6.8, 6.72)","(5.0, 5.6, 5.5303370786516854)","(4.6, 5.2, 5.197905759162304)","(3.1, 3.85, 3.8065217391304347)","(101.0, 200.0, 190.0)"
11-01-2023 14:23:29.663838,"(4.4, 5.2, 5.0285714285714285)","(5.0, 6.8, 6.72)","(5.0, 5.6, 5.5303370786516854)","(4.6, 5.2, 5.197905759162304)","(3.1, 3.85, 3.8065217391304347)","(101.0, 200.0, 190.0)"
11-01-2023 14:23:30.592993,"(4.4, 5.2, 5.0285714285714285)","(5.0, 6.8, 6.72)","(5.0, 5.6, 5.513829787234043)","(4.6, 5.2, 5.197905759162304)","(3.1, 3.85, 3.8065217391304347)","(101.0, 200.0, 190.0)"
11-01-2023 14:23:31.587534,"(4.4, 5.2, 5.0285714285714285)","(5.0, 6.8, 6.72)","(5.0, 5.6, 5.513829787234043)","(4.6, 5.2, 5.210086455331412)","(3.1, 3.85, 3.8065217391304347)","(101.0, 200.0, 190.0)"
11-01-2023 14:23:32.669032,"(4.4, 5.2, 5.031578947368421)","(5.0, 6.8, 6.714285714285714)","(5.0, 5.6, 5.5)","(4.6, 5.3, 5.212893982808023)","(3.1, 3.85, 3.8065217391304347)","(101.0, 200.0, 190.0)"
11-01-2023 14:23:33.595664,"(4.4, 5.3, 5.027272727272727)","(5.5, 6.8, 6.7368421052631575)","(5.0, 5.5, 5.396296296296296)","(4.6, 5.3, 5.212893982808023)","(3.0, 3.85, 3.8065217391304347)","(101.0, 200.0, 190.0)"
11-01-2023 14:23:34.498819,"(4.4, 5.3, 5.027272727272727)","(5.5, 6.8, 6.742857142857143)","(5.0, 5.5, 5.383870967741935)","(4.6, 5.3, 5.225079365079365)","(3.0, 3.85, 3.801219512195122)","(101.0, 200.0, 190.0)"
11-01-2023 14:23:35.570795,"(4.4, 5.3, 5.025714285714286)","(5.5, 6.8, 6.742857142857143)","(5.0, 5.5, 5.352112676056338)","(4.6, 5.3, 5.225079365079365)","(3.0, 3.85, 3.801219512195122)","(101.0, 200.0, 191.66666666666669)"
11-01-2023 14:23:36.592284,"(4.4, 5.3, 5.025714285714286)","(5.5, 6.8, 6.742857142857143)","(5.0, 5.5, 5.275789473684211)","(4.6, 5.3, 5.2291803278688525)","(3.0, 3.85, 3.801219512195122)","(101.0, 200.0, 191.66666666666669)"
11-01-2023 14:23:37.638144,"(4.4, 5.2, 5.128571428571429)","(5.5, 6.8, 6.742857142857143)","(5.0, 5.6, 5.321686746987951)","(4.6, 5.3, 5.2291803278688525)","(3.0, 3.85, 3.801219512195122)","(101.0, 200.0, 191.66666666666669)"
11-01-2023 14:23:38.728815,"(4.4, 5.2, 5.128571428571429)","(5.5, 6.8, 6.7368421052631575)","(5.0, 5.6, 5.321686746987951)","(4.6, 5.3, 5.2291803278688525)","(3.0, 3.85, 3.801219512195122)","(101.0, 200.0, 191.66666666666669)"
11-01-2023 14:23:39.789698,"(4.4, 5.2, 5.128571428571429)","(5.5, 6.8, 6.7368421052631575)","(5.0, 5.6, 5.301935483870968)","(4.6, 5.3, 5.2291803278688525)","(3.0, 3.85, 3.801219512195122)","(101.0, 200.0, 191.66666666666669)"
11-01-2023 14:23:40.810579,"(4.4, 5.2, 5.128571428571429)","(5.5, 6.8, 6.7368421052631575)","(5.0, 5.6, 5.301935483870968)","(4.6, 5.3, 5.2291803278688525)","(3.0, 3.85, 3.801219512195122)","(101.0, 200.0, 191.66666666666669)"
11-01-2023 14:23:41.756260,"(4.4, 5.2, 5.15)","(5.5, 6.8, 6.7368421052631575)","(5.0, 5.6, 5.30943396226415)","(4.6, 5.3, 5.2291803278688525)","(3.0, 3.85, 3.785483870967742)","(101.0, 200.0, 191.66666666666669)"
11-01-2023 14:23:42.687277,"(4.4, 5.2, 5.16)","(5.5, 6.8, 6.7368421052631575)","(5.0, 5.6, 5.30943396226415)","(4.6, 5.3, 5.2291803278688525)","(3.0, 3.85, 3.785483870967742)","(101.0, 200.0, 191.66666666666669)"
11-01-2023 14:23:43.714827,"(4.4, 5.2, 5.17)","(5.5, 6.8, 6.7368421052631575)","(5.0, 5.6, 5.30943396226415)","(4.6, 5.3, 5.2291803278688525)","(3.0, 3.85, 3.7944444444444443)","(101.0, 200.0, 191.66666666666669)"
11-01-2023 14:23:44.788125,"(4.4, 5.2, 5.17)","(5.5, 6.8, 6.7368421052631575)","(5.0, 5.6, 5.30943396226415)","(4.6, 5.3, 5.2291803278688525)","(3.0, 3.85, 3.7944444444444443)","(101.0, 200.0, 191.66666666666669)"
11-01-2023 14:23:45.788995,"(4.4, 5.2, 5.17)","(5.5, 6.8, 6.7368421052631575)","(5.0, 5.6, 5.30943396226415)","(4.6, 5.3, 5.2291803278688525)","(3.0, 3.85, 3.7944444444444443)","(101.0, 200.0, 191.66666666666669)"
11-01-2023 14:23:46.790337,"(4.4, 5.2, 5.048)","(5.5, 6.8, 6.7368421052631575)","(5.0, 5.6, 5.30943396226415)","(4.6, 5.3, 5.2291803278688525)","(3.0, 3.85, 3.7944444444444443)","(101.0, 200.0, 191.66666666666669)"
11-01-2023 14:23:47.764439,"(4.4, 5.2, 5.004545454545455)","(5.5, 6.8, 6.7368421052631575)","(5.0, 5.6, 5.30943396226415)","(4.6, 5.3, 5.2291803278688525)","(3.0, 3.85, 3.7944444444444443)","(101.0, 200.0, 191.66666666666669)"
11-01-2023 14:23:48.756457,"(4.4, 5.2, 5.004545454545455)","(5.5, 6.8, 6.7368421052631575)","(5.0, 5.6, 5.30943396226415)","(4.6, 5.3, 5.2291803278688525)","(3.0, 3.85, 3.7944444444444443)","(101.0, 200.0, 191.66666666666669)"
11-01-2023 14:23:49.681399,"(4.4, 5.2, 5.004545454545455)","(5.5, 6.8, 6.7368421052631575)","(5.0, 5.6, 5.30943396226415)","(4.6, 5.3, 5.2291803278688525)","(3.0, 3.85, 3.7944444444444443)","(101.0, 200.0, 191.66666666666669)"
11-01-2023 14:23:50.728250,"(4.4, 5.2, 5.004545454545455)","(5.5, 6.8, 6.7368421052631575)","(5.0, 5.6, 5.310067114093959)","(4.6, 5.3, 5.2291803278688525)","(3.0, 3.85, 3.7944444444444443)","(101.0, 200.0, 191.66666666666669)"
11-01-2023 14:23:51.829192,"(4.4, 5.1, 5.0025641025641026)","(5.5, 6.8, 6.7368421052631575)","(5.0, 5.6, 5.310067114093959)","(4.6, 5.3, 5.2291803278688525)","(3.0, 3.85, 3.7944444444444443)","(101.0, 200.0, 191.66666666666669)"
11-01-2023 14:23:52.923206,"(4.4, 5.1, 5.0025641025641026)","(5.5, 6.8, 6.7368421052631575)","(5.0, 5.6, 5.310067114093959)","(4.6, 5.3, 5.45)","(3.0, 3.85, 3.7944444444444443)","(101.0, 200.0, 187.5)"
11-01-2023 14:23:53.968988,"(4.4, 5.1, 5.002272727272727)","(5.5, 6.8, 6.7368421052631575)","(5.0, 5.6, 5.310067114093959)","(4.6, 5.5, 5.45)","(3.0, 3.85, 3.7970588235294116)","(101.0, 200.0, 187.5)"
11-01-2023 14:23:54.911234,"(4.4, 5.1, 5.001785714285714)","(5.5, 6.8, 6.672340425531915)","(5.0, 5.6, 5.524210526315789)","(4.6, 5.5, 5.370454545454545)","(3.0, 3.8, 3.7970588235294116)","(101.0, 200.0, 187.5)"
11-01-2023 14:23:55.860994,"(4.4, 5.1, 5.001785714285714)","(5.5, 6.8, 6.729411764705882)","(5.0, 5.6, 5.524210526315789)","(4.6, 5.5, 5.382926829268293)","(3.0, 3.8, 3.785483870967742)","(101.0, 200.0, 187.5)"
11-01-2023 14:23:56.886379,"(4.4, 5.1, 5.000900900900901)","(5.5, 6.8, 6.741463414634146)","(5.0, 5.6, 5.5195530726256985)","(4.6, 5.5, 5.370454545454545)","(3.0, 3.85, 3.785483870967742)","(101.0, 200.0, 187.5)"
11-01-2023 14:23:58.024448,"(4.4, 5.1, 5.000900900900901)","(5.5, 6.8, 6.741463414634146)","(5.0, 5.6, 5.5195530726256985)","(4.6, 5.5, 5.433333333333334)","(3.0, 3.85, 3.758695652173913)","(101.0, 200.0, 187.5)"
11-01-2023 14:23:59.055637,"(4.4, 5.1, 5.017307692307693)","(5.5, 6.8, 6.6909090909090905)","(5.0, 5.5, 5.338461538461538)","(4.6, 5.5, 5.433333333333334)","(3.0, 3.85, 3.758695652173913)","(101.0, 200.0, 187.5)"
11-01-2023 14:24:00.162085,"(4.4, 5.1, 4.993827160493828)","(5.5, 6.8, 6.6909090909090905)","(5.0, 5.5, 5.35)","(4.6, 5.5, 5.476)","(3.0, 3.85, 3.7710526315789474)","(101.0, 200.0, 187.5)"
11-01-2023 14:24:01.290133,"(4.4, 5.1, 4.9904761904761905)","(5.5, 6.8, 6.6909090909090905)","(5.0, 5.5, 5.352112676056338)","(4.6, 5.5, 5.476)","(3.0, 3.85, 3.7710526315789474)","(101.0, 200.0, 187.5)"
11-01-2023 14:24:02.381155,"(4.4, 5.1, 5.017857142857142)","(5.5, 6.8, 6.729411764705882)","(5.0, 5.5, 5.389473684210527)","(4.6, 5.5, 5.4523809523809526)","(3.0, 3.85, 3.725)","(101.0, 200.0, 187.5)"
11-01-2023 14:24:03.304735,"(4.4, 5.1, 5.017857142857142)","(5.5, 7.0, 6.858823529411764)","(5.0, 5.4, 5.389473684210527)","(4.6, 5.5, 5.4523809523809526)","(3.0, 3.8, 3.725)","(101.0, 200.0, 187.5)"
11-01-2023 14:24:04.390956,"(4.4, 5.1, 5.017857142857142)","(5.5, 7.0, 6.871428571428571)","(5.0, 5.4, 5.338461538461538)","(4.6, 5.5, 5.305797101449276)","(3.0, 3.8, 3.812213740458015)","(101.0, 200.0, 187.5)"
11-01-2023 14:24:05.495705,"(4.4, 5.1, 5.017857142857142)","(5.5, 7.0, 6.871428571428571)","(5.0, 5.5, 5.43)","(4.6, 5.4, 5.2631578947368425)","(3.0, 3.85, 3.812213740458015)","(101.0, 200.0, 187.5)"
11-01-2023 14:24:06.656220,"(4.4, 5.0, 4.982758620689655)","(5.5, 7.0, 6.883333333333333)","(5.0, 5.5, 5.392198581560284)","(4.6, 5.4, 5.232558139534884)","(3.0, 3.85, 3.807299270072993)","(101.0, 200.0, 187.5)"
11-01-2023 14:24:07.733763,"(4.4, 5.0, 4.981132075471698)","(5.5, 7.0, 6.9363636363636365)","(5.0, 5.5, 5.392198581560284)","(4.6, 5.4, 5.232558139534884)","(3.0, 3.85, 3.807299270072993)","(101.0, 200.0, 187.5)"
11-01-2023 14:24:08.803979,"(4.4, 5.0, 4.981132075471698)","(5.5, 7.0, 6.9363636363636365)","(5.0, 5.5, 5.392198581560284)","(4.6, 5.4, 5.231818181818182)","(3.0, 3.85, 3.807299270072993)","(101.0, 200.0, 187.5)"
11-01-2023 14:24:09.906833,"(4.4, 5.1, 5.0)","(5.5, 7.0, 6.9363636363636365)","(5.0, 5.5, 5.392198581560284)","(4.6, 5.4, 5.207792207792208)","(3.0, 3.85, 3.8195121951219515)","(101.0, 200.0, 187.5)"
11-01-2023 14:24:10.966966,"(4.4, 5.1, 5.038709677419355)","(5.5, 7.0, 6.9363636363636365)","(5.0, 5.5, 5.392198581560284)","(4.6, 5.4, 5.207792207792208)","(3.0, 3.85, 3.74622641509434)","(101.0, 200.0, 184.28571428571428)"
11-01-2023 14:24:11.957124,"(4.4, 5.1, 5.038709677419355)","(5.5, 7.0, 6.9363636363636365)","(5.0, 5.5, 5.392198581560284)","(4.6, 5.4, 5.207792207792208)","(3.0, 3.75, 3.74622641509434)","(101.0, 230.0, 205.0)"
11-01-2023 14:24:13.005185,"(4.4, 5.1, 4.996629213483146)","(5.5, 7.0, 6.9363636363636365)","(5.0, 5.5, 5.392198581560284)","(4.6, 5.4, 5.248979591836735)","(3.0, 3.75, 3.74622641509434)","(101.0, 220.0, 206.66666666666669)"
11-01-2023 14:24:14.114446,"(4.4, 5.1, 4.996629213483146)","(5.5, 7.0, 6.9363636363636365)","(5.0, 5.5, 5.392198581560284)","(4.6, 5.4, 5.248979591836735)","(3.0, 3.75, 3.74622641509434)","(101.0, 220.0, 206.66666666666669)"
11-01-2023 14:24:15.214289,"(4.4, 5.1, 4.996629213483146)","(5.5, 7.0, 6.9363636363636365)","(5.0, 5.5, 5.392198581560284)","(4.6, 5.4, 5.248979591836735)","(3.0, 3.75, 3.74622641509434)","(101.0, 220.0, 330.0)"
11-01-2023 14:24:16.350246,"(4.4, 5.1, 4.981132075471698)","(5.5, 7.0, 6.9363636363636365)","(5.0, 5.5, 5.392198581560284)","(4.6, 5.4, 5.302097902097902)","(3.0, 3.75, 3.745959595959596)","(101.0, 350.0, 325.7142857142857)"
11-01-2023 14:24:17.387422,"(4.4, 5.1, 4.9781818181818185)","(5.5, 7.0, 6.9363636363636365)","(5.0, 5.5, 5.392198581560284)","(4.6, 5.4, 5.299319727891157)","(3.0, 3.75, 3.745959595959596)","(101.0, 350.0, 325.7142857142857)"
11-01-2023 14:24:18.389488,"(4.4, 5.1, 4.9781818181818185)","(5.5, 7.0, 6.9363636363636365)","(5.0, 5.5, 5.392198581560284)","(4.6, 5.4, 5.299319727891157)","(3.0, 3.75, 3.745049504950495)","(101.0, 350.0, 325.7142857142857)"
11-01-2023 14:24:19.423085,"(4.4, 5.1, 4.9781818181818185)","(5.5, 7.0, 6.9363636363636365)","(5.0, 5.5, 5.392198581560284)","(4.6, 5.4, 4.930175438596492)","(3.0, 3.75, 3.7453703703703702)","(101.0, 350.0, 236.47058823529412)"
11-01-2023 14:24:20.468783,"(4.4, 5.1, 5.0054945054945055)","(5.5, 7.2, 6.910526315789474)","(5.0, 5.5, 5.395890410958904)","(4.6, 5.0, 4.927106227106227)","(3.0, 3.75, 3.7453703703703702)","(101.0, 340.0, 202.5)"
11-01-2023 14:24:21.590788,"(4.4, 5.1, 5.05)","(5.5, 7.2, 6.910526315789474)","(5.0, 5.5, 5.336559139784946)","(4.6, 5.0, 4.929197080291971)","(3.0, 3.75, 3.7810344827586206)","(101.0, 340.0, 236.66666666666666)"
11-01-2023 14:24:22.698602,"(4.4, 4.9, 4.836363636363636)","(5.5, 7.2, 7.033333333333333)","(5.0, 5.5, 5.418279569892474)","(4.6, 5.0, 4.929197080291971)","(3.0, 3.85, 3.7810344827586206)","(101.0, 330.0, 233.33333333333334)"
11-01-2023 14:24:23.943805,"(4.4, 4.9, 4.8277777777777775)","(5.5, 7.2, 7.034375)","(5.0, 5.5, 5.401935483870967)","(4.6, 5.0, 4.929197080291971)","(3.0, 3.85, 3.7655172413793103)","(101.0, 320.0, 276.6666666666667)"
11-01-2023 14:24:25.201938,"(4.4, 4.9, 4.8133333333333335)","(5.5, 7.2, 7.097087378640777)","(5.0, 5.5, 5.401935483870967)","(4.6, 5.0, 4.929197080291971)","(3.0, 3.8, 3.7655172413793103)","(101.0, 320.0, 260.0)"
11-01-2023 14:24:26.224672,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.2, 7.097087378640777)","(4.8, 5.5, 5.401935483870967)","(4.6, 5.0, 4.929197080291971)","(3.0, 3.8, 3.7655172413793103)","(101.0, 320.0, 285.7142857142857)"
11-01-2023 14:24:27.268556,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.2, 7.097087378640777)","(4.8, 5.5, 5.418279569892474)","(4.6, 5.0, 4.929197080291971)","(3.0, 3.8, 3.7655172413793103)","(101.0, 320.0, 285.7142857142857)"
11-01-2023 14:24:28.426432,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.2, 7.097087378640777)","(4.8, 5.5, 5.418279569892474)","(4.6, 5.0, 4.929197080291971)","(3.0, 3.8, 3.7655172413793103)","(101.0, 320.0, 298.1818181818182)"
11-01-2023 14:24:29.606585,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.2, 7.097087378640777)","(4.8, 5.5, 5.418279569892474)","(4.6, 5.0, 4.929197080291971)","(3.0, 3.8, 3.782142857142857)","(101.0, 320.0, 298.1818181818182)"
11-01-2023 14:24:30.726327,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.2, 7.097087378640777)","(4.8, 5.5, 5.418279569892474)","(4.6, 5.0, 4.929197080291971)","(3.0, 3.8, 3.782142857142857)","(101.0, 320.0, 248.0)"
11-01-2023 14:24:31.922617,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.2, 7.097087378640777)","(4.8, 5.5, 5.418279569892474)","(4.6, 5.0, 4.929197080291971)","(3.0, 3.8, 3.782142857142857)","(101.0, 320.0, 244.0)"
11-01-2023 14:24:33.088252,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.2, 7.097087378640777)","(4.8, 5.5, 5.418279569892474)","(4.6, 5.0, 4.929197080291971)","(3.0, 3.8, 3.782142857142857)","(101.0, 310.0, 244.0)"
11-01-2023 14:24:34.239786,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.2, 7.097087378640777)","(4.8, 5.5, 5.401935483870967)","(4.6, 5.0, 4.929197080291971)","(3.0, 3.8, 3.795)","(101.0, 310.0, 251.42857142857144)"
11-01-2023 14:24:35.234521,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.2, 7.097087378640777)","(4.8, 5.5, 5.401935483870967)","(4.6, 5.0, 4.929197080291971)","(3.0, 3.8, 3.795)","(101.0, 290.0, 236.0)"
11-01-2023 14:24:36.428797,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.2, 7.097087378640777)","(4.8, 5.5, 5.3993377483443705)","(4.6, 5.0, 4.929197080291971)","(3.0, 3.8, 3.795)","(101.0, 290.0, 208.0)"
11-01-2023 14:24:37.689982,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.2, 7.097087378640777)","(4.8, 5.5, 5.398666666666666)","(4.6, 5.0, 4.929197080291971)","(3.0, 3.8, 3.8235294117647056)","(101.0, 280.0, 190.0)"
11-01-2023 14:24:38.856149,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.2, 7.097087378640777)","(4.8, 5.5, 5.4475)","(4.6, 5.0, 4.929197080291971)","(3.0, 3.95, 3.815384615384615)","(101.0, 250.0, 177.5)"
11-01-2023 14:24:40.197158,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.2, 7.090721649484536)","(4.8, 5.5, 5.376666666666667)","(4.6, 5.0, 5.195535714285715)","(3.0, 3.95, 3.830769230769231)","(101.0, 230.0, 180.0)"
11-01-2023 14:24:41.484913,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.2, 7.090721649484536)","(4.8, 5.5, 5.3784090909090905)","(4.6, 5.3, 5.22547770700637)","(3.0, 3.9, 3.786206896551724)","(101.0, 220.0, 180.0)"
11-01-2023 14:24:42.756599,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.2, 7.090721649484536)","(4.8, 5.5, 5.3784090909090905)","(4.6, 5.3, 5.22547770700637)","(3.0, 3.9, 3.786206896551724)","(101.0, 220.0, 176.66666666666666)"
11-01-2023 14:24:43.895091,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.2, 7.090721649484536)","(4.8, 5.5, 5.3784090909090905)","(4.6, 5.3, 5.134042553191489)","(3.0, 3.9, 3.786206896551724)","(101.0, 210.0, 168.33333333333334)"
11-01-2023 14:24:44.892828,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.0, 6.8625)","(4.8, 5.5, 5.3784090909090905)","(4.6, 5.3, 5.134042553191489)","(3.0, 3.9, 3.786206896551724)","(101.0, 210.0, 165.71428571428572)"
11-01-2023 14:24:45.982846,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.0, 6.8625)","(4.8, 5.5, 5.37485380116959)","(4.6, 5.3, 5.134042553191489)","(3.0, 3.9, 3.786206896551724)","(101.0, 200.0, 165.71428571428572)"
11-01-2023 14:24:47.140361,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.0, 6.8625)","(4.8, 5.5, 5.367724867724868)","(4.6, 5.3, 5.179310344827586)","(3.0, 3.9, 3.786206896551724)","(101.0, 200.0, 170.0)"
11-01-2023 14:24:48.262931,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.0, 6.8625)","(4.8, 5.5, 5.367724867724868)","(4.6, 5.3, 5.179310344827586)","(3.0, 3.9, 3.786206896551724)","(101.0, 200.0, 170.0)"
11-01-2023 14:24:49.435997,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.0, 6.8625)","(4.8, 5.4, 5.3915254237288135)","(4.6, 5.3, 5.179310344827586)","(3.0, 3.9, 3.786206896551724)","(101.0, 200.0, 170.0)"
11-01-2023 14:24:50.587201,"(4.4, 4.9, 4.822299651567945)","(6.0, 7.0, 6.8625)","(4.8, 5.4, 5.223986486486487)","(4.6, 5.3, 5.179310344827586)","(3.0, 3.9, 3.786206896551724)","(101.0, 200.0, 170.0)"
11-01-2023 14:24:51.861254,"(4.4, 4.9, 4.817100371747212)","(6.0, 7.0, 6.8625)","(4.8, 5.3, 5.221465968586387)","(4.6, 5.3, 5.233333333333333)","(3.0, 3.9, 3.786206896551724)","(101.0, 200.0, 170.0)"
11-01-2023 14:24:53.134822,"(4.4, 4.9, 4.804583333333333)","(6.0, 7.0, 6.886792452830188)","(4.8, 5.3, 5.222651933701657)","(4.6, 5.3, 5.233333333333333)","(3.0, 3.9, 3.786206896551724)","(101.0, 200.0, 170.0)"
11-01-2023 14:24:54.244386,"(4.4, 4.9, 4.804583333333333)","(6.0, 7.0, 6.886792452830188)","(4.8, 5.3, 5.222651933701657)","(4.6, 5.3, 5.262162162162162)","(3.0, 3.9, 3.786206896551724)","(101.0, 200.0, 170.0)"
11-01-2023 14:24:55.497604,"(4.4, 4.9, 4.804583333333333)","(6.0, 7.0, 6.886792452830188)","(4.8, 5.3, 5.222794117647059)","(4.6, 5.3, 5.261111111111111)","(3.0, 3.9, 3.8063829787234043)","(101.0, 200.0, 170.0)"
11-01-2023 14:24:56.647226,"(4.4, 4.9, 4.804583333333333)","(6.0, 7.0, 6.886792452830188)","(4.8, 5.3, 5.222794117647059)","(4.6, 5.3, 5.275757575757575)","(3.0, 3.9, 3.8063829787234043)","(101.0, 200.0, 170.0)"
11-01-2023 14:24:57.826454,"(4.4, 4.9, 4.8284375)","(6.0, 7.0, 6.9)","(4.8, 5.3, 5.223076923076923)","(4.6, 5.3, 5.263636363636364)","(3.0, 3.9, 3.829032258064516)","(101.0, 200.0, 170.0)"
11-01-2023 14:24:59.013854,"(4.4, 4.9, 4.8299694189602445)","(6.0, 7.0, 6.9)","(4.8, 5.3, 5.2161676646706585)","(4.6, 5.3, 5.395081967213115)","(3.0, 3.9, 3.815294117647059)","(101.0, 200.0, 170.0)"
11-01-2023 14:25:00.262743,"(4.4, 4.9, 4.8008658008658)","(6.0, 7.0, 6.890909090909091)","(4.8, 5.3, 5.2161676646706585)","(4.6, 5.4, 5.388333333333334)","(3.0, 3.9, 3.8088607594936708)","(101.0, 200.0, 175.0)"
11-01-2023 14:25:01.534579,"(4.4, 4.9, 4.8008658008658)","(6.0, 7.0, 6.943801652892562)","(4.8, 5.3, 5.2161676646706585)","(4.6, 5.4, 5.394827586206897)","(3.0, 3.9, 3.8088607594936708)","(101.0, 200.0, 175.0)"
11-01-2023 14:25:02.780955,"(4.4, 4.9, 4.8008658008658)","(6.0, 7.0, 6.948717948717949)","(4.8, 5.3, 5.2161676646706585)","(4.4, 5.4, 5.3915254237288135)","(3.0, 3.9, 3.802247191011236)","(101.0, 200.0, 175.0)"
11-01-2023 14:25:03.895235,"(4.4, 4.8, 4.781914893617021)","(6.0, 7.0, 6.948717948717949)","(4.8, 5.3, 5.209287257019438)","(4.4, 5.4, 5.231927710843373)","(3.0, 3.9, 3.8806451612903223)","(101.0, 200.0, 185.0)"
11-01-2023 14:25:05.003812,"(4.4, 4.9, 4.7823529411764705)","(6.0, 7.0, 6.927007299270073)","(4.8, 5.3, 5.210064239828694)","(4.4, 5.3, 5.233529411764706)","(3.0, 3.9, 3.8921052631578945)","(101.0, 200.0, 190.0)"
11-01-2023 14:25:06.091643,"(4.4, 4.9, 4.780208333333333)","(6.0, 7.0, 6.927007299270073)","(4.8, 5.3, 5.210064239828694)","(4.4, 5.3, 5.233529411764706)","(3.0, 3.9, 3.8689655172413793)","(101.0, 200.0, 190.0)"
11-01-2023 14:25:07.216961,"(4.4, 4.9, 4.780208333333333)","(6.0, 7.0, 6.927007299270073)","(4.8, 5.3, 5.210064239828694)","(4.4, 5.3, 5.233529411764706)","(3.0, 3.9, 3.8689655172413793)","(101.0, 200.0, 190.0)"
11-01-2023 14:25:08.368850,"(4.4, 4.9, 4.780208333333333)","(6.0, 7.0, 6.927007299270073)","(4.8, 5.3, 5.210064239828694)","(4.4, 5.3, 5.2357366771159874)","(3.0, 3.9, 3.8666666666666667)","(101.0, 200.0, 177.5)"
11-01-2023 14:25:09.514764,"(4.4, 4.9, 4.780208333333333)","(6.0, 7.0, 6.927007299270073)","(4.8, 5.3, 5.210064239828694)","(4.4, 5.3, 5.233441558441559)","(3.0, 3.9, 3.8666666666666667)","(101.0, 200.0, 177.5)"
11-01-2023 14:25:10.663582,"(4.4, 4.9, 4.780208333333333)","(6.0, 7.0, 6.927007299270073)","(4.8, 5.3, 5.210064239828694)","(4.4, 5.3, 5.215289256198347)","(3.0, 3.9, 3.9075471698113207)","(101.0, 200.0, 187.5)"
11-01-2023 14:25:11.899116,"(4.4, 4.9, 4.778772378516624)","(6.0, 7.0, 6.927007299270073)","(4.8, 5.3, 5.209090909090909)","(4.4, 5.3, 5.215289256198347)","(3.0, 3.95, 3.9075471698113207)","(101.0, 240.0, 177.0)"
11-01-2023 14:25:12.963999,"(4.4, 4.9, 4.778772378516624)","(6.0, 7.0, 6.927007299270073)","(4.8, 5.3, 5.209090909090909)","(4.4, 5.3, 5.215289256198347)","(3.0, 3.95, 3.9075471698113207)","(101.0, 240.0, 177.0)"
11-01-2023 14:25:13.994590,"(4.4, 4.9, 4.76140350877193)","(6.0, 7.0, 6.927007299270073)","(4.8, 5.3, 5.209090909090909)","(4.4, 5.3, 5.215289256198347)","(3.0, 3.95, 3.9075471698113207)","(101.0, 240.0, 177.0)"
11-01-2023 14:25:15.010441,"(4.4, 4.9, 4.769078947368421)","(6.0, 7.0, 6.948717948717949)","(4.8, 5.3, 5.209090909090909)","(4.4, 5.3, 5.215289256198347)","(3.0, 3.95, 3.9075471698113207)","(101.0, 240.0, 177.0)"
