,Gungho,Raphael,Roys Legacy,Cyclone Harmony,Vankukla,Wallawallabingbang,A Dandy Catch,So Greysful,Star Harmony
08-01-2023 12:20:53.574559,"(81.0, 220.0, 153.33333333333334)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.66)","(3.5, 4.5, 4.264285714285714)","(18.0, 27.0, 24.0)","(81.0, 210.0, 141.0)","(4.2, 5.7, 5.4950495049504955)","(4.8, 6.8, 6.25)"
08-01-2023 12:20:54.680529,"(81.0, 220.0, 153.33333333333334)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.208333333333334)","(3.4, 4.9, 4.66)","(3.5, 4.5, 4.264285714285714)","(18.0, 27.0, 24.0)","(81.0, 210.0, 141.0)","(4.2, 5.7, 5.4950495049504955)","(4.8, 6.8, 5.791666666666667)"
08-01-2023 12:20:55.789570,"(81.0, 220.0, 153.33333333333334)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.208333333333334)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 27.0, 24.0)","(81.0, 210.0, 141.0)","(4.2, 5.7, 5.086666666666667)","(4.8, 6.8, 5.791666666666667)"
08-01-2023 12:20:56.946053,"(81.0, 220.0, 153.33333333333334)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 27.0, 24.0)","(81.0, 210.0, 141.0)","(4.2, 5.7, 5.086666666666667)","(4.8, 6.8, 5.791666666666667)"
08-01-2023 12:20:58.092459,"(81.0, 220.0, 153.33333333333334)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 27.0, 24.0)","(81.0, 210.0, 141.0)","(4.2, 5.7, 5.3933333333333335)","(4.8, 6.8, 5.791666666666667)"
08-01-2023 12:20:59.281949,"(81.0, 220.0, 153.33333333333334)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 27.0, 24.0)","(81.0, 210.0, 141.0)","(4.2, 5.7, 5.3933333333333335)","(4.8, 6.8, 5.791666666666667)"
08-01-2023 12:21:00.452946,"(81.0, 220.0, 153.33333333333334)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 27.0, 24.0)","(81.0, 210.0, 141.0)","(4.2, 5.7, 5.3933333333333335)","(4.8, 6.8, 5.791666666666667)"
08-01-2023 12:21:01.611905,"(81.0, 220.0, 153.33333333333334)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 27.0, 24.0)","(81.0, 210.0, 141.0)","(4.2, 5.7, 5.3933333333333335)","(4.8, 6.8, 5.791666666666667)"
08-01-2023 12:21:02.763766,"(81.0, 220.0, 153.33333333333334)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 27.0, 24.0)","(81.0, 210.0, 141.0)","(4.2, 5.7, 5.3933333333333335)","(4.8, 6.8, 5.791666666666667)"
08-01-2023 12:21:03.892885,"(81.0, 220.0, 153.33333333333334)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 27.0, 24.0)","(81.0, 210.0, 141.0)","(4.2, 5.7, 5.3933333333333335)","(4.8, 6.8, 5.791666666666667)"
08-01-2023 12:21:05.006570,"(81.0, 220.0, 153.33333333333334)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 27.0, 24.0)","(81.0, 210.0, 141.0)","(4.2, 5.7, 5.3933333333333335)","(4.8, 6.8, 5.791666666666667)"
08-01-2023 12:21:06.084284,"(81.0, 220.0, 153.33333333333334)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 27.0, 24.0)","(81.0, 210.0, 141.0)","(4.2, 5.7, 5.3933333333333335)","(4.8, 6.8, 5.791666666666667)"
08-01-2023 12:21:07.175375,"(81.0, 220.0, 153.33333333333334)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 27.0, 24.0)","(81.0, 210.0, 141.0)","(4.2, 5.7, 5.3933333333333335)","(4.8, 6.8, 5.791666666666667)"
08-01-2023 12:21:08.263124,"(81.0, 220.0, 153.33333333333334)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 27.0, 24.0)","(81.0, 210.0, 141.0)","(4.2, 5.7, 5.3933333333333335)","(4.8, 6.8, 5.791666666666667)"
08-01-2023 12:21:09.370360,"(81.0, 220.0, 153.33333333333334)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 27.0, 24.0)","(81.0, 210.0, 147.5)","(4.2, 5.7, 5.3933333333333335)","(4.8, 6.8, 5.925)"
08-01-2023 12:21:10.444920,"(81.0, 210.0, 150.0)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 200.0, 147.5)","(4.2, 5.7, 5.3933333333333335)","(4.8, 6.6, 5.925)"
08-01-2023 12:21:11.551145,"(81.0, 210.0, 150.0)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 200.0, 142.5)","(4.2, 5.7, 5.3933333333333335)","(4.8, 6.6, 5.925)"
08-01-2023 12:21:12.671574,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.7, 5.3933333333333335)","(4.8, 6.6, 5.925)"
08-01-2023 12:21:13.806500,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.7, 5.3933333333333335)","(4.8, 6.6, 5.925)"
08-01-2023 12:21:14.958372,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.7, 5.3933333333333335)","(4.8, 6.6, 5.925)"
08-01-2023 12:21:16.118784,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.7, 5.3933333333333335)","(4.8, 6.6, 5.925)"
08-01-2023 12:21:17.352247,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.7, 5.355102040816326)","(4.8, 6.6, 5.925)"
08-01-2023 12:21:18.584592,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.6, 5.355102040816326)","(4.8, 6.6, 5.925)"
08-01-2023 12:21:19.783132,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.6, 5.355102040816326)","(4.8, 6.6, 5.925)"
08-01-2023 12:21:20.974602,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.6, 5.443243243243243)","(4.8, 6.6, 5.925)"
08-01-2023 12:21:22.112688,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.443243243243243)","(4.8, 6.6, 5.925)"
08-01-2023 12:21:23.247442,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.443243243243243)","(4.8, 6.6, 5.925)"
08-01-2023 12:21:24.402464,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.487179487179487)","(4.8, 6.6, 5.85)"
08-01-2023 12:21:25.514859,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.425)","(4.8, 6.6, 5.85)"
08-01-2023 12:21:26.635627,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.425)","(4.8, 6.6, 5.85)"
08-01-2023 12:21:27.741571,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.26)","(4.8, 6.6, 5.925)"
08-01-2023 12:21:28.891018,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.26)","(4.8, 6.6, 5.925)"
08-01-2023 12:21:29.991488,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.26)","(4.8, 6.6, 6.520588235294118)"
08-01-2023 12:21:31.086690,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.472727272727273)","(4.8, 6.6, 6.257142857142857)"
08-01-2023 12:21:32.166331,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.4363636363636365)","(4.8, 6.6, 6.257142857142857)"
08-01-2023 12:21:33.274521,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.315789473684211)","(4.8, 6.6, 6.257142857142857)"
08-01-2023 12:21:34.360606,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.315789473684211)","(4.8, 6.6, 6.257142857142857)"
08-01-2023 12:21:35.495220,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.315789473684211)","(4.8, 6.6, 6.257142857142857)"
08-01-2023 12:21:36.671284,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.474074074074074)","(4.8, 6.6, 6.257142857142857)"
08-01-2023 12:21:37.870428,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.474074074074074)","(4.8, 6.6, 6.257142857142857)"
08-01-2023 12:21:38.972630,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.474074074074074)","(4.8, 6.6, 6.257142857142857)"
08-01-2023 12:21:40.115498,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.406666666666666)","(4.8, 6.6, 6.257142857142857)"
08-01-2023 12:21:41.221883,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.291891891891892)","(4.8, 6.6, 6.257142857142857)"
08-01-2023 12:21:42.403559,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.3352941176470585)","(4.8, 6.6, 6.257142857142857)"
08-01-2023 12:21:43.607536,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.3352941176470585)","(4.8, 6.6, 6.257142857142857)"
08-01-2023 12:21:44.677151,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.3352941176470585)","(4.8, 6.6, 6.15)"
08-01-2023 12:21:45.894597,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.337931034482759)","(4.8, 6.6, 6.15)"
08-01-2023 12:21:47.101013,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.4, 5.337931034482759)","(4.8, 6.6, 6.15)"
08-01-2023 12:21:48.271942,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.4, 5.337931034482759)","(4.8, 6.6, 6.15)"
08-01-2023 12:21:49.380413,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.4, 5.3352941176470585)","(4.8, 6.6, 6.15)"
08-01-2023 12:21:50.677599,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.3352941176470585)","(4.8, 6.6, 6.15)"
08-01-2023 12:21:51.941701,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.337931034482759)","(4.8, 6.6, 6.15)"
08-01-2023 12:21:53.146563,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.4, 5.337931034482759)","(4.8, 6.6, 6.15)"
08-01-2023 12:21:54.343077,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.4, 5.337931034482759)","(4.8, 6.6, 6.15)"
08-01-2023 12:21:55.547506,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.4, 5.3352941176470585)","(4.8, 6.6, 6.15)"
08-01-2023 12:21:56.635091,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.3352941176470585)","(4.8, 6.6, 6.15)"
08-01-2023 12:21:57.778525,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.5, 5.2457142857142856)","(4.8, 6.6, 6.15)"
08-01-2023 12:21:58.887304,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.4, 5.2457142857142856)","(4.8, 6.6, 6.15)"
08-01-2023 12:21:59.954196,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.4, 5.2875000000000005)","(4.8, 6.6, 6.0375)"
08-01-2023 12:22:00.984777,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.4, 5.2875000000000005)","(4.8, 6.6, 6.0375)"
08-01-2023 12:22:02.089023,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 142.5)","(4.2, 5.4, 5.2875000000000005)","(4.8, 6.6, 6.0375)"
08-01-2023 12:22:03.497392,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 116.66666666666666)","(4.2, 5.4, 5.2875000000000005)","(4.8, 6.6, 6.0375)"
08-01-2023 12:22:04.680458,"(81.0, 200.0, 123.33333333333334)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 116.66666666666666)","(4.2, 5.4, 5.248275862068965)","(4.8, 6.6, 6.0375)"
08-01-2023 12:22:05.876860,"(81.0, 200.0, 120.0)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 143.33333333333334)","(4.2, 5.3, 5.248275862068965)","(4.8, 6.6, 6.0375)"
08-01-2023 12:22:07.106013,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 143.33333333333334)","(4.2, 5.3, 5.224390243902439)","(4.8, 6.6, 6.0375)"
08-01-2023 12:22:08.282577,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 143.33333333333334)","(4.2, 5.4, 5.224390243902439)","(4.8, 6.6, 6.0375)"
08-01-2023 12:22:09.505651,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 143.33333333333334)","(4.2, 5.4, 5.224390243902439)","(4.8, 6.6, 6.0375)"
08-01-2023 12:22:10.757215,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 143.33333333333334)","(4.2, 5.4, 5.253125)","(4.8, 6.6, 6.0375)"
08-01-2023 12:22:11.865252,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 143.33333333333334)","(4.2, 5.3, 5.253125)","(4.8, 6.6, 6.0375)"
08-01-2023 12:22:12.978108,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 143.33333333333334)","(4.2, 5.3, 5.224390243902439)","(4.8, 6.6, 6.0375)"
08-01-2023 12:22:14.060629,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 143.33333333333334)","(4.2, 5.4, 5.224390243902439)","(4.8, 6.6, 6.0375)"
08-01-2023 12:22:15.209035,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 143.33333333333334)","(4.2, 5.4, 5.224390243902439)","(4.8, 6.6, 6.0375)"
08-01-2023 12:22:16.269422,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 143.33333333333334)","(4.2, 5.4, 5.253125)","(4.8, 6.6, 6.0375)"
08-01-2023 12:22:17.374375,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 143.33333333333334)","(4.2, 5.3, 5.253125)","(4.8, 6.6, 6.0375)"
08-01-2023 12:22:18.530025,"(81.0, 200.0, 146.66666666666666)","(12.0, 17.5, 16.833333333333332)","(10.0, 15.5, 15.0625)","(3.4, 4.9, 4.438461538461539)","(3.5, 4.5, 4.264285714285714)","(18.0, 26.0, 23.4)","(81.0, 190.0, 143.33333333333334)","(4.2, 5.3, 5.224390243902439)","(4.8, 6.6, 6.0375)"
